"","baseMean","lgFC_PMoDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Pfdn6",411.76181012022,-0.391961125968088,0.132106211584687,-2.96701511054096,0.00300706180124791,0.0133224364300496
"Ttc14",123.134371262106,0.828372083210222,0.279261212770693,2.96629838061477,0.00301407912412634,0.0133497632437706
"Rpl4",8925.20765467342,-0.424189542549549,0.143014884487436,-2.96605170902203,0.003016497676907,0.013356711826282
"Glis3",4.12785371502649,2.24295944672184,0.75670117051644,2.96412842230843,0.00303541581465396,0.0134366942243158
"Marchf7",180.816458475642,0.57388672549227,0.193749930045551,2.96199707198526,0.00305650690537275,0.0135262477605727
"Gm5530",2.14167973411689,3.79666292154476,1.28188232747038,2.96178739669261,0.00305858898239998,0.0135298861995218
"Ifnar2",187.874567048219,0.398620075640114,0.134589785104996,2.96174093248714,0.00305905054730584,0.0135298861995218
"Epdr1",2.47166483745325,-3.04319620103844,1.0276776943836,-2.96123601560093,0.00306407037481763,0.0135482762930403
"Tppp",0.996800516378324,-5.54407271731943,1.8724594830069,-2.96085056452942,0.0030679075415932,0.013561428190749
"Ube3a",67.7467566071142,0.780079731362589,0.263523889291656,2.96018601372126,0.0030745334392369,0.0135868965789611
"Tmem59",416.933864032955,0.417129242010974,0.14092317745147,2.95997613419284,0.00307662875103369,0.0135923348334735
"Kcp",2.05066082613632,2.73813601934025,0.925159979099108,2.95963517791438,0.00308003543092309,0.013603561938376
"Scimp",11.4053557423336,-1.05853650882555,0.357685919919702,-2.95940222937258,0.00308236492419684,0.0136100264728793
"Lamp3",3.42316173865039,2.76255833486977,0.933596054865335,2.95905099477767,0.00308588031949115,0.0136217221965969
"Cmss1",40.016141446317,-0.739261207358759,0.249879094021448,-2.95847561899398,0.00309164697319764,0.0136433460897512
"Setdb2",133.643381271422,0.582719311444304,0.196989323449198,2.9581263656382,0.00309515212529106,0.0136549807065535
"Smc3",141.041680053559,0.461687818028819,0.156125823021605,2.95715218080823,0.0031049483293325,0.0136943554401733
"Get4",30.7860517066939,-0.999976560510215,0.338187596266809,-2.95686941670473,0.00310779703641101,0.0137030747869129
"Zfp869",39.5276992793765,0.742726403924234,0.251242073587041,2.95621825325733,0.00311436624746388,0.0137281893000238
"Rps25",555.717693523127,-2.28542220589278,0.773351652288122,-2.95521733112082,0.00312448866100218,0.0137650889188042
"Sprr2d",1.42131285553586,4.06890821411817,1.37683578701947,2.95526035310748,0.0031240529596996,0.0137650889188042
"Mtg2",49.7295316954939,-0.607284272033831,0.205571031357933,-2.95413350812279,0.00313548327471887,0.0138069949248044
"Nfkbia",2000.89624141043,0.271273827604747,0.0918293993877093,2.95410652158806,0.00313575748339917,0.0138069949248044
"Sh2b3",293.048500943148,0.322996328128456,0.109348034399026,2.95383753264185,0.00313849186030832,0.0138151648143899
"Vps13a",64.3280983538877,0.621995899497153,0.210615055272066,2.95323569672489,0.00314461762956664,0.0138382543446691
"Arvcf",6.36434117692769,-1.42986790313427,0.484296609733639,-2.95246316904983,0.0031524967540074,0.013869044633709
"Tubgcp3",141.089891840788,-0.404364439966237,0.136998967587411,-2.95158749797319,0.00316144961053192,0.0139045401309321
"Anxa1",88.7572826701798,-2.62889919289038,0.890982184070734,-2.95056314244065,0.00317195202475467,0.0139468290565367
"Cc2d2a",3.04625503454289,2.60125696151706,0.881650229797317,2.95044097262365,0.00317320671594142,0.013948444174464
"Snrpa1",244.751266573669,-0.305771911388912,0.103643142660766,-2.9502377440419,0.00317529488756108,0.0139537210896205
"Tmem223",31.0787327125662,-0.680699945805064,0.23077742920581,-2.94959497619677,0.00318190756825925,0.0139788722933111
"Ube2d2a",197.330370601805,0.462694761780106,0.15688129167789,2.94933039390137,0.0031846331883084,0.0139869374369991
"Rnasek",436.447836973046,-0.491531148256455,0.166719188551683,-2.94825780119533,0.00319570441759957,0.0140316418268848
"Eif3a",367.211129275701,0.492074624315644,0.166922535015424,2.94792206618583,0.00319917705284171,0.0140429667952022
"Nsun4",41.7513489364934,0.700001581435998,0.237474846403158,2.9476872689397,0.00320160769344485,0.0140497128233556
"Crlf2",578.846595876936,-0.310753071802041,0.105433941377834,-2.94737223839923,0.00320487155964202,0.014060110534751
"Sf3b6",151.400392376188,-1.46703853937022,0.497782085639989,-2.94715013193791,0.00320717451039961,0.0140641582853532
"Tlr12",21.5608846180659,-0.66742327122223,0.226466984775886,-2.94711068760296,0.00320758365373059,0.0140641582853532
"Copz2",3.36952994872749,-1.67611307238532,0.568843057109788,-2.94652989332667,0.00321361355388098,0.0140866680015212
"Padi3",1.49830034438417,-3.74309767037526,1.2703968920256,-2.94640021073023,0.0032149613495234,0.014088647185157
"Clec4a1",66.1550258032746,-1.04404089775976,0.354440550963778,-2.9456022876639,0.0032232655324559,0.0141211011440006
"Fbxo10",8.10992537502123,-1.06331409409888,0.361118601653081,-2.9445010288348,0.00323475870991383,0.0141637022418029
"Gm12185",13.3790063439752,1.56077049489875,0.530063380339642,2.94449787098795,0.00323479172008859,0.0141637022418029
"Srxn1",121.723323870243,0.760731621781321,0.258369203175317,2.9443587410266,0.00323624640322175,0.0141661256508613
"Mllt1",95.6415994982243,-0.476286339130977,0.161771493221453,-2.94419201829939,0.00323799036954812,0.0141698136466946
"Hacl1",16.5656646336835,0.89939037788365,0.305519440170118,2.94380736421505,0.00324201722606818,0.0141834869959827
"Ciao2b",243.86414080756,0.339108997366017,0.115202074397115,2.94360148582975,0.003244174394438,0.014185129332907
"Plekhg1",8.12199173679512,1.85430923177037,0.629946216329929,2.94359928467161,0.003244197464966,0.014185129332907
"Psmd2",246.158236590066,-0.689972609468729,0.234404929081855,-2.94350725546299,0.00324516216481325,0.0141854015763903
"Cep295",29.0917239546374,0.81455056385501,0.276748249895649,2.94329074948855,0.0032474327281373,0.0141913803318294
"Madd",143.816600023791,-0.468131434001712,0.159062732202969,-2.94306169344785,0.00324983648343451,0.0141979376551159
"Atrx",255.44091080527,0.935924321949466,0.318027185513445,2.94290665887083,0.00325146436398671,0.0142011026222582
"Rbbp5",57.2777839087026,0.532075348053115,0.180863636666798,2.94185917002956,0.00326248259635642,0.0142452677589241
"Zfp367",17.3421727510547,0.936387772934793,0.318334418168744,2.94152224670355,0.00326603381902162,0.0142568135521246
"Dnm1l",147.344267992513,0.519952505267738,0.176837771971033,2.94027966690797,0.00327916126167741,0.0143101432182974
"Pfn2",3.38354676261177,2.57394616835597,0.87566795120182,2.93940889902769,0.00328838925971953,0.0143464309668419
"Prss50",1.22038382197583,-4.93651669081695,1.679669781287,-2.93898047450403,0.00329293818309469,0.0143622905938028
"Gm37248",11.0359433793245,-1.60004671825327,0.544698704461681,-2.9374894875775,0.00330881389675843,0.0144275299980987
"Cacna1i",36.4840243027799,-0.796778216089548,0.271300079883498,-2.93688898444741,0.00331522759665809,0.0144514871303019
"Timd2",4.25236612509157,3.10902294443053,1.05868007282171,2.93669733118149,0.00331727694009235,0.0144564114835907
"Tbc1d17",97.2838168353038,-0.563172288668455,0.191791983686434,-2.93637032082218,0.00332077631752383,0.0144676504809194
"Rps24-ps2",1.67213761844582,-3.19235100232228,1.08762387677231,-2.93516083133084,0.00333374844472824,0.0145201418128798
"Pycr2",172.083809134904,-0.428601001936394,0.146036920573136,-2.93488112632278,0.00333675492516438,0.0145292107115398
"Sh2d1b1",1.75276224378927,-2.51310415999187,0.856540229829019,-2.93401765903457,0.00334605170679244,0.0145656568205678
"Mcm8",24.1104988240004,0.909880903585958,0.310207278140096,2.93313847773435,0.00335554190866415,0.0146029244912214
"Ccnl2",520.610506345637,0.285994102122745,0.0975110972371319,2.93293902156851,0.00335769831908824,0.0146082645662187
"Nhej1",23.9174448687132,-0.745639008646192,0.254241260115551,-2.93280094783712,0.00335919183544071,0.014610718445294
"Gan",19.6138708366333,0.925948541624736,0.31587758752424,2.93135245486095,0.00337489639971746,0.0146749644556456
"Cck",0.889641787172152,3.96403775529723,1.35233775131339,2.93124831533199,0.00337602805261095,0.0146758254864468
"Nav1",15.3425910709309,-1.0646504413703,0.363428281661914,-2.92946502815295,0.00339546018900712,0.0147562175037332
"Zbtb37",34.9199724752758,0.703629031907549,0.240203538900623,2.92930335301452,0.00339722695683467,0.014759814962544
"Gm37070",2.4453997941573,-2.92515158515419,0.999492053104373,-2.92663816192316,0.00342647274440265,0.014882764594989
"Zfp263",133.716821511434,0.386099944535192,0.13200454752021,2.92489881438426,0.00344568242445649,0.0149620668591247
"Itgb1",376.504794205176,-0.40304839148171,0.137809139048372,-2.92468550536578,0.0034480449849311,0.0149681908638862
"Nat10",86.7781866516265,-0.558539246205643,0.19100536147766,-2.92420716300663,0.00345334835376273,0.0149870742056312
"Nfxl1",34.0703651846988,0.768223893882467,0.262735195512107,2.92394740790282,0.00345623136109411,0.0149954459743412
"H4c8",5.67855044019158,-1.60289566587395,0.548378809178422,-2.92297156462956,0.00346708177530869,0.0150383715303745
"Itpripl1",23.5874113153533,-0.853290345326348,0.291968790317744,-2.92253957828071,0.00347189492951151,0.0150550941784804
"Gm20568",8.31670599711084,-2.81806158851611,0.964328657401121,-2.92230409921741,0.00347452117687512,0.0150623271867899
"Tomm40l",58.1370072990078,-0.627094269446075,0.214711093150017,-2.92064215335129,0.00349310797042039,0.0151387273744246
"Calcb",2.06836653071805,3.54324954681443,1.21331891052203,2.92029532885954,0.0034969981632062,0.015151409627188
"Zfp143",43.709413472232,0.636502387036771,0.217977490023804,2.92003723396973,0.00349989566935966,0.0151597850721037
"Gm12460",2.65806004218324,-3.06112977481533,1.0485161151587,-2.91948757921762,0.00350607365854688,0.0151823613880712
"Gm5781",21.9477201360964,-1.62019919695645,0.555130766562536,-2.91859016748251,0.00351618168390163,0.0152219388293169
"Zfp36l1",634.589850561602,0.539506398044798,0.184879817224484,2.91814653510675,0.00352118833890949,0.0152394161617066
"Cetn4",5.67773504768261,1.49914570529855,0.513839673312035,2.91753592250978,0.00352809007340653,0.0152650833646786
"Nucb1",282.480045688203,-0.592254171967,0.203045558978462,-2.91685361131106,0.00353581677443079,0.0152943048644132
"Zkscan3",46.1972960022352,0.714532397275498,0.245021151277642,2.91620700314903,0.00354315336877998,0.0153218233298081
"Itga8",1.25474224648763,-4.01831419446027,1.37800802281466,-2.91603105927688,0.00354515207202118,0.0153262501155393
"Fbxo5",68.4177080035132,0.632490506225973,0.216909771885522,2.91591522469435,0.00354646850018164,0.015327725695451
"Cyb561d2",77.7113437285069,-0.453343044314128,0.155556042785873,-2.9143390137416,0.00356442595749121,0.0154001397502401
"Malsu1",126.664682825039,0.458907555715449,0.157468979956152,2.91427274021356,0.00356518280750199,0.0154001397502401
"Noc2l",344.418514213086,-0.335028802493402,0.115006174484559,-2.91313752496292,0.00357816979389989,0.0154519920303056
"Trappc14",91.4044536960819,-0.696279863051796,0.239026089453984,-2.91298688206938,0.00357989639543542,0.0154552022630732
"Anxa11",171.583292180138,-0.843469850887613,0.289640661566189,-2.91212513576884,0.00358978792250146,0.0154936508384955
"Btbd19",30.0505235922569,-0.662145231370213,0.227395845196628,-2.91186160766332,0.00359281778123287,0.0154962200305035
"Col5a1",7.11804716660607,-1.58013445492984,0.542634670483641,-2.91196737119929,0.00359160150799151,0.0154962200305035
"Ctnnd2",1.65243409066934,-2.9639764707766,1.01791332948697,-2.91181614869948,0.0035933406712377,0.0154962200305035
"Nap1l4",202.200146412814,-0.458060278963853,0.157330489567584,-2.91145270203387,0.00359752369233758,0.0155100040921159
"Gopc",20.8781213449413,1.10989365126409,0.381281221433589,2.91095807732406,0.00360322359801064,0.0155303185459636
"Bop1",174.518027475415,-0.424718261286851,0.145949263986906,-2.91004044614405,0.00361381986192842,0.0155717199587864
"Thap4",90.2102156486998,0.502615098320589,0.172753232844778,2.90943960957418,0.0036207733138249,0.0155974063359862
"Ttc33",65.584183383006,0.492199634559822,0.169185075319581,2.90923790783605,0.00362311032471609,0.0156031975874554
"Drg2",83.8148875528032,-0.523560978822669,0.180063939479293,-2.90763925490411,0.00364168164716174,0.0156788808029952
"Dazap1",381.370897168604,-0.471121736582016,0.162059138458957,-2.90709762536059,0.00364799328612746,0.0157017542345667
"Fbxl22",5.75743517878533,1.64915932796849,0.567406783018675,2.90648504269681,0.00365514373210056,0.0157282245619734
"Sct",7.74013731461728,-2.91065573041702,1.00161198297719,-2.90597135406206,0.00366114964742906,0.0157497567892549
"Fkbp2",261.369958161384,-0.573335606984705,0.197310753635468,-2.90574941517858,0.00366374727464606,0.0157559493405147
"Ikbke",215.748582162427,0.644147073337454,0.221685702785364,2.90567711514133,0.00366459385386613,0.0157559493405147
"Gm42659",16.1243995471205,1.06358976435311,0.36605876064545,2.90551648723756,0.00366647532276928,0.0157597280827482
"Usp42",65.6688015346257,0.581940971226508,0.200295845322142,2.90540710063434,0.00366775709408122,0.0157609277643146
"Myo1c",435.570306770817,0.315773054050277,0.108689086210997,2.90528759656024,0.00366915788568403,0.0157626380992258
"Tapt1",127.968594442615,0.530208148125376,0.182525882083111,2.90483816363069,0.00367443036216611,0.0157809756455981
"Fcnb",67.1989898860823,-0.959550442083046,0.330455528937975,-2.90372034375358,0.00368757383892725,0.0158330983813432
"Exoc2",122.478014817097,0.361826275008015,0.124616356727269,2.90352153208823,0.0036899159656098,0.0158388282532552
"Il11ra1",21.0382790066911,-0.898372732331736,0.309476348168364,-2.90288009939614,0.00369748167066322,0.0158669708930262
"Shb",21.8702694546089,0.723502507992916,0.249266006303077,2.90253179213384,0.00370159586409875,0.0158802907717708
"9130019O22Rik",12.0064900250552,1.37295390753254,0.473074570215453,2.90219342567336,0.00370559662207307,0.0158931168628558
"Arhgef10",7.76462139503721,-1.10855978970076,0.382045006909649,-2.90164710872122,0.00371206443117351,0.0159128672739711
"Lmf2",99.9546707438007,-0.464628013700537,0.160126363774668,-2.90163345215512,0.00371222624172352,0.0159128672739711
"E230014E18Rik",8.53467554640509,1.41463600253461,0.487672257340249,2.9007924507537,0.00372220325622514,0.0159494265744682
"Itfg1",14.5225400536012,1.17613502767668,0.405459845938449,2.90074353714232,0.00372278428028015,0.0159494265744682
"Myo1g",744.400834269845,0.301288132788723,0.103898289142056,2.89983728583619,0.00373356418053799,0.0159912521400209
"Rnf208",1.45379875511447,3.585406855628,1.23670995097436,2.89914935414176,0.003741766094924,0.0160220161389568
"Rasal3",222.958510453276,-0.44967901368893,0.155115025738463,-2.89900357201453,0.00374350629433808,0.0160251022441994
"Zfp1001",13.6985635732773,-1.06325109255786,0.366806258659311,-2.89867216672933,0.00374746501234705,0.0160376810588302
"Slc52a3",7.36860932588166,1.33312595587668,0.459987600137591,2.89817802801187,0.0037533746881986,0.0160586000881311
"Mapkapk2",1119.52512867001,-0.483621923048621,0.16690906018134,-2.89751750158551,0.00376128751493769,0.0160880757679743
"BC005624",85.3384597754607,-0.608136861574672,0.209888990205028,-2.89742144635896,0.00376243947774506,0.0160886251770062
"Zdhhc23",8.97468292098449,-1.2547935562946,0.433162938955143,-2.8968165174088,0.00376970158887541,0.0161152948804821
"Rhoh",312.538298682253,0.36233464944687,0.125089521443092,2.89660273112252,0.00377227111679087,0.0161175128254514
"Xbp1",669.027789440544,0.379907913762367,0.131153869238905,2.89665807015072,0.00377160583646007,0.0161175128254514
"Ctsw",76.8051741886008,-0.774038895302288,0.267433366646039,-2.89432431341586,0.00379975479291042,0.0162305286928693
"Higd1a",109.65931758301,-0.741835723272649,0.256320267179265,-2.89417505465467,0.00380156157875351,0.0162338349514878
"Ppp2r1a",268.630613666321,-0.657205153040891,0.227238664910983,-2.89213613052313,0.00382632116764106,0.0163351283091118
"Zbtb32",105.415059376031,0.779966071926454,0.269833565476046,2.89054503115808,0.00384574429964965,0.016413590726634
"Oga",197.573343500031,-0.394288289652577,0.136444856215007,-2.88972630108729,0.00385577370400661,0.0164519291132681
"Ppan",242.081147986342,-0.407151147479515,0.140943474065937,-2.88875487267356,0.00386770447584871,0.0164983573014561
"C730034F03Rik",4.14897578269225,-1.61458114127014,0.559078224852866,-2.8879342272632,0.00387780950110457,0.0165369743754375
"Gm14303",341.951333964121,-0.662314573998296,0.229378984134505,-2.88742482881484,0.00388409404151726,0.0165592824080851
"Bud31",216.901067422732,-0.369502663661384,0.127994101963595,-2.88687258235135,0.00389091765627771,0.0165838759867216
"Spint2",47.7050829516305,-0.701149379463121,0.242952918085369,-2.88594755308413,0.00390237181357089,0.0166281871882681
"Bnip2",246.666036683786,-0.304696558386954,0.105585551091087,-2.88577892749829,0.00390446311407648,0.0166325896179318
"Ngp",3717.66347281132,-0.768566238215978,0.266408089783993,-2.88492079515731,0.00391512148187197,0.0166689584435389
"Nr4a3",89.1693475439463,0.772813868673947,0.267878956193815,2.8849368373483,0.00391492198890603,0.0166689584435389
"Ehbp1l1",328.303335052676,-0.350827152011538,0.121614685088282,-2.8847433330676,0.00391732893108117,0.0166738406357067
"Crybg1",186.309287937886,0.385218355827552,0.133551217200424,2.88442414754965,0.00392130212186474,0.0166862339073069
"Klf8",1.60306459054961,3.64763773827643,1.26523538510811,2.88297164401922,0.00393942901116728,0.0167542977885656
"Virma",198.055501137016,0.382021267128187,0.132509333243219,2.88297629893732,0.00393937079758019,0.0167542977885656
"Depdc7",4.88766899344688,1.61397973866526,0.559912365896013,2.88255776612909,0.00394460801903234,0.0167717861647739
"Lyz2",3428.45334531876,-1.17069228615364,0.406332920331017,-2.88111601983897,0.0039626974474165,0.0168441430978745
"Gm44432",14.1088229109535,1.21792178490987,0.422767787145783,2.88082919735296,0.00396630514794041,0.0168549204164572
"Gm5239",55.1383983989891,-1.00606064041109,0.349245883570014,-2.88066570785909,0.00396836288001817,0.0168559319827649
"Srebf1",253.511588453922,0.299925432095615,0.104117641545053,2.88063989584161,0.0039686878470776,0.0168559319827649
"AW112010",7.09864828508018,2.00262634843042,0.695304811964492,2.88021356097373,0.0039740587967792,0.0168741842859461
"Dntt",17.0129492467084,-0.792725679584601,0.275270606701749,-2.87980503651632,0.00397921156300353,0.0168915005559958
"Akap8",206.202714052866,0.327070637279346,0.113585719760333,2.87950490580566,0.00398300101107242,0.0169030218393756
"Pirb",424.889994704271,-0.407553284927571,0.141554442043627,-2.87912748652538,0.0039877709549095,0.0169186967989804
"Rbpms2",20.1077499463194,1.30525409452376,0.453446634280329,2.8785175494694,0.0039954904964797,0.0169468740189326
"Gm16201",6.12996833338582,-1.33309099383156,0.463303506362178,-2.87736003618639,0.00401017763922352,0.0170045811467371
"Anapc7",93.5329794640357,-0.504943953035902,0.175526801531277,-2.87673420030915,0.00401813897554697,0.0170337450260579
"Arhgef4",12.9083438146608,-0.982042405941283,0.341510996075683,-2.87558063203227,0.00403285127109776,0.0170915042141778
"Cox6c",686.174945093333,-0.766087456842097,0.266425592845718,-2.87542742669517,0.00403480888441742,0.0170915182746785
"Ildr1",14.5867715826136,-0.958627878822324,0.333388218179058,-2.87541018713342,0.0040350292205186,0.0170915182746785
"Tubb2a",198.538574666965,-0.348021774272653,0.121078613579539,-2.8743455510748,0.00404865734862603,0.0171446241549172
"Aifm2",20.4233833948422,0.900177635718613,0.313213119516502,2.87400999392424,0.00405296137966216,0.0171582278284162
"Wipf1",311.434506452903,0.364840344532175,0.126999897505352,2.87276093680942,0.00406901896492989,0.0172215694964278
"Tpm3",1107.30738090776,-0.301688535197998,0.105041517250974,-2.87208851407944,0.00407768736370024,0.0172536117550482
"Senp5",73.6053063296685,0.499524747277033,0.173932764992974,2.87194162236891,0.00407958321700523,0.017256988317574
"Rrs1",140.258817448619,0.420104011608094,0.146321139349677,2.87110948886294,0.00409033823289321,0.0172978280018424
"Trim28",573.27099481084,-0.319886020642804,0.111443599504959,-2.87038485892202,0.0040997247586969,0.0173328600005262
"Smim8",37.5849312143471,-0.582427261136891,0.202976974469073,-2.86942527673568,0.0041121848313342,0.0173808640397264
"Ttpal",68.1933873922686,0.583808464504353,0.203511358377088,2.86867754782811,0.00412191782285158,0.0174173188863989
"Npc2",1482.01679941193,0.47422477008944,0.165328175867748,2.8683844577635,0.00412573859893713,0.0174287785640131
"Rfc4",70.7113723005329,0.518722375025474,0.180854428101552,2.86817624799435,0.00412845481197874,0.0174351450285089
"Slc9a5",6.3232959604385,1.52929521491243,0.533208671638761,2.86809891934485,0.00412946402068443,0.0174351450285089
"P3h1",21.5728004523867,1.00696569262481,0.351194596885777,2.86725849871863,0.00414044671492228,0.0174768211363757
"Ulk3",30.8363204601101,0.633452393957339,0.220960771957839,2.86680929082836,0.00414632786785118,0.0174969470482558
"Fmnl1",839.431196257734,-0.410057413222596,0.143042833991899,-2.86667567873983,0.00414807861590465,0.0174996370808924
"Mtfr2",23.0861212608331,0.95333855101741,0.332608429799954,2.8662489149502,0.00415367508749929,0.0175185453985515
"Pou2af1",356.824595261606,-0.509729308054132,0.177868560101308,-2.8657639538084,0.00416004305945645,0.0175406965803637
"Tcp11",1.87100327915134,-3.73238787726927,1.30267700455495,-2.8651675466893,0.00416788656045731,0.0175690557371489
"Dnase1l1",57.5779205751945,0.557153486978957,0.194466571426767,2.86503476094231,0.00416963468451558,0.0175717124948795
"Fxr1",163.290226294744,0.354401730485039,0.12370331504076,2.86493316988524,0.00417097257967128,0.0175726395014347
"Nmnat1",28.918707751898,0.691187052108754,0.241279478183583,2.86467401750119,0.00417438723000474,0.0175823132016196
"Rpap3",58.1651314779634,0.57567798576237,0.20104023141701,2.8634964340459,0.00418993530243774,0.0176430734045055
"Park7",374.833939838281,-0.48726063160768,0.170172999232606,-2.86332516794662,0.00419220096317286,0.0176478861650011
"Fam131a",8.1856893418706,1.09478102185528,0.382427195387486,2.86271749253088,0.00420024880591439,0.0176770310522539
"Fam120b",11.2410764677305,1.2642100128527,0.441801053236304,2.86149162296477,0.00421652646515524,0.0177407104794795
"Plekhb2",127.849854679944,0.534530644149118,0.186806850400909,2.86140814965808,0.00421763694012436,0.0177407104794795
"Arl4d",2.6301619605533,-2.67746215467636,0.935800704432081,-2.86114569266247,0.00422113022703271,0.0177434346821005
"Cd38",109.93991253957,0.56675055780278,0.198087990848244,2.86110508454282,0.00422167095305399,0.0177434346821005
"Gnb5",5.75715917013055,2.24137781958433,0.78339383800036,2.86111239438075,0.00422157361272157,0.0177434346821005
"Atp13a1",317.921947825768,-0.287583424546041,0.100525884144035,-2.86078980547923,0.00422587125619168,0.0177468528656364
"Casz1",92.5753104698573,0.476401909069518,0.16652159939228,2.86090159359593,0.00422438152624873,0.0177468528656364
"Gramd1a",305.172811621106,-0.763240547852505,0.266788013557605,-2.86085022214728,0.00422506606208102,0.0177468528656364
"Nfe2",150.399307361778,-0.905307098675583,0.31658316990565,-2.85961852913845,0.00424150879630894,0.0178077662310845
"Tnnt3",11.0714761145853,-1.1833912399502,0.41389138086438,-2.85918309648965,0.00424733556348683,0.0178274680166754
"Cdk12",71.9899324530113,0.49765080203154,0.174135660909101,2.8578339406959,0.00426543549317554,0.0178986600419718
"Commd4",264.233938919098,-0.346797267140653,0.121402411691033,-2.85659289885645,0.00428214672976683,0.0179639883760888
"Eif4g3",364.7279015768,-0.457177972490286,0.160048230057213,-2.85650127044114,0.00428338290170861,0.0179643798911307
"Trpc4ap",387.564385826215,-0.317306294566535,0.111113949871129,-2.85568369169264,0.0042944273064676,0.0180058956602732
"Prkcb",313.487199522205,-0.521546729658344,0.182722141275141,-2.85431599049074,0.00431296087889133,0.0180787818814114
"Smc2",59.7454110939025,0.810546615670056,0.284007784272224,2.85395915378552,0.00431780824900708,0.0180942756241382
"Sanbr",10.8900499266021,1.22354207508355,0.428835399283917,2.85317414823183,0.00432848937552747,0.0181342016241781
"Ndufb3",245.267545900451,-0.323397350299513,0.113357439030818,-2.85289922800384,0.00433223571968637,0.0181440118586207
"Rlf",41.5451018294567,0.576179188998065,0.20196737848728,2.85283293427683,0.00433313954559845,0.0181440118586207
"Tcf4",347.618483213865,0.68102091019542,0.238735273511609,2.85261955712759,0.00433604981716325,0.0181513627366149
"Abr",317.035914706867,-0.330553380138111,0.11590858279233,-2.85184558532954,0.00434662097085377,0.0181907707776492
"Ak4",7.03172486205692,1.72055090128713,0.603589993403628,2.85052920043453,0.00436465425067859,0.0182613788039438
"Pcp4",1.31737310772201,-4.53900198707719,1.59244790578813,-2.85032996720277,0.0043673894666823,0.0182679603583765
"Babam1",223.178873794379,-0.394497325789128,0.138427013503739,-2.84985795621801,0.00437387577262377,0.0182902243335656
"Clcn2",11.6857703737264,-0.957739650235648,0.336248979618101,-2.84830500102458,0.00439527792933276,0.0183662656326869
"Snap23",136.220087168118,0.513466346709642,0.180267554246204,2.84835698169158,0.00439456002158909,0.0183662656326869
"Sulf2",21.4669618988663,-0.651494497498603,0.228732265838663,-2.84828419422967,0.00439556532286839,0.0183662656326869
"Cbr1",74.7225597161178,-0.501969659480587,0.176256261267597,-2.84795363223145,0.00440013349081988,0.0183804672713786
"Nup43",32.8197085232639,0.712955455566137,0.250350872412177,2.84782492945472,0.00440191324928949,0.0183830165689643
"Gm55635",6.10326452149199,-2.14440089353778,0.753205533501806,-2.84703284582632,0.00441288090087974,0.018423924271163
"Chst1",2.67301470800178,-2.14856086778514,0.754946882964981,-2.8459762087458,0.00442755026937902,0.0184802609358388
"Npat",18.3382569094061,0.942325357114489,0.331355210127682,2.84385254347254,0.00445716701269431,0.0185989403431224
"Tbc1d2b",83.6859075822405,-0.489272057085203,0.172067647692902,-2.84348663822285,0.00446228803831336,0.0186153677479426
"Myl7",1.28845912834729,3.65938008768412,1.28713384540465,2.84304550047294,0.00446846906828084,0.0186362072922013
"Lpin2",171.52671323585,0.330080671059053,0.116110591717769,2.84281275442454,0.00447173332990916,0.0186448743270138
"Zfp39",8.66898539262296,1.35164504330468,0.475475302464509,2.84272397808837,0.00447297898651799,0.0186451224314708
"A430072P03Rik",3.43965932719625,-2.25404495102896,0.793060298199743,-2.84221131248868,0.00448017855684748,0.0186701820612634
"Suds3",273.319110585893,-0.33627687963556,0.118364960404044,-2.84101712607907,0.00449698973087226,0.0187352720857623
"Septin6",58.1572748789182,-0.491734511627727,0.173139634259585,-2.84010367545583,0.00450988739887418,0.0187840275630374
"Ripk3",124.470104070167,-0.422821044332716,0.148897842237543,-2.8396720730054,0.00451599315555315,0.0187994958718591
"Rps6-ps2",32.3473616111606,-1.00222674613207,0.35292759481736,-2.83975172485655,0.00451486578036104,0.0187994958718591
"Fhip1b",60.3589745631035,-0.521718538229939,0.183743078597116,-2.83939151457174,0.00451996615083577,0.0188110531969784
"Pno1",199.5414323915,0.527602313236429,0.185825873942854,2.83922955421525,0.00452226111698122,0.0188156226833848
"Calcoco1",52.4927856589643,-0.60030115383539,0.21151127721256,-2.83815199712549,0.00453755691471884,0.0188742675687921
"Ampd3",62.6116807915131,-0.554826155743915,0.195500640312465,-2.8379761562783,0.00454005739821925,0.0188796725509546
"Smg9",114.422544347725,-0.489495125068207,0.172496170565322,-2.83771589516442,0.00454376064167613,0.0188898052980005
"Srsf2",427.31834990846,0.400190947355356,0.141029695897838,2.83763603691845,0.00454489748947375,0.0188898052980005
"Smad3",49.0732232971833,-0.521134052070187,0.183670778977497,-2.83732695517143,0.00454929995112458,0.0189031049251196
"Eif5b",64.0650492308821,0.824747944015814,0.290722021612787,2.83689532509614,0.00455545441594552,0.0189236754662388
"Kctd17",26.0343592629108,0.736837813064303,0.259766417582434,2.83653991890802,0.00456052769100917,0.0189397449867828
"Ifi44",12.4111318845764,1.54989171658947,0.546509893320356,2.83598107835342,0.00456851525738935,0.0189578910588446
"Otulinl",5.06773490271974,-1.44401100682675,0.509162962752839,-2.83604879471117,0.00456754670619641,0.0189578910588446
"Ptbp2",35.7005314274332,-0.62215243219443,0.219366064349354,-2.83613800539182,0.00456627100430081,0.0189578910588446
