"","baseMean","lgFC_LcDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Zfp839",35.7186040432087,-0.813260358467229,0.225327248962897,-3.6092410581072,0.00030709414274709,0.00164946245117414
"Tcf7",382.57045745821,-0.576636179472905,0.159784100918305,-3.60884578727723,0.00030756236260461,0.00165143678271566
"Gnptg",141.299692631295,0.511861593182835,0.141890529346527,3.60744015502797,0.000309232831339596,0.0016595752807046
"Hlcs",37.7371493563004,-0.829530487698718,0.22995243777533,-3.60740027687461,0.000309280346663091,0.0016595752807046
"Ptar1",19.9608832183357,-1.07582124233656,0.29830970584924,-3.60639034279448,0.000310485977095076,0.00166549996670582
"Aco2",456.249863632634,0.342617631088362,0.0950117528487985,3.60605525964354,0.000310886960984007,0.00166710592901522
"Arpc1b",2053.64608406475,0.882640120409387,0.244810632767843,3.60539944866857,0.000311673153634388,0.00167077581770228
"Snora57",36.5636171016799,1.05838409348271,0.293571582367076,3.60519940298352,0.000311913340622507,0.00167151731099762
"Commd9",46.3051876742034,0.754784213935565,0.209406450105705,3.60439811454978,0.000312877154474071,0.00167613490948907
"Dnajb13",7.74380024134986,-2.64303868888912,0.733353926775755,-3.60404245806583,0.000313305841618453,0.00167788366681371
"Gm28911",19.050357806107,1.75084208306282,0.485890947761101,3.60336427572975,0.000314124806629842,0.00168117219569115
"Wdr11",54.4742272592705,-0.685402800132156,0.190209041632557,-3.60341860854442,0.000314059121185647,0.00168117219569115
"Slc25a17",122.288424878483,-0.458602629733188,0.127290769451912,-3.60279564423906,0.000314813023543201,0.00168430613085112
"C77080",12.0818503311724,1.33422489145386,0.370456478306235,3.60156987280684,0.00031630138340467,0.0016917175359476
"Emd",264.722640144187,-0.450198843188325,0.125009831012041,-3.60130750952668,0.000316620805607132,0.00169255963890789
"Syncrip",335.735324951531,0.458707074176621,0.127373657358492,3.6012711237897,0.000316665128371456,0.00169255963890789
"Il17re",2.40975766990587,-3.80433312048979,1.05654039736497,-3.60074553701671,0.000317306012624145,0.00169488097693672
"Mir692-1",621.906550790127,6.7114966223383,1.86390719566917,3.60076759075378,0.000317279096592535,0.00169488097693672
"Cd300c",8.61258613752192,-2.66310754585733,0.739777941725528,-3.5998742266438,0.000318371137085453,0.00170001691781165
"Dram1",72.3580731022647,0.886794109620024,0.246368716411806,3.59945906499648,0.000318879823623324,0.00170217925368742
"Rcc2",538.199764669495,0.390708156505826,0.10855082947418,3.59931064919922,0.000319061858088487,0.00170259708272325
"Parp8",38.8976901345315,-0.761346638175226,0.211533904764728,-3.599170728787,0.000319233561896214,0.00170295953093465
"Prmt1",349.980744909411,0.498912337574495,0.138642123703123,3.5985624300074,0.000319981043696508,0.00170639224764901
"Aip",220.922317785058,0.520077592420007,0.144573647917944,3.59731942791669,0.000321513550342776,0.00171400774775004
"Khnyn",97.4837658471796,-0.571940114018676,0.159048126760099,-3.59601917777607,0.0003231239886653,0.00172203362455632
"Zer1",112.142263296871,-0.539584961566671,0.150139670389209,-3.59388668010192,0.000325781571005189,0.00173563305150135
"Steap4",6.58702656761917,1.73078341459238,0.481640820536268,3.59351479524783,0.000326247114613707,0.00173754914108936
"B4galt3",97.3536136687756,0.70178607541919,0.19538030068764,3.59189781645978,0.000328278575912955,0.00174780115254889
"Gypa",82.6788929314012,-2.28035078612158,0.634939114937197,-3.59144795536361,0.000328845851838721,0.00174968598664772
"Lonrf1",11.2071008760083,1.31314290373516,0.365623410606923,3.59151757146893,0.000328758005806558,0.00174968598664772
"Mcph1",17.7298276694212,1.02408206070435,0.285163107183798,3.591215114809,0.00032913982449587,0.00175068245709975
"Irf9",471.337793760403,-0.467312693489372,0.130169318181042,-3.59003719170923,0.000330630783187736,0.0017574821153599
"Naglu",71.485615798887,-0.547055924955259,0.152381741949261,-3.59003590559696,0.000330632414535683,0.0017574821153599
"Castor2",15.56939019872,-1.1396644131306,0.317544891639135,-3.58898676419504,0.000331965692809453,0.00176399775042432
"Babam2",169.326484422601,-0.479059027969561,0.13349206814543,-3.58867035790967,0.000332368777164006,0.00176556790692269
"Slc66a1",51.4119333106114,0.778689575832151,0.217042224651232,3.58773311084254,0.000333565468064924,0.00177135138041338
"G6pc3",84.2104180126558,0.694799584308793,0.193672387619852,3.58749945125154,0.000333864435298363,0.00177236542180875
"Jak3",53.7588709351984,-0.885795001799793,0.246935695140149,-3.58714847319687,0.000334313982600648,0.00177417792383378
"Tmppe",26.0469145120276,0.968631698667823,0.270093670957597,3.58628062343561,0.00033542799359164,0.00177951437014071
"Ap5b1",40.6707853217945,0.699997038416886,0.195204496316993,3.58596780107031,0.000335830397386089,0.00178107336480554
"Pdgfc",1.54865261509037,-4.76452956460704,1.32928855754923,-3.58427035089452,0.000338021824941784,0.00179211635717924
"Wdr75",72.1953705300978,0.693948675568195,0.193673535608988,3.58308466557468,0.000339560487106926,0.00179969251709869
"Tmem120a",56.5928930244485,1.00878855578379,0.281554690725081,3.58292221374782,0.000339771810287415,0.00180023107362163
"Mycl",6.02782164447602,-3.98068231133728,1.11181684082966,-3.58034000309513,0.000343147407931083,0.00181752931463562
"Helz",122.568065219565,-0.543102626915878,0.151788205782888,-3.5780291631664,0.000346194831426679,0.0018330787314877
"Tle1",46.0593255147357,0.635438111763591,0.177632544679761,3.577261773225,0.000347212414682798,0.00183787371371937
"Rnf121",64.511588223793,0.560505698915855,0.156715395131741,3.57658351589946,0.000348114133827394,0.00184205250627982
"Acly",253.952933826733,0.554793603726837,0.155138605377841,3.57611570876013,0.000348737342789085,0.00184475533779049
"Dapk3",59.3171561526408,0.834188289493493,0.233292469870164,3.57571888178709,0.000349266810457122,0.00184696071311341
"Mlx",146.632925462875,0.459432047715778,0.128509152170756,3.57509204562573,0.000350104700774009,0.00185079511436878
"Med30",180.400736096649,-0.447584448571707,0.125232615775145,-3.57402459256576,0.000351535890952013,0.00185721537593697
"Rcsd1",243.387063298647,-0.500446867254913,0.140023623590939,-3.57401740092731,0.000351545551688721,0.00185721537593697
"Zdhhc21",55.8100509582451,-0.756676046932251,0.21174344071756,-3.57355129570019,0.000352172214219104,0.00185992721696855
"Ascc3",54.495316427642,-1.09835187098519,0.307635222824492,-3.57030596464504,0.000356564498293241,0.00188209703653799
"Patl1",126.217984454252,0.528987715313684,0.148167692489603,3.57019608273108,0.000356714107113971,0.00188209703653799
"Rab29",116.388312910964,-0.545549906341987,0.15280344490374,-3.57027229775914,0.000356610330929836,0.00188209703653799
"Desi1",116.466314217682,0.500066831223881,0.140073895137425,3.57002159990818,0.00035695179339862,0.0018827153998518
"Hnrnph3",141.001007987237,-0.5021689813287,0.140669196451022,-3.56985746700802,0.000357175515859507,0.0018827153998518
"Rnd2",4.64890285603093,1.92918944280728,0.540410617357921,3.56985851284552,0.000357174089908604,0.0018827153998518
"Gm6407",6.19511213899077,2.26590784880767,0.63477765025809,3.56960874077149,0.000357514793774593,0.00188389860341917
"Rab7",777.03357949633,0.364279912051472,0.102102157859841,3.56779836672534,0.000359993350638175,0.00189594128516051
"Rundc3b",8.58866295612603,-2.09844077004376,0.588165806946737,-3.56777076337896,0.000360031266046691,0.00189594128516051
"Ppme1",109.94806863298,0.54732011419447,0.153421744507759,3.56742204927016,0.000360510574498927,0.00189785627749531
"3300005D01Rik",6.14375796440835,-2.93655097068044,0.823336365071857,-3.56664796461911,0.000361576689078568,0.00190285820753374
"Cd300a",9.8659046569619,1.72357386838514,0.48334932249369,3.56589693659421,0.000362613865762511,0.00190770468845689
"A430005L14Rik",93.0565065658541,0.575945084706777,0.161553256416912,3.56504782064228,0.000363789853132452,0.00191327810899051
"Txlna",87.9658110225082,0.551480781868643,0.154749349081611,3.56370340257654,0.000365659106929225,0.00192249288228185
"Arhgap28",6.88200431067994,-1.64590835013427,0.461900291281161,-3.56334122580667,0.000366164204063362,0.00192453184640478
"Fitm2",11.6320580460042,1.25333543764049,0.351754517439083,3.56309691987833,0.000366505285108981,0.00192570772441667
"Glt8d1",22.7393439500798,-0.916085105694073,0.257166525834223,-3.56222530409969,0.000367724589620939,0.00193149577179577
"Hrob",20.9094292457953,0.921927531203635,0.258872486845415,3.56131909743719,0.000368996303912922,0.00193755531229028
"Add1",445.560057185397,-0.385292931373231,0.10819506400476,-3.56109527654865,0.000369311032853934,0.00193796761691724
"Mboat1",54.2854256821251,0.729192174166217,0.204762367777961,3.56116303048876,0.000369215733205729,0.00193796761691724
"Isoc2b",15.0783245861457,-1.30204935238698,0.365652661070919,-3.56089122549676,0.000369598180835073,0.00193885439556353
"Yipf3",213.126149353827,0.49443590619593,0.138881185894419,3.56013597530636,0.000370662813099513,0.00194381786518054
"Ubr2",273.222689434216,0.395516157738611,0.111117012075647,3.55945638161461,0.000371623246692941,0.00194823190255095
"Gprc5c",2.25751557249842,-4.08869513497465,1.14889066217346,-3.55882005972587,0.000372524635088113,0.00195233367523502
"Cst7",158.215339692787,0.995546945424559,0.279771402479105,3.5584299774846,0.000373078220238766,0.00195461063725987
"Taok2",69.5544928022348,0.892644725300312,0.250898636648847,3.55779025834103,0.000373987742579523,0.00195875035684245
"Fbxo8",68.8942701612413,-0.75751787887534,0.212981923982381,-3.55672380411967,0.000375508585933767,0.0019660881897215
"Prxl2b",21.6427496714368,-1.5340888994755,0.431404490907198,-3.55603368024629,0.000376495833057433,0.00197062842891209
"Chchd2",1645.12764009011,0.419968712549064,0.118122250079011,3.55537345646691,0.000377442577353493,0.00197495384304638
"Gm29994",5.81439116172255,-2.07810781407761,0.584531978085274,-3.55516531513773,0.000377741507840288,0.00197525825435031
"Smarca2",92.9153402765272,-0.595694608657706,0.167555892509,-3.55519940085491,0.000377692539127814,0.00197525825435031
"Mrpl14",307.333505031118,-0.317208724983298,0.0892483573983818,-3.55422479729637,0.000379095031382515,0.00198107336622793
"Vps35l",118.372442152529,0.401579635202615,0.112984034087713,3.55430427356537,0.000378980479916204,0.00198107336622793
"Sccpdh",25.0162406305109,0.812572006083149,0.228654291032204,3.55371422252777,0.000379831709833379,0.00198429115780195
"Trim13",4.05951524929001,2.5575556742181,0.719764976204589,3.55332054041363,0.000380400644085721,0.00198663086212686
"Gm6967",43.5690803363482,2.37602090712797,0.668932625793086,3.55195847161882,0.000382375204525434,0.00199468557541307
"Rpgrip1",51.4248514737201,-0.843639803940669,0.237506055207848,-3.55207703316185,0.000382202948644233,0.00199468557541307
"Slc9a9",19.2170271909312,-1.43378521049091,0.403660490657615,-3.55195825124001,0.000382375524777292,0.00199468557541307
"Snph",1.30040143591241,-5.57738780131693,1.57024531454226,-3.5519213142456,0.000382429204719941,0.00199468557541307
"Cyfip2",431.078849344761,0.556718310182004,0.156774366377501,3.55107995679259,0.000383653845072099,0.00200043722395554
"Psen1",138.185703732575,0.511706820599302,0.144149540813248,3.5498331643126,0.000385475359068266,0.00200929643168716
"Mis18a",121.917834283252,0.531646262443015,0.14980522223145,3.54891675018923,0.000386819353530694,0.0020156617250191
"Selenos",368.353929708257,0.312932950193355,0.0881816543438224,3.54873077083837,0.000387092641084684,0.0020158055054137
"Suv39h1",81.7244893633515,0.592975523050546,0.16709233345784,3.54878952719971,0.000387006281995769,0.0020158055054137
"Cdc42bpa",12.0609315359619,1.44006333926643,0.405846153822575,3.54829859961168,0.000387728392511559,0.00201847563220881
"Ppm1a",124.147951709447,0.542579984968999,0.152923518884444,3.54804799763335,0.000388097490815514,0.00201975633580456
"Atp13a3",129.476195012276,0.536807731268304,0.151323031497414,3.54742913855435,0.000389010382489482,0.00202386536660428
"Rbm48",45.0803770041497,-0.784815317484848,0.2212480500324,-3.54721913874458,0.000389320613216133,0.00202483738265088
"Sbf2",29.0616715541193,-0.808704136042151,0.2280222766938,-3.54660144512161,0.000390234466812643,0.00202894720086459
"Pofut1",63.76652301947,0.588153261455429,0.165861515241091,3.54605021303771,0.000391051685357027,0.00203255213969701
"2610318N02Rik",18.9332345248114,1.1524397511121,0.325002394498938,3.54594233955979,0.000391211798094411,0.00203274046704597
"Acot9",107.077199807751,0.544106483805831,0.153481552954838,3.54509368279545,0.000392473567256554,0.00203865108107401
"BC055308",6.27966504730556,1.89704898571903,0.535389618885124,3.54330550836861,0.000395144653723672,0.00205187614650371
"Unc93b1",511.669864790345,-0.704429608126426,0.19881100814192,-3.54321229347409,0.000395284358245303,0.00205195224120442
"C230013L11Rik",2.14921631322869,3.2596376093376,0.920053188213023,3.54287953250686,0.000395783455624276,0.00205389333438923
"Sbno2",350.092430293867,0.612654965991923,0.172931457005749,3.54276183523716,0.000395960126854828,0.00205416051898858
"Gab2",44.7706877696143,0.678779451086081,0.191634034504573,3.54206105841749,0.000397013564660351,0.00205897458360041
"Xbp1",669.027789440544,0.454685980173966,0.128372114256479,3.54193730318669,0.000397199870664403,0.00205928994557099
"Enox2",22.2379875039046,-0.959168946210601,0.270813472966686,-3.54180660106446,0.000397396723481834,0.00205965977119817
"Fgf1",2.1995929801091,-4.4082702808912,1.2449065975228,-3.54104499860718,0.000398545600878006,0.00206496203498807
"Pcsk7",118.060640390893,0.528483928226867,0.149259432374061,3.54070707506396,0.000399056351827918,0.00206695570616929
"Strip1",132.499234865255,0.520285010441414,0.147002842037891,3.53928538543021,0.000401211855221522,0.00207746460471125
"Myzap",9.93900153299239,-1.58663369926896,0.448363661170102,-3.53872054467639,0.000402071257331036,0.00208125781121292
"Tgtp1",3.90030447045376,-3.38298585603092,0.956052853375184,-3.538492504978,0.000402418705538999,0.00208239941317863
"Sytl3",48.4834475143166,0.671344183090768,0.189739656551738,3.53823863335447,0.000402805841993631,0.00208374560569782
"Asl",61.0709035462447,0.950750733255866,0.268736803208986,3.53785087082584,0.000403397824318164,0.00208615029916065
"Mansc1",4.11333178701777,-2.08828806977288,0.590324520052168,-3.53752554542091,0.000403895113133926,0.00208806392924215
"Lilra5",2.19575349884197,-4.34940778395954,1.22954390830074,-3.53741558523967,0.000404063326505654,0.00208827562980513
"Cnot2",218.729750873599,-1.02536769232214,0.289877787369753,-3.53724133755112,0.000404330018764053,0.0020889959943008
"Arf4",517.232851348411,-0.563484034320304,0.15934054429289,-3.53635063078824,0.000405695847496163,0.00209539287427275
"Hid1",19.2058575707913,-1.19319815218738,0.337531867483233,-3.53506814359284,0.000407670012632362,0.00210492675811341
"Arfip2",71.4478696215206,0.692752946218319,0.196021365397805,3.53406856855858,0.000409214902487852,0.00211171487325374
"Snx25",99.7502028183535,0.584307584470901,0.165336488327728,3.5340510154824,0.000409242080379481,0.00211171487325374
"Irf5",457.597284184797,-0.486709248218152,0.137776373583176,-3.53260312751899,0.000411489697842872,0.00212264522222687
"Rac2",183.65971793192,-0.548616073958333,0.15530486690374,-3.53251050592235,0.000411633869901563,0.00212272161257535
"Trappc9",60.0199231513032,-0.598659184629567,0.16947698534247,-3.53239222080702,0.000411818057640446,0.00212300424373926
"Emilin1",41.8296233764128,0.902160933672602,0.255408722722419,3.5322244442414,0.00041207944305166,0.00212368454178225
"Itgam",622.167341955004,0.567752159298013,0.160789746518474,3.53102216771503,0.000413957053432839,0.0021326911427879
"Kdm4c",82.3109490253804,-0.56072235612797,0.158896584147456,-3.52885091354525,0.000417368188656673,0.00214959027233752
"Gm2296",12.1141161336858,1.45912315557346,0.413528589045148,3.52846984278071,0.000417969568681167,0.0021520121281736
"P4ha1",70.9844949174492,0.673525639377841,0.190928304988423,3.52763640476817,0.000419287665491612,0.00215812148778289
"Per1",128.028233562612,-0.703334379024733,0.199403026534833,-3.52720011951208,0.000419979205153365,0.00216100306596474
"Atf1",222.739550420608,0.442488729279023,0.125486969685813,3.52617272045774,0.000421611907127918,0.00216872407023887
"Ripk2",56.4825501806979,0.675434102695228,0.191577831722866,3.5256381003012,0.000422463847116125,0.00217174475793499
"Stk11ip",59.8813221343584,-0.771897452264927,0.218933984956508,-3.52570868528368,0.000422351274903976,0.00217174475793499
"Cyth4",272.51854055903,-0.453811421189381,0.128741023861266,-3.52499465654721,0.000423491333768928,0.00217592729279825
"Sel1l",241.309036652862,0.502035196390617,0.142422845724287,3.5249625426141,0.000423542676165374,0.00217592729279825
"Flot2",133.316690047283,0.620326143897383,0.176011823728822,3.52434359667283,0.000424533356996035,0.00218033422690076
"Lbr",276.969443380006,0.59404001931704,0.168573379073811,3.52392544173261,0.000425203877303324,0.00218309462536616
"Ctsg",794.000707364279,1.50493063924404,0.427215706547735,3.52264819897459,0.000427258091424759,0.00219295527750669
"Ubtd2",6.16948637447124,1.98783079870797,0.564402675157395,3.52200810911043,0.000428291042274568,0.00219756964123933
"Wdr73",81.9405081142373,0.52054378317633,0.147819940696744,3.52147200656939,0.000429157976401796,0.00220132955135263
"Fth1-ps",20.5600920056633,1.36474785488255,0.387662874536635,3.52045022756901,0.0004308148393998,0.00220913771865979
"Mavs",56.6206759090906,-0.64470559184645,0.183274252963981,-3.51770956050851,0.000435288500817042,0.00223138050918677
"Trmo",17.569533209958,1.10014902575334,0.312841276206405,3.5166364205326,0.000437052000793457,0.00223972088726416
"Fra10ac1",43.1077351960401,-0.642230991832506,0.182723846619609,-3.51476287147944,0.000440146815726613,0.00225487639689603
"Mtus1",20.2316600786382,-1.65962209189478,0.472208629780591,-3.51459500574124,0.000440425100346197,0.00225559783757202
"Eef1d",591.200729966928,0.274806171428706,0.0782056661422934,3.51389080848314,0.000441594295711027,0.00226088012428151
"Gsto1",307.973438396275,-0.371202848284726,0.105645331455591,-3.51367015626965,0.000441961245519676,0.00226205304982295
"Qtrt1",97.1473342770403,0.547434431551634,0.155808074053605,3.5135177356938,0.000442214890703147,0.00226264550718676
"Adam8",565.581084925958,-0.358550434633963,0.102068309118614,-3.51284779507114,0.000443331360090531,0.00226765096250796
"Agpat5",14.7251986411473,1.15534484547849,0.32890109607424,3.51274246048028,0.000443507141457563,0.00226784315493212
"Leo1",104.246845752537,0.527378099257127,0.150169046458976,3.51189617096755,0.000444921784188926,0.00227365978098913
"Rps10-ps1",432.916712197093,1.07613799241442,0.306425429524758,3.51190824496332,0.000444901571927992,0.00227365978098913
"Rprd2",61.7500491341392,-0.598649774307035,0.170511866797531,-3.5108980128514,0.00044659570061468,0.00228150337838926
"Pak1ip1",276.671075614848,0.485314218037255,0.138259037333443,3.51018079828526,0.000447802100330006,0.00228695445512451
"Timm44",92.4576477061851,0.473100142610205,0.134798551129277,3.50968269797265,0.000448641725102619,0.00229052957909424
"Setd2",182.265927826441,-0.503855544850441,0.143620630111121,-3.50823934180349,0.000451083028958114,0.00230227726972743
"Gm14057",8.62817157808597,1.58802761713624,0.452811790344488,3.5070368108748,0.000453126460684064,0.0023119875912204
"Shf",7.20933209064945,1.85370617511078,0.52864175648878,3.50654512693631,0.000453964452805631,0.00231554327201977
"Fkrp",78.7431645949346,0.584511239936508,0.166697941110836,3.50640947357514,0.000454195905433974,0.00231600391928716
"Ankrd52",16.8909679059183,1.12863874215204,0.321897980677112,3.50620013141413,0.000454553302470275,0.0023171062877399
"Fbxo34",65.9228539657093,0.521334326353129,0.148707649392475,3.5057667072472,0.000455294095293365,0.00232016174213318
"Pemt",6.35652081112235,2.27141255348811,0.647945775428125,3.50555963110847,0.00045564841986576,0.00232124648294854
"Tmem186",23.6845924282933,0.826696370140236,0.235854931039066,3.50510530561392,0.000456426710527828,0.00232448972472102
"Myo1f",309.564014432278,0.436555018362481,0.124569805966304,3.50450107051277,0.000457463728736411,0.00232904819262668
"Gm37289",5.94810629827878,-2.04529805215095,0.583708086385444,-3.50397416081086,0.000458369831398829,0.00233293751967227
"Slc10a7",37.2088724073148,-0.823734942643945,0.2351228836772,-3.50342310268213,0.000459319252392392,0.00233704484108737
"Ublcp1",17.9953367234,-1.10704779862682,0.316089746618097,-3.50232113022119,0.000461223352828089,0.00234600557859768
"Pctp",26.3242451754051,-0.885723955195397,0.252930780689991,-3.50184328209938,0.000462051314687123,0.00234948869621971
"Rps17",4224.90228211681,0.388735597288753,0.111021790927077,3.50143511505851,0.000462759638938136,0.00235236149793552
"Tent5a",80.8516221805055,-1.41407503435816,0.403939324652282,-3.50071148823013,0.000464017896139943,0.00235802714703014
"Gm37716",13.5622637811499,-1.17892340136988,0.336824733988308,-3.50010935185895,0.000465067335640679,0.00236262845527179
"Hdac7",295.385368662324,-0.451968903961336,0.129179697259851,-3.4987611331228,0.000467425127519286,0.00237387153124852
"Cmtm4",7.48751398885898,1.55564367854953,0.444729319801863,3.49795619331463,0.000468838134133497,0.00238031093533309
"Zfp646",50.9695357094934,0.77561896077844,0.22178038510535,3.49723876802724,0.000470100873716659,0.00238598367980719
"Gm16104",4.53256593300935,2.38369399505178,0.681707872099891,3.49665024068035,0.000471139108316444,0.0023902444261489
"Ptafr",239.465680169826,0.627813947575263,0.179549945270575,3.49659782201087,0.000471231684965062,0.0023902444261489
"Pag1",80.7214138381147,-0.627075447509361,0.179373750113755,-3.49591535613033,0.000472438538189109,0.00239562545523643
"Cxcl9",50.7265803110075,-2.84180745515977,0.812968546506624,-3.49559336258604,0.000473008942941579,0.0023970363634121
"Gm11613",7.03661947694207,-1.68041373059303,0.480714880709044,-3.49565573696088,0.000472898397910045,0.0023970363634121
"Gabarap",1076.75373013994,0.583339918598955,0.166960899872728,3.49387143363284,0.000476070223131821,0.00241180496800557
"Hadh",91.2401880643151,-0.610454192594761,0.174779722403523,-3.49270604278322,0.000478152554216655,0.00242160656238922
"Cs",463.828571512339,0.263029835599927,0.0753224969056428,3.49204880886287,0.000479330649308318,0.0024268240124962
"Pkn3",10.1078152298932,1.3813809050751,0.395591631323015,3.49193662276225,0.000479532013763005,0.00242709463721072
"Smad3",49.0732232971833,-0.70548395927564,0.202062913558305,-3.49140743767448,0.000480482920059992,0.00243115764269639
"Skil",133.80815312929,-0.510243238031349,0.146165759404447,-3.49085339897891,0.000481480370838258,0.00243545357739981
"Chtop",324.816649778401,0.347659853241283,0.0995990202254412,3.490595112827,0.000481946030081181,0.00243705775272792
"Rptor",98.1250412294204,-0.46676260814898,0.133725688883168,-3.49044833529911,0.000482210839662876,0.00243764561553547
"Hs3st1",28.5521752613954,-0.96976833286644,0.277844072347529,-3.49033299387236,0.000482419028823985,0.00243794697997314
"Gabarapl1",126.315605765839,0.492942157886057,0.141297249365166,3.4886889879371,0.000485395557102193,0.00245147913096026
"Msantd3",17.8637789440809,1.24717347563548,0.357482818041043,3.48876480964826,0.000485257903428435,0.00245147913096026
"Cdc42se1",381.763186927584,-0.359274706273511,0.103009767167334,-3.4877732097956,0.000487061023278125,0.00245804655336843
"Elane",572.43790790272,1.44472586349014,0.414231356924194,3.48772694133469,0.000487145309985625,0.00245804655336843
"Sart1",303.377434300356,0.431056570550443,0.123591313683943,3.48775781810019,0.000487089060637698,0.00245804655336843
"9230116N13Rik",5.31649277740741,-2.23836552761999,0.641871271986283,-3.48724989777674,0.000488015128074979,0.00246167852338836
"Alg1",122.250505061167,0.561097965272073,0.160904868356818,3.48714101072316,0.000488213870373471,0.00246192421602898
"Btnl1",1.85996131231458,-4.1975703737899,1.20388395944968,-3.48669017544573,0.000489037545244851,0.00246532014744171
"Atf6",63.584153336529,-0.944058629062934,0.270837898664836,-3.48569618106221,0.00049085815090262,0.00247373814439837
"Dhx36",13.2964844442566,-1.23102617933444,0.353386207434817,-3.4835150705804,0.000494875258311732,0.00249321710581431
"Smad1",27.1629638203137,-0.877919469958103,0.25212329946099,-3.48210368432823,0.000497491023446461,0.00250562621354603
"Cks2",32.3213153489091,1.28459500449991,0.368981075444915,3.48146582572279,0.000498677410895741,0.00251006062435221
"Senp5",73.6053063296685,0.533596027874182,0.153266013031672,3.48150263270642,0.000498608879956751,0.00251006062435221
"Dpysl5",9.77520988848006,-1.38905222161831,0.399020760193323,-3.48115276244105,0.000499260658684362,0.00251222574313146
"Nt5dc3",46.2066564836156,0.907011667254521,0.260584355956248,3.48068349662099,0.000500136108565832,0.00251585941307687
"Gm43544",10.5854961136595,-1.2562462285247,0.361187507003785,-3.47809989040273,0.000504981702955187,0.00253945594967566
"Rhobtb1",15.7643045019922,-1.28342685123766,0.369018296571907,-3.47794909672607,0.000505265866311392,0.00254010649519106
"Fancf",20.7238599507508,1.00039863251172,0.287654444190732,3.47777916425444,0.000505586274450248,0.0025409387986077
"Dennd5a",297.885202802026,0.354338225678628,0.101891229377331,3.47761262518894,0.00050590046808926,0.00254173936952745
"Pphln1",43.9120528888971,0.650525985880412,0.187066851993286,3.47750538884228,0.000506102877180553,0.00254197799560933
"Grhl1",7.03735600608711,2.46535112421354,0.709079497984992,3.47683317768937,0.000507373399702856,0.00254721391210871
"Hmox2",385.237189623267,-0.399046018299453,0.114774277526454,-3.47678963352637,0.00050745580344222,0.00254721391210871
"Gm42466",17.9327492698351,-1.24483466509803,0.358065902440542,-3.47655182080549,0.000507906064596261,0.00254833530624781
"Myo1g",744.400834269845,-0.358432152977183,0.103101213362944,-3.47650761117043,0.000507989809661564,0.00254833530624781
"Zkscan7",3.50929573582358,-3.95652908473716,1.13836806050835,-3.47561498077372,0.000509683450500736,0.00255605004256313
"Trim12a",312.147114606489,-0.431863227362254,0.124271089004977,-3.47517053902181,0.000510528677816803,0.00255950659159668
"Tox4",66.7681176851617,-0.564324079513406,0.162443563744074,-3.47397007617049,0.000512818221131675,0.00257019981385145
"2900089D17Rik",5.02005384845607,1.8213403619023,0.524331680934853,3.47364164350122,0.00051344627896462,0.00257256182947494
"Iglj3",4.67568557061916,-3.18635766012999,0.917698838350054,-3.47211691567442,0.000516371399452798,0.00258642805055585
"Zfp710",200.589831156267,-0.489857115449735,0.141221951741937,-3.46870376317189,0.000522975770282356,0.00261870900658016
"Cebpd",47.4967548639099,1.38076968434353,0.398094350743049,3.46844832579589,0.000523473188593296,0.00262040010726888
"Rpl7a",4711.09659608119,0.463034064503727,0.133509130036479,3.46818277055067,0.000523990777073546,0.00262219111344916
"Gm15471",2.46365326631595,3.29410494680599,0.949921307153419,3.46776614231053,0.000524803780158913,0.00262545891116695
"Psmd13",284.115227173418,0.492926269812982,0.142172888953969,3.46709048004628,0.000526124758530371,0.00263126521265616
"Tmem181a",18.2474388242738,0.949590604688044,0.274133715848417,3.46396867583089,0.000532268487477381,0.0026611802592981
"Mpnd",117.949893184405,-0.600545997366488,0.173376401199163,-3.46382779439873,0.000532547313238269,0.00266176328447358
"Gm20703",3.67183564458191,-2.85222938805819,0.823485799313092,-3.46360482528948,0.000532988881159386,0.00266315912026321
"Psme3",470.808218673335,0.370475070834649,0.107000914961164,3.46235423285037,0.000535471883436479,0.00267475133494952
"St3gal6",62.5960641427348,-0.722449650425783,0.208669961507417,-3.46216410453551,0.000535850318256826,0.00267582710659655
"Paip2",355.301656663908,-0.482511745237283,0.139376302617874,-3.46193532310999,0.000536306019266464,0.00267704917695931
"Rubcnl",21.6983816114322,-0.942120055073595,0.272147798563007,-3.46179561270814,0.000536584480652031,0.00267704917695931
"Srsf1",256.998658980439,0.466988329514964,0.134896193613308,3.46183474126504,0.000536506478663282,0.00267704917695931
"Taf1",71.2339895327659,-0.585735183728619,0.169218216499462,-3.46141920087239,0.000537335389990673,0.00267998067305683
"Tacc3",177.379312170473,0.646795905003146,0.186868985299837,3.4612266126738,0.000537719965454335,0.00268108383869346
"Srsf2",427.31834990846,0.471654762266082,0.136279071549117,3.46094786899168,0.000538277037275827,0.00268304614357808
"Cep19",30.5475917365401,-0.689592143772921,0.199278320880186,-3.46044738196852,0.000539278614924085,0.002687222226629
"Zbtb21",53.1851894616141,0.63800424059857,0.184376585940249,3.46033221813386,0.000539509327093102,0.00268755572200082
"Epor",18.6902761091535,1.83746844892716,0.531150134963829,3.45941444418967,0.000541351228498718,0.00269591268844779
"Klhl21",63.0203487328449,0.541426157969104,0.156591598264729,3.4575683751167,0.000545073903962655,0.00271362793996457
