"","baseMean","lgFC_PMoDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Slc45a3",21.0479254089108,-1.71573729600178,0.459294565570201,-3.73559241632163,0.000187273785724874,0.000946113161933331
"Hpcal1",107.730955536066,0.91822518433364,0.245837469633705,3.73509044695987,0.000187647733198367,0.000947418970477541
"Pgm2l1",18.7739205626658,-1.23402223278898,0.330379834024701,-3.73516209435687,0.00018759431579362,0.000947418970477541
"Mtfr1",72.0045315587622,-0.668224273045106,0.178920081840922,-3.73476395812978,0.000187891331147494,0.000948357075607269
"Urod",123.911276987043,-0.781461915145082,0.20929456573623,-3.73378980192895,0.000188619930642206,0.000951741833305031
"Afg3l2",198.501364167902,-0.409896272065347,0.10979679165577,-3.73322631639763,0.000189042589148936,0.000953581262018105
"Ddx49",130.152929950708,-0.504143530678369,0.135091930687267,-3.73185524933716,0.000190074718401848,0.000958492948449882
"Zfp217",133.769239476076,0.508695419499579,0.136396378776841,3.72953757322149,0.000191831500830633,0.000967054714940046
"Nrip1",52.5670466940582,0.968463049469699,0.259707653703696,3.72905086029784,0.000192202359426326,0.000968626694049934
"Mrpl41",209.742440169317,-0.440189992773325,0.118056547852385,-3.72863683362764,0.00019251836384401,0.000969921348577331
"2310039H08Rik",76.802519466346,-0.691061164920044,0.185349482178673,-3.72842242016018,0.000192682206016834,0.000970448839327876
"Ifitm10",10.2097082570881,2.35912342922701,0.632844126082311,3.72781121289916,0.000193149974156922,0.000972207952742616
"Rinl",209.46406890348,0.379885165828285,0.101904188670262,3.72786605521688,0.000193107958782698,0.000972207952742616
"Ap5s1",27.0364120512106,1.03885676283955,0.27871921087716,3.72725209564909,0.000193578811279135,0.000974067683005006
"Adgre5",599.742436842698,0.389518137276886,0.104511321460376,3.7270425044292,0.000193739796008777,0.000974280206162434
"Cryz",13.3684577868432,1.34135017300895,0.359890559159081,3.72710575165725,0.00019369120325348,0.000974280206162434
"Col4a2",9.9214418111822,1.7331311539095,0.46511856691961,3.7262136521182,0.000194377661775631,0.000977188435072407
"Pde2a",5.90961125809237,2.99195758090597,0.802994116788559,3.72600187019029,0.000194540960555766,0.000977709838211201
"Grap2",94.3717404378339,0.827492924783272,0.222167045923794,3.72464296557786,0.000195591843070932,0.000982389517279131
"Tfrc",37.1283852164746,-1.60179132103061,0.430046136764569,-3.72469645485391,0.000195550377523958,0.000982389517279131
"Spag5",60.2997859272295,0.773356017504667,0.20766864969961,3.72399020566328,0.000196098536698606,0.000984633074873754
"Tbl1xr1",143.041155849046,0.509538325506951,0.13683797709683,3.72366163485732,0.00019635405054461,0.000985614443373051
"Glis3",4.12785371502649,4.12555313546807,1.10807486680414,3.72317183528112,0.000196735525134494,0.000987227288052573
"Sin3b",482.243901162038,-0.270701810974793,0.0727235393867428,-3.72234098144212,0.000197384218771878,0.000990179653264367
"Dao",2.17466588838578,4.57106881956108,1.22803679019206,3.7222572288296,0.000197449720464278,0.000990205520506827
"Med19",54.4665683334066,-0.64268631348682,0.172682111657576,-3.72178859360517,0.000197816610238746,0.000991742364010873
"Pmvk",137.825780528512,0.742531543876674,0.199544445008691,3.72113362436291,0.000198330452348774,0.000994014780876917
"Tatdn3",20.8129445657889,1.06651970801621,0.28666903378377,3.72038686543545,0.000198917836029917,0.000996654281348062
"Ncapd3",80.6059926943145,0.551604003956792,0.148455742005759,3.71561245462229,0.000202712082932014,0.00101535487449066
"Ndufb2",252.422288770881,-0.608614114993016,0.163812018074255,-3.71532029302717,0.00020294645873938,0.00101621862723664
"Rab31",81.248903663582,0.831835029409494,0.223986455155229,3.71377380312131,0.000204191318773896,0.00102214013110459
"Psmd14",366.124952444727,-0.451259627270071,0.121516849242477,-3.71355602192762,0.00020436719865537,0.00102270855832143
"Pgm1",85.8849307598115,0.776328046159441,0.209150475818694,3.71181582600088,0.000205777699517763,0.00102945313152042
"Pard6b",9.71605700971223,-1.4212686823851,0.383067909829763,-3.71022642699754,0.000207073958395666,0.00103562224422873
"Rnf166",266.740992881591,0.521036058993873,0.140450866331091,3.70973901838108,0.000207473006100533,0.00103730181508338
"Fam217b",8.39922585345064,2.26551398939078,0.610828571800576,3.708919480817,0.000208145600705001,0.00104034759730989
"Tnks1bp1",21.0045700556092,-1.29135815011585,0.348236436082731,-3.70827982459899,0.000208671989095061,0.00104266098327066
"Apobr",105.759890237305,0.819617723197956,0.221035054505369,3.7080893120419,0.000208829007913074,0.00104281046586903
"Tex14",4.31674580649247,2.96495124904672,0.79957744244363,3.70814769359348,0.000208780878549744,0.00104281046586903
"Cdk2ap2",374.535901861932,0.694612877830819,0.187358972386533,3.70739051876198,0.000209405897855437,0.00104537309945539
"Pigp",67.3115363449312,0.838704834526443,0.226246638016947,3.7070377791144,0.000209697670785191,0.00104651127734617
"Ndufa12",212.570042951469,-0.65660749650765,0.177167657424983,-3.70613635722803,0.000210445028471585,0.00104992170027067
"Hikeshi",183.699860515984,-0.493458930379535,0.13319007859808,-3.70492258562756,0.000211455303817035,0.00105464136180356
"Gm45548",8.44627266775852,-1.38119719781094,0.37293693054798,-3.70356777426537,0.000212588351369126,0.00105997030009601
"Gm26532",38.2561553037859,-1.24262008830053,0.335632360794053,-3.70232502420412,0.00021363269171886,0.00106485383912964
"Eif4b",336.370994105235,-0.324735248760654,0.0877145971122989,-3.70218024652047,0.000213754667925615,0.0010651382769485
"Lipt2",9.33700793309101,-1.70748262046859,0.461234406242851,-3.70198449499355,0.000213919693942879,0.00106563699390064
"Arhgap19",55.3146220398163,0.876317591494883,0.236785004264096,3.70089986998285,0.000214836244315504,0.0010698779766231
"Lratd2",12.1857483542188,-1.49260776247665,0.403362055703988,-3.70041688693699,0.000215245569283765,0.00107159118518729
"Ctbs",12.2935722460248,1.28603665150906,0.347752002062052,3.69814305563533,0.000217182484693794,0.00108090609382483
"Uqcrfs1",757.330060753367,-0.350390673654384,0.094753906984482,-3.69790212145836,0.000217388675543727,0.00108160423802214
"Arhgap39",32.1465905673995,-0.922318702665672,0.249458798827464,-3.69727869692656,0.000217923054066851,0.00108393434197726
"Gm56053",2.23221533549226,4.48183152008379,1.21261331290593,3.6960104860992,0.000219013930310926,0.00108903017650666
"Uba1",627.984212539054,-0.462363202696457,0.125166054226563,-3.69399838920811,0.000220755200031039,0.00109735597616156
"Shisa4",5.11634660392671,2.19199179420528,0.593487170854397,3.69341057709746,0.000221266340816032,0.00109956371485471
"Cd28",7.29201670500486,-2.02246711633799,0.547944856569805,-3.69100483760146,0.000223369888798496,0.00110968104913549
"Tmem234",708.057736224582,0.354575868420447,0.0960995826774394,3.68967126122275,0.000224544023840201,0.00111517641864221
"Naip2",76.4608748091357,0.947591493990223,0.257019534609881,3.68684619800799,0.000227050486926416,0.00112728334038595
"Prpf40b",15.802071136257,-1.05415493943329,0.285946779393259,-3.68654244566093,0.000227321541230533,0.00112828771023951
"Nck1",68.9849322904207,-0.588441971342738,0.159635097484536,-3.68616914835874,0.000227655070166903,0.00112960146548797
"Cyp4f13",42.3486156290743,0.804027121658475,0.218166652959407,3.68538046833434,0.000228361240855216,0.00113276287823254
"Trim6",3.91889540945596,3.61502131980462,0.981226942394196,3.68418473200905,0.000229435805327898,0.00113774920810682
"Fkbp15",173.449185485031,0.415027785792184,0.112654380521453,3.68408031601711,0.000229529865108887,0.00113787176935702
"Csnk1d",365.657072108087,-0.390287343660728,0.10594872653883,-3.68373794014115,0.000229838537330313,0.00113905785534676
"Eif5",612.123455446065,-0.642843592994932,0.174533985723258,-3.68320009613617,0.00023032422251146,0.00114112021956236
"Sh3rf1",10.1609027389949,-1.56877362226529,0.426293282963172,-3.68003364106681,0.000233203186418831,0.00115503503952508
"Cmas",233.093124252439,-0.470267761601757,0.127807126475957,-3.67951126489199,0.000233681367449405,0.00115705418179761
"Smu1",288.474288321274,-0.574717426511898,0.156247587077391,-3.67824833177895,0.000234841255343243,0.00116244650344714
"Mboat7",297.236875836213,0.417305348664672,0.113456829887083,3.67809808435499,0.000234979602795664,0.00116278054953982
"Mctp1",16.7545070180929,1.99914211485433,0.543592059804027,3.67765142775458,0.000235391334830758,0.00116446681134697
"Rab3gap1",117.935143291102,-0.536215349342577,0.145825126368459,-3.67711218701579,0.000235889313732577,0.00116657858620791
"Map4k5",21.7598157435199,1.12786982602446,0.306788529837127,3.67637547147946,0.00023657125494752,0.00116959859067004
"Mir142",28.1483464474901,-1.53315944140447,0.417138459137692,-3.67542097310762,0.0002374575380855,0.0011736267296521
"Zkscan17",87.61818014159,0.629875876220088,0.171393616224381,3.67502530196621,0.000237825844363002,0.00117509312862165
"Hmgcl",141.960304657615,0.443202066919741,0.120625402453759,3.67420176765537,0.000238594141978251,0.00117853439967523
"Trmu",33.0746314178362,-0.852514556084379,0.232049381686296,-3.67384972064644,0.00023892328623378,0.00117980505681917
"Trim46",7.88764644830178,3.12905408942429,0.851796940220744,3.67347420690827,0.000239274840099423,0.00118118557496734
"Itprid2",128.35379514921,-0.637414917986374,0.17352714183304,-3.67328656055239,0.000239450695369649,0.00118169818355506
"Srebf2",639.223395797209,-0.361527777550343,0.0984820981006458,-3.67099995352325,0.000241603384175765,0.00119196329853882
"Ninj1",392.802060956138,-0.65342802243504,0.178007359003359,-3.67079218574728,0.000241799880940375,0.00119257416481834
"Dhrs11",70.6670232891389,-0.864918329215034,0.235710589815644,-3.66940802231885,0.000243112787555252,0.00119868922205352
"Safb2",299.353773957546,-0.39049159313921,0.106430856538153,-3.66896975032076,0.00024352988930749,0.0012003850867067
"Edem2",147.523980996051,0.70692156095045,0.192681300749873,3.66886437967394,0.000243630270194563,0.00120051925033711
"Psmb3",364.158635970459,-0.533867813917574,0.145591967662837,-3.66687683728481,0.000245530980138368,0.00120952202134208
"Gpi1",705.905300211274,0.867739647923765,0.236765035481468,3.66498223083993,0.000247355756154427,0.001218145438997
"Thap11",108.820386990252,0.579646487462261,0.158214182977133,3.66368220948964,0.000248615212529131,0.00122398050476763
"Arhgap15",21.1418217425013,1.52437136873667,0.416106834661477,3.66341343558276,0.000248876349006139,0.00122489862352781
"Fbxl22",5.75743517878533,2.27835815334535,0.621951772299643,3.66323926519449,0.00024904570755024,0.00122536462224644
"Zfp768",30.0701771931133,1.02025065548504,0.278548937954979,3.66273396328633,0.00024953766128595,0.00122741711152313
"Qsox1",88.4016018506882,1.0136740637192,0.276828413885795,3.66174139962882,0.000250506659886001,0.00123181413906784
"Rasgrp3",38.4380107710594,-0.863580147228041,0.235923907812644,-3.66041812054861,0.000251804011717694,0.00123782265676323
"Syn3",3.18842704729108,4.10553666459827,1.12197484143131,3.65920563723229,0.000252998268168838,0.00124332092913521
"Aifm2",20.4233833948422,1.17703412086959,0.321759370323301,3.65811917050596,0.000254072912915113,0.0012482282718635
"Gaa",108.656070615368,0.678573453606691,0.185504387025044,3.65799140650555,0.000254199567617306,0.00124847671506506
"Ssx2ip",18.1060299239177,1.39242585008469,0.380729925391351,3.6572534944644,0.000254932232084362,0.00125170047763983
"Myo7a",28.0084584873122,1.11548321568701,0.305196886247111,3.65496263544387,0.000257219436756326,0.0012625527184369
"Tpm4",434.183834323557,0.610393008112755,0.167042242968857,3.65412363522055,0.000258061902075648,0.00126630913611223
"Rabggta",82.907078926114,-0.551180622673605,0.15090130487504,-3.65259016898516,0.000259608391531968,0.00127351691977521
"Fam178b",3.45753268108649,4.05192639761203,1.10962845072646,3.65160644083999,0.000260605044858722,0.00127802396326562
"Ccdc102a",12.6074965503665,1.6835739229782,0.461133249043198,3.65094888835587,0.000261273236112846,0.00128053540363671
"Vdac1",224.08726225385,0.455013922167441,0.124627090935623,3.65100331518195,0.000261217867779019,0.00128053540363671
"Ndor1",24.5068726485034,-0.889631464141615,0.243820171661412,-3.64871970222803,0.000263550461666859,0.00129131069736981
"Tasor2",32.817209821857,-1.07714493024088,0.295342973244719,-3.64709855259827,0.000265218219848975,0.00129909425955278
"Alkbh1",178.109068486054,-0.66176691344367,0.181496496133433,-3.6461690861357,0.000266178865861726,0.00130341062665624
"Palm",43.5419308975312,1.60348751038002,0.439873311629087,3.64533939202049,0.000267039147128347,0.00130723310418528
"Scara3",1.86605829681712,4.24987865155668,1.16599659576871,3.6448465346975,0.000267551407186106,0.00130935014629192
"Tmem59",416.933864032955,0.513043567537388,0.140806727424427,3.64360124634488,0.00026884982693766,0.00131531210799644
"Gm22107",25.4090203212623,1.25182474022659,0.343592891244885,3.64333713567546,0.000269125964265539,0.001316270625226
"Irf3",298.148334108801,-0.359968062811736,0.0988097193783203,-3.64304306374456,0.000269433739980515,0.00131738326559603
"Ica1",18.936974232626,1.75583439541351,0.48201921101299,3.64266476376227,0.000269830153998817,0.00131892850669246
"Rhno1",136.190971701334,-0.573866966504147,0.157563615043852,-3.64212871318314,0.000270392808403519,0.00132128516768712
"Mgst2",134.576008436682,1.47567810762778,0.405239390959584,3.64149720029305,0.000271057073743211,0.00132413680352854
"Letm1",124.91871960968,-0.593719704305013,0.163065709061329,-3.64098440881716,0.000271597585314345,0.00132638237423306
"Neu1",218.288383377712,0.619088487847413,0.170063375744559,3.6403398741026,0.000272278394730396,0.00132931156772719
"B230217C12Rik",6.32427952430402,2.23731999363853,0.614668925471512,3.63987815379195,0.000272767083848989,0.00133130133220644
"Camk4",21.81448737411,-0.902082546690341,0.247858393832472,-3.6395077557876,0.000273159710714295,0.00133282119925985
"Pfdn6",411.76181012022,-0.47811101822897,0.131385154099565,-3.63900336766095,0.00027369522073292,0.00133503712158338
"Fli1",165.153147955743,0.674033606319463,0.18525254434119,3.63845802343237,0.000274275320875355,0.00133746916500556
"Trem2",29.0773596415123,2.80199503571681,0.770163664202797,3.63818129308551,0.000274570128361086,0.00133850898285118
"Pcsk7",118.060640390893,-0.550411927273026,0.151291613626694,-3.63808617066605,0.000274671533127227,0.00133860563916978
"Zc3h18",169.782308550804,-0.381424251773487,0.104883054099223,-3.63666232881288,0.000276193613387973,0.00134562381297008
"Ctdnep1",288.78603728341,0.344337469262907,0.0947091902855037,3.63573448600807,0.000277189722959181,0.00135007603562992
"Gm5914",37.793828520712,0.990984311092031,0.272695640279722,3.63403063604358,0.000279027708510614,0.0013586248275818
"Lrsam1",15.4201097546197,1.24353524497062,0.342207807661223,3.63385994454483,0.000279212465719925,0.00135912113616086
"Gpn2",77.2092286378007,-0.493058016151765,0.135741372509122,-3.63233410004479,0.000280869146632224,0.0013667799012717
"Aldh4a1",47.0826536087723,0.865390189815484,0.238252540645543,3.63223908324636,0.000280972614870655,0.00136687804251781
"Cd200r4",59.5550058413415,-0.964326814571793,0.265572249240769,-3.63112794099781,0.000282185243623656,0.00137237038014836
"Mrpl23",20.9334517060069,-1.17967761826938,0.324885958847061,-3.63105140787173,0.000282268947181624,0.00137237071238615
"Rnf11",54.1017767818933,-0.73911485240526,0.203558247569797,-3.63097472703398,0.000282352835621942,0.00137237194304516
"Vasp",1098.34943342404,0.524126122392165,0.144416089495768,3.62927790263649,0.000284215141350739,0.00138101458526037
"Atic",234.042940699138,-0.52246113006638,0.143989590958901,-3.62846457571719,0.000285111861806486,0.00138455180242161
"Trim41",77.140266526573,0.66284406466909,0.182677951315202,3.62848422536436,0.000285090166193548,0.00138455180242161
"Tjp3",33.2995188205591,0.889819966128635,0.245341222051711,3.626866935313,0.000286881037266173,0.00139231911875204
"Txn1",2633.20134208866,-0.493899181525029,0.136177308638352,-3.62688311631038,0.000286863067507834,0.00139231911875204
"Mknk1",190.423223589663,0.474703400840332,0.1309314130292,3.62558831267225,0.000288304346775284,0.00139881313608387
"Dcaf13",119.11784565928,-0.702942514420069,0.194029439090933,-3.62286526061971,0.000291357610537396,0.00141320929095718
"Vangl1",4.52811010006511,-2.72319556691471,0.751726588146773,-3.62258779967885,0.000291670412529956,0.00141430845130143
"Lasp1",478.054840069301,0.406625108528501,0.112254875396597,3.62233806854172,0.000291952221658042,0.00141525672235947
"Shtn1",12.4676211545591,1.7165553107422,0.473916251517877,3.62206466911476,0.000292261031723874,0.00141633528338956
"Il13",10.3196672823088,2.08425439586185,0.57551517426013,3.62154551101337,0.000292848273412816,0.00141876212531175
"Zfp819",6.59218456021884,4.06287868788525,1.12222931778941,3.62036405882568,0.000294188786180037,0.00142483583011459
"Maob",1.42777229335317,4.58348481333467,1.26608597884243,3.62020027859822,0.000294375069343816,0.00142531735404623
"Isca1",76.3572703614847,-0.832170937953802,0.229883497361397,-3.61996814693296,0.000294639284520178,0.00142617581701817
"Abl1",118.149565511174,0.530146431361848,0.146484768932447,3.61912323871931,0.000295602846461487,0.00142999619917056
"Arhgef3",220.077285559373,-0.425289874413986,0.117510474437352,-3.61916566544645,0.000295554391285441,0.00142999619917056
"Csrp2",47.8390860855556,0.858062796112913,0.237106007855116,3.61889942762325,0.000295858582243931,0.00143081151666391
"Gnb2",1142.03575150024,0.351098063784183,0.0970348063083067,3.61826933181735,0.000296579669067094,0.00143387619025396
"Gm11992",2.0112406036095,-3.29475527644175,0.910610668023997,-3.61818216295586,0.000296679555345683,0.00143393661963691
"Tcp1",717.482188275374,-0.371878520970233,0.102859136696328,-3.61541553734922,0.000299866234009447,0.00144891196521231
"Mad2l1bp",94.2149294930433,0.502743559621541,0.139108810224056,3.61403105102973,0.000301472933109012,0.001456246499672
"Eefsec",83.0071270734674,-0.54757641594756,0.151548148109581,-3.61321746770287,0.000302420855342255,0.00146039547242821
"Pfas",40.1609891254024,-0.734817043059976,0.203437865223252,-3.61199741382259,0.000303847597216555,0.00146685355184656
"Hook2",77.2254668339013,-0.635354160334415,0.176210973115634,-3.60564469454171,0.000311378932829315,0.00150276967905771
"Trnau1ap",150.687609676193,-0.462820501008416,0.128375473950961,-3.60520967724109,0.000311901000505009,0.00150484666782908
"Cramp1",109.263688777127,0.588632302669582,0.163416854005721,3.60202933932981,0.000315742718457608,0.00152293423491208
"Ubd",4.67968696338996,-1.9247940070799,0.534386386435383,-3.60187694884821,0.00031592790745228,0.00152337967481177
"Lilra6",56.455457534155,1.02829759357909,0.285621355840264,3.60021256307661,0.000317957144309319,0.00153149753725423
"Mpo",504.823245255932,1.6735851561096,0.464856813986822,3.60021646613325,0.000317952371420939,0.00153149753725423
"Rab44",156.268486502289,1.2572245900365,0.349189603422529,3.60040670659723,0.000317719815420812,0.00153149753725423
"Vcan",21.1084429300379,-1.66889189488073,0.463556620007038,-3.60018997216649,0.000317984771127135,0.00153149753725423
"Wnt10b",4.48627252317811,-2.56809420343939,0.713581255097109,-3.5988812557722,0.00031958906429649,0.00153877258099798
"Ift27",93.638659664387,0.831310190227703,0.231008712997668,3.59860967770551,0.000319922926763377,0.00153992822096223
"Hipk2",58.7022998803705,-0.758810876287285,0.210894460752341,-3.5980597763465,0.000320599943901836,0.00154273445146194
"Dzip1",6.140824967191,2.7789279883861,0.772478068371699,3.59741991671529,0.000321389402154814,0.00154607994721734
"Fpr1",3.79860758583853,4.24166460614868,1.17918715895601,3.59710888465239,0.000321773810118193,0.00154702210671826
"Gm16283",6.3638959995201,2.06085289319447,0.572914578495204,3.59713816081872,0.000321737609041648,0.00154702210671826
"Prmt6",33.0942677258411,-0.867081657126638,0.24106927765223,-3.59681526228118,0.000322137096110002,0.00154831505860252
"Gm8062",3.59585405986545,4.00327823138759,1.11306448553749,3.59662740425542,0.000322369725890438,0.00154897945304134
"Ccndbp1",159.487531580108,-0.415487582747408,0.115547188061277,-3.59582599731519,0.000323363897524906,0.00155284699867901
"Gca",17.440043647925,-1.25139925393501,0.348013893333399,-3.59583130991891,0.000323357297627323,0.00155284699867901
"Aar2",47.3881260628632,-0.837443552284346,0.232919485045327,-3.59542076147633,0.000323867697583646,0.00155481130767994
"Cdc45",81.210970968639,0.758985790381761,0.211197193622344,3.59373047228531,0.000325977043792761,0.00156448005603843
"Cic",411.585564724013,0.35574371595836,0.0990770835117433,3.59057516984939,0.000329949053817316,0.00158308012400244
"Rmnd1",49.0373106651331,0.82014694012273,0.228440497245731,3.59019941740237,0.000330425071060215,0.0015849006112327
"Il27ra",79.6767359353709,0.633731942387745,0.176559343719126,3.58934242186525,0.000331513150428321,0.00158965496358221
"Atraid",137.5228507507,0.549482467915231,0.153110489972299,3.5887970054478,0.000332207380166446,0.00159251852210085
"Ggct",56.308417397585,-0.609723574553063,0.169905971126113,-3.58859415305948,0.000332465926399658,0.00159329246094976
"Timm13",353.003814376801,-0.528768235439299,0.147352693351356,-3.58845314200313,0.000332645763465796,0.00159368885626576
"Eif3k",971.13757803429,-0.535675424061586,0.149281501239888,-3.58835769745364,0.000332767539387419,0.00159380693339409
"Mmgt2",41.322858274255,0.780778313675541,0.217592903934635,3.58825264775219,0.000332901618566122,0.00159398385148862
"Tbx6",12.9185046626302,1.62508066514831,0.45292105235116,3.58799984392942,0.000333224489534206,0.00159506436661808
"Actl6a",214.043658925671,-0.41011306905093,0.114359162589491,-3.58618461139919,0.000335551452120482,0.00160573455171916
"Gcat",26.693593799856,1.14668264055569,0.319782697047948,3.58581827954173,0.000336022896177528,0.00160752177941022
"Senp7",61.6693951626598,0.779515724373868,0.217489737371426,3.58414945824603,0.000338178407995325,0.00161736213838394
