"","baseMean","lgFC_LcDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Axl",206.738186688655,1.5064275628572,0.199462178357753,7.55244716196414,4.27154961106842e-14,2.75084047979463e-12
"Mapkapk2",1119.52512867001,1.25574387686107,0.166360634043886,7.54832346052374,4.4089681952541e-14,2.82693799174306e-12
"Tbcel",137.645910756956,1.30538484384888,0.173074528975553,7.54232787213461,4.61655258345522e-14,2.9471670253423e-12
"Ifi213",56.8138151536529,-2.87188488128014,0.381189331127772,-7.53401170170082,4.92047145714547e-14,3.12758798291199e-12
"Bbc3",72.5312440416565,2.04011617178999,0.271273111508929,7.52052483359685,5.45567891675939e-14,3.4528333420163e-12
"Crip1",1312.51104646571,-1.52233677429738,0.203029334421695,-7.49811242121036,6.47433631020577e-14,4.07994334947431e-12
"Ndel1",200.758478137875,0.777209889427439,0.104282781363002,7.45290717479061,9.13055276218401e-14,5.72922676098922e-12
"Lrrc8d",146.697232063718,1.02265010000623,0.13724005097109,7.45154270032774,9.22550227112509e-14,5.7641723339119e-12
"Aebp2",479.42092870693,0.800621474739561,0.107881713722441,7.42128992128736,1.15985111372524e-13,7.21614148424901e-12
"H2-Ob",586.007187602487,-1.29062410002544,0.174040359967213,-7.41565979447859,1.21020790936727e-13,7.49767203934159e-12
"Tbc1d31",62.1696469196993,1.38682515490525,0.18717425005201,7.40927320141467,1.26993452251403e-13,7.80186133643241e-12
"Tgfb3",18.7666990422707,-4.19117358031208,0.565660066083791,-7.4093502999578,1.26919651873535e-13,7.80186133643241e-12
"Tmem43",100.056545102584,0.950005189959269,0.128857428923334,7.37252945287685,1.67420590165411e-13,1.02426521891614e-11
"Slc6a12",38.0544843614975,2.72320070847342,0.369655271330651,7.36686561690488,1.7468641291724e-13,1.06428240699744e-11
"Cat",190.297038191744,1.13522185478618,0.154298666309752,7.35730179616225,1.87664749643366e-13,1.1386287268651e-11
"Fam43a",170.569088347608,-1.27792281165318,0.17391342759232,-7.34803993771448,2.0113440895078e-13,1.21533190396062e-11
"Aldh18a1",65.9270435932568,1.66864611313633,0.227284313483534,7.34166862447028,2.10947160514115e-13,1.26940047451998e-11
"Wdfy4",333.273297529808,-0.947313826706231,0.129074207478557,-7.3392960934012,2.14720116903186e-13,1.2868308067304e-11
"Gabarapl1",126.315605765839,1.11382583056244,0.151959520637452,7.32975351521298,2.30576414036139e-13,1.376241254997e-11
"Stxbp5",74.9210713788479,1.18650079705331,0.16236065970253,7.30780965799946,2.71532050949423e-13,1.61413162108922e-11
"B3gnt7",21.9422549984824,-2.22654454378508,0.304832051283742,-7.30416809652533,2.78987420609417e-13,1.65176302290648e-11
"Id2",886.285344756787,-0.792800054800288,0.108574841851332,-7.30187621075097,2.83782306401858e-13,1.67340385738895e-11
"F10",403.756309865174,1.73767219878809,0.238190625043192,7.29530055380221,2.97993106332255e-13,1.7501731121106e-11
"Traf3ip3",221.846447010131,-0.731565203682167,0.100474885561728,-7.28107526166549,3.31169851516462e-13,1.93727766128136e-11
"Shisa8",214.158323767278,1.90323057041474,0.262054381540052,7.26273134312717,3.79350927895529e-13,2.21032129932145e-11
"Celf2",387.884177877055,-0.93976817962774,0.129459192289927,-7.25918463575073,3.89430603532387e-13,2.26008282674547e-11
"Snord104",80.3894798701305,1.68935891310446,0.233282242208103,7.24169528342171,4.43110542746056e-13,2.56149295241746e-11
"Tnfaip2",426.21062707498,1.4156922208629,0.195620886916235,7.23691750497536,4.58997139811265e-13,2.6429235309211e-11
"Ddx6",508.721018772123,-0.738533412634227,0.102066425341106,-7.23581148419815,4.62753744424096e-13,2.65414579272617e-11
"Hvcn1",1407.98125072043,-0.940331021491145,0.13002274684951,-7.23205011642693,4.75756551591034e-13,2.71810639961524e-11
"5830428M24Rik",43.3809085819734,-1.84860120585616,0.255963463205295,-7.22212921604944,5.11798050092023e-13,2.9126863447679e-11
"Il12a",86.8022799453954,1.32298098398338,0.183259144498356,7.21918127253535,5.23014988739982e-13,2.9650305326908e-11
"Ifit3",566.478251216407,-2.39472100623577,0.331866610296208,-7.2159142617522,5.35728051557464e-13,3.02542114654548e-11
"Zfp503",15.7718197283318,2.60327366176115,0.361281384621238,7.20566786049711,5.77600393697174e-13,3.24938949450406e-11
"Aldh1b1",61.5371567470557,-2.11519887570064,0.293619123016783,-7.20388663370449,5.85200264438504e-13,3.27957842853075e-11
"Dennd5a",297.885202802026,0.769076324301714,0.106770251977738,7.20309552572819,5.88607047315391e-13,3.28612824172315e-11
"Pycard",358.533296613658,-0.840552565920257,0.116794019352218,-7.19688020484493,6.16058423944421e-13,3.42635827226361e-11
"Smox",154.057011983252,1.38301163091212,0.192358403084237,7.18976456831198,6.49031390367552e-13,3.59612373764784e-11
"Sat1",178.911701958449,1.16474024747948,0.162094565914587,7.18556011367602,6.69322172599768e-13,3.69460806777533e-11
"Rab11fip1",64.1114132773115,1.30172717105739,0.181228712371422,7.18278662373072,6.8304662274671e-13,3.75624477969661e-11
"Abcd1",112.305196026896,-1.24058531974963,0.173219415514191,-7.16192994917476,7.9549071914882e-13,4.35827993629184e-11
"Zc3h12c",19.6220858759806,2.51784731928935,0.351904871356029,7.15490896612794,8.37284670884649e-13,4.57020476676554e-11
"Tgif1",247.073329017779,1.15300607560921,0.161303725572449,7.14804367671806,8.80233081527478e-13,4.77276429290002e-11
"Tnfsf9",33.5819753595643,1.77635217876098,0.248512451154371,7.14794035674916,8.80895677569914e-13,4.77276429290002e-11
"Napsa",1117.46494131365,-0.84596798407952,0.118613024584753,-7.1321677112706,9.8800383276693e-13,5.33340451342530e-11
"Ganc",71.7172778677089,-1.51831606138554,0.212975151690991,-7.12907608859688,1.01044868670882e-12,5.43458537250756e-11
"Cyp1a1",27.258706093079,2.70778235326961,0.379870250804634,7.12817691707639,1.01706998892941e-12,5.45023308301114e-11
"Mir22hg",81.8321669220636,1.32583605137006,0.186162186455939,7.12194069381463,1.0641784990813e-12,5.67152393466941e-11
"Rxra",84.6969269188918,1.27378202942545,0.178859432328354,7.12169334791921,1.06609044879708e-12,5.67152393466941e-11
"Derl3",29.310751312164,-1.82412491706755,0.256586177544706,-7.10920960171258,1.16709389725673e-12,6.1864403225345e-11
"Optn",51.8385698869566,1.36426330479265,0.193003886257182,7.06857945323822,1.56527721907323e-12,8.26725374375979e-11
"Ighd",1345.88419751569,-1.66931843689459,0.236205585924204,-7.06722675656896,1.58060560621927e-12,8.31829108104572e-11
"Cd180",573.157746424768,-1.31643710867674,0.186575224356997,-7.05579807401351,1.71612884070203e-12,8.99925706000998e-11
"Ptpn18",851.315375258657,-0.78738978643505,0.111741460434759,-7.04653208729783,1.8343184154994e-12,9.58480330775005e-11
"Mrpl18",305.624711908968,-0.746613197423219,0.106057186880361,-7.03972280789838,1.92622639391643e-12,1.00293553694592e-10
"Cirbp",130.765138180846,-1.90568860965682,0.271321600916106,-7.02372609929449,2.16028109002518e-12,1.12082711112508e-10
"Sec14l1",156.613247130901,1.0987962596109,0.156649010762078,7.01438364829368,2.30964837423807e-12,1.19410447461048e-10
"Tmem63b",42.536277554373,1.63158673265552,0.232697360421503,7.01162544216274,2.35565149222732e-12,1.21361511790785e-10
"Mgat4b",120.909332791333,1.42435707008353,0.203168475001788,7.01071891232631,2.37096648743384e-12,1.21723429842626e-10
"H2-Aa",9246.63040699598,-1.1352162219999,0.162289178773791,-6.99502105178708,2.65219102200319e-12,1.35686831972379e-10
"Cpsf3",252.017824694795,-0.778958076620501,0.111869769302058,-6.96307931517446,3.32914258019862e-12,1.6972847397589e-10
"Ptges",23.5297775898271,3.31844236150825,0.477054742938285,6.9561039076338,3.49811896769891e-12,1.77726231151291e-10
"Tbc1d10b",273.366895195801,0.778393350376873,0.111937478377759,6.95382245211924,3.55519003255695e-12,1.8000294913115e-10
"Hivep2",101.482742343541,-1.20289613193264,0.173140469908588,-6.94751569386245,3.71774719165626e-12,1.87586536134326e-10
"Rrm1",269.919244828749,-0.767039386705601,0.110520714456911,-6.94023188752229,3.91456847039061e-12,1.96841126201183e-10
"H2-K2",155.519431551986,1.10946489181868,0.160027956106,6.93294421059647,4.12170786568018e-12,2.06549612941236e-10
"Timp2",105.385183073764,-1.54714445491065,0.223711945339832,-6.91578830339365,4.652687650491e-12,2.32365349565168e-10
"Naaa",183.061775874977,-1.27240215390657,0.184371926355356,-6.90127927314787,5.15363012342947e-12,2.56511020685813e-10
"Mindy1",138.225836115065,1.07452612050018,0.155771063916841,6.89811119909805,5.26984907503568e-12,2.61409439083611e-10
"Snhg3",27.7959762331033,2.06134051809444,0.299058570679074,6.89276523128476,5.47181393029498e-12,2.70513952654954e-10
"Tm7sf3",38.0064630069401,-1.69256196425378,0.245747967695753,-6.88738946703823,5.68254937545006e-12,2.79989504965548e-10
"Rab32",199.643862309595,1.20865623595635,0.17560266107465,6.88290387263857,5.86446033821619e-12,2.8798619112384e-10
"Litaf",423.327077430834,0.948002235479872,0.138064928198724,6.86635083831979,6.58649751993071e-12,3.22365143617142e-10
"Fosb",256.503976922993,-3.63387066740102,0.52929897030405,-6.86544065127047,6.62863189910424e-12,3.2334950888554e-10
"Pim2",307.346610396447,1.46107070362235,0.212974010089649,6.86032395693415,6.87045630889087e-12,3.34036125772995e-10
"1110038B12Rik",255.880742111012,0.89075215575358,0.129950389814042,6.8545554732713,7.15346089427257e-12,3.46647743599353e-10
"Cd7",84.5954105694577,-1.77933669927779,0.260069585542361,-6.84177158035254,7.82197429799943e-12,3.7779621255765e-10
"Tnf",320.405176478378,3.12286724528489,0.456626105255324,6.83900287202967,7.97462870504338e-12,3.83906469757875e-10
"Safb2",299.353773957546,0.738265047938616,0.107987221209296,6.83659640160334,8.10967936781796e-12,3.89132098554481e-10
"Il17f",50.402752148661,2.63441481409953,0.386404843175318,6.81775826734204,9.24720664641945e-12,4.42269495730869e-10
"Lad1",82.2892777049252,2.11723009197446,0.310720596174249,6.81393547142636,9.49643143086219e-12,4.52714619153732e-10
"Ebf1",160.639283556991,-1.30580364900774,0.191655281461758,-6.8132933204259,9.53893670543571e-12,4.53269280407484e-10
"Nfatc2",57.8849377589595,-1.35509472688598,0.198922524743241,-6.81217337571536,9.61351456087704e-12,4.55339465475347e-10
"Por",231.700583830496,1.10618603970304,0.162604160547129,6.80293810429542,1.02506697951835e-11,4.83956863674208e-10
"Nol7",633.199116460362,-0.606718684131771,0.0892310400637424,-6.79941289150457,1.05046356734831e-11,4.94357582031259e-10
"Arhgef18",188.876413921538,-0.897230219168978,0.132290168648164,-6.78228948029565,1.18286155900469e-11,5.54886781816802e-10
"Ifitm6",176.102082233492,-2.61496223642955,0.385725714107453,-6.77933085814728,1.20733752042711e-11,5.64564866637936e-10
"Slfn8",158.098519749376,-1.13835923489547,0.168039711638432,-6.77434651485753,1.24969824139716e-11,5.82518072331255e-10
"Dll4",43.8496768101994,1.5042411297894,0.222166664390692,6.77077784785979,1.28091831787222e-11,5.95181128522717e-10
"Hcar2",43.7399333776067,2.65082119772461,0.392337404110658,6.75648350106572,1.41381071760569e-11,6.54857500523795e-10
"Tk2",102.456400191055,-1.02764178047731,0.152139186706264,-6.75461597189541,1.43214075851765e-11,6.61261721928133e-10
"Slc7a3",10.3259380319572,4.37245208977464,0.647515280319869,6.75266240452992,1.45156433753784e-11,6.68129127525648e-10
"Mib2",57.098770070218,1.32496279548979,0.196264919087516,6.75088957135017,1.46941409546964e-11,6.74231473868149e-10
"Fam167a",73.9671150563896,1.23602959614806,0.183417966946098,6.73886869824098,1.59624564658422e-11,7.30145633295828e-10
"Arhgap25",280.487415882252,-0.967952552288827,0.143827896323376,-6.72993610441556,1.69737607794422e-11,7.73992948834007e-10
"Rapgef4",25.953278136372,-2.07016934931834,0.308000874003467,-6.72130998334452,1.80097988526303e-11,8.18693116263685e-10
"Timm10",151.163400918772,0.875202516447387,0.130256427250958,6.7190735606557,1.82883572758458e-11,8.28789968769269e-10
"Rgcc",202.736250098171,-1.21297541982959,0.180612371891253,-6.71590438200945,1.86903329766419e-11,8.44400489526255e-10
"Gpx1",4104.59377294061,-0.946046701315311,0.141141258489646,-6.7028359491687,2.0441291355587e-11,9.2067325452173e-10
"Matk",43.8064677568884,-1.77116458120406,0.264266679302558,-6.70218654080205,2.05323686472371e-11,9.21947305343676e-10
"Serpina3f",192.020136003035,1.92074447710652,0.286971542279657,6.69315313235741,2.18412367732436e-11,9.7772829128517e-10
"Sod1",1437.01237706207,0.47534237847862,0.0710353170077484,6.69163450663239,2.20691516589611e-11,9.84928127077586e-10
"Fxr2",248.434804584811,1.08637279055751,0.162600699353425,6.68123073810522,2.36943812449554e-11,1.05425636308994e-09
"Pxk",339.22267554861,-0.757537305398772,0.113568044283848,-6.67033856377245,2.55213972943552e-11,1.13211684735051e-09
"Pgd",978.404024328917,1.14601628137382,0.171883941080377,6.66738424875837,2.60402687437199e-11,1.15165441555434e-09
"N4bp1",325.83446388037,0.890213966323102,0.133548686254204,6.66583843908897,2.63158626737061e-11,1.16034778269678e-09
"Mia2",448.873092189911,0.652249951301965,0.0980367796779232,6.65311481512122,2.86954160604601e-11,1.26148141920879e-09
"Ptma",2103.77514921586,-0.732635267197924,0.110127082110309,-6.65263487562561,2.87891783824273e-11,1.26182539160949e-09
"Treml4",31.1766773470051,3.75106406856008,0.563910096757156,6.65188314614529,2.89366413466703e-11,1.26451400265821e-09
"Arid5a",289.45269613724,0.877524560180012,0.131956375751846,6.65011110816094,2.9287184674237e-11,1.27603481475318e-09
"Tnip3",69.563955299377,2.00068939890269,0.301625188304973,6.63303157851591,3.28861417682137e-11,1.42860124136888e-09
"Washc2",269.276676036551,0.906337335371587,0.136775651906486,6.62645231617141,3.43850476705416e-11,1.48930871665653e-09
"Snhg15",170.175433798993,1.14660183767125,0.173047530427515,6.62593586189047,3.45054980254967e-11,1.49013008090697e-09
"Samhd1",3243.00513699491,-0.840725762897735,0.127007636310195,-6.61948987732049,3.604405231015e-11,1.5520082699998e-09
"Trim14",36.7058310480625,-1.8475978954978,0.279552050337077,-6.6091373440832,3.86565960355859e-11,1.65963391693131e-09
"Siglecf",70.1595010403929,-1.35205849432423,0.204758041522896,-6.60320095009817,4.02373526028803e-11,1.72246369757461e-09
"Map4k1",396.870882510437,-0.832943663454841,0.12616112033792,-6.6022215181969,4.05041664136196e-11,1.72884498677668e-09
"Sell",617.824587668879,-1.18649054809393,0.17978000042109,-6.59968041670303,4.12045036785726e-11,1.75363978989125e-09
"Ksr1",85.8999919007768,1.17617396780336,0.1782475525983,6.59854203133995,4.15220769276578e-11,1.76204813736647e-09
"Atp8b2",119.019418451796,-0.999887767078925,0.151553814931983,-6.59757570291233,4.17935300589758e-11,1.76546356496648e-09
"Il10",31.8248066573388,2.488792974404,0.377238446449788,6.59740012670016,4.18430375678224e-11,1.76546356496648e-09
"Zfand3",277.351683825988,0.710498046683544,0.107859314484392,6.58726647837503,4.47997806934424e-11,1.88479994246938e-09
"Pcbd2",124.81723065113,-0.942224903350014,0.143055486095792,-6.58642970685576,4.50528701174252e-11,1.89003226266901e-09
"Rasd1",20.9347229034081,-2.24328365621348,0.340982863325654,-6.57887506232547,4.74020857111173e-11,1.98291972790979e-09
"Pvr",71.0589913258024,1.1512015952262,0.175116433666191,6.57392096860901,4.9007250635849e-11,2.04424278717662e-09
"Cd38",109.93991253957,-1.36427488858122,0.208173955044474,-6.55353302140876,5.61915002895267e-11,2.33727988314765e-09
"Cd8b1",481.721420852946,-1.58873581060693,0.242912042726629,-6.54037483186816,6.13648373597698e-11,2.53808424493944e-09
"Itsn1",40.6020305764758,1.40100606946587,0.214206317117843,6.54045169309888,6.13333062941482e-11,2.53808424493944e-09
"Lonrf3",16.728889531625,2.04956926918832,0.313594366293742,6.53573370405672,6.32984547525128e-11,2.61070564924479e-09
"Atp5me",727.451940493379,-0.615851804584266,0.0942744309297616,-6.53254332601701,6.46620823747667e-11,2.65947718629888e-09
"Ddit4",159.775352247201,1.33690475086907,0.204785624579403,6.52831346738745,6.65143795412065e-11,2.72801853297077e-09
"Gpd1l",132.397320798316,-0.90554874561473,0.138754208343493,-6.52627950118098,6.74234521070162e-11,2.75760041027108e-09
"Ubald1",234.687042626307,-0.880106134681071,0.13492589512504,-6.52288527613956,6.8967615447208e-11,2.81292082669821e-09
"Xpo1",47.7786346477957,-1.73319078109764,0.267104646096189,-6.4888080624157,8.65181017024181e-11,3.51896201467204e-09
"Pir",12.4047495158341,2.80440656501059,0.43229346977202,6.48727487484268,8.74027955835751e-11,3.54512499324208e-09
"Cd1d1",81.8732449213661,-1.23767164741809,0.190862633652453,-6.48461997895198,8.89557123919267e-11,3.58925602744523e-09
"Ets1",757.205453989325,-0.875826202662537,0.135071203684343,-6.48418151887739,8.92147613405231e-11,3.58925602744523e-09
"Stat5a",194.358601424757,1.07165136301563,0.165272052800205,6.48416562182559,8.92241674056739e-11,3.58925602744523e-09
"Alcam",64.8375109949386,1.39318018830469,0.215077359065331,6.47757715809363,9.32071138371832e-11,3.73923511604197e-09
"Ifi208",85.9239421615774,-2.19832529073775,0.340153207947626,-6.46275042943659,1.02816790021925e-10,4.1135120651006e-09
"Cbfa2t3",98.7088473558939,-0.995742375801483,0.154408606643813,-6.44874918208699,1.12777021937006e-10,4.49974188342678e-09
"Cox6a2",23.6433806591091,2.78022630187764,0.431357332298417,6.44529742212486,1.15373936744579e-10,4.59088214964945e-09
"Washc5",125.295173753534,0.811899800269393,0.12601119249248,6.44307687444389,1.1707535586282e-10,4.64599310846969e-09
"Mrpl30",534.370643395029,-0.565292283095411,0.0878617380094323,-6.43388459985534,1.24383308951799e-10,4.92269575563145e-09
"Trip10",54.3102384109189,1.13106069129735,0.175908124820239,6.42983769199508,1.27740270385394e-10,5.04196341416327e-09
"Atxn2l",651.233644847543,1.12949959222211,0.175729193920339,6.42750112843589,1.29718633416249e-10,5.09267030601815e-09
