"","baseMean","lgFC_LMoDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Abcg2",5.05000795314298,-1.74851013441466,0.682607385078239,-2.56151657986274,0.0104216266797817,0.0302597938735358
"Cep128",17.7430461771594,0.945827078693699,0.36924769973151,2.56149755132242,0.0104221975972595,0.0302597938735358
"Gm15501",73.6462458043816,1.17559913859143,0.458949778778445,2.56149843174659,0.0104221711810858,0.0302597938735358
"Lcmt2",44.60170615457,0.566680692501426,0.221268193328834,2.56105807154697,0.0104353911512638,0.0302925048027176
"Zfp141",18.8374786291997,-0.998330223951626,0.389992675308145,-2.55986916462678,0.0104711576481591,0.0303907177015165
"Cideb",3.08553849009269,2.74260328074593,1.07142418046609,2.55977355257452,0.0104740387270454,0.0303934677405256
"Pcgf6",48.0502106960501,0.655738131816371,0.256189107019717,2.55958631280097,0.0104796828678626,0.030404233111837
"Niban3",206.913261342587,-0.643462468404718,0.251622741718027,-2.55725084311255,0.0105503107783376,0.0306034942101289
"Cdk2ap1rt",12.2227659786197,1.09511210627404,0.428401517192815,2.55627504181119,0.0105799455821793,0.0306837942078002
"Ankrd39",26.6436624327917,0.810282819253286,0.317032980898418,2.55583131116858,0.0105934460250453,0.0307172805880257
"Trerf1",41.2211956311719,0.61226695297292,0.239618752443222,2.5551712740763,0.0106135559073926,0.0307699161394881
"Ankmy2",26.5072535893769,-0.757525254006893,0.296572850285024,-2.55426365993673,0.0106412643596084,0.0308445573425565
"Try10",1.05617809773894,-4.03281293376984,1.5792376566006,-2.55364537244553,0.0106601768097971,0.030893679807006
"Heca",43.95437136895,-0.65989521753768,0.258427800747272,-2.55349933571203,0.0106646482071108,0.0308959679913795
"Ripk2",56.4825501806979,0.586083002520879,0.229522233278064,2.55349119843586,0.0106648974057653,0.0308959679913795
"Arhgap21",42.3008293991908,0.655639285863994,0.256872488689649,2.55239200277352,0.0106986071685518,0.0309879134111785
"Gm12978",2.09801512821428,3.11615885867917,1.22099782120437,2.55214121152603,0.0107063116113914,0.030993096173013
"Rlig1",13.4656626926128,1.16557534813968,0.456696359415414,2.55218883205388,0.0107048483036869,0.030993096173013
"Tpm2",3.09584084456835,-2.0506689806974,0.803473222158832,-2.55225553776081,0.0107027988359514,0.030993096173013
"Fam174c",54.6374211476998,-0.523295328347752,0.205056360180848,-2.55195853416219,0.0107119266638796,0.031003641176491
"Atg16l1",102.405934583538,-0.450534488846034,0.176562231725316,-2.5517036369757,0.0107197659517021,0.0310206187398389
"Plcb4",11.8593400903693,-1.14230253726315,0.447749128172387,-2.55121108091438,0.0107349288214555,0.0310587789700825
"Clns1a",296.819057075496,-0.262584618157782,0.102939966758596,-2.55085198126756,0.0107459953782431,0.0310850756994116
"Zftraf1",77.2247895279307,-0.423912330619541,0.166248034070587,-2.5498787579019,0.0107760387098103,0.0311662470063492
"Sigmar1",116.116562361496,-0.494799738745787,0.194057833083823,-2.54975401344433,0.0107798949557507,0.0311716646080658
"Ncapd3",80.6059926943145,-0.459216870436366,0.180112911198615,-2.54960550790263,0.0107844873315194,0.031179208453955
"Lrrc25",118.678315278385,0.700366961855069,0.274853760863993,2.54814400084427,0.0108297757480426,0.0312998216236325
"Tlk1",56.1125530398626,-0.667769032896119,0.262062314787931,-2.54813071248531,0.0108301882951166,0.0312998216236325
"Scube1",1.80666910760859,3.46322278129145,1.35917173183033,2.54803914780343,0.0108330313691473,0.0313022831050783
"C730034F03Rik",4.14897578269225,-1.97266026094118,0.774282114781287,-2.54772804806218,0.0108426959411395,0.0313244509279124
"Tsn",103.480202674783,0.446148549521947,0.175134013252369,2.54746945631312,0.010850735140701,0.0313419157803525
"Supt3",54.2552941049232,-0.52232365429836,0.205044803457553,-2.54736352977845,0.0108540297547873,0.0313456721873051
"Sppl2a",90.9061877050802,-0.806908253424044,0.316803169023888,-2.54703340219176,0.0108643033585653,0.0313695783418972
"4833439L19Rik",79.1922397523491,0.461188732816507,0.181077019715442,2.54692027481595,0.0108678258817467,0.0313739862323556
"Gm44148",1.38645072127331,-3.22217501154039,1.26529092731615,-2.5465882525334,0.0108781701452542,0.0313980823564543
"Mtfr1l",102.789630695126,-0.461427018784729,0.181219003194841,-2.54623969147771,0.0108890390944597,0.0314236837756217
"Fhit",3.25354959078188,-2.2920393578292,0.900354323193483,-2.54570817153354,0.0109056317108944,0.0314657901731917
"Gm38843",1.73554491257011,-2.89038423433652,1.13585511541536,-2.54467686512955,0.0109378904195738,0.0315530738677337
"Tbl2",7.15969662691254,1.31023211128837,0.514961403813793,2.54433070436894,0.01094873713396,0.0315785686254527
"Cog5",65.0451939799877,-0.656968325270751,0.25839681025778,-2.54247846409307,0.0110069384015834,0.0317406099311115
"Rere",397.684756137267,-0.308052888855133,0.121181859323466,-2.54207098797568,0.0110197789834914,0.0317718095820803
"Kcnn3",1.08847083525588,3.84238352539085,1.51159191292001,2.54194501343181,0.0110237514459416,0.0317774342524768
"Oaz2",93.2810689195929,0.470435417254409,0.185094691672945,2.54159324074863,0.0110348509309139,0.0318035976866586
"Scrg1",1.25606990228583,-3.45455236396332,1.35926459857619,-2.54148630633206,0.0110382270003937,0.0318044056225872
"Tspan15",1.02153897951117,-4.09421747063523,1.61097306400154,-2.54145619323111,0.0110391778787986,0.0318044056225872
"Zpbp2",5.35990301128931,-1.70787687503023,0.672045782092432,-2.5413103103076,0.0110437854397644,0.0318118496110786
"Trim41",77.140266526573,0.493006568146079,0.194030013039457,2.5408778797836,0.0110574533499796,0.0318453846112731
"Gm20234",3.88102543976769,-1.9165484747439,0.754671375819983,-2.53958018834554,0.011098559979272,0.0319579161594021
"C130083A15Rik",1.75986671536877,-3.44557027452791,1.3570066863408,-2.53909601861945,0.0111139316340967,0.0319963170982356
"Ddb2",39.4496141890278,-0.685102875222505,0.269848477986225,-2.53884283630266,0.0111219773167728,0.0320136168178633
"Ccl20",1.61434274984341,3.49316541399206,1.37599228034624,2.5386518978966,0.011128048420692,0.0320237499251013
"Olfml2b",12.1696325605742,1.21480348898093,0.47855624080359,2.53847591025254,0.0111336467549258,0.0320237499251013
"Spop",298.609574142263,-0.269902320451766,0.106323629401342,-2.53849799871822,0.0111329439625732,0.0320237499251013
"Ube2b",421.258220835882,-0.317348793131376,0.125015161868265,-2.53848243996022,0.0111334389940378,0.0320237499251013
"Mttp",6.6164650301997,-1.54598037745963,0.60904142536111,-2.53838296228043,0.0111366045277025,0.0320263971040901
"Ears2",34.3182516335834,-0.757576477595377,0.298456212846409,-2.53831699588455,0.0111387041212961,0.0320265758336663
"Ncf4",582.883970533228,0.271819924423915,0.107096522885964,2.53808356330436,0.0111461366908185,0.0320420853407052
"Zc3h10",5.63585336588749,-2.15396386091361,0.848768930694707,-2.53775059738652,0.0111567460574461,0.0320667199263111
"Gm5845",7.72994460656165,1.64807470124683,0.649538913629696,2.53729940834061,0.0111711367053664,0.0321022116767192
"Magef1",14.6121608589457,-1.06301399818454,0.418974210817823,-2.53718241060607,0.0111748710319588,0.0321070732501115
"Mfsd1",134.946474862893,-0.545812472439634,0.215275352568797,-2.53541553144225,0.0112314011299363,0.0322635954607948
"Rab23",12.0196473235027,1.19056176053394,0.469618186408777,2.53516962287661,0.0112392889059225,0.0322803548898585
"Dact3",2.96442451498928,2.37640632975958,0.937520735118085,2.53477735557524,0.0112518814750129,0.0323047168777584
"Gatm",41.3108166325629,-0.957140444209346,0.377596904795408,-2.53482068325732,0.0112504899540692,0.0323047168777584
"Polr2i",193.200772257441,-0.344737059905793,0.136020547083466,-2.53444841457853,0.011262450798837,0.0323291570684658
"Irak1bp1",14.6508518772657,0.936950532175537,0.369711109199302,2.53427746384123,0.0112679471603439,0.0323354534051594
"Trio",149.718406845798,0.345908372645386,0.136493269104979,2.53425223759088,0.0112687584295097,0.0323354534051594
"Elp3",121.378235435891,-0.414053118475024,0.163418709571778,-2.53369470093117,0.0112867018985078,0.0323810306885643
"Gdf9",2.04462960517344,-3.39843652748536,1.34135157321042,-2.533591189185,0.0112900360574592,0.0323846855451098
"Phlda1",108.253904166272,0.670264810624488,0.264567029290213,2.53344043822351,0.0112948933766409,0.0323927073503773
"Cd33",58.351997180258,0.6548131676218,0.258490492009111,2.53321954913034,0.0113020139550873,0.0324072158628268
"Hsbp1",267.115843916147,-0.237380617609758,0.0937104312953412,-2.53312906928814,0.0113049318128281,0.0324096704661398
"Gm43174",1.65282999678232,3.7402618449578,1.47662589914715,2.532978628587,0.0113097848112527,0.0324176709423927
"Lmbrd2",12.7420677379783,-1.1395728885845,0.44991093471513,-2.53288551278721,0.0113127895183446,0.0324203716388073
"Gm10033",14.0155450745751,1.03337612060211,0.408076532782047,2.53230959780292,0.0113313891836592,0.032467755482672
