"","baseMean","lgFC_PcDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Adrb2",33.2230643264795,-1.14007610650421,0.287942998589051,-3.95938123896292,7.51442004225522e-05,0.000569394545088622
"Ccl25",14.4856049168963,1.4461053915403,0.365230027230583,3.95943729628593,7.51265655586466e-05,0.000569394545088622
"Ak4",7.03172486205692,2.38158233274175,0.601709524116222,3.95802665121475,7.55715272087217e-05,0.000572362570995241
"Mex3c",31.0287092078511,1.28437955464554,0.324524594008511,3.95772640458755,7.56665555241167e-05,0.000572812228058157
"Kars",377.855385005751,0.430194921149187,0.10871786945765,3.9569844708626,7.59018630200272e-05,0.000574322905112443
"Gm12551",3.22473428682608,-5.44677643485434,1.37727799858001,-3.9547400310395,7.66179167269803e-05,0.000579468085829666
"Il1rl2",13.1251177233982,1.62515643883995,0.411151604773065,3.95269389678524,7.72762656873778e-05,0.000584172203295076
"Etfa",208.51095064054,0.568871493176536,0.143934963449469,3.95228149952772,7.74096016036085e-05,0.000584904910705723
"Bri3",186.077293731369,-0.858312368260583,0.217266940625714,-3.95049686707377,7.79891188316718e-05,0.000589006678378926
"Oplah",5.9264640555398,-2.31442894091692,0.586034983185408,-3.94930167536549,7.83795198823702e-05,0.000591676977157141
"Ceacam10",13.9788072978611,1.79252519742589,0.45409931358546,3.94742987667727,7.89946445866718e-05,0.000596040380761059
"Gm43737",12.472270174568,1.66676245346798,0.422284349434212,3.94701450740751,7.91317637627032e-05,0.00059679467280942
"Nav1",15.3425910709309,-1.53115230227347,0.387941231183733,-3.94686663647852,7.91806323005827e-05,0.000596883002006833
"Psmb10",846.061228481362,-0.461001273418913,0.11682032347829,-3.94624205525834,7.93873594775383e-05,0.000597880235652684
"Tbc1d17",97.2838168353038,-0.784843524216982,0.198881241963736,-3.94629235249893,7.93706929607802e-05,0.000597880235652684
"Hnrnpk",958.353231305998,0.562981745160174,0.142705550989487,3.94505848761026,7.9780503231473e-05,0.000600559514484715
"Mprip",182.460121039908,-0.551075353623405,0.139708150373541,-3.94447533769491,7.99748833144689e-05,0.000601740761388117
"Gm6030",28.3293534558788,-1.86504998556924,0.473218370032297,-3.94120368877893,8.10737428032445e-05,0.000609723129396685
"Mdn1",116.723597172353,-0.736602642857704,0.187035963262083,-3.93829416552123,8.20629489620845e-05,0.000616585225503707
"S100a8",2509.89491766755,2.02228122984384,0.513479715531773,3.9383858187066,8.20316146191563e-05,0.000616585225503707
"Gsap",68.9542119912235,-0.807274512293039,0.205050049918427,-3.93696325660094,8.25192361686915e-05,0.000619723707252856
"Fabp4",22.8098087421139,-1.49221114049219,0.379310205978113,-3.93401262864596,8.35393911135954e-05,0.000627091952733083
"Abhd5",101.490261905556,0.874836599063187,0.222459457811103,3.93256644456104,8.40437386561136e-05,0.000630364120234381
"Stard3",171.301460521102,-0.79861165075134,0.203077937306535,-3.93253773080173,8.40537814704957e-05,0.000630364120234381
"Rab38",24.0048845121081,1.46119834214584,0.371635541208396,3.93180463148025,8.43105719105623e-05,0.000631994879687948
"Pigz",1.96023316634183,-4.75390301093514,1.2091357415151,-3.93165369917716,8.43635325103964e-05,0.000632096915227149
"Ubr1",54.2399660095223,0.778697091646915,0.198076268375472,3.93129928200596,8.44880174788084e-05,0.000632734504792344
"Fasl",4.79378227326101,-4.25461159813293,1.08257673583563,-3.93007854066699,8.49181187833121e-05,0.000635659207891485
"Hand1",2.97087155304244,4.60110759775936,1.17087446921235,3.92963355060133,8.50754151533894e-05,0.000636540041464391
"Tbc1d4",114.278225065619,1.29619375605373,0.329994931755246,3.92792019307468,8.56836323369342e-05,0.000640792304404335
"Echdc2",5.22117966876709,3.23370708121099,0.823473961035104,3.92690872355725,8.60446157094217e-05,0.00064319251128718
"Atp6v1e1",357.890383890947,-0.832062179809351,0.211909788974032,-3.92649241848527,8.61936078684846e-05,0.00064400656595318
"Ddrgk1",162.63770251114,-0.666098003527831,0.169649432622048,-3.92632025485043,8.62552950388629e-05,0.000644167856580331
"Pif1",19.0357751943425,1.48622965810423,0.378579757952795,3.92580328684543,8.64407782847485e-05,0.000645253095895074
"Abhd8",104.872145174736,-0.504940327975493,0.128634524000492,-3.92538730872561,8.65903008727198e-05,0.000646069016822745
"Fam216a",81.9422492416886,0.615130102381044,0.156715365078663,3.92514226076225,8.66784972693311e-05,0.000646426824574993
"Fnip1",15.6390655189572,1.63529148590732,0.416926170077612,3.92225675256342,8.77234389205412e-05,0.000653653734137799
"Notch4",3.05826568351851,-3.39957003657038,0.866763652122254,-3.92214189905933,8.77652766101007e-05,0.000653653734137799
"Rps17",4224.90228211681,-0.436169813526486,0.111207383377934,-3.92212999063362,8.77696155711673e-05,0.000653653734137799
"Atp9b",75.8453422869258,-0.796706879785982,0.20323118555727,-3.92019993192173,8.84755374180828e-05,0.000658605668713662
"Unc5a",3.73236412073706,-2.6167042675642,0.667647549838725,-3.91928985315123,8.88102578217836e-05,0.000660791098494272
"St7",45.0275332427824,0.976543003209049,0.249177928722224,3.91905899618289,8.88953553684925e-05,0.000661118050296048
"Rnf167",119.139858267899,-0.928511061894158,0.236952952353958,-3.91854607705904,8.9084701287719e-05,0.0006622196397436
"Asb17os",2.32700192408868,-4.44318165459931,1.13404852222177,-3.91798196244234,8.92933861137492e-05,0.000663463901263306
"Gm38292",10.3893430627992,2.16743688638334,0.553254350876535,3.9176138117114,8.94298262989092e-05,0.000664170471412703
"Klk1b27",4.00917622672972,-4.35947149590286,1.11359167806717,-3.91478454963805,9.048496963665e-05,0.000671696188652101
"Pcx",9.858821179971,-1.76377096402744,0.450576303350131,-3.9144778607162,9.0600049827394e-05,0.000672239815439842
"Atg2a",80.2331308322691,-0.900199445929959,0.230036242512345,-3.91329399271357,9.10455758083276e-05,0.000675233670260838
"Dennd6b",26.1406906202052,-1.12636393282726,0.287868204446584,-3.91277645613085,9.12409901173183e-05,0.000676370680777389
"Suds3",273.319110585893,-0.477528220527763,0.122098327553451,-3.91101360760832,9.19095932547969e-05,0.000681012779541078
"Trim8",194.462589571577,-0.599824491040314,0.153376416574839,-3.9108000071682,9.19909200131152e-05,0.000681301124523136
"Klc3",6.27066159612239,-2.36222239248729,0.604064944041114,-3.9105437516111,9.20885770686279e-05,0.000681710093101585
"Agpat5",14.7251986411473,1.65380519185551,0.42298072046091,3.90988315035589,9.23407789751604e-05,0.000682947639713156
"Det1",32.9795834771773,-0.944593321269706,0.241590662944629,-3.90989167278456,9.23375211641636e-05,0.000682947639713156
"Nolc1",379.413665156002,0.47662527099484,0.122002782201322,3.90667542489595,9.35747144784823e-05,0.000691755275371532
"Zfp687",100.580797072342,0.696073652259755,0.178189461584141,3.90636823340458,9.36936972713782e-05,0.000692316261714544
"Cpsf3",252.017824694795,-0.416883788965934,0.106744994499492,-3.90541768183725,9.40627748928277e-05,0.000694723869369372
"Zfand6",244.939859644255,0.584610225249777,0.149815838222747,3.90219239958179,9.53253377488372e-05,0.000703725287498769
"Wdr18",228.339396384602,0.434137173249535,0.111263067265402,3.90189830210201,9.54412572846774e-05,0.000704257398723499
"1700020L24Rik",53.4401262141469,1.22292919851835,0.313619383402764,3.89940565933647,9.64290999577838e-05,0.000711219954876877
"Bach2",352.640494514318,0.766146418106444,0.196491659626757,3.89912945700478,9.65391520599126e-05,0.000711704882372848
"Numb",63.1996257748995,0.709973093893576,0.182130650802484,3.89815273137922,9.69292777927641e-05,0.000714253173606864
"Dhx15",371.839592570406,0.692389862354724,0.177644664714396,3.89761135504913,9.71461561313555e-05,0.000715195165945964
"Haus8",43.3407188324662,-0.915136814008711,0.234789673279307,-3.89768766754942,9.71155572078419e-05,0.000715195165945964
"Bola1",118.933368491831,0.564896653374067,0.14497665050247,3.89646644074207,9.7606325073474e-05,0.000718253781942412
"Habp4",29.879122997165,-0.923303158794545,0.237134404790993,-3.8935858320868,9.87732314621836e-05,0.000726507870974596
"Micall1",98.0272652835461,0.695246983294167,0.178591577429365,3.89294385156068,9.90350800886586e-05,0.000728100469814285
"Cd200",83.7217341351762,-0.778256447700288,0.200017284132119,-3.89094598037947,9.98541636834436e-05,0.000733786498358114
"Il22",228.620141103703,2.34379556775857,0.60240008479738,3.89076234699888,9.99297694197845e-05,0.00073400631731112
"Rpl12",6716.39216851462,-0.372011832178604,0.0956528000678084,-3.88918914987208,0.000100579706095495,0.000738442595392156
"Rbl1",139.103153325695,0.779209753921465,0.200372378086808,3.88880823475522,0.000100737672938602,0.000739264494328785
"Ppp1r18",616.985931587309,-0.357656949782807,0.0919816825405714,-3.88834972251189,0.000100928130197729,0.000740163585048013
"Use1",566.906678154351,-0.597870516062605,0.153761752944598,-3.88829149390633,0.000100952341561267,0.000740163585048013
"Tmem176b",289.535657618823,-0.626014604657683,0.161065608225421,-3.886705619871,0.000101613857360015,0.000744673815981423
"Rab27b",13.2170848848604,2.43826099147555,0.627470689916257,3.88585639243319,0.000101969775713439,0.000746941394008517
"Cep19",30.5475917365401,0.905501432435332,0.233047742534859,3.88547609423803,0.000102129543048826,0.000747770729050294
"Gm3226",17.0045359881255,-3.74861206780144,0.964864286534502,-3.88511847740299,0.000102279997234225,0.000748531150601637
"Aplp2",196.305592970274,-0.481673058280429,0.12400558704371,-3.8842851339484,0.000102631408115994,0.000750760901628109
"Sirpa",447.602612889416,-0.914386784181089,0.235413993747216,-3.88416495394468,0.000102682180495118,0.000750790417602902
"Whrn",37.658589288901,-1.02304177831601,0.263419151752674,-3.8837031078004,0.000102877517068495,0.000751876448675294
"Hspa5",1490.45788254857,0.669148601035498,0.172364796784779,3.88216511444052,0.000103530538853936,0.000756304945952537
"Scnn1a",8.85471991074798,-1.91616962519515,0.493610662696635,-3.88194536707728,0.000103624160914554,0.000756644782241542
"Atp5mk",144.744633363003,-1.4578945394297,0.375611633889536,-3.88138813575315,0.000103861924342994,0.000757692076587586
"Cept1",17.8862389443976,-1.81134748935072,0.466670301562347,-3.8814286730623,0.000103844610244871,0.000757692076587586
"Ezh2",263.304316934726,0.637612424393483,0.164358624967665,3.87939741232882,0.000104715552417189,0.000763507290357239
"Tusc1",61.6301355332589,-0.73830999390718,0.190320032003231,-3.87930784865907,0.000104754112795528,0.000763507290357239
"Hsdl2",145.596056774554,0.529504414139356,0.136506454849565,3.87896978734733,0.000104899781119432,0.000764222260273267
"Prpf19",411.596842234385,-0.49981764484258,0.128865015074331,-3.87861394773654,0.000105053316483059,0.000764993869439646
"Cd80",40.8098361035009,1.48543619868717,0.383015440330253,3.87826714611391,0.000105203156231971,0.000765737880249382
"Erg",18.5281688368152,1.73283809116198,0.446966480752026,3.87688599880345,0.000105801900647268,0.000769747161230845
"Wdr95",2.70199644598839,-3.44105505385837,0.887819513974016,-3.87584976416623,0.00010625323095386,0.000772680806719243
"Rnf157",104.58376644869,0.718901047672999,0.185487711011035,3.87573410526496,0.000106303718552091,0.000772698160552391
"Rflnb",186.537695189382,0.623595057986751,0.161052732747486,3.87199302581523,0.000107949041728816,0.000784302761796337
"Eif3a",367.211129275701,0.649806194160569,0.167876511002522,3.87073921348535,0.000108505822224525,0.000787635575334281
"Gm11423",3.83750853114865,-2.56738408249707,0.663274299674594,-3.87077274629312,0.000108490896110548,0.000787635575334281
"Pmvk",137.825780528512,0.817416501631055,0.211199376730151,3.87035470599643,0.000108677112630134,0.00078852264556932
"Pkp3",94.5167563615353,-0.586071622574153,0.151480843187857,-3.8689487742509,0.000109305601493437,0.000792724687309512
"Dnajc6",7.51557612164478,2.38815006003217,0.617512542852993,3.8673709346835,0.000110015020881919,0.000797509609858819
"Zcchc10",66.1359695910445,0.77463702572287,0.200326402197933,3.8668743471841,0.000110239190953097,0.000798774182891546
"Rps3a3",25.4411694091389,-1.47819207638127,0.382327421984339,-3.86629886161245,0.000110499516328129,0.000800299472630779
"Gm47730",1.92921143838346,-5.37229348500195,1.39007361645083,-3.86475465861917,0.000111200917451481,0.000805016465948891
"Fndc5",12.4614228614087,-2.06649819465086,0.534848536857077,-3.86370729701196,0.000111679033539051,0.000807812368548498
"Pcgf5",225.007045595172,0.704739907058292,0.182400816114591,3.86368834345317,0.000111687703594759,0.000807812368548498
"Cdh5",2.69207753095092,-3.84775350388851,0.99617235689996,-3.86253792050859,0.0001122151398899,0.000811261929429049
"Hdac9",8.64327480852767,-1.95012100389877,0.504999856667827,-3.86162684632502,0.000112634507784328,0.000813927455262006
"Slc6a13",32.0893000545405,1.11499956514531,0.288773267211516,3.8611592267944,0.000112850326970961,0.000815120347329821
"Otud5",314.908293292591,-0.404049150896571,0.104701968031858,-3.85904065120942,0.000113833003503352,0.000821848704843978
"Cyp1b1",13.411926746775,3.14376011344449,0.814884209797884,3.85792248229259,0.000114354901614815,0.000825245794941773
"N4bp3",50.2084423818318,0.820573399043986,0.212774641377864,3.85653757294666,0.00011500442786723,0.000829560453192266
"Kcnk6",37.8759258170618,1.02347473105169,0.265402591457887,3.8563102395859,0.000115111379721554,0.000829959247687186
"Csnk1g1",116.769150566874,0.605314042352984,0.156986475254618,3.85583561495485,0.000115334975327013,0.000831198314783822
"Rtf2",211.71913073427,-0.419124375637035,0.108743872448553,-3.85423441523405,0.000116092325992018,0.000836281221854611
"Tmed10",333.616317286062,0.469856265711035,0.121943406743227,3.8530682245117,0.000116646871230052,0.000839899300510779
"Fam178b",3.45753268108649,4.07194645215056,1.05793933755546,3.84894134058711,0.000118629408448016,0.000853409233008922
"Hepacam2",6.55544970168037,-2.34481203233043,0.609199166877617,-3.84900728664569,0.000118597479935847,0.000853409233008922
"Ppp1ca",835.565612765919,-0.870988970867099,0.226388301293466,-3.84732323132741,0.000119415377966079,0.000858678886144628
"Slc30a5",122.077324566641,0.70606573946495,0.183570308656975,3.84629597580687,0.000119916895440855,0.000861899332600401
"AW209491",31.1693777897507,1.01932218869947,0.26507013193921,3.8454811232117,0.000120316127229569,0.000864382051795972
"Sorcs2",3.41639637618136,-3.11626301686569,0.810582806870925,-3.84447213838069,0.000120812209535285,0.000867558039327143
"Iah1",138.84704007595,-0.589322059085307,0.153312458188329,-3.84392805417929,0.000121080516287297,0.000869096252743133
"Dlc1",1.43183354866985,-4.70372449671555,1.22373725368866,-3.84373727492344,0.00012117472910128,0.000869384032283589
"Trim34a",76.8540170242914,1.14364051507115,0.297558646212885,3.84341214623268,0.000121335447182952,0.000870148492654885
"Nipsnap2",126.717034938867,-0.547859277978149,0.142560556358391,-3.84299340555921,0.000121542735787936,0.000871246098927891
"6530402F18Rik",99.4869785513479,0.986892059557286,0.256947621753373,3.84082971005093,0.000122619157213773,0.000878570089867102
"Appbp2",44.8935919735328,0.973767769033445,0.253571104876773,3.84021582232984,0.000122926194326972,0.00088037734537159
"Hes5",20.0595352243176,1.46780049749144,0.382251631176999,3.8398802719871,0.000123094326680294,0.000881188620228269
"Tnfrsf11b",5.88794537686601,4.27976262302112,1.11531234591899,3.83727718847647,0.00012440602297099,0.000890181894434739
"Blm",50.4191507092373,0.868854241576811,0.226447672144238,3.83688749524166,0.000124603519975318,0.00089080148859969
"P2ry13",9.74694201407354,-1.71662143376011,0.447396551810088,-3.83691252606879,0.000124590825444821,0.00089080148859969
"Ccni",620.484915824211,0.649296420985341,0.169242681679313,3.83648152193458,0.000124809582042967,0.000891877725061488
"Anxa2",716.680498417422,-0.619049571782505,0.16141112706669,-3.8352348009238,0.000125444396707559,0.000896015468523889
"Rbms1",336.493642077381,0.614172432656409,0.160193850643446,3.83393263967049,0.000126110689635857,0.000900374274804625
"Slc39a6",52.1089278878571,0.905269386734151,0.236209136297925,3.83249099049393,0.000126852246392225,0.000905266319877698
"Dnajb12",113.838762882022,-0.497688325132244,0.129873439922641,-3.8321024331741,0.000127052814859071,0.00090629503458975
"Crlf2",578.846595876936,-0.41032591931533,0.107086176766735,-3.83173563296726,0.00012724242680036,0.000907244715544155
"Dmwd",14.9165976933268,-1.24232004502337,0.324331722976859,-3.83039942445595,0.000127935417897528,0.000911781079461353
"Rpl32",5218.78109194037,-0.614706832132073,0.160591950061458,-3.82775619759786,0.000129316752213257,0.000921216987828716
