"","baseMean","lgFC_Treatment_6H_vs_Naive","lfcSE","stat","pvalue","padj"
"Zbtb20",24.6229481844715,-1.6567462814824,0.396467963502418,-4.17876457620085,2.93096890370605e-05,0.000227408019068697
"Gbp4",10.7338470022353,3.8974120383439,0.933807229623192,4.17367944336496,2.99719389084829e-05,0.00023237477943068
"Fam83f",6.09852613588421,-5.46401768669766,1.3103451389795,-4.16990724363891,3.04723637364664e-05,0.000236093125736737
"Tnc",13.7266261563032,2.8227727352837,0.678125764650137,4.16260947811067,3.14631207867485e-05,0.000243602782867345
"Cd151",127.830392231496,-0.936267964259373,0.225095730286147,-4.15942125187877,3.19054995311617e-05,0.0002468592745295
"Fance",32.8664040059499,-1.72049344505902,0.413746275049105,-4.15832975137923,3.20583027053381e-05,0.00024787234731583
"Mbd2",549.086255661249,1.07168346535382,0.257754935183215,4.15776118735439,3.21381732402811e-05,0.000248320513755001
"Acot13",72.1829573705158,-1.13134850789662,0.272119364103836,-4.15754502301761,3.21685890710949e-05,0.000248386210572794
"Pcdh7",127.826673733392,1.51557919990709,0.364573484892845,4.15712953001108,3.22271286571933e-05,0.000248668824594476
"Bckdha",50.8114935858415,-1.3529697558763,0.325537811714327,-4.1561063175776,3.23717227932389e-05,0.000249614610790043
"Acer3",91.239465179359,1.49522373103004,0.359779462673511,4.15594520020424,3.23945470078356e-05,0.000249620795604226
"Dag1",259.383864013738,-0.954169246245958,0.22964135158486,-4.15504106582198,3.25229124089817e-05,0.000250439682171065
"Abcd4",30.5414347855194,-1.92482179703884,0.463521571847004,-4.15260456890703,3.28712466717541e-05,0.000252809505700296
"Fuom",32.2744255702974,-1.59618169993944,0.3843834494049,-4.15257655450734,3.28752722895665e-05,0.000252809505700296
"Snu13",123.554466224323,1.11242628805819,0.268011903365331,4.15066000461115,3.31517917393194e-05,0.000254763091095041
"Slc2a1",520.147417632055,0.812196750324524,0.19569199463134,4.15038311533696,3.31919234600548e-05,0.000254898680501166
"Alad",38.3270298590216,-1.30682984677741,0.314946989130333,-4.14936447046525,3.33399611413916e-05,0.000255707110625016
"Habp4",28.1949383910825,-1.83460704608478,0.442143416616539,-4.14934832711961,3.33423122632354e-05,0.000255707110625016
"Angptl2",58.6951512478442,-1.72267699219419,0.415298473281407,-4.14804556969055,3.35325663132307e-05,0.000256992318566916
"Vps37c",195.051651797437,1.25307487820533,0.302175013097983,4.14685140693286,3.37078667011872e-05,0.000258161262876998
"Kdr",40.4264911708959,2.46518618051835,0.594784059725743,4.14467425649413,3.4029709929197e-05,0.000260450210700505
"Mnt",103.403968194106,-1.87640047403212,0.452823120559768,-4.14378239280839,3.41623930269311e-05,0.000261289288097344
"Kmt5c",50.855504259544,-2.01090640360893,0.485362359131893,-4.14310332429896,3.42637477928292e-05,0.000261887782354497
"Stk39",25.8779691342926,2.18184892378697,0.526841971914098,4.14137263183488,3.4523356385808e-05,0.000263694234927988
"Eid1",47.6733217890369,-1.47670990777663,0.357028176245684,-4.13611587551693,3.53233869599263e-05,0.000269623293731155
"Ptpn2",60.5143473339132,1.22981690333143,0.297406830946108,4.13513334384131,3.5474859098014e-05,0.000270597259674286
"Atp13a2",363.528296632135,-1.10579671440802,0.267499270614462,-4.13383076472669,3.56766224827029e-05,0.000271953272253825
"Cd86",17.6026254990541,2.41634185766424,0.585068458895521,4.13001559206551,3.62738632331992e-05,0.000276320053594296
"Cd200r1",267.774906769891,-0.745278378347534,0.180564291330281,-4.12749593431128,3.66734913691381e-05,0.000279176645177421
"Dpf2",124.837716058264,0.950946731587836,0.230433393190689,4.1267748498626,3.67886254372468e-05,0.000279865147202143
"Abhd17b",90.406865038955,1.18198231303046,0.286444031103631,4.12639882379969,3.68488008003056e-05,0.000280134914199506
"Eng",112.834386972211,1.64604161682618,0.398978640620495,4.12563844086049,3.69707703729364e-05,0.00028087378162013
"Rhoj",50.8767657328994,-1.2022326134191,0.291510670302965,-4.1241461664838,3.72112544347455e-05,0.000282511432697816
"4933432I03Rik",8.04696499328705,4.25703038130922,1.03252425190041,4.12293500464898,3.74075274835802e-05,0.000283811461865048
"Samd1",44.7469868718417,-1.66356124994581,0.403520670150872,-4.12261718668296,3.74591935603666e-05,0.000284013350506191
"Tgif1",272.351314553856,1.10017972385989,0.266944525618997,4.12137960615139,3.7661027065421e-05,0.000285352768573895
"Rel",41.0063349953483,1.70559158726238,0.413951804193069,4.12026610341064,3.78435069964107e-05,0.000286543855580705
"Krcc1",140.538364297408,0.962901529213742,0.233707983059235,4.12010542647868,3.78699077958075e-05,0.000286552339696581
"Irf5",623.449613652048,1.05012673131815,0.254901094975247,4.11974193920245,3.79296968575937e-05,0.000286813284777068
"Rbl2",46.5450125986422,-1.22183121015392,0.296626360797324,-4.11909179908916,3.80368602214608e-05,0.000287431873740172
"Cnn2",122.452700911126,-1.05963292658467,0.257286834850256,-4.11848871785994,3.81365237170873e-05,0.000287993002220642
"Pigyl",32.1894926726884,-1.75750429174176,0.426836603074857,-4.11751072677695,3.82986708673978e-05,0.00028902492295736
"Pomk",11.7470584480104,-2.37037883598248,0.575741711101107,-4.11708721164066,3.83690909086137e-05,0.000289363702893637
"Cyld",75.9140088645064,1.28950515858142,0.313223938315985,4.11687933404548,3.84037007384981e-05,0.000289432146190742
"Trim25",198.04924350342,0.844591458510113,0.20518217544262,4.11630033987191,3.85002545631051e-05,0.000289967033536742
"Tmem37",129.835326050978,-1.47187044954739,0.357694465675194,-4.11488180777148,3.87377855777698e-05,0.000291562283880492
"Pithd1",36.6578141786438,-1.35999789801435,0.330524647982799,-4.11466408425045,3.87743659480323e-05,0.000291643953563999
"A630001G21Rik",62.9759130447552,1.22641622306228,0.298243716645263,4.11212761448051,3.92029487799885e-05,0.000294137777776736
"Acp5",1409.86157944938,0.846731427432764,0.205894747350872,4.11244792947448,3.91485787271834e-05,0.000294137777776736
"Nt5c2",66.1232292497715,-1.08367386306012,0.263532678720019,-4.11210430646982,3.92069078620604e-05,0.000294137777776736
"Usp40",43.4488692254209,1.39719439667991,0.339777378782051,4.11208774900855,3.92097205311556e-05,0.000294137777776736
"Itprip",36.7552513425491,1.48957672726924,0.362257971544218,4.11192256424209,3.92377914853865e-05,0.000294153681538926
"Fgfr1",102.728465442253,-1.26974293655438,0.309072859219442,-4.10823176050169,3.98699911919332e-05,0.000298695538771027
"Abcb1a",14.5190384188788,2.52055607991827,0.613712194008802,4.10706533864653,4.0071790286494e-05,0.000300009077210971
"Pstk",15.5907327056612,-2.11928125014154,0.516727887094605,-4.10134870416531,4.10749032403423e-05,0.00030731619025035
"Cpsf6",115.097195880912,0.949729388028966,0.231675969503804,4.09938669972145,4.1424639988085e-05,0.000309728426296137
"Atraid",128.877917955142,-0.89917301869426,0.219428895685028,-4.09778764955801,4.17117663141831e-05,0.000311669657990287
"Psmd12",218.990205017329,0.878619329797775,0.214647840409948,4.09330617126048,4.25265585262986e-05,0.000317548445912776
"Epb41",87.1099639988555,-1.03148546508222,0.252161606718472,-4.09057301984055,4.30308702562037e-05,0.000321102642761072
"Fbxo32",9.52072623651841,-3.55604317256397,0.870146493716245,-4.08671780929293,4.37518736885011e-05,0.000326268084381026
"Mpp1",639.693614332061,0.892376849397598,0.218382732404676,4.08629766452401,4.3831138210565e-05,0.000326644281141851
"Yrdc",111.36910823338,1.08935476951905,0.26674011927935,4.08395547119853,4.42755186595099e-05,0.000329739161633078
"Klhl24",28.5107169527263,-1.59805478058309,0.39146660438046,-4.08222505496271,4.46065688810767e-05,0.000331986512322393
"H2-Q4",19.0211741175151,2.26191395350356,0.554959509509552,4.0758179916631,4.5852874167065e-05,0.00034103827341449
"Apbb1ip",788.549494023932,1.01713120260494,0.24964458951353,4.07431703041103,4.61495792913555e-05,0.000342815404991488
"Arrb2",273.165627511793,-1.08648935776904,0.266668746479427,-4.0743033149288,4.61522988987218e-05,0.000342815404991488
"Pkd1",44.5983844383325,-1.27011714678307,0.311752770283777,-4.07411663295543,4.61893306980566e-05,0.00034286579139651
"Dtwd1",37.4388753917926,1.72961567300965,0.424624770852939,4.07328020344973,4.63555980794255e-05,0.000343874806433435
"Noc4l",44.4177309674821,1.40531887031427,0.345445944409423,4.06812959612773,4.73920223434177e-05,0.000351306772005559
"Slc30a6",53.3662815051808,1.33895089381323,0.329142725591889,4.06799479285294,4.74194407735778e-05,0.000351306772005559
"Mmp13",359.026017676435,2.80380378551485,0.689449904997055,4.06672590016069,4.76782664518412e-05,0.000352993566447825
"Rgcc",100.006448453837,0.996335434938737,0.245231000146343,4.06284456020718,4.84783129973403e-05,0.000358682557326927
"Cdc42se1",328.691547756945,0.806815376285729,0.198595054210445,4.06261565522559,4.8525891592854e-05,0.000358800379129159
"Phldb1",28.7833789478931,1.76011736962426,0.433761466781885,4.05780020683426,4.95371179721179e-05,0.000365800151279451
"Siva1",99.7134868188678,-1.11538161486504,0.274872178399321,-4.05781924296706,4.95330814117127e-05,0.000365800151279451
"Psen2",151.334589747947,-0.932787832981629,0.229903245554039,-4.05730606687923,4.96420081776303e-05,0.000366336043420208
"Tyms",22.3563932689403,2.42418571331969,0.597705608918945,4.05581891343508,4.9958955271576e-05,0.000368435106052905
"Fst",24.5291500325532,3.40962161035778,0.840747719342402,4.05546340705467,5.00350055434882e-05,0.000368756038904706
"Arid1a",148.215243764627,0.9398462555946,0.231833908777383,4.05396372148943,5.03570292195846e-05,0.000370888191165686
"Emp2",45.3217232414754,-1.49148302512874,0.368000852530738,-4.05293361379961,5.05793586464871e-05,0.000372283785881774
"Cenpj",24.0102995941136,1.96094271228572,0.484123446348332,4.05050143114697,5.11079970386116e-05,0.000375930659592902
"Asns",97.0802948823599,1.38133841155559,0.341352287877425,4.04666516268265,5.19524722874822e-05,0.000381894470414144
"Slc27a1",41.8056065958366,-1.68275592993507,0.415968456516753,-4.04539311472359,5.22353946475231e-05,0.000383725339163755
"Flt1",13.40829419646,2.52298574767223,0.625051774486668,4.03644282066757,5.42677440551477e-05,0.000398396942270142
"Ptpn11",118.967468791061,0.914412203749784,0.226602724160893,4.03530984517437,5.45302880027609e-05,0.00040006525211087
"Mknk1",122.513864760347,-0.929996997542142,0.230528767453757,-4.03419064706835,5.47908205202409e-05,0.000401716656272271
"Cd22",82.3278770810514,-1.07032394046647,0.265338858124129,-4.03380020564403,5.48819865575414e-05,0.000402124962915147
"Csnk1a1",314.360191369849,0.730624759136633,0.181222673861439,4.03164098381675,5.5388754080753e-05,0.000405575922161069
"Mitf",165.054057095411,0.987548087492198,0.245173455862792,4.02795679498382,5.62636795056686e-05,0.000411716466879764
"Tmem250-ps",26.9573315260565,-1.65247681960414,0.410302605911321,-4.02745874824224,5.63829558554774e-05,0.000412323099756024
"Creb5",114.424473026074,0.989865648726193,0.245964216773195,4.02442949512023,5.71136011285815e-05,0.000417396949576062
"Adam8",1274.50985554786,-1.31896574306313,0.327852298375206,-4.02304863988983,5.74496260774803e-05,0.000419582159528504
"Anxa5",2853.65479711471,0.98726226283719,0.245582341988844,4.02008652104978,5.8176771644231e-05,0.00042434601453498
"Dock2",263.929032878668,-0.881589369391094,0.219293824754802,-4.02012856666996,5.81663895063414e-05,0.00042434601453498
"Synpo",7.1371956601999,-3.59120780972155,0.893439373805339,-4.01953161569976,5.83139564832537e-05,0.000425073116873107
"Tnfrsf23",66.1956365383553,-1.14761088296414,0.285537271941205,-4.01912813399874,5.84138983659252e-05,0.000425527980705503
"Dglucy",24.6378120417731,-1.76559969118446,0.43947841533843,-4.01748898139815,5.88215848550101e-05,0.0004282226488963
"Ppp1r15a",127.821346912357,1.14629140346252,0.285551128483505,4.0143122863853,5.96193689215941e-05,0.000433751955536758
"C3",418.136494281278,1.61193747733827,0.401818150955013,4.01160941462482,6.03062156961707e-05,0.00043846757852219
"Adrb1",3.08475141326468,-5.73354115952387,1.42993938612723,-4.00963930020299,6.08115698104807e-05,0.000441858425513973
"H2-Q5",26.9342125316669,2.7951748222845,0.697166938510908,4.00933358695231,6.0890346787767e-05,0.000442147393234682
"AU020206",67.4697575690946,-1.0394680464097,0.259360456810285,-4.00781236736502,6.12837772652134e-05,0.000444719343982838
"Prkaca",131.919194289182,-0.908092111746464,0.226610391536942,-4.00728362714305,6.14210872268699e-05,0.000445430597387441
"Stx2",231.179504658072,1.04644099703849,0.261193709532208,4.00637901621997,6.16566837635003e-05,0.000446853267557082
"Gm8137",4.9530080272105,-5.96506616769912,1.48999809559084,-4.00340522940987,6.24372194410667e-05,0.000452221011095522
"Ppp1cb",117.795633196584,1.04834967107472,0.261907900594799,4.00274168398088,6.26126534530774e-05,0.000453202060594273
"Gna15",190.511487774796,1.05388550943079,0.263612832479381,3.9978535927807,6.39194648786776e-05,0.000462365752648252
"Kiz",12.1736190622645,-2.57045271812492,0.643658865214974,-3.99350161559016,6.51046349050211e-05,0.000470638416229856
"Arhgef6",17.3483308350915,-1.93087272814577,0.483628441909736,-3.99247141156795,6.53882182539753e-05,0.000472387159916386
"Wdr81",110.866841194311,-0.920821729324615,0.230706801332676,-3.99130725234581,6.57100822095776e-05,0.000474410052130931
"Cdc14b",17.8608011118871,-1.96472622607364,0.492359849707672,-3.99042738200556,6.59543409297643e-05,0.000475870435670833
"Nr1d1",8.03498020220932,-2.77737935998971,0.696069112179076,-3.99009137367839,6.60478459370021e-05,0.000476241942554656
"Ccdc6",141.951876764376,0.928874051833185,0.233066912907092,3.98543937553017,6.73553733190004e-05,0.000485361192988474
"Syf2",302.98830599345,0.968808594949144,0.243150125861081,3.98440507286702,6.76493924234489e-05,0.000487170179872804
"Lats1",60.6356044928612,1.21493108332434,0.30513175851443,3.98166054310236,6.84354723303526e-05,0.000492242271444194
"Smpdl3b",44.2437599702467,2.15991991434849,0.542469526502136,3.98164285517702,6.8440566369303e-05,0.000492242271444194
"Hpgds",13.7425251621442,-2.42806509905939,0.610333677560006,-3.97825843195531,6.94218938475722e-05,0.000498983618745866
"Pkn2",75.3681914857374,1.16138178051712,0.292321976463172,3.97295405076546,7.09867468774411e-05,0.000509907969490364
"Pccb",53.2066469189978,-1.14137707558972,0.287356588634295,-3.97198853527,7.12751509609293e-05,0.000511655374377539
"Gm15513",4.70802801746529,-4.97032983557528,1.25225439380259,-3.96910552693883,7.21429296920935e-05,0.000517557030417645
"Evi2b",129.267702228929,-0.980815675275759,0.247264739928345,-3.96666211106358,7.28862067616172e-05,0.000522558604454732
"Fbxo7",86.8017776286227,1.03538714040414,0.261250226434623,3.96320093013677,7.39514893784723e-05,0.000529574455349632
"Ptgs1",89.1794271879578,-1.29582652367196,0.326966419796669,-3.96317922946886,7.39582146288899e-05,0.000529574455349632
"Wdr91",83.1009830414306,-1.37329658488044,0.346586822001317,-3.96234506825889,7.42171682843917e-05,0.000531093183398724
"9530082P21Rik",15.6658406036317,2.47180549351328,0.624080849409594,3.96071357717788,7.4726122426229e-05,0.00053439785343931
"Traf3ip3",13.6089453557596,-2.39305139716893,0.604365652625658,-3.95960853627659,7.50727200438864e-05,0.000536538008636477
"Irf8",676.452170866922,0.863485686898533,0.218261151055683,3.95620422013737,7.61500693066452e-05,0.000543894792432781
"Khdc4",74.7484853351635,1.04884329794445,0.26516761693812,3.95539738243834,7.64075402482299e-05,0.000545390093648417
"Zfp414",55.5986117134459,-1.24002030852133,0.313585790898652,-3.95432556101399,7.67508436958053e-05,0.000547495791876622
"Serpinb8",29.3532041047119,-1.43315020140824,0.362857925868247,-3.9496180164151,7.82760098693114e-05,0.000558024259036884
"Plekhm2",185.965997582889,-0.930401134177479,0.235683794652666,-3.94766698129856,7.89164737891457e-05,0.00056223647416717
"Isyna1",153.502785439869,-0.919040652982786,0.233009279981556,-3.94422339340104,8.00590017719132e-05,0.000570018081083314
"Trim13",12.236112807257,2.54748489148138,0.646318018489497,3.94153469128879,8.09619223594289e-05,0.00057608499054873
"Fam78a",15.3778188878095,-2.06670933101071,0.525071634824816,-3.93605213829584,8.28329843687097e-05,0.000588788078545094
"Vsig10",7.26049880558085,-3.02536104167498,0.768638536542483,-3.93599969015834,8.28510794247397e-05,0.000588788078545094
"Bdp1",34.9918229375135,1.43784893555917,0.365460354943564,3.93434996740264,8.34221584673076e-05,0.000592475041495571
"Wdpcp",7.68454012507786,-3.43095725548571,0.872086499486249,-3.9341937497105,8.34764282134005e-05,0.000592489238446396
"Selenon",66.8580969407122,-1.15860277845175,0.29460934181116,-3.93267494957574,8.40057985959493e-05,0.000595873421204684
"Twf2",182.79187567371,-0.792109551391462,0.201432683069524,-3.93237849648295,8.41094952416451e-05,0.000596235852760505
"Flcn",125.198230715422,-0.998852465791791,0.254163152403285,-3.92996567892302,8.4957987445529e-05,0.00060187424230942
"Sdc3",563.982505774406,1.21616312178423,0.309492065631581,3.9295453965917,8.51066087429148e-05,0.000602202877178889
"U2surp",153.181478531304,0.871335927311794,0.221740267583948,3.92953403008732,8.51106316048152e-05,0.000602202877178889
"Apaf1",81.0471267543818,1.10714814305284,0.281774769041109,3.92919545926881,8.52305418648718e-05,0.000602299371594964
"Boc",11.5350660218262,3.44119337811565,0.875773176258217,3.92932036673961,8.51862853189108e-05,0.000602299371594964
"Dync1li1",166.053840262326,0.894706072382983,0.227896091240713,3.92593864823227,8.63921755085931e-05,0.000610127918622992
"Dnal4",57.8743301448472,-1.09747154483559,0.279702874021602,-3.92370492678895,8.71975264796283e-05,0.000615049136681137
"Mfsd13a",34.9048414651941,-1.57239514579957,0.400731795910248,-3.92380929551131,8.71597397098461e-05,0.000615049136681137
"Ago4",11.8120913927055,-2.29441603242548,0.584830389424622,-3.9232161561967,8.73746922769517e-05,0.000615915508059233
"Grap",18.7066389219919,2.45963097717057,0.627055458312379,3.92250947594058,8.76314457043964e-05,0.000617341477351978
"Mrpl42",119.133320941411,-1.00520895082286,0.25641707757156,-3.9202106206921,8.84716132557328e-05,0.000622873128107908
"Plxna1",1370.60789082715,1.14079205862213,0.291107327736102,3.91880227644525,8.89900767990887e-05,0.000626130238193372
"Sft2d2",115.730706831218,-0.937404302502679,0.239215872085477,-3.91865428631644,8.90447237730671e-05,0.000626130238193372
"Gm46224",9.97402873540799,2.96115017437536,0.75612393424881,3.91622330711855,8.99469393706045e-05,0.000632082180883944
"Prkx",185.564573822691,0.949908238281439,0.242591367590126,3.9156720526279,9.01527255293139e-05,0.000632926564291466
"Rnf11",110.279448931887,1.07815856046338,0.275349348928436,3.91560235990822,9.01787738271475e-05,0.000632926564291466
"Immt",266.089183340352,0.850637520442299,0.217509552632217,3.91080534233192,9.19888878623602e-05,0.000645231462821691
"Nab1",47.850800121235,1.23278690921208,0.315313447883287,3.90971878138352,9.2403632428443e-05,0.000647739748655783
"Cnpy3",100.888960330232,-0.985798990414202,0.252173519816253,-3.9092089888443,9.2598830345601e-05,0.000648706886259201
"Ino80",75.9108381274707,1.21780029201224,0.312138448774399,3.9014748000251,9.56084159544083e-05,0.000669377019668449
"Esd",3219.06569581487,0.838939525998439,0.215064471519325,3.90087456134314,9.58458071927053e-05,0.000670624829956367
"Csrp1",227.718943352122,1.04769604001369,0.268703562455386,3.89907759480354,9.65598296394697e-05,0.000674787712061276
"Vrk2",75.6859029346776,1.09494738421376,0.280812840720692,3.89920696433835,9.65082574997812e-05,0.000674787712061276
"Macir",99.2122388219876,1.35903018780711,0.348664892516709,3.8978119592066,9.7065739624073e-05,0.000677905211730664
"Zfp503",66.7964588595227,1.55741501853932,0.399618833582486,3.89725129963838,9.72906499119355e-05,0.000679057584206766
"Kctd10",228.287251505873,0.965000062175016,0.247998925885429,3.89114613593459,9.9771816926337e-05,0.000695946796836942
"Gpr141",11.9759843401737,2.82803457922678,0.727398640056639,3.88787443843252,0.000101125912901264,0.0007049583165657
"Ank",108.371978322893,-1.30146639427645,0.334902374407548,-3.88610679926883,0.000101864705963024,0.000709444985524919
"Stx11",5.55522516477128,5.16499877331244,1.32911782561464,3.88603528880062,0.000101894701052895,0.000709444985524919
"Cd84",534.593906378678,-0.862893740830805,0.222113657627225,-3.88491977507752,0.000102363684347032,0.000712272782120081
"Ccdc12",150.979480676664,-0.974603547387997,0.250920962625278,-3.88410572473157,0.00010270721174767,0.000713791699658901
"Igf2bp1",8.2948744938311,3.38828978404191,0.872347841158512,3.88410405136342,0.000102707919024585,0.000713791699658901
"Vcl",90.2825553045403,1.14371867282396,0.295162945655053,3.87487213303727,0.000106680701622117,0.000740947152504106
"Cdyl2",42.1648371552952,1.5405218064616,0.397585380464466,3.87469429751652,0.000106758634704828,0.000741034368878889
"Inpp5f",33.5432943387152,-1.52375867830115,0.393324598368401,-3.87404877452883,0.000107041974705381,0.000742546378999692
"Kctd17",78.0084402831437,-1.2447472549307,0.321363167919034,-3.87333515222351,0.000107356031344244,0.000744269489472172
"Fosl2",31.0490688914238,1.92967165325157,0.498373987794913,3.87193493342123,0.000107974779153386,0.000748101541383638
"Cdk20",32.9197805644258,-1.31996039199837,0.341002600095487,-3.87082207475473,0.000108468942560493,0.000750818462498924
"Parp1",49.357815062151,-1.21641753770033,0.314258577768354,-3.87075365241732,0.000108499394933678,0.000750818462498924
"Ica1",9.70402969261348,-2.60091081255563,0.672275230970886,-3.86881844330252,0.000109364036241814,0.00075634005540022
"Chtop",153.337551449508,0.803068159973017,0.207865809191079,3.86339707861625,0.000111821018732391,0.000772860516665643
"Endog",13.5439213463284,-2.05299344049113,0.531422263588166,-3.86320555452327,0.000111908763218933,0.000772995631375139
"Resf1",134.501544751501,0.986786249536071,0.25545350880148,3.86287999787441,0.000112058062176948,0.000773555502299457
"Zbtb5",31.5683427801351,1.68820019000013,0.437368998979394,3.85989906449603,0.000113433869890285,0.000782576333053186
"Ddx39a",156.948757722567,0.972308648451397,0.251966854934723,3.85887520286464,0.000113910083579452,0.000785383696698958
"2210406H18Rik",34.6722918152252,1.69085955063325,0.438760274543228,3.85372069609885,0.000116336301847001,0.000801624304824168
"Phip",130.862340825144,0.902616242451883,0.234293834379974,3.85249677969773,0.000116919514851251,0.000805153524203481
"Marco",11.4056051216424,3.16514749155408,0.821718258536879,3.85186462473138,0.00011722182414341,0.000806745219590502
"Orai3",66.4307623969513,-0.999774838722791,0.259568356532384,-3.85168227775892,0.000117309163038724,0.00080685640961404
"Bcl2",18.0641520146341,-1.76325958340843,0.458244677094721,-3.8478561160547,0.000119155997472611,0.00081906199596849
"Dync2i2",14.7459985626905,-2.15324471773752,0.559944910768868,-3.84545814476798,0.000120327403517644,0.000826112125301331
"Foxo3",20.3123683008961,-1.84247952610399,0.479124931942895,-3.84550960149907,0.00012030215336755,0.000826112125301331
"Ap3b1",209.236460890556,1.05251789569808,0.273741725629383,3.84493044777206,0.000120586636381462,0.000827390752653677
"Tatdn3",13.4345074780587,-2.10165006342017,0.546635138424192,-3.84470356127981,0.000120698256902693,0.000827655621289794
"Gnb5",10.0060461096552,-2.48141387055062,0.645558018278328,-3.84382782072545,0.000121130006114465,0.000830114038275368
"Dnmt3a",277.982253393177,-0.915038252997162,0.238089015505442,-3.84326110574491,0.000121410178082932,0.000831531340525697
"Csnk1e",144.248964597954,-1.02089682787915,0.2656555016765,-3.8429350095762,0.000121571669982001,0.000832134588916656
"Ccnl2",235.817564698384,0.735495122969364,0.191465719955279,3.84139324335006,0.000122337941554632,0.000834483836533363
"Eeig1",20.5238865005907,-1.86124455438086,0.484534233616206,-3.84130661004054,0.000122381133916847,0.000834483836533363
"Etv6",146.072311394377,1.1194819536506,0.291432934644097,3.84130213360316,0.000122383366103774,0.000834483836533363
"Hectd3",10.5694544476156,-2.27573512871915,0.592370104656957,-3.84174540684668,0.0001221625129578,0.000834483836533363
"Rnf24",32.5628276685846,1.64156144902469,0.427312211937331,3.84159732197271,0.00012223625182901,0.000834483836533363
"Sik3",115.964994575645,0.975314934813149,0.253875754809856,3.84170176291008,0.000122184241098769,0.000834483836533363
"Tbc1d17",54.2426355890942,-1.43355652401841,0.373204590332782,-3.84120817683437,0.000122430226745036,0.000834483836533363
"Gm7160",10.5677649767602,2.62773733844851,0.684419311694044,3.83936761215059,0.000123351620990885,0.000840258788420485
"Hectd4",48.4139825601851,1.26920210790887,0.330781780883801,3.83697706843994,0.000124558098027873,0.000847458608130815
"Rnf4",319.101920461419,1.30570371110531,0.340293349914082,3.83699449735052,0.000124549261762377,0.000847458608130815
"Tacc2",30.361313787518,-1.60283825752311,0.418193996856485,-3.83276247285101,0.000126712287704646,0.000861597949089482
"Blvra",201.452290012559,-0.826154423052227,0.21565991843582,-3.83082043730853,0.000127716687224837,0.000867906864324654
"Il20rb",25.6463191991627,2.0043761136863,0.523387233824411,3.82962362119581,0.000128339399401204,0.000871615992937475
"Dennd1a",199.694872042801,1.35146769145429,0.352968914110051,3.82885754928809,0.000128739493021418,0.000873547249185652
"Mcrip2",20.0872029706824,-1.78169379121489,0.465359826530302,-3.82863687331823,0.000128854962561836,0.000873547249185652
"Rgs12",17.9370823117551,-1.70231400403205,0.444616174251518,-3.82872711929067,0.000128807729222454,0.000873547249185652
"Dnajc28",10.9233357283421,-2.72532600580634,0.712732682588257,-3.82377021902439,0.000131426405757496,0.000890447285870425
"Hnrnph1",152.482235353994,0.947760069851606,0.24788239856142,3.82342625112517,0.000131609969246841,0.000891158304308809
"Dmxl2",36.4880111823132,-1.73242623524185,0.453490560862865,-3.8202035163544,0.000133341603501469,0.000901268381448508
"Fabp4",303.844478998698,-0.982518275242203,0.257182801276412,-3.82031096312006,0.000133283526092054,0.000901268381448508
"Tmem170b",78.6077518691878,1.05388796128842,0.275861316355145,3.82035428240919,0.000133260117777889,0.000901268381448508
"Tpcn2",77.3790770582055,-1.04332104961994,0.273178820954961,-3.8191871755386,0.000133892139454516,0.000904450179211526
"Tmem107",9.7269969930793,-2.8341303157096,0.742405752966467,-3.8174950886158,0.000134813470080383,0.000910131437380069
"Psma7",622.746118232064,0.696580946901527,0.182511573741521,3.81663985807305,0.000135281406937021,0.000912746873589957
"Dse",84.831181987362,1.39085580893684,0.364679537655566,3.81391239519033,0.000136783972462033,0.000922335709611629
"Ywhae",796.77405019552,0.801985692513208,0.21033479488209,3.81290072792181,0.000137345288846487,0.000925570064848351
"Lrrc20",46.9194845353734,-1.49825750250571,0.393065729767689,-3.81172254165025,0.000138001732056425,0.000929441255412703
"Lyl1",20.8810101565716,-1.70553107783717,0.447646800102615,-3.8099927832528,0.000138970848306246,0.000935412449852317
"Snph",3.50857305903285,-5.17530296299393,1.3587793028758,-3.80878848540055,0.000139649350845186,0.000939421597525329
"Myo10",101.232496786324,1.11733275238145,0.29337051751923,3.80860613339654,0.000139752359731032,0.000939556938049375
"Pbxip1",144.412677854512,-0.826106864300449,0.217105723609658,-3.80509021395372,0.000141752516245948,0.00095243910589675
"Tubb4b",284.149125881223,0.704801187020084,0.18529706136269,3.80362851864415,0.000142591962324301,0.000957511784920588
"Gnl1",231.815195758328,0.878841505377318,0.231112529243661,3.80265625690401,0.000143152918898112,0.000960709494203733
"Ppm1m",64.9290121080305,-1.05353454580335,0.277064513607826,-3.8024882078352,0.000143250086968543,0.000960792743070078
"Ube2e2",16.9593234812256,2.09766077061413,0.551772153433036,3.80167929382232,0.000143718680860954,0.000963365610620289
"Dusp4",39.6485819630664,1.42187761022198,0.374155872660107,3.80022796411819,0.000144563038640566,0.000968452744084409
"Phf23",252.822386376332,0.736294844905201,0.193901872677024,3.79725494519396,0.000146307295265974,0.000979558884725233
"Epas1",31.2489397751378,-1.50776518114488,0.397207418316379,-3.7959139523017,0.000147100517776895,0.000984288293389084
"Echs1",86.5735612723192,-0.970604466233417,0.255748354620593,-3.79515429404552,0.000147551664799044,0.000986724554865584
"Ulk1",54.2553663886317,-1.13381115414453,0.29894398056336,-3.79272113794651,0.00014900545598414,0.000995858987960039
