"","baseMean","lgFC_Treatment_48H_Wash_vs_Treatment_6H","lfcSE","stat","pvalue","padj"
"Mki67",39.3940041914533,-3.32326194522713,0.40749044343642,-8.15543529610567,3.47924458625577e-16,2.13259054327195e-14
"Tpra1",270.919856918764,2.100572738774,0.257613874487218,8.15395810087949,3.52202935379489e-16,2.14922057900462e-14
"Caml",151.954607397305,-1.63417076083686,0.200438808226345,-8.1529658617381,3.5510587956171e-16,2.15734678158508e-14
"Adam17",858.440543472527,-0.969492464156422,0.119383046660781,-8.12085544198891,4.62909142804926e-16,2.799886577406e-14
"Agfg2",50.0807342755507,2.85818842209903,0.352068362043376,8.11827681848586,4.72849288614612e-16,2.84746523363097e-14
"H2az2",99.1963471622363,1.66324872740037,0.205390228225713,8.09799347207773,5.5873066526306e-16,3.34994411967765e-14
"Camk2d",93.73607167953,-1.91545442263934,0.236562139187323,-8.0970455763531,5.630998020552e-16,3.35475241030787e-14
"Rab1a",704.284939588323,-1.13503444878762,0.140183770853958,-8.09676071540471,5.64419378573284e-16,3.35475241030787e-14
"Usb1",410.373435891956,-2.54033881636818,0.313864812441874,-8.09373563288059,5.78621999497633e-16,3.42434485047522e-14
"Endod1",59.290348115586,-2.49837820232318,0.308716594794804,-8.09278880516217,5.8313924611509e-16,3.43626688805158e-14
"Ifi47",871.286034561111,-4.74875363780132,0.587435841973731,-8.0838677154018,6.27443900824586e-16,3.68154049500921e-14
"Alpk2",11.6016991413069,-5.55145356591426,0.68841863029649,-8.06406642935178,7.37976247589691e-16,4.31166548059849e-14
"Dek",223.574246878363,-1.4698183132004,0.18270770190455,-8.04464342706395,8.64969025947178e-16,5.0322138670571e-14
"Actn1",1317.33907279491,-1.82488641363269,0.226865833135566,-8.04390149195453,8.70224831624377e-16,5.04142908784924e-14
"1700017B05Rik",130.849508169476,1.44353679239469,0.179473277340602,8.04318511248425,8.75329455192513e-16,5.04969471419883e-14
"Acot9",176.547263318405,-1.48079308312265,0.18415698014169,-8.04092835353475,8.9160380109222e-16,5.12205865648376e-14
"Tcof1",211.709401326576,-1.32839759733076,0.165265289148402,-8.03797097488455,9.13382580288851e-16,5.22530951140247e-14
"Trip13",20.5559367251909,-2.72384140701996,0.339253906523995,-8.02891685147715,9.83369739089236e-16,5.60235125215569e-14
"Ptgr2",77.0023484480695,1.79448744743366,0.223664038230006,8.02313801375743,1.03077426389069e-15,5.84815315835502e-14
"Setd7",100.920985124699,2.18917014309574,0.273140722657794,8.01480687974328,1.10310203331464e-15,6.23275346395471e-14
"Crybg1",209.570147786707,-2.56432087134112,0.320042532233045,-8.0124377639715,1.12456749609838e-15,6.32799660714374e-14
"Abhd4",265.986170167865,1.1685116565875,0.145923863152744,8.00768038442329,1.16892218462205e-15,6.55073534484111e-14
"Tbc1d1",83.6875834380826,-1.78244540323367,0.222934401760621,-7.99538065528172,1.29174148737143e-15,7.20959781366251e-14
"Pik3r2",80.8847741686099,2.050314945969,0.256516094521715,7.9929290588643,1.31769960211929e-15,7.3247026465983e-14
"Mthfd2",390.991206575295,-2.75992735612354,0.345341449362475,-7.99187980828413,1.32896571982048e-15,7.35754005368353e-14
"Zup1",122.042575470071,-2.3870335037258,0.299272587451717,-7.97611810707825,1.51007448788505e-15,8.32663562998463e-14
"Nrp2",2332.21181331865,-1.86472988516797,0.234092598842992,-7.96577890281213,1.64186273472632e-15,9.01711013911695e-14
"Peli2",112.117542043524,2.29164235990411,0.287913514967832,7.95948172200306,1.72761388017285e-15,9.45025441226025e-14
"Tnfaip2",2545.90976552238,-2.36830424466324,0.298294057921018,-7.93949521210482,2.03005725796043e-15,1.10605897427765e-13
"Mob1a",828.758067860431,-0.990482012822615,0.124795232684914,-7.93685777503544,2.07367603105857e-15,1.12535857337684e-13
"Gm15753",43.1857339829032,-3.58144498011867,0.451616645239879,-7.93027674658973,2.1865806191511e-15,1.18195873625766e-13
"Tbc1d2",37.9182794198209,3.2093707763312,0.404871577554001,7.92688584296372,2.24709677983933e-15,1.20990740341937e-13
"Rhbdf2",297.384457906706,-2.11476633313903,0.266893129976455,-7.92364469376034,2.30648080593585e-15,1.23703052599607e-13
"Gng12",1333.60618660941,-1.20252438931347,0.151843550822228,-7.91949597333462,2.38475288955381e-15,1.27403335305735e-13
"Slc11a2",408.445330639916,-1.70951976428705,0.215958067575098,-7.91598009503666,2.45312865070863e-15,1.3054828052027e-13
"Slc7a1",46.2478871047013,-2.35635601396182,0.297951731180913,-7.90851593519041,2.6047530790968e-15,1.38082084077217e-13
"Shisa3",11.1975410153593,-8.60071278628798,1.09050345913998,-7.88691930704275,3.09737542784996e-15,1.63565248555307e-13
"Eeig2",274.55690024109,-2.84326032209634,0.360592672404538,-7.88496422607992,3.14625637150922e-15,1.65509961612343e-13
"Echs1",158.670768494374,1.25605093529791,0.159582580763387,7.8708523780566,3.52233068869576e-15,1.84586260899972e-13
"Sbds",1024.89240615979,-2.33042101291861,0.296133984897361,-7.86948182839037,3.56113132208977e-15,1.85910011605675e-13
"Trim21",155.915728224009,-3.42838343284868,0.435792438567392,-7.867009909853,3.6321788177328e-15,1.88900815028301e-13
"Pmm1",45.5658497773218,2.0909395139932,0.266018916138271,7.86011590584172,3.83778174253994e-15,1.98840540849333e-13
"Foxred2",26.4728005737225,3.37053390798713,0.4295351423657,7.84693398873869,4.2633150570952e-15,2.20057577947057e-13
"Serpinb8",61.0214840019511,1.86902104329373,0.238283407763981,7.84368941518995,4.3749838935723e-15,2.24975763515909e-13
"Tns4",28.0849518626229,3.64632952776509,0.464966792759739,7.84212891015908,4.4297126138104e-15,2.26940127565734e-13
"Atp10a",107.20872191458,-3.62403427757769,0.463030572899486,-7.82677103778282,5.00559494279411e-15,2.55490031838525e-13
"Chst12",136.46243026609,2.16865710357904,0.277149232075332,7.82487141436343,5.08176061271956e-15,2.58416937824591e-13
"Ttc38",31.1072608572628,2.73081788715369,0.349047432231736,7.8236297849075,5.13215928251671e-15,2.60016778409426e-13
"Rdx",166.059895319863,-1.2923097310221,0.16531503340685,-7.81725475529896,5.39877730262736e-15,2.72519163106889e-13
"Pstpip1",159.020047022382,1.52771419488334,0.195985668556912,7.79503014752181,6.43931030997044e-15,3.23852492878733e-13
"Luc7l3",263.068221278237,-1.53863449915846,0.197775005828938,-7.77972167266311,7.26842804213921e-15,3.64217215396246e-13
"Pcyox1",131.528275575749,1.69748447364796,0.218226704624598,7.77853689615139,7.33681050976147e-15,3.66306939269182e-13
"Mad2l1",39.7835080235065,-1.69031049174127,0.217337839014381,-7.77734102541357,7.40647536207639e-15,3.68445314207641e-13
"Mknk2",402.195602518522,1.91968392904727,0.247321938543346,7.76188291404171,8.3677641177633e-15,4.14763181721625e-13
"Il18",30.6290947206817,-2.15693818379966,0.278266780316077,-7.75133194609015,9.09336321328447e-15,4.49107470929481e-13
"Tex261",510.840905109703,0.970026889665988,0.125159028188653,7.75035491809558,9.16360619956436e-15,4.50954527311895e-13
"Ilrun",629.8699154828,-1.12334306352006,0.145066692349333,-7.74363187943209,9.66164752604021e-15,4.73765787616186e-13
"Hspa1b",87.910363619529,-1.93102321021307,0.249570601641615,-7.73738251825843,1.01484382521902e-14,4.95864972251146e-13
"Slfn3",11.8904533724941,-3.92815752898851,0.508116350343497,-7.73082292339734,1.06853570573859e-14,5.2024805814861e-13
"Bfar",304.60535589329,-1.68789171510119,0.218577448083351,-7.72216772545328,1.14367759784755e-14,5.54865491817912e-13
"Dbnl",460.717779129026,-1.91018714152492,0.247536911057998,-7.71677699847099,1.19308125087774e-14,5.7679597093491e-13
"Ppp1r15b",534.535585749667,-1.88979409113582,0.245120463028462,-7.70965454204605,1.26158767307635e-14,6.07775394783797e-13
"Rab21",187.117720595838,-1.17244300108484,0.152150210877902,-7.70582567266839,1.29999992251688e-14,6.21916339238912e-13
"Tmcc3",138.290809632584,-2.59995458662309,0.337399938026916,-7.705853776463,1.29971382817379e-14,6.21916339238912e-13
"Ccrl2",1408.10728641356,-3.8155491603426,0.496067038012423,-7.69159986043467,1.45306454333753e-14,6.92728339584175e-13
"Fcor",23.6960641110313,2.91370526477332,0.379676064959753,7.67418737623657,1.66470590385051e-14,7.90879310030017e-13
"Gbp7",265.766256735341,-4.47652829987134,0.583416277307535,-7.67295749877002,1.68075192899439e-14,7.95749102934241e-13
"Zfp36",275.047517605907,-2.0659587047049,0.269465947551065,-7.66686374839032,1.7625283255962e-14,8.31598416166182e-13
"Slc25a22",305.215583486432,-2.63508652491379,0.343762921150203,-7.66541812042149,1.78249551455357e-14,8.38139158041799e-13
"Mdp1",54.8897510755204,2.80882994453047,0.366883033287056,7.65592761094731,1.91921815450549e-14,8.99346937247796e-13
"Nipal3",52.6573627938878,2.41382751498713,0.315604055663094,7.64827787119403,2.03688693433349e-14,9.51240054707441e-13
"Pim1",835.367740711378,-2.91408758278846,0.381097498132091,-7.64656707816649,2.06415806691233e-14,9.60708144362925e-13
"Mef2d",266.373475855228,1.1647064899491,0.15235172730753,7.64485254307669,2.09184912897553e-14,9.70307045298448e-13
"N4bp2l1",75.5983469804748,1.81794630035366,0.237902227852782,7.64156904608158,2.14590397126955e-14,9.92029007593635e-13
"Smim14",520.240080916327,1.15242581004118,0.15082259879004,7.64093590275202,2.15648404891684e-14,9.93574697705647e-13
"Eepd1",62.7315751029074,3.63110705788335,0.475323734201845,7.63922942745672,2.18525612562359e-14,1.00346376604722e-12
"Icam1",802.698061348104,-3.93682459930177,0.51537689557162,-7.63872931272039,2.19375964314915e-14,1.00401066334793e-12
"Notch2",90.0437437167185,-2.50337073053129,0.328212327475005,-7.62729038787225,2.39739164238139e-14,1.09356103820254e-12
"Plet1",56.9356408579947,-5.64352641382842,0.740568394689931,-7.62053370666907,2.52628984667267e-14,1.14546968976482e-12
"Rhoh",46.5408284423478,-1.79886186757577,0.23605708676729,-7.62045271425858,2.52787557173154e-14,1.14546968976482e-12
"Stau1",224.069896728578,-1.5006862908208,0.196965496155702,-7.61903135376816,2.55586382580585e-14,1.15434244501034e-12
"Tpst1",270.619143277754,-2.93820575747788,0.385763106945322,-7.61660642134537,2.60431881348299e-14,1.17237040357775e-12
"Asns",100.323567991232,-2.7831620403493,0.365521349505596,-7.61422566455778,2.65276972108681e-14,1.1864015723297e-12
"Pou3f1",51.8069919206523,-3.79472089274074,0.498349628438709,-7.61457554333753,2.64559414224538e-14,1.1864015723297e-12
"Slc6a4",71.0822864915863,-2.88754871476811,0.380102628010346,-7.59676072192144,3.03635214194666e-14,1.3535426918483e-12
"Coq9",100.603804160081,1.24531795982793,0.164008924371086,7.59298900717305,3.12609075823953e-14,1.38903644370967e-12
"Rcbtb2",591.73541143516,2.4604183839145,0.324122668643982,7.59100989205118,3.17421717388022e-14,1.40587102572179e-12
"Setd1b",208.029024873179,-1.00038053677894,0.132059158939371,-7.57524540375291,3.58449409154518e-14,1.57740717554216e-12
"Trim30c",44.7704795589,-6.88719756408535,0.909158224919465,-7.57535638496307,3.58143103346881e-14,1.57740717554216e-12
"Stab1",127.362432241558,2.26430948791833,0.299362412875684,7.56377350839508,3.91541258302608e-14,1.7175276282731e-12
"Dram1",313.291994271523,-1.15922357283413,0.153675000318569,-7.54334517931388,4.58066576519819e-14,2.00294716420927e-12
"Stat5a",129.56362098695,-2.28335286358437,0.30272694328915,-7.542615265016,4.60638650653303e-14,2.00779957887932e-12
"Kpna3",124.571124936215,-2.80083519859163,0.37156109719056,-7.53802058334214,4.77158559768569e-14,2.07322374228559e-12
"Stip1",290.945955883041,-1.1493389134067,0.15253880917406,-7.53473112599959,4.89342054084236e-14,2.11945312384118e-12
"Spred1",158.698709858605,-2.27240849277616,0.3018527333242,-7.52820247062503,5.14435802714954e-14,2.22113319851457e-12
"Gpd2",139.967773106131,-2.77307651634077,0.368591814613439,-7.52343488487131,5.33555789365844e-14,2.29646425955895e-12
"Rras2",38.3244610692418,-1.8945452260445,0.252142485437699,-7.51378817717184,5.74404986545044e-14,2.46455639539483e-12
"Stard3",458.039825817719,-1.83221915654885,0.244016959129819,-7.50857302329589,5.97753404937813e-14,2.55674587221065e-12
"Eid3",11.6675808676004,-4.71783132157971,0.628393257233689,-7.50776884899837,6.01435793840101e-14,2.55760965176594e-12
"Nlrc5",234.339656018913,-3.36984439066205,0.448850838374736,-7.50771548709603,6.01680930459139e-14,2.55760965176594e-12
"Parp11",107.131595211174,-2.54540711680309,0.33914116352087,-7.50545020951565,6.12178365701581e-14,2.59420029663046e-12
"Dnajb6",129.161972617959,-1.18787920796798,0.158539341848965,-7.4926462675721,6.74986398663873e-14,2.85155792420153e-12
"Zbtb20",52.0112116594982,1.8734553964671,0.250085065395295,7.49127259361066,6.82089844604655e-14,2.87272808785948e-12
"Micall2",177.648496396813,-1.98527184089958,0.265654708280703,-7.47312876081929,7.8310152319355e-14,3.28806847506038e-12
"Atp8b4",84.124834431597,2.13820518907982,0.286161882302319,7.47201259607626,7.89774458926856e-14,3.30449224567247e-12
"Klf3",142.910215755843,-1.18373094405203,0.158429207122251,-7.4716711997341,7.91826619684081e-14,3.30449224567247e-12
"Adap2",257.222811141479,-1.88562512505798,0.252485573676771,-7.46824896804573,8.12689732220068e-14,3.38128182526713e-12
"Shb",56.8889898217367,1.60213296404127,0.214976330927087,7.45260167541263,9.15172770128404e-14,3.79616982896163e-12
"Got1",175.766054983336,1.25248728459465,0.168118697410201,7.45001777844282,9.33276543915834e-14,3.85960450239892e-12
"Tcf4",222.432801603822,-1.58597335716698,0.213013683748263,-7.44540599110648,9.66467334860759e-14,3.98486381610757e-12
"Mllt6",392.683609587194,-2.00660049716373,0.269599474893935,-7.44289467905366,9.85026196596239e-14,4.04922445487017e-12
"Stx3",345.809446882345,-1.40645771599745,0.189009823409388,-7.44118845585666,9.97834739700119e-14,4.08963312718885e-12
"Kdelr1",385.931239913751,0.723530272362078,0.0972443756326001,7.44033027777004,1.00433877569341e-13,4.1040391042472e-12
"E230032D23Rik",29.3070086084968,3.66021941543113,0.492214462160844,7.43622891404409,1.03600247190099e-13,4.22086467038592e-12
"Rbl2",89.7281990592855,1.5713453120735,0.211382328430508,7.43366450611353,1.05629679230352e-13,4.29081507642821e-12
"Gpr180",58.3774146980051,1.6556899833096,0.222787817589297,7.43168994258841,1.0721889487433e-13,4.3425233823733e-12
"Pbxip1",295.792090998849,1.46239254805372,0.196834050965002,7.42957095524972,1.08950491306256e-13,4.39967719304381e-12
"Tmem38b",110.106760967034,1.54761361507289,0.20838283409876,7.42678072196395,1.11272597000174e-13,4.48027201411257e-12
"Bmyc",43.5523398570432,3.10290150832122,0.41794622719263,7.42416441742662,1.13494105795068e-13,4.55635693732831e-12
"Rp9",200.184955164793,0.957902951220935,0.129035749255772,7.42354701503841,1.1402466669848e-13,4.56431100224528e-12
"Top1",417.668718203908,-1.32430718901136,0.178600719297065,-7.41490400611797,1.21712931878853e-13,4.85790277528098e-12
"Dync1li1",202.650030764687,-1.17196308296082,0.158154399028762,-7.41024650694466,1.26064869608433e-13,5.01701640499648e-12
"Vsir",276.489993726027,3.07863063461655,0.415836010386179,7.40347290211227,1.32668244104403e-13,5.26455199870939e-12
"Tagap",32.2179428919511,-2.59273121414556,0.350234378665013,-7.40284612843623,1.33296175395839e-13,5.27422619073449e-12
"Rfc3",67.8986609413044,-1.88107636285169,0.254811918729764,-7.38221497734033,1.55677551312217e-13,6.1421056882665e-12
"Eif2s2",263.507813629433,-1.20721815100863,0.163595812004512,-7.37927295458724,1.59156240871171e-13,6.26136156779707e-12
"Aff1",319.184393576387,-1.8999164434957,0.257509222005325,-7.37805205072002,1.60622177503749e-13,6.30097856321849e-12
"Zdhhc14",81.4843104936168,4.09600360051062,0.555476097034977,7.37386112989251,1.65755851146274e-13,6.48383998928302e-12
"Arf4",778.80254888774,-1.4318905038592,0.194349399067559,-7.36760962847874,1.73714571647426e-13,6.77585530886125e-12
"Adi1",79.3001255861623,2.19057409465471,0.297387463182679,7.36606066446415,1.75743872611067e-13,6.83559028597719e-12
"Mdfic",229.940982450605,-1.33078061864509,0.180829831114807,-7.35929802312428,1.84879858775189e-13,7.17062277113939e-12
"Zfp800",55.419262532753,-2.37235252508787,0.322835032277339,-7.34849780196668,2.00446762186494e-13,7.75249026710018e-12
"Klhl21",101.76328588697,1.66122448871598,0.226368915224017,7.33857158378844,2.15885436902228e-13,8.3261433951337e-12
"6430548M08Rik",47.9641774674746,3.37232060647742,0.459985529913001,7.33136237375825,2.27824709607948e-13,8.76199793534210e-12
"Csf1",365.760195205643,-2.24283612925994,0.305967774634755,-7.33030180036866,2.29635009261827e-13,8.80695161219241e-12
"Gvin-ps7",350.747257040925,-2.80244544406226,0.382387835388519,-7.32880386013035,2.32215948392155e-13,8.88112805410666e-12
"Ilf3",99.8779927339642,-1.08817113890847,0.148666294737568,-7.31955512060993,2.48794371793906e-13,9.48874090202869e-12
"Map4",506.797166417771,-1.3680819579173,0.186984150828946,-7.3165664140638,2.54396145754049e-13,9.67550992023019e-12
"Mtss1",235.303358394572,2.6434724520179,0.361867567355307,7.30508255088346,2.77096567124966e-13,1.0509767587364e-11
"Golga3",86.2959419408388,-1.97174182768672,0.26998462506551,-7.30316338276036,2.81079519961744e-13,1.06314650387734e-11
"Myd88",407.422194714119,-2.00008451305377,0.273976825534498,-7.30019595325929,2.87348928765822e-13,1.08387384394361e-11
"Gm40932",30.4484380479476,3.2193746164136,0.44103188890034,7.29964135799959,2.88535784477288e-13,1.08536885503375e-11
"Rinl",126.21964302974,1.10151503585075,0.151012976813152,7.29417470667872,3.00495304780598e-13,1.12726790563869e-11
"Pcdh7",136.79678544842,-2.21268887326242,0.30348199390095,-7.29100545577869,3.07650307592643e-13,1.15096422976757e-11
"Whamm",185.954314788733,-2.54605713519748,0.349342813472996,-7.288133709939,3.14277991968259e-13,1.17256435590332e-11
"Gcnt1",107.256470784105,3.24620928756965,0.445707335149396,7.28327544010817,3.25811052935882e-13,1.21229966309205e-11
"Morc3",231.50666790547,-1.70086280097637,0.233779483521479,-7.27550072126023,3.45137849996414e-13,1.28074126498669e-11
"Tnfrsf1a",763.457605178171,-1.09579940023053,0.150673038150695,-7.27269731652034,3.52379312224965e-13,1.30408839807244e-11
"Sgk3",164.424428321956,-1.90453901039302,0.261998050588321,-7.26928695124391,3.61389996345104e-13,1.33383995962857e-11
"Aim2",182.616581105939,-1.95044503795197,0.268723491231996,-7.25818583634025,3.92316324939068e-13,1.44410271887759e-11
"Actb",15138.5836041335,-1.16125395026629,0.160047044659219,-7.25570380095991,3.99578634615821e-13,1.46690231370995e-11
