"","baseMean","lgFC_Treatment_6H_vs_Naive","lfcSE","stat","pvalue","padj"
"Daxx",673.483400064478,3.97556603495384,0.238953274188237,16.6374202172349,3.73360283829796e-62,1.57782055946472e-59
"Fblim1",505.347650356313,-2.59695071051907,0.156460948165965,-16.5980760116855,7.19608070437314e-62,2.94296487645299e-59
"Parp14",1744.58581226101,4.73056839277513,0.285317986651871,16.5799865907056,9.72505127732176e-62,3.73618788163289e-59
"Tnfaip2",2702.55672824032,2.8442113381749,0.171541317823929,16.5803281346725,9.66993760637917e-62,3.73618788163289e-59
"Tnfrsf1b",3006.35530179089,2.63428505593277,0.159741212941739,16.4909543844115,4.26164456743646e-61,1.58909205370469e-58
"Phf11d",686.127718002644,4.99404931693749,0.305514667088061,16.346348817021,4.61836967623247e-60,1.67290545015072e-57
"Tap1",1186.49316404404,3.93000783018697,0.241145938369428,16.2972175967829,1.03288284366018e-59,3.63746908108994e-57
"Acod1",5864.73490261887,6.13402945724026,0.377719298483975,16.2396506661428,2.64425644941969e-59,9.0605089907413e-57
"Hck",851.935968097883,2.81699110097051,0.174120021953488,16.1784444394511,7.15801275693894e-59,2.38813909822294e-56
"Naa25",222.25052736141,3.46275814664204,0.216779592411991,15.9736352860239,1.95077313966513e-57,6.3415132986345e-55
"Cmpk2",3573.8819974149,6.75772364997121,0.423185270004324,15.968711883337,2.1110051150005e-57,6.69083071199408e-55
"Clic4",3000.91168354202,3.03980303230158,0.190511699234002,15.9559913880556,2.58830696567158e-57,7.81298945494864e-55
"Slc2a6",971.602818182245,4.09487692428107,0.256612614730409,15.9574264444601,2.52948560028719e-57,7.81298945494864e-55
"Mthfr",330.500749619446,4.02066660671026,0.253235322514482,15.8771950405154,9.11649715593723e-57,2.68788258006912e-54
"Ifit1",1861.4025265998,6.20286149630074,0.39107549574084,15.8610333908809,1.1793720308588e-56,3.39819968346087e-54
"Oasl2",609.365427293279,5.06375865250515,0.319599037171707,15.8440985846419,1.54419414411392e-56,4.35050963535029e-54
"Pml",293.314413707568,2.77563852068029,0.175926130671717,15.7772953345953,4.45889143836813e-56,1.22890925338329e-53
"Rsad2",2521.99748839353,6.91594886622738,0.438856730102116,15.7590128892819,5.95559374687612e-56,1.60648973452969e-53
"Ifi35",719.930193220659,4.21889249303655,0.269471805542055,15.6561555096648,3.01585390705888e-55,7.96562413201927e-53
"Zbp1",652.467815696915,4.79408983992092,0.306817419035275,15.6252205464571,4.90222469558254e-55,1.26837560593052e-52
"Parp12",472.672598721846,4.0233246324229,0.257537721952953,15.6222731253245,5.13421016912908e-55,1.30183033048437e-52
"Gbp3",2066.03817003197,5.42579057387083,0.348434462193768,15.5719113996637,1.12979964403224e-54,2.80854899745897e-52
"Il15ra",231.706791097815,4.63673158080757,0.297787024652833,15.5706300038196,1.15266297918534e-54,2.81028100963687e-52
"H2-T22",861.703194609535,2.59866180046941,0.167809691478376,15.4857671066291,4.32868367887583e-54,1.03545380529788e-51
"Flnb",366.385392811635,3.4873545951101,0.227084129070332,15.3571040362314,3.17441098564996e-53,7.45281156964262e-51
"Peli1",363.451141606754,3.51491062318321,0.229579325469308,15.3102227998884,6.53397270085882e-53,1.50614010729978e-50
"Usb1",431.611214846807,2.87229418151703,0.187807895098503,15.2937882617264,8.41117818429887e-53,1.90423066108109e-50
"Ifih1",982.638012773488,4.80080578218194,0.316060505870686,15.189514959981,4.14978902701641e-52,9.23000443587965e-50
"Lgals9",987.662499953343,3.01491858504315,0.198580061456492,15.1823831805174,4.62661721824484e-52,1.01131470849842e-49
"Sp100",545.808326107968,3.501346777936,0.231056451030184,15.153642161147,7.1681589058174e-52,1.54030370521954e-49
"Mx2",305.374899667917,6.24380531273542,0.413994932019683,15.0818399690907,2.132424418178e-51,4.50581279561011e-49
"Rigi",624.429850505362,4.81825471388894,0.320713691263134,15.0235392038057,5.14838225730917e-51,1.07001951242895e-48
"Cav1",998.003063632053,5.16443109399608,0.345923047574339,14.9294218185512,2.12097135988506e-50,4.33704433881013e-48
"Isg15",3435.50281632001,5.66543583665147,0.380265660976596,14.8986259293083,3.36427178944761e-50,6.77019646771695e-48
"Ccl3",7200.5424620635,5.47218955997953,0.367494710871474,14.8905260350627,3.79769780400883e-50,7.40726350141906e-48
"Nfkb2",842.831452274425,3.91574552412277,0.262959599564878,14.8910537230898,3.76784125482352e-50,7.40726350141906e-48
"Slamf7",1443.01687273641,2.80760598255543,0.191665572592128,14.6484626559936,1.37798376860628e-48,2.64560143702765e-46
"Tor1aip1",1379.97635178906,2.62518473214803,0.179224372637744,14.6474761970804,1.39813295693999e-48,2.64560143702765e-46
"Stat1",1927.67925123101,3.96895757214922,0.273082508670386,14.5339135467654,7.38763403012884e-48,1.37735917991137e-45
"Plagl2",409.563637292198,2.27147475967322,0.157178128551522,14.4515956552355,2.44944762986506e-47,4.50059377556945e-45
"Slc25a22",321.737902308377,3.11036651199111,0.216532882654868,14.3644072616385,8.65439689821901e-47,1.56743491250887e-44
