"","baseMean","lgFC_CD3_CD28_vs_Naive","lfcSE","stat","pvalue","padj"
"Fnip1",15.6390655189572,1.70255306672202,0.415273710027157,4.09983349682954,4.1344748671082e-05,0.000206775231211787
"Lypla2",289.060943482502,-0.609050473996586,0.148561937867953,-4.0996400742829,4.13793163894755e-05,0.000206883703230792
"Gatad2a",383.340325743056,0.441778634177228,0.107778262248365,4.09895859295995,4.15013267012379e-05,0.000207429157476256
"Acsl4",56.8467729566592,1.12051610921353,0.273399100934581,4.09846303584461,4.15902639928867e-05,0.00020774440322815
"Gsk3b",89.931847155872,-0.741664505111252,0.180959894442737,-4.09850208741112,4.15832488767827e-05,0.00020774440322815
"Dpcd",73.3028974387594,-0.671237552746209,0.163809986053983,-4.09765954393652,4.17348505439662e-05,0.000208401815088055
"Slc25a5",1779.64004301273,0.329623989884006,0.0804507171747604,4.09721630160207,4.18148149763769e-05,0.00020873622988829
"Idh3a",171.615386558527,0.631160452035825,0.154066818635203,4.09666700219387,4.19141146553593e-05,0.00020916692694119
"Sirpb1b",4.89991861718142,-3.17782181092703,0.776225949001121,-4.09393916167887,4.24105636283557e-05,0.00021157866277202
"Zscan29",51.7370044579227,0.905919395733163,0.22136920142258,4.09234613447342,4.27030589321865e-05,0.000212971728868874
"Zfp809",22.6718445607157,1.28166821376124,0.313200477189986,4.09216558435762,4.27363301710967e-05,0.000213071510822004
"Phf19",33.3018906551705,-1.21693470172222,0.297460245018,-4.09108350478425,4.29362485118626e-05,0.000214001829380875
"Ap1g1",134.009164765115,0.790633595918531,0.193281213112204,4.09058688730162,4.30282972192023e-05,0.000214361315259705
"Cd33",58.351997180258,-1.16328088847771,0.284382819977238,-4.09054558419112,4.30359612317257e-05,0.000214361315259705
"Tiparp",32.2431896049293,1.13793346571658,0.278190793042006,4.09047852832697,4.30484065629861e-05,0.000214361315259705
"Gm10851",13.4256789060835,2.52280090300811,0.616820641484619,4.0900072619749,4.3135968293721e-05,0.000214730769962918
"Notch4",3.05826568351851,-4.16954665151215,1.01999987746861,-4.08779132587738,4.35499611155531e-05,0.000216724465724983
"Klhdc4",76.931930919607,0.74061504173956,0.181183794349467,4.08764505897841,4.35774196480625e-05,0.000216793951448274
"Hk2",55.0493836647475,0.94053372628783,0.230145236013308,4.08669648166623,4.37558940810238e-05,0.000217614452791816
"Pnliprp1",47.8099724827465,-3.76320870340249,0.920989903202629,-4.08604773007435,4.38783554464626e-05,0.000218155958493338
"Spib",870.181088973941,-0.704631906951631,0.172459030701792,-4.08579303782616,4.39265211500146e-05,0.000218327857597102
"Ccm2",364.450996583336,-0.355542874515564,0.0870259144261807,-4.08548277670959,4.39852634270144e-05,0.000218552202812113
"Cdc25a",115.028081286601,0.68416370086571,0.167503486866476,4.08447438118757,4.41766997718439e-05,0.000219435530344743
"Rinl",209.46406890348,-0.431351110703686,0.105621284289532,-4.08394116399166,4.42782462275477e-05,0.000219871946645851
"Manba",50.9006893646428,-0.891353596756769,0.218439976080566,-4.080542457247,4.49307211037742e-05,0.00022304298634457
"Tmem165",225.49989086414,0.817097081735674,0.200575259223707,4.0737680454614,4.62585548744405e-05,0.000229563616157866
"Nfix",64.7610695983792,0.897313750644764,0.220386145932661,4.07155244195313,4.67008451920496e-05,0.000231686960211577
"P2ry12",4.2138089204847,-2.61705430436646,0.642811996243775,-4.07125927901008,4.67596674144676e-05,0.000231907161885152
"Lck",383.097529899018,-0.827979780820919,0.203495037367899,-4.06879593492992,4.72567124262631e-05,0.000234299947041818
"Cox4i1",1484.97004758929,-0.751016918555435,0.184600325558548,-4.06834016290638,4.73492240050489e-05,0.000234686187725118
"Kifc2",8.73492784987516,-2.23304234923982,0.548994623438264,-4.06751223765114,4.75177138471656e-05,0.000235448659852211
"Tmem250-ps",41.8093495752899,-1.08044214035901,0.265720370755623,-4.0660869819148,4.78090979241693e-05,0.000236819410747411
"Map1lc3a",37.0703223117714,-1.32160341467903,0.325058109913036,-4.06574509103189,4.78792467469181e-05,0.000237093779205454
"Aacs",117.409721889031,0.716221976604785,0.176182393970118,4.06523013148671,4.79850898336782e-05,0.000237544678917783
"Nipsnap3b",188.156633186476,0.639317961016876,0.157279883599323,4.06484253666898,4.80649010727157e-05,0.000237866472837987
"9130019O22Rik",12.0064900250552,1.92513748877404,0.473633519926948,4.06461411149905,4.81119959606456e-05,0.000238026209766495
"Ankrd39",26.6436624327917,1.16618197881184,0.286946143030237,4.06411449373952,4.82151557171506e-05,0.000238463134679898
"H2bc8",6.1181570740182,-2.35849473100334,0.580402807246714,-4.06354811099459,4.83323545342543e-05,0.000238969203828335
"Pbx2",127.724744664278,-0.687033134152957,0.169138813996418,-4.06194839563856,4.86648362554452e-05,0.000240539055263838
"Gm8113",8.4492820538178,-2.04804068845182,0.504269943119827,-4.06139750424338,4.87798335072748e-05,0.000241033296050711
"Tcf7l2",21.8016834200924,-1.1076348350021,0.272759085904833,-4.06085403654917,4.88935334753558e-05,0.000241520824645792
"Arhgap33",14.3450136752282,-1.76650221553527,0.435082163520805,-4.06015774409194,4.9039573389047e-05,0.000242167754971304
"Bloc1s6",83.6454884332403,0.670885503794042,0.165315465949356,4.05821379107727,4.94494887209102e-05,0.00024404196215444
"Il17a",38.7820704366072,2.28924745451559,0.5641018543163,4.05821650292249,4.94489146267581e-05,0.00024404196215444
"Col4a1",9.25844597497899,-2.34734906613649,0.578505508614314,-4.05760884068166,4.95777139733952e-05,0.000244599630610755
"Taf5l",144.116605577714,0.550925677525158,0.135789853532976,4.05719325259723,4.96659845648061e-05,0.000244959894396391
"Eea1",121.339316431378,1.07142737678431,0.264143400799643,4.05623374856524,4.98703518564051e-05,0.000245892367164301
"M1ap",9.54998355550821,-2.04459266525353,0.504573393103564,-4.05212144199184,5.07553063077722e-05,0.000250178963034075
"Arhgef37",7.85612832260132,-2.06070441173808,0.50860582537681,-4.05167284549163,5.08527381076059e-05,0.000250582326675025
"Brca2",28.0037574731565,-1.08687622346713,0.26826077135248,-4.05156601163662,5.08759677419852e-05,0.000250619915917587
"E130215H24Rik",7.68485699083529,-1.93256033457182,0.477024467964014,-4.05128135841789,5.09379109957187e-05,0.000250848130666838
"Dnmt1",202.647459962651,-0.680012290528968,0.167897582302048,-4.05016130193956,5.11823406303256e-05,0.000251974600026218
"Pmf1",216.359600610214,-0.805387764548823,0.198860183299835,-4.05002022619321,5.12132062611807e-05,0.000252049309246203
"Fryl",151.485687212914,0.522596635027954,0.129062349047656,4.04917963204734,5.13974839033348e-05,0.000252878769195458
"Gm15327",7.44931877877654,-2.28889622747628,0.565301477417947,-4.04898327513837,5.14406203215084e-05,0.000253013510362741
"Cyp39a1",2.99943485517272,-4.04799204456204,0.999813975045954,-4.04874521220408,5.14929648911072e-05,0.000253127399111397
"Gbp2b",10.9528323187065,2.18942558188573,0.54076786335473,4.04873464244587,5.14952901080706e-05,0.000253127399111397
"Mxd3",25.6425826958761,-1.14721600765747,0.283407061885645,-4.04794432440916,5.16694325302797e-05,0.000253828062436212
"Tmsb4x",10937.4940887579,-1.89801015853808,0.468879241645399,-4.04797224948059,5.16632698876546e-05,0.000253828062436212
"Akr1b10",83.516688740479,-0.789540535340882,0.195106104006834,-4.04672390625578,5.19394419882692e-05,0.000255076489177486
"Fam53c",182.91537923447,0.516581625416061,0.127662620411388,4.04645951768338,5.19981121697151e-05,0.000255286575151071
"Txndc15",96.2182995588753,-0.754695401294028,0.186548587961239,-4.04557016240101,5.21959293334007e-05,0.00025617947106989
"Agk",30.4781190332161,1.04301560909311,0.257995980533249,4.0427591427483,5.28258775849523e-05,0.000259192088431483
"Ccdc148",2.26358652071933,-4.64202880143765,1.1483117868954,-4.04248119231444,5.28885560462447e-05,0.000259420386054008
"Fkbp4",419.453632739192,0.544949650152529,0.134839973675103,4.0414547355637,5.31206355941355e-05,0.000260415268848434
"Mrps2",53.8413716099512,0.839951666843403,0.20783471075098,4.04144073821144,5.31238070229281e-05,0.000260415268848434
"Aqr",194.295764500128,0.651854282680308,0.161305703415198,4.04111118750989,5.31985263290886e-05,0.000260701991138035
"Cd300c",8.61258613752192,-1.52023813182431,0.376542226984983,-4.03736426588071,5.40551014853719e-05,0.000264818893034771
"Rnpep",209.587916582245,-0.790192512018188,0.195841678360456,-4.034853656451,5.46363398693516e-05,0.000267526046540357
"Tbc1d9b",128.956768168954,-0.729067145282257,0.180693235213251,-4.03483364732402,5.46409959349421e-05,0.000267526046540357
"Traj27",13.9245558534864,1.3533984854424,0.335500279110605,4.03397126533007,5.48420273381754e-05,0.000268428497001965
"Aatk",8.29541148641078,-2.99210855750056,0.741971121053999,-4.03264826971993,5.51517957765564e-05,0.000269862457311789
"Gm22107",25.4090203212623,-1.4170939625346,0.351652588229576,-4.02981240567311,5.58213833541809e-05,0.000273000785768476
"Xkrx",11.281582836631,-1.56610086446063,0.388631074776463,-4.02978805892306,5.58271651674206e-05,0.000273000785768476
"6030458C11Rik",56.8808688632273,0.736193988203876,0.182705799837831,4.02939583120689,5.59203887742594e-05,0.000273303233611434
"Otud5",314.908293292591,0.404548992153586,0.100399694767774,4.02938468178926,5.5923040891483e-05,0.000273303233611434
"Podnl1",7.77447781072286,-2.77513505925936,0.689059472827227,-4.0274245819057,5.63911470651811e-05,0.000275423346444229
"Tff2",4.42214957971105,-3.95332763675916,0.981594876232832,-4.0274534153349,5.63842343193245e-05,0.000275423346444229
"Armcx3",17.2359618218304,1.68991742047675,0.419775694520064,4.02576290751865,5.67908885795051e-05,0.000277291438948684
"Gpt2",30.2863249091193,1.78059594128848,0.442421453110197,4.02466003574418,5.70576817623081e-05,0.000278509449963451
"Il4i1",456.1340442422,0.784877893381998,0.195087184635809,4.02321605515614,5.74087867979568e-05,0.000279968048306733
"Thap2",28.3913645323455,1.06972164707818,0.265886118762604,4.02323239760132,5.7404801695347e-05,0.000279968048306733
"Vegfb",109.995690517843,-0.618273287109176,0.153671893906567,-4.02333355431338,5.7380140477074e-05,0.000279968048306733
"Tceal8",37.1613674641148,-1.0517596070919,0.261430772808926,-4.02309030337683,5.74394601155499e-05,0.000280032621334202
"Cd72",421.771092922335,-0.896603498868391,0.222903482627251,-4.02238443428778,5.76119236925334e-05,0.000280788210617978
"Zc3h15",233.865132497093,0.679508107344498,0.169020500791599,4.02027034686357,5.81313932872758e-05,0.0002832340618037
"Dnaja3",92.9059076094953,0.54267591162389,0.135057508032308,4.01810991132809,5.86668324867317e-05,0.000285756214999047
"Eftud2",302.248735071477,0.426058427642138,0.10605702339165,4.01725801853575,5.88792455629302e-05,0.000286703910494972
"Zeb1",59.8880101295755,0.857144623997402,0.213377800777733,4.01702811104636,5.89366959513992e-05,0.000286896692049478
"Mrps10",101.026970718194,0.614312948398626,0.152932224484982,4.0168967035391,5.89695565287909e-05,0.000286969692844137
"Phb",130.294299631489,0.711740034863931,0.177338579038629,4.01345290304202,5.9836945905875e-05,0.000291102573904293
"Gm37370",2.89252205994771,-4.50484789225153,1.1229403746712,-4.01165368514831,6.02949056751009e-05,0.000293241708981175
"Fuom",8.97106949466769,-2.11951832145453,0.528382540201029,-4.01133300250257,6.03768775794565e-05,0.000293551501645396
"Slfn4",120.409212551558,2.02218673657023,0.504483283711775,4.00843160092805,6.11233363457437e-05,0.000297090854783064
"Cacnb1",9.11440118953823,-2.40213244343308,0.599283479119436,-4.00834083890094,6.11468275222308e-05,0.000297115135304633
"Xrcc5",50.3117343485561,0.910223916502552,0.227087018234966,4.00826046146216,6.11676380791871e-05,0.00029712637983189
"Pdcd10",96.6426505068809,0.739560217987126,0.184531935607539,4.00776275148393,6.12966497791136e-05,0.000297663053824571
"Naa15",27.9742868713167,1.17826239845741,0.294038489126802,4.00717063251299,6.14504688552881e-05,0.000298319834297778
"Immp2l",13.8054261576459,-1.38646428164921,0.346051106266106,-4.0065304128317,6.16171945636845e-05,0.000299038856033543
"D830025C05Rik",20.441517045593,-1.17236804207204,0.292633562910461,-4.00626650754601,6.16860452319718e-05,0.000299282582484565
"Gstcd",31.8126520557492,1.02099968137065,0.254906793884276,4.00538434387187,6.19167233600659e-05,0.0003003110640266
"BE692007",8.20778663009461,1.74961378250196,0.436835149972306,4.00520375389407,6.19640466652093e-05,0.000300449877944438
"Scn1b",9.96106064254337,-1.96536361420397,0.490713704356082,-4.00511254680146,6.19879603454644e-05,0.000300475134275661
"Psmg2",101.300348110115,0.776259584483313,0.193827101223273,4.00490736116993,6.20417901163351e-05,0.000300645344322416
"Sergef",31.4852899994642,-0.919139775207953,0.229508956139915,-4.00481005476588,6.20673335964193e-05,0.000300678421861544
"Sart3",162.215212877694,0.553074507081119,0.138187756949535,4.00234086788959,6.27188507218821e-05,0.000303743026227409
"Fam222a",11.8208979338198,-1.81406114231842,0.453443518811823,-4.00063308231173,6.31732469521187e-05,0.000305851428281746
"Dusp7",43.7420896881123,-0.92953332313518,0.232419312335316,-3.99938074764684,6.35084384710525e-05,0.000307301798212399
"Ldlrap1",18.6829102415366,-1.55133813821098,0.387895540075217,-3.99937090771954,6.35110788138174e-05,0.000307301798212399
"Bod1l",55.5338802424629,0.827557869548406,0.2069505785365,3.99881882621773,6.36593851424581e-05,0.000307845404138552
"Fbrs",313.496438415796,-0.581554190848056,0.145431813164587,-3.99881001407789,6.366175501421e-05,0.000307845404138552
"Bri3bp",64.8618880820522,-0.898583212899372,0.224771066472224,-3.9977708296829,6.39418119433019e-05,0.000309044351814794
"Rin2",17.3531533230849,1.59226143300146,0.398289666804544,3.99774728221319,6.39481714039078e-05,0.000309044351814794
"Celsr1",26.69507649564,-1.00441600171628,0.251391864718405,-3.99541967215754,6.45797515541602e-05,0.000312002745553693
"Fmr1",69.9963219323986,0.759518818161078,0.190111952523863,3.99511344803921,6.46632813820568e-05,0.000312312372856693
"Exoc3",162.482503974384,0.529295470365437,0.132531640304101,3.99372911367383,6.50421688097922e-05,0.000314047910958973
"Foxp4",141.490363945248,0.681238574396569,0.170583408802306,3.99358049636631,6.50829695076379e-05,0.000314150487431099
"Oard1",90.4803680364083,-0.72867788098104,0.182477297419689,-3.99325226362332,6.51731668299448e-05,0.000314491364360538
"Coq4",44.4649905790331,0.925572504785024,0.231813376642148,3.99274846944591,6.53118380665472e-05,0.000314971289913243
"Crebl2",35.1064335741489,-0.981619636067691,0.245846695075305,-3.99281200736505,6.52943336400392e-05,0.000314971289913243
"Rbbp6",312.076740798292,0.717193213036345,0.179656458558665,3.99202577402555,6.55112503879395e-05,0.000315743392208779
"Smcr8",121.292847063444,0.571153744034896,0.143072118529393,3.99206882448977,6.54993554119915e-05,0.000315743392208779
"Qsox1",88.4016018506882,-1.12275767617517,0.281354191643984,-3.99054895757823,6.59205395343682e-05,0.000317620739976032
"Gm16283",6.3638959995201,-2.32466758745017,0.582632659827574,-3.98993696669551,6.60908566517353e-05,0.000318345883434326
"Eif3f",669.927050197154,-0.501614107424815,0.125751675816863,-3.98892582676459,6.63731697535103e-05,0.000319609891762707
"Ppm1j",7.69057582841019,-2.17875998532561,0.54625406459918,-3.98854695374084,6.64792457875599e-05,0.000320024754069932
"Fstl3",7.47198984059681,-2.06682533309206,0.518280221109867,-3.98785299710275,6.66739544068266e-05,0.000320865908805052
"Pnliprp2",4.38042878682219,-4.20898377750732,1.05576214992564,-3.98667803899179,6.70048521528687e-05,0.000322308543689416
