"","baseMean","lgFC_LMoDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Pofut1",63.76652301947,0.644449278332995,0.182050170506721,3.539954269415,0.000400196371339275,0.00229755810781667
"Zmynd8",354.080022538866,-0.696142735535898,0.196653094390736,-3.53995312249045,0.000400198110516067,0.00229755810781667
"Casp4",35.7627082603943,0.983819267283264,0.277945704376225,3.53960954169514,0.000400719428578241,0.00229971109814581
"Smim10l1",43.4037919023502,-0.869239140468763,0.245619572388125,-3.53896528691615,0.000401698672428593,0.00230364882594128
"Tfec",30.8592478616518,1.16135051395587,0.328158713715294,3.53899032820882,0.000401660568852647,0.00230364882594128
"Dnajb6",86.879675105697,-0.639881968294769,0.180821759824594,-3.53874428008822,0.000402035109444384,0.00230473737613285
"Ctsg",794.000707364279,1.51295518873622,0.427659637014302,3.53775539655528,0.000403543705901179,0.00231254229422553
"Ctsz",1009.94573594106,0.724243022476419,0.204745246176139,3.5372885866828,0.000404257686050393,0.00231578956524276
"Fez2",49.8125081694705,-0.768608150751308,0.217293875880383,-3.53718275601295,0.00040441971681092,0.00231587378089284
"Parp3",130.913333428307,-0.654558541720717,0.185089773688558,-3.5364381763312,0.00040556141255272,0.00232156585721639
"Cebpzos",33.1717342055923,-0.990940447457339,0.28024308373715,-3.53600322349713,0.000406229736626022,0.00232454504187275
"Ptpre",188.894169636461,0.610956479964578,0.172805075948271,3.53552392261595,0.000406967394815031,0.00232791866051582
"Gm9083",4.97782070502435,3.28039888943976,0.928172812824885,3.53425444498412,0.000408927208538568,0.00233827820699082
"Itpk1",72.9108950584388,-0.695958210717519,0.196929674037853,-3.53404439487237,0.000409252331682792,0.00233928632789884
"Ndufaf8",224.050148308308,-0.569960948454323,0.161286879833742,-3.53383331019764,0.000409579299384978,0.00234030425555524
"Gm5138",2.88110808983197,5.0122956285127,1.41846973789808,3.53359362882146,0.00040995085886297,0.0023415761447918
"Letm1",124.91871960968,0.606620465992705,0.17171752083538,3.53266494322528,0.000411393503572781,0.00234896276159119
"Fancf",20.7238599507508,1.10333335733436,0.312334182048701,3.53254117143771,0.00041158613163686,0.00234920929673196
"Spcs2",624.223819691521,0.280440283990986,0.0794188903731922,3.53115339024742,0.000413751733772031,0.00236071270532216
"Gcat",26.693593799856,0.92916228456779,0.263247893960264,3.52960956530214,0.000416173340950876,0.0023736679050823
"Arid5a",289.45269613724,0.474584072495308,0.134477549816504,3.52909517717182,0.000416983133473784,0.00237742396629467
"Gm6317",3.29070816890616,3.38232928757699,0.958644265699796,3.52824234035129,0.000418328983251309,0.00238423251911796
"Fam149b",37.9699486912887,-0.930815763677466,0.263844433028721,-3.52789616590524,0.000418876432895504,0.00238648736813499
"Gtf2f2",160.881338810682,0.419045165186459,0.118804394833946,3.52718572214573,0.000420002044031691,0.00239203338048339
"Gm14165",15.1036246980865,2.1415856469035,0.607320345650803,3.52628668253915,0.000421430511261097,0.00239929960395262
"Arrdc1",142.878306174635,0.603843434058116,0.171283310513619,3.52540730470121,0.000422832126284053,0.00240640774549567
"Arhgap28",6.88200431067994,-2.00297562292263,0.56847898370126,-3.52339432124937,0.000426056965957735,0.00242300631255052
"Trmt2b",33.1883129833612,-0.904506226275919,0.256710963971603,-3.52344213228063,0.000425980106208735,0.00242300631255052
"Gpbp1",141.804099410872,-0.54733264079608,0.155356925996793,-3.52306559417492,0.00042658576958916,0.00242513624310018
"Bcas3",54.2704705029626,-0.800715003161726,0.227305510248069,-3.52263789068672,0.000427274708073608,0.0024281746696345
"Rpl9",6631.70088425486,0.262773352530434,0.0745987742183218,3.52248887845527,0.000427514978707814,0.00242847583934487
"Tbrg1",210.851112670949,0.47156949571022,0.133876816490932,3.52241342504707,0.000427636689567186,0.00242847583934487
"Rnf123",153.261031255711,-0.476638448127559,0.13534841574515,-3.52156651042765,0.000429005034878379,0.00243536661005895
"Scart1",33.1560965603515,-1.01424101845853,0.288020370077551,-3.52142113485042,0.000429240326372598,0.00243582263185952
"Pcca",38.5005659551009,-0.880015871615648,0.250084414828805,-3.51887530543662,0.000433380351068314,0.00245842863170077
"Plp2",91.1972577174396,1.2798096750648,0.36390438057225,3.51688449875833,0.000436643740064044,0.0024760472402838
"Unc119",161.562855092644,0.61390054968885,0.174602189964314,3.51599570322871,0.000438108074366487,0.00248345503821378
"Atad5",6.35667958384118,-3.78553049890473,1.0772952161014,-3.51392120035964,0.000441543775595954,0.00250202833763259
"Gm16124",17.5785267834648,-1.39535435397875,0.397201280485616,-3.51296539697153,0.000443135183985312,0.00251014124578923
"Serinc5",64.0805420861505,-0.850883514270934,0.242274059310816,-3.51207024264751,0.000444630465422079,0.00251770399350492
"Ino80",122.177971081489,-0.62338781537351,0.177528967266525,-3.51147097272083,0.000445634126649945,0.00252247851523604
"Gm12508",2.88743524646503,3.05900408509248,0.871696786608653,3.50925245118038,0.000449368154767509,0.00254187254115403
"Ubl5",168.995023999651,-1.94016221896808,0.552871975370042,-3.50924319806499,0.000449383789800053,0.00254187254115403
"Washc3",162.834267392099,-0.553359188989452,0.157838842074933,-3.5058492682476,0.000455152898230305,0.00257357856377056
"Atp6v1d",410.471408936716,0.385244277674691,0.10989132116904,3.50568428494994,0.000455435095915212,0.00257424821024496
"Tspan4",41.2404914619506,1.02756279429111,0.29313375109792,3.50544006086782,0.000455853131706314,0.00257568489478488
"Brd3",276.790573578063,0.561916434658301,0.16031930761875,3.50498291818085,0.00045663658057454,0.00257918448079454
"Rngtt",91.2999683050116,-0.601754278702334,0.171695030029159,-3.50478565745402,0.000456975032936363,0.00258016901678401
"Pcsk7",118.060640390893,0.56268266844257,0.160563412573112,3.50442644077681,0.000457591964420759,0.00258179759107319
"Slc9a8",103.670657605161,0.7528795120986,0.214831461535408,3.50451235921286,0.000457444334372522,0.00258179759107319
"Gm44292",2.90167731040979,3.19895619293139,0.912999274030436,3.50378832045462,0.000458689811904352,0.00258706320535505
"Cox7c",962.537363676913,-0.430720532529502,0.122947021993605,-3.50330187380955,0.000459528364360086,0.00259086311311915
"Dusp23",31.9556541926842,0.966100818575878,0.275884256772832,3.50183381203728,0.000462067737358575,0.00260424624006434
"Setd1b",273.939201977659,-0.492724613917379,0.140732995876566,-3.50113071102059,0.000463288554522,0.00261019096363129
"Kri1",177.428107821346,0.487198308210931,0.139167921845735,3.50079459224073,0.000463873231104689,0.00261254866346636
"Rnpep",209.587916582245,0.677896807107478,0.193649310682907,3.50064146738692,0.000464139819053067,0.00261311383083637
"Pim2",307.346610396447,0.75544666201595,0.215838764367005,3.50005090249412,0.000465169322533238,0.00261797228102398
"Armc3",18.8779727433699,-1.47614480844121,0.421802691525431,-3.49960974194545,0.000465939766354863,0.00262043190960003
"Gabpa",120.917996321212,-0.608579143436444,0.173896954357204,-3.49965383629637,0.000465862706359835,0.00262043190960003
"Dock7",14.0480654981592,-1.27317827412124,0.363836076748383,-3.49931838947825,0.000466449237569717,0.00262235892895507
"Canx",253.219518033707,0.363740044370344,0.103984553816241,3.4980199560517,0.000468726058649996,0.00263421698817279
"Ankrd52",16.8909679059183,1.21247137431878,0.34668678208162,3.49731064749198,0.000469974215867049,0.00263934430136778
"Fmnl1",839.431196257734,-0.511922534632596,0.14637937269877,-3.49723137348092,0.000470113905354756,0.00263934430136778
"Ifitm2",259.206098966969,1.1935619974044,0.341289246960576,3.49721536214198,0.000470142123788395,0.00263934430136778
"Gstm2",6.20539320666946,-1.81442892092575,0.518840616062351,-3.49708342938924,0.000470374702643709,0.00263970722986664
"Ntng2",3.50203366053851,2.73947609356499,0.783394913431048,3.4969286200326,0.000470647746593883,0.00264029690532093
"Ctsd",1890.32579397394,0.894795151357684,0.255923292720784,3.49634119600798,0.000471685157282995,0.00264517266761734
"Erlin1",40.6336071235095,-0.87163893882238,0.249480334489459,-3.49381822261109,0.00047616511648252,0.00266934360413293
"Tex2",80.3487175832801,-0.992393224976816,0.284069399827132,-3.49348865305706,0.000476753244256213,0.00266978419895383
"Usb1",156.585717163909,0.598241335488585,0.171236960496345,3.49364607824463,0.000476472229322001,0.00266978419895383
"Zfp622",286.764502609194,-0.46459408279593,0.132988185785068,-3.49349891536075,0.000476734920619273,0.00266978419895383
"Pcid2",49.8303351624985,0.756988792051782,0.216765374293123,3.49220346893659,0.000479053177013878,0.00268170829397477
"Ndufab1",271.192850389073,0.643305315173282,0.184219771997472,3.49205358468314,0.000479322078869889,0.00268225836872758
"Gm6807",68.0571944050587,1.33643034158012,0.382783703668718,3.49134597103105,0.000480593484987384,0.00268841601086003
"Sco2",89.1293678225415,0.659456326016696,0.188901710357944,3.49100240949175,0.000481211913508674,0.00269091784718707
"Dnajc17",20.597733867587,1.19465287272881,0.342318510042884,3.48988686758176,0.000483225068066657,0.00270121438298001
"Mast3",252.981009508671,-0.458214294772808,0.131304278521343,-3.48971335841373,0.000483538895093957,0.00270200778243225
"Rtp4",539.459799321767,0.543167165643361,0.155664811987617,3.48933814076471,0.000484218203525607,0.00270484219659524
"Cox7a2",312.872226654278,-2.12448193800893,0.609197975538934,-3.48734241299715,0.000487846327182622,0.00272414082308477
"Eif1ax",12.3986861088097,-1.80555842258892,0.517948283754338,-3.48598205500627,0.000490333896145175,0.00273705913121662
"Bbs2",15.8400927781565,-1.38674710364541,0.397942596850677,-3.48479181324177,0.000492520085470313,0.00274828655431588
"Utp6",85.4385117936182,0.538753844825033,0.154690918000712,3.48277618226142,0.000496243058788401,0.00276807829705283
"Card11",152.876437887207,-0.560358822282553,0.160907924578444,-3.48248120004416,0.000496790101969233,0.00277014672325448
"Mpl",4.0657218765962,2.2777147523726,0.65415736912945,3.48190643392701,0.000497857618675874,0.00277511486098087
"H2-T22",592.774979168123,0.541270400762823,0.155485873002202,3.48115484906565,0.000499256769125469,0.00278192738528296
"Zmiz1os1",1.72673263381708,-4.94008386745785,1.42037128328162,-3.47802291246292,0.000505126745521177,0.00281363831071842
"Tfg",267.718702344994,-0.388432824977176,0.111705223404735,-3.47730225264211,0.000506486504657664,0.00282021302398648
"Ccdc163",46.7106730377569,-0.7643060007387,0.21992256338517,-3.47534145189142,0.000510203485836996,0.00283990389301407
"Asap2",7.96482550008699,-2.01899910937386,0.581023847120054,-3.47489886926567,0.000511045975273096,0.00284358643728063
"Vac14",192.823034315888,0.466688148736863,0.134328726087561,3.47422448146093,0.000512332217239796,0.00284973465066962
"H2-K2",155.519431551986,0.544412253783448,0.156762759164685,3.47284174305405,0.000514978919811524,0.00286344309887419
"Tcp11",1.87100327915134,4.51501557727028,1.30034092261014,3.47217833320774,0.000516253273114108,0.00286951386141466
"Ebag9",94.5211181532176,-0.583837068351891,0.168246961614244,-3.47011953589099,0.000520226785359905,0.00289057788585095
"Mdh2",617.973408500155,0.499819083724846,0.144068466990337,3.46931631998534,0.000521784720390351,0.00289820990099503
"Sgta",141.346442805703,0.513217594193245,0.147955981538239,3.46871812046751,0.000522947825113186,0.00290364424689303
"AI837181",175.272164332011,0.541098296464949,0.15600269091465,3.4685189934383,0.000523335531980149,0.0029047709135579
"Mrps22",103.597875403212,0.616705669589406,0.177843531199911,3.46768682239096,0.00052495869719781,0.00291275176888541
"Zswim6",54.2183471820263,-0.829062734237375,0.239090817377795,-3.46756409689857,0.000525198472168451,0.00291305391108535
"Asap1",267.495253764386,-0.519848947113406,0.149931225662035,-3.46724936595406,0.000525813844425487,0.00291543838466463
"Brdt",5.73193513887029,-3.12118351799405,0.900278583896291,-3.46690854789188,0.000526480980827522,0.00291810808802109
"Kcne3",4.43939076000313,2.40191422594416,0.692860335177615,3.4666643535431,0.000526959465522943,0.0029197306445383
"Pdcd2l",118.197067417787,0.500264498516855,0.144318558701662,3.46639062236625,0.000527496307653263,0.00292167528541284
"Fam210b",13.2262236692922,-1.52744399478414,0.44076916837737,-3.46540571430441,0.000529432130218391,0.00293136444343181
"Ndufs8",354.86261868861,0.456743701761973,0.131805813396256,3.46527736518598,0.000529684885556847,0.00293173123805214
"Mrpl20",451.592287545824,0.330354408982826,0.0953375213786294,3.46510381438212,0.000530026834488241,0.00293259127466408
"Prdx5",1269.17204601134,0.774273322427693,0.223459276277483,3.46494151116032,0.000530346808326467,0.00293332916259104
"Fancg",40.9485124078846,0.695346713717748,0.200697030946887,3.46465869692794,0.000530904794588432,0.00293376465867555
"Gm4691",3.87168189088827,2.36176704408793,0.681700425639718,3.46452335257326,0.000531172019523314,0.00293376465867555
"Gm6210",18.7714988185171,1.46827509949865,0.423802920937825,3.46452331250935,0.000531172098644356,0.00293376465867555
"Rsrc1",72.7826049265543,-0.734103459380277,0.211879643087926,-3.46471916169709,0.00053078545297198,0.00293376465867555
"Gnpda2",49.1425132205219,-1.06828128986882,0.308387067115024,-3.46409238189734,0.000532023766547228,0.00293434441626522
"Kynu",28.5555716686502,-1.42543302275052,0.411479704333896,-3.46416362152785,0.000531882884669257,0.00293434441626522
"Prnp",33.5264076374444,-0.95031222008303,0.274324537601713,-3.46418963608268,0.000531831447540995,0.00293434441626522
"Vps26a",228.965375281694,0.362241493420966,0.104568429278759,3.46415735532663,0.000531895275172189,0.00293434441626522
"Ccpg1",129.236384919566,0.528593597298782,0.152676717347007,3.46217554636955,0.000535827537179085,0.00295428728758963
"Cops2",69.5190947246555,-1.44912039337376,0.418652190915806,-3.46139450555316,0.000537384689244502,0.0029618337763795
"Sned1",3.72203437203406,-3.51569068396501,1.01576792475001,-3.46111606628086,0.000537940829136804,0.00296385975927144
"Mocs2",46.0965899765247,-1.73092787151822,0.500193884335231,-3.46051386417621,0.000539145470396015,0.00296945607889101
"Rps3a3",25.4411694091389,1.3580141343552,0.392474723211281,3.46013145316403,0.000539911747240679,0.00297263494041199
"Arap2",55.4933171208725,-0.945823338977278,0.27347283165261,-3.45856417714922,0.000543062875246228,0.00298684581385425
"Myzap",9.93900153299239,-2.21891173116146,0.641559301927654,-3.45862295892902,0.000542944381387636,0.00298684581385425
"Rab5a",13.3903157038182,1.2316603325886,0.356106906459711,3.45868139664387,0.000542826604980996,0.00298684581385425
"Pdcd2",158.214767077405,0.595207199667795,0.172111989464507,3.45825529946906,0.000543685915015807,0.00298922661704563
"Gabpb1",72.9528163350688,0.60498783251917,0.174980740779943,3.4574538307619,0.000545305671423479,0.00299708386332366
"Tcof1",578.595221395477,0.564267117860637,0.163246415297805,3.45653603989567,0.000547166034349786,0.00300625756516752
"Tpp2",142.478418958157,-0.853549321601681,0.2469553788623,-3.45628965659263,0.000547666459246504,0.00300795565090699
"Phlda1",108.253904166272,0.900709933540146,0.260640542515706,3.45575528981977,0.000548753267892129,0.00301287202864002
"D530018E20Rik",25.9026685912336,-1.15326707829378,0.333757967634752,-3.45539939156106,0.000549478217035417,0.00301579891535605
"Rassf4",152.035873014573,-0.84049642431567,0.24326157140278,-3.45511384913329,0.000550060499365883,0.00301794100856276
"Susd6",195.415583790171,0.456987495673493,0.132291267382125,3.45440409421341,0.000551510333019032,0.00302378476621073
"Zfyve21",11.5953817287466,1.38446843941559,0.400782199366705,3.45441599353278,0.000551485996677886,0.00302378476621073
"Klhl24",48.1991511333599,-1.01046887695442,0.292529036927783,-3.45425154222853,0.000551822419091,0.00302444093643355
"Pdrg1",156.78311531742,0.471280793207296,0.136449644821889,3.45388068853144,0.00055258178614427,0.00302754726260083
"Lamtor2",295.874339692431,0.498562657190956,0.1444038359591,3.45255826397968,0.00055529753891942,0.00304136655549629
"Gm5312",2.35856395413242,3.32612961553829,0.963954884796457,3.45050340840444,0.000559542101858703,0.00306354660366317
"Gm5786",3.04786600662386,3.54953811405866,1.028740667838,3.45037211517881,0.00055981432898624,0.00306396985979621
"Dock6",7.36614662064318,-1.97739985307516,0.573496246547486,-3.44797348714893,0.000564809476540794,0.00309023326200652
"Shld2",18.3865779548029,-1.26585545057449,0.367170371352529,-3.44759694501362,0.000565597385458635,0.00309346739805994
"Gm6794",4.28922394245259,2.31985410103584,0.673108981184434,3.44647622581669,0.000567948535304461,0.00310524627006985
"Ctsw",76.8051741886008,-1.02326803942199,0.296932655901368,-3.44612833612311,0.00056868022004022,0.00310715768590201
"Snx13",59.0942868617379,-1.07763426194274,0.312709256804234,-3.44612203986457,0.000568693470471409,0.00310715768590201
"Tedc2",24.2362456223624,0.894134065507079,0.259526427136705,3.44525247533307,0.000570526227120704,0.0031160881737701
"Rps18",10886.524115366,0.318735591473708,0.092549778968475,3.44393682001421,0.00057330965564349,0.00313020301391456
"Pan2",72.3040535532615,-0.771647033096774,0.224097896428991,-3.44334795369791,0.000574559565645876,0.00313593812930123
"Gm13092",10.4481460280883,1.91029580719292,0.554797986494397,3.4432277219741,0.000574815077621085,0.00313624373659349
"Micu2",100.665985439887,-0.525713626052668,0.15269060363918,-3.44299919918432,0.000575301017417519,0.00313780593087647
"Gm4294",4.06903082162824,4.45424247439642,1.29384951988934,3.44262791454865,0.000576091347256092,0.00314102666927454
"Sgk1",181.024703250287,-1.14624078198297,0.333058299667081,-3.4415619821777,0.000578365950195344,0.00315233508013891
"AI506816",11.0905975167756,1.39432186790751,0.405188609560053,3.44116748351204,0.000579209892508018,0.00315516828681465
"Cryz",13.3684577868432,-1.4614713555784,0.424706644235464,-3.4411313677686,0.000579287211384126,0.00315516828681465
"Ap1g1",134.009164765115,-0.693339504604373,0.201519323925535,-3.44056089062989,0.000580509800514581,0.00316073209362269
"Gm12537",5.69049327491398,3.98022366523256,1.15704816913067,3.43998095448613,0.000581755123334506,0.00316641578382794
"Chpf",60.289470690823,0.828614573124941,0.240893099123951,3.43976052505589,0.000582229113320315,0.00316789873045415
"Ube2l6",193.937646475982,1.8449022716878,0.536525145849927,3.43861287016702,0.00058470273311884,0.00318025683802597
"Hivep1",151.125510287279,-0.606750659952994,0.176530064619681,-3.43709532571795,0.000587988624945468,0.00319702289710059
"Hax1",21.3574837276555,2.36946003941226,0.689734582179369,3.43532149993905,0.00059185122245094,0.00321691195218061
"Zc2hc1a",8.31956390411503,-1.65587056432642,0.482126800975601,-3.43451258253163,0.000593620512247786,0.0032254133536201
"Clasp2",22.8374321558157,-1.09931276819392,0.320171079644481,-3.43351676052253,0.000595805366772068,0.00323616605400489
"AA467197",51.2509361194526,-1.27676818976162,0.371872021065868,-3.43335372772094,0.000596163776408382,0.00323699426644676
"Gm23119",8.33381927855848,1.61602972508011,0.470732914244649,3.43300771239511,0.000596925117993194,0.00324000895363778
"mt-Co1",14.4396362677769,1.66731615002694,0.486024516535355,3.43051861233764,0.000602428642627466,0.00326875244510222
"Hddc2",44.4239726447749,-1.11803861288269,0.32593403318957,-3.43026041785707,0.000603002218913007,0.00326960740913886
"Speg",2.4619552661945,-4.09077724350069,1.1925262863274,-3.43034555330348,0.000602813035285307,0.00326960740913886
"AW011738",25.1946594184427,1.11389604811492,0.324754194638108,3.42996662246716,0.000603655500434656,0.00327202096942495
"Hmgxb4",43.5552805279993,-0.81772657731539,0.238423557324763,-3.42972224091743,0.000604199407432661,0.00327384022248673
"Mbp",183.641775795621,-0.748123283136316,0.218169345899272,-3.42909440394859,0.000605598842500355,0.00328029228299899
"Kif5c",3.53894344335948,-2.667344206391,0.777997891428689,-3.42847228222274,0.000606988513444415,0.00328555524890936
"Tbc1d9",47.4622908988294,-0.86867051305392,0.253362728391057,-3.42856472445763,0.000606781832075219,0.00328555524890936
"Cct6a",720.798358179132,0.334700068166037,0.0976306747157756,3.42822651938463,0.000607538306060017,0.00328739918518327
"Rhobtb2",119.566627711317,-0.553952927762808,0.161629183439927,-3.42730759367288,0.000609598130615213,0.0032974098469169
"Kantr",15.3211896909574,1.07059544781109,0.312431703069116,3.42665432891185,0.000611066411256287,0.00330421497025716
"Sh3pxd2b",55.868332889519,-0.938683393638899,0.274016152188007,-3.4256498609427,0.000613330479507987,0.00331531699016026
"Zfand2b",106.788041445014,0.559462781759248,0.163351815262979,3.42489479445682,0.000615037534141707,0.00332340151226314
"Gpr18",261.374685303335,-0.580840131273914,0.169676988296658,-3.42321099110028,0.000618860212142356,0.00334290847926656
"Tmem160",289.517426950599,0.537919884979636,0.15715168695877,3.42293420700449,0.000619490696733534,0.00334516463825298
"Acads",73.2323329710298,0.728912715100668,0.213022821423339,3.42175880607696,0.000622174798251838,0.00335850468877769
"Agap1",31.38902757158,-1.10827069414609,0.32395271238375,-3.42108786801342,0.000623711774253247,0.00336564551304043
"Slc66a1",51.4119333106114,0.797459453988877,0.2331289510172,3.42067963034776,0.000624648687513926,0.00336954451579664
"Aars2",50.3792322334912,0.66137584218583,0.193351784015973,3.42058308668719,0.000624870448426747,0.00336958441812008
"Zfta",17.8682971227191,1.16420577699403,0.34036275762467,3.42048520560478,0.000625095356173844,0.00336964125641175
"Rsad2",163.533633757344,1.32054370525391,0.386142387535586,3.41983617411651,0.000626588584587446,0.00337653272579022
"Myl10",55.3992048654994,1.56758478542457,0.458423143627707,3.4195149333421,0.000627328891201677,0.00337936355065084
"Gm14027",6.21418987556583,-2.55353568888263,0.746819550479282,-3.4192137675612,0.000628023673506756,0.00338194728463607
"Tirap",71.6622448031469,0.566996839187779,0.16584248477649,3.41888774732202,0.000628776601348521,0.0033848422591087
"Ripk3",124.470104070167,0.536025879932605,0.156791815362967,3.41871084719394,0.00062918549493727,0.00338588387364565
"Oas3",492.462036999968,0.747552702139991,0.218691124837789,3.41830379579637,0.000630127308471197,0.00338864109720891
"Zcchc2",191.766289965605,-0.651548970024891,0.190605969837835,-3.41830306038798,0.000630129011205653,0.00338864109720891
"Sit1",19.0630989270698,-1.31747481823541,0.385510241215082,-3.41748331790845,0.000632029673234658,0.00339769987468386
"Marco",18.8055803399416,-1.56459415653547,0.458009248780812,-3.41607546288706,0.000635306388218572,0.00341414739022487
"Mfsd2b",18.5180519963582,1.42053294773028,0.415887137635603,3.4156693467518,0.000636254536611657,0.00341807418352653
"Pnpt1",63.6359972132957,0.853723530693309,0.250038377228108,3.41436998654996,0.000639296968033281,0.00343324531619923
"Pank3",27.2649589725712,-1.79075284757266,0.524528370664895,-3.41402476533861,0.000640107570309454,0.00343642448691745
"Rnaset2a",530.398623402133,-0.575414403790222,0.168563848402605,-3.41362877771916,0.000641038552669414,0.00344024752796536
"Fam20b",120.121329179216,0.504690067319195,0.147867873694885,3.413115064876,0.000642248188401427,0.00344556289197339
"Ipo5",310.292380670545,0.378376985072555,0.110885349467734,3.41232621702343,0.000644109816270337,0.00345437127326968
"Dram1",72.3580731022647,0.876333728860759,0.256918437710863,3.41094137372494,0.000647390097603346,0.00347077931249215
"Atf7ip",53.8309599909727,-0.731269019883603,0.214425692033497,-3.41036101107402,0.000648769418379537,0.00347698823304055
"Blvrb",358.421545163935,0.580481925885005,0.170228516641309,3.41001576785249,0.00064959123781979,0.00348020608973732
"Eps8l1",18.4644430633188,-1.76087143843531,0.51645803094516,-3.4095150678803,0.000650784827995606,0.0034854128488119
"Pdcd11",107.138254809889,0.522878525041954,0.153378931459326,3.40906355303834,0.000651862917159349,0.00348999768216206
"Pdzd8",12.1956615589571,-1.95187357139598,0.572631349464539,-3.40860411016817,0.000652961640931011,0.00349468983105024
"Bmyc",183.928760027554,-0.644482001049815,0.189093047963223,-3.40827972255839,0.000653738426975584,0.00349646625846519
"Rapgef1",382.551101441921,-0.421345588526211,0.123622081534808,-3.40833598087874,0.000653603647939312,0.00349646625846519
"Lama5",23.5358189957497,1.10715904676306,0.324891998618247,3.40777566536499,0.000654947159268902,0.00350173959066254
"Snhg3",27.7959762331033,1.00600414083869,0.295308990228492,3.40661535586949,0.000657737491515864,0.00351546264166537
"Fbxo6",147.920333347641,-0.511818869500108,0.15025553695943,-3.4063228541009,0.000658442647333029,0.00351803534106998
"Dscam",3.6606227214939,-3.19112383715898,0.936973833084265,-3.40577690057219,0.000659760699156946,0.0035238798607027
"Ids",14.6271612423869,-1.40762257394572,0.413473419668718,-3.40438467622303,0.000663132948267191,0.00354068845577852
"Keap1",358.946426466185,0.419597346395499,0.123259891490812,3.40416774118917,0.000663659849765115,0.00354229853258331
"Ranbp1",743.943801219201,0.438105073687391,0.128703169009288,3.40399600926512,0.000664077235956884,0.00354332317447599
"Neat1",275.760404755442,0.500602236153176,0.14710218087174,3.40309187251041,0.000666278724969562,0.00355386334502767
"Cetn2",42.5656147459973,-0.922553530483967,0.271105882447671,-3.40292701196566,0.000666680875808521,0.00355480213257603
"Chd8",274.773792751528,0.428151106213038,0.125824045849289,3.40277649890445,0.000667048225329286,0.00355555478262158
"Csrnp1",443.940033321751,-0.463025877031902,0.136102103157412,-3.40204792057019,0.000668829091051391,0.0035638388075379
"Usp45",28.6568818507268,-1.4811962719357,0.435535910130349,-3.40085911972769,0.00067174437325967,0.00357815987911513
"Bfsp2",21.5244728123714,-1.55062716737922,0.455999533268439,-3.40050165460671,0.000672623288291497,0.00358080658126264
"Crtc3",119.578234384417,-0.592139005412602,0.174134369623652,-3.4004717546132,0.000672696853137514,0.00358080658126264
"Izumo1r",21.1124253640968,-1.49445482146609,0.439630638567821,-3.39934183462406,0.000675482355409597,0.00359320038737173
"Trp53inp1",14.5713904711744,-1.5415260323944,0.453472291090018,-3.39938307738497,0.000675380494629722,0.00359320038737173
"Arhgap17",513.567053506518,-0.559695323828524,0.164675341404846,-3.39878040667023,0.000676870383348488,0.00359936588493061
"Eomes",30.0922745825201,-2.38611805072145,0.702177445127659,-3.39816960410576,0.000678383492238949,0.00360619212529727
"Cnot3",199.948701269442,0.533982666311628,0.157191690300744,3.39701586826883,0.000681250163569971,0.00361776058147175
"Gm42940",3.14580591325483,-3.87075653761918,1.13941913485195,-3.39713141479069,0.000680962560153591,0.00361776058147175
"Hectd3",17.9858973551402,-1.19022349007759,0.350363755377247,-3.39710792515065,0.000681021018377332,0.00361776058147175
"Sirt1",32.0681856334554,-1.03636920093782,0.305106102931324,-3.39675015013087,0.000681911983151614,0.00362005216587647
"Timp2",105.385183073764,-0.806730130432188,0.23754051621535,-3.39617907414507,0.000683336375264892,0.00362638908939528
"Lrrc8d",146.697232063718,0.494089727974328,0.145496937525392,3.39587716674861,0.000684090517359776,0.00362916599472775
"Tnip3",69.563955299377,-0.930076365127323,0.273897106478598,-3.39571446038623,0.000684497266426931,0.00363009869465753
"Nme6",38.1241093451363,1.03874949752061,0.305995182550477,3.39465964418984,0.000687139655301374,0.00364288304947127
"Ywhah",495.966612863981,0.299213861176256,0.0881636010280084,3.39384800175301,0.000689179327938963,0.00365246455019304
"Gm5547",11.7847723724726,-1.92749676479822,0.567987126407855,-3.39355713392373,0.000689911652915916,0.00365511333744027
"Seh1l",69.883851437569,-0.868677112931151,0.256108923004273,-3.39182681626699,0.000694283085714207,0.00367703363353828
"2210408F21Rik",15.4665722879076,-1.21781580609157,0.359068627461464,-3.39159623802631,0.000694867552907613,0.00367888954670083
"Zfp819",6.59218456021884,1.7715544640134,0.522635905188174,3.38965319149963,0.000699810959638859,0.00370381430119974
"Tgfbr3",8.53279360474227,-2.10077192381337,0.619780520883838,-3.38954170553403,0.00070009558597372,0.00370407354961996
"Ndc1",76.3601482961905,0.599518399659888,0.176902055123775,3.38898493429268,0.000701518647157858,0.00371035384073835
"Ccdc93",36.7823654826423,-0.839627077896878,0.247801521862786,-3.3883047674009,0.000703260745070674,0.00371706645990784
"Pabpn1",12.8940204402126,1.43660427213048,0.423985765646217,3.38833137461793,0.00070319252104759,0.00371706645990784
"Tspan17",18.3857555413074,-1.30520394935494,0.385248127761363,-3.38795663184489,0.000704153972379014,0.00372053656868092
"B3gat3",96.9592790727953,0.742813857663572,0.219263169405963,3.38777305680673,0.000704625403662173,0.00372120641212928
"Hba-a2",5186.20199598908,2.23814450151026,0.660663388261424,3.38772291802044,0.000704754213939109,0.00372120641212928
"B3gntl1",19.745112060427,-1.08189121471507,0.319445217499182,-3.38678169353981,0.000707176354331626,0.00373274181119504
