"","baseMean","lgFC_LcDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Lmnb2",89.9514013310107,0.689742510941096,0.163904904834361,4.20818712922676,2.57427647199512e-05,0.000141928273406641
"Unc5a",3.73236412073706,-2.73234941252276,0.649341737617822,-4.20787584446161,2.57782425371474e-05,0.00014207712293089
"Camkk1",19.0291853515754,1.4553297528817,0.345928168293032,4.20702875993871,2.5875022257191e-05,0.000142563629700505
"Tmem150c",17.2307119489501,2.27709708190524,0.541426700429653,4.20573473768146,2.60235322218339e-05,0.00014333474108377
"Prkrip1",112.973346361455,0.722393407780861,0.171802990279402,4.20477784819715,2.61338717488905e-05,0.000143847904452254
"Uqcr11",421.450831127247,-0.61452724345116,0.146148889623849,-4.20480268466493,2.61310022242596e-05,0.000143847904452254
"Chmp4b",436.798762740304,-0.768795744840637,0.182860422107628,-4.20427633262347,2.61918793894263e-05,0.000144119848660045
"Gm37370",2.89252205994771,-4.7859333453129,1.13881013465259,-4.20257354556552,2.63897467607188e-05,0.000145160934660487
"Gm20234",3.88102543976769,-3.49912978604806,0.832840447818992,-4.20144073839285,2.65221678428026e-05,0.000145841457895031
"Wee1",25.6746949564216,1.25559673049532,0.298969713982663,4.19974556542583,2.67215083722259e-05,0.000146889393955592
"Dcaf4",51.5271135229407,-0.824536626017658,0.196500418680722,-4.19610620452357,2.71542953336194e-05,0.00014921948780413
"Gm47662",11.2823038472161,4.47101424515586,1.06599161101869,4.19423023496708,2.73799778159521e-05,0.000150410337149599
"Ccl25",14.4856049168963,1.50139843787763,0.358022691822828,4.19358457485877,2.74580635807398e-05,0.000150789857520582
"Phactr2",16.6853126121057,-1.25588352203951,0.299572327115496,-4.19225478578775,2.76195551664765e-05,0.000151627014028281
"Rbms1",336.493642077381,0.667367359693301,0.15921726785884,4.19155138552547,2.7705341921234e-05,0.000152048150635531
"Lima1",30.7581680441569,-1.11512761022396,0.266081418727993,-4.19092627946303,2.77817924658218e-05,0.000152417790689209
"Epha2",6.73135602207478,-2.37122961983515,0.565864684167977,-4.1904534532345,2.78397523571276e-05,0.000152685777657503
"Ppp2cb",230.079343283277,0.583869711312644,0.139372123898351,4.18928617130411,2.79833325239507e-05,0.000153423015850391
"Hes6",115.28492146219,-0.564703055250396,0.134813446640619,-4.18877396374087,2.80465580171844e-05,0.000153719358710476
"Irf4",382.871423460351,-0.738253069291999,0.176256872998295,-4.18850656280018,2.80796191887941e-05,0.000153799940996484
"Ttyh3",350.814323481947,-0.497599423837335,0.118800317002717,-4.18853616212113,2.80759577369585e-05,0.000153799940996484
"Tdrkh",9.08211763921919,-2.25959545420132,0.539580854341375,-4.18768649039529,2.81812432943875e-05,0.00015430612137172
"Map7",38.4494565264094,-0.960345378235632,0.22937372200172,-4.18681516720747,2.82896015218766e-05,0.00015484883159067
"Ampd1",2.94721055244993,-4.01381617840617,0.958950105725186,-4.18563609768916,2.84368620360043e-05,0.000155553256093129
"Mx2",163.674386182253,-0.915588899873407,0.218742689521621,-4.18568913948966,2.84302217273836e-05,0.000155553256093129
"Anxa4",124.332578029584,0.798480784972287,0.190858199648209,4.18363364237981,2.868863092221e-05,0.00015687924644309
"Gm28875",47.7042097267767,-1.13811956885142,0.272092156296838,-4.18284593110355,2.87882494748015e-05,0.000157372632936476
"Gtf2b",214.031095330839,-0.506112428524257,0.121013291418109,-4.18228793377419,2.88590159408025e-05,0.00015770802742601
"Dnajc13",178.962039564296,0.600405633952291,0.143573425608322,4.18187162010217,2.89119214464774e-05,0.000157945628899814
"Cd55",93.7497767075429,-0.882414958207094,0.211015301655244,-4.18175815348585,2.89263568638383e-05,0.000157972982155675
"Gm17745",7.59481895132399,-2.1898543488132,0.523731257719194,-4.18125578058838,2.89903519633035e-05,0.000158270885351955
"Pfkfb3",179.297781269166,0.782497939694686,0.187179623919041,4.18046539100394,2.90913087635627e-05,0.000158770318675405
"Tspan4",41.2404914619506,-1.05097482438511,0.251432447593505,-4.17994906562036,2.9157439591972e-05,0.000159079420502602
"Oxnad1",29.7992030158392,1.3091810328154,0.313232452299055,4.17958300044044,2.9204411671737e-05,0.000159283827330714
"Phyhip",2.1469327268275,-6.13646263670516,1.46849123741337,-4.17875332202463,2.93111392204565e-05,0.000159813907464611
"Mical2",12.3669046271047,-2.21792426597476,0.530870745172159,-4.17789883157999,2.9421445995163e-05,0.000160363151479817
"Xdh",77.6451294882263,-1.20326814248158,0.288019991093614,-4.17772439306299,2.94440128302534e-05,0.000160433962592161
"Fbxo10",8.10992537502123,-1.7190270941747,0.411539015134618,-4.17706956316739,2.95288740288784e-05,0.000160844045628692
"Bmx",3.24662887237311,-5.01218682088208,1.1999783734714,-4.17689762723173,2.95511941800327e-05,0.000160913311175316
"Il23a",2.61768831595524,4.84632299855042,1.1605413495749,4.17591583473145,2.96789547516792e-05,0.00016150402301539
"Rpl22",3746.49432779572,-1.37257327376387,0.328685982368559,-4.17594101176117,2.96756719182877e-05,0.00016150402301539
"Ciao1",119.477245963409,0.576528023851186,0.138071324968982,4.17558116416064,2.97226252559617e-05,0.00016168915135183
"Septin11",129.353454509972,0.585065516448763,0.140135325567575,4.17500379778716,2.97981082609535e-05,0.00016204716128279
"Csnk1g1",116.769150566874,0.643518525283237,0.154148392447462,4.17466906443779,2.98419536093189e-05,0.000162221083534504
"Sla2",9.79130025497861,-2.00850236507778,0.48112314075572,-4.17461185076847,2.98494539264026e-05,0.000162221083534504
"Brd1",154.773857331791,-0.57242068626138,0.137143720588408,-4.17387455878722,2.99462682661444e-05,0.00016269446329418
"Gm20324",19.964709457203,-1.34130339256771,0.32139638636956,-4.17336177210592,3.00137785367562e-05,0.000163008382296062
"Tmem70",99.9970003053399,0.684585416377036,0.164074069964797,4.17241686345634,3.01385582842934e-05,0.000163633034365955
"Ccdc17",12.3283872997052,-1.72721075824223,0.41401433368917,-4.17186222238135,3.02120307813633e-05,0.000163931937223497
"Stx17",35.8429855680478,-0.891313553594728,0.21364929054697,-4.17185356109936,3.02131794775386e-05,0.000163931937223497
"Tnfsf10",24.3280711489894,-2.51830845121662,0.603684727391285,-4.17156230222858,3.02518316473247e-05,0.000164088520314317
"Med25",231.464471818809,0.390193759439492,0.093552570937696,4.1708502024958,3.03465304587035e-05,0.000164548905448407
"Pgf",9.50452183189867,2.05702456285494,0.493381544424777,4.16923694471219,3.05621132207308e-05,0.000165664253320396
"Snx27",139.482766955018,0.565312261204019,0.135669866086591,4.16682257829612,3.08874705440008e-05,0.000167373728643187
"Il4i1",456.1340442422,0.810044084051213,0.194428264580054,4.16628768353629,3.09599964127707e-05,0.000167712492691876
"Chmp3",81.9608535924341,-0.758034232985087,0.181981303679608,-4.16545116260768,3.10737440080852e-05,0.000168274266598406
"Smim5",16.819535041581,-1.33726564408189,0.321078229649107,-4.16492156924913,3.11459616851039e-05,0.000168610852353446
"Med13l",211.264772977388,0.445392845261529,0.106941651015757,4.16482110600576,3.11596792788867e-05,0.000168630628655603
"Mmp19",32.7412077651761,1.65777554808951,0.398078970845544,4.16443889153021,3.12119206336392e-05,0.000168858808594325
"Tacc1",391.407794593109,-0.471785167665869,0.113351461517701,-4.16214454890107,3.15272665489859e-05,0.000170509796974906
"Mtfr1",72.0045315587622,0.736496997479093,0.176969935458124,4.16170687734339,3.15877651352117e-05,0.000170781866679726
"Toe1",84.6711164344735,0.612990308890637,0.147345272964708,4.16023056971403,3.17926471863271e-05,0.000171834130195777
"Gm38575",1.44181734260541,5.18935159282219,1.24751986547769,4.15973463543614,3.18617558346981e-05,0.000172096621215463
"Ifi213",56.8138151536529,-1.68276643247868,0.404535362635278,-4.15975113156136,3.18594547997102e-05,0.000172096621215463
"Rpp38",28.5148497018318,1.20649955950024,0.290054203746243,4.15956584637455,3.18853091988419e-05,0.000172168338906412
"Atf6",63.584153336529,-1.14010275520565,0.274128893475636,-4.15900250699762,3.19640391737219e-05,0.000172500816119457
"Dzip1",6.140824967191,-2.30140821928791,0.553359080834359,-4.15897795662417,3.19674744285833e-05,0.000172500816119457
"Selenot",78.148031737961,-1.35618856589399,0.32636297355307,-4.15546086962425,3.24632503549135e-05,0.000175119690823109
"Fundc1",29.5519430745767,-1.14748441596342,0.276245905179409,-4.15385131308346,3.2692565226096e-05,0.000176299945401751
"Adamts10",68.3397515552085,-0.798249614157859,0.192179798036071,-4.15366038634316,3.27198685900777e-05,0.000176390411269869
"Reps1",91.802469012666,0.578188173700613,0.139247188869736,4.15224306065883,3.29232307302361e-05,0.000177429633607303
"Troap",30.0149697048676,1.33608624103477,0.321805668466434,4.15184184729216,3.29810157251096e-05,0.000177683896615502
"Pik3ap1",575.423178604955,0.65068338552849,0.156831219512349,4.14894041857051,3.34017724839947e-05,0.00017989286337812
"Eya2",8.66143436705441,-1.71469755523761,0.413300339106995,-4.14879300351532,3.34232857240235e-05,0.000179950884417099
"Msh2",109.993787613569,-0.674002896683852,0.162483537896019,-4.14813036084418,3.35201521469278e-05,0.000180414439197487
"Zfp771",99.3386488730658,0.779894179836427,0.188025360035044,4.14781378262523,3.35665242563475e-05,0.000180606009606648
"Dcbld1",11.1284655969557,2.12037197500851,0.511262619338466,4.14732447631728,3.36383173251127e-05,0.000180878641293122
"Extl3",59.8862592162464,-0.87609510774389,0.211244239434745,-4.14730886905213,3.36406096869473e-05,0.000180878641293122
"Usp6nl",42.7762542174098,-0.839812249382368,0.202498690640146,-4.14724780060317,3.36495807168405e-05,0.000180878641293122
"Cmtm8",12.2557249248077,1.70287772234596,0.410769077591418,4.14558401603874,3.38948688310877e-05,0.000182138719456342
"Rnf25",50.4774701974708,0.859090852817887,0.207261880534728,4.14495347915142,3.39882705135041e-05,0.000182582068757218
"Ccsap",11.2335463247641,-1.50311764590232,0.362722840158607,-4.14398399958782,3.41323569523397e-05,0.000183238590431417
"Suv39h2",16.1340589387337,1.48921441025759,0.359363475735335,4.14403385655802,3.41249329579478e-05,0.000183238590431417
"Zfyve26",139.035315301201,0.692620269790794,0.167153574171902,4.1436162715761,3.41871612054232e-05,0.000183474018576831
"Nectin1",47.2220007398922,1.33241410371731,0.321582281823731,4.14330695136882,3.42333253745781e-05,0.000183662941610969
"Timm8b",179.191510767608,-0.593434662468111,0.143231359372446,-4.14318948775036,3.4250871614662e-05,0.000183698256691313
"Fasl",4.79378227326101,-4.54815263096491,1.09800794612626,-4.14218553427655,3.44011870001158e-05,0.000184445404219821
"4930579G24Rik",37.433639940898,0.960966748713254,0.232035302890341,4.1414678574467,3.45090238519469e-05,0.000184964393678621
"Zfp639",93.5918017649901,0.712761338612953,0.172179772908033,4.13963456087065,3.47859511645194e-05,0.00018638906676096
"Galm",21.1735742120931,-1.26408206270126,0.305376334793715,-4.13942378198744,3.48179251530164e-05,0.000186500746783501
"Zfyve28",3.22050884387939,-3.30331267153196,0.798161180722608,-4.13865363452196,3.49349897180996e-05,0.000187067993840447
"Mbd1",167.021413215167,0.608638948319953,0.147066409655083,4.13853135972656,3.49536101774427e-05,0.000187107903681486
"Dlgap4",236.904747117688,-0.403979257456029,0.0976458674008985,-4.13718745307916,3.51588873168885e-05,0.000188146648672778
"Egr2",64.9477611741571,-1.18194997451207,0.285735901939757,-4.13651195557942,3.52624990886729e-05,0.000188640859588351
"Marcksl1",586.557095488386,0.842337325315874,0.203663917161773,4.13591831608931,3.5353794319872e-05,0.000189068887274004
"Gm14286",5.13368914802786,2.62839468542681,0.636016266151758,4.13259035233488,3.58697690610995e-05,0.000191767064651794
"Adora2a",53.1495688382371,0.932047149507791,0.225555449228155,4.13223068960308,3.59259581388703e-05,0.000192006197325924
"Rad17",97.0962891173729,0.609690801806063,0.147566796041394,4.13162593592558,3.60206255308162e-05,0.000192450759173732
"Gm48591",2.9348238849232,-4.20256599085717,1.01732939319781,-4.13097863775182,3.61222152111482e-05,0.000192878683958984
"Utp18",58.7513911859989,0.899564726534797,0.217761194635984,4.13096891775661,3.61237427790684e-05,0.000192878683958984
"Trdv2-2",3.4857965465257,-4.84746309240324,1.17348036861365,-4.13084293700629,3.61435471202757e-05,0.000192922947435559
"Dctpp1",178.065051448274,-0.672486385583278,0.162820225458381,-4.13023863399068,3.62386877713201e-05,0.000193307613374234
"Map6",4.89566553392531,3.84166895538791,0.93012537943678,4.13027000479673,3.62337429478184e-05,0.000193307613374234
"Micos10",317.489598723809,-0.662152733986884,0.160408937071435,-4.12790425568376,3.66084473315e-05,0.000195217866021414
"Pag1",80.7214138381147,-0.757497097238443,0.183523960693991,-4.12751062244946,3.66711497034438e-05,0.000195490013770665
"2810001G20Rik",25.0797040282487,-1.13554905813694,0.275125453448781,-4.1273864119168,3.66909565225069e-05,0.000195533389483016
"Arpin",10.831465005974,-2.08208303311311,0.504940253701776,-4.12342453953535,3.73280785795498e-05,0.000198865486995344
"Gk",15.1825517330163,1.46903723111844,0.356380463299028,4.12210371331669,3.75428095213861e-05,0.000199945891141393
"Lmf1",43.3693460602642,-0.865537156232334,0.209984775542201,-4.12190433329004,3.75753250589512e-05,0.000200055472311004
"Idh1",99.9276364106632,0.86061115833529,0.208805857354616,4.12158532925496,3.76274048777666e-05,0.000200269113318609
"Tmc4",19.2903142360763,1.41013361345537,0.342295010658683,4.11964407760964,3.79458091559441e-05,0.000201899660974228
"Otulinl",5.06773490271974,-2.70303416753009,0.656394422458408,-4.11800294921209,3.82169806613832e-05,0.000203277939994119
"Gzmm",5.68736617780695,-2.35473623405415,0.571980321010723,-4.11681337199363,3.84146890441716e-05,0.000204264714355791
"Msantd3",17.8637789440809,1.62732478731419,0.395301501147551,4.11666736045805,3.8439023029549e-05,0.000204329261059675
"AU020206",193.673649469618,1.09219838181079,0.265346665677438,4.11611873479689,3.85305867032912e-05,0.000204751024488945
"Fmo5",27.5707873507589,-1.14178310025294,0.277531413600851,-4.11406797320272,3.88746881698964e-05,0.000206514077452953
"Ywhae",972.12742175495,0.357791083345427,0.0869714826327521,4.11388966261786,3.89047447010094e-05,0.000206608240084124
"Tnfsf4",13.866264411269,1.92655419389745,0.468319316562754,4.11376196915697,3.89262826203145e-05,0.000206657118283704
"Pomt2",22.3938026542002,1.18087653664474,0.2870643119876,4.11363059541776,3.89484530990813e-05,0.000206709322671874
"Klf3",199.462081608589,-0.560366362004291,0.136249764670706,-4.11278774211909,3.90909773952259e-05,0.000207400039980054
"Fbxo34",65.9228539657093,0.67495508079019,0.164196824196462,4.11064637877895,3.94553060480988e-05,0.000209266746703354
"Wdr4",85.252814966558,0.65606007751207,0.159625453545686,4.10999663862694,3.95664876892128e-05,0.000209790032035684
"Sumf1",61.6388553746565,-0.787402753987922,0.191616170936449,-4.10927089368187,3.96910265829792e-05,0.000210383786902188
"Stam",27.6972516674271,1.04052979675652,0.253279296055566,4.10823076722483,3.98701626247252e-05,0.000211266468936518
"1110059G10Rik",102.938830202637,-0.653147676349163,0.15907614266546,-4.10588077762701,4.02777193798374e-05,0.000213291146715921
"Chst12",160.378277435888,0.610864778235209,0.148776265345993,4.10592897203453,4.0269321498141e-05,0.000213291146715921
"Gatd1",71.2931501540523,-0.988926530811077,0.240897851711119,-4.10516957202666,4.04018404347415e-05,0.000213880833012352
"Acod1",451.755862439221,1.45990342275562,0.355700617514438,4.10430387486285,4.055341350019e-05,0.000214615427414935
"Ascc1",47.1742742433138,-0.868724382579913,0.211714427455096,-4.10328381028339,4.0732706955648e-05,0.000215496212517172
"Ifi209",11.3934113123743,-2.59361204433299,0.632115783819421,-4.10306483515038,4.07712934517033e-05,0.000215564222714827
"Slc32a1",4.44666840167525,3.59513967278801,0.876197075331421,4.1031176364383,4.07619859504052e-05,0.000215564222714827
"Xlr4b",17.9011637557056,-1.48533747010495,0.362487426214141,-4.09762480761879,4.17411120077368e-05,0.00022062218665288
"Tmem216",13.0478495365564,-1.80188260299312,0.439886853992186,-4.09624108254238,4.199126429454e-05,0.000221874371887423
"Samd4",4.09904712288987,-3.02384276699689,0.738222851292737,-4.09611103436001,4.20148476173579e-05,0.000221928994901902
"Ppp1ca",835.565612765919,-0.926355388170528,0.226160298421305,-4.09601240640768,4.20327414809464e-05,0.00022195354034455
"Ids",14.6271612423869,-1.46787221264491,0.358449999434388,-4.09505430314163,4.22069448431642e-05,0.000222803201275116
"Fmnl1",839.431196257734,-0.587282869110279,0.143496417568087,-4.09266571990637,4.26442269133256e-05,0.000225040636829219
