"","baseMean","lgFC_cDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Aimp1",224.262290030042,0.326094012555503,0.129361050286158,2.52080523336935,0.0117086640106619,0.0252154933031487
"Mageh1",1.11665074326086,3.77811288751279,1.4992514819063,2.51999943512407,0.0117355022637561,0.0252699998602082
"Hrc",2.33117926132766,-3.38830236467473,1.34505077452322,-2.51908881720528,0.0117658973491601,0.025332150133307
"Bud13",27.1813838559454,0.664884856192491,0.264036931928445,2.51815096977675,0.0117972742832191,0.0253963978807892
"Syk",965.2193929319,-0.566303029489527,0.224898643860415,-2.5180366576199,0.0118011038180711,0.0254013343866904
"Grik5",2.62374294315225,2.05624268764991,0.816678260756025,2.5178124439683,0.0118086183297069,0.0254142003182822
"Zcchc9",92.4021603626441,0.551278258024556,0.218985112537049,2.51742345238783,0.0118216654352781,0.0254389684552197
"Rgp1",73.7910849650437,0.537584468834864,0.213639812429611,2.51631221129247,0.0118590078518468,0.0255160042705079
"Ccn3",7.39124739496682,-1.700299625163,0.675731728673993,-2.51623470234193,0.0118616163796824,0.0255182958497448
"Cyp4f18",97.904163380559,0.95390114495328,0.379175397009212,2.51572531466251,0.0118787722495123,0.0255518789488923
"Gm22123",1.09974234600293,3.56796124818642,1.41851444336273,2.51528016854605,0.0118937825137515,0.0255808385976134
"9430015G10Rik",24.0398006384244,0.705457151496964,0.280584503909099,2.51424131293263,0.0119288780205116,0.0256496475891688
"Med31",28.2573391819881,0.603896038359005,0.240186322597589,2.51428154537666,0.0119275171465445,0.0256496475891688
"Smg9",102.929728553197,0.455385128999422,0.181133967164841,2.51407914333924,0.01193436484948,0.0256581084598769
"Ppm1a",164.920901154821,-0.36428637828905,0.144910828828351,-2.51386581137116,0.0119415861086432,0.0256702955576904
"Eif4a-ps4",19.5378505138018,1.59636464389713,0.635079072337481,2.51364706133605,0.011948994791216,0.0256828823301059
"Aplf",11.1753761689088,-1.23838391899012,0.492686267987276,-2.51353447306168,0.0119528095481624,0.025686492854967
"Ddx50",160.807410114256,0.339390789795181,0.135026858671695,2.5135057805083,0.0119537818923436,0.025686492854967
"Dennd11",10.1633637407881,-1.34527403020981,0.535279319789867,-2.51321876350075,0.0119635122940841,0.0257025899562957
"Ssr3",424.295796346848,-0.646265531884193,0.257149173661158,-2.51319311154298,0.0119643822841379,0.0257025899562957
"Fancg",20.4499055302263,-0.700273872792642,0.278649733434227,-2.51309722841682,0.0119676346716336,0.0257062367189967
"Nudt21",43.4092284063217,0.555465824911009,0.221090037969882,2.5123964426958,0.0119914293650578,0.0257540012590934
"Ttll4",15.1680952116392,0.988611205314904,0.393696239181355,2.51110147094777,0.0120355096119115,0.0258453150297094
"Crip1",1241.53582090638,0.760251620618563,0.302897206406042,2.50993275784599,0.012075415319769,0.0259276417508754
"Sult1a1",4.22290295483867,-2.69850356427485,1.07559696133215,-2.50884268112165,0.0121127416472522,0.0260044095122738
"Spred3",3.7956434086436,-1.87148115029871,0.7461060748198,-2.50833120578828,0.0121302907678232,0.0260387038774892
"Zbtb44",56.1901828719487,0.431617968360726,0.172154136474457,2.5071600206642,0.0121705599457647,0.0261217535484004
"Gm43331",6.71946934313792,1.32337130994376,0.527881742946828,2.50694654176941,0.0121779127998906,0.0261341423053727
"Kcmf1",409.500926299043,-0.374327624547629,0.14934371724764,-2.50648391138493,0.0121938606895468,0.0261649706398803
"Vps52",141.513633094161,0.332976406135798,0.132849092390868,2.50642590132356,0.0121958617294892,0.0261658684108025
"Tarsl2",10.9735938433478,-1.42208273121802,0.567425868573226,-2.50620003418914,0.0122036557219377,0.0261791929480727
"Gm13378",1.99868977221222,4.77992932956162,1.90753210967591,2.50581854182981,0.0122168298936739,0.0262040540519084
"Kdm8",6.77440337526064,1.22571916971973,0.489219700015811,2.50545750647431,0.0122293092228949,0.0262274185214842
"Ntn3",1.20385686969376,-3.27494780745015,1.30731402904704,-2.50509650679524,0.0122417986106654,0.0262482809819969
"Ttc13",102.269051316382,-0.464451292113035,0.185403439091075,-2.50508455716878,0.0122422122211443,0.0262482809819969
"Phkg2",58.1007108718001,0.581278257047841,0.232062998577186,2.5048295532323,0.0122510415828031,0.0262638058206021
"Slc29a3",217.866600660461,-0.483274563505664,0.192941866473496,-2.50476774345941,0.0122531825592385,0.0262649899198613
"Clec4e",2575.56035859486,1.08084199286843,0.431582448110856,2.50436966934024,0.0122669790559251,0.0262911543598147
"Gm16589",3.46690945025744,2.29152102893948,0.915425227033785,2.50323124299797,0.0123065107509548,0.0263724617298167
"Qpctl",25.3290612599972,-0.714755878269844,0.285593249016648,-2.50270579129893,0.0123247950237601,0.026408221374783
"Cep83",50.6933256769175,0.545754189005819,0.21808276448159,2.50250949589319,0.012331631735277,0.0264194463495316
"Dtnb",33.8459188569452,-0.841444696271299,0.336303859740141,-2.50203698798306,0.0123481023438757,0.026451305526211
"4933412O06Rik",0.719540707735899,4.19147271482758,1.67555245577488,2.50154669904929,0.012365213358119,0.0264845281059441
"Mrps36",10.6355956109512,-1.04025909198639,0.415975369678623,-2.50077088167523,0.0123923321870639,0.0265391746177107
"3010003L21Rik",7.86436335099503,1.14009740343455,0.456088676322124,2.49972749296964,0.012428887076535,0.026614012438331
"Apol8",1.87032697687785,3.21469690795235,1.28626188432688,2.49925535936614,0.0124454595319553,0.0266460479722633
"Gm16302",1.14189779561589,3.8247962655289,1.53047915585488,2.4990841926184,0.0124514725216817,0.0266554700506232
"Ndufa6",936.910877771969,-0.387536260722389,0.155089540001953,-2.49879044529701,0.0124617976932028,0.0266741197904871
"Mettl16",12.3661063988064,1.08342959788107,0.433591661908206,2.49873254737642,0.0124638336901729,0.0266750242588515
"Vkorc1l1",19.5924259854206,-0.935774421778448,0.374619987722348,-2.4979297753648,0.0124920937712161,0.0267320458606673
"Dok4",9.53706663664117,-1.07782439856774,0.431517543741808,-2.4977533687776,0.0124983114327684,0.0267418898560839
"Snx20",503.758670410558,0.286818270420688,0.114854980464981,2.49722101087414,0.0125170916415612,0.0267786071570823
"Ahr",49.1438233246641,0.86023225012818,0.344551017536564,2.496675982206,0.0125363447246876,0.0268163264760331
"Gls2",1.75301823915714,2.60583840835353,1.0438319630616,2.49641561148453,0.0125455515461402,0.0268325489925403
"Popdc2",3.18017525866923,2.40246196022353,0.962392123157454,2.49634416410376,0.0125480790030466,0.0268344832696118
"Gm43011",1.46274680967982,3.99344073616346,1.59980496847949,2.49620473423017,0.0125530126445911,0.0268393682779689
"Pgap1",6.67669932105729,-1.97829837910921,0.792542406760859,-2.49614198840736,0.0125552334277996,0.0268393682779689
"Zswim4",73.2281100756365,0.53709035525711,0.215167669667575,2.49614803230844,0.0125550194989144,0.0268393682779689
"Sugct",2.0729953682208,-2.54211930428226,1.01855347618933,-2.49581329179984,0.0125668727782866,0.0268607766830526
"Alox12",5.00074963400929,2.11733249922707,0.848450841986834,2.49552760684269,0.0125769968185993,0.026878941106761
"Tmem115",91.2910394806246,-0.449460385065297,0.180113407332986,-2.49542991674326,0.0125804603951547,0.0268828682581225
"Zfp771",61.7986063224471,0.487661800777848,0.195431220997083,2.49531164104597,0.0125846549587523,0.0268883562203478
"Sros1",1.48932625937872,-3.72200363324599,1.49164551229017,-2.495233353085,0.012587432066666,0.0268908146218102
"Kdr",43.1080223607357,1.08493191681105,0.434907648952418,2.49462597271944,0.0126089961030089,0.0269334021409621
"Gm2237",0.831843394191309,4.15728333896703,1.66687988617337,2.49405093519416,0.0126294419924688,0.0269735905518004
"St6galnac4",95.2784451365623,0.606825652442762,0.24344863331999,2.4926229577356,0.0126803417868425,0.0270788027333851
"Gm9888",1.24309084825554,3.92626907827267,1.57534963152716,2.49231599112796,0.0126913071949372,0.0270987190822545
"Gpr174",1.13311650886593,4.1666810328328,1.67201571699733,2.49201068535138,0.0127022215994953,0.0271150199747522
"Isyna1",176.55617366529,-0.471610088147904,0.18924619328883,-2.49204530855808,0.0127009834337463,0.0271150199747522
"Gm45073",0.823935915103887,4.29886631997964,1.72563787794503,2.49117521985489,0.0127321312183187,0.0271753583052495
"H2ac20",3.4395899588855,3.51814987490789,1.41247228259409,2.49077445147922,0.0127465008132308,0.0272025168381495
"Dcun1d3",20.4772967662182,-0.764008506733883,0.306782190916402,-2.49039393209782,0.012760157659898,0.0272281474691655
"Rnls",5.51285580168441,-1.53102849895221,0.61482770158987,-2.49017488150445,0.0127680252607403,0.0272404763629504
"Tm6sf2",0.915121120385787,3.56660996326238,1.43229218427652,2.49014132899423,0.0127692307393011,0.0272404763629504
"Mettl3",62.697957767301,0.530664145928593,0.213135706105089,2.48979467413565,0.0127816912934934,0.0272635404664335
"Trappc12",105.05154998721,0.433173208999246,0.174023137983502,2.48917019896694,0.0128041652892743,0.0273079546862194
"Rps6-ps1",6.7405436024534,2.02722469896661,0.814442885420726,2.48909375384793,0.0128069188440854,0.0273103043014657
"Pcx",13.9067412271651,-1.11974428782267,0.449886299369053,-2.48894951767382,0.012812115661249,0.027317862809831
"Stmn1",24.9570510133661,1.26322829722425,0.507566628244076,2.48879305086385,0.0128177552572305,0.0273263633356277
"Cdc42",1245.54275991415,-0.602491986875141,0.24214011730344,-2.48819565128121,0.0128393077797521,0.0273665620083187
"Gm35857",1.9969269948868,2.15624694543442,0.866596513029837,2.48817865409548,0.012839921460021,0.0273665620083187
"Rttn",5.1608322933217,1.18368747511963,0.475851768355334,2.48751303207459,0.0128639740395304,0.0274142927037325
"Npat",12.3528004100925,0.875707963297422,0.352127435307191,2.48690637391962,0.0128859306473665,0.0274575449662212
"Zdhhc2",1.77992126285822,2.58987062635447,1.041724475158,2.48613783021818,0.0129137939392694,0.0275133705151986
"Rpl6",778.875976773675,0.832314216065965,0.334832826626255,2.48576050458459,0.0129274932512454,0.0275390086229661
"1700019L13Rik",2.50985679091638,3.43948086386732,1.38388534096833,2.48537993867372,0.0129413232270931,0.0275649184377132
"Rsl1d1",212.818820225287,0.486577831549105,0.195785593193265,2.48525861179577,0.0129457350637331,0.0275707635976683
"Cpsf2",10.9006254819679,1.0612780741059,0.427229689115444,2.48409251778176,0.0129882058986248,0.0276576517416234
"Slc29a2",10.7172877865232,1.32466318785959,0.533293462104657,2.48392917218931,0.012994165012966,0.0276667778698476
"Rnf44",305.977348394641,0.457420019498339,0.184177651892468,2.48358047134516,0.0130068942826438,0.0276903145988862
"Sgta",146.895569916977,-0.56977667164563,0.229426214134912,-2.48348548048035,0.0130103638203359,0.0276941348064392
"Myo1a",0.6313051630073,4.82540202065246,1.94306146543594,2.48340163524876,0.0130134269443494,0.0276970890410567
"Arhgap27os1",0.98442448807628,-3.67078709871037,1.47823938078658,-2.48321560528114,0.013020225468691,0.027707991720153
"Ppfia3",73.612887970846,-1.08247635245669,0.435933909942447,-2.48312032573837,0.0130237087062801,0.027711837328305
"2310069B03Rik",0.98192947128293,-4.31860638673108,1.73947655626486,-2.48270456487458,0.0130389177742565,0.0277406289488846
"Gm45286",2.49929826162933,2.03482677132051,0.820306530945247,2.48056878076512,0.0131172953970052,0.0279037885742005
"Prkch",64.3872550220306,0.564324607348557,0.227539088084543,2.48012160064068,0.0131337583738826,0.027935215128702
"Cited4",17.8402627028994,-1.68489503370765,0.679405884165949,-2.47995354908658,0.0131399499288967,0.0279447893200989
"Lsm14b",33.3915296030053,-0.636858810037272,0.256807900677212,-2.47990349345893,0.0131417946366256,0.0279451177784349
"Tnks2",69.3828056948493,0.584828910669313,0.235925817809085,2.47886779030927,0.0131800149884309,0.028022786497393
"Rab33a",1.04019288240673,-3.59741356959455,1.45137825851449,-2.4786188910371,0.0131892147049585,0.0280387407376981
"Slc35d2",20.6949114340549,-0.800054126503422,0.322959460637442,-2.47725867799108,0.0132395907291627,0.0281422156756554
"C230013L11Rik",2.4835599770543,2.71360820258945,1.09557144161305,2.4768884068337,0.0132533332894058,0.028167805537183
"Snord92",1.15928740273408,3.27214637978912,1.32149629738861,2.47609197714375,0.0132829354040423,0.0282270913926776
"Ankrd9",23.5974342789047,-0.843264194398346,0.340592963427792,-2.47587086330726,0.0132911642380379,0.0282409482518289
"Zfp658",3.2019421191191,-1.8408991585206,0.743610565178381,-2.47562265078764,0.0133004069280593,0.0282569555052178
"Fbxl6",54.8143374570374,0.667131358741312,0.269488640025657,2.4755453835746,0.0133032852867974,0.0282594392453581
"Ptgis",5.03141040103199,2.42554311002535,0.979842679946488,2.47544137407631,0.0133071607187957,0.0282640401032694
"Bcl6b",2.6323414905334,4.1434212899483,1.67427583360895,2.47475428288124,0.0133327870694683,0.0283148321926165
"Nhlrc2",23.8252756539778,0.718485983991261,0.290383029585324,2.47426988077533,0.0133508799593164,0.0283459738496697
"Phf11d",444.803154445846,0.842272778129944,0.340407931486181,2.47430421040039,0.0133495970003003,0.0283459738496697
"Ets2",310.813174654605,0.630402108306119,0.254869681281648,2.47342918599047,0.0133823322468481,0.0284091036257242
"Fbxl8",34.4501238861967,-0.642445841524494,0.259758620663693,-2.47324165751658,0.0133893570366634,0.0284203671700034
"Nol11",48.3092697503299,0.646656803363584,0.261505067932076,2.47282704108645,0.0134049000784615,0.0284497064181264
"Bbs9",21.5964951674339,-0.736445711366006,0.297856250622442,-2.47248701286955,0.013417658874135,0.0284731297864296
"Npr1",13.9510364266903,1.10831008188555,0.448302903317389,2.4722348967276,0.0134271258941145,0.0284895626806205
"Mrpl46",108.403175626527,0.368446517903083,0.149057808074304,2.47183641476478,0.0134421010233501,0.0285176769176243
"Thbd",7.66566812445773,-1.26908251359069,0.51346191781081,-2.47161954873213,0.0134502571456795,0.0285313191415858
"Klf5",2.06517052358677,3.11510404830044,1.26057085083194,2.47118521441659,0.0134666051915494,0.0285623327301972
"Wdtc1",146.413336260097,-0.594742486588037,0.240715947249145,-2.47072324615231,0.013484012627795,0.0285955850147942
"Rpl13a",221.29228330355,0.463574686845751,0.187690156578313,2.46989344192021,0.0135153304377691,0.0286583247566546
"Acy3",3.4806861218981,-2.51686863218157,1.0191398073853,-2.46960094576113,0.0135263849047728,0.0286748581141788
"Osbpl7",50.1558751356676,0.627303006325359,0.254010441808414,2.46959535151118,0.0135265964091502,0.0286748581141788
"Etl4",2.9603759302785,-2.5196826415381,1.02050072953009,-2.46906500762456,0.0135466606381538,0.0287137102987944
"Narf",6.18423252264969,-1.80546384192971,0.73145351791064,-2.46832341047032,0.0135747611949828,0.0287695842631267
"Tuba1b",835.901876002249,0.548816719780683,0.222365403094615,2.46808501746634,0.0135838053005552,0.0287850619115713
"Rps27",1803.85185402181,0.762701891202336,0.309141346889755,2.46716234782508,0.0136188595470073,0.02885564589141
"Eif4ebp2",149.256313602472,-0.610779240623512,0.24758830855182,-2.46691471094111,0.0136282814077796,0.0288719088307049
"Hint2",56.4199812981306,-0.621901352670996,0.25219969821061,-2.46590839356061,0.0136666281155721,0.0289494378776109
"Helb",35.4907707614045,-0.603891067970291,0.244971915362587,-2.46514408427784,0.0136958165188162,0.0290075498982306
"Bhlha15",1.1939141554,3.71619750849906,1.50814854212538,2.4640792366924,0.0137365740454065,0.0290901471362502
"Tbpl1",64.8717060285397,0.500652394190087,0.203189280296437,2.46397050798977,0.0137407417072807,0.029095246240583
"Ssu72",596.798342814701,-0.279979846074511,0.113663047223711,-2.46324423735936,0.0137686089200982,0.0291505200763202
"2810013P06Rik",11.1819771944608,1.22884402639576,0.498969960642521,2.46276153541063,0.0137871579310038,0.0291860540426743
"Ccdc149",0.805941211510377,3.91780089731999,1.59090726121808,2.46262053912578,0.0137925802230917,0.0291937944985757
"Gm42432",3.56754123463875,1.56366461696492,0.635002756895031,2.46245327281847,0.0137990152231073,0.0292036762267835
"Cecr2",2.51531967958916,3.13221048760305,1.27226687267915,2.46191310554775,0.0138198144232758,0.0292439513451964
"Wwp1",3.24078991658513,-2.08358672647637,0.846469121181378,-2.46150352604523,0.0138356037753975,0.0292736162296707
"Mgarp",2.91307891582033,-2.73850405722726,1.11269260248944,-2.46115059190686,0.0138492222144978,0.0292986808537801
"Snx19",22.9117017057389,-0.674177624183492,0.273956108376193,-2.46089648513228,0.013859034593808,0.029315688195935
"Atp9b",97.9953974443321,-0.528020547084105,0.21456835441024,-2.46085005654919,0.0138608281050833,0.0293157312346607
"Dync2h1",8.60410940567406,1.06722345175497,0.433716676233986,2.46064657006459,0.013868691096436,0.0293273054082757
"Traj12",1.4097588442813,4.96067500210887,2.01602920822425,2.46061663287026,0.0138698482421404,0.0293273054082757
"Rrp36",53.8446793777402,0.490780336052295,0.199469201092699,2.46043165242446,0.013877000079145,0.0293386754870211
"Mief2",25.1202570079913,-0.899118190278987,0.365455042025782,-2.4602703120335,0.0138832405868228,0.0293481161772076
"Dnaja4",9.24369862044523,1.08514818035592,0.441222694740756,2.45941152458965,0.0139164994594085,0.0294146619230888
"Mogat2",1.15557513077165,3.98221111546992,1.62066625017752,2.4571444706976,0.0140046354344722,0.0295971670251987
"Cds1",30.2129382901473,-1.13832312505143,0.463419060312382,-2.45635801920644,0.0140353251156804,0.0296582349357801
"Brd3os",1.49953749235614,-3.15644785212741,1.28512711226332,-2.4561366902986,0.0140439727257454,0.0296689242364872
"Cdiptos",3.85617160325396,-1.97197506158984,0.802874648031527,-2.45614314317271,0.0140437205369709,0.0296689242364872
"Airn",5.11880454398866,-1.68849113424367,0.687614623243062,-2.45557769885707,0.0140658341928793,0.0297113117044683
"9130401M01Rik",164.997729099162,-0.46139130582227,0.187907716812479,-2.45541435790373,0.0140722279242348,0.029721019963129
"4632418H02Rik",1.26077990402974,3.60865165049662,1.47052870070836,2.4539824681819,0.0141283869415631,0.0298358182788176
"Wwtr1",1.41712639202125,3.79976734649588,1.54847670932892,2.45387439385035,0.0141326336556293,0.0298409747418288
"Hdgfl3",1.39195891545657,2.7318791155988,1.11337528689615,2.45369117471135,0.0141398357120228,0.0298523692793861
"Dmtn",6.86834663128101,2.4319773639173,0.991364785955184,2.45316093366589,0.0141606969065175,0.0298925947338424
"Pbx2",97.1340231232466,-0.453995063545107,0.185088789564503,-2.4528501408071,0.0141729370038133,0.0299146134921543
"Ncr1",0.713009598020496,4.51951163086858,1.84276922043541,2.4525651832847,0.0141841678189476,0.029934496623776
"Gm4459",7.24466382906959,2.41453406159317,0.984522738000294,2.45249192161618,0.0141870564942685,0.0299367715404902
"Ryk",8.91552670704532,-1.17247192594786,0.478123649879334,-2.4522357893063,0.0141971597585489,0.029954267775407
"Gm43544",5.00652265644829,1.44604144283723,0.589761609916188,2.4519083957376,0.0142100832011425,0.029977709016778
"Mapk1ip1l",102.23477967163,0.497106785793388,0.202776350492507,2.45150277429299,0.0142261089841961,0.0300076881648015
"Letmd1",44.76822921036,-0.552183517565337,0.22535345426723,-2.45029977180001,0.0142737324782697,0.0301043014495768
"Tmem94",12.9106071166684,-0.957166174962799,0.390855030567686,-2.44890330200584,0.0143291911430406,0.0302174129040675
"Gm6485",7.06588583937419,1.95860070457193,0.799864133637518,2.44866674501938,0.0143386044446113,0.0302334073820634
"Sirt7",296.426258848754,0.30232477811826,0.123471908345316,2.44853086155227,0.0143440141155179,0.0302409570736875
"Ankle1",0.833621694720248,4.47231844585568,1.8267533107405,2.44823338737663,0.0143558631758636,0.0302582210462204
"Fbxl19",26.3712486230644,0.891556643631099,0.364157647775592,2.44827109653484,0.0143543606582414,0.0302582210462204
"Ighv1-81",1.12206794994474,3.61482407313378,1.47682302015395,2.44770295682211,0.0143770128323559,0.0302989360302536
"Mrps24",200.889934841902,-0.412550991885594,0.168559598482131,-2.44750815498251,0.0143847869892277,0.0303106659311522
"Taco1os",2.16899808635627,-2.85850639871395,1.16794261261153,-2.44747162047826,0.0143862454219895,0.0303106659311522
"Oplah",11.084098229083,-1.21055529412799,0.494666725207072,-2.44721391684723,0.0143965364819694,0.0303284833914883
"Mfng",87.6310480753777,0.680897737824001,0.27835332521349,2.44616347694704,0.0144385516373175,0.0304131194062645
"Fkbp9",14.0538091184512,-1.05066265053774,0.429581809626026,-2.44578012149163,0.0144539118764693,0.0304415955482379
"Gm43340",2.13621460135925,3.36779818642103,1.377082085165,2.44560453055165,0.0144609522432067,0.0304525440627863
"Gm26583",1.35376601023493,3.83621143352424,1.56942931114923,2.44433527924565,0.0145119332193505,0.0305560101777282
"Cd109",3.90903776053972,-1.58669253638664,0.649170916945136,-2.44418302633348,0.0145180592700416,0.0305611247659279
"Zbed3",15.117232129655,-1.0118380683133,0.413973665916707,-2.44420877852864,0.0145170229440941,0.0305611247659279
"Ksr2",4.15950940450316,-1.91303569606667,0.782804798023139,-2.44382213918178,0.0145325890403934,0.0305878159904296
"Rtf2",271.984792224851,-0.496685925865585,0.203252300469798,-2.44369153371226,0.0145378505396137,0.0305949952865878
"Cabyr",1.43640096293788,2.60458319835828,1.0658699154543,2.4436220223442,0.014540651520668,0.0305969952387939
"Timm22",21.5674048524243,-0.736382338802536,0.301395273642409,-2.44324448058936,0.0145558729889919,0.030625127020489
"Uqcc1",59.5452413762965,-0.459522309428756,0.188093256724968,-2.44305573431946,0.0145634879971431,0.0306372499117913
"Tti2",12.4803848383469,0.936884495874369,0.383645395512522,2.44205849159941,0.0146037802985588,0.0307181042844875
"Phyh",136.014354575078,-0.463181227595164,0.189691166497888,-2.44176487575304,0.0146156621791186,0.030739186211343
"Unc50",353.858862817997,-0.456118836308608,0.186806290137378,-2.44166744049772,0.0146196070170061,0.0307435719679676
"Fam149a",8.00446467224551,-1.58252695432509,0.648271623802578,-2.44114796363048,0.0146406547992911,0.0307839178172045
"Gm7565",8.56530818284108,1.7996924134308,0.737398183073585,2.44059784081568,0.0146629733901151,0.030826925109203
"Prrg4",1.17465172171372,3.5556420184242,1.4573018528342,2.43988025645414,0.0146921310007569,0.0308842977540386
"Rps27rt",16.9860895536292,1.95958422850581,0.803243428725405,2.43958949233521,0.0147039601633258,0.0309052343478599
"Mau2",35.9308589596893,0.671669146413393,0.275355764817454,2.43927759006126,0.0147166586214775,0.0309279924989053
"Rpl14-ps1",46.9660862089547,1.34556229637221,0.55176024426904,2.43867206879825,0.0147413387718641,0.0309759219516052
"Emsy",91.2052526628432,0.641723722346851,0.263175669562775,2.43838544578598,0.0147530338165436,0.0309965571341867
"Abcf1",280.22461226207,0.439678754335988,0.180323142365432,2.43828245542085,0.0147572381167646,0.0310014507985349
"Rgs3",9.26421153480464,2.14779749881095,0.880954829428156,2.43803362790476,0.0147674001779281,0.0310188574694047
"Rlim",13.6107499421109,0.913663871092124,0.374785082942991,2.43783414195037,0.0147755515940687,0.0310320369035491
"Ankzf1",30.6318868685178,-0.64277729002479,0.263700465555222,-2.43752808199038,0.0147880655574987,0.0310543741727582
"Bmpr1a",5.30508284350027,-1.47693246942034,0.605992426511989,-2.43721275185132,0.0148009683213916,0.0310775221307553
"Virma",159.557309888509,0.35187836319849,0.144385200764218,2.43708054105289,0.014806381109756,0.0310849395412821
"Smarcd2",191.724218071576,0.38078422122153,0.156262943513983,2.43681715356562,0.0148171695488114,0.0311036394299769
"3300005D01Rik",2.76224766427314,2.05313149256056,0.842664666412318,2.43647511803462,0.0148311897761858,0.0311291177567195
"Ccdc28a",26.855011251431,-0.818628621652445,0.336010631334334,-2.43631762007524,0.0148376496353785,0.031138723206615
"Slc25a20",76.8892757286814,-0.574221613959673,0.235756337592157,-2.43565716970476,0.0148647653497197,0.0311916696950013
"Sacm1l",37.8357467918926,-0.862058551195427,0.35404322790634,-2.43489631560889,0.0148960573966086,0.0312533650936714
"Zfp69",3.35956541302338,2.02821118358007,0.833227097768792,2.43416373400625,0.0149262414959637,0.0313127205497738
"Gm2011",2.08437642434709,-3.18284520652415,1.30763819863546,-2.43404116662047,0.0149312968214928,0.0313193517317611
"Rps8-ps1",4.77504416824975,1.82815625645959,0.751333033579682,2.43321692878249,0.0149653319350158,0.0313867604822549
"Hipk1",440.874068040437,-0.414587794599368,0.170407526314891,-2.43291950517059,0.0149776301682991,0.0314085691999605
"Slc26a6",15.1703665047698,-0.856213758537166,0.352164797913725,-2.4312871803471,0.0150452841633667,0.0315464404658138
"Hectd4",59.8386022080229,0.621732614871229,0.255760161635758,2.43092047993257,0.0150605195526482,0.0315743811519063
"Cul4b",23.0115209816544,0.719856505513948,0.296205515881696,2.43026029873616,0.0150879825144552,0.0316279466097993
"Miga2",13.1713456096686,-1.24716832921298,0.513220866079704,-2.43008110472907,0.0150954444354833,0.0316395769335504
"Gm9993",2.38316809095035,2.7441312363569,1.12971911444427,2.4290385116718,0.01513892415676,0.0317266869164296
"Gm10053",7.21661036329783,2.1606890339374,0.889585590385537,2.42887144001623,0.0151459018634714,0.0317372871367265
"Nacc2",19.3051136273961,-1.04750462709157,0.431292314534601,-2.4287579254036,0.0151506443891754,0.031743201582339
"Abraxas1",21.0182315626149,0.714090523721372,0.29405126272228,2.4284558995273,0.0151632690940062,0.0317614624098173
"Rab39b",0.665340305666218,4.14669122567846,1.70751216877701,2.42849878408099,0.0151614759522453,0.0317614624098173
"Raet1e",2.60116066282676,-3.16643826142968,1.30391335469963,-2.42841155818909,0.0151651233450129,0.0317614624098173
"Mapk8ip3",117.248383736216,0.549215944411923,0.226171204225365,2.42831949492856,0.0151689738528252,0.0317614798263373
"Wipf2",7.77388142680626,1.16654039769326,0.480389598901005,2.42832151312596,0.0151688894333247,0.0317614798263373
"Plpp1",49.0286299616154,0.906845038530688,0.373503962935565,2.42793953617871,0.0151848745808906,0.0317907473022496
"Syde2",1.9688772574292,-2.26359282544188,0.932416789709279,-2.42766201812781,0.0151964975860281,0.0318070255209271
"Tfg",338.766554121995,0.334284967797933,0.137696896493432,2.42768701627113,0.0151954502933615,0.0318070255209271
"Ywhah",714.422619787311,-0.625200612786191,0.257547480194199,-2.42751593731288,0.0152026188862274,0.0318158098792402
"Mapkapk3",189.544971954721,0.391261226031273,0.161214950715599,2.42695373037393,0.015226197597574,0.0318611219947716
"Pde7b",4.14125701379423,-1.9079041107373,0.786484943404368,-2.42586221991583,0.0152720670245598,0.0319530605058274
"Tpm4",927.197739087169,0.474442744480796,0.195786486200304,2.42326604705192,0.015381657236445,0.0321765181495801
"Zfp866",15.3066063180928,0.839783180579892,0.346553867001442,2.42323996510591,0.0153827617162209,0.0321765181495801
"A4galt",2.56663344550007,2.22826410818748,0.919610355299403,2.42305243231196,0.0153907051340168,0.0321890610981277
"Prr11",1.1233087006202,3.81516505478875,1.57506186746468,2.42223187139303,0.0154255045094702,0.0322577619599128
"Cebpd",34.6933272680701,-1.11408586373435,0.459985452608701,-2.42200238597996,0.0154352491986134,0.0322740577969742
"Rps12l1",2.12431051892102,2.07856671953293,0.858487920935647,2.42119506733135,0.0154695736177514,0.0323417375597223
"Fhl2",2.17510586629011,2.2435226636468,0.926636152843296,2.42114734759998,0.0154716045981017,0.0323418938956146
"Tmem26",2.03298807078977,2.492249369528,1.02961526105686,2.42056374239229,0.0154964621764925,0.0323897609562517
"Etv1",1.2303958705606,-3.61337200165994,1.49333056254812,-2.41967324066168,0.0155344591722453,0.0324650756534865
"Bud31",183.073671159386,0.396624407477943,0.163929144685194,2.41948683523978,0.0155424233114368,0.0324776143336683
"Hinfp",14.9026589775837,0.756666589240958,0.312758364903594,2.41933285932798,0.0155490046149026,0.0324872606215323
"5830462O15Rik",5.48918272855979,1.36555158886084,0.564792508880731,2.41779337967318,0.0156149406493183,0.0326135900979109
"Gm12551",4.33415612450209,-3.45863222814611,1.43049737368274,-2.41778299756122,0.0156153861498254,0.0326135900979109
"Gspt1",173.424726623303,0.438473285804139,0.181350163337922,2.41782680386729,0.0156135064799561,0.0326135900979109
"Herc1",108.700681373474,0.555326758970261,0.229712810955879,2.41748275448565,0.0156282745371998,0.0326363853635878
"Rassf3",199.298431734431,0.544698702038928,0.225347022065481,2.41715509282679,0.0156423505879916,0.0326616547450448
