"","baseMean","lgFC_cDC_Treatment_6H_vs_MoDC_Naive","lfcSE","stat","pvalue","padj"
"Ripk1",98.8059917938038,0.926758486941466,0.193447942152129,4.79073841071236,1.66168649443083e-06,8.89550607223102e-06
"Snai1",8.58561791022982,3.6655617898115,0.765149570313844,4.79064738716116,1.66244055165884e-06,8.89635182269924e-06
"Yrdc",143.09317908228,1.15392861776996,0.240997408252533,4.7881370432034,1.68336683299227e-06,9.00510752057695e-06
"Ibtk",81.8621175192175,1.13463765632757,0.2370116717215,4.78726489748921,1.69069613907848e-06,9.04107483903486e-06
"Ptpa",238.911849886268,-0.999538818535551,0.208823162235582,-4.78653233594811,1.69687610393918e-06,9.07087243957458e-06
"Ercc2",64.2942165205899,1.18210374004484,0.24698859281492,4.78606613597998,1.70082031360048e-06,9.08544852558596e-06
"Polr1e",23.7066286918807,2.11773573297999,0.442475702721872,4.78610626516399,1.70048046082941e-06,9.08544852558596e-06
"Pcbp4",31.8115926611608,1.96990787916852,0.411639245499153,4.78552008999972,1.70545125198977e-06,9.10692663182372e-06
"Pkp4",122.478949678181,-1.19985751634734,0.250742274420884,-4.78522227302335,1.70798210007829e-06,9.11717912863682e-06
"Ddx27",117.132964289654,1.27041893003317,0.265528671328935,4.78448870954272,1.71423132547588e-06,9.14726583222293e-06
"Fars2",44.4659009187885,-1.36379196914835,0.285075666018796,-4.78396486166036,1.71870742734842e-06,9.16787289248576e-06
"Sh2b1",130.254825837888,0.848131214893112,0.177339671458553,4.78252388716833,1.73107808488656e-06,9.2305610635698e-06
"Uchl3",72.639077536535,1.6009777349228,0.334776697205589,4.78222572922879,1.73364841142565e-06,9.24096519304567e-06
"Raph1",8.30064194516854,-3.33590841399366,0.69760090464546,-4.78197260321654,1.73583341006055e-06,9.24930869159364e-06
"Ube2i",29.6201353518542,2.07428030986571,0.433895162727945,4.7806025234863,1.74770602483675e-06,9.30924783036706e-06
"Phc1",31.0910425989342,1.8042739314451,0.377490776587883,4.77965037385503,1.75600292953395e-06,9.3501047889027e-06
"Hectd3",14.8712608495849,-2.19148618055381,0.458549540480061,-4.77916994150625,1.76020370790196e-06,9.36912993596175e-06
"Cep57",71.6091763027008,1.12972540096717,0.236408337889058,4.77870370840018,1.76428956397914e-06,9.38753003293712e-06
"Tmem106b",32.957674575356,-1.78654465016263,0.373865219438109,-4.77857943792598,1.76538015168614e-06,9.38998530431776e-06
"Dmxl2",52.4123620024416,-2.13835942378171,0.447515400960198,-4.77829236534341,1.76790195501684e-06,9.40004869206498e-06
"Ptgr3",107.24250031973,-1.24248446103676,0.260121201289571,-4.77655975321139,1.78319582711613e-06,9.47799064092175e-06
"Polr1a",20.7736299710618,2.21227787985351,0.463163587431461,4.77645035120746,1.7841657806495e-06,9.47977012324448e-06
"Col18a1",20.8202991054964,5.0033450409799,1.04792733611847,4.7745152440744,1.80140638505776e-06,9.56796807721959e-06
"Zdhhc13",41.9970690582469,1.47958902467262,0.30995129677682,4.7736177911138,1.80945636667487e-06,9.60730568218514e-06
"Fgf11",5.62838601020366,-6.31318259805051,1.32262983343424,-4.77320444349737,1.81317563201372e-06,9.62362955469589e-06
"Gsdmd",451.279583313106,0.700719675187261,0.146807747615194,4.77304288479349,1.81463131873338e-06,9.6279318990742e-06
"Aldh9a1",81.2215914075685,-1.32259059274526,0.277150968872352,-4.77209442249652,1.82319988998963e-06,9.6665462803718e-06
"Ndufv1",196.401413479573,-0.907496363195033,0.190167331267608,-4.77209390880067,1.82320454132306e-06,9.6665462803718e-06
"Cyp1a1",15.1435174133835,6.61384133483267,1.38621481749125,4.77115180950258,1.83175412900436e-06,9.70842697989705e-06
"Srrt",171.435668553494,1.15504802461784,0.24212053473737,4.77054961848127,1.83723920360049e-06,9.73404157392167e-06
"Zcchc24",17.9898093799507,-2.52305139376685,0.529020935100768,-4.76928459038443,1.84881319427038e-06,9.79188677235108e-06
"Rcc1",49.8623970762203,1.28907727494109,0.270314427764557,4.76880677661744,1.85320300808649e-06,9.81165480514043e-06
"Tmem219",226.916111465134,-0.768591591001924,0.16118117306717,-4.76849483333654,1.8560743231752e-06,9.82337208276235e-06
"Prr7",10.610229267869,4.64358426752499,0.974241280916183,4.76635958513084,1.87584352238233e-06,9.9244823011543e-06
"Tbrg4",95.7142523233207,0.882321888414182,0.185120248682634,4.76620950270445,1.87724064440457e-06,9.92835457751178e-06
"Zbtb38",48.3153208997389,-1.70740259073812,0.358371739201177,-4.76433380194537,1.89478614876147e-06,1.00175994581172e-05
"Kifbp",86.8030300322574,-1.08752055631623,0.228284515800754,-4.76388226552087,1.89903333828731e-06,1.00364987868053e-05
"Prrc2b",116.528114145289,0.957895877696099,0.201125420038861,4.76267931478287,1.91039308432269e-06,1.00893902277127e-05
"Urb1",33.8993760572372,2.16232734911897,0.454009335124636,4.76273763958039,1.90984080687899e-06,1.00893902277127e-05
"Mfsd5",229.42427999153,-0.86361778450104,0.181355068231808,-4.7620272922131,1.91657753999486e-06,1.01184718020599e-05
"Tmem250-ps",34.9673913537961,-1.61226085722413,0.338580297755212,-4.76182715861915,1.91847966869164e-06,1.01249324806304e-05
"C1qbp",354.614464612698,1.0329710258295,0.21694519260058,4.76143773202348,1.92218609324922e-06,1.01409075439182e-05
"Gm36161",97.4879644233225,-2.25374606537709,0.473408230771603,-4.76068204750842,1.92939806786694e-06,1.01753590681675e-05
"Sobp",4.63182841419169,-5.84580374496313,1.22829501953593,-4.75928311357297,1.94281764149512e-06,1.02425126454661e-05
"Aqp9",41.6042956321863,2.45323958658927,0.515552640300761,4.75846576046649,1.95069972896091e-06,1.02768067259942e-05
"Hnrnpa1",107.849780384727,1.80142271679942,0.378569270735721,4.75850222417285,1.95034744002706e-06,1.02768067259942e-05
"Ctsf",11.8558513270354,-3.07194206052315,0.645797538009034,-4.75681909533724,1.96667262075739e-06,1.03573002345815e-05
"Mcmbp",307.5981245019,0.766294823210499,0.161115921095642,4.7561706999497,1.97299656514676e-06,1.03869395890001e-05
"Prdx1",67.7663392947822,-3.14003005076246,0.660509875066157,-4.75394868312597,1.99481690550412e-06,1.04981108302711e-05
"Clec1a",3.76752563193609,-6.56689111280299,1.38143700359893,-4.75366672218484,1.99760229777758e-06,1.05090639035355e-05
"Nrp2",1414.29213753853,-1.07847911317333,0.226940000208304,-4.75226541016749,2.01150087826578e-06,1.05784533502878e-05
"Mapre2",247.447201112495,-1.26768695065288,0.266867304318868,-4.75025201715298,2.03163295767063e-06,1.06805642455915e-05
"Mapk13",19.0829349515563,5.48099632325592,1.15386419676221,4.75012253490128,2.03293426341873e-06,1.06836422118044e-05
"Ppp6r1",472.147570469264,0.765231232260893,0.161144214509821,4.74873537711933,2.04692562518018e-06,1.07532685480052e-05
"Stx8",119.926404495139,-0.826635731947162,0.174077449875374,-4.74866636970479,2.04762406790156e-06,1.07532685480052e-05
"Ccdc137",26.4179321203685,1.77475426242449,0.373903870232807,4.74655226574537,2.06913276054889e-06,1.0862401143578e-05
"Ift140",38.7989785317547,1.57574991813346,0.332115409945893,4.74458537889037,2.08933842466196e-06,1.09646188425034e-05
"Usp10",91.3415407071085,1.13424959782491,0.239073538189077,4.74435442088894,2.09172343280986e-06,1.09732767081502e-05
"Derl2",226.259027821974,-0.647159051810442,0.136412034949064,-4.7441492391202,2.09384445367702e-06,1.0980544086834e-05
"Ttc14",77.1011572823889,1.32666112460081,0.279715080618035,4.74290167576782,2.10678539520901e-06,1.104452828363e-05
"Dpp4",8.42952771999503,4.18014856639459,0.881596288162899,4.74156779301479,2.12070669063392e-06,1.11136051115559e-05
"Arpc5l",253.460506441974,0.975598479728273,0.205827353359743,4.73988740467906,2.13837014124751e-06,1.12022374019372e-05
"Smad3",21.1296144699657,2.76816761664829,0.584204811030604,4.7383512843123,2.15464066691849e-06,1.1283512966231e-05
"Rbfa",123.250833744754,-0.843340524138228,0.178002173082036,-4.73781027240358,2.16039930353307e-06,1.130970172053e-05
"Golph3l",139.26981301652,-1.17161050222626,0.247318820764174,-4.73724764903122,2.1664036542204e-06,1.13371579730854e-05
"Hnrnph1",240.616162703849,1.26083391791883,0.26617438257369,4.73687176702578,2.17042401639871e-06,1.13542160689628e-05
"Paqr4",9.03435871798406,-3.76736918587318,0.795411463187546,-4.73637778713392,2.17571842782559e-06,1.13779248546941e-05
"Lilrb4b",1889.11133872047,-1.15897795440296,0.244705667896711,-4.73621213748168,2.17749661427308e-06,1.13812784841678e-05
"Mtch2",154.670856053674,-0.864535263179057,0.182538669448901,-4.7361759882942,2.17788484762366e-06,1.13812784841678e-05
"Pear1",16.4596227593796,3.80298885883944,0.803038752348329,4.73574761830404,2.18249049975842e-06,1.14013548158538e-05
"Vps41",146.275431050706,-1.01509200246499,0.214363976868701,-4.73536653542653,2.18659560146801e-06,1.14188031322288e-05
"Iqsec1",78.3468355195601,-1.47186767319648,0.310897298301025,-4.73425687916835,2.19859131814486e-06,1.1477431067965e-05
"Peak1",35.5905546351157,-1.58470555487469,0.334808912655293,-4.73316418701865,2.21046538870263e-06,1.15313512500478e-05
"Ranbp1",451.112468802329,0.962356708754665,0.203321164478591,4.73318511244312,2.21023741894583e-06,1.15313512500478e-05
"Cat",365.536113061296,-1.87787961689869,0.396771020296937,-4.73290517914669,2.21328899186199e-06,1.15420468915235e-05
"Tulp4",105.202799995589,-1.03086860679033,0.217812995361412,-4.73281497772817,2.21427314558246e-06,1.15431458951513e-05
"Ptgs2",716.802474513605,5.30181549372827,1.12102512591693,4.72943502438603,2.2514549458492e-06,1.17328788641059e-05
"Cx3cr1",21.1071374455293,-3.85537782961889,0.815205566445751,-4.72933207071697,2.25259686308765e-06,1.17347323495928e-05
"6330403L08Rik",8.74905077045819,-3.49099024556577,0.738561634013849,-4.72674193295601,2.28150922620185e-06,1.18812020938809e-05
"Tbc1d15",137.817650204066,0.86878352561583,0.183824048336643,4.72616903760492,2.28795211208141e-06,1.19105982814144e-05
"Asf1a",145.815984371197,1.38053475047446,0.292147576216391,4.72547049115997,2.29583173308142e-06,1.19474507030126e-05
"Rpl8",4155.11468058352,0.832038048560835,0.17608423674032,4.72522733416439,2.29858065859429e-06,1.19575867304007e-05
"Usp36",34.9987142302644,1.96054034299363,0.414923897868107,4.72506007262285,2.30047340925434e-06,1.19632632868018e-05
"Pold1",70.8734670955292,1.45878699859043,0.308814401958537,4.72383084901038,2.31442942780016e-06,1.20316472343843e-05
"Trim28",330.569183522132,0.880561048759572,0.186501378060748,4.72147207659105,2.34143780398199e-06,1.21678131004287e-05
"B4galt7",41.0183700207863,-1.44824794849169,0.306746146922982,-4.72132401016049,2.34314324754638e-06,1.21724375111834e-05
"Dync2i1",9.7895891831038,-3.34272674793567,0.708228908173284,-4.71983946060248,2.36030849079287e-06,1.22573431541696e-05
"Sfi1",30.0791491429149,1.86185122548343,0.394553331589518,4.71888354860085,2.37142514197743e-06,1.23107896500915e-05
"Dync1i2",563.942029658199,-0.807882541337958,0.171209469931792,-4.7186790640717,2.37380968565397e-06,1.23188837129296e-05
"Acadvl",122.866414805598,-1.23056570869206,0.260789978650405,-4.7186081116317,2.37463761709362e-06,1.23188969187078e-05
"Carmil1",33.7700178717955,3.30956174656977,0.701482498403862,4.71795341166783,2.38229028775869e-06,1.23543024825568e-05
"Vma21",71.2346657755649,-1.14740921329672,0.243256049599106,-4.71687842990007,2.39490693870309e-06,1.24154171796261e-05
"Pstpip1",128.79120961819,-0.881153174014889,0.186864761665771,-4.71545927739407,2.41166126525495e-06,1.24979320777535e-05
"Hspa1b",79.3365918347565,1.71713526501297,0.364178595079038,4.71509113444818,2.41602585944151e-06,1.25162047733997e-05
"Mavs",56.0492070587424,-1.52234696692135,0.323014340452158,-4.71293926080913,2.44168994539338e-06,1.26447683674518e-05
"Polr1b",16.7889156346989,2.09441623711114,0.444440802805702,4.7124751460472,2.44725936794539e-06,1.26692147299982e-05
"Mfap3",83.0625106927221,-1.01024193021367,0.214494488860057,-4.7098735990032,2.47870466652402e-06,1.2827554489553e-05
"Parp8",37.3512340894719,1.93786080707476,0.411491123578893,4.70936235566992,2.48492957710667e-06,1.28553115904045e-05
"Atp11b",89.2106768381213,1.16628036680131,0.247696310469683,4.70850924097255,2.49535054993954e-06,1.2903839952363e-05
"Bcl9",45.4048535890203,1.59739880951484,0.339261922381625,4.70845298022563,2.49603925912711e-06,1.2903839952363e-05
"Phf12",139.133564198077,0.973650139400997,0.206843838472538,4.7071749711813,2.51173309261217e-06,1.29804765953036e-05
"S100a9",436.880612627504,3.66922599370673,0.779755681876584,4.70560981983005,2.53108206290601e-06,1.30759431598727e-05
"Mrps14",106.912220189777,-1.10681642996277,0.23524270626717,-4.70499786167964,2.53868615121295e-06,1.31106888605029e-05
"Gatc",31.1454781246083,-1.47709939266599,0.313983562943094,-4.70438445509869,2.5463302411348e-06,1.31456170352601e-05
"Adh5",329.836247094876,-0.741300437076764,0.157602918597163,-4.70359587040102,2.5561898112123e-06,1.31919546792336e-05
"Pex11a",22.7612283551894,-2.43116232850018,0.517150535498976,-4.70107282428792,2.58798190368628e-06,1.33514102704866e-05
"Plxnd1",452.468047118346,-1.28986773731575,0.274436358530245,-4.70006140667253,2.60083272117675e-06,1.34130713073818e-05
"Ilk",340.728536884647,-0.877238181411203,0.186655003192438,-4.69978391367728,2.60436917039735e-06,1.34266700753646e-05
"Aph1a",38.4122821089207,-1.41937157078625,0.302076205142094,-4.69872021240003,2.61796808281577e-06,1.34921179682408e-05
"Gm5281",14.7370271716042,4.46279211856923,0.949871158055118,4.69831311407211,2.62319065169194e-06,1.35143667506048e-05
"Glo1",65.662685498255,-1.12475491815239,0.239460038576368,-4.69704642511234,2.63950474546262e-06,1.35937226797894e-05
"Zfp697",5.33927860883481,-5.84744187671014,1.24514934246599,-4.69617713898434,2.65075685703126e-06,1.36469631221772e-05
"Gm6209",10.4114155409224,-5.58743101288609,1.19014978305865,-4.69472926216611,2.66960056162708e-06,1.37392373732014e-05
"Hjurp",49.7598394435912,1.29676207212486,0.2762326213237,4.69445667173853,2.67316259955305e-06,1.3752827231413e-05
"Pygl",187.933466130428,-1.10366839522745,0.235110462475901,-4.69425470736154,2.67580468255614e-06,1.37616763911614e-05
"Tyk2",259.100663632984,1.0397797219325,0.221542563407368,4.69336323431709,2.68749684213944e-06,1.3817048008588e-05
"Ifi205",113.774985499008,3.64802164540317,0.77790253252037,4.68956134335203,2.73791347916571e-06,1.40665606459719e-05
"Tbc1d13",282.496259619443,-1.33577663227309,0.284836516886976,-4.689625638145,2.73705337431393e-06,1.40665606459719e-05
"Il10ra",155.777164443675,1.0451423535831,0.223018965632682,4.68633844936974,2.7813617422881e-06,1.42848671726255e-05
"Apba1",22.5184600421122,-2.22599678908604,0.475512826708156,-4.68125498211268,2.8512403437966e-06,1.46361333875087e-05
"Odr4",116.546818618533,-1.0808513094578,0.230890909438642,-4.6812207205803,2.85171697761309e-06,1.46361333875087e-05
"Exosc3",137.386039907601,0.885280328207539,0.189153016709008,4.680233726166,2.8654805509005e-06,1.47017178488106e-05
"Bhlhe41",13.7126360377191,-3.34108912174762,0.713936099888893,-4.67981535359758,2.87133394440544e-06,1.47266869829042e-05
"Jakmip1",23.0596521454515,4.15703160816765,0.888322839582425,4.67964057990645,2.87378257511688e-06,1.47341823887391e-05
"Phf3",147.941115904666,0.829849373842965,0.17737132281422,4.67859945269821,2.88841064190137e-06,1.48040964390034e-05
"Apaf1",115.10308892666,1.27183664436026,0.271878488366641,4.67795981948054,2.89743302968739e-06,1.48452413210039e-05
"Iws1",44.6702134628558,1.41511240257289,0.302514328418823,4.67783595563679,2.89918332153581e-06,1.48491115559101e-05
"Il13",8.34623611389955,5.91706602518528,1.26523218434769,4.67666417151404,2.91579180803608e-06,1.49290541114712e-05
"Nags",5.06610910206699,-5.92708713535667,1.26773217681506,-4.67534645231407,2.93457777662727e-06,1.50200868711118e-05
"Smdt1",649.042252273618,-0.88869357798103,0.190125996180475,-4.67423495910284,2.95051393365334e-06,1.50964759889531e-05
"Slc45a3",29.9962829184045,1.77141353946678,0.379040500420976,4.67341494510318,2.9623241633786e-06,1.51517094374316e-05
"Dusp7",45.6157912892463,-1.72716256685226,0.369808472197721,-4.67042454865345,3.00577872689339e-06,1.53687041791312e-05
"Ddx17",279.940093233954,0.826254353111006,0.176933618110877,4.66985506730114,3.01412309917084e-06,1.54060915257277e-05
