"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Lyrm9",8.97098736996539,-2.42916615910309,0.534002676386433,-4.54897749865436,5.39072061779721e-06,4.10729268060651e-05
"Rufy3",57.155561657889,1.09427846161084,0.240603891658451,4.54804971801628,5.41453457708307e-06,4.12337633177865e-05
"Rras",148.694818575247,-0.884745868427231,0.194855785521305,-4.54051629034383,5.61166426007768e-06,4.27136461852942e-05
"Inpp5j",6.95908790579032,-5.49049034922322,1.20975443138514,-4.53851641852367,5.66513856171461e-06,4.30991529500504e-05
"Nbdy",74.1821969634706,-1.18992994253023,0.262237340745873,-4.53760680742776,5.68962158967754e-06,4.32638258135779e-05
"Epn1",457.669652517842,-0.687735969404604,0.151611262070025,-4.53617996456593,5.72823054617531e-06,4.35356943703832e-05
"Fgd3",113.16879241473,-0.937425362130899,0.206728114773371,-4.53458090670718,5.77179746238744e-06,4.38449547142795e-05
"Psen2",193.384663799861,-0.992072195291897,0.218790609594938,-4.534345405082,5.77824052333673e-06,4.3872039351988e-05
"Flt3l",34.4950253118403,-1.31208451813909,0.289431465350382,-4.53331677863946,5.80646338209992e-06,4.40643806488279e-05
"Dhrs7b",72.9799737278693,-0.747887991443837,0.165045652259215,-4.53140074401493,5.85938659101894e-06,4.44438845605347e-05
"Rnaseh2b",89.7281008076119,0.859603660033711,0.18974759030362,4.53024809779265,5.89144615931795e-06,4.46648374664154e-05
"Oser1",11.6953832676098,2.25380097207257,0.497643123526657,4.52895029695279,5.92774396540024e-06,4.49176861314573e-05
"Rtp4",870.825638434273,1.83866946482471,0.406041431878568,4.52828041788254,5.946563265933e-06,4.50379053911647e-05
"Faap20",87.0686716014368,-0.876353063180429,0.193585564178673,-4.52695461512609,5.98397852342186e-06,4.5298776846122e-05
"Dmac2",79.6188420633141,-1.16644016304839,0.257676135918987,-4.52676829729828,5.98925458865958e-06,4.5316216108538e-05
"Brox",221.162559243402,0.829179050653996,0.183187687740713,4.52639072461917,5.99996017919749e-06,4.5374698855181e-05
"Gna12",146.160198492963,-1.45819428377807,0.32217594130259,-4.52608061881479,6.00876652759444e-06,4.5418767714281e-05
"Ktn1",137.71037047782,0.94857816156311,0.209636487053914,4.52487148059849,6.04322178314367e-06,4.565657051824e-05
"Pogz",57.0298319591662,0.932702563907548,0.206192121864034,4.52346362933588,6.0835777554049e-06,4.59386956210516e-05
"Gm38377",4.98038864775661,2.64341640146125,0.584605852774792,4.52170704229944,6.13429192694537e-06,4.62987201575292e-05
"Mmd",32.6550453712328,-1.62473423445792,0.359327879954777,-4.52159246497209,6.13761388914651e-06,4.63008715259415e-05
"Tmem60",86.5894254811433,-0.675354888744101,0.149391150083113,-4.5207155066975,6.16309678003146e-06,4.64701154838574e-05
"Rbms1",637.821732698828,0.664348136962301,0.14701037565663,4.5190561142025,6.21159315892972e-06,4.68126294122801e-05
"Gm13889",14.591897907219,3.646657853578,0.807524473165701,4.51584809471121,6.30638606112795e-06,4.7503538482192e-05
"Fyn",130.060183565544,1.17488677860262,0.260232804402182,4.51475278568978,6.33906685874681e-06,4.77261300387426e-05
"Nfe2l2",1090.02797834204,0.948424230181223,0.210086654147494,4.51444302366474,6.3483386002365e-06,4.77723446689071e-05
"Cep97",34.5941478975602,-2.14896139802704,0.476030467584202,-4.51433583428549,6.35154999435275e-06,4.77729310379389e-05
"Ly6d",313.294462319361,2.04737138663854,0.453628443807077,4.51332233370546,6.38199140256995e-06,4.79782253074859e-05
"Cd99l2",41.7106303525195,-1.12103253472969,0.248436377908812,-4.51235259572642,6.41124900944539e-06,4.81552282196944e-05
"Gphn",59.3903051994531,0.810389354380265,0.179594330330306,4.51233261590059,6.41185316056537e-06,4.81552282196944e-05
"Pmepa1",16.2452122216963,1.9335690510904,0.428723593028254,4.51005982067093,6.4809347431873e-06,4.86500891652554e-05
"Hbp1",331.242112397005,0.659047152609671,0.146175781474343,4.50859332484806,6.52588622063125e-06,4.8963416003811e-05
"Abcc1",466.696689172053,1.16147387375599,0.257714780459131,4.50681901785678,6.58067164583441e-06,4.92919402516603e-05
"Ankrd46",52.1118251141055,-1.23544539167365,0.274119808539441,-4.50695408790894,6.57648565142067e-06,4.92919402516603e-05
"Egln3",43.9732583673443,-2.89729560421859,0.642850164764828,-4.50695319535074,6.57651330458284e-06,4.92919402516603e-05
"Pwwp2b",39.799680925356,-1.58789948183819,0.352337522727781,-4.50675667338734,6.58260464071759e-06,4.92919402516603e-05
"Ube2k",282.931630182694,0.590404537037632,0.131033420320398,4.50575536831745,6.61372469887563e-06,4.95006611482857e-05
"Cdpf1",47.4369595778397,-1.61374893065603,0.358249602108706,-4.50453795665728,6.65175085289483e-06,4.9760840776857e-05
"Kank3",17.1351914940197,-2.23629430255189,0.496607863951163,-4.50313912622981,6.69570190016048e-06,5.00650667826614e-05
"Ifi209",15.3664947918512,3.98864503880539,0.885872516432057,4.50250455321729,6.71573156348742e-06,5.01902173612398e-05
"Plekhm1",201.490308794132,-1.14261459395856,0.25384572332448,-4.50121664054195,6.75655959722097e-06,5.04706063788491e-05
"Kcnk6",73.564839296988,-1.21984521973441,0.271174100289917,-4.49838394754605,6.84719565707008e-06,5.11225979371648e-05
"4833420G17Rik",65.3244333768936,-0.998853138344942,0.222053977868431,-4.49824474181124,6.85167959165013e-06,5.11310362478208e-05
"Tmem82",10.4606214324363,-2.17352519294117,0.483283883775204,-4.49740880238449,6.87866504091919e-06,5.13073029421986e-05
"Etv6",241.570451239427,0.865325763982751,0.192441629583998,4.49656223475829,6.90609717796044e-06,5.14867274206283e-05
"Fra10ac1",30.9184994917907,-1.17496175905342,0.261356541048739,-4.49562790484859,6.93649462983966e-06,5.16880728868697e-05
"Map6",26.9465836882548,-1.56855998699486,0.349016383715627,-4.4942302429931,6.98220512001511e-06,5.20032727209333e-05
"Dr1",147.328489987498,1.00801753015988,0.224303513495742,4.49398903499127,6.99012291604949e-06,5.20368232314895e-05
"Vps39",78.5948915508281,-0.817978336646856,0.182103188127114,-4.4918397369072,7.06105510779361e-06,5.25392123833194e-05
"Cars",179.145288812838,0.933905339517185,0.207946181521472,4.49109155399784,7.08590814659159e-06,5.26984173672856e-05
"Fcer2a",45.0086158469127,3.20756892818161,0.714330126717383,4.49031730317969,7.11171518208127e-06,5.28387961335337e-05
"Slamf1",6.97318219626871,3.81804592202131,0.850266637435738,4.49041013009272,7.10861637449425e-06,5.28387961335337e-05
"Gm29367",4.42470537927372,2.86365467403051,0.637850056323887,4.48954208851933,7.13764438971965e-06,5.30056144012011e-05
"Ly75",206.4577740405,0.924855722889775,0.206127962229799,4.48680379355184,7.22995992719997e-06,5.3665028748827e-05
"Pip4p1",234.699456515622,0.796020097517404,0.177703531730238,4.47948383336465,7.48237567143601e-06,5.55115812587413e-05
"Atg2a",64.2736027322657,-1.14394090928155,0.25541597044297,-4.47873681233638,7.50860407849973e-06,5.56790747961123e-05
"Arrdc3",12.7424146803034,-2.99185116843666,0.668296157819508,-4.47683430980415,7.57579985895287e-06,5.61500460134154e-05
"Speg",111.470169470248,-1.54016017992158,0.344192728358043,-4.47470284241289,7.65176551114612e-06,5.6685528174409e-05
"Il1r1",13.8978268934035,-3.21426457337042,0.718342137662792,-4.47455941235523,7.65690343764348e-06,5.66960416757224e-05
"Gm46224",8.35229332962488,1.83603262552279,0.41035484868256,4.47425595534536,7.66778469598646e-06,5.67490512014609e-05
"Ostf1",1375.13019758541,0.477048598852624,0.106664413993911,4.47242506652551,7.73375045074486e-06,5.72094902338943e-05
"Nnmt",6.65981015560927,-4.4954335564854,1.00523337238264,-4.47202975944796,7.74806416201137e-06,5.72759598230078e-05
"Tmem184c",31.3992820096585,-1.3213932656602,0.295483517026366,-4.47196946536377,7.75024958119278e-06,5.72759598230078e-05
"Osbpl3",132.422571651137,0.91269174019743,0.204098584920866,4.47181807042564,7.75573963971657e-06,5.72887628619762e-05
"Ppp1r1a",11.0848261549289,2.64562004619481,0.591671006887482,4.47143770000196,7.76954948336859e-06,5.73629788975485e-05
"Akap12",4.92277146329117,5.08248731466086,1.13708302941461,4.46975918484811,7.83077143322842e-06,5.77719289719981e-05
"Emb",514.024791773002,-0.922158869515627,0.206312840491204,-4.4697114698246,7.83251850879706e-06,5.77719289719981e-05
"Mapk1ip1",52.8458619598289,-1.14577334878122,0.256376963395998,-4.46909634003062,7.85507475194145e-06,5.7910285139313e-05
"Irf9",416.71957958254,1.05433016576056,0.235925735837512,4.46890697200879,7.86203119564164e-06,5.7933556118295e-05
"Vsig10",31.4242205016778,-2.51957775293696,0.56416725160452,-4.46601206605161,7.96911172627213e-06,5.86942402795869e-05
"Nmrk1",20.649157889095,-2.03745776166198,0.456228556399139,-4.46587074194339,7.97437473846225e-06,5.87002059276042e-05
"Smim27",81.2381311621735,-1.08875870000051,0.2438001481263,-4.46578358695862,7.97762210953666e-06,5.87002059276042e-05
"Niban2",1616.3577914721,0.774152865862146,0.173388982694692,4.46483308126499,8.01311986726813e-06,5.89329597184612e-05
"Dock8",271.088127219518,-0.882932169517873,0.197806163966996,-4.46362313393423,8.05852526051639e-06,5.92383202130342e-05
"Sephs1",21.5079537052109,1.16379849669405,0.2607361690847,4.46350999471803,8.06278355941777e-06,5.92410593478956e-05
"AI839979",6.44118574742587,-4.05721616341648,0.909046414969671,-4.4631562223936,8.07611261604353e-06,5.93104108594411e-05
"Tfam",21.9938138746674,1.25152382197296,0.280438214301603,4.46274351407394,8.09168882047977e-06,5.93961905426261e-05
"Cryz",14.5657685128196,-1.78269177499579,0.399509523952485,-4.4622009441953,8.11220988397283e-06,5.95181674162896e-05
"Nudt18",51.0649585175582,-1.21281792890518,0.271828567612741,-4.46170150384272,8.13114366981353e-06,5.96283869119659e-05
"Szrd1",241.411462174713,0.514151735233598,0.115265362246128,4.46059184836224,8.1733620185803e-06,5.99091717958054e-05
"Gngt2",343.089131118369,-1.25418606818696,0.281234877511876,-4.45956802827203,8.21250042790093e-06,6.01671223083986e-05
"Acad12",10.1302007664764,-2.23360810147794,0.500922329419614,-4.45899088600397,8.23464220855872e-06,6.03003626857283e-05
"D16Ertd472e",94.9393655102259,1.73340328588238,0.388845730390338,4.45781745923331,8.27983622674179e-06,6.06022002462339e-05
"Mtm1",86.0879017454052,0.833515932236819,0.186997268867064,4.45736955029735,8.29714968444518e-06,6.06997812327501e-05
"Prxl2b",26.9335410865833,-1.29081633066724,0.289612466774145,-4.45704684278626,8.30964505136396e-06,6.07620376273836e-05
"Nav2",15.9273541125799,-2.97217536940543,0.666884941469786,-4.45680384213636,8.31906600516686e-06,6.08017642927967e-05
"Dgcr6",28.9562013548493,-1.35887438967342,0.305051802437845,-4.45456928565532,8.40617799373305e-06,6.14090032067341e-05
"Tbcb",313.208095742534,0.562522647040147,0.126295732733032,4.4540115082845,8.42805798560472e-06,6.15393544293724e-05
"Rhog",719.099045440956,0.597916884960191,0.134273616170668,4.45297372642596,8.46891209490675e-06,6.18080583049059e-05
"Ccdc107",116.620346227469,-0.926080380056152,0.208110039270715,-4.44995533757736,8.58881488156113e-06,6.26531443465459e-05
"Cyfip1",374.606273428637,0.632787600290186,0.142265769880394,4.44792588422489,8.67034337917103e-06,6.32176256139845e-05
"Emc10",334.456678214304,-0.486820699093487,0.109550980590558,-4.44378221417255,8.83910807263367e-06,6.44173239366027e-05
"Fam117b",20.8866730730816,-1.4097531426003,0.3172639884313,-4.44347040321459,8.85193380785785e-06,6.44799726873391e-05
"Snhg12",104.577632778815,-1.57961873827951,0.355508383008712,-4.44326720205864,8.86030165972526e-06,6.45101046342747e-05
"Tusc2",77.6532573749547,-0.975030247830209,0.219546673515837,-4.4411069054976,8.94973159268231e-06,6.51301230845034e-05
"Pdcd10",122.728098318388,0.951424061998405,0.214241590699964,4.44089338064538,8.95861758425627e-06,6.51636849663984e-05
"Sart1",205.368718274571,0.552709575280948,0.124462999930094,4.44075408427711,8.96441904674627e-06,6.51727488967987e-05
"Ss18l2",49.9911365697247,-1.38403816773373,0.311674102137709,-4.44065823320222,8.96841316971558e-06,6.51727488967987e-05
"Phf13",54.3073842865637,1.05447019573288,0.23758904621399,4.43821048375753,9.07098918872619e-06,6.58867561559407e-05
"Trib1",46.4502083379812,-1.08778863397549,0.245125622639845,-4.43767820866996,9.09344275767089e-06,6.60183944206907e-05
"Fancg",20.4499055302263,-1.35722097574256,0.305889141200721,-4.43697010758538,9.12339572311991e-06,6.62043270798125e-05
"Rab11fip3",15.3831947691158,-1.78917975726659,0.403492939613947,-4.43422816512834,9.24027268822904e-06,6.70205506207135e-05
"Kdm7a",155.019005987628,0.990242433437431,0.223390574339661,4.43278520754321,9.30235275433712e-06,6.74387399394311e-05
"9330175E14Rik",27.0591025399647,1.6028781615372,0.361679695277333,4.43176153504589,9.3466354086154e-06,6.77275681747863e-05
"4933432I03Rik",6.55938195231618,2.25620036204969,0.509232249893474,4.43059205798859,9.39747183007749e-06,6.80635893213118e-05
"Ost4",391.997513327958,-0.647752030514446,0.146231033988507,-4.42964815912714,9.43869504438633e-06,6.83296983127797e-05
"Ctdsp1",157.910978893414,-1.09798855141434,0.247923666354598,-4.42873634275767,9.47868111640383e-06,6.85744139967174e-05
"Ift122",9.76193769751389,-1.85807719340835,0.419556258871896,-4.42867232729255,9.48149447101405e-06,6.85744139967174e-05
"Fcho1",119.178220796959,-0.894912914246882,0.20208889885168,-4.42831308068877,9.49729746291683e-06,6.86561389851256e-05
"Eefsec",42.1537040468933,-1.16147380537254,0.262321625677957,-4.42767081200709,9.52561311223122e-06,6.87971991174739e-05
"Gm37988",34.9924221774751,1.8064120315022,0.407982924390952,4.42766577596075,9.52583545434785e-06,6.87971991174739e-05
"Pou6f1",32.977653891961,-1.86177172502431,0.420568832852144,-4.42679433090288,9.5643846163447e-06,6.90429014492383e-05
"Fam98c",50.4762095779521,-0.943181553572409,0.213093004890082,-4.42614976525823,9.59299339231311e-06,6.92166480166615e-05
"Nabp2",107.526272352413,-0.887713984497844,0.200615168035293,-4.42495945442008,9.64603984427085e-06,6.95664727841785e-05
"Ak4",32.8701160659895,1.33344921941337,0.301361896496745,4.42474392056322,9.65567507009769e-06,6.96030364627468e-05
"Mrpl40",165.422548793389,-0.603979816930023,0.136509350146445,-4.42445749160834,9.66849381846009e-06,6.96625031929313e-05
"Gna13",540.450860007868,0.938625257760315,0.212191342935607,4.42348516567499,9.71213034525826e-06,6.99419291175649e-05
"Tbc1d16",8.08482571338955,-3.17509200812745,0.717796222946532,-4.42338912720075,9.71645060153499e-06,6.99419291175649e-05
"Alad",53.8295601408557,-0.946401011468989,0.213972823069458,-4.42299633146297,9.73413949245344e-06,7.00361919310737e-05
"Sumo1",203.846372213032,0.674065761945413,0.152433833420746,4.4220219804147,9.77815062882073e-06,7.03196624938683e-05
"Cd70",32.171190259197,6.01555211967807,1.36053036458216,4.42147582757225,9.80290324876454e-06,7.04644332534956e-05
"Impact",101.743897930739,-1.15616463332028,0.261654876206201,-4.418662667724,9.93135169066967e-06,7.13540941922478e-05
"Creb5",96.3640344409276,0.83533818347343,0.18912111479689,4.41694828401659,1.00104168665442e-05,7.18882786374622e-05
"Cdk20",33.5861236817026,-1.04414174655776,0.236438797501605,-4.4161184948958,1.00489012473006e-05,7.21306725124038e-05
"Ptgfrn",45.3244822573561,-1.27239316983858,0.288193497320165,-4.41506550866077,1.00979406375459e-05,7.24485660988353e-05
"Cryzl1",64.8727201217781,-0.766210533709347,0.173665383157127,-4.41199345419406,1.02423210797317e-05,7.34498716752537e-05
"Tctn3",8.58993537011488,-2.40016086148629,0.544047034709921,-4.4116789695693,1.02572119726011e-05,7.35220750983906e-05
"Gnptab",115.461007716938,0.686184716357908,0.155566287695166,4.41088314521263,1.02949867884746e-05,7.37581619253215e-05
"Dedd2",49.984129152495,-1.75073088566066,0.396988450359418,-4.41002977309697,1.03356407828183e-05,7.4014645079778e-05
"Snx14",17.1248341394741,-1.70786028196776,0.387375523139176,-4.40879761356053,1.03946105070236e-05,7.44019867559068e-05
"Lmln",7.89878479101222,-2.65653161120771,0.602705674557013,-4.40767645527853,1.04485469098021e-05,7.47529545691425e-05
"Hectd3",14.8712608495849,-1.82017677545573,0.413134093991099,-4.40577720873103,1.05405257489472e-05,7.53756358200978e-05
"Kifc3",6.38933063841339,-3.33236004957184,0.756389895785135,-4.40561153466075,1.05485857599791e-05,7.53979083434792e-05
"Myl12b",202.42986273564,-0.725163995429613,0.164653938037143,-4.40417037135201,1.06189467706972e-05,7.58652588875584e-05
"Ccpg1",78.2872384592002,-1.01221981214233,0.22992221465351,-4.40244459922125,1.0703792753401e-05,7.64356085800243e-05
"Brd1",129.352327818038,0.666102974451452,0.151316463402659,4.40205222533469,1.07231735688036e-05,7.65381574110389e-05
"Gab3",11.9563562495598,-4.0604162820119,0.922644030685828,-4.40084815700122,1.07828564076852e-05,7.69281370105611e-05
"Actb",17541.0572529622,1.140241979984,0.259126756401335,4.40032513747055,1.08088799479356e-05,7.70401435623048e-05
"Ier2",183.460888434534,1.02190502243005,0.232239102799491,4.40022808438222,1.08137155465914e-05,7.70401435623048e-05
"Rita1",13.8639799171693,-1.65068017413871,0.375120324056603,-4.40040186649453,1.08050584422562e-05,7.70401435623048e-05
"Stt3b",199.301406756921,-0.541345128095633,0.123035059901972,-4.39992574902593,1.08287924261057e-05,7.71115223392841e-05
"Vash2",4.10116531648461,-5.28554301471325,1.20169387397994,-4.3984105512728,1.09046552465249e-05,7.76154873429125e-05
"Iqcc",25.8496750299347,-1.10659797252171,0.251861205848417,-4.39368170573963,1.11446954916159e-05,7.92869936841696e-05
"Dmac2l",10.4989250771313,-2.29875647324633,0.52331770685806,-4.39265945547266,1.11972448279696e-05,7.96236915332205e-05
"Senp1",57.8075831741786,0.762917952622503,0.173704731614491,4.3920389820795,1.12292558766346e-05,7.98140956154644e-05
"Gm16124",13.9470280076851,-2.43898116195245,0.555522703045275,-4.39042571722523,1.1312895753228e-05,8.03711130725602e-05
"Crkl",82.9958718117943,1.09256026773541,0.249103891891507,4.38596225630733,1.15474145127743e-05,8.19990133496775e-05
"Zcchc24",17.9898093799507,-1.80846328543211,0.412571148950817,-4.3833973607488,1.16842710836275e-05,8.29322145907751e-05
"Uqcc6",41.0912417709742,-0.931980952328657,0.212714625832849,-4.38136751847522,1.17936745417661e-05,8.36697822539628e-05
"Ammecr1l",53.5171191445151,0.940971637999363,0.214787264415342,4.38094707598571,1.18164572567102e-05,8.37924220166531e-05
"Zmynd15",45.3518978228382,1.28917909759131,0.294434230325382,4.37849599269294,1.19501138113483e-05,8.47008066795987e-05
"Akr1a1",6926.65106110588,0.703382812628241,0.160723050733859,4.37636548968306,1.2067460276548e-05,8.54927971079232e-05
"Pcbp4",31.8115926611608,-1.5984046598243,0.365363175018023,-4.37483788492218,1.21522756570051e-05,8.60536900449137e-05
"Slc25a30",39.2153454933598,-1.18160422849431,0.270143042630142,-4.37399466960203,1.21993358708276e-05,8.63468313308436e-05
"Cdk5rap3",55.5750520388266,-1.18263580718243,0.270434468581697,-4.37309568334541,1.2249700220569e-05,8.66630763632459e-05
"Camp",413.140946684718,2.14386876479031,0.49033065275058,4.37229194781923,1.22948962427978e-05,8.69424805740703e-05
"Ccdc59",168.618684600544,0.55126000239305,0.126098873227416,4.37164891552096,1.23311700698837e-05,8.71585623020149e-05
"Tiam2",8.95529705209657,-4.13984696128566,0.947017910021296,-4.37145582726368,1.23420822135026e-05,8.71952666483133e-05
"Elf4",145.175849449895,0.780150335695364,0.17878771627308,4.36355669146622,1.27964759554686e-05,9.03092385730264e-05
"Polr2i",146.263394745599,-0.60566659321916,0.138803381112709,-4.36348587738909,1.28006207894733e-05,9.03092385730264e-05
"Snx6",224.423169015909,0.571995665804145,0.131084268075468,4.36357218300853,1.27955693873934e-05,9.03092385730264e-05
"Dusp19",20.9362137887399,-1.65506478563839,0.379404433320249,-4.36227054901434,1.28719553886149e-05,9.07705050207323e-05
"Aldh4a1",46.6408390990522,-1.30320144190339,0.298849961191644,-4.36072146941885,1.2963429704604e-05,9.1373300636335e-05
"Fam168a",54.9417337109912,-1.12791612383036,0.258824914561131,-4.3578344292816,1.31355691954111e-05,9.25438484072263e-05
"Celf1",110.367751667089,0.858186497152474,0.196952830868947,4.35731993983633,1.31664736305487e-05,9.27187330121686e-05
"Batf3",147.762919426951,-1.85438131024958,0.425931399419395,-4.35370886667985,1.33853443234561e-05,9.42165094900332e-05
"Rgs12",38.2089217580948,-1.22057948956616,0.280382104220274,-4.35327173594233,1.34120735471803e-05,9.43610859715325e-05
"Ddrgk1",159.865943966601,-0.730911669002796,0.167925063541568,-4.35260617794476,1.34528682099776e-05,9.4601681592439e-05
"Pomp",840.814430537094,0.669044046455707,0.153714480923586,4.35251150337815,1.34586807932573e-05,9.4601681592439e-05
"Amdhd2",132.082121967603,-0.806189162814047,0.185242094881629,-4.3520840299782,1.34849555380065e-05,9.46990475045821e-05
"Fez2",116.221142332209,0.783603703435617,0.180051910315752,4.35209880340305,1.34840466705202e-05,9.46990475045821e-05
"Praf2",43.6412235285715,-1.10774241675107,0.254538339640753,-4.35196685228047,1.34921664308895e-05,9.47060632621278e-05
"Brd4",380.979604198954,0.516638858245856,0.118775391302948,4.34971295466516,1.36315849110311e-05,9.56406551097933e-05
"Cd33",113.042575824855,-1.16284797035773,0.26735958758035,-4.34937823207202,1.36524065479849e-05,9.57426817987937e-05
"Zfp532",12.7726372215061,-1.84868797885072,0.425079053798043,-4.34904510662866,1.3673158951304e-05,9.58441293662444e-05
"Atad2b",54.8891239253834,1.01600232469555,0.233677374033541,4.34788489428045,1.37456707527282e-05,9.63081324890136e-05
"Hap1",12.3105184311394,3.10842455836866,0.71499143553569,4.34749901030597,1.37698691915941e-05,9.63936659576989e-05
"Itgb3",70.435527106897,-1.49802117861106,0.344571618849512,-4.34748858194647,1.37705237082427e-05,9.63936659576989e-05
"Abi3",140.811822301962,-1.36855063587401,0.314979324627555,-4.34489037492299,1.39345233669482e-05,9.74968991521306e-05
"Pmpcb",117.307302215427,0.795643608885294,0.18312857054934,4.34472680313379,1.39449101597924e-05,9.75248166496306e-05
"Cttn",23.2105360670668,1.18687436851836,0.273361880368191,4.34176984340229,1.41339550190313e-05,9.88015947822792e-05
"Cfap36",39.4461912374161,-0.997327963967068,0.229797868832695,-4.34002268616849,1.42468007093735e-05,9.954478625807e-05
"Gng2",84.5803448458976,-1.18927368345003,0.274035840784407,-4.33984722598995,1.42581807198805e-05,9.9578663882409e-05
"Abcd1",110.810014308386,-1.37288636814052,0.316371322057245,-4.3394779249053,1.42821612115382e-05,9.97004715343919e-05
"Hsp90aa1",320.838335945734,0.754256995544197,0.17382738606584,4.33911486915249,1.43057736546854e-05,9.98195996061026e-05
"Ethe1",68.4887239994865,-0.997885642976184,0.230122803058986,-4.33631795594113,1.44889317262464e-05,0.000101051350914159
"Laptm4b",67.4724992504831,-1.09731513624651,0.253135105679232,-4.33489907811132,1.45827009212203e-05,0.000101557802898316
"Lta4h",134.603249750658,-0.904554034782297,0.20867182906941,-4.33481624623809,1.45881928602461e-05,0.000101557802898316
"Mapkapk3",189.544971954721,-0.731479589969993,0.168741884047223,-4.3349023516016,1.45824839219739e-05,0.000101557802898316
"Med22",82.3990630680451,-1.04545034330154,0.241169781577048,-4.33491433489377,1.4581689577357e-05,0.000101557802898316
"Gbp2b",3.86414547128027,2.98412118351192,0.689010502016173,4.33102423661152,1.4841734246293e-05,0.000103275709867176
"Xpc",46.5507470483019,-1.15047579686763,0.265662111171557,-4.33059796067302,1.48704972093406e-05,0.000103428649841974
"Zbtb7b",138.133096444802,-0.861217220727581,0.198873741511107,-4.33047225935296,1.48789890466514e-05,0.000103440523030208
"Mocs1",90.482325557907,1.28139467016029,0.295949040958375,4.32978145835762,1.4925739163703e-05,0.000103718240332641
"Arl4a",38.4865375649634,1.32458830882347,0.306077996150076,4.32761689988979,1.50731348591483e-05,0.000104694767226686
"Ppp2r2d",167.05479824182,0.714034039785712,0.165043013173795,4.32635121023763,1.51599639779176e-05,0.00010524991384669
"Dennd1a",163.517235745166,1.17540854836289,0.27171596284805,4.32587226765254,1.51929447073016e-05,0.000105430876198234
"Hibch",13.398240509002,-2.29433453799072,0.530471785103844,-4.32508307212152,1.52474392172143e-05,0.000105760900048066
"Rreb1",105.85862095098,-0.719248789037893,0.166350600348463,-4.3236921750282,1.53439355883175e-05,0.00010638182900386
"Jkamp",82.6823014915967,-0.681707899829357,0.15767977295397,-4.32336936474636,1.53664143206382e-05,0.000106489251242023
"Tsku",11.6645207329802,-1.90915025145354,0.441604278077068,-4.32321502809435,1.5377172566362e-05,0.000106515389798616
"Rxra",117.481748765973,-1.41971079425587,0.328424513082914,-4.32279180664402,1.54067106484878e-05,0.000106671530675224
"Castor2",16.0159842470503,-2.62951047764649,0.608317097765017,-4.32259834107479,1.54202312851913e-05,0.000106716680060838
"Bhlhe40",364.384112141969,-0.988780466241052,0.228819637451608,-4.32122206491201,1.55167414288334e-05,0.000107335861989108
"Nt5c3",91.2779890528254,1.50817158986608,0.349038974829532,4.3209260243864,1.55375761294804e-05,0.000107431240666693
"Decr2",43.521556262093,-0.858391800420136,0.198712831236927,-4.31976030474182,1.56198765562109e-05,0.00010795133181142
"Ccl22",2275.41843847967,3.01852260224625,0.698837891390941,4.31934593048224,1.56492315905363e-05,0.000108105203819355
"Gm20703",14.3953167467638,-2.30243111529196,0.533300462022584,-4.31732443388444,1.57931938192359e-05,0.000109034137365595
"Kalrn",5.61030094769536,3.88612798608124,0.900138176876909,4.31725715663391,1.57980066535878e-05,0.000109034137365595
"Ttll5",14.4887200102543,-2.18989628004668,0.507336129449769,-4.31646033650655,1.58551154775612e-05,0.000109378774013981
"Supt3",29.8654679963584,-1.26106487020872,0.292187711726876,-4.31594081337516,1.58924560981842e-05,0.000109586786826285
"Ggct",53.2853542398104,1.1995816350949,0.277973571150118,4.31545211342078,1.59276578141542e-05,0.000109779869364645
"Cul9",28.8534311076433,-1.03208498365643,0.239223804168706,-4.3143072122061,1.60104178489383e-05,0.000110300420481208
"Thbd",7.66566812445773,-2.93375111999381,0.680958257086913,-4.30826866325723,1.64537449292206e-05,0.000113303430528861
"Fbn1",2.79306661891016,3.7357696049094,0.867537486577753,4.3061765776211,1.66100485707783e-05,0.000114328126641123
"Calhm2",47.7994908700703,-1.55349126729975,0.360842077201271,-4.30518325176705,1.6684756306564e-05,0.000114790521051388
"Gpr137",71.7776795480286,-0.958060129490598,0.222583346887678,-4.30427587187852,1.67532798530599e-05,0.000115209970518607
"Neurl3",287.083595733909,-0.844274840844286,0.196194106853192,-4.30326300002496,1.68300867154944e-05,0.000115633845004249
"Noc4l",61.5094200831391,1.16425979897012,0.270548184788706,4.30333620563519,1.68245242454902e-05,0.000115633845004249
"Amn1",31.0591812026538,0.972495125039329,0.226065146367785,4.30183573480707,1.69388871513427e-05,0.000116328952031248
"Zc3h14",118.230823019026,-0.901787730110111,0.209770431387419,-4.29892680367628,1.7162713729498e-05,0.000117813027248954
"Cenpt",25.2633199432729,1.33203967719061,0.30999578349035,4.29696063021476,1.73155934040573e-05,0.000118759128373912
"Prkdc",22.1344640974079,-1.99027275396856,0.463182244355111,-4.29695390577766,1.73161184819104e-05,0.000118759128373912
"Kctd2",83.0245057253046,-0.822549548193834,0.191453212815345,-4.29634758329795,1.73635255992752e-05,0.000118923769670507
"Pbx3",15.812027670958,-1.34392408420404,0.312805286553724,-4.29635988256617,1.73625627168878e-05,0.000118923769670507
"Zfp382",8.98230823959633,1.70535674652612,0.396927437919738,4.29639421115291,1.73598754772694e-05,0.000118923769670507
