"","baseMean","lgFC_MoDC_Naive_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Tmbim4",462.935128274611,0.593238054633854,0.159705369422524,3.71457801812759,0.000203543066729717,0.000894474692583225
"Fos",73.4950869906772,2.05068223533558,0.55220230488065,3.7136430203398,0.000204296921759354,0.000897332822549789
"Slc11a1",925.617744639073,1.09390584148941,0.294565988253771,3.71361896861971,0.000204316348351575,0.000897332822549789
"Slc25a28",120.487667665795,-0.999712891546263,0.269232258673163,-3.71319876924509,0.000204656023802837,0.000898554394345407
"Nt5c3b",27.9285067649297,-1.79865482621113,0.484421910206138,-3.71299230756459,0.000204823114964045,0.000899017718010204
"Yipf3",227.243607632011,0.629020485670518,0.16942492531465,3.71267972821781,0.00020507633192569,0.000899858676415519
"Ilf2",37.2855055963106,-1.34727756222785,0.362932116899012,-3.71220263926861,0.000205463383219349,0.000901286207615547
"St3gal3",86.4539736339531,1.33943790562088,0.360932341568438,3.71104983222153,0.000206401463126786,0.000905129299111249
"Pdk3",49.5320808971247,-1.37280949031707,0.370142053221509,-3.70887198136203,0.000208184646234652,0.000912674989181815
"Dap3",166.613692419558,-0.765990229659122,0.206546920920361,-3.70855312800557,0.000208446928395275,0.000913550568834393
"Ccdc134",25.3017432351064,-1.98344472003711,0.534878119842537,-3.70821809017169,0.000208722857933141,0.000914485416860983
"Bdh2",4.45956608378493,4.75753510680205,1.283186099582,3.70759557662899,0.000209236457019269,0.000916460702415233
"Kif13b",119.729589516098,1.26765698354685,0.34210842102756,3.70542467133462,0.000211036844745241,0.000924069278505175
"Ndufs7",366.501991400014,0.579934351043385,0.156520274562116,3.70517080081683,0.000211248333677763,0.000924718050568459
"Ccdc92",5.33679563711556,-3.87585794677043,1.04630186553598,-3.70434009002265,0.000211941756225161,0.000927475416888229
"Pygm",6.19158464549171,-4.92624333509824,1.33037294431809,-3.70290402863184,0.00021314552955014,0.000932463801084688
"2310039H08Rik",35.0430774294715,-1.09319006005365,0.29523115685556,-3.70282754603874,0.00021320982054571,0.000932465711119797
"Rnf215",75.3568001821381,-0.89041003755334,0.240545260437275,-3.70163201692151,0.000214217148130964,0.000936590722801337
"Dpy19l3",7.42960884211749,-2.79079293689504,0.754163729224557,-3.70051333516738,0.000215163771569197,0.000940447936613285
"Ints8",28.5603343226034,-1.61690785159183,0.436995447026229,-3.70005651682404,0.000215551457511045,0.00094186054279886
"Best1",25.5636038499329,1.93288997838773,0.522517650144743,3.69918600424751,0.000216292047979088,0.00094481387276058
"Adamts6",19.3271337941853,-2.6770932566651,0.723983380011508,-3.69772750394152,0.000217538227626487,0.00094997330682703
"Arsk",22.2779329380289,1.41961918403085,0.383933881219313,3.69756162056436,0.00021768038877754,0.00095030993043899
"Pak2",70.9284588067469,-0.819190129200267,0.22157450538013,-3.69713170653309,0.00021804922883819,0.000951635651142885
"Xlr4b",8.63406832887485,-2.4391911840219,0.659826999316202,-3.69671320899221,0.000218408837792598,0.000952920304238217
"Lmbr1",6.54750061165065,2.49339081748119,0.674805183320516,3.69497875699762,0.000219905172004633,0.000958935405183881
"Thrap3",79.8494666920232,-1.09718955574264,0.296941961968217,-3.69496297683947,0.000219918829826804,0.000958935405183881
"Zmat3",39.2113309447794,1.60158284117298,0.433559762685166,3.69403016380926,0.000220727601557798,0.000962174676283142
