"","baseMean","lgFC_cDC_Treatment_6H_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Aldh9a1",81.2215914075685,-0.927447737225689,0.251488684095313,-3.68783088814521,0.000226173880008427,0.00233142977611939
"Ltv1",138.824899193455,0.808706590847736,0.219415172159698,3.68573687447252,0.000228041866624918,0.00234877565145194
"C1qbp",354.614464612698,0.706956465341302,0.191837246456326,3.68518876495785,0.000228533199129515,0.0023519256751324
"Il10",27.828115869619,4.21174296582857,1.14328701342397,3.68388944891017,0.000229701895137924,0.0023620359517062
"Csrnp1",340.416067339469,1.42737867696059,0.387598598020405,3.68262084602649,0.000230848375542495,0.00237190158306588
"Scamp5",45.0900928694334,-4.49971829526521,1.22235886156428,-3.68117615599956,0.00023216053145173,0.00238152376883211
"Slc35c2",126.924842497181,-0.724575592582095,0.196830725164002,-3.68121182289182,0.000232128052501194,0.00238152376883211
"Naxe",123.985202785668,-0.547568999644543,0.148886170995289,-3.67776937229361,0.000235282546775072,0.00241159855340432
"Rab29",107.851304800523,0.762589730651452,0.207379707152381,3.67726303177344,0.000235749911879175,0.00241443710235546
"Rars",243.151064012058,0.916648006729159,0.249297760746607,3.67692033808866,0.000236066720971104,0.00241573039160018
"Hectd3",14.8712608495849,-1.58361288100402,0.43124926090301,-3.6721521045347,0.000240516451154606,0.00245928071305584
"Flcn",184.238888975901,-0.627677997969582,0.171006253485003,-3.67049733666394,0.000242078992381761,0.00247326313006313
"Cotl1",2142.41345408274,-0.54276655329594,0.147895793784857,-3.6699255564056,0.000242621115330776,0.00247680605578012
"Cdk10",54.5786256051453,-0.900039673681967,0.245296361595017,-3.66919292169497,0.000243317414166564,0.00248191592455178
"Ankmy2",18.8288480371917,-1.21732152215351,0.331868980843873,-3.66807864675425,0.000244380020003665,0.0024889167321883
"Nts",7.5678758781404,4.47862826428028,1.22097958123638,3.66806155738097,0.000244396350782746,0.0024889167321883
"Trf",926.262261358287,-1.08720905486816,0.296485044507663,-3.66699459216755,0.000245417983240634,0.00249731509591332
"Entrep3",61.1532294788566,-1.06320732963629,0.290125441050251,-3.66464700850601,0.00024767994457161,0.00251831116056411
"Sgsm2",18.4147159920689,-1.95863556135324,0.534516689368341,-3.66431133079836,0.000248004972687332,0.00251959539158868
"Magohb",54.2126930069672,1.10423435139976,0.301427911201266,3.66334473472981,0.000248943138940284,0.00252710172828171
"Prkacb",166.732884264139,-0.681931485064342,0.186268346459009,-3.6610164745002,0.000251216602908088,0.00254406973504126
"Runx1",280.465489330052,-0.568597855158552,0.155301889879509,-3.66124234289549,0.000250995200435762,0.00254406973504126
"Sirpb1b",18.3293342436328,-2.68687562647201,0.733896376703038,-3.66111035803521,0.000251124553425492,0.00254406973504126
"Ganc",42.1415003912373,-0.89485382160195,0.244624383063122,-3.65807288053964,0.00025411879413538,0.0025714063773683
"Vnn3",21.4234968351817,2.37473019491207,0.649246772982412,3.65766961613593,0.00025451882648223,0.00257340047924098
"Ttc3",60.891576796627,-1.05682898410681,0.289002513614879,-3.65681589024214,0.000255367659256549,0.00257992553921417
"Pla2g15",146.577934562113,-1.21691495309676,0.332821097908082,-3.65636361620573,0.000255818416076162,0.00258242173362234
"9530068E07Rik",440.509829904122,0.4902627539173,0.134225724250063,3.65252455635061,0.000259674754856471,0.00261926508896197
"Tnfrsf13b",109.010828144595,-0.874708699493679,0.239516170924237,-3.65198181032363,0.000260224320874565,0.00262272191126281
"Cacybp",407.599187107016,0.713488157727327,0.195455429657002,3.65038801418514,0.000261844453930058,0.00263486177093587
"Me2",70.1222839279292,-0.791253710949494,0.216757603332842,-3.65040810003091,0.000261823977462242,0.00263486177093587
"Pold3",71.3732357670223,0.675459940969622,0.18510654551728,3.64903325855955,0.000263229027349563,0.00264669376507939
"Abca1",46.6683144192446,-1.91742686534478,0.525596439073673,-3.64809713841309,0.000264189758108323,0.00265424876628798
"Thy1",70.1610183607963,-0.956556090624148,0.262444152285398,-3.64479864494725,0.000267601231324392,0.00268467038512342
"Vamp1",12.2722381150192,-1.33690417608883,0.366801684250653,-3.64476018920148,0.000267641246691065,0.00268467038512342
"Engase",13.6484123155372,-1.77593135437358,0.487491802611189,-3.64299736910657,0.000269481593599132,0.00270099377489596
"Smarcc2",176.04543217151,-0.521369773813243,0.1431288008957,-3.64266150872857,0.000269833567263414,0.00270238530752988
"Bmf",77.0718467584644,-1.23707138901269,0.339696483717335,-3.64169618559275,0.000270847603506581,0.00271039997226515
"Mdn1",49.6335107334008,1.08013454901227,0.296675583343282,3.64079354573125,0.000271799023792578,0.00271581479658407
"Phf14",73.3262851306652,-0.688527221592496,0.189115490966293,-3.64077642753875,0.000271817097315655,0.00271581479658407
"Nudt14",45.2021639438804,-1.44623101963554,0.397470794075415,-3.63858437196554,0.00027414081741773,0.0027368751370389
"Bcl7a",10.9103723403112,-1.4583515476182,0.400841155611581,-3.63822807913306,0.000274520265209353,0.00273850703586892
"Wdr13",50.6415669939298,-1.05223670247475,0.289238381563699,-3.63795668052794,0.000274809631836345,0.00273923846073351
"Ripk3",88.3563527214398,-0.668584185381393,0.1838190493397,-3.63718661250305,0.000275632239475022,0.00274527978342797
"5830428M24Rik",22.6254873857938,-0.96961924237913,0.266639992010245,-3.63643591146625,0.000276436379666477,0.00274681571927214
"Pigp",66.7424105348269,-0.944056199104703,0.259599766492055,-3.63658339089298,0.000276278228487882,0.00274681571927214
"Ulk2",41.1218000825833,-0.878258029014769,0.241514764381869,-3.63645689017223,0.000276413877746551,0.00274681571927214
"Fcrl5",10.7773892437176,1.45841887284801,0.401331852372789,3.63394747819148,0.00027911770461011,0.00277128690426905
"Mrgpre",32.066325214736,-1.63933742329877,0.451191212486002,-3.63335405906121,0.000279760711922814,0.00277549770459262
"Ubxn2a",193.938973258972,0.585864823809741,0.161368788647195,3.63059566054395,0.000282767875688998,0.00280313830794434
"Ceacam1",59.8893032897924,-1.67480283385767,0.461939205996651,-3.62559144605235,0.000288300850754986,0.00285575506775193
"Ccl22",2275.41843847967,2.52685173337336,0.697152967737856,3.62452983822555,0.000289487598696063,0.00286527186874893
"Pacsin2",138.830002869516,-0.579392381917009,0.159949217910067,-3.62235207828761,0.000291936405608255,0.00288725560585575
"Ceacam10",15.5623588226486,-1.65748263539157,0.457617804929727,-3.62198021479101,0.000292356486394888,0.00288915657911207
"Slc19a1",28.0506308985433,1.09980642542644,0.303702274603929,3.6213308802535,0.000293091374123068,0.00289416318731027
"Mmp24os1",116.075834513504,-0.785972350753171,0.217054794329424,-3.62107804704973,0.000293377987180027,0.00289473891008215
"Ell2",285.598051625153,0.850389038457898,0.23499293535925,3.61878554841596,0.00029598878485161,0.00291822846277882
"Cib1",219.731811788405,-0.616902360489872,0.170621702210114,-3.61561485144591,0.000299635591059944,0.00295153153073867
"Dusp16",120.272988234462,1.42957580498307,0.395451951842935,3.61504298643814,0.000300297789624804,0.00295153153073867
"Scn4a",8.90624623275999,-1.59778184860053,0.441962170416177,-3.61520047540712,0.000300115286591862,0.00295153153073867
"Smpdl3a",323.432000374893,-0.855916615646961,0.236744390527536,-3.61536175678642,0.000299928496459047,0.00295153153073867
"Cct7",620.063905578934,0.433903966072431,0.120132134066299,3.61188927046751,0.000303974364664278,0.00298535319099797
"Angptl2",57.8634818945787,-2.0120458667511,0.557128608345297,-3.61145673837678,0.000304481881354051,0.00298802080746376
"Foxp4",156.827603942114,0.729892036079859,0.202115821354312,3.61125631427115,0.000304717320297393,0.00298802080746376
"Slc23a2",264.514548335692,0.687952275290603,0.190626078278847,3.60890955477911,0.00030748678132775,0.00301284768195869
"Ripor2",57.1602852461431,-0.957773468108744,0.265482555127431,-3.60767006950425,0.000308959018609393,0.00302493544165907
"Zfp703",187.22511874706,-0.694463422194201,0.192581552966494,-3.60607447336884,0.00031086395540163,0.00304123772417999
"Lifr",2.88747851382841,-3.29868874817058,0.915179579605128,-3.60441690536175,0.00031285452042875,0.00305835193871714
"Man2a1",229.022781057114,0.827910766132323,0.229783655508726,3.60300111119472,0.00031456418337175,0.00307269590213438
"Gnpat",104.332271452412,-0.620712397743857,0.172297249765632,-3.60256706702041,0.000315090068991984,0.00307546342167003
"Mki67",58.8599339510114,1.30479500253424,0.36263870352331,3.59805776343552,0.000320602424581041,0.00312686010866386
"Klrd1",3.52643345286967,-3.12863815995858,0.869853042608104,-3.59674336549758,0.000322226109316099,0.00314028043045259
"2700038G22Rik",23.9960177319441,0.978531488882717,0.272108381857225,3.59610932307168,0.000323012095151641,0.00314552254564336
"Rab24",132.877775531744,-0.675484814035421,0.187960698400089,-3.59375560840701,0.000325945581954429,0.00317165313399862
"Eif3c",1025.8622676211,0.456677644304238,0.127104353397222,3.59293471937226,0.000326974525086484,0.00317435681743609
"Nfic",147.28627785952,-1.05370666880071,0.293269252521538,-3.59296673531542,0.000326934337809005,0.00317435681743609
"Zftraf1",87.272680048499,-0.820040538385678,0.22823298520969,-3.59299746981034,0.000326895763388757,0.00317435681743609
"Gm49662",3.32138329506273,3.3918113495947,0.944539833405877,3.5909669763363,0.000329453382215267,0.00319597508271413
"Inf2",178.886266266753,0.707579535456516,0.197077511725181,3.59036162605511,0.00033021950029861,0.0032009579849282
"Pirb",1260.08113004493,-0.480668832870637,0.133939441249272,-3.58870268822515,0.000332327569106972,0.0032189314352233
"Galt",71.4933490405358,-0.821181431003297,0.228878777254821,-3.58784436395796,0.000333423207855025,0.00322707851327776
"Elk3",131.603482680891,-0.739552419066734,0.206159427079884,-3.5872840235444,0.000334140296983156,0.00323155211704762
"Sfxn2",35.0617931540652,0.930583141199338,0.259621823384668,3.58437949887033,0.000337880512139872,0.00326523400413219
"Asnsd1",164.683457306934,-0.608329764267251,0.169755761717932,-3.58355886192575,0.000338944338558394,0.0032705291237305
"Gvin3",16.0326527491083,1.4657423071724,0.409007218671189,3.58365877241582,0.000338814653025818,0.0032705291237305
"1110038F14Rik",188.666076613764,0.670066138205877,0.187016685469812,3.58292168702797,0.000339772495663623,0.00327461433000261
"Sik3",169.778594006579,0.634941711240539,0.177217641123838,3.58283581258622,0.000339884254143342,0.00327461433000261
"Gpr180",47.4481180636632,-0.925161729511112,0.258324175724966,-3.58139816730169,0.00034176034529275,0.003290189383422
"Stard3",330.77947722173,0.768288495750453,0.21455348308217,3.58087170021012,0.000342449791847708,0.00329432542552131
"Rbm7",316.10611940482,0.640305110217808,0.179024797352579,3.5766280408449,0.000348054872373022,0.0033457071469428
"Snrpd1",207.310840408282,0.688969549181546,0.192644583705942,3.57637643336607,0.000348389878922026,0.00334639035973664
"Mmp13",219.403887646236,2.64734352810389,0.740722595506218,3.57400131191444,0.000351567165425942,0.00337435283151818
"Sbds",745.817085663516,0.857818104328995,0.240171734118875,3.57168634967015,0.000354690038427868,0.00340175113254685
"BC043934",4.13183821842696,-2.37259597125937,0.664448378242891,-3.57077547172831,0.000355925905554571,0.00341102385224973
"Wnt10a",8.40509631118521,1.76754336764045,0.495147082454687,3.56973398465335,0.000357343915748127,0.00342202681855778
"Vamp4",181.213514581937,-0.592841728116704,0.166119600096069,-3.56876447916957,0.00035866866765041,0.00343212078274683
"Fam241a",234.987486177567,0.868308129053213,0.243338953537471,3.56830715522702,0.000359295157188302,0.00343552284916326
"Lclat1",24.9941156746003,-1.20002291030902,0.336540558894212,-3.56576013973472,0.000362803082743043,0.00346645085614095
"Itgb2",4035.79679780784,-0.583468194676048,0.163717802877612,-3.56386528783446,0.000365433550062124,0.00348895480514884
"Dusp2",258.815797232299,0.827684236251522,0.232497469639636,3.55997094305761,0.000370895830824896,0.00353844111288853
"H1f2",191.180366656912,-1.24019254027929,0.348427132624452,-3.55940288271412,0.000371698952538447,0.00354077462001125
"Tmem191",15.7000556966397,-1.29052786849183,0.362567987799788,-3.55940930230296,0.000371689867470935,0.00354077462001125
"Cmklr1",111.827520070826,-1.02324204693711,0.287493796783849,-3.5591795662514,0.000372015121519557,0.00354112592023008
"Senp1",57.8075831741786,0.601947829136918,0.169170819466289,3.55822494113336,0.000373369505795159,0.00355135181093535
"Tnks1bp1",16.6606169003769,1.46736532371844,0.41249321633917,3.55730777039472,0.000374675091795524,0.0035610985673729
"Tlcd2",17.252019824171,1.38692522508523,0.389923314168127,3.55691792383364,0.000375231327050466,0.0035637138544366
"Spred1",111.689826363124,1.02184735132823,0.287327567360608,3.55638465433347,0.000375993449161488,0.00356827914814259
"Themis2",357.147601679804,1.08156465513983,0.304350663129425,3.55367931194515,0.000379882129110288,0.00360248729617752
"Rbfa",123.250833744754,-0.568733796528239,0.160088965363483,-3.55261085757489,0.000381428263034983,0.0036144461487448
"Tbxa2r",16.569353172813,-1.57256059882432,0.443757280695827,-3.54374038969792,0.000394493490876681,0.00373546151667322
"Rps15a",71.877498801701,-3.82353133764064,1.07946097909842,-3.542074620274,0.000396993153071487,0.00375632551327865
"Mfsd3",23.4713606497756,-1.50286134037493,0.424448762472335,-3.54073677025478,0.000399011444851148,0.00377260709117652
"Mapk1ip1",52.8458619598289,-0.775115610654919,0.218927098136555,-3.54051927446389,0.000399340465348503,0.00377290444124715
"Ino80",106.974052302987,0.690478789395216,0.195160803103786,3.53799932370653,0.000403171090993409,0.00380625931698096
"Eid3",7.48156755905825,3.87597238511997,1.09576858516429,3.53721801993333,0.00040436571967588,0.00381469714268637
"Pald1",17.3843025830189,-2.53333758263632,0.716352211445403,-3.53644135127989,0.000405556537883278,0.00382308650098296
"Fbxw7",77.4787926990998,0.696070251910841,0.196879286393551,3.53551795448626,0.000406976587824617,0.00383362270210127
"Trerf1",60.463336900642,-1.55850442560467,0.441077223883826,-3.5334049032991,0.000410243646954014,0.00386152873031176
"Ppp1r9b",260.587687932602,-0.655476000898145,0.185547816876747,-3.5326527249499,0.000411412515328693,0.00386965822095883
"Cluh",116.221571394351,0.754779405928785,0.213788626875368,3.53049372625793,0.000414784852329968,0.00389848565062392
"Acer3",76.4394466250493,1.03237508059627,0.292582517546334,3.52849202766457,0.000417934535830169,0.00392517924428942
"Actr2",1360.10753675375,0.370788431554363,0.105114442877877,3.5274736887028,0.000419545456287352,0.00393739218376561
"Fkbp15",176.98328340043,-0.637336238840712,0.180849547202568,-3.52412405062225,0.000424885280535853,0.00398455656206663
"Pom121",182.182593731803,0.585926542160867,0.16628962846267,3.52353028615011,0.00042583842632098,0.00399054353830282
"Eif5b",56.9538132434538,0.843425256246966,0.239501283009039,3.52158972031534,0.000428967480645563,0.00401689711012193
"Usp48",102.816613036056,-0.527412378777778,0.149797603431401,-3.52083322227049,0.000430193096866654,0.00402540094108658
"Cptp",49.8117428775485,0.917404175917098,0.260605845325307,3.52027474584051,0.000431099991535813,0.00403091208899895
"Mospd3",69.259280795422,-1.11985156821908,0.318136721698367,-3.52003240066338,0.000431494084340419,0.00403162379908045
"Fam3a",34.1620427967507,-1.21812677056447,0.346083024749767,-3.51975301719934,0.000431948824820797,0.00403290069948666
"Appl2",54.8879523363824,-1.27858911949829,0.363282034245716,-3.51954954819891,0.000432280284122295,0.00403302554995333
"4930599N23Rik",6.78256928705319,2.52871259736103,0.718716710789001,3.51837178599205,0.000434203576887596,0.00404799055246899
"Atg4c",39.3585905117092,-1.28142910777209,0.364242578322745,-3.5180651138392,0.00043470568361987,0.00404969387407519
"Eps8l2",11.6565800568183,1.3498893930424,0.383822888545363,3.5169590801588,0.000436521071557895,0.00406362016613991
"Pex11b",65.2182373553874,-0.801211371072477,0.227839607797713,-3.51655877051821,0.000437179862126305,0.00406676703734367
"Treml2",103.989087931222,1.01813208717689,0.289557958093778,3.51615992141769,0.000437837172046748,0.0040698955310709
"Rrp1b",39.2181461783264,1.17643904020838,0.334767159619846,3.51420085991803,0.0004410791534425,0.00409702753589557
"4933432I03Rik",6.55938195231618,3.26108808128538,0.928116791932916,3.51366132972745,0.000441975930185247,0.00409935100133047
"Gm14636",14.5588093203584,3.6011631854775,1.02485033216022,3.5138430192893,0.000441673746126858,0.00409935100133047
"Xrn1",75.7195875810491,0.762855261036056,0.217123344993849,3.51346494342959,0.000442302774715177,0.00409938368465916
"Poldip3",285.307052133667,0.49822689318848,0.141824356610457,3.51298539331252,0.0004431018354061,0.00410079428548463
"Rasgrp2",70.6807326844432,-1.49526061343013,0.425628126838368,-3.51306814363318,0.000442963854780522,0.00410079428548463
"Atp13a2",434.176657511992,-1.01684288455875,0.289510002047085,-3.51228930734275,0.000444264101317075,0.0041085518166296
"Atp6v1e1",1138.76499268968,0.447153035111794,0.12737767426741,3.51045061611868,0.000447347893431032,0.0041340553504461
"Mmp2",36.0809830400356,3.42732219628751,0.976800101515895,3.50872424252276,0.000450261484576085,0.00415795000942475
"Xbp1",610.020015005657,-1.09652349362736,0.312559653467762,-3.50820549441277,0.000451140427194168,0.00416303455341693
"Lhx2",12.8949451790223,3.8935661521175,1.11049592578217,3.50615077617246,0.000454637601870104,0.00419225465753531
"Pbdc1",66.4497236202173,0.838632284098611,0.239359525205845,3.50365118487515,0.000458926066011313,0.00422651870312474
"Tjp1",12.8933851099086,1.86462293842132,0.5322025193902,3.50359660183085,0.000459020132045332,0.00422651870312474
"Sema4b",44.2979102245575,-1.09838184116657,0.313594332663404,-3.50255641368849,0.000460816188724246,0.00423997710945916
"Hsp90aa1",320.838335945734,0.638949247272723,0.182503931812929,3.50101633935023,0.000463487426129826,0.0042614627091371
"Gpsm2",65.5889722856861,1.30856609420532,0.373886951430021,3.49989773432958,0.000465436680979918,0.0042762838247423
"Aimp2",79.022396474685,0.767444734253643,0.219700332689791,3.49314325043489,0.000477370353811902,0.00438275069947944
"Hnrnpab",1472.77444619382,0.530770020894929,0.151963794192834,3.49273998924645,0.000478091778423785,0.00438302650660533
"Vgll4",70.3973864413102,-1.16666319507867,0.334013308406451,-3.49286440305245,0.000477869096701475,0.00438302650660533
"Kat2b",57.8983020289429,0.752177867476249,0.215388468234822,3.49219191556813,0.00047907389948353,0.00438885691586104
"Dpf2",172.203656749643,0.533350460711612,0.152816180831377,3.49014389582299,0.000482760528729498,0.00441744283803611
"Naxd",105.517723804331,-0.798333925802686,0.228744279805412,-3.49007164892522,0.000482891061875388,0.00441744283803611
"Clec12a",14.8000665398068,-3.87477112236903,1.11045488816817,-3.48935482535533,0.000484187978203214,0.00442611346477184
"Laptm5",4020.1982801529,-0.547114242990644,0.156806969053231,-3.48909392416682,0.000484660820696021,0.00442724390893721
"Sin3b",625.409553082155,0.428802290587608,0.122905264694808,3.48888464340716,0.000485040420493665,0.00442752159210884
"Camta2",206.232546686679,-0.544474957431608,0.156149895052025,-3.48687366872838,0.00048870214723493,0.00445144999360194
"Nsf",300.369801136599,-0.649324390753075,0.186209325501471,-3.48706698230291,0.000488349031265897,0.00445144999360194
"Zcchc24",17.9898093799507,-1.74300440252954,0.499876996905517,-3.48686659582175,0.000488715071464146,0.00445144999360194
"Slco2b1",3.5413532885728,-3.30242526971769,0.947390524889739,-3.48581200989111,0.00049064567329352,0.00446582662719924
"Prickle3",24.4635215972538,-0.962529659374191,0.276207601040606,-3.48480510944624,0.000492495613402344,0.00447944898301888
"Rbbp6",203.689541458,0.409979535632339,0.117744584220821,3.48193964372453,0.000497795879736418,0.004524411440271
"Tnfaip8l2",273.711795098162,-0.749130066157872,0.215225447546828,-3.48067607569908,0.000500149964330066,0.00454255114451354
"Thap6",28.7203692306562,-1.0689365503232,0.30712693932816,-3.48043891122512,0.000500592967800139,0.00454332014226053
"A930015D03Rik",5.97699941402165,2.0641766122011,0.593328943832716,3.47897508398491,0.000503335382821307,0.00456494228811971
"Gm18752",3.07461034653299,3.0789230912756,0.885077679700002,3.4787038040765,0.000503845149527334,0.00456629925007653
"Fcrla",159.630485846145,-1.08278205361601,0.311371774693487,-3.47745730865263,0.000506193653267984,0.00458430666413198
"Rin3",200.693026888079,-0.752978319499848,0.216642817716217,-3.47566712544416,0.000509584368723477,0.00461172035049605
"Sidt2",175.335119596557,-0.670980386114094,0.193123053667369,-3.47436711139508,0.000512059931590071,0.00463081873939409
"Cd22",255.105749982754,-0.836159706966375,0.240751329868396,-3.4731260152268,0.00051443375531087,0.00464897048010444
"Gm13456",13.6677484255511,2.11413734704248,0.60877122995241,3.4727944472799,0.000515069673772241,0.0046514019898563
"Agtpbp1",51.0400938056906,-0.771099133478963,0.222285576435925,-3.4689571219266,0.000522482834886091,0.00471498922670516
"Timm10",153.831058629118,0.640942103303157,0.184835183971139,3.46764122248088,0.000525047776123798,0.00473476582750614
"Igsf9",5.71815132500505,1.95562224980154,0.564042577576916,3.46715359362185,0.000526001234933054,0.00473999264940739
"Dpp7",184.621725513164,-0.777236641442898,0.224205441278103,-3.46662702302046,0.000527032648223094,0.00474591402473055
"Gm11427",50.7038723786294,1.04944237030263,0.30279854005936,3.465810535602,0.000528635659876698,0.00475697056889756
"Naglu",255.032074962263,-0.664019884103308,0.191744344335712,-3.46304808313262,0.000534092942980645,0.00480266980429192
"Ubl3",470.377798456791,-0.586702575349404,0.169449048029798,-3.46241293280226,0.000535355096315606,0.0048106075593094
"Gda",39.1490123352963,-1.48402795264717,0.428675670914566,-3.46188984665503,0.000536396645096588,0.0048165531608921
"Phldb1",38.1835855530548,0.898971721261504,0.259768207771912,3.46066875916872,0.000538835379569377,0.00483160804636501
"Rangap1",207.987323387705,0.466624211471683,0.134835426090898,3.46069445545501,0.000538783953161508,0.00483160804636501
"Eif4a3",310.463722388154,0.701259851738555,0.202659434303226,3.46028722595419,0.00053959948664779,0.00483504020580023
"Kdelr1",291.577205671454,-0.376905323428555,0.109039276839477,-3.45660145915512,0.000547033234000088,0.00489818811715192
"Hmox1",3311.65645901508,1.13490268819329,0.328475649509011,3.45505881452609,0.000550172792795945,0.00492153614880763
"Tmem19",76.3539511575507,-0.73403481470325,0.212459551004548,-3.45493912244752,0.000550417088020287,0.00492153614880763
"Gm5150",17.6320072163306,-2.194063389029,0.635728360050766,-3.45125925930659,0.000557977295546446,0.00498561954209542
"Dmpk",8.05089664000841,-1.5795892504568,0.458173416775643,-3.44757943743883,0.000565634044694214,0.00505047468498447
"9130230N09Rik",11.0149512690258,1.51154709495211,0.439116001484034,3.44225008845885,0.000576896639188947,0.00514496413868602
"Abcb1a",24.3048560895477,1.50997048990374,0.438665838480296,3.44218846658963,0.000577028078335162,0.00514496413868602
"Ak3",122.436824361813,-0.894107822947791,0.259783480238365,-3.44174241613593,0.000577980333507457,0.00514983320347227
"Hes6",73.7654302919647,-0.747338067294045,0.217170560596021,-3.44124942737628,0.000579034497513339,0.00515560280475536
"Ciart",19.0107622750318,1.46703318463529,0.426370635655114,3.44074629431554,0.000580112198754097,0.00515968797148821
"Pitpna",1103.56772916172,-0.406548795779864,0.118160278998999,-3.44065534732959,0.000580307204617256,0.00515968797148821
"Dek",312.714680265854,0.761871271079329,0.221489830713205,3.43975734066922,0.000582235963349208,0.00517320937582664
"Suco",50.9118695953682,0.784018400664313,0.228068763383239,3.43764042490499,0.000586806365255393,0.00521016660019127
"Ptov1",178.005098850538,-0.529213818675672,0.153981297616062,-3.43687075553304,0.000588476337412014,0.00522133763614201
"Eif3b",372.332158047645,0.476140133094769,0.138554576845595,3.43648072791836,0.000589324278754204,0.00522155313090465
"Sf3b3",155.791701666567,0.580395522445733,0.168890048220552,3.43652884560611,0.000589219606802412,0.00522155313090465
"Zfp395",13.2216823727341,-1.37768880232459,0.401253069650284,-3.43346607547533,0.000595916770769301,0.00527627705068712
"Dvl2",37.456019738171,-0.845792845231879,0.246495694671326,-3.43126822705625,0.000600766257430197,0.00531550270618106
"Sh3bp5",239.087278701632,0.622608837651422,0.181640284754638,3.42770238712437,0.00060871238349982,0.00538205321505873
"Bag5",83.3210689890843,0.742585227995083,0.216673792694272,3.42720371836973,0.000609831381454234,0.00538519017342444
"Vta1",216.073407551051,0.50177022476588,0.146409674972268,3.42716575841673,0.000609916640826366,0.00538519017342444
"Mta3",94.2203006173795,-0.573567206232675,0.167475467674659,-3.42478342766533,0.000615289686031971,0.00542885033347207
"Aldoc",88.0368719891913,-1.20096996113427,0.350826658632782,-3.42325741668152,0.000618754518119075,0.00545562485064795
"Gna15",147.309199325465,-0.965158116943472,0.282148855180476,-3.42074085796346,0.000624508085547465,0.00550252815611975
"Mppe1",96.0932342244324,0.718309978180518,0.210022289012258,3.42016069608019,0.000625841541739306,0.00551044785257824
"Fmnl3",89.8076584120926,-0.790863460318699,0.231329655605908,-3.41877247967727,0.000629043007233621,0.00553479270556216
"Fbxw17",48.639316113364,1.29815193461472,0.379953051357548,3.41661142074398,0.000634057113632527,0.00557504170856228
"Fnta",93.9242604587395,-0.851708032281474,0.249323762721887,-3.41607243121679,0.000635313461305675,0.00558102823076979
"Pttg1ip",369.58219972536,-0.536707998539844,0.157118602019875,-3.41594178945121,0.00063561832677905,0.00558102823076979
"Alkbh7",71.5178963166039,-0.708221548212242,0.207377620748295,-3.41513006879295,0.000637515608830255,0.00559381342862201
"Arel1",204.567415297949,0.667976942745329,0.19564312902067,3.41426221349566,0.000639549923735454,0.00560778249173016
"Mmp8",721.741102325775,-1.39612295694266,0.40903041882105,-3.41324970638299,0.000641930943930564,0.00562477017145516
"Rinl",127.595635356033,-0.491694573338863,0.144078517890198,-3.412684836983,0.000643262875962982,0.00563254834553498
"Agtrap",185.111649996776,0.576417256353507,0.169099597175135,3.40874411283498,0.00065262665256369,0.00571059580942376
"Ppp2r5c",346.013205384636,-0.553013200044943,0.162273138750976,-3.4079158405483,0.000654610809853367,0.00572400721250402
"Trmt61a",43.4913683501559,1.29704348993075,0.380705367363928,3.40694826267282,0.000656935782749064,0.00574037821466256
"Atosa",43.687504261134,-1.1971910817804,0.35144232825209,-3.40650794039145,0.000657996364384814,0.0057417315237681
"Eepd1",39.948688382492,-1.4829930892027,0.435340409611972,-3.40651374524255,0.000657982372187641,0.0057417315237681
"Prkx",155.140391680262,0.759301102150823,0.223054795292702,3.40410122613341,0.000663821482462549,0.00578857811289041
"Dkc1",48.9079008943201,0.986903979767192,0.290008858388017,3.40301322260565,0.000666470550646492,0.0058076839255305
"Gabpb1",61.1921009154658,0.852249920961871,0.25047607040616,3.40252032691149,0.000667673883964204,0.00581417388377895
"Ciita",377.49393926862,-1.05591200628442,0.310391825889108,-3.40186795596112,0.00066926965924767,0.00582407001345313
"Ankib1",171.844549292214,0.617820479330468,0.181721420138402,3.39982198499178,0.000674297371152965,0.00586379723514982
"Irak1",302.280583060414,-0.411091956434355,0.120942642927815,-3.39906542872323,0.000676165387426733,0.00587601161561587
"Atg5",208.724655899483,-0.45966485282907,0.135276549243374,-3.39796406250795,0.000678893376254287,0.00589164210645319
"Tlr4",56.6374613190849,-1.03704951635868,0.305194731531536,-3.3979928524799,0.000678821935945559,0.00589164210645319
"Cep19",21.8858283327142,-1.36059189917786,0.400776587763623,-3.39488867543414,0.000686565111358347,0.0059541443549333
"Gzmb",16.0561059351771,2.58314659613487,0.761199464174902,3.39352130119384,0.000690001919869835,0.00597985942722463
"Ttc13",102.269051316382,-0.660242567924798,0.194640226246268,-3.39211775827586,0.000693546261071724,0.00600647065855764
"Mcm6",126.297130632655,0.555101512600977,0.163708542702206,3.39079136273747,0.000696911327890495,0.00603149401114238
"Cd82",313.566849312588,0.887918404110671,0.26191790122538,3.39006383281384,0.000698763509812205,0.00603927916899042
"Pbxip1",224.245192875188,-0.686406326684235,0.202472363936022,-3.3901235375566,0.0006986113383705,0.00603927916899042
"Idh2",107.455245161974,-0.810583928524255,0.239327023736236,-3.38693021736487,0.000706793630873128,0.00610452073967329
"Ahrr",61.7261358792643,-0.917671380200927,0.27112849869841,-3.38463637945231,0.000712726027637835,0.00615156794038128
"Foxn3",87.038473957903,-0.788998981190473,0.233264734678162,-3.38241861668058,0.000718505635461154,0.00619302036166687
