"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Naive","lfcSE","stat","pvalue","padj"
"Sdccag8",32.6430568827803,-1.33270362613411,0.331438581860914,-4.02096707827867,5.79597056420993e-05,0.000414753015559795
"Tet2",46.6761585608711,1.36538111801042,0.339765041052657,4.01860389691715,5.85439935154969e-05,0.000418712102005907
"Gpr141",9.23821006393973,2.78913994921888,0.694172779466573,4.01793333262384,5.87108013513945e-05,0.000419682719829672
"Mfhas1",116.689971520149,-0.902262915013936,0.224577562763857,-4.01760044017694,5.87937779044874e-05,0.000419909686774284
"Msi2",79.9693612456949,1.40772810888132,0.350394118064902,4.01755633529378,5.88047797868551e-05,0.000419909686774284
"Nploc4",117.875275930356,0.752908887710011,0.187428041103869,4.01705573656805,5.89297899481981e-05,0.000420579822919557
"Fars2",31.2616313391593,-1.21169712058469,0.301917790739048,-4.01333461542179,5.98669525347604e-05,0.000426870224811915
"Lats1",60.0542912765235,1.17027754123557,0.291599442503872,4.01330513936092,5.98744320960993e-05,0.000426870224811915
"Tm6sf1",156.056995915292,-0.820918723633514,0.204631384187023,-4.01169511165128,6.02843240498247e-05,0.00042956559523571
"Xpnpep1",160.109184203923,0.55320213746457,0.138024064679806,4.00801221691241,6.12319535275117e-05,0.000436087833671397
"Rhoh",121.067885017619,1.13816259679563,0.28399836698994,4.00763782150883,6.13290733781863e-05,0.000436549142569622
"Rab11fip4",8.71126297979934,-3.30547273069045,0.825323865338021,-4.00506136986194,6.20013823056668e-05,0.000441102085185703
"Isca2",108.460720232688,0.955446276598916,0.238569984476636,4.00488887441114,6.20466422289183e-05,0.000441191508704679
"Stra6l",20.525463306386,-1.33837242273683,0.334296180605226,-4.00355283842543,6.23982565865572e-05,0.00044345806787371
"Atg16l1",96.8634997212215,0.887607797764743,0.221924731102899,3.99958938038856,6.34524806028239e-05,0.000450712988534585
"E2f1",20.3690280119426,-1.44858905549328,0.362225877428639,-3.99913188360947,6.35752479612095e-05,0.000451347473163852
"Atp1a1",638.950312751421,0.485240324062079,0.121390886296701,3.99733735262518,6.40589769856566e-05,0.000454542562249433
"Lta4h",103.815769755566,-0.976265748513669,0.24429132037679,-3.99631778569904,6.43353585802791e-05,0.000456263793693876
"Arrdc3",10.0008285066567,-3.14424343840908,0.787234227772531,-3.99403802259167,6.49574398479969e-05,0.000460395136292009
"Bcl2l13",18.8744665279741,-1.54498375058438,0.386832627304987,-3.99393340046854,6.49861243802813e-05,0.000460395136292009
"Fmr1",53.7624908879863,1.23444308183157,0.309134204912123,3.9932270910703,6.5180089050458e-05,0.000461527010401354
"Pcmtd2",33.6424636488707,-1.32995560072315,0.333089576337819,-3.99278661117367,6.53013296500076e-05,0.00046214302305008
"Tpm1",252.644671741834,-1.17595334055673,0.294562673184149,-3.9922008034656,6.54629019516972e-05,0.000463043671247435
"Cep19",13.5789587975963,-2.20207590071635,0.551625805827975,-3.99197404735462,6.5525545330561e-05,0.000463243981027371
"Dse",54.7970873060569,1.32279768382009,0.331402733596256,3.99151108219777,6.56536197509226e-05,0.000463906414742645
"Dtx3",44.7353884296053,-2.17132677216987,0.544393121067642,-3.98852720238557,6.64847801259409e-05,0.000469533538764887
"Samsn1",392.308641528598,2.61413111493921,0.655673616498198,3.98693961318847,6.69310520858968e-05,0.000472438012003799
"Pakap",13.4437484459663,2.47752826903542,0.621545846397813,3.98607485416242,6.71753272505315e-05,0.000473914383990159
"Slc2a8",22.9271104027907,-1.41730292710812,0.355604222739707,-3.98561894509772,6.73044507971474e-05,0.000474577255986573
"Fuom",20.0871195465339,-1.6637898419768,0.417624651741984,-3.98393589802912,6.77831638166136e-05,0.000477703174344134
"Mrps6",97.2737874881485,-0.878246868168546,0.220542123144261,-3.98221825222054,6.8275038599019e-05,0.000480918539108748
"Insl6",185.192228753645,1.14539108526575,0.28777177098051,3.98020654132656,6.8855417510756e-05,0.0004847536331378
"Klf10",57.9933127436783,-1.19673071780142,0.300773277900301,-3.97884654566323,6.92504176449173e-05,0.00048728031101971
"Vps18",120.172926788522,-0.952960749845192,0.239520150595947,-3.9786245435891,6.93150996099106e-05,0.000487481284176838
