"","baseMean","lgFC_cDC_Treatment_6H_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Milr1",247.175105897629,0.853482352710167,0.181501210973294,4.7023507343747,2.57183223051552e-06,4.48718967150882e-05
"Rac2",89.6499058057956,-0.921809085866835,0.196148411618491,-4.69954907236137,2.60736565989671e-06,4.54273367383138e-05
"Hspa1b",71.1881258520614,1.55475465634165,0.330909551977192,4.69842785453595,2.62171766209392e-06,4.56126884468834e-05
"Zfp36",359.332281973097,0.684613770079052,0.145740748232635,4.69747670696911,2.63395211677111e-06,4.57607268038182e-05
"Tent5a",109.208891533638,1.71707968567657,0.365700873080076,4.69531196689428,2.66200141825318e-06,4.61827166954857e-05
"Irag2",150.781331209992,-1.11626232950569,0.237837654020324,-4.69337933097129,2.68728529165989e-06,4.65556068229315e-05
"Tasor2",25.5946177236833,1.52955691327552,0.326172288758863,4.68941404892403,2.73988489112059e-06,4.74000086163863e-05
"Casp7",142.196036880238,1.51574609658508,0.323542838290716,4.6848389678251,2.80180125258266e-06,4.84029884465159e-05
"Ccr5",86.3377540827641,-1.22258404692344,0.261043086230463,-4.6834569134847,2.82076768973909e-06,4.86622044003725e-05
"Fcgr2b",478.459505007369,-1.05779078555436,0.225956346645558,-4.68139444303217,2.84930100356971e-06,4.90167566202335e-05
"Ltk",7.38611268875201,-2.74089789727227,0.585461543054389,-4.68160194258505,2.84641786211056e-06,4.90167566202335e-05
"Frrs1",91.7990709043996,-1.36666055208219,0.292199399302026,-4.67715045050305,2.90888839698433e-06,4.99718547974245e-05
"Arhgap27os3",18.6380800945001,-1.33614920882667,0.285851871457453,-4.67427133505945,2.9499910777071e-06,5.06071793400507e-05
"Larp1b",115.318376743062,0.873797606484082,0.187280188822003,4.66572365171293,3.07532788235156e-06,5.26837550612611e-05
"Rnf130",439.309065566174,-0.850260961940374,0.182359367485345,-4.66255709078779,3.12304409806957e-06,5.33533414976575e-05
"Whamm",143.251670771323,0.799514884432498,0.171475761976809,4.66255332657817,3.12310124047999e-06,5.33533414976575e-05
"Ciita",376.071661500133,-1.05149397146912,0.225534045098422,-4.6622405544593,3.12785276855359e-06,5.33564356723039e-05
"Sdad1",89.6573016131211,0.838976099584784,0.179961715635302,4.66196988966805,3.13197021246692e-06,5.33564356723039e-05
"Def6",101.078803375864,-0.80692852779532,0.173315373446377,-4.65583930467069,3.22663534883669e-06,5.48170981877747e-05
"Slc37a2",92.2001983659849,-1.58108121103696,0.339581704263561,-4.65596700642573,3.22463575445698e-06,5.48170981877747e-05
"Ing4",94.0013342449575,-0.886445753457226,0.190429536487202,-4.65498036601481,3.24011581518365e-06,5.49700864059403e-05
"Pycard",320.64314409768,-0.8024421654904,0.172472115061905,-4.65259074026187,3.27790416684574e-06,5.55344784570569e-05
"Klhl6",55.9154251815609,-1.12789828274868,0.242439968367009,-4.65227862528529,3.28287089550546e-06,5.55420154400737e-05
"Sowahc",76.2076139994822,1.09624518167388,0.235704437340612,4.65093145484454,3.30439153528858e-06,5.58292176450477e-05
"Apol9b",16.6970972578858,2.85691498928712,0.614822246986249,4.64673326850357,3.37232751498853e-06,5.68987621794013e-05
"C130050O18Rik",8.63750022489627,-2.23084743576701,0.480324999506215,-4.64445414679721,3.40976765397335e-06,5.74515447102258e-05
"Slc2a8",22.9271104027907,-1.96319069955337,0.424480340143385,-4.62492726727985,3.74729871436867e-06,6.30521508336854e-05
"Tmem192",110.842147662918,0.876572433221043,0.189586940172269,4.62359080443275,3.77153525322445e-06,6.33731429758631e-05
"Ly6a",503.312152541811,1.91132883716633,0.413901951680077,4.61782997013669,3.87773772806743e-06,6.5068650975208e-05
"Samd1",65.1525100061389,-1.28664748384684,0.278889689678117,-4.61346378681777,3.96013287385763e-06,6.63605894810277e-05
"Cxcr4",182.306120469554,-1.2516871024503,0.271456300355335,-4.61100774162121,4.00721612524481e-06,6.705808673894e-05
"Septin9",89.1281553296231,-1.23381573486385,0.267825047342588,-4.60679741161631,4.08918041868634e-06,6.83366028336386e-05
"Rin3",149.746654045898,-0.743974519696903,0.161739659048138,-4.59982742683707,4.22841087243231e-06,7.05673515571822e-05
"Myo10",76.1024184302375,1.35627617214578,0.295236389787321,4.59386518417595,4.35110539872483e-06,7.25164553765768e-05
"Slamf8",180.069510951225,1.64742967948338,0.358638923595171,4.59356074061549,4.35746108781785e-06,7.25239763437217e-05
"Ski",45.575462274944,-1.18416690167294,0.257805075397793,-4.5932645036013,4.36365399168436e-06,7.25287712853301e-05
"Zfp513",154.36128311155,0.958496166861394,0.208762240177008,4.59132918888345,4.40432018582784e-06,7.31057633007073e-05
"Amz1",62.6035699640752,-1.29804192105071,0.282911410276031,-4.58815683603655,4.4717664162939e-06,7.41251105146262e-05
"Egln1",55.2244458038962,-1.00638688799209,0.219648258238608,-4.58181137452422,4.60965596709664e-06,7.6307822431062e-05
"Slfn3",11.6271285894662,2.87660292173803,0.628816331839501,4.57463137657857,4.77059179396172e-06,7.88357481505487e-05
"Slfn4",118.97247574206,2.36238438200282,0.516432607360133,4.57442916720288,4.77520122315462e-06,7.88357481505487e-05
"Hmox1",2700.91543626403,1.13622549745513,0.248828400529256,4.56630149548197,4.96404664687401e-06,8.18434697497361e-05
"Plscr1",44.4532115562345,1.56273958037767,0.342389606447941,4.56421442400087,5.01368156423575e-06,8.2551006237946e-05
"Bcl11a",85.6913325351487,1.22667600359904,0.26883621829757,4.56291198919208,5.04489664946478e-06,8.29537691370494e-05
"Rcn1",34.3031459654368,1.55157039793838,0.34011592658896,4.56188692337686,5.06959490201118e-06,8.32484414189884e-05
"Tfg",294.490567533617,0.701848854730815,0.153902703830027,4.56034128877911,5.10705494337296e-06,8.37516099725635e-05
"Erap1",73.1941210784747,0.889332131517664,0.195148099830938,4.55721645400656,5.18359974899861e-06,8.48935409559332e-05
"Ppfia3",69.7801752482017,4.24499222925376,0.931587975587087,4.55672715889077,5.19568437319936e-06,8.49781506737786e-05
"Ttc7",68.4062072104748,-0.852201392343019,0.187218439042285,-4.55190950582887,5.31612024820465e-06,8.68323204902895e-05
"Psmb6",1037.02249452535,0.529515277793931,0.116343523142194,4.55130860311634,5.33132829642731e-06,8.69650802988269e-05
"Mthfd2",373.042953250437,0.846943147917901,0.186254035912435,4.5472472248391,5.43521390391832e-06,8.85420853870408e-05
"Psmb9",287.665682662046,1.10232565045859,0.242920549571145,4.53780321345664,5.68432658072758e-06,9.2477593895466e-05
"Etv6",214.171129198874,0.9995172361133,0.220441301673665,4.53416500685047,5.78318067297046e-06,9.39613865160002e-05
"Pxdc1",36.1514527949388,-1.87272016063515,0.413229495090638,-4.53191309643661,5.84518974781181e-06,9.48434156834511e-05
"Isg15",3609.12008507959,3.32274132645095,0.733465826407477,4.53019241908757,5.89299904338927e-06,9.54930174801457e-05
"Grk6",95.7817591359044,-0.902360967945552,0.199278181014517,-4.52814735337139,5.95030832541768e-06,9.62946471160808e-05
"Casz1",48.4160229994997,1.05829305679604,0.233780169083126,4.52687266395012,5.98629863211897e-06,9.67496132872597e-05
"Aff1",214.491143274067,0.706653351325574,0.156121483470102,4.52630436003322,6.00241150887386e-06,9.68825500177367e-05
"P2ry6",92.0024141037452,-2.2044642177376,0.488050743769594,-4.51687502965535,6.27589182272637e-06,0.000101163752307806
"Nup210",181.021221291662,0.991939278491559,0.2196299506663,4.51641169832381,6.28963266901764e-06,0.000101252369690097
"Dync1h1",398.805500583106,0.556840171344413,0.123391126179972,4.51280564967237,6.39756414924341e-06,0.000102807763032673
"Stk39",29.860964355126,1.52673544181203,0.338325286406313,4.51262587561515,6.40299102173695e-06,0.000102807763032673
"Tmed5",79.8919778017126,0.90036887965622,0.19965403862699,4.50964521353041,6.49361328095543e-06,0.000104126699647488
"Flt3l",28.7368415862941,-1.22819554900846,0.273244952440519,-4.49485173665127,6.96184372742684e-06,0.000111489343551478
"Atf7ip",36.0691812330109,-1.1000629389101,0.244816465228621,-4.49341892867709,7.00887114529324e-06,0.000112096307653173
"Dalrd3",87.0247382871461,-0.705443958381489,0.157068754851588,-4.49130674683231,7.07875134204033e-06,0.000113066713568636
"Pacc1",52.0107663754439,-1.40515406602223,0.313248517477167,-4.48574849560031,7.26584087367377e-06,0.000115904316170565
"Isoc1",89.4129872024505,1.09645599135855,0.244557255680648,4.48343267635595,7.34517835142741e-06,0.000117017932153804
"C1qa",216.540127340413,-0.959540108402793,0.214041703629995,-4.48295865772732,7.36151954336032e-06,0.00011712635304546
"Ncl",1023.77495623612,1.00908467624931,0.225182634489118,4.48118336717514,7.42302989823821e-06,0.000117952233169547
"Itpr3",54.4287327938967,-1.50502293867208,0.336677554456855,-4.47022059756866,7.81389611329203e-06,0.000124002695038199
"Pim1",862.750662084994,1.09799398788797,0.245681528506068,4.4691759879736,7.85215063915028e-06,0.000124448988775075
"Stab1",46.8278207399662,-1.56103610922819,0.34933131402623,-4.46864064728813,7.87182461454973e-06,0.000124599340214403
"Ythdf1",138.627467851676,0.916621816535766,0.205135782260757,4.46836630076858,7.88192520936179e-06,0.000124599340214403
"St6gal1",115.278882884878,-0.914404854971619,0.204753167457293,-4.46588869089092,7.97370612248868e-06,0.000125888216327157
"Sfxn5",12.7371108036687,-3.08038063723606,0.690107328645856,-4.46362545269654,8.05843801014259e-06,0.00012706263681461
"Dgkz",142.635041977191,-0.939560454358439,0.210513337026943,-4.46318730978164,8.07494049492659e-06,0.000127159607819466
"Srsf7",481.063379126542,0.812931470208112,0.182181134876771,4.46221542509319,8.11166154225891e-06,0.000127574313346436
"Dscaml1",16.1469447171164,2.6100632617863,0.585030822616406,4.46141153745274,8.14215567126123e-06,0.000127726817509708
"Lars",115.856066053055,0.817155631018872,0.183150893606263,4.46165243821081,8.13300602526817e-06,0.000127726817509708
"Trim34a",43.0754701571895,1.07211782122555,0.24052079151748,4.45748500352675,8.29268365172435e-06,0.000129922236344554
"Myo7a",27.9555901912041,-1.65479572848662,0.371302659936889,-4.45673006696986,8.32192823294426e-06,0.000130214324185037
"Rab32",317.429471447139,0.818604154804399,0.183826091117779,4.45314454453536,8.4621745512233e-06,0.000132240318082285
"Rab9",163.140150805198,0.869972361206079,0.195373377750036,4.452870555983,8.47298390867491e-06,0.000132240992821161
"Fcer1g",1802.39801007895,0.79614611856922,0.178941671440709,4.44919348388348,8.6193342861432e-06,0.000134354420097331
"Dusp16",108.29511986377,1.41556414002894,0.318274127584642,4.44762554459437,8.68247146044382e-06,0.000135167043027416
"Il33",4.70125242489171,5.40666335181006,1.21967539626902,4.43287071982348,9.29866269680714e-06,0.000144576549246686
"Gm55531",124.167573413802,-7.45764885707922,1.6829705492349,-4.43124145010712,9.36921064429437e-06,0.000145489272242564
"Rsad2",1570.04093885304,3.52448745380703,0.795575168973125,4.43011244098556,9.41839676387662e-06,0.000146068393245829
"Pakap",13.4437484459663,1.83177071216232,0.413698874482554,4.42778751683447,9.5204619670031e-06,0.000147465112661663
"Arhgef18",86.2875083111419,-1.32345700705048,0.299449773296968,-4.41962935045534,9.88703287726311e-06,0.000152950157218417
"Mtss1",114.09635776186,-1.44810756368471,0.327871468071239,-4.41669283455331,1.00222492087247e-05,0.000154846901925491
"Aldh9a1",59.8526645784085,-0.923814266136585,0.209519852063519,-4.4091968232992,1.03754696961153e-05,0.000159902000348035
"Gem",40.4245425560988,2.30677680922987,0.523156240782192,4.40934586918224,1.03683320628964e-05,0.000159902000348035
"Mapkbp1",53.7484536829486,1.02876582699295,0.233458635748153,4.40662999548554,1.04991307980562e-05,0.000161605042095895
"E330020D12Rik",15.439386364192,-1.71238059894614,0.389301496854849,-4.39859752089421,1.0895266693099e-05,0.00016749256669754
"Rcc2",213.01783924585,0.92769328758736,0.211115131551646,4.39425294041708,1.11154334878071e-05,0.000170663586913419
"Ampd3",266.636199273441,1.5007976548394,0.341657126753849,4.39270115363543,1.11950966911562e-05,0.000171458070645227
"Birc2",125.343488435788,0.74442559463986,0.169460056966139,4.39292661626219,1.11834884944471e-05,0.000171458070645227
"Ccdc6",151.769518258998,0.71905841750363,0.163769485777328,4.39067396524228,1.1299986706862e-05,0.000172848987198488
"H2-K1",6385.19980840541,0.74931667745398,0.170704811738125,4.38954631579743,1.13587385179435e-05,0.000173531573651617
"Ccl12",12.9389247829878,3.1549173077475,0.72062531345553,4.37802731716306,1.19758342827702e-05,0.000182731891298467
"Col27a1",20.8022280409441,1.5033423180058,0.343521488836731,4.37626863779781,1.20728208516668e-05,0.000183909661644085
"Klhl24",37.5732205295143,-1.07633839876976,0.245969315031854,-4.3759051759378,1.20929580765231e-05,0.000183909661644085
"Tmem171",83.568649726902,3.82961808930031,0.87517817814904,4.37581533099896,1.20979407806253e-05,0.000183909661644085
"Eif4ebp2",115.159657738854,-0.981468553797081,0.22442148803576,-4.37332700352068,1.2236721929672e-05,0.00018578943814853
"Mfng",76.2018362853985,-1.05554022173738,0.241409132252733,-4.37241214484103,1.22881271642236e-05,0.000186339587602665
"Sgcb",23.7024066800139,1.89948531007153,0.434723690968193,4.36940831506353,1.24583632068167e-05,0.000188688132267977
"Cpeb4",235.015231117204,1.78834170834416,0.409377926851631,4.36843706278355,1.25138868068133e-05,0.000189295654739024
"C2",5.47595464947052,2.71750131089449,0.622361174384126,4.36643772578465,1.26289271807307e-05,0.00019080087645869
"Habp4",28.1746970621856,-1.59262295998892,0.364798602647373,-4.3657594860044,1.26681813098017e-05,0.00019115880961707
"Pigs",110.29306452761,-0.765132620433632,0.17528003057074,-4.36520131781262,1.27005734214965e-05,0.000191412445811339
"Asb2",75.0010887848795,-0.819858280893212,0.18787747711555,-4.36379226227835,1.27826969229406e-05,0.000192414051843725
"Gar1",136.491116224481,0.976237223540529,0.223892428456542,4.36029583613194,1.29886720852488e-05,0.000195275225487284
"Srm",173.081599234297,1.05230003489384,0.241404854029619,4.35906742274836,1.30617869567897e-05,0.000196134387763139
"Arid5b",82.2644023917716,0.932576918210576,0.214124915846709,4.35529379905607,1.32888560099049e-05,0.000199300388729747
"Zfp296",49.0050814333892,1.17722458304324,0.270394044526937,4.35373709913926,1.33836197420125e-05,0.000200476830842853
"Mvb12b",65.5613312624353,-1.24218106041704,0.285510789197457,-4.3507324676195,1.35683519196266e-05,0.000202996427075242
"Pla2g15",86.7704117660453,-1.23508421171,0.284061634110804,-4.34794447189667,1.37419383103215e-05,0.000205343343388904
"Ppp1r21",67.489167651706,-1.04455375730108,0.240312980240714,-4.34663893833277,1.38239498290923e-05,0.000206317832017911
"Plekhm1",138.989627718461,-0.726055762199784,0.167178687862259,-4.34299234839067,1.40555031307237e-05,0.000209519107954708
"Cers6",298.189368918043,1.08294106288659,0.249479824945468,4.34079614703637,1.41967386963756e-05,0.000211367928978887
"Rchy1",85.4425204913099,-0.810941913100963,0.18687666069059,-4.3394499350758,1.42839802927391e-05,0.000212409358275683
"Stat3",548.518026744444,0.898500643370716,0.207073026814836,4.3390520590311,1.43098624791191e-05,0.00021253692966266
"Mrgpre",20.0348365417974,-1.62676137437168,0.375015248143935,-4.33785394706753,1.43880711088064e-05,0.000213440431678102
"H3f3a",1188.49727777292,-0.485390114479463,0.112032121571284,-4.33259771993714,1.47360221102047e-05,0.000218338431338534
"Smyd4",16.9406779908723,-1.61489158679673,0.372754107395017,-4.33232405695638,1.47543560258567e-05,0.000218346692850118
"Fes",164.13926238328,-0.749491584976554,0.173083699538581,-4.33022628343744,1.48956194939792e-05,0.000220171954566241
"Sidt1",32.6774079781405,1.31299892449614,0.303321821094815,4.32873216887918,1.49970181091144e-05,0.000221404294993092
"Ciart",18.3274446619726,1.45376720652847,0.336094873176358,4.32546677308474,1.52209211584284e-05,0.000224170952744576
"Ppp1r15b",395.092323911656,1.07603995034561,0.248760133655649,4.3256125269459,1.52108594534967e-05,0.000224170952744576
"Retreg2",111.001220819677,-0.855862384004686,0.19790517322124,-4.32460844794546,1.52803020379863e-05,0.000224706008344575
"Rusc2",129.766287830471,1.35560315370954,0.313476784834916,4.32441322384824,1.52938388810604e-05,0.000224706008344575
"Ttc39b",49.4739906968796,1.08869997967226,0.251874544622972,4.32238986794762,1.5434813410184e-05,0.000226506347810382
"Dna2",22.91614565283,-1.7042408470018,0.394546133181128,-4.31949702119986,1.56385219594784e-05,0.000229221915546865
"Sec23b",163.814568040563,0.821563742728651,0.190221902418835,4.31897553479258,1.56755156112154e-05,0.000229490295891012
"Cdkn1a",4270.15919522971,0.929105897856075,0.21518648033204,4.31767784120282,1.57679349525497e-05,0.000230568505978771
"Notch1",189.888786670714,1.09087215675889,0.252917050913682,4.31316177702544,1.60936265696139e-05,0.00023505114762731
"Gpatch4",71.7607398994667,1.1239459278364,0.260860530233893,4.30860861483584,1.64284792872143e-05,0.000239656782761108
"Iqsec2",54.3989635787412,1.48166224406873,0.344280477042078,4.30364874824907,1.68007956454728e-05,0.000244797358141569
"Mplkip",48.8929994594186,-1.00657215334502,0.234262040887482,-4.29677872493428,1.73298028301265e-05,0.000252019266496087
"Psmc4",324.100069471388,0.401372382669355,0.0934145286551612,4.29668048908128,1.73374810868024e-05,0.000252019266496087
"Sfmbt1",59.3810978570411,1.02992722704705,0.23979930451096,4.2949550214395,1.74728758099968e-05,0.000253687155525048
"Fam98c",40.7061927043622,-0.985141294865344,0.229442449042242,-4.29363136149219,1.75774235760691e-05,0.00025490377070231
"Zfp213",32.6267122617143,1.03085765096917,0.240328064748916,4.28937690671361,1.79175084077866e-05,0.000259529193128352
"Smc4",139.15077310447,-0.810057834340507,0.188998222205944,-4.28606060356387,1.81869392557205e-05,0.000263121525180229
"Grn",2161.72847851667,0.810075151531017,0.189143806887026,4.28285316269893,1.84511942790652e-05,0.000265894787075903
"Inka1",21.763242096987,1.5393249816662,0.359367500137057,4.28342847107523,1.84035280700463e-05,0.000265894787075903
"Mef2b",19.6234383403135,1.28394216121483,0.299798468386875,4.28268419156153,1.84652164272365e-05,0.000265894787075903
"Tmie",16.4579597839484,-1.72046832980454,0.401690248368976,-4.28307218507379,1.84330337007001e-05,0.000265894787075903
"Pdgfrb",14.7568565105665,3.49716087642108,0.816892364612001,4.28105467491072,1.86009646191012e-05,0.000267535888075433
"Pip4k2b",107.146356492753,-0.984218675749167,0.230041003423477,-4.27844888998916,1.88200190820244e-05,0.000270369934952639
"Itgb7",125.137744002187,-1.3307576809799,0.311128950528252,-4.27719014485945,1.89267131681462e-05,0.000271585067575163
"Tep1",122.101026050128,-0.868223972140079,0.203007429026902,-4.27680886508356,1.89591448270989e-05,0.000271732994062142
"Parp1",107.044487321742,-0.846620341110309,0.198213925634373,-4.27124551618029,1.94384260397733e-05,0.000278277607280344
"Vmac",12.4939084369712,-2.04199169013494,0.478529124829367,-4.26722551289448,1.97919062796921e-05,0.000283008131354433
"Zfp593",21.259647210233,1.41135996773868,0.33076836224569,4.26691343197552,1.98196022122871e-05,0.000283074620899444
"Kcnk13",27.7545489716517,-2.28812574376738,0.536299425051177,-4.26650791868559,1.98556450330748e-05,0.0002832600324521
"Cd44",352.674505411787,0.644253875362748,0.151019044742728,4.26604390499411,1.98969640586663e-05,0.000283520196673548
"Mphosph10",94.9281664546643,0.833379136878375,0.195435022988344,4.26422615627129,2.00596191455267e-05,0.000285506723017966
"Abcd1",78.3994783680617,-1.33613631656701,0.313684915217893,-4.25948539998776,2.04898081328712e-05,0.000291292029277844
"Zfp414",60.1816034490133,-0.999481513609164,0.235110564296173,-4.2511127332845,2.12711060531655e-05,0.00030204970595495
"Gpr4",9.85218982465836,2.05004568706245,0.482317357689147,4.25040827243812,2.13381209279372e-05,0.000302651431129161
"Nup98",94.0003611343264,0.820885316973233,0.193181003012272,4.24930663043036,2.14433224417877e-05,0.000303792767649917
"Slc43a2",128.776365333682,-1.1189624786277,0.263500090867708,-4.24653545637477,2.17101437404516e-05,0.00030721854327646
"Azi2",200.525557799739,0.847798133494409,0.199658545670387,4.24624015289595,2.17387625123856e-05,0.000307269528123858
"Emp3",1095.83515311882,-0.852450912999114,0.200841045242178,-4.24440587814712,2.19173336424897e-05,0.000309437481759426
"4930426D05Rik",10.9203120279531,-1.77298259156165,0.417813296520255,-4.24348053622967,2.20079469305866e-05,0.000310004142372013
"Nudt14",37.5444909010918,-1.45980363106,0.344001642002441,-4.24359495077538,2.19967236991655e-05,0.000310004142372013
"Mcub",138.009751863519,-0.954323886333186,0.225024603368275,-4.2409757513108,2.22550181682572e-05,0.000313125301444104
"Kdm4a",130.257097094165,0.75965995636276,0.179175341202933,4.23975727498334,2.2376160644093e-05,0.000314469543697247
"Ndst1",142.866187177803,-0.66905963633417,0.157822248669532,-4.23932393546825,2.24193949071734e-05,0.000314717060165498
"Map3k5",43.1200413287239,1.0109399302913,0.238556832673174,4.23773202789081,2.25789029429968e-05,0.000316594366265787
"Sytl3",12.4412526915841,2.44880684539602,0.578004359076987,4.23665809252116,2.26871199838436e-05,0.000317749024813628
"Ccnl1",376.00151906049,0.662750931772564,0.15660087284769,4.23210241246329,2.31516938660205e-05,0.000323886396077825
"Bcl9l",73.7820257342208,-0.838265222654774,0.198127454578974,-4.23093924280261,2.3271753028966e-05,0.000324457369415197
"Dusp7",33.7461272547639,-1.44737471606469,0.342054789716537,-4.2314119245754,2.32228928342517e-05,0.000324457369415197
"Rnf128",606.053443112301,-1.81090570301346,0.428007597958759,-4.23101298119468,2.32641244003973e-05,0.000324457369415197
"Rrs1",141.890378033351,1.08833232783855,0.257522206993398,4.22616884401915,2.37703661398897e-05,0.000331033341605743
"Nipal3",38.8159914644594,-1.00084664651653,0.236839993751581,-4.22583462642003,2.38056777195901e-05,0.000331149648278284
"Cpm",15.2672365264106,-1.69860830803353,0.401986562662958,-4.22553504470674,2.3837372278956e-05,0.000331215434052508
"Plin2",730.188318825955,0.672925932438208,0.15938698459993,4.22196287938622,2.42184001237627e-05,0.000336129501378731
"H2az2",138.048372211858,-0.721616825934981,0.171073654931788,-4.21816454569062,2.46299058395981e-05,0.00034145500386883
"Samd4b",201.448555091454,0.58838964669941,0.139512206621922,4.21747788918533,2.47050035837152e-05,0.000342109987619812
"Zfp467",17.6323340417668,-2.04383190045776,0.484701479234988,-4.21668178872401,2.47923435857253e-05,0.000342932833630027
"Klhl36",17.2641346338289,-1.66492207028929,0.395013043074077,-4.21485340669387,2.49940482888048e-05,0.000345333965277153
"Ppm1k",25.9910837272301,1.39345050229035,0.330664515180129,4.21409143805851,2.507856766619e-05,0.000346112411959339
"Tef",54.8081194070628,-0.979521967635432,0.232473116836324,-4.21348490081577,2.51460404927428e-05,0.000346654113773692
"Tnk2",25.3016146491735,-1.25560744644524,0.298019176180114,-4.21317669063816,2.51803927503663e-05,0.000346738524834921
"Lilra6",40.9293499200186,-1.34172968116826,0.318839218798761,-4.20817014363314,2.57446994073439e-05,0.000354112142016132
"Plcl2",244.4720972409,0.655878435827628,0.155896826070186,4.20713142378117,2.5863274498538e-05,0.000355345190901054
"Ms4a4c",65.6245652947592,2.3508276076545,0.559351411164303,4.20277407142175,2.63663716086417e-05,0.000361794135660825
"Plekhf2",46.5710511031607,0.954403834503986,0.227100693739964,4.20255798776556,2.63915611456565e-05,0.000361794135660825
"Mapk3",361.806764450768,-1.0725296242544,0.255776144551784,-4.19323555812398,2.75003615843675e-05,0.000376574070614032
"Cyp4f16",26.3335488571133,-1.49952843772784,0.357734782731157,-4.19173228356371,2.76832554146057e-05,0.000378656376678844
