"","baseMean","lgFC_MoDC_Naive_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Gm14328",3.60184791571553,2.8487493840701,1.13224747009265,2.51601302658419,0.0118690795833726,0.0325439589794567
"Gucy1b1",3.04802127366087,2.387742114118,0.949198299519984,2.51553560022758,0.0118851673383304,0.0325818688251166
"Slfn5",314.640873177011,1.38266344593819,0.549705530049016,2.51528021887446,0.0118937808157344,0.0325992782403862
"Gm37019",3.0588574576977,-3.31444392447315,1.31779922411386,-2.51513573830028,0.0118986562936223,0.0326064376195403
"Arrdc1",102.012075957341,-0.830299238940765,0.330143147622478,-2.51496735558547,0.011904340582118,0.0326158102750081
"Gm42467",5.95915393676998,-2.23881131419359,0.890409572584911,-2.51436123681172,0.0119248219672383,0.0326595029011474
"Vrk3",121.636108894388,-0.687380555355694,0.273375299501623,-2.51442085882968,0.0119228058925197,0.0326595029011474
"Naa35",52.5746151310717,-0.607050960540803,0.24144156849884,-2.5142769089645,0.011927673967499,0.0326611045762766
"Atcayos",1.65360291417512,-3.71446440576959,1.47757068551068,-2.51389963417269,0.0119404409528952,0.0326836390589794
"Lims2",2.58448860606804,3.02642027463514,1.20385364715232,2.51394368559172,0.0119389496276398,0.0326836390589794
"Cd1d2",2.75713087037292,-3.08456490121241,1.22709195635322,-2.51371943662592,0.0119465431152671,0.0326941299617282
"Odc1",42.506896199243,-1.20748593906772,0.480447830568387,-2.51325089269157,0.011962422706801,0.0327313697082954
"Slf1",21.6405862121244,-1.09289442108255,0.434990504449053,-2.51245581203382,0.0119894118955169,0.0327989874224869
"Usp32",81.2976779850652,-0.680595832455034,0.270923174394343,-2.5121358996938,0.0120002866114674,0.0328225040677424
"Arfgef3",2.06875128945496,3.11015954571242,1.23823143792905,2.51177562646462,0.012012543774602,0.0328497922583365
"Tfpi",6.33383104048106,1.79493105524395,0.714681749780127,2.51151097085683,0.0120215549184841,0.0328681951329819
"H2bc18",3.77027829275899,-4.31977190048543,1.72005317490683,-2.51141764888717,0.0120247338263929,0.032870648103039
"Ppp1r21",67.489167651706,-0.687894294876502,0.273921557255008,-2.51128206837735,0.0120293535516144,0.0328770379936553
"Cdh24",2.47625566505526,-3.79519556529722,1.51175726798872,-2.51045299775303,0.0120576372683494,0.0329480884840368
"Gm6566",1.84081723428897,-3.66588780129325,1.46060316708191,-2.50984516801864,0.0120784107929548,0.0329985939471471
"Cldn15",3.370023945488,-3.14241698163101,1.25208706180442,-2.50974319397756,0.0120818990197161,0.0330018652404303
"Armc10",48.0775860326929,-0.666128064291951,0.265424609570881,-2.50966956443451,0.0120844182210973,0.0330024888896925
"Cpsf1",130.91640464876,-0.53270356610537,0.212284960571933,-2.50937967847639,0.0120943410628852,0.0330233277770895
"Gm28809",2.54067529493088,-3.6518187498176,1.45536996428959,-2.5092030476252,0.0121003907046032,0.0330335850844256
"Dst",66.8466977640728,0.816219369205801,0.325352240880841,2.50872521116195,0.0121167701422034,0.0330720330937065
"1700008J07Rik",8.16286604183168,-1.82949786642195,0.729289224063168,-2.50860400244099,0.0121209280982644,0.0330771150186772
"Cog6",32.1765299051203,0.77374484032054,0.308502262289966,2.5080686105092,0.0121393093691366,0.0331210020401101
"Robo4",4.00875774137767,-3.31444831336241,1.32199922401895,-2.50714845602277,0.0121709581659294,0.0332010648245369
"Cyc1",273.834983269798,0.394839869896958,0.157512846989311,2.50671534064616,0.0121858805006985,0.0332354779426472
"Rpl13a",185.917727396614,-0.530848253517241,0.211812096871873,-2.50622254987804,0.0122028785755318,0.033275538284897
"Cyp27a1",27.6183879255646,1.05314633957422,0.420292924111321,2.50574368293499,0.012219416493219,0.0333143289177351
"Abtb3",2.29202448069306,-3.68568957544039,1.47122263424851,-2.50518819493489,0.012238625435924,0.0333603856253398
"Gclm",1303.13523987764,0.712489442031531,0.284454321062692,2.50475872319234,0.0122534950323558,0.0333945988339231
"Asb3",15.168189270137,-1.21107990628357,0.48353877168794,-2.5046179896928,0.0122583711278599,0.033401568842056
"Add1",270.972012028667,-0.46345621130093,0.185106865031443,-2.50372243742664,0.0122894402720789,0.0334798934492377
"Prdm9",6.77786381040631,-1.91988932400766,0.766854996873402,-2.50358846435816,0.0122940941560857,0.0334862394427247
"Nbeal2",82.1437671971566,-0.458388785379708,0.183133436470201,-2.50303163755842,0.0123134536385516,0.0335326300788231
"Gm13822",29.2685753671195,-2.23528096695947,0.89319499162094,-2.5025677348492,0.0123296029984119,0.033570262860541
"Daam1",33.0650777083752,0.910891939853834,0.364009189163148,2.50238721156453,0.0123358924361252,0.0335746960957527
"Rrp9",63.3661181841593,-0.97462337893569,0.389471772274364,-2.50242366280942,0.0123346222445028,0.0335746960957527
"Tpm1",252.644671741834,0.739009059670677,0.29539912868873,2.50173066843874,0.0123587903922473,0.0336306638441092
"Gm13889",14.636081219321,-2.3801840655029,0.951575645894684,-2.50130830456996,0.0123735408778807,0.0336644437935315
"Vps35l",106.103064708745,0.506277049912602,0.202413561830784,2.50120123045828,0.0123772827728938,0.033668265790466
"A330009N23Rik",2.47447909641152,-3.5396972071316,1.41560359179912,-2.50048617256821,0.0124022974479311,0.0337299409165369
"Tmem140",81.9434988364348,0.824778093575809,0.329976637912256,2.49950450672549,0.0124367117238905,0.0338171515844408
"Fcnb",5.06792414732971,-2.77680592214537,1.11105844690132,-2.49924378856011,0.0124458659266796,0.0338356566408278
"Vash2",1.66296845625901,3.4984925400285,1.40051884091385,2.49799748337959,0.0124897080486018,0.0339484404053128
"Ints11",90.5155997334955,-0.593187962589655,0.237480137553078,-2.49784242464098,0.0124951722097153,0.0339568856542462
"Rfx7",15.2042169165334,-1.02849535842708,0.411815965462947,-2.49746353877001,0.0125085327886142,0.0339867829786449
"Ctdspl2",18.1212303991982,-0.959453087987349,0.384247963440136,-2.49696336552433,0.0125261896723184,0.0340283402638918
"Aftph",407.070072648957,-0.503309705785904,0.20170694920072,-2.49525218531294,0.0125867639817118,0.0341864483258936
"Glyctk",5.9509813397179,-1.97780186797931,0.792795858684299,-2.49471770861872,0.0126057370761488,0.0342315265445806
"Zhx3",9.71137468183515,1.40840668134924,0.564625178721143,2.49440998104129,0.012616672409984,0.0342547649337031
"Ccdc9",119.608828448889,-0.465838133270076,0.186779484970932,-2.49405406242861,0.0126293307219832,0.0342826716376277
"Gpr160",12.1760868258289,1.14967894093364,0.46118279822463,2.49289207090864,0.0126707354721832,0.0343885861364488
"Ggt1",3.69546298660683,-3.23176826463275,1.29704867228524,-2.49163222143297,0.0127157628733128,0.0345042908180342
"Scd2",84.9796472444522,0.82390243678251,0.330678995069262,2.49154754026617,0.0127187944771744,0.0345060175589783
"Arrdc4",136.27457414156,0.484108541858389,0.194377557182953,2.4905578034543,0.0127542747275426,0.0345957600687212
"Foxk1",94.8955110238574,-0.573374231630098,0.230271050352066,-2.4899970306882,0.0127744162540752,0.0346438705866355
"Ptbp2",17.970452126827,-1.22647517917737,0.492631503588485,-2.48964016763713,0.0127872485157634,0.034672144196892
"Tlk2",146.132913855186,-0.547461805301741,0.219922695092254,-2.48933746956897,0.0127981420259062,0.0346951513031999
"Kcnab2",108.261434380429,0.619130271774635,0.248756813676923,2.48889774162625,0.0128139816029722,0.0347315557803231
"Cisd2",96.0998449423205,0.492178098906324,0.19776384929707,2.48871621712318,0.012820525410664,0.0347381373561439
"Larp4b",261.320869525559,0.481293996027796,0.193391992793361,2.48869660566586,0.012821232564391,0.0347381373561439
"Gm28693",1.50730159934898,-3.88666577855292,1.56187143576433,-2.4884671616079,0.0128295084671214,0.0347477599022729
"Rmdn1",15.0732317604996,1.19863261202447,0.481675611890684,2.48846439893349,0.0128296081438421,0.0347477599022729
"Heatr1",95.0326644693052,-0.707291984479165,0.284238009415771,-2.4883793196165,0.012832678123503,0.0347495415502227
"Nae1",70.3054382777647,-0.727619614414035,0.292466004826187,-2.48787757348572,0.0128507962227084,0.0347920635941248
"Txn2",307.57493948473,0.44053162205246,0.177078879732617,2.48777055015058,0.0128546637728361,0.0347959951731448
"Apol10b",3.98640313219032,-3.30189482410824,1.3276260809985,-2.48706685667467,0.0128801191170355,0.0348518024042099
"Rundc3b",4.80065778617111,-3.4565134235992,1.38978353491491,-2.48708761959165,0.0128793674030671,0.0348518024042099
"Capn7",31.9831526371727,1.01902951876048,0.409821092763864,2.48652286754708,0.0128998278853489,0.0348985766227861
"Cep43",38.8728747942693,-0.747674293738428,0.300764323810868,-2.48591416782728,0.0129219127506004,0.0349517602488076
"Gm45343",5.00327477794451,-2.12384945758248,0.854411564438641,-2.48574521457686,0.0129280486463785,0.0349617925285768
"Thoc2l",13.0928135179376,-1.25937209418212,0.506740256959471,-2.48524185099989,0.0129463446449252,0.0350046998789026
"Galnt3",3.81381987280894,-2.50288986085332,1.0075746493265,-2.48407387236901,0.0129888859915322,0.03511313409533
"Tbc1d9",112.585864201728,1.05051479143519,0.422974244756129,2.48363772607687,0.01300480345109,0.0351495682019518
"Psmb5",246.104893185675,0.831085989321624,0.334748617957006,2.48271671558735,0.013038473062783,0.0352339604093889
"Crb3",1.52081673139117,-3.84767855879264,1.54989639079659,-2.48253920819511,0.0130449710996449,0.0352449087887256
"Fgfbp3",14.6427682925938,-1.30057304979145,0.524096963873216,-2.48155043711735,0.0130812196156683,0.0353276965612957
"Rgp1",62.7692414516556,-0.7212144573962,0.290629518035629,-2.48155955482741,0.013080884952349,0.0353276965612957
"Sdsl",2.04658674797748,3.31613945374587,1.33634324561354,2.48150276108394,0.0130829696761428,0.0353276965612957
"Elovl7",3.7454692112549,1.90242289439155,0.766775874212051,2.48106775183361,0.0130989472758347,0.0353575856203249
"Stx7",253.223691729074,0.471290851139277,0.189950530530749,2.48112416334096,0.0130968743454699,0.0353575856203249
"Hint2",43.6513774223912,0.737762156865024,0.297370682169743,2.48095122048346,0.0131032303240326,0.0353625208032997
"Rpusd3",10.1130531399017,-1.33293890703295,0.537286013466059,-2.48087401053695,0.0131060688169126,0.0353635563544565
"Meak7",8.53847986841312,1.69654781411682,0.683941000064978,2.48054702665236,0.0131180958541547,0.0353893799391298
"Snai3",2.06726917346464,-3.14907833264123,1.26962338851319,-2.48032476491237,0.0131262765992818,0.0354048194512739
"Epb41l3",11.8992282667403,-1.60674077566088,0.647877546521288,-2.4800068844616,0.0131379846041097,0.0354297652951712
"Lyrm1",9.35356862977025,1.70284108186877,0.686805015068419,2.47936611484868,0.0131616131639063,0.0354802019534495
"Uqcrfs1",544.281864392901,0.412554649916302,0.166391583668442,2.47942017751555,0.0131596181374079,0.0354802019534495
"Nav2",9.50006567153418,1.80618879930578,0.728516361932866,2.47927005306193,0.0131651587063504,0.035483119985722
"Dus4l",7.67261516415815,-1.84923599400384,0.745918894226513,-2.47913815874234,0.0131700281668203,0.0354896045213643
"Mcoln1",102.543110921386,0.729712482402286,0.294373824421605,2.47886334267678,0.0131801793302643,0.0355103167068986
"Pum1",153.254899044361,-0.591924392799482,0.238819778717485,-2.47854007728442,0.013192128971075,0.0355358657362205
"Acat2",20.9810475331476,-1.09272748801094,0.440970988051456,-2.47800312859456,0.0132119986754895,0.0355715417054517
"Tacstd2",7.94705967716635,-2.10972613569269,0.851388802852871,-2.47798200848229,0.01321278076259,0.0355715417054517
"Tubgcp5",19.3773125585494,-0.955575809736659,0.385612095730026,-2.47807529981029,0.0132093264523374,0.0355715417054517
"Fbxo36",3.61662446029012,2.22327197467621,0.897428855006697,2.47737964104088,0.0132351039340355,0.0356249826744609
"Nek7",192.404308590006,0.486358072346946,0.196371232676891,2.47672770454723,0.0132593016547687,0.0356834484660186
"P2ry1",5.09742193849233,1.65996063904892,0.670298696522717,2.47644915268407,0.0132696524961243,0.0357046346393661
"Chaf1b",19.9709646528367,1.08321858832232,0.437719245191457,2.47468805683544,0.013335259397033,0.0358677645395177
"H3c1",2.76582716312985,-3.47456755561989,1.40401875565493,-2.47473015700499,0.0133336876813193,0.0358677645395177
"Tmem106b",21.0145978698655,0.936995745734026,0.378650685938592,2.4745650292734,0.013339853294562,0.0358734229160837
"Shroom3",3.90588187250348,-2.7875436206362,1.12655520932577,-2.4743959262365,0.0133461699511737,0.035883711145317
"1700030K09Rik",14.4232571422564,-1.14541146222197,0.463319977474668,-2.47218233166861,0.0134291004678661,0.0360999480015075
"Acp6",33.7025811757685,-0.690960662644785,0.279519209986612,-2.47196127478279,0.0134374071413662,0.0361091273593253
"Gm14286",7.45374920819526,-2.76921211325382,1.12025044671821,-2.47195805309987,0.0134375282363837,0.0361091273593253
"Gm45715",4.27833067193713,-3.16098542391744,1.27897267939738,-2.47150347684269,0.0134546242939666,0.0361415844823575
"Hmg20b",229.056966494064,0.532080252161958,0.215283113356134,2.4715373345691,0.0134533502840799,0.0361415844823575
"Plpp1",42.074234156789,-1.16597544028673,0.471798160696429,-2.47134375972474,0.0134606356210691,0.0361509911926027
"Cep63",37.320902193845,-0.836627125922202,0.338698538526215,-2.47012322392247,0.0135066517605805,0.0362610557702055
"Zbtb38",34.745286748574,0.945339307654811,0.382699402043628,2.47018757439041,0.0135042221791149,0.0362610557702055
"Zfp868",12.962135310269,-1.13496949493163,0.459535595935262,-2.46981845361011,0.0135181637507261,0.0362851997378349
"Fbxo42",45.0867451698784,0.995479473872519,0.40310306904298,2.46954079569753,0.0135286591790561,0.0363066065822432
"Dhx30",101.037438917566,-0.584727682694538,0.236798056077319,-2.46930947145788,0.0135374086984701,0.0363233208623878
"Trappc2",4.9843991322485,2.71703306965271,1.10036319749948,2.46921477910842,0.0135409917475543,0.0363261689227685
"Zscan29",47.3121163608051,0.654858206727229,0.265287745583474,2.46848268579814,0.0135687216047046,0.0363937820587179
"Rhot1",77.5058704827214,0.714142980134148,0.289368391419723,2.46793707021821,0.0135894207699114,0.0364425159365867
"Nmi",284.766566308687,-0.724177055878102,0.293593640711239,-2.46659653159981,0.0136403956549426,0.0365724064405553
"Ddx55",30.9524590541581,-0.780518879504088,0.316486008493818,-2.46620342939847,0.0136553756235214,0.0366031438327076
"Ung",12.0638273469798,-1.37367431351115,0.557008871229147,-2.46616236197437,0.0136569414202973,0.0366031438327076
"Zfp866",13.0337693786513,-1.20884848703426,0.490440424565165,-2.46482228316733,0.0137081223263321,0.0367334840463432
"Gm43378",7.13362241956384,-2.07823632033469,0.843294396985243,-2.46442562379678,0.0137233041813855,0.0367673275129329
"Fbrs",246.057639071761,-0.570460090335658,0.23159636561206,-2.46316512276888,0.0137716475821824,0.0368899879265376
"Fam167b",2.98814432335816,-3.92400785414314,1.59313625045938,-2.46307109828908,0.0137752596788849,0.0368928036687145
"Alkbh6",122.415727627227,-0.488144929045169,0.198197404198741,-2.4629229177779,0.013780953962072,0.0369011938248343
"Egln3",20.6391204219088,-1.7677493718408,0.717805823376628,-2.46271249726721,0.0137890435766392,0.0369159936378116
"Rgl1",81.1603597595629,0.796549952798262,0.323547226062255,2.46192793087027,0.0138192432033431,0.0369899698229952
"Rundc1",37.6992773428266,0.726708518433941,0.295295301305122,2.460955237764,0.013856765304851,0.0370835149510836
"Zfp422",33.1150069395472,-0.918854873475002,0.373407730112943,-2.46072804437412,0.0138655423469455,0.0371001120078189
"Brat1",20.4014821599232,-1.21889086144936,0.495541046241247,-2.45971725388811,0.0139046512086723,0.0371978468546208
"Pou3f1",29.957828256226,2.75597883126458,1.12058066438719,2.45942029775406,0.0139161593395169,0.0372217213971556
"Zmynd15",38.6531166686055,-1.0927476869442,0.444361188253895,-2.45914295809254,0.0139269148537039,0.0372435744166436
"Spag1",4.92960861934227,-2.12782145938437,0.86532329379963,-2.45899015388933,0.0139328438911067,0.0372525146798966
"Chn2",6.9997446444492,1.34606829497323,0.547440155217878,2.45884099319953,0.0139386337037534,0.0372610794463299
"Nol9",73.1552311054429,-0.626177255992473,0.254680203237582,-2.45868052574285,0.013944864770693,0.0372708203871249
"Dgat2",37.1876853224935,-2.73753795973376,1.11395995633656,-2.45748327321981,0.0139914326157538,0.0373841033984835
"Fam110d",1.47729002181759,-3.95033513334884,1.60748873968202,-2.45745742152462,0.0139924396449134,0.0373841033984835
"Mrm3",17.4399721393536,-1.08059888745114,0.439830169684271,-2.45685485428805,0.0140159302330391,0.0374399204407865
"Foxo1",2.04251480687712,-3.3028108988658,1.34440788457114,-2.4567030116157,0.0140218551828961,0.0374488034417504
"Fignl2",6.66573000204118,1.97439186839425,0.804701552118727,2.45357034939949,0.0141445869370774,0.0377695865459753
"Gm30329",1.87659537723297,4.10181063295286,1.67189013452936,2.45339723480546,0.0141513967936796,0.037780767644505
"Boc",6.23449201658573,3.42435684941798,1.39587571817824,2.45319608674555,0.0141593130440553,0.037780897149965
"Gzmb",16.1343300230771,-2.76813191239494,1.12836068259973,-2.45323322150608,0.0141578512988752,0.037780897149965
"Rps20",2709.79428863176,-0.362032326930329,0.147574142704874,-2.45322331063335,0.0141582414100938,0.037780897149965
"Ednrb",5.79356515275981,-2.38047295832025,0.970779280687622,-2.45212583918572,0.0142014987419907,0.0378864427550218
"Kat2b",51.7253572583868,-0.68374511054721,0.278879442037641,-2.45175874403436,0.0142159939665909,0.0379180909244045
"Emc7",6.52607593327762,1.51665984296659,0.61867450056731,2.45146654917222,0.0142275409854532,0.0379418651307737
"Atp23",19.2859823101569,0.987273693568001,0.402840077354486,2.45078319925759,0.0142545780644152,0.0380069316298289
"Gm26583",1.37420713563514,-3.77584856228365,1.54093395142569,-2.45036366340698,0.0142711996567879,0.0380442084114889
"Adnp",8.24117660463985,-2.25768884865956,0.921557819451568,-2.44986131201528,0.0142911248108556,0.0380761871694443
"Atl2",27.3617367055235,-0.777968437843095,0.317552190274507,-2.4498915821383,0.0142899234889582,0.0380761871694443
"Nckap5l",10.6578663972762,1.42170316757295,0.58031103236918,2.44989856864982,0.0142896462298853,0.0380761871694443
"Fam76b",17.3680678883397,-1.0664822972394,0.435351444975792,-2.44970427811191,0.0142973584014618,0.0380857516885095
"Ctdnep1",221.766607890995,0.397036678466582,0.162093564808532,2.44942900068593,0.0143082915542533,0.0381007852367048
"Gmnn",45.5422353152594,1.02530689318687,0.418586900740151,2.44944811071228,0.0143075323260125,0.0381007852367048
"Rpl19-ps7",12.4586318781081,3.86225851149519,1.57711029984571,2.4489463494551,0.014327478744188,0.0381448269799985
"Ociad2",1.82577939097312,3.60543774555676,1.47230527391343,2.44883843686398,0.0143317717761358,0.0381492062466765
"Rps7-ps3",5.95628404486039,-2.31048766502374,0.943583002330525,-2.44863213868535,0.014339981990167,0.0381640089692122
"Gatm",18.0017054634855,1.14715932060336,0.468518103082547,2.44848451544518,0.0143458596169078,0.0381725994904273
"Ncbp1",86.4318121529723,-0.512908097666795,0.209535624240691,-2.44783243672982,0.0143718475951947,0.0382346881729224
"Sugp1",85.419335112381,-0.602585639133846,0.246357578682242,-2.44597971110552,0.0144459129471224,0.0384246347703556
"Ing4",94.0013342449575,-0.530862139037465,0.217095006350666,-2.44529871027979,0.0144732214110428,0.0384901657093378
"Morc3",230.874288259651,-0.743849184589645,0.304372179827936,-2.44388033430042,0.0145302451650401,0.038634682880688
"Dpp9",210.85086408848,-0.448145079354317,0.183408952445749,-2.44341987333947,0.0145487998785264,0.0386768796918344
"Fam91a1",43.0619739940352,0.826159582799851,0.338173839117855,2.44300264312264,0.0145656306055512,0.0387144786906956
"Rpsa-ps12",9.63345549470564,1.96143022890595,0.802906137691796,2.44291348244602,0.0145692294999904,0.0387169009734111
"Bid",107.492951812077,-0.802440531330515,0.328549203282975,-2.44237552035512,0.0145909605197496,0.0387674985701794
"Ccdc92b",4.82997744358012,-3.82754403184242,1.56731419626554,-2.44210384935093,0.0146019455462064,0.0387698259367287
"Engase",9.70341906321716,1.1380678654309,0.466005436137087,2.44217723051648,0.0145989776577495,0.0387698259367287
"Plcl2",244.4720972409,-0.458304960448968,0.187660852856494,-2.44219800492667,0.0145981375369451,0.0387698259367287
"Usp45",26.531642362124,0.817839098429873,0.334893427465687,2.44208763551703,0.0146026013836381,0.0387698259367287
"Cnot6l",103.765416423203,-0.51969687234498,0.212858627259945,-2.44151190409737,0.0146259061271632,0.0388199496788901
"Nek9",138.828495258676,0.493716767461278,0.202219607259984,2.44148811359588,0.0146268698359722,0.0388199496788901
"Acy3",2.55289858146013,2.8810446265206,1.18079981646653,2.43990944641401,0.0146909439284679,0.0389828215571024
"Syde2",0.963298881356795,3.61299434702983,1.48094539699788,2.43965399018355,0.0147013354717556,0.0390032115665028
"Uqcrc1",190.960287839947,0.670047312835712,0.274671022880157,2.43945395407823,0.0147094771370523,0.0390176261528954
"Rpsa",2936.71462936931,-0.499113200210316,0.204635638950746,-2.43903360514074,0.0147265987014605,0.0390558506799041
"Gm47815",2.56964065347953,2.42153815271344,0.993110812252263,2.43833630934061,0.0147550395459553,0.0391240750412355
"Nek2",6.41115379096395,-2.28796740582055,0.938549064115297,-2.43777069659885,0.0147781449357273,0.0391781295443666
"Ado",20.5625775799841,0.923159919912175,0.378714441670101,2.43761477867364,0.0147845198169501,0.0391878183041366
"Egln2",129.624016151594,-0.432343291792659,0.177429076339679,-2.43671049137944,0.014821540437668,0.0392787180914358
"Mrpl44",92.6024227914259,0.668109062391273,0.274230031886102,2.43630888198549,0.0148380081051725,0.0393151268646524
"Rbbp4",305.817745648402,-0.516796371014035,0.21213223628216,-2.43619913725246,0.0148425109028526,0.0393198256834304
"Armc2",2.80469684116487,2.65059298222029,1.08803422576956,2.43613015054333,0.0148453420257798,0.0393200950953087
"Ndufa12",131.291842673831,0.560704955644428,0.230252649649359,2.43517265272864,0.0148846856289543,0.039417055362264
"Sel1l3",8.48754106879437,1.76191511056382,0.723655429939275,2.43474316320914,0.0149023631885886,0.0394566153454894
"Pmepa1",15.3201760840841,-1.76968589379602,0.726931094185875,-2.4344616813757,0.0149139588625818,0.0394800608920164
"Wdcp",9.2315526828801,-1.43549054443518,0.589731832673861,-2.43414118910051,0.0149271712536074,0.0395077767921124
"Stx4a",205.650550917003,0.971770070896537,0.399317847779059,2.43357534931475,0.0149505233473963,0.0395623143538926
"Gm15880",2.1201300497413,-3.41107638138857,1.401759330969,-2.43342512942687,0.0149567282956821,0.0395641990135138
"Prelid1",290.775902938008,0.535016496581549,0.219855518120342,2.43349132719379,0.0149539936663373,0.0395641990135138
"Ttl",13.4628077991546,1.13768409636443,0.467604657574659,2.43300420116706,0.0149741271488628,0.0396029512954869
"Clcn2",6.84738005774406,-1.65022437574113,0.678452817454306,-2.43233476711484,0.0150018345893532,0.0396689480716268
"Neil2",2.09453324291258,2.45767445516867,1.01140970042185,2.4299494597922,0.0151009284090471,0.039923651066385
"Sh3d19",3.34254298869917,2.29664859342179,0.94601402606125,2.42771093255767,0.0151944483843772,0.0401635272340071
"Bod1",35.7168434427213,0.70183841383661,0.289387303887849,2.42525641038007,0.0152975779131774,0.0404287116890906
"Pgp",44.760419619902,0.562307312968236,0.231869631367976,2.42510116417901,0.0153041214304346,0.0404385864502642
"Rsu1",228.244572043722,0.684994495630386,0.282468775403836,2.42502731373077,0.0153072350392535,0.0404393962911215
"Folr1",1.28295088850965,3.8943281047169,1.60657761417528,2.42399002099628,0.0153510273034455,0.0405476529764276
"Spta1",4.65179204663946,-3.55173993542494,1.4653928101555,-2.42374598183545,0.015361346122522,0.040567470621641
"Gm10033",9.12035605374513,-1.41303870688405,0.583068070473151,-2.42345410157238,0.0153736958468818,0.0405926433962938
"Phlpp1",190.454587523842,-0.874590122604703,0.360960938728232,-2.42294949056298,0.0153950670225105,0.0406416227829001
"Abhd1",5.24427632353126,-2.01709106713822,0.832534741503262,-2.42283110431653,0.0154000846765789,0.0406474202731395
"Ddx24",379.838036532605,-0.328504900433501,0.135595708126949,-2.42267919074507,0.0154065254533529,0.0406569711817185
"Ms4a14",1.93823601076632,3.00389081370711,1.23998784750265,2.42251633333099,0.0154134328564711,0.0406603028255489
"Zfp608",18.2442882219588,-1.00499973472949,0.414854999103729,-2.42253254004589,0.0154127453458631,0.0406603028255489
"Irf5",667.964165214048,-0.555574631131901,0.229344633086193,-2.42244443942625,0.015416483017923,0.0406609033973266
"Tspan9",5.02753916923621,-2.08607590825251,0.86153055384845,-2.4213603324154,0.0154625416501174,0.040774917629799
"Gm13842",2.39445647226231,-3.02204195365021,1.24812312574158,-2.42126909703291,0.0154664233336625,0.0407776893383495
"Rpl21-ps8",40.6472584577175,-1.13408354749235,0.468661634274184,-2.41983440622081,0.015527576296686,0.040931429849965
"Eva1b",103.91992990053,-0.763414635351518,0.315494878649394,-2.41973701322706,0.0155317353250644,0.0409349028709984
"Ppm1a",130.014703940595,0.464998226423887,0.192243813477503,2.41879422808216,0.0155720463164158,0.0410336380527319
"Pfdn6",188.918556925002,-0.60162203381194,0.24875814407216,-2.41850185872676,0.015584565941306,0.0410591179499733
"Osbpl1a",13.5816530469998,1.08520426343221,0.448729953663756,2.41839051432118,0.0155893361775084,0.0410641757127786
"Gm45120",8.69648298948183,-2.03552414968244,0.841877708130228,-2.41783827986519,0.0156130140931784,0.0411190276099321
"Sorbs1",3.07391615888253,-2.94225552905912,1.21723339241371,-2.41716629480956,0.0156418691767808,0.041187491749352
"Spo11",1.64367265696014,-3.8662847208325,1.59977626705541,-2.41676589436402,0.0156590846965422,0.0412252876714888
"Mon1b",48.4510304966003,-0.70092313981805,0.290035555213694,-2.41668004911198,0.0156627778473394,0.041227476277868
"Cnpy3",169.387567865862,-0.400390219475778,0.165688388333307,-2.41652552422885,0.0156694275974534,0.0412374450071089
"Afg2b",27.3670951560875,-1.06306159216711,0.440028103585841,-2.4158947655936,0.0156965971314868,0.0413000284961735
"Pde4dip",30.6611932280288,-0.818402486629031,0.338765133026366,-2.41584037683517,0.01569894183292,0.0413000284961735
"Gm5560",8.51695913063055,2.24225452171007,0.928210804086157,2.41567380151065,0.0157061248184068,0.0413113810724792
"Aqp1",4.76989998952281,-2.78659511269479,1.15365819638332,-2.41544256473076,0.0157161008981,0.0413225313995306
"Tnfaip2",1727.67603063691,0.352456420851492,0.145916536529153,2.41546591795012,0.0157150931342158,0.0413225313995306
"Gm13546",5.56830713526664,-2.71267015743962,1.12440775269632,-2.41253242067627,0.015842128431928,0.0416462960201377
"Lockd",7.3404968269774,-2.14286431152269,0.888307015388902,-2.41230146154428,0.0158521683774312,0.0416650862334014
"Ap1g1",115.681188150958,0.70191436659493,0.291112589182912,2.41114397891567,0.0159025692483344,0.0417899329791144
"Fabp7",3.20287361961087,2.81108236348429,1.16595922903288,2.41096111552372,0.0159105446406714,0.0418032657474946
"Tst",3.05753033620581,2.49629939245723,1.03549439507727,2.41073192122005,0.0159205456730126,0.0418219148368745
"Ndc80",11.370310995266,-1.4525671083507,0.602639284877434,-2.41034254619847,0.0159375489611491,0.0418542410982547
"Rpsa-ps1",6.70510653143501,-2.35086422891872,0.97533401756737,-2.41031706735927,0.0159386621314053,0.0418542410982547
"Champ1",35.0775366315111,-0.719464164149924,0.298619327884815,-2.40930206777319,0.0159830630989797,0.0419631869881359
"BC001981",2.15611239190128,3.03368456535457,1.25940315353355,2.40882719472542,0.0160038736474088,0.0420025148049866
"Cd33",61.5195058515902,0.870917389863902,0.361543106119575,2.40888949373539,0.0160011421364494,0.0420025148049866
"Hr",5.39401007755819,2.30514961639357,0.957431175396623,2.40764002220697,0.0160560038297545,0.0421245527819745
"Tbc1d24",18.1582111755426,1.05965180349126,0.44012143302672,2.40763508426304,0.0160562209722214,0.0421245527819745
"Casp1",8.74724680544116,2.55298930055965,1.06082454733562,2.4066084320652,0.0161014233536888,0.0422343621809508
"Cep290",2.79401926140215,2.56409371353435,1.06546408052064,2.40655106109387,0.0161039526321256,0.0422343621809508
"Magef1",9.40989827297437,-1.39896970710942,0.58133326497561,-2.4064848708909,0.0161068711524465,0.0422343621809508
