"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Mtss1",114.09635776186,-1.77950469673249,0.330140033890943,-5.39015119057121,7.03984315219036e-08,3.95715688666303e-07
"Kctd12",74.4873830906298,1.60638244315192,0.298057277323879,5.38950921639927,7.06503569058117e-08,3.96886916305134e-07
"Ldlrap1",20.6065976143077,-2.17440889944351,0.403453497357775,-5.38949076828869,7.06576092596234e-08,3.96886916305134e-07
"D630033A02Rik",21.3508026840665,2.35021167697099,0.436118216272089,5.38893260882439,7.08773751746307e-08,3.97978245004639e-07
"Gar1",136.491116224481,-1.27092759303664,0.23587456810679,-5.38815016488443,7.11865642732008e-08,3.9957072242604e-07
"Mapk12",4.6507471311379,-6.22498591892007,1.15573562693639,-5.38616771330412,7.19758059692721e-08,4.038556268125e-07
"Themis",7.66211196345418,-5.7172444461976,1.06177236483539,-5.38462351775747,7.25964373969881e-08,4.07191723008385e-07
"Zcchc18",12.7251998639112,-3.70825217554531,0.688851364759556,-5.38323993426315,7.31569171786646e-08,4.10188156226819e-07
"Bltp3a",16.2706087287155,2.30395056979912,0.428012140714524,5.3829093865256,7.32914386766049e-08,4.1079496360504e-07
"Unc5cl",5.62795623822614,-6.4856372594942,1.20494299746656,-5.3825262050823,7.34476801256662e-08,4.11523031292336e-07
"Wsb2",193.09409332038,1.56995048527284,0.291721633427872,5.38167316158611,7.3796666224789e-08,4.13330126603596e-07
"Kifc2",9.76412026071551,-5.825906671489,1.0832439503023,-5.37820374613049,7.52326504129899e-08,4.21221946989719e-07
"Bcl2",27.6800287300399,-1.78682825347891,0.332450566474646,-5.37471863088306,7.67023631808778e-08,4.29296888301144e-07
"Suv39h2",11.559022505261,-5.64773236922933,1.05083266565615,-5.37453064965661,7.67824223786344e-08,4.29591053000232e-07
"Gclm",1303.13523987764,1.40311598838476,0.261354284415598,5.36863587877351,7.93344082210885e-08,4.43551464145177e-07
"Tipin",21.6096458214137,-2.06930116079128,0.3854415270848,-5.36865131383734,7.93276199657234e-08,4.43551464145177e-07
"Sac3d1",56.0569654053679,-1.41309654457152,0.263269008032241,-5.36750054681127,7.98352663552078e-08,4.46192019940859e-07
"Slc30a6",47.0195694490894,1.25544721372989,0.233962764047536,5.36601291594765,8.04961798566547e-08,4.49724901838628e-07
"Phf13",45.4314409459985,1.62077029551357,0.302060243652238,5.36571869212808,8.06275215352006e-08,4.50297645299024e-07
"Tma16",57.577266694439,1.87471153925385,0.349670544057051,5.36136535123181,8.25952763308049e-08,4.61122520215691e-07
"Ints15",85.0657123180095,-1.08711331987173,0.202830574049359,-5.35971130075875,8.33550489366359e-08,4.65198006230507e-07
"Ibtk",70.1509811077206,-1.07831811669534,0.201196230210943,-5.35953439865543,8.34367067237635e-08,4.6548742704711e-07
"Tango6",10.1201750606164,-3.08804495402971,0.576337572150748,-5.3580490033053,8.41254259996766e-08,4.69162184770064e-07
"C130050O18Rik",8.63750022489627,-2.7803578324189,0.519079642147688,-5.35632224164136,8.49329774855134e-08,4.73496802748467e-07
"Tbc1d10b",227.950255480198,0.907095792431713,0.169438067433879,5.35355369764055,8.62434257497314e-08,4.80630950280611e-07
"Marveld1",34.3319516096489,-1.69566031947895,0.31675541771532,-5.35321647127406,8.64043780131718e-08,4.81356201477802e-07
"Evl",680.526780642665,1.24492727958417,0.232584151444868,5.35258860868374,8.67048210562767e-08,4.82857757475971e-07
"Vps37b",224.889830290386,-1.07450710162817,0.20079106145272,-5.3513691986791,8.72912222834566e-08,4.85950172234453e-07
"Nek7",192.404308590006,0.915046931890091,0.171050026586897,5.34958661012091,8.81553648766174e-08,4.90586018787902e-07
"Foxo4",29.1849976002585,-2.07218565984459,0.387394038506991,-5.34903858570141,8.84226903086805e-08,4.91898449185149e-07
"Atp8b4",57.8430408929668,-1.56383242424709,0.292397605259762,-5.34830790716567,8.878033523717e-08,4.93712216710513e-07
"Lrrc58",41.7594127859542,1.83563340232015,0.343246855523377,5.34785205685629,8.9004169120403e-08,4.94780827697443e-07
"Tmcc3",149.99448207772,1.24717535080984,0.233269646917478,5.34649650003988,8.96730142375665e-08,4.98321649023488e-07
"Cr2",15.4215716848086,-3.609916278754,0.675213453617813,-5.34633345857071,8.97537876010164e-08,4.98593142288577e-07
"Araf",117.830643192989,-0.838326925849164,0.156812372653037,-5.34605089933846,8.98939388361099e-08,4.99194176522884e-07
"Zup1",178.222126329776,1.51336898743916,0.283094255255129,5.34581313236219,9.00120369572434e-08,4.99672362938557e-07
"Nelfb",176.309189586966,-0.887207945874179,0.165996918495376,-5.34472539560362,9.05542306263232e-08,5.02503600928524e-07
"Gm11772",11.9679120323228,3.7045785470966,0.693847292124309,5.33918426885335,9.33657121675475e-08,5.17921090116925e-07
"Cltc",453.79132503203,0.944761750335947,0.176976722080095,5.33833907212031,9.38019123871495e-08,5.19787042710061e-07
"Pnrc2",151.719145088494,-1.09001891839253,0.204186021730128,-5.33836209333274,9.37900052044758e-08,5.19787042710061e-07
"Znhit1",105.242536677289,1.12744950436782,0.21119538225062,5.33841929853329,9.37604234901584e-08,5.19787042710061e-07
"Mef2a",168.948338859503,0.933960280444321,0.17498561110514,5.3373547376027,9.43124076313381e-08,5.22430538868487e-07
"Gas8",23.9672359804825,1.70114475694367,0.31885763653873,5.3351231458966,9.54797351746634e-08,5.28709302787457e-07
"Rai14",37.1320120250499,1.86610017430776,0.349807981191914,5.33464150231601,9.57335079156262e-08,5.29926692824237e-07
"Dap3",138.151842251417,-0.907834931812015,0.170181345846378,-5.33451493932547,9.58003008271348e-08,5.30108572164602e-07
"Dazap1",173.193937063096,-0.705615137978559,0.132301361179635,-5.33339288188046,9.63944365415337e-08,5.33207327625814e-07
"Pdgfb",70.2553234883473,1.7222303447506,0.322930519183068,5.33312970575653,9.65343053290653e-08,5.33791994175338e-07
"Mbd5",15.113017208667,-2.21926966099377,0.416145816568328,-5.33291354288884,9.66493351694878e-08,5.34238947162976e-07
"Nt5c",143.324031729483,-0.776073449690687,0.145558624353841,-5.33168991625065,9.73029867327413e-08,5.37661816679219e-07
"Phf21a",84.6407632752919,-1.46204269201088,0.274362495792883,-5.32887225633994,9.8824471631794e-08,5.45875909250444e-07
"Rfx7",15.2042169165334,-2.0847237183099,0.391334440580379,-5.32721759735253,9.97286631326151e-08,5.5067566164531e-07
"Cntrob",10.0119500178679,-3.45359466149177,0.649347910708484,-5.3185582097641,1.04592758680552e-07,5.77329852773462e-07
"Bmp2k",145.691551654502,-1.32371709688753,0.248971345266532,-5.31674476623184,1.05640086316119e-07,5.8271798060992e-07
"Sh3bgrl2",8.20383008647134,4.44970643593741,0.836924015308292,5.31673886105217,1.05643513288989e-07,5.8271798060992e-07
"Ciart",18.3274446619726,-2.72587496579407,0.512903491903152,-5.31459623267446,1.06894080195793e-07,5.89407845654248e-07
"Tnik",8.34176218609661,-3.87852183222937,0.729864525595285,-5.31402979075604,1.0722707694388e-07,5.9103534542708e-07
"Tjp2",35.896083272815,1.32747378418577,0.250012075953462,5.30963866094562,1.09842788597059e-07,6.05239576957554e-07
"Dnmt3b",11.2869116519779,-3.17692249476215,0.5988655898227,-5.30490071353525,1.12734339073251e-07,6.2095314198281e-07
"1600014C10Rik",166.148848009299,1.19182640037986,0.224845720866619,5.30064079399074,1.15396933913401e-07,6.3539496110724e-07
"Tmem71",11.3635180745453,-2.87068083139281,0.541626961113488,-5.30010696936358,1.15734852586942e-07,6.37031054355399e-07
"Havcr2",14.2786876830427,-2.77022741250058,0.522688475133109,-5.2999588555977,1.15828780298482e-07,6.37323486101652e-07
"Kics2",34.765122050825,1.42092572549513,0.268214953082741,5.29771255913832,1.1726236460083e-07,6.44984294869568e-07
"2310039H08Rik",29.8177203323737,-1.474001881077,0.278263938972605,-5.29713582909539,1.17633194078489e-07,6.46796242414668e-07
"Klrb1b",8.87874536216885,-4.0924575606086,0.77269082793669,-5.2963713462688,1.18126495377418e-07,6.49280078920002e-07
"Kat6b",20.7665767703049,-2.06271398757311,0.389651560327002,-5.29373983731014,1.19839891738473e-07,6.5846603898934e-07
"Fbxo31",13.8541841500986,-3.17126518413653,0.599125577802244,-5.29315606215578,1.2022323847226e-07,6.60107981783894e-07
"Naca",773.544419896323,-0.664948447492917,0.12562346120405,-5.2931868069838,1.20203019748899e-07,6.60107981783894e-07
"Ankrd12",53.5767434697893,-1.35380571058034,0.255783712757956,-5.29277527479409,1.20473928618208e-07,6.61252016495088e-07
"Nhlrc2",20.3791051789388,-1.96009473641138,0.370378823348689,-5.29213500569408,1.20896588383351e-07,6.63338815292e-07
"Cdc37l1",33.6073212692795,-1.5272897665397,0.288618321348418,-5.29172839549562,1.21165747795051e-07,6.64582214293009e-07
"Cyp2d22",6.94801254270497,-6.15633531509325,1.16361976725399,-5.29067611976162,1.21865006127877e-07,6.68182962696937e-07
"Six1",5.43803858907453,5.90855112863245,1.1169321231358,5.28998227040342,1.22328217336565e-07,6.70487397548939e-07
"Pwwp2a",50.2749884145614,-1.10768883673127,0.209433823431539,-5.28896822195177,1.23008257688147e-07,6.73978250910747e-07
"Dnajb2",24.8529554454937,-1.77986636104832,0.336549639416772,-5.28857010256426,1.23276242869769e-07,6.7520974399322e-07
"Pex14",72.1404279310283,0.940086471524056,0.177772981142045,5.28812908173545,1.23573765659047e-07,6.76602100722039e-07
"Terf2",60.3110538357649,-1.15285263695431,0.218026814204015,-5.28766446073715,1.23887961136555e-07,6.78084737531226e-07
"Myadm",267.018816455436,1.48892146551381,0.281663054046882,5.2861795117296,1.24897334867969e-07,6.83369971268839e-07
"Ddr1",8.6348953130666,-4.01252141710303,0.759408570309503,-5.28374523804452,1.26569234749502e-07,6.92275215693966e-07
"Bicral",30.674980421774,-1.63021149727468,0.308599773118744,-5.28260756901917,1.27358009611985e-07,6.96345631133642e-07
"Iqce",16.939025757585,-2.24947499103662,0.425867175721163,-5.28210465440864,1.27708206957062e-07,6.98016060488547e-07
"Selenof",586.311559394024,1.37469858159441,0.260344976543008,5.28029616644943,1.28975236346144e-07,7.04694706877619e-07
"Snhg8",140.671909015046,-0.912416959358533,0.17282061753898,-5.27956080907265,1.29493899166834e-07,7.0728118842137e-07
"Klrd1",3.57939399182034,-6.30355053524073,1.19449717700843,-5.27715816878504,1.31202636116181e-07,7.16363641653568e-07
"Tmem134",262.183641515877,-0.65835142692149,0.124815996156664,-5.27457575305613,1.33063546565958e-07,7.26270321770383e-07
"Depdc7",9.58297058705361,-2.84917557335502,0.54024575962348,-5.27385087731318,1.33590470919482e-07,7.28891633333298e-07
"Hdac4",44.1057603229834,-1.65927180018436,0.314639463759173,-5.27356543378289,1.33798518053239e-07,7.2977187517795e-07
"Arhgef37",6.31413632540121,3.84050367008722,0.728509833845851,5.27172522821407,1.35147305338034e-07,7.36871223973974e-07
"Pgpep1l",4.65798399594671,-6.03209289398764,1.14425048746052,-5.27165420516874,1.35199624745555e-07,7.36899280582805e-07
"Fth1-ps",62.2747909071446,2.11216801101132,0.400763811566335,5.2703561301011,1.36159315475289e-07,7.41612505941246e-07
"Ms4a8a",6.93270625251984,-5.00656409650712,0.949946721968822,-5.27036304323543,1.36154187057198e-07,7.41612505941246e-07
"Atg13",94.2528518891023,0.892413684791109,0.169419858860104,5.26746799811708,1.38318263888727e-07,7.53108957896761e-07
"Zfp507",14.4317526184321,-2.73481390739566,0.519344097970049,-5.26589965705815,1.39504471202458e-07,7.59302907544808e-07
"Ak1",14.4122408231361,4.5971222026472,0.873030288572654,5.2657075737466,1.39650427111119e-07,7.59832574678785e-07
"Plvap",40.3005656911135,-8.16812050879706,1.55129367624666,-5.26536053995898,1.39914497854176e-07,7.6100430744432e-07
"Dzip1",5.90186915068155,-5.82537493296738,1.1065649317437,-5.26437696140243,1.40665565941982e-07,7.64823113672014e-07
"Tmed10",288.563695210401,0.727115003486022,0.138121918285868,5.26429847275308,1.40725668201241e-07,7.64883668396516e-07
"Eid2",19.397505606623,-1.78541181604876,0.339258618844182,-5.26268668466395,1.41965392741434e-07,7.7135353043963e-07
"Nf1",38.2932069581276,1.37382879768887,0.261269779232373,5.25827671966219,1.45411598006955e-07,7.89803397936942e-07
"Ctbs",21.897447940122,1.76826189156827,0.336293722238728,5.25808772104589,1.45561086408423e-07,7.90340539028841e-07
"Egr1",70.41576985086,-1.8120268803766,0.344819231157954,-5.25500527998844,1.48020224763915e-07,8.03413457622346e-07
"Sh3glb1",406.032021041255,0.862429975321437,0.164120863634019,5.25484667960686,1.48147835361644e-07,8.03826792700327e-07
"Hmg20a",35.0902113188628,-1.2808713444699,0.243791589483529,-5.25396034860523,1.48862942520231e-07,8.07426397607126e-07
"Ndufc2",355.179585697656,0.666698718199546,0.126907157668311,5.25343668906411,1.49287007708077e-07,8.09445452067985e-07
"Pycard",320.64314409768,0.868780829885015,0.165411697049492,5.25223333888577,1.50265925560116e-07,8.14470514633785e-07
"Prr7",10.5684472081917,-4.07003189078013,0.775224189995401,-5.25013530705779,1.5198752774982e-07,8.23516188338515e-07
"Col11a2",18.3397904815093,-2.10636090827413,0.401265325364284,-5.24929709877597,1.52680663933532e-07,8.26984969246083e-07
"Ccr7",1587.02248800997,-3.92819939905228,0.748468130298323,-5.24831885291707,1.53493466885134e-07,8.31099288115312e-07
"Qdpr",166.47770882489,1.31398869948526,0.250521017078866,5.24502381000476,1.5626214604027e-07,8.45657097669891e-07
"Sit1",7.76434839682485,-6.29607102064482,1.20039703064191,-5.24499049891686,1.56290380959796e-07,8.45657097669891e-07
"Ctu1",24.2798181371098,1.69631462055068,0.323453312894503,5.24438783876036,1.56802056553178e-07,8.47838326554931e-07
"Ndufb6",363.136604588226,0.712082249795658,0.135778716362621,5.24443203523825,1.56764477510697e-07,8.47838326554931e-07
"E230032D23Rik",16.4630706009054,-2.59422853017163,0.494734808101084,-5.24367497029152,1.57409393663631e-07,8.50827729556947e-07
"Cpped1",35.0525390958832,1.46749359613148,0.280085354100218,5.23945138383206,1.61054666636098e-07,8.70230006061049e-07
"Sar1a",283.557591668219,0.763794387833086,0.145824676006197,5.23775816790177,1.62538846000992e-07,8.77945820671336e-07
"2810013P06Rik",10.365648683775,-3.54443952954808,0.676772991895641,-5.23726503863593,1.62973576770206e-07,8.79860636436831e-07
"6430571L13Rik",4.9091448410658,-5.83549100196459,1.1142326917953,-5.23722831409854,1.6300599717356e-07,8.79860636436831e-07
"5430416N02Rik",44.4347994410054,-2.05954444281556,0.39340193067158,-5.23521691746578,1.64791213038348e-07,8.89189478021426e-07
"Kif1c",99.7646222911581,1.01838779589924,0.194547168133153,5.2346575160746,1.6529106050517e-07,8.91578610549468e-07
"Wipf1",210.560464704383,-1.06224951430636,0.202973568181277,-5.23343765311186,1.66386145859963e-07,8.97175693641175e-07
"Adrb2",12.8354676333154,-4.57690459476839,0.874899234787392,-5.2313505519074,1.68276049966737e-07,9.07053201011178e-07
"Dpysl5",5.14873988386401,-6.20108993744181,1.18539094269213,-5.23126144642084,1.68357196688492e-07,9.07177567944442e-07
"Etfbkmt",10.5310432054305,-3.53918357994627,0.676772889209298,-5.22949963920873,1.69969433292606e-07,9.15549143953036e-07
"Clba1",10.424995301515,2.99836774918637,0.573473553150387,5.22843247559506,1.70953247455143e-07,9.20531085314304e-07
"Aar2",53.3886803811902,1.30446334992952,0.249540441087478,5.22746270802747,1.71852045753891e-07,9.25051966478818e-07
"Myb",23.5556692017534,-3.18962694771783,0.610206898964804,-5.22712370694092,1.72167314521455e-07,9.26429769252377e-07
"H2-Q5",19.3946629033168,2.8183285309871,0.539359992374034,5.22531995482648,1.73854217790696e-07,9.35184826483631e-07
"Necap1",53.1496331800545,1.07300902815533,0.205357785457714,5.22507109123593,1.74088210524677e-07,9.35799014661381e-07
"Tm6sf1",156.056995915292,1.01804928950259,0.194838287190632,5.22509874307467,1.74062195994451e-07,9.35799014661381e-07
"Ndufa11",312.771418174742,0.661878739156185,0.126708158732312,5.22364736239673,1.75432729262931e-07,9.42701982736928e-07
"Slc40a1",41.3970946391236,-1.76033385482807,0.337102551701686,-5.22195351516014,1.77045417579157e-07,9.51040738653372e-07
"Cs",383.600173202716,0.887569961531701,0.169979759521402,5.22162146852518,1.77363230352649e-07,9.52420426723526e-07
"Tbrg1",203.256008888249,1.06560225011301,0.20414046348247,5.21994626608905,1.789750507088e-07,9.607454526193e-07
"Prelid3b",255.132401645547,0.640884058525919,0.122863376794472,5.21623347206224,1.82597998601036e-07,9.79856865732319e-07
"Napg",101.448623085714,0.880087471472446,0.168771741422533,5.21466131743632,1.84153383738305e-07,9.87864013522e-07
"Ndrg2",15.7055484457465,-2.59033192810306,0.496798781968367,-5.21404645526687,1.84765164826682e-07,9.90805574925368e-07
"Gm42602",14.1034571135954,-4.84571836377217,0.929619279974942,-5.2125837621427,1.86228434844972e-07,9.98309670800723e-07
"E030030I06Rik",15.4582548508951,-2.19143205671216,0.420520436405153,-5.21123794944608,1.87584669008323e-07,1.00523503073036e-06
"Selenok",347.861055216463,0.592108820404342,0.113629467172449,5.21087386166947,1.87953213892821e-07,1.00686459335382e-06
"Mtmr3",172.078480431464,-1.23374305479437,0.236773902395749,-5.21063783766281,1.88192501098194e-07,1.00780084321388e-06
"Rb1",37.7000060071543,-1.37767104098326,0.264445288172575,-5.20966378529007,1.89183139487248e-07,1.01275867783766e-06
"Eif4b",196.043370940588,-0.792936459899351,0.152227459303857,-5.20889242667179,1.89971207234577e-07,1.0166290607096e-06
"Rabgef1",77.907850981189,1.3549950035946,0.260165730530981,5.20819940746672,1.90681944017815e-07,1.02008309845969e-06
"Mtmr6",143.583748676646,0.844755908605597,0.162203402384831,5.20800363115316,1.90883190669678e-07,1.0208101066248e-06
"Akna",140.440500987259,-0.752967389116662,0.144582945572245,-5.20785758055,1.91033455878169e-07,1.02126407059305e-06
"Faf2",113.453554950369,0.7780614812131,0.149406960302346,5.20766555747191,1.91231194195866e-07,1.02197142816751e-06
"Cd276",12.9760410868716,3.59545421604296,0.690779834851232,5.2049206341081,1.9407953501884e-07,1.03683871974326e-06
"Emsy",77.8431191562333,-1.51840699579512,0.291795461667309,-5.20366899169369,1.95391905826796e-07,1.04349297809244e-06
"Rmnd5a",71.3426165434953,-1.22869051124951,0.236142761926056,-5.20316820735016,1.95919386630307e-07,1.04595240552017e-06
"Pced1b",25.7866299944016,-1.87300105407266,0.360002526245656,-5.20274419628537,1.96367077214131e-07,1.04798432291149e-06
"Gmfb",65.4610176853641,1.20754414562247,0.232124444270858,5.20214124546671,1.97005403837035e-07,1.05103190346254e-06
"Gata3",12.8637211995639,-2.30544734409604,0.443215596908321,-5.20163857088476,1.97539103460412e-07,1.05351940428648e-06
"Slc1a4",18.5294658248202,-2.68470186547527,0.516152604461713,-5.20137231173153,1.97822361971959e-07,1.05467000558497e-06
"Tmem154",21.0523147945358,-2.25549025049058,0.43380177656018,-5.19935687763991,1.99979240944451e-07,1.06580543254632e-06
"Hdgfl2",82.8735352560154,-1.05277202683898,0.202548417341323,-5.19763146341896,2.01843789127625e-07,1.07537579466665e-06
"Dot1l",196.3132609829,0.961745422811077,0.185052181680542,5.19715798039795,2.02358383803755e-07,1.07774985114165e-06
"Trappc6b",160.763616040091,0.858623685468255,0.165216376373484,5.19696475806533,2.02568747373099e-07,1.07850252307948e-06
"Gm45051",8.73849205846438,-4.36974201489161,0.841279690800235,-5.19416082745926,2.05645311940893e-07,1.09450951203703e-06
"Fpr2",59.3761553619082,4.38136721065082,0.843658301831737,5.19329591273868,2.06603403873965e-07,1.09923425473951e-06
"Nudt6",14.6679520346264,-2.14486465056883,0.413038341064958,-5.19289479286262,2.07049199243128e-07,1.10123103213378e-06
"Abhd6",13.1087295737906,-2.65640836460503,0.511663655070003,-5.1917081431973,2.08373463980362e-07,1.10789716842656e-06
"Gm49602",8.09848515615879,-4.34533121700514,0.837038064262794,-5.19131853439929,2.08810037656601e-07,1.10946312865094e-06
"Mfsd1",157.352865015017,0.963413241047836,0.185581055851998,5.19133397870181,2.08792714827703e-07,1.10946312865094e-06
"Ppp1r12c",148.293808221042,-0.856766222059851,0.165067711428464,-5.19039256463642,2.09851177135218e-07,1.11461585788142e-06
"Tmem38b",32.7189417064135,1.50827769584364,0.29059750223288,5.19026379874022,2.09996355328058e-07,1.11500784044174e-06
"Hdgf",413.304458789456,0.50122809757477,0.0966182185483405,5.18771826996576,2.12886338346017e-07,1.12996856653182e-06
"Sp140l1",40.9041480425506,1.96661598174368,0.379122416457556,5.18728488839923,2.13382177529371e-07,1.1322156912997e-06
"Gm47232",7.87728649965684,-4.36200282698212,0.841014137676772,-5.18659869265904,2.14169548938171e-07,1.13600764820481e-06
"Rdm1",19.4782898908301,-2.28470399650282,0.440524008917517,-5.18633252729388,2.14475713980078e-07,1.13724546099213e-06
"Enpp1",15.4287212539008,-2.53279540150045,0.48845928082582,-5.18527439425112,2.15697052886442e-07,1.14333344524571e-06
"Stxbp3",438.442183253431,1.4427079346843,0.278289738943085,5.18419378365708,2.16951271705985e-07,1.14959152487082e-06
"Dnmt3a",197.061189853641,1.11378714656331,0.214860732280058,5.18376315087469,2.17453050184593e-07,1.15185964629824e-06
"Bst1",316.057993599271,1.19604944778949,0.230788140495203,5.18245627883273,2.18982708543398e-07,1.15956911530726e-06
"Aldh7a1",28.7348995210004,1.55949319074157,0.3009312906954,5.18222344754461,2.19256320296179e-07,1.16062452705748e-06
"Tspo2",40.6124795585806,-7.0338337003384,1.3581810093428,-5.17886323837052,2.23242048066917e-07,1.1813225043541e-06
"Entpd5",39.2798235423019,-1.47040878984174,0.283960482093075,-5.17821627503708,2.24017442829643e-07,1.18502420401011e-06
"Hmces",54.7685856617101,-1.15421802682569,0.22290298589716,-5.17811828397046,2.2413511321202e-07,1.18524529569566e-06
"Cdon",6.27667284836112,-5.81702281760156,1.12374063513999,-5.17648168598701,2.26109236124697e-07,1.1952799923871e-06
"Zfp7",13.9899712608982,-2.70438767008267,0.522476301015595,-5.17609634126151,2.26576490454662e-07,1.19734484350212e-06
"Tnfaip1",74.1891347006075,1.27310565104069,0.246016207271193,5.1748852856564,2.28051051842222e-07,1.20472961813573e-06
"Mid1ip1",104.832025573267,0.975750884571669,0.188619725492914,5.17311157155895,2.30227443760028e-07,1.21581571973475e-06
"Plxnd1",329.010031464796,1.22810657914378,0.237414126561617,5.17284542807121,2.30555735148181e-07,1.21713793131116e-06
"Lmna",169.059451572234,1.08547219318885,0.209984870268067,5.16928763392877,2.34987992332561e-07,1.24011737440099e-06
"Pik3r2",41.4494315980788,-1.40992876157104,0.272853397093989,-5.1673491207638,2.37437500057442e-07,1.25262113758774e-06
"Taok1",31.097627613139,2.83004514193886,0.547834115326256,5.16587971206112,2.39310664713112e-07,1.26207693905588e-06
"Htr2a",6.25009376006109,6.0360977959872,1.16875166497349,5.16456829699926,2.40994473379953e-07,1.27052806907467e-06
"H2-Ab1",2463.68783362688,-1.2799276888074,0.247900881000267,-5.16306228377633,2.42942259420278e-07,1.28036472145889e-06
"2010007H06Rik",15.1694066274673,-4.77122595626663,0.924163705917765,-5.16274976577709,2.43348352366299e-07,1.28207238189341e-06
"Ap1m2",4.93759257429896,-6.0097293258047,1.16430053102479,-5.16166502175782,2.44762987874997e-07,1.28909057100315e-06
"Abraxas1",17.937957292892,-1.77710939034107,0.344529156149753,-5.15808127881239,2.49493319087834e-07,1.31356088219449e-06
"Vipas39",62.4756540492348,1.45498434201836,0.282105051616152,5.15759761720996,2.50138448582002e-07,1.31651371472353e-06
"H1f10",42.0072232709794,-2.12680103475107,0.412367860402963,-5.15753345246833,2.50224155363286e-07,1.31652122968336e-06
"Tlr4",36.9073211550029,1.48255899091386,0.287500239328842,5.15672263221358,2.51309639612862e-07,1.32178716511533e-06
"Itga6",52.4849866535197,-1.19445638079012,0.231726840856627,-5.15458794662959,2.54189243366241e-07,1.33648272319894e-06
"Cnot6l",103.765416423203,-0.960712545688624,0.186408533967565,-5.15380130534038,2.55258406060706e-07,1.34165261139781e-06
"Anks3",50.0567540730724,-1.40366308327642,0.272376735285847,-5.15338830903945,2.55821467249075e-07,1.34415981833091e-06
"Nfat5",54.4920473518874,-1.62952915645632,0.316274788838003,-5.1522575113977,2.57369294007936e-07,1.35171440461513e-06
"Sfmbt1",59.3810978570411,1.22214892424242,0.237208604514619,5.15221160186496,2.57432325314e-07,1.35171440461513e-06
"Tspan33",67.7683300936059,-2.99614009067525,0.581602641096074,-5.15152421768373,2.58377851497032e-07,1.35622325881557e-06
"Rab11fip4",8.71126297979934,-3.95163957907669,0.767394621848775,-5.14942308242474,2.61288896980324e-07,1.37028784935055e-06
"Rhog",586.549901608622,0.79269244365623,0.153938785578787,5.14940039753998,2.61320498253332e-07,1.37028784935055e-06
"Spi1",713.758419016955,1.41294927242339,0.274385708612608,5.14950024025583,2.61181439569653e-07,1.37028784935055e-06
"Trpv2",184.615913944712,0.916232857144581,0.178105009442308,5.14434074602135,2.68461875608285e-07,1.4072627378782e-06
"Nxf1",240.327183237092,-0.674232805261682,0.131099893424288,-5.14289361837704,2.70538831327207e-07,1.41767429861198e-06
"Entpd6",21.2570758446847,-1.81216733707542,0.352480333126,-5.1411870869619,2.73008034993707e-07,1.43013364005255e-06
"Txndc12",99.770707358045,0.888332981642788,0.172833665030114,5.1398145233338,2.75009795786885e-07,1.44013678175894e-06
"R3hcc1",18.2665420819675,-1.71169361794144,0.333048040007176,-5.13947963154071,2.75500352432468e-07,1.44222218677868e-06
"Gm47828",7.32164299790654,-5.76213698482554,1.12136315566131,-5.13851106640595,2.76923888628605e-07,1.44893485779661e-06
"Wnk1",239.183928427752,-0.89325053713804,0.173835523048756,-5.13848102776731,2.76968150910997e-07,1.44893485779661e-06
"Scin",13.3488031475653,-3.43425746685041,0.668440460386569,-5.13771632684282,2.78097250335323e-07,1.45435458570073e-06
"Clasrp",64.5662683044523,-1.04102654871408,0.202638352070405,-5.13736189658898,2.78622081624756e-07,1.45661162552219e-06
"Parp8",33.6693043479789,1.35760332790899,0.264271263379412,5.13715835217349,2.78923917284257e-07,1.45770174369267e-06
"Nr3c1",337.039067187428,0.77904247607438,0.151659161615239,5.13679798686226,2.79459077010459e-07,1.46001011437471e-06
"Mogs",116.254782286451,-1.08441987766967,0.211120711371144,-5.136492154781,2.79914030052683e-07,1.46189804863021e-06
"Atg3",180.372185854268,0.915498510936959,0.178290839425719,5.13486006283785,2.82354035000373e-07,1.47414852297487e-06
"Uqcrq",555.56473108075,0.665158829220892,0.129550123712944,5.13437432676441,2.83084176246824e-07,1.47746672808274e-06
"Ddx17",239.807142686389,-0.847781194807419,0.16514202501564,-5.13364901954623,2.84177827494139e-07,1.48267930637473e-06
"Bicd2",95.4051212403913,1.06109919555311,0.206712182492068,5.13322041672038,2.84826011148175e-07,1.48556498168469e-06
"Myg1",62.4359663523506,-1.04527712472874,0.203719119706044,-5.13097212592035,2.88249597888768e-07,1.50291954893873e-06
"Sfn",71.3833462643347,-1.05880252998722,0.206377240080339,-5.13042295543368,2.89091867216944e-07,1.50680816075939e-06
"Rwdd1",54.8980662149238,1.39406549920226,0.271783677027665,5.1293201801091,2.90790390746819e-07,1.51515566839762e-06
"Pcgf5",245.220900441285,1.19509221317299,0.233159850869695,5.12563466100727,2.96537129694688e-07,1.54458369555209e-06
"Dnase1l2",8.1676473169667,-3.18258836231903,0.620967786670888,-5.12520686359822,2.97211244305978e-07,1.54757894910123e-06
"Vps16",180.407929292558,-0.9053621029793,0.176669969624649,-5.1245953395635,2.98177441750633e-07,1.55209257500388e-06
"4933432I03Rik",5.8028756887544,4.63559390742292,0.904615071787334,5.12438279219021,2.9851397267885e-07,1.55332670460237e-06
"Actr1b",77.4227075497144,1.4740503165808,0.28767498231783,5.12401288671058,2.99100526900267e-07,1.55586058298671e-06
