"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Treatment_6H","lfcSE","stat","pvalue","padj"
"Ccdc12",172.417687276126,-0.543705614211002,0.173872412390241,-3.12703784767594,0.00176577194212239,0.00506971393518519
"Mrps18a",108.652478930215,0.687011649807259,0.219757894527443,3.1262205677961,0.00177068691087801,0.00508285326826225
"Slc25a27",2.93917166448116,-4.01367401322513,1.28415465906047,-3.12553786641374,0.00177480218697442,0.00509369245518008
"Gipc3",3.96976765140501,-2.40493520444935,0.769529215482564,-3.12520324902966,0.00177682244627288,0.00509754163689944
"Top1mt",10.9682657633007,-1.42178343983258,0.454936932632158,-3.12523195601305,0.00177664904440922,0.00509754163689944
"Ptdss1",114.372835537158,0.754550386632629,0.241452510795845,3.12504676031562,0.0017777679753875,0.00509927982699515
"Tra2b",72.3884898043869,-0.894560512693263,0.286268438785923,-3.12490093734095,0.00177864947674335,0.00510083373339979
"Nr6a1",3.71717454161536,-2.36085562719939,0.755569427433793,-3.12460449229368,0.0017804427288276,0.00510401378521769
"Pgk1",18.754939653302,1.27775922882362,0.408941964719446,3.12454905355635,0.00178077827262841,0.00510401378521769
"Sez6l2",2.90404543341568,-3.80200908947038,1.21677804270954,-3.1246529408141,0.00178014954101019,0.00510401378521769
"Lst1",97.3371882866392,0.705241112144218,0.22575252464926,3.12395670099334,0.00178436712600615,0.0051133238524013
"Gm10399",2.61693059343931,-3.6430086059028,1.16631507282232,-3.12352012830222,0.00178701641889107,0.00511993845359
"Gm38118",1.45564578039004,-4.3693511381865,1.39911496302425,-3.12293932497294,0.00179054656409186,0.00512907375819713
"Slc45a4",44.9131743345155,-1.0045474164707,0.32169911969854,-3.12263029321326,0.00179242748265319,0.00513348221996803
"Tomm34",106.813531639153,-0.559004624689925,0.179041279230458,-3.12221085043961,0.00179498332204502,0.00513982159333624
"Syngr2",653.286355586479,-0.612523270517414,0.19621407597364,-3.12170912039819,0.00179804497169738,0.00514760662854552
"F2rl3",2.57297353130996,-3.8045687615583,1.21945581674393,-3.11989061786336,0.00180918207972564,0.00517850344383622
"Dyrk1a",105.829652716084,-0.479187381931819,0.15362227448078,-3.11925717511604,0.00181307635566054,0.00518866094691798
"Ttc9c",34.8379933601358,0.866763307248152,0.277898509804294,3.11899228196134,0.00181470714750607,0.00519233817524463
"Pitpnm1",205.135979606513,-0.554997165599907,0.178065841593929,-3.11680870756532,0.00182820157843592,0.00522995241940901
"Rps5",4457.55258621925,-0.378773992433089,0.121543424035763,-3.11636763105865,0.00183093858862937,0.0052367843457978
"Eif4e",22.8805725832143,1.42041555383537,0.456245897727993,3.11326756231396,0.00185028191302708,0.00529110140195723
"Zfp532",7.66126179786957,2.46929489996383,0.793236866718914,3.11293511883485,0.00185236735032204,0.00529605618556175
"Nol10",54.3785875004685,-0.733980061200884,0.23579246212769,-3.11282241415931,0.00185307484331835,0.00529707018711699
"Bach2it1",5.48197997528702,-3.2064287851896,1.03029166261861,-3.11215639369544,0.00185726079491057,0.00530701490559429
"Psmd13",170.659093602131,0.543688426865345,0.174697411686676,3.1121721931431,0.0018571613945627,0.00530701490559429
"Paqr4",6.93831386031617,2.44894861419882,0.786916756601736,3.1120809077373,0.00185773577331296,0.00530736197235918
"Ssbp3",37.795516532945,-1.37720880061126,0.442773200158773,-3.11041589716226,0.00186824089683748,0.00533635855864177
"Atg9a",58.2496235869349,0.879607384101523,0.282822712478025,3.11010164775882,0.00187022971548172,0.00534102315360985
"Napa",327.594166390367,0.39987873758533,0.128615005692065,3.1091141771026,0.00187649187499741,0.00535788750843213
"Stx4a",205.650550917003,1.12092548340929,0.360606806362975,3.10844239107624,0.00188076308635425,0.00536906183978634
"Vwa8",25.3834083573238,1.12776001962955,0.36295232095325,3.10718503374664,0.00188878136384531,0.0053909267329676
"Rpl11",2244.37292261561,-0.510598826102359,0.164375997502346,-3.10628579513302,0.00189453513154077,0.00540632121836563
"Fxyd7",1.46643623492779,-4.27667156481696,1.37720463434652,-3.10532760212954,0.00190068383091859,0.00542283663123921
"Ccdc39",1.13257250703254,4.54341822506839,1.46328349976028,3.10494735012916,0.00190312897369974,0.0054287811670443
"Mill2",2.5469332923978,3.72424659886839,1.19992825978892,3.10372438392568,0.00191101264029112,0.00545023418858103
"Ruvbl2",55.0160870663417,-1.26476314275494,0.40764186866054,-3.10263307081482,0.00191807293580149,0.00546933124125124
"B4galt3",48.84585690601,-0.652720591255614,0.210404421698636,-3.10221898373652,0.00192075815232706,0.00547594799485116
"Cstf3",49.1307568872638,-0.84879614951517,0.273734195228285,-3.10080422655015,0.00192995844635758,0.00550113274257954
"Gnai2",2362.9314613535,0.536607043365998,0.17309802594843,3.10001827245485,0.00193508704421053,0.00551261134624908
"Gnpat",79.0491223845164,-0.629007062028591,0.202901076096758,-3.10006764936345,0.00193476447632073,0.00551261134624908
"Psmb7",153.208847193783,0.609644157239952,0.196655553860034,3.10006071668769,0.00193480976290372,0.00551261134624908
"Gbp6",31.7836190869697,1.02666398026053,0.331269961263738,3.09917620162112,0.00194059570488594,0.00552725541974059
"Zcrb1",326.148464854266,0.707347276282427,0.228256694753459,3.09891141219947,0.0019423308781783,0.0055311482310491
"Rnf8",43.0053024749102,-0.974486438459044,0.314614196434839,-3.09740135537995,0.00195225358285534,0.0055583506617499
"Wdr70",66.8583349352129,0.616287010581248,0.198982941643604,3.09718514306153,0.00195367813404406,0.00556135188213946
"Axin1",95.343075966992,-0.575994707738535,0.185990841313786,-3.09689823256819,0.00195556996546563,0.00556463676962753
"Fbn1",2.66621854470637,2.79268512007771,0.901801319723742,3.09678535504164,0.0019563147185835,0.00556463676962753
"Rtca",144.580775249227,0.566862137691731,0.183045756229168,3.09683299612823,0.00195600035634567,0.00556463676962753
"Selenot",82.6587409363866,0.990230154789714,0.319753120717974,3.09685845306607,0.00195583239640235,0.00556463676962753
"Lyrm1",9.35356862977025,1.70192674261612,0.549801496951319,3.09552948119167,0.00196461841474882,0.00558719762466832
"Dsel",4.3551891360659,1.99053066240619,0.64318432927517,3.09480590836129,0.00196941727532665,0.00559978438531799
"Exoc6b",26.5674508467369,1.03540495362547,0.334579901386316,3.09464181600664,0.00197050706004734,0.00560182209666555
"Rsad2",1570.04093885304,2.44427033022412,0.789890915270329,3.09444036255006,0.00197184572759957,0.00560456643476948
"Ptchd1",4.78856830289951,2.34843669904392,0.759067447571962,3.09384456750963,0.00197580970015599,0.00561477021170583
"Rbmx",39.5632497901253,-0.842103779621132,0.272223157017547,-3.09343183308557,0.00197856001225592,0.0056215218516272
"Matr3",110.024742596288,-0.69078612751356,0.223312857784917,-3.0933558164344,0.00197906694262825,0.005621898204291
"Bbs2",10.5120900801821,-1.44831973303208,0.468504853403899,-3.09136548428342,0.00199238232156959,0.00565865225004243
"Rae1",71.6679763684472,-0.547841845748085,0.177250614661596,-3.09077543563962,0.00199634553614669,0.00566883592475321
"Eif4e2",239.6367385077,0.342547283389394,0.110866916523282,3.08971597778188,0.00200347982363593,0.00568694320140787
"Gm11517",4.92586092068624,-2.55826017593575,0.827978851344285,-3.08976512115282,0.00200314838006918,0.00568694320140787
"Rap1b",1110.18376233746,0.691346047268218,0.223777083789121,3.08944077544472,0.00200533683425424,0.00569113835399979
"Islr2",2.37416231477206,-3.47880824844155,1.12620126535379,-3.08897561693708,0.00200847922316039,0.00569897913009015
"Zfp638",13.0630184998351,-1.12611478202694,0.364890304089192,-3.08617348668074,0.0020275048784227,0.00575187655702191
"Rpl36a-ps2",24.4381660421911,-2.48663651748615,0.805956110473222,-3.08532497635151,0.00203329855455796,0.00576722297365929
"Uhmk1",143.892502443446,0.471161020092417,0.152719958935806,3.08513061014155,0.00203462783457157,0.00576990322637381
"Clk4",37.3459092121655,-0.778757094670704,0.25246027388575,-3.08467182849975,0.00203776862760517,0.00577771867917589
"Pdap1",201.014310347323,0.464319461567235,0.15053587190644,3.08444396466389,0.00203933022332615,0.00578105450203842
"Csnk2b",437.916579817293,0.404477469088914,0.131156521450801,3.0839295264524,0.00204285980816368,0.00578996683027398
"Nudt12",5.01713721489685,3.13842557645528,1.01780653565949,3.08351878917905,0.0020456819190295,0.00579532581928413
"Prr3",16.0013773029001,-1.0492279255472,0.340273310853452,-3.08348581002604,0.00204590866863424,0.00579532581928413
"Scaper",14.4425000273433,-1.39249432410302,0.451596761242645,-3.08349050217132,0.00204587640617776,0.00579532581928413
"C030013C21Rik",1.26360483693403,-4.31922805658276,1.40088614326466,-3.08321134972262,0.0020477966271179,0.00579957946857592
"Pls3",5.13847465184056,2.97297518503717,0.964311595959237,3.08300262850188,0.00204923344921686,0.00580255408772024
"Ctdspl2",18.1212303991982,-0.948619193817594,0.307730123764771,-3.08263351735665,0.00205177664854266,0.00580865978211785
"Dhx33",62.7862308637126,-0.849297917689182,0.275531590332446,-3.08239761787188,0.0020534035273826,0.0058121695242449
"Cxcl11",4.86506287650552,-2.39106694336651,0.775827677566619,-3.08195622881886,0.00205645074255681,0.00581969745485493
"Zfp866",13.0337693786513,-1.31614888256321,0.427117316816257,-3.08146926089022,0.00205981743326555,0.00582812648428491
"Col5a1",10.0616176563185,2.65470242722901,0.861998607969015,3.07970616505269,0.0020720490723182,0.0058616304357854
"BC001981",2.15611239190128,3.91562416432856,1.27150811305981,3.07951174208856,0.00207340197040242,0.00586435263407151
"Arhgap15",7.44009680692194,-2.44537211614369,0.794238488518156,-3.07888896281786,0.00207774105556779,0.00587551826468999
"Tbc1d24",18.1582111755426,1.24951363059161,0.405864470412264,3.07864748378293,0.00207942575040015,0.00587917491351364
"Arhgef11",69.4734959024132,0.650620760034516,0.211357424127661,3.07829622129354,0.00208187859397539,0.00588500156869752
"Ptpn7",105.954766829146,0.790585262449769,0.256931436129553,3.07702815334411,0.00209075553187839,0.00590898207833024
"Polr2b",74.3588889632167,-0.676513353490225,0.21988319577081,-3.07669420174961,0.00209309908308725,0.00591449210133426
"Gm19253",2.41748232656584,3.93166268021084,1.27794346203579,3.07655447757261,0.00209408033143428,0.00591615130143449
"S100a11",166.188109630888,2.42769371687488,0.789142893919721,3.07636770929581,0.00209539261777854,0.0059176315595766
"Spink2",3.6462924632742,4.76404885173291,1.548588402671,3.07638158952752,0.00209529506543568,0.0059176315595766
"Oas1a",44.4946289662234,0.94146959942085,0.306093276596129,3.07576046716981,0.00209966448594404,0.00592858057691892
"Coro2a",418.550121894789,-0.605100984868545,0.196756225769705,-3.07538418416702,0.00210231559392684,0.00593494998338165
"Timm17a",55.4271601178953,0.640407409764842,0.208280375616006,3.07473715596481,0.00210688142072898,0.00594672133284529
"4933434E20Rik",111.689941334267,0.467770191293924,0.152141343934728,3.07457643791164,0.00210801695476235,0.00594769000974388
"Dhodh",19.7372037132843,-1.00987870812447,0.328459609938714,-3.07459023139221,0.00210791947657397,0.00594769000974388
"Stk19",106.70446974309,-0.492184186415214,0.160133657529048,-3.07358361764723,0.00211504405847213,0.0059663954246227
"Lmtk2",65.1467496565988,-0.67340132001408,0.219158293648468,-3.07267093936322,0.00212152286782466,0.00598354740083629
"Secisbp2",100.182904180984,-0.584983794829045,0.19041446357143,-3.07216050638717,0.0021251541975259,0.00599266340485657
"Wdr12",12.8578034324829,-1.29167883864214,0.420494214418696,-3.07181120298598,0.00212764250072855,0.00599855340158456
"Plppr3",4.23135547064131,-3.38679526778064,1.10262647695486,-3.07157077991996,0.0021293567342265,0.00600225922849089
"Mipol1",3.87599564907926,-2.37357460829164,0.773106586556819,-3.07017770843581,0.00213931438628206,0.00602919596043787
"F830208F22Rik",7.55569455777439,1.70382769330914,0.555038079425483,3.06974918743011,0.00214238602340511,0.00603558667092904
"Gemin2",12.5239042007972,-1.4727461016488,0.479753544375583,-3.06979723008745,0.00214204145264749,0.00603558667092904
"Ctc1",19.625483487156,-1.16553145203071,0.379714223595104,-3.06949642548428,0.0021441997156885,0.00603956291400214
"Arf4",590.631699522717,0.580912755699384,0.189283670616813,3.0690061842439,0.00214772145342424,0.00604834781096569
"Ovgp1",4.5411125508634,-3.68600877812141,1.2011419104789,-3.06875378001904,0.00214953671280431,0.006052324581645
"Bfsp2",5.63276770282387,-3.25159943657755,1.05963430478828,-3.06860529324522,0.00215060526804621,0.00605419780408359
"Cldn10",4.40724863387865,-3.52270189598366,1.14802831104599,-3.06847998615475,0.00215150739423966,0.0060556018953356
"Dbt",22.2707807863904,0.882718126571261,0.287712270902004,3.06805866779286,0.00215454314611913,0.00606300960687656
"Tmco4",40.2823745689437,-0.706604203282477,0.230368900489198,-3.06727254322078,0.0021602179613185,0.00607783962767517
"Akap1",12.2818824589432,1.31773347478825,0.429640092150151,3.06706356986752,0.00216172878572522,0.0060798274913784
"Pde8a",50.2548939947387,0.65431761057036,0.213336881502903,3.06706278802269,0.00216173444008379,0.0060798274913784
"Slpi",1406.41406017113,-1.1438285706211,0.373144653888333,-3.06537574289729,0.00217396690141287,0.00611308580088246
"H1f10",42.0072232709794,-1.27233836618391,0.415215281032229,-3.06428598441961,0.00218190224236996,0.00613425063009367
"Taok1",31.097627613139,1.5369395559098,0.501575432133453,3.06422415741621,0.00218235324563323,0.00613436983274512
"Cpne7",3.594976084373,-4.42167054310641,1.44345278509151,-3.06325955983804,0.00218940067471641,0.00615302739227208
"Gtf2h5",133.298693030445,0.605235582513756,0.19764166766017,3.06228736925259,0.00219652468059524,0.00617189313677265
"Gm37233",5.35849606234967,-1.94738272604629,0.635942317788213,-3.06220025240531,0.00219716409044431,0.00617253452279949
"Il1r1",7.80580139239102,-2.13561626441033,0.697464647308722,-3.06197062840524,0.00219885027485716,0.00617611584217598
"Itfg2",26.7104323104115,-1.08512320000563,0.354425930067177,-3.06163603718259,0.00220130938220632,0.00618186639638301
"Supt3",22.6216096041105,-1.06314241907769,0.347347324375875,-3.0607473974011,0.00220785276001086,0.00619908238003423
"Firrm",3.55992585458833,-3.28684246581489,1.07431292997119,-3.05948329776039,0.0022171915027731,0.00622413912324841
"Aldh1a2",207.743858045938,-1.12986615563699,0.369331924023517,-3.05921606593923,0.00221917035097664,0.00622852953434518
"Rab19",32.5908971521261,0.851329565501591,0.278326424761508,3.05874501938175,0.00222266238604956,0.00623716456107702
"Tsen54",28.2842564542575,-0.8960013698357,0.292946022258926,-3.05858861959133,0.00222382294621248,0.00623925507222724
"Gdf15",303.09484069389,-0.834397029641709,0.272821166488968,-3.05840283721332,0.00222520226063029,0.00624195843401393
"Vwa5a",334.259774485625,0.783792962098601,0.256281686506695,3.0583260660653,0.00222577246581068,0.00624239156159458
"Tbc1d2b",68.3950669630914,0.67435983707416,0.220554744989892,3.05756213544654,0.00223145373559116,0.00625715631909415
"Cdc5l",68.7905948277607,-0.676427454292729,0.221257326708595,-3.05719798912518,0.00223416652671392,0.00626359328955297
"Gm8899",2.78514025878896,-3.29899431472851,1.07939528419191,-3.05633567520939,0.00224060258669411,0.00628046427073163
"Pwwp2b",23.1639234429521,1.2186748783104,0.398772432662547,3.05606601282211,0.00224261875258148,0.00628494219385958
"Alox12",4.92296234374314,2.09281670864473,0.684962837029066,3.05537263557544,0.00224781051250578,0.00629714111294071
"Tmem156",12.7937764918911,-1.74615495030588,0.571495507219626,-3.05541325915416,0.00224750603428805,0.00629714111294071
"Gfi1",13.8392617071008,-1.95971888805801,0.641624125508771,-3.05430985236732,0.0022557896309974,0.00631831524816492
"Klf1",6.51691212124198,-3.72214295643043,1.21871971184382,-3.05414191651922,0.00225705282423491,0.00632067413733234
"Nup133",3.47206666974078,-2.63556053728755,0.862984896936344,-3.05400540223123,0.00225808014578506,0.00632237173231463
"Asb8",56.3316173089686,0.65857467119868,0.215746067884083,3.05254541905497,0.00226909389269258,0.00635202435409169
"Vps35l",106.103064708745,0.548327100410889,0.179726218475134,3.05090211691487,0.00228154940899387,0.00638570120753635
"Zfp956",8.3752270854009,-2.71134440960537,0.888741383132208,-3.05076871749769,0.00228256326211789,0.00638734804364881
"Nup62",250.961577288586,-0.504596812498618,0.165464127370287,-3.04958434506711,0.00229158276315834,0.006410294753766
"Parp2",101.434340106992,-0.540781239538175,0.177329754910315,-3.04957980577866,0.00229161739448892,0.006410294753766
"Cdc40",71.9733599065853,-0.596261818499001,0.195534811820823,-3.04938958411856,0.0022930690726385,0.0064131605788975
"Mlst8",31.8582635468348,-0.779795772816256,0.255741951627157,-3.04915078599663,0.00229489265492022,0.00641706526882421
"Ube2j2",218.69347284942,0.400253920027422,0.131276782982867,3.04893150892995,0.00229656833446161,0.00642055501029277
"Il2rg",789.601016086322,-0.570312146188578,0.187071711640229,-3.04862847080474,0.00229888594702693,0.00642583778117955
"Znrf1",333.291820865334,0.452295695064144,0.148366166635686,3.04850967926373,0.00229979504005441,0.0064271822294
"Arpc2",2425.93656180636,0.369041398607559,0.121059449310168,3.04843116923516,0.00230039604570336,0.00642766533298801
"Esam",7.7915677616964,-2.06427383977905,0.677220211228994,-3.04815746126785,0.00230249244506264,0.00643232584252427
"Skic2",206.60560755833,-0.321099790553699,0.105352916364922,-3.04784909267697,0.00230485641523751,0.00643773197431828
"Cyb5rl",5.9347362676011,-2.0852671534454,0.684276486156861,-3.04740436889333,0.00230826960664104,0.00644606614667075
"Mrps16",146.445796223307,-0.564141652264985,0.185162265414785,-3.04674200761825,0.00231336171739654,0.00645908489181221
"Tsku",6.70224023980882,3.03072743704487,0.995380354394317,3.04479330304751,0.00232840271670833,0.00649987169690259
"Plscr4",4.86437485236339,3.67739983788117,1.20828870366856,3.04347779360676,0.00233860700346389,0.00652714388232077
"Tmem179b",198.826920432313,0.641398743165043,0.210781585524869,3.04295435280977,0.00234267866290203,0.00653729270746247
"Foxj3",39.6179814951053,-0.692620023663979,0.227688534823805,-3.04196267150631,0.00235041040244797,0.00655657516556886
"Necap2",410.364994942443,0.361456077897102,0.118825392387039,3.04190939862219,0.0023508264102303,0.00655657516556886
"Trappc11",106.918377782476,0.80381608071639,0.264248018501928,3.04190012577342,0.00235089882876555,0.00655657516556886
"Sez6l",2.73035052289794,-3.82715875840931,1.2582417828471,-3.04167196685311,0.00235268133415086,0.00656032779896116
"Ceacam16",12.402273455411,-1.54428621337807,0.507763687154044,-3.04134827370901,0.00235521232978961,0.00656616577662607
"C2",5.47595464947052,-1.56559516657276,0.51481191695932,-3.04110125464805,0.00235714547851741,0.00656977404372894
"Il9r",3.44791206920451,-2.80002714242652,0.920737160177762,-3.04107107166819,0.00235738178735548,0.00656977404372894
"Copz1",223.828035201099,0.455661972688183,0.149887620488978,3.04002406070414,0.0023655924937091,0.0065914328337147
"Slc46a1",7.44270479705477,2.24003059058444,0.736896929948338,3.03981533854604,0.00236723242894817,0.0065947783365743
"Cmc1",50.3220048230972,0.797242106381029,0.262348331149896,3.03886860223828,0.00237468403623871,0.00661431009945301
"Fermt3",441.736266215248,0.404191538880859,0.133014155338417,3.03871071355156,0.00237592883967352,0.00661654974402124
"Prss34",17.8942810344655,-2.34771418011979,0.772691859764476,-3.03835759423607,0.00237871501496476,0.00662308021507159
"Trim9",1.31320872714317,-4.65260405934642,1.53174049764524,-3.03746232896429,0.00238579223034298,0.00664155363510833
"Brf2",26.5564178764379,-0.981182985622498,0.323192896355653,-3.03590517207027,0.00239814774273816,0.00667471117199258
"H2-Q5",19.3946629033168,1.47572661657383,0.486122278740813,3.03571072775426,0.00239969469936614,0.00667777878064575
"Yipf1",73.2759411402708,0.586560933303294,0.193271355686724,3.03490877486294,0.00240608451931759,0.00669431928993977
"A3galt2",1.77182938070038,-3.71405500837052,1.22381507207121,-3.03481718204758,0.0024068153049132,0.00669511176073039
"Arhgap33",2.64315202063325,-4.15754922174527,1.37002212650356,-3.03465844917102,0.0024080822576774,0.00669739513421839
"Six5",1.77693885340867,3.90875195083689,1.28823165977984,3.03419957207457,0.00241174829532804,0.00670510688106663
"Xpo1",20.4408826646687,-1.17879169253293,0.388498006543902,-3.03422841990754,0.00241151767528605,0.00670510688106663
"Ggnbp2",153.50779530951,-0.424987286073524,0.140090293141533,-3.03366690541621,0.00241601025519787,0.00671454306507276
"Impdh2",62.6478294362361,-2.2737676675865,0.749512135074456,-3.033663580858,0.00241603687720796,0.00671454306507276
"Dhx40",19.70430514201,-1.02022056194567,0.336307403018895,-3.03359531424989,0.00241658359396797,0.0067148194514605
"Slc40a1",41.3970946391236,-1.03025024629809,0.339646093272482,-3.03330515705821,0.00241890859696115,0.00672003604111358
"Ndufa10",274.449466093569,0.44342298136409,0.146224358933131,3.03248367508226,0.00242550216480812,0.00673710712308313
"Acsl5",49.2602693570694,0.764468933326025,0.252120614503877,3.03215560072447,0.00242814002425888,0.0067428113483906
"Rab35",222.600540276036,0.451880493378719,0.149031372584094,3.03211656407268,0.00242845407052208,0.0067428113483906
"Cd1d2",2.75713087037292,-3.1802304757283,1.04895066748158,-3.0318208227692,0.00243083448993419,0.00674817274359875
"Atat1",26.687933405225,-0.852797497732771,0.281353825470484,-3.03104994683015,0.00243704930554114,0.0067629244406819
"Ccdc9",119.608828448889,-0.463700482363135,0.152981594238823,-3.03108674393366,0.00243675231645159,0.0067629244406819
"Tssc4",39.9589997620008,-0.791981954522255,0.261312157116111,-3.03078878251481,0.00243915811245311,0.00676752554837526
"Fam98c",40.7061927043622,-0.770204863366685,0.254180023723226,-3.03015497474873,0.00244428282574864,0.0067804911424546
"Folr1",1.28295088850965,4.43245307695886,1.46374221347321,3.02816509366181,0.00246043629596141,0.00682404029397166
"Gstt1",4.16931467967162,-2.93874897733068,0.970695023230823,-3.02746888260482,0.00246611103065732,0.00683851586687446
"Gem",40.4245425560988,-1.52497487831675,0.503812655429512,-3.02686894003621,0.00247101069593748,0.00685083722587432
"Gm38355",2.42919109980929,-4.7747484428431,1.57771894521801,-3.02636186078333,0.00247515890069653,0.00686107100741452
"Il17rd",2.05025568358416,3.43213339320631,1.13412370498789,3.02624253254892,0.0024761360010931,0.00686251242097299
"Aqp3",3.62261288906968,-3.71462500500582,1.2274970728989,-3.02617829974392,0.00247666210737432,0.00686270362089528
"Il12rb1",10.6079690430212,-1.87400299436457,0.6194452266773,-3.02529249344081,0.00248392784538363,0.00688156647771626
"Poli",13.4249955297873,-1.71202790989753,0.566003196564439,-3.02476721030782,0.00248824563391365,0.00689225677157667
"Polrmt",48.613407826081,-0.691606116317206,0.228675576035882,-3.02439870626448,0.00249127880714228,0.00689938548821749
"Atp5pb",791.786920561866,0.465576410160694,0.154002666444322,3.02317109768368,0.00250140772922934,0.00692615902599042
"Atxn7l1",109.182435510526,0.685794366600387,0.226851750264068,3.02309488819057,0.0025020377692979,0.00692662604286731
"Rfx1",35.2334528257106,-0.896313870726707,0.296547662874669,-3.0224951430675,0.00250700105859724,0.00693821299342916
"Ubald1",119.262770526101,-0.64321701269477,0.2128111856741,-3.02247746356621,0.00250714750478606,0.00693821299342916
"Bms1",68.1966517200049,-0.629105207341398,0.208185098054317,-3.02185513382547,0.00251230749298357,0.00694993042052006
"Nup160",37.2965288190445,-0.960669078229441,0.317902683081876,-3.02189672926422,0.00251196230561403,0.00694993042052006
"Gm28530",11.0982800270993,-1.7648162775165,0.584036912616608,-3.02175468603474,0.00251314125630118,0.00695095609448224
"A130010J15Rik",6.95529733158231,-1.65151494511018,0.546584311344456,-3.02151911577535,0.00251509759183173,0.00695508567805668
"Rpl36a",675.991236444449,-0.643662073010554,0.213048487324547,-3.02119992070177,0.00251775062730068,0.00696113999404515
"Vhl",44.1701559618596,0.722226153289406,0.239118680223937,3.02036692663674,0.00252468623829737,0.00697903047239153
"Cadm3",1.42683789654817,-4.41749480065014,1.46261003721272,-3.0202820220409,0.00252539414491425,0.00697970219027937
"Ints8",25.1538653481481,-0.969602250110078,0.321056765069725,-3.02003369995803,0.00252746561499744,0.00698285632645502
"Nifk",75.4672170720286,-0.968584845863094,0.320716060708161,-3.02006966450136,0.00252716550730329,0.00698285632645502
"Selenok",347.861055216463,0.333469694648725,0.11044643192587,3.01928897868375,0.00253368730486517,0.00699875759115747
"Zgrf1",4.59772543882638,-2.08919104119104,0.692037329884762,-3.01889934396882,0.00253694804300506,0.0070064755278946
"Smarce1",85.420072973431,-0.551213011217857,0.182600062157088,-3.01869016202009,0.00253870020810487,0.00701002505504478
"Plekha8",4.04977947553046,2.14821299286578,0.71201968846474,3.01706965083756,0.00255231159743325,0.00704631372053428
"Atxn1l",74.6242578720164,0.674822430645732,0.223741277013366,3.0160837537609,0.00256062520334701,0.00706796583523601
"Pigp",48.4169604845041,0.846570267424617,0.280797528847123,3.01487791185485,0.00257082716571036,0.00709482136742825
"Gm20696",5.99880926659566,-2.44861244164571,0.812231691557629,-3.01467237377795,0.00257256981299778,0.00709777002658199
"Hk2",64.0621111682146,1.06181313611421,0.352218839510663,3.01464037979736,0.00257284116996331,0.00709777002658199
"Zfp467",17.6323340417668,1.46599774609317,0.486322765540056,3.01445428832679,0.00257442002381656,0.00710082083732464
"Ears2",13.9817463818711,-1.3521121216135,0.448622578113677,-3.01391902141601,0.00257896632360964,0.00711205389719904
"Atp2a1",1.4641826900257,-4.09671737049825,1.36006994821519,-3.01213726240649,0.00259415267040254,0.00715261965854055
"5031434O11Rik",3.92790792381827,-3.77082824807718,1.25205984367099,-3.01169969401883,0.002597894651814,0.00716162181558642
"Ncaph",9.91165331852697,-1.57767190330688,0.523881149538673,-3.0115072945384,0.0025995415682193,0.00716484625732998
"Tesk2",9.35898011519987,-2.32880389269273,0.773319599211402,-3.01143782605218,0.00260013644461836,0.00716517041906304
"Zfp811",2.74064036333312,2.60744195394159,0.866443710463836,3.00936104960095,0.00261797799264356,0.00721301222307905
"Muc13",1.80832828674051,-3.9333798473746,1.30716200690812,-3.00909896905463,0.00262023745735318,0.00721791283435657
"Mrps14",77.7667064445439,0.69929982555303,0.232416785588964,3.00881807560045,0.00262266109218543,0.00722326380058336
"Hipk1",342.387446781194,0.556537129650411,0.184974918681636,3.00871671476866,0.00262353616758445,0.00722434858472953
"Acadm",143.326018256689,-0.604507129318635,0.200943998958615,-3.00833631485125,0.00262682264374282,0.00723207195131322
"Bpnt2",12.499467985999,1.57032454509106,0.522098165522105,3.00771894787394,0.00263216441494397,0.00724545001128601
"Usp1",75.0733643257701,-0.564951989601399,0.18788655676559,-3.00687818930144,0.00263945505317323,0.00726418674854074
"Lypd6",1.7435116224497,-4.32934742996088,1.43989378678827,-3.00671304347916,0.00264088928238771,0.00726680183220063
"Marchf2",203.457606472884,-1.48901464077081,0.495489200704016,-3.0051404524158,0.00265458237566245,0.00730314187389047
"Synj2",20.9996880930152,1.06857186826228,0.355605902903209,3.00493287523725,0.00265639466197023,0.00730545027663658
"Tnfaip1",74.1891347006075,0.704947236716669,0.234593290086368,3.00497612892992,0.00265601693533123,0.00730545027663658
"0610043K17Rik",2.21689239969172,-3.36188156091914,1.11928834542191,-3.00358846285664,0.00266815967903675,0.00733646176948328
"Syne1",21.2474351776623,-1.71801841258091,0.572178436970695,-3.00259202649558,0.00267691024819938,0.00735917479513227
"Cdkl3",6.18994409433483,-2.06854203318198,0.689026996029993,-3.00212044680458,0.00268106073379934,0.00736923559072307
"Bag4",4.59259709471478,-2.45531565277838,0.817961616235814,-3.00174923131176,0.00268433202588975,0.00737417689015238
"Ly6i",31.1116301121647,1.72269921486675,0.573884833323255,3.00182042604425,0.0026837043482746,0.00737417689015238
"P4ha2",4.53823131733007,2.26512111412108,0.754587679949655,3.00179975675219,0.00268388656215011,0.00737417689015238
"Ufm1",24.5605196948016,1.06386844373871,0.354484145338684,3.00117355805084,0.00268941229254023,0.00738678132965723
"2310011J03Rik",125.664279938141,0.503645046770635,0.167888174520175,2.99988398950703,0.00270082452405395,0.00741676944935467
"Pdp1",14.939689574438,1.43110620834211,0.477149350321255,2.99928357311726,0.00270615308246377,0.00743004320172433
