"","Input-node Gene Symbol","Input-node GeneID","Output-node Gene Symbol","Output-node GeneID","Edge direction score"
"8682","Hsd3b4",15495,"Tmt1b",71664,0.415905441534009
"8683","Hsd3b4",15495,"Slc12a1",20495,0.415905441534009
"8684","Hsd3b4",15495,"Myl6",17904,0.415905441534009
"8685","Hsd3b4",15495,"Vdac3",22335,0.415905441534009
"8686","Hsd3b4",15495,"Prdx2",21672,0.415905441534009
"8687","Hsd3b4",15495,"Rida",15473,0.415905441534009
"8688","Hsd3b4",15495,"Aldh5a1",214579,0.415905441534009
"8689","Hsd3b4",15495,"Immt",76614,0.415905441534009
"8690","Hsd3b4",15495,"Akr1a1",58810,0.415905441534009
"8691","Hsd3b4",15495,"Nme1",18102,0.415905441534009
"8692","Hsd3b4",15495,"Aco2",11429,0.415905441534009
"8693","Hsd3b4",15495,"Rpsa",16785,0.415905441534009
"8694","Hsd3b4",15495,"Gpd1",14555,0.415905441534009
"8695","Hsd3b4",15495,"Acot7",70025,0.415905441534009
"8696","Hsd3b4",15495,"Ndufs2",226646,0.415905441534009
"8697","Hsd3b4",15495,"Cs",12974,0.415905441534009
"8698","Hsd3b4",15495,"Uqcrc2",67003,0.415905441534009
"8699","Hsd3b4",15495,"Atp5f1a",11946,0.415905441534009
"8700","Hsd3b4",15495,"Lap3",66988,0.415905441534009
"8701","Hsd3b4",15495,"Gpm6a",234267,0.415905441534009
"8702","Hsd3b4",15495,"Gnb1",14688,0.415905441534009
"8703","Hsd3b4",15495,"Cfl1",12631,0.415905441534009
"8704","Hsd3b4",15495,"Tufm",233870,0.415905441534009
"8705","Hsd3b4",15495,"Dync1h1",13424,0.415905441534009
"8706","Hsd3b4",15495,"Slc25a13",50799,0.415905441534009
"8707","Hsd3b4",15495,"Phb2",12034,0.415905441534009
"8708","Hsd3b4",15495,"Sucla2",20916,0.415905441534009
"8709","Hsd3b4",15495,"Capzb",12345,0.415905441534009
"8710","Hsd3b4",15495,"Mthfd1",108156,0.415905441534009
"8711","Hsd3b4",15495,"Csnk2a1",12995,0.415905441534009
"8712","Hsd3b4",15495,"Rpl13a",22121,0.415905441534009
"8713","Hsd3b4",15495,"Dnaja3",83945,0.415905441534009
"8714","Hsd3b4",15495,"Ace",11421,0.415905441534009
"8715","Hsd3b4",15495,"Ybx1",22608,0.415905441534009
"8716","Hsd3b4",15495,"Mif",17319,0.415905441534009
"8717","Hsd3b4",15495,"Rps19",20085,0.415905441534009
"8718","Hsd3b4",15495,"Acot9",56360,0.415905441534009
"8719","Hsd3b4",15495,"Hnrnpl",15388,0.415905441534009
"8720","Hsd3b4",15495,"Flnb",286940,0.415905441534009
"8721","Hsd3b4",15495,"Rdx",19684,0.415905441534009
"8722","Hsd3b4",15495,"Lman1",70361,0.415905441534009
"8723","Hsd3b4",15495,"Ube2n",93765,0.415905441534009
"8724","Hsd3b4",15495,"Pitrm1",69617,0.415905441534009
"8725","Hsd3b4",15495,"Vil1",22349,0.415905441534009
"8726","Hsd3b4",15495,"Ap2b1",71770,0.415905441534009
"8727","Hsd3b4",15495,"Eps15l1",13859,0.415905441534009
"8728","Hsd3b4",15495,"Actn4",60595,0.415905441534009
"8729","Hsd3b4",15495,"Krt79",223917,0.415905441534009
"8730","Hsd3b4",15495,"Podxl",27205,0.415905441534009
"8731","Hsd3b4",15495,"Dld",13382,0.415905441534009
"8732","Hsd3b4",15495,"Chchd3",66075,0.415905441534009
"8733","Hsd3b4",15495,"Ass1",11898,0.415905441534009
"8734","Hsd3b4",15495,"Rpl5",100503670,0.415905441534009
"8735","Hsd3b4",15495,"Rpl23a",268449,0.415905441534009
"8736","Hsd3b4",15495,"Rpl23",65019,0.415905441534009
"8737","Hsd3b4",15495,"Rpl4",67891,0.415905441534009
"8738","Hsd3b4",15495,"Rab8a",17274,0.415905441534009
"8739","Hsd3b4",15495,"Msi2",76626,0.415905441534009
"8740","Hsd3b4",15495,"Slc25a5",11740,0.415905441534009
"8741","Hsd3b4",15495,"Nme2",18103,0.415905441534009
"8742","Hsd3b4",15495,"Spta1",20739,0.415905441534009
"8743","Hsd3b4",15495,"Atad3a",108888,0.415905441534009
"8744","Hsd3b4",15495,"Hspa9",15526,0.415905441534009
"8745","Hsd3b4",15495,"Idh3b",170718,0.415905441534009
"8746","Hsd3b4",15495,"Gsn",227753,0.415905441534009
"8747","Hsd3b4",15495,"Dlat",235339,0.415905441534009
"8748","Hsd3b4",15495,"Myh10",77579,0.415905441534009
"8749","Hsd3b4",15495,"Pdhb",68263,0.415905441534009
"8750","Hsd3b4",15495,"Pex19",19298,0.415905441534009
"8751","Hsd3b4",15495,"Dctn1",13191,0.415905441534009
"8752","Hsd3b4",15495,"Nucb1",18220,0.415905441534009
"8753","Hsd3b4",15495,"Myl9",98932,0.415905441534009
"8754","Hsd3b4",15495,"Chmp4b",75608,0.415905441534009
"8755","Hsd3b4",15495,"Gpx1",14775,0.415905441534009
"8756","Hsd3b4",15495,"Ppif",105675,0.415905441534009
"8757","Hsd3b4",15495,"Rps3",27050,0.415905441534009
"8758","Hsd3b4",15495,"Rpl27a",26451,0.415905441534009
"8759","Hsd3b4",15495,"Rpl7a",27176,0.415905441534009
"8760","Hsd3b4",15495,"Cd151",12476,0.415905441534009
"8761","Hsd3b4",15495,"Tjp1",21872,0.415905441534009
"8762","Hsd3b4",15495,"Tpp1",12751,0.415905441534009
"8763","Hsd3b4",15495,"Cd81",12520,0.415905441534009
"8764","Hsd3b4",15495,"Sorbs1",20411,0.415905441534009
"8765","Hsd3b4",15495,"Aifm1",26926,0.415905441534009
"8766","Hsd3b4",15495,"Rpl7",19989,0.415905441534009
"8767","Hsd3b4",15495,"Ank3",11735,0.415905441534009
"8768","Hsd3b4",15495,"Lin7a",108030,0.415905441534009
"8769","Hsd3b4",15495,"Myo5b",17919,0.415905441534009
"8770","Hsd3b4",15495,"Pdcd6ip",18571,0.415905441534009
"8771","Hsd3b4",15495,"Dysf",26903,0.415905441534009
"8772","Hsd3b4",15495,"Eef1a2",13628,0.415905441534009
"8773","Hsd3b4",15495,"Pls3",102866,0.415905441534009
"8774","Hsd3b4",15495,"Cycs",13063,0.415905441534009
"8775","Hsd3b4",15495,"Pa2g4",18813,0.415905441534009
"8776","Hsd3b4",15495,"Atp6v0a4",140494,0.415905441534009
"8777","Hsd3b4",15495,"Mep1a",17287,0.415905441534009
"8778","Hsd3b4",15495,"Ifitm3",66141,0.415905441534009
"8779","Hsd3b4",15495,"Dynll1",56455,0.415905441534009
"8780","Hsd3b4",15495,"Psap",19156,0.415905441534009
"8781","Hsd3b4",15495,"Stt3b",68292,0.415905441534009
"8782","Hsd3b4",15495,"Hadh",15107,0.415905441534009
"8783","Hsd3b4",15495,"Fh1",14194,0.415905441534009
"8784","Hsd3b4",15495,"Tpm1",22003,0.415905441534009
"8785","Hsd3b4",15495,"Prkcsh",19089,0.415905441534009
"8786","Hsd3b4",15495,"Hmgb2",97165,0.415905441534009
"8787","Hsd3b4",15495,"Pdzk1",59020,0.415905441534009
"8788","Hsd3b4",15495,"Macroh2a1",26914,0.415905441534009
"8789","Hsd3b4",15495,"Ptbp1",19205,0.415905441534009
"8790","Hsd3b4",15495,"Serpina1a",20700,0.415905441534009
"8791","Hsd3b4",15495,"Ptgs1",19224,0.415905441534009
"8792","Hsd3b4",15495,"Sorbs2",234214,0.415905441534009
"8793","Hsd3b4",15495,"Cct5",12465,0.415905441534009
"8794","Hsd3b4",15495,"Mme",17380,0.415905441534009
"8795","Hsd3b4",15495,"Lamtor3",56692,0.415905441534009
"8796","Hsd3b4",15495,"Erp44",76299,0.415905441534009
"8797","Hsd3b4",15495,"Scp2",20280,0.415905441534009
"8798","Hsd3b4",15495,"Trf",22041,0.415905441534009
"8799","Hsd3b4",15495,"Caprin1",53872,0.415905441534009
"8800","Hsd3b4",15495,"Glul",14645,0.415905441534009
"8801","Hsd3b4",15495,"Pdk2",18604,0.415905441534009
"8802","Hsd3b4",15495,"Copa",12847,0.415905441534009
"8803","Hsd3b4",15495,"Oxct1",67041,0.415905441534009
"8804","Hsd3b4",15495,"Hint2",68917,0.415905441534009
"8805","Hsd3b4",15495,"Clic4",29876,0.415905441534009
"8806","Hsd3b4",15495,"Arhgdia",192662,0.415905441534009
"8807","Hsd3b4",15495,"Ech1",51798,0.415905441534009
"8808","Hsd3b4",15495,"Uqcrb",67530,0.415905441534009
"8809","Hsd3b4",15495,"Hnrnpk",15387,0.415905441534009
"8810","Hsd3b4",15495,"Cap1",12331,0.415905441534009
"8811","Hsd3b4",15495,"Flna",192176,0.415905441534009
"8812","Hsd3b4",15495,"Calu",12321,0.415905441534009
"8813","Hsd3b4",15495,"Lrrc59",98238,0.415905441534009
"8814","Hsd3b4",15495,"Anxa4",11746,0.415905441534009
"8815","Hsd3b4",15495,"Mtdh",67154,0.415905441534009
"8816","Hsd3b4",15495,"Snd1",56463,0.415905441534009
"8817","Hsd3b4",15495,"Opa1",74143,0.415905441534009
"8818","Hsd3b4",15495,"Scarb2",12492,0.415905441534009
"8819","Hsd3b4",15495,"Stk25",59041,0.415905441534009
"8820","Hsd3b4",15495,"Cp",12870,0.415905441534009
"8821","Hsd3b4",15495,"Hnrnph1",59013,0.415905441534009
"8822","Hsd3b4",15495,"Naxe",246703,0.415905441534009
"8823","Hsd3b4",15495,"Acy3",71670,0.415905441534009
"8824","Hsd3b4",15495,"Hmgb1",15289,0.415905441534009
"8825","Hsd3b4",15495,"Plau",18792,0.415905441534009
"8826","Hsd3b4",15495,"Mpp1",17524,0.415905441534009
"8827","Hsd3b4",15495,"Apmap",71881,0.415905441534009
"8828","Hsd3b4",15495,"Gstk1",76263,0.415905441534009
"8829","Hsd3b4",15495,"Cyb5r3",109754,0.415905441534009
"8830","Hsd3b4",15495,"Tns1",21961,0.415905441534009
"8831","Hsd3b4",15495,"Mrpl12",56282,0.415905441534009
"8832","Hsd3b4",15495,"Slc4a4",54403,0.415905441534009
"8833","Hsd3b4",15495,"Rps4x",20102,0.415905441534009
"8834","Hsd3b4",15495,"Ckmt1",12716,0.415905441534009
"8835","Hsd3b4",15495,"Myof",226101,0.415905441534009
"8836","Hsd3b4",15495,"Rpl12",269261,0.415905441534009
"8837","Hsd3b4",15495,"P4hb",18453,0.415905441534009
"8838","Hsd3b4",15495,"Hbb-b1",15129,0.415905441534009
"8839","Hsd3b4",15495,"Rpl3",27367,0.415905441534009
"8840","Hsd3b4",15495,"Pycr3",66194,0.415905441534009
"8841","Hsd3b4",15495,"Etfb",110826,0.415905441534009
"8842","Hsd3b4",15495,"Rpl31",114641,0.415905441534009
"8843","Hsd3b4",15495,"Rpl19",19921,0.415905441534009
"8844","Hsd3b4",15495,"Prdx3",11757,0.415905441534009
"8845","Hsd3b4",15495,NA,11641,0.415905441534009
"8846","Hsd3b4",15495,"Gc",14473,0.415905441534009
"8847","Hsd3b4",15495,"Nipsnap1",18082,0.415905441534009
"8848","Hsd3b4",15495,"Sdf2l1",64136,0.415905441534009
"8849","Hsd3b4",15495,"Rps7",20115,0.415905441534009
"8850","Hsd3b4",15495,"Slc4a1",20533,0.415905441534009
"8851","Hsd3b4",15495,"Uqcrh",66576,0.415905441534009
"8852","Hsd3b4",15495,"Mpc2",70456,0.415905441534009
"8853","Hsd3b4",15495,"Nipsnap2",14467,0.415905441534009
"8854","Hsd3b4",15495,"Dbt",13171,0.415905441534009
"8855","Hsd3b4",15495,"Actn3",11474,0.415905441534009
"8856","Hsd3b4",15495,"Ndufa8",68375,0.415905441534009
"8857","Hsd3b4",15495,"Samm50",68653,0.415905441534009
"8858","Hsd3b4",15495,"Hdlbp",110611,0.415905441534009
"8859","Hsd3b4",15495,"Prdx5",54683,0.415905441534009
"8860","Hsd3b4",15495,"Mlec",109154,0.415905441534009
"8861","Hsd3b4",15495,"Aldh4a1",212647,0.415905441534009
"8862","Hsd3b4",15495,"Gcdh",270076,0.415905441534009
"8863","Hsd3b4",15495,"Msn",17698,0.415905441534009
"8864","Hsd3b4",15495,"Thy1",21838,0.415905441534009
"8865","Hsd3b4",15495,"Atp5f1d",66043,0.415905441534009
"8866","Hsd3b4",15495,"Idh3g",15929,0.415905441534009
"8867","Hsd3b4",15495,"Hk1",15275,0.415905441534009
"8868","Hsd3b4",15495,"Actbl2",238880,0.415905441534009
"8869","Hsd3b4",15495,"Dstn",56431,0.415905441534009
"8870","Hsd3b4",15495,"Rpl21",19933,0.415905441534009
"8871","Hsd3b4",15495,"Rpl17",319195,0.415905441534009
"8872","Hsd3b4",15495,"Syncrip",56403,0.415905441534009
"8873","Hsd3b4",15495,"Ndufb5",66046,0.415905441534009
"8874","Hsd3b4",15495,"Hsd17b12",56348,0.415905441534009
"8875","Hsd3b4",15495,"Rpl6",19988,0.415905441534009
"8876","Hsd3b4",15495,"Rrbp1",81910,0.415905441534009
"8877","Hsd3b4",15495,"Ndufs1",227197,0.415905441534009
"8878","Hsd3b4",15495,"Tuba4a",22145,0.415905441534009
"8879","Hsd3b4",15495,"Rpn2",20014,0.415905441534009
"8880","Hsd3b4",15495,"Rplp1",56040,0.415905441534009
"8881","Hsd3b4",15495,"Glud1",14661,0.415905441534009
"8882","Hsd3b4",15495,"Lypla1",18777,0.415905441534009
"8883","Hsd3b4",15495,"Cald1",109624,0.415905441534009
"8884","Hsd3b4",15495,"Mtch2",56428,0.415905441534009
"8885","Hsd3b4",15495,"Ppa2",74776,0.415905441534009
"8886","Hsd3b4",15495,"Eef1d",66656,0.415905441534009
"8887","Hsd3b4",15495,"Rps5",20103,0.415905441534009
"8888","Hsd3b4",15495,"Rab14",68365,0.415905441534009
"8889","Hsd3b4",15495,"Lrpap1",16976,0.415905441534009
"8890","Hsd3b4",15495,"P4ha1",18451,0.415905441534009
"8891","Hsd3b4",15495,"Cyb5a",109672,0.415905441534009
"8892","Hsd3b4",15495,"Tubb4b",227613,0.415905441534009
"8893","Hsd3b4",15495,"Crat",12908,0.415905441534009
"8894","Hsd3b4",15495,"Rpl8",26961,0.415905441534009
"8895","Hsd3b4",15495,"Car12",76459,0.415905441534009
"8896","Hsd3b4",15495,"Trap1",68015,0.415905441534009
"8897","Hsd3b4",15495,"Rplp2",67186,0.415905441534009
"8898","Hsd3b4",15495,"Acat1",110446,0.415905441534009
"8899","Hsd3b4",15495,"Txnrd2",26462,0.415905441534009
"8900","Hsd3b4",15495,"Ap1b1",11764,0.415905441534009
"8901","Hsd3b4",15495,"Cox5a",12858,0.415905441534009
"8902","Hsd3b4",15495,"Ndufs3",68349,0.415905441534009
"8903","Hsd3b4",15495,"Atp5po",28080,0.415905441534009
"8904","Hsd3b4",15495,"Arpc1a",56443,0.415905441534009
"8905","Hsd3b4",15495,"Ahsa1",217737,0.415905441534009
"8906","Hsd3b4",15495,"Abhd14b",76491,0.415905441534009
"8907","Hsd3b4",15495,"Myh11",17880,0.415905441534009
"8908","Hsd3b4",15495,"Rpl18a",76808,0.415905441534009
"8909","Hsd3b4",15495,"Xpnpep1",170750,0.415905441534009
"8910","Hsd3b4",15495,"Mvp",78388,0.415905441534009
"8911","Hsd3b4",15495,"Ppib",19035,0.415905441534009
"8912","Hsd3b4",15495,"Vamp8",22320,0.415905441534009
"8913","Hsd3b4",15495,"Ak2",11637,0.415905441534009
"8914","Hsd3b4",15495,"Napsa",16541,0.415905441534009
"8915","Hsd3b4",15495,"Atp6v1h",108664,0.415905441534009
"8916","Hsd3b4",15495,"Rps23",66475,0.415905441534009
"8917","Hsd3b4",15495,"Cbr1",12408,0.415905441534009
"8918","Hsd3b4",15495,"Idh2",269951,0.415905441534009
"8919","Hsd3b4",15495,"Epb41",269587,0.415905441534009
"8920","Hsd3b4",15495,"Cth",107869,0.415905441534009
"8921","Hsd3b4",15495,"Mrps22",64655,0.415905441534009
"8922","Hsd3b4",15495,"Ctsa",19025,0.415905441534009
"8923","Hsd3b4",15495,"Phb1",18673,0.415905441534009
"8924","Hsd3b4",15495,"Bpnt1",23827,0.415905441534009
"8925","Hsd3b4",15495,"Slc25a10",27376,0.415905441534009
"8926","Hsd3b4",15495,"Mrps34",79044,0.415905441534009
"8927","Hsd3b4",15495,"Lgmn",19141,0.415905441534009
"8928","Hsd3b4",15495,"Suclg1",56451,0.415905441534009
"8929","Hsd3b4",15495,"Rbm47",245945,0.415905441534009
"8930","Hsd3b4",15495,"Atp6v1e1",11973,0.415905441534009
"8931","Hsd3b4",15495,"Sptb",20741,0.415905441534009
"8932","Hsd3b4",15495,"Slc3a2",17254,0.415905441534009
"8933","Hsd3b4",15495,"Slc22a12",20521,0.415905441534009
"8934","Hsd3b4",15495,"Etfa",110842,0.415905441534009
"8935","Hsd3b4",15495,"Aldh1l1",107747,0.415905441534009
"8936","Hsd3b4",15495,"Lonp1",74142,0.415905441534009
"8937","Hsd3b4",15495,"Nit2",52633,0.415905441534009
"8938","Hsd3b4",15495,"Emc1",230866,0.415905441534009
"8939","Hsd3b4",15495,"Ddost",13200,0.415905441534009
"8940","Hsd3b4",15495,"Papss2",23972,0.415905441534009
"8941","Hsd3b4",15495,"Spink1",20730,0.415905441534009
"8942","Hsd3b4",15495,"Tm9sf3",107358,0.415905441534009
"8943","Hsd3b4",15495,"Fahd1",68636,0.415905441534009
"8944","Hsd3b4",15495,"Ppic",19038,0.415905441534009
"8945","Hsd3b4",15495,"Fam162a",70186,0.415905441534009
"8946","Hsd3b4",15495,"Lipa",16889,0.415905441534009
"8947","Hsd3b4",15495,"Fkbp2",14227,0.415905441534009
"8948","Hsd3b4",15495,"Gfer",11692,0.415905441534009
"8949","Hsd3b4",15495,"Mmut",17850,0.415905441534009
"8950","Hsd3b4",15495,"Apoa4",11808,0.415905441534009
"8951","Hsd3b4",15495,"Acad9",229211,0.415905441534009
"8952","Hsd3b4",15495,"Adhfe1",76187,0.415905441534009
"8953","Hsd3b4",15495,"Hibadh",58875,0.415905441534009
"8954","Hsd3b4",15495,"Cox4i1",12857,0.415905441534009
"8955","Hsd3b4",15495,"Hadha",97212,0.415905441534009
"8956","Hsd3b4",15495,"Atp5pb",11950,0.415905441534009
"8957","Hsd3b4",15495,"Ndufa9",66108,0.415905441534009
"8958","Hsd3b4",15495,"Etfdh",66841,0.415905441534009
"8959","Hsd3b4",15495,"Ndufa10",67273,0.415905441534009
"8960","Hsd3b4",15495,"COX2",17709,0.415905441534009
"8961","Hsd3b4",15495,"Atp6v1e2",74915,0.415905441534009
"8962","Hsd3b4",15495,"Mep1b",17288,0.415905441534009
"8963","Hsd3b4",15495,"Cd36",12491,0.415905441534009
"8964","Hsd3b4",15495,"Clic5",224796,0.415905441534009
"8965","Hsd3b4",15495,"Cstb",13014,0.415905441534009
"8966","Hsd3b4",15495,"Pgam1",18648,0.415905441534009
"8967","Hsd3b4",15495,"Acsm5",272428,0.415905441534009
"8968","Hsd3b4",15495,"Bdh1",71911,0.415905441534009
"8969","Hsd3b4",15495,"Sqor",59010,0.415905441534009
"8970","Hsd3b4",15495,"Hacl1",56794,0.415905441534009
"8971","Hsd3b4",15495,"Pdia4",12304,0.415905441534009
"8972","Hsd3b4",15495,"Dpp4",13482,0.415905441534009
"8973","Hsd3b4",15495,"Dbi",13167,0.415905441534009
"8974","Hsd3b4",15495,"Slc25a35",71998,0.415905441534009
"8975","Hsd3b4",15495,"Reg3g",19695,0.415905441534009
"8976","Hsd3b4",15495,"Ap2m1",11773,0.415905441534009
"8977","Hsd3b4",15495,"Aldh7a1",110695,0.415905441534009
"8978","Hsd3b4",15495,"Echdc2",52430,0.415905441534009
"8979","Hsd3b4",15495,"Prodh",19125,0.415905441534009
"8980","Hsd3b4",15495,"Decr1",67460,0.415905441534009
"8981","Hsd3b4",15495,"Acsm2",233799,0.415905441534009
"8982","Hsd3b4",15495,"Gstp2",14869,0.415905441534009
"8983","Hsd3b4",15495,"Hadhb",231086,0.415905441534009
"8984","Hsd3b4",15495,"Prdx4",53381,0.415905441534009
"8985","Hsd3b4",15495,"Cobll1",319876,0.415905441534009
"8986","Hsd3b4",15495,"Idh3a",67834,0.415905441534009
"8987","Hsd3b4",15495,"Emc3",66087,0.415905441534009
"8988","Hsd3b4",15495,"Ndufv2",72900,0.415905441534009
"8989","Hsd3b4",15495,"Acaa1a",113868,0.415905441534009
"8990","Hsd3b4",15495,"Dao",13142,0.415905441534009
"8991","Hsd3b4",15495,"Krt90",239673,0.415905441534009
"8992","Hsd3b4",15495,"Tfam",21780,0.415905441534009
"8993","Hsd3b4",15495,"Fgg",99571,0.415905441534009
"8994","Hsd3b4",15495,"Bckdha",12039,0.415905441534009
"8995","Hsd3b4",15495,"Mccc1",72039,0.415905441534009
"8996","Hsd3b4",15495,"Suclg2",20917,0.415905441534009
"8997","Hsd3b4",15495,"Aldh3a2",11671,0.415905441534009
"8998","Hsd3b4",15495,"Aldh2",11669,0.415905441534009
"8999","Hsd3b4",15495,"Mthfd1l",270685,0.415905441534009
"9000","Hsd3b4",15495,"Dnaja2",56445,0.415905441534009
"9001","Hsd3b4",15495,"Pgrmc1",53328,0.415905441534009
"9002","Hsd3b4",15495,"Tkt",21881,0.415905441534009
"9003","Hsd3b4",15495,"Ktn1",16709,0.415905441534009
"9004","Hsd3b4",15495,"Ogdh",18293,0.415905441534009
"9005","Hsd3b4",15495,"Chp1",56398,0.415905441534009
"9006","Hsd3b4",15495,"Mpst",246221,0.415905441534009
"9007","Hsd3b4",15495,"Uqcrfs1",66694,0.415905441534009
"9008","Hsd3b4",15495,"Gpx3",14778,0.415905441534009
"9009","Hsd3b4",15495,"Arl8a",68724,0.415905441534009
"9010","Hsd3b4",15495,"Txndc5",105245,0.415905441534009
"9011","Hsd3b4",15495,"Bsg",12215,0.415905441534009
"9012","Hsd3b4",15495,"Epb42",13828,0.415905441534009
"9013","Hsd3b4",15495,"Gpd2",14571,0.415905441534009
"9014","Hsd3b4",15495,"Acsf2",264895,0.415905441534009
"9015","Hsd3b4",15495,"Rpl15",66480,0.415905441534009
"9016","Hsd3b4",15495,"Rpl10a",19896,0.415905441534009
"9017","Hsd3b4",15495,"Cnn2",12798,0.415905441534009
"9018","Hsd3b4",15495,"Atp5pd",71679,0.415905441534009
"9019","Hsd3b4",15495,"Csl",71832,0.415905441534009
"9020","Hsd3b4",15495,"Atp6v1b2",11966,0.415905441534009
"9021","Hsd3b4",15495,"Glod4",67201,0.415905441534009
"9022","Hsd3b4",15495,"Fah",14085,0.415905441534009
"9023","Hsd3b4",15495,"Lamtor5",68576,0.415905441534009
"9024","Hsd3b4",15495,"Oat",18242,0.415905441534009
"9025","Hsd3b4",15495,"Ndufb8",67264,0.415905441534009
"9026","Hsd3b4",15495,"Gstt2",14872,0.415905441534009
"9027","Hsd3b4",15495,"Acadsb",66885,0.415905441534009
"9028","Hsd3b4",15495,"Glyat",107146,0.415905441534009
"9029","Hsd3b4",15495,"Cyp4b1",13120,0.415905441534009
"9030","Hsd3b4",15495,"Gm2a",14667,0.415905441534009
"9031","Hsd3b4",15495,"Hgd",15233,0.415905441534009
"9032","Hsd3b4",15495,"Amacr",17117,0.415905441534009
"9033","Hsd3b4",15495,"Slc27a2",26458,0.415905441534009
"9034","Hsd3b4",15495,"Hmox2",15369,0.415905441534009
"9035","Hsd3b4",15495,"Idh1",15926,0.415905441534009
"9036","Hsd3b4",15495,"Apoa2",11807,0.415905441534009
"9037","Hsd3b4",15495,"Mdh1",17449,0.415905441534009
"9038","Hsd3b4",15495,"Ephx2",13850,0.415905441534009
"9039","Hsd3b4",15495,"Cfl2",12632,0.415905441534009
"9040","Hsd3b4",15495,"Rps15",20054,0.415905441534009
"9041","Hsd3b4",15495,"Pcx",18563,0.415905441534009
"9042","Hsd3b4",15495,"Acads",11409,0.415905441534009
"9043","Hsd3b4",15495,"Ndrg1",17988,0.415905441534009
"9044","Hsd3b4",15495,"Fkbp3",30795,0.415905441534009
"9045","Hsd3b4",15495,"Selenbp2",20342,0.415905441534009
"9046","Hsd3b4",15495,"Ugt1a1",394436,0.415905441534009
"9047","Hsd3b4",15495,"Nnt",18115,0.415905441534009
"9048","Hsd3b4",15495,"Qdpr",110391,0.415905441534009
"9049","Hsd3b4",15495,"Pm20d1",212933,0.415905441534009
"9050","Hsd3b4",15495,"Cyp2d26",76279,0.415905441534009
"9051","Hsd3b4",15495,"Mcfd2",193813,0.415905441534009
"9052","Hsd3b4",15495,"Bphl",68021,0.415905441534009
"9053","Hsd3b4",15495,"Cmbl",69574,0.415905441534009
"9054","Hsd3b4",15495,"Mia2",338320,0.415905441534009
"9055","Hsd3b4",15495,"Acaa1b",235674,0.415905441534009
"9056","Hsd3b4",15495,"Ces1d",104158,0.415905441534009
"9057","Hsd3b4",15495,"Ces2c",234671,0.415905441534009
"9058","Hsd3b4",15495,"Cisd1",52637,0.415905441534009
"9059","Hsd3b4",15495,"Ces1f",234564,0.415905441534009
"9060","Hsd3b4",15495,"Aldob",230163,0.415905441534009
"9061","Hsd3b4",15495,"Mtarc2",67247,0.415905441534009
"9062","Hsd3b4",15495,"Hagh",14651,0.415905441534009
"9063","Hsd3b4",15495,"Clint1",216705,0.415905441534009
"9064","Hsd3b4",15495,"Lactb2",212442,0.415905441534009
"9065","Hsd3b4",15495,"Dhrs4",28200,0.415905441534009
"9066","Hsd3b4",15495,"Mydgf",28106,0.415905441534009
"9067","Hsd3b4",15495,"Cisd2",67006,0.415905441534009
"9068","Hsd3b4",15495,"Pcyox1",66881,0.415905441534009
"9069","Hsd3b4",15495,"Txndc12",66073,0.415905441534009
"9070","Hsd3b4",15495,"Manf",74840,0.415905441534009
"9071","Hsd3b4",15495,"Pipox",19193,0.415905441534009
"9072","Hsd3b4",15495,"Ehhadh",74147,0.415905441534009
"9073","Hsd3b4",15495,"Ccdc22",54638,0.415905441534009
"9074","Hsd3b4",15495,"Acot3",171281,0.415905441534009
"9075","Hsd3b4",15495,"Acox1",11430,0.415905441534009
"9076","Hsd3b4",15495,"Gstz1",14874,0.415905441534009
"9077","Hsd3b4",15495,"Clmn",94040,0.415905441534009
"9078","Hsd3b4",15495,"Atp6v1d",73834,0.415905441534009
"9079","Hsd3b4",15495,"Atp6v1f",66144,0.415905441534009
"9080","Hsd3b4",15495,"Letm1",56384,0.415905441534009
"9081","Hsd3b4",15495,"Gcsh",68133,0.415905441534009
"9082","Hsd3b4",15495,"Keg1",64697,0.415905441534009
"9083","Hsd3b4",15495,"Naxd",69225,0.415905441534009
"9084","Hsd3b4",15495,"Msra",110265,0.415905441534009
"9085","Hsd3b4",15495,"Enpep",13809,0.415905441534009
"9086","Hsd3b4",15495,"Aass",30956,0.415905441534009
"9087","Hsd3b4",15495,"Amt",434437,0.415905441534009
"9088","Hsd3b4",15495,"Acad8",66948,0.415905441534009
"9089","Hsd3b4",15495,"Gk",14933,0.415905441534009
"9090","Hsd3b4",15495,"Ndufa2",17991,0.415905441534009
"9091","Hsd3b4",15495,"Ndufb4",68194,0.415905441534009
"9092","Hsd3b4",15495,"Cyp2j5",13109,0.415905441534009
"9093","Hsd3b4",15495,"Aoc3",11754,0.415905441534009
"9094","Hsd3b4",15495,"Cdh16",12556,0.415905441534009
"9095","Hsd3b4",15495,"Rbbp9",26450,0.415905441534009
"9096","Hsd3b4",15495,"Car2",12349,0.415905441534009
"9097","Hsd3b4",15495,"Nudt19",110959,0.415905441534009
"9098","Hsd3b4",15495,"Dpep1",13479,0.415905441534009
"9099","Hsd3b4",15495,"Cryz",12972,0.415905441534009
"9100","Hsd3b4",15495,"Hsd11b2",15484,0.415905441534009
"9101","Hsd3b4",15495,"Kcnn3",140493,0.415905441534009
"9102","Hsd3b4",15495,"Ank1",11733,0.415905441534009
"9103","Hsd3b4",15495,"Pter",19212,0.415905441534009
"9104","Hsd3b4",15495,"Ggt1",14598,0.415905441534009
