"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Treatment_6H","lfcSE","stat","pvalue","padj"
"Gm49747",2.11160188311039,-4.45365947800204,1.21422075921919,-3.66791577576552,0.00024453570279939,0.000853380816225264
"Itga9",6.02701654238416,-2.81154095319629,0.766543852653075,-3.66781488556108,0.000244632186947876,0.000853526195966952
"Cfl2",72.9102304719579,0.814172281560098,0.221995595621933,3.66751547155316,0.00024491873530262,0.000854334499482678
"Rfx5",39.6047937205289,-0.955453990112415,0.26066093319227,-3.66550513884507,0.00024685085433997,0.000860881294884554
"Lipo3",40.5091437585413,1.02688980330008,0.280265082754533,3.66399479095821,0.000248311836567549,0.000865782457263966
"Nipa1",9.58057648383554,3.07599773725378,0.839576240676814,3.66375034002166,0.000248549058823254,0.000866415527935608
"Rnf115",264.893629593018,0.472446036298712,0.129003960071949,3.66225994950245,0.000249999981828682,0.000871278199487112
"Eif4e2",280.301479794221,0.348943747114595,0.0952908641451143,3.66188039373013,0.000250370753554371,0.000872375087586046
"Rfxank",30.5821778990097,-1.17366421056846,0.320514391990887,-3.6618143830553,0.000250435289169854,0.000872404694964486
"Eml3",104.978916462865,-1.02277199556372,0.279337948595321,-3.6614144290342,0.000250826639667948,0.000873572511487832
"Yipf6",35.1444538240028,0.878656015747507,0.240179306164434,3.6583335582873,0.000253860519492689,0.000883941079727618
"Ctnnal1",5.18555739483158,-2.59894667265865,0.71052501738378,-3.65778348273819,0.000254405812699149,0.00088564170216913
"Tex261",395.719833540113,0.409986674071241,0.1120969711834,3.65742865077478,0.000254758142353853,0.0008866699665023
"Sptlc1",94.0934831081451,0.736317157545001,0.201421972111663,3.6555950168972,0.000256586148777687,0.000892832624982349
"Kansl1l",17.150490237465,-1.22843561575911,0.336144803492918,-3.65448343390795,0.000257700301035519,0.000896509114306359
"Gm34342",8.17965564176439,2.25221019133201,0.616336634562863,3.65418841755105,0.000257996760128927,0.000897339937821077
"Bysl",10.5080802763782,-1.93790938643489,0.530422221980444,-3.65352224346729,0.000258667368817249,0.000899471431259085
"Pld4",171.392413928879,1.45982357158332,0.399587623547086,3.65332529227171,0.000258865943902601,0.000899960923330882
"D830050J10Rik",24.5597517334707,1.24168411045223,0.339959127436761,3.65245116321582,0.000259749006547035,0.000902829322153214
"Tox3",4.59128552459947,-4.16603441237701,1.14076323917739,-3.65197112713866,0.00026023514923729,0.000904317143599584
"Stbd1",5.93175743532383,-3.37565043878315,0.924509215528869,-3.65128911868347,0.000260927300793504,0.000906520022038223
"Ccdc66",14.2868304807828,-2.20188323068389,0.603210980216667,-3.6502704740106,0.000261964310086128,0.000909919763369219
"Prpsap2",50.3083771413507,-0.799589539159496,0.219205926514356,-3.64766387421158,0.000264635524770223,0.000918993051443862
"Foxq1",3.79776075314231,4.54320679100361,1.24553159279698,3.64760461900555,0.00026469654465379,0.000918999956996031
"Cracr2b",33.9538082507923,2.63979201167178,0.723739708202354,3.64743288471566,0.000264873467877652,0.000919409174563945
"Smim13",11.4726768975679,2.03817933248413,0.558814560732102,3.6473268159189,0.000264982796907257,0.000919583634028571
"Mosmo",44.674086310077,1.05315992081324,0.288811940906597,3.64652485457254,0.000265810778267378,0.000922251436609436
"Gpr146",49.3229556576948,-1.2653267096019,0.34701023754265,-3.64636708865507,0.000265973948206108,0.000922611948679299
"Tsr2",25.1904265938203,-1.1715278234676,0.321503264813463,-3.64390645969747,0.000268531046063455,0.000931274521077271
"Xylt1",27.4952638784523,-1.93328515146752,0.530607834980424,-3.64352922066981,0.000268925106055531,0.000932433418947106
"Ten1",199.61292914756,0.604947097783931,0.166036648143231,3.64345525249387,0.000269002435982634,0.000932493859580863
"Mettl2",38.6424964120474,-0.924951032823238,0.254016335691304,-3.64130531332164,0.00027125921543514,0.00094010762820442
"Rdh5",7.02090824426967,-2.77551716460688,0.762594530912011,-3.63957129523018,0.000273092320433504,0.00094624999877783
"Snx6",224.423169015909,0.49795703461332,0.136833560094926,3.63914403942915,0.000273545770339962,0.000947610269838124
"Tpr",371.571924863929,0.441968665123547,0.121457458711079,3.63887627663027,0.000273830308680061,0.000948384926703266
"Plekhm2",255.361632631157,-0.621373389173342,0.170770281512202,-3.63865061104874,0.000274070327761901,0.00094900508509726
"Ptdss1",149.222135605169,0.759933736730967,0.208855962337165,3.6385541893421,0.000274172942499799,0.000949149292603262
"Ccnd1",27.1748420277611,-1.70797458261198,0.46943637122345,-3.63835162188357,0.000274388637879617,0.000949473730720131
"Dnaja1",254.627994278978,0.558457238831886,0.153490775744354,3.63837654819089,0.000274362087578645,0.000949473730720131
"Bsdc1",117.766866223036,-1.50295719502469,0.413210996805297,-3.63726330287592,0.000275550213380971,0.000953281271536657
"Fbxl20",50.5142666089307,-1.1576872681151,0.318299334462822,-3.63710238373221,0.000275722354818067,0.000953453047491709
"Lgals9",781.360053151223,0.760848270460138,0.209190081882267,3.63711445406072,0.000275709439224909,0.000953453047491709
"Rbm28",97.1115553266076,-0.60668758998409,0.16682384562398,-3.63669586751741,0.000276157669946732,0.000954746303737671
"Gtf3c2",104.692858982212,-0.640267779995164,0.176087571492332,-3.63607592840842,0.000276822767804617,0.000956818135468156
"Sanbr",14.8785163327204,1.35302836336805,0.372117681039369,3.6360227753459,0.000276879862556786,0.000956818135468156
"C1qtnf6",25.3267052850279,1.43669951745156,0.395190935851831,3.63545665427464,0.000277488650751164,0.000958709124477169
"Paxx",26.8780166766459,-1.46721412620239,0.403608173538632,-3.63524383894062,0.000277717829681781,0.000959288034720649
"Dynll2",75.2880821339294,-0.708184895560039,0.194891648615005,-3.63373649200848,0.000279346162707098,0.000964698549472959
"Gm38115",11.1684285623809,-3.65511438966626,1.00604372721954,-3.63315658233675,0.000279974998134672,0.00096665574871603
