"","baseMean","lgFC_PcDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Trbc2",7418.5889081189,-1.72216115262303,0.111729166407949,-15.4137116385082,1.32384739793737e-53,3.52704360138601e-51
"Zap70",93.3205662019228,-2.92549858115931,0.191457693351426,-15.2801307168653,1.03732441837493e-52,2.71761708873926e-50
"Hvcn1",1407.98125072043,2.02009334900116,0.132417150265248,15.2555265307754,1.51269856797773e-52,3.89805062131834e-50
"Zfpm1",315.594057215941,-1.78035207614047,0.117263571350541,-15.1824821266819,4.61964227934861e-52,1.17122833853356e-49
"Rnf213",927.414032025235,-2.60836503790743,0.171823869091682,-15.1804580568237,4.76442959071325e-52,1.18876299581621e-49
"Slamf7",395.752332002537,-3.10202673842705,0.205397438700233,-15.1025580360537,1.55771094069483e-51,3.8258841057472e-49
"Rigi",399.400762004492,-2.09083118208984,0.138517654285356,-15.0943299818129,1.76471374852563e-51,4.26762083278068e-49
"Wdr43",359.201871745233,-1.4831473149666,0.0983255436662009,-15.0840489629189,2.06224713279564e-51,4.91158525460827e-49
"Pfkp",375.711237632167,-1.33116868689372,0.088623252294967,-15.0205352706213,5.38709334225551e-51,1.26387642159574e-48
"Dhx58",301.103189086997,-2.75131616585649,0.183991101224411,-14.9535284453825,1.47710832756447e-50,3.41450967661558e-48
"Setdb2",133.643381271422,-2.89640160172095,0.194180651929015,-14.9160154369024,2.59302287342826e-50,5.90720674600274e-48
"Znfx1",261.950794467931,-2.60896811539246,0.175005827267772,-14.9078928177663,2.92849419525999e-50,6.57614289361312e-48
"Atad3a",219.350478821653,-1.48468857921255,0.10084077346373,-14.7230978920105,4.58180821992779e-49,1.01438652688796e-46
"Eif2ak2",246.632502868967,-2.55100841281032,0.173839313387766,-14.6745196071963,9.3878063776404e-49,2.04954067291846e-46
"Parp10",300.014856824044,-2.17504000880573,0.150631016807674,-14.4395228479592,2.91855583075847e-47,6.28449028817705e-45
"Phf11d",64.24071386709,-4.09233194535775,0.284679581053476,-14.3752211880241,7.40331567682838e-47,1.57260431248737e-44
"Rnf114",1022.6723870674,-1.43183461996189,0.0999720797755629,-14.3223450304961,1.58677157490888e-46,3.3256616514657e-44
"Igtp",985.105339718453,-3.07556878426607,0.215598206916652,-14.2652799772822,3.60143654426121e-46,7.4488132946371e-44
"Ipo4",173.025100517957,-1.76527517623084,0.123883487961572,-14.2494791297644,4.51637237000482e-46,9.21985159533841e-44
"Tmem184b",220.667311686183,-2.43438321534547,0.171490914448107,-14.1954063466267,9.78177933838524e-46,1.97127935153946e-43
"Lif",56.9465176340736,-4.48886534858191,0.316260309370106,-14.1935779343363,1.00402533820817e-45,1.99775623940433e-43
"Nlrc5",389.11784857478,-2.20032224844231,0.15506136909179,-14.1900091643059,1.05644926545388e-45,2.07579075045869e-43
"Psme2",1758.21237216882,-1.66896259478127,0.117697690768173,-14.1800793532016,1.21708855245434e-45,2.36190308099133e-43
"Parp12",123.082381870911,-2.86557668847922,0.202710848675461,-14.1362769047797,2.26979180199519e-45,4.35108016287346e-43
"Rilpl1",48.343698476566,-3.25090785109822,0.230782190979382,-14.0864762454251,4.59945813057197e-45,8.71070871740491e-43
"Bpgm",332.390962292147,-3.12586188801784,0.223297895382318,-13.9986177776818,1.58931765171152e-44,2.97410525800636e-42
"Pi4k2a",157.29422087249,-1.82242141183927,0.130210882494021,-13.9959224369972,1.65073861037844e-44,3.05270120194573e-42
"Svbp",244.866981141375,-1.39955805891543,0.100076282584265,-13.9849125364644,1.92713617214558e-44,3.52240156859958e-42
"Trmt61a",73.8586248814349,-2.4709801494202,0.176916271773439,-13.9669467632947,2.48034106376369e-44,4.48143461854039e-42
"Gm12250",85.1028626222644,-3.45107776256545,0.247782672763374,-13.9278413784048,4.29130102637468e-44,7.66533645836176e-42
"Pkib",535.058303664534,-2.59826011480996,0.187420875423489,-13.8632375339142,1.05792816724448e-43,1.86849133268719e-41
"Fcgr2b",342.977366424195,1.94174587091274,0.140367931448619,13.8332584292838,1.60578596171862e-43,2.80459439247277e-41
"Rn7sk",158.941540943996,-5.30702045179417,0.385949793286689,-13.7505461697502,5.05464919707172e-43,8.73121216799674e-41
"Nr4a3",89.1693475439463,-3.94772114063575,0.288151392719443,-13.7001633182437,1.01296197254374e-42,1.73073361374077e-40
"Irf1",1287.80084379601,-1.83131351385038,0.133776954910096,-13.6893048214553,1.17629252972925e-42,1.98818734137785e-40
"Scd2",280.186861948749,3.08604460736796,0.2255298720703,13.683529277248,1.27357980087322e-42,2.12972349892832e-40
"Lad1",82.2892777049252,-4.14065191522997,0.303535999764675,-13.6413865849195,2.27199159916474e-42,3.75930904708111e-40
"Oas3",492.462036999968,-3.00191664844842,0.22106517520519,-13.5793285652617,5.3111071442528e-42,8.69638470838644e-40
"Mgat1",428.374348880118,-1.31705254128788,0.0974150335051134,-13.5200132248453,1.1915437716766e-41,1.93091510793655e-39
"Tmem106a",89.1554080768852,-2.69157576831785,0.199308611505336,-13.5045633401836,1.4698263275181e-41,2.35757143288337e-39
"Rin3",321.585397704686,2.09301234928669,0.155137530647023,13.4913346922404,1.75887330976179e-41,2.79269995516623e-39
"Tapbp",1527.079466929,-1.87465242164858,0.13932068388056,-13.4556647974519,2.85163004236806e-41,4.48247726359836e-39
"Phc2",389.097694255929,-1.39906275807021,0.104034374078315,-13.4480816601735,3.15963285337792e-41,4.91745235863837e-39
"Cxcl10",2332.71397684372,-6.34113903544003,0.475409573350431,-13.3382653419263,1.38648288350806e-40,2.13667886724148e-38
"Lyl1",300.581192926973,1.64754801346904,0.123927377081779,13.2944636791743,2.49254024070063e-40,3.80390680034691e-38
"Ckap4",444.818454724072,2.06324725365372,0.155445557397056,13.2731181784987,3.31494390593229e-40,5.01034646705285e-38
"Xaf1",237.204874694651,-2.382908554106,0.179544084927836,-13.2719969864992,3.36492383748202e-40,5.03745121917904e-38
"Mxd4",141.201199422546,2.12092104261539,0.160015978505852,13.2544328536404,4.25320079313086e-40,6.3071757799268e-38
"Tapbpl",236.12779128894,-1.79951234453381,0.135806641800347,-13.2505474009094,4.47924134917879e-40,6.58029857642443e-38
"Selenom",84.1121974307084,3.3194379341848,0.252183053559919,13.1628112489172,1.43640157468377e-39,2.09062929189391e-37
"Plaat3",160.342760793698,-2.40119707087217,0.18291868748458,-13.1271282551412,2.30222715098645e-39,3.32006500792257e-37
"Dop1b",139.566220179205,-1.9189428935682,0.146289943533296,-13.1173944511875,2.61781474432543e-39,3.74085726964104e-37
"Mthfr",80.8519944322072,-2.57452815838801,0.196577072428235,-13.0967875682852,3.43490955187782e-39,4.86426515729437e-37
"Carmil1",47.9201793328578,-3.46377351378843,0.265572688281868,-13.0426571203441,6.99751482589428e-39,9.82088710252074e-37
"Cluh",182.20759910087,-1.74948204620724,0.134320608597066,-13.0246733132019,8.85793788589723e-39,1.2321940321099e-36
"Dbnl",668.592815408583,-1.26586781181319,0.0974899992946056,-12.9845914552513,1.49634495244617e-38,2.0632496760966e-36
"Chst12",160.378277435888,2.16567103106659,0.16692154092166,12.9741854712627,1.71408811668701e-38,2.34293487880027e-36
"Bcl2l11",268.160748158437,-1.7102774403117,0.131991831532845,-12.9574491121908,2.13220720657835e-38,2.88932457587974e-36
"Ccnd2",916.427667979685,-2.13199040085139,0.16460127010094,-12.952454130785,2.27561087939903e-38,3.05729294130541e-36
"Ifit3",566.478251216407,-3.97477575235042,0.307444528599082,-12.9284322295865,3.11097875498197e-38,4.14419280081031e-36
"Ccrl2",199.738738987696,-3.30810465268834,0.256827182792552,-12.8806640197444,5.78358096024116e-38,7.58160912701936e-36
"Siglecf",70.1595010403929,3.29023424197179,0.255440930972952,12.880606993717,5.7878560674491e-38,7.58160912701936e-36
"Mettl1",144.796673222678,-1.48620148366623,0.115472653081673,-12.8705926814989,6.58945655606121e-38,8.56030310782861e-36
"Nop2",250.470886966854,-1.42519849784102,0.110750169695213,-12.8685897435932,6.76256110929133e-38,8.71317197352053e-36
"Car2",610.360625826119,-2.60804044279931,0.202728836381448,-12.8646742582397,7.1141199384811e-38,9.09161392788491e-36
"Tnfsf8",42.5804628017266,-5.38174991738981,0.419564418125446,-12.8269931502645,1.15770604643597e-37,1.46757914063927e-35
"Parp11",108.1631093731,-2.22225554018362,0.173527222268881,-12.8063799508081,1.51017073832133e-37,1.89906990685384e-35
"Oas1b",69.0134398781037,-3.04926536677715,0.238484285312406,-12.7860222017678,1.96265200810156e-37,2.4484862631229e-35
"Irf8",2613.06190928762,-2.1825550534908,0.170847684261895,-12.7748588628519,2.26558295716923e-37,2.80414948848371e-35
"Csf1",248.759661676016,-1.90347492835078,0.14903197018375,-12.7722590394791,2.34255498857503e-37,2.87676733323522e-35
"Zfp513",177.555044083106,-1.66287214815579,0.13028092878114,-12.7637418900295,2.61339019485576e-37,3.18448685836727e-35
"Crispld2",56.275484395883,4.12564012670655,0.323314619477487,12.7604502802071,2.72620625126237e-37,3.29640277412256e-35
"Crybg1",186.309287937886,-1.73165728919945,0.136364626394626,-12.6987279251453,6.00986250903346e-37,7.21137624270969e-35
"Cdkn1a",1109.77387810629,-2.2716803262623,0.178934595583882,-12.6955903571893,6.25564467536803e-37,7.44943020091742e-35
"Tbc1d10c",414.230544942243,1.31974203500592,0.104138058179021,12.6730040686681,8.34560100226734e-37,9.86349640260454e-35
"Lgals9",785.265447010852,-1.88516245243071,0.14914078128878,-12.6401540620903,1.26805247405437e-36,1.48750125669109e-34
"Icam1",334.740345896839,-1.58081485791084,0.125504077574373,-12.5957250829087,2.22902129805733e-36,2.59540635438246e-34
"Cnn2",1565.23017914501,1.2898981467648,0.102682756552287,12.5619742795663,3.41698690647154e-36,3.94938361638427e-34
"Eif3g",1030.28599163017,-0.812135280709592,0.064688240794154,-12.5546045268708,3.75050409237205e-36,4.30322436700703e-34
"Psme1",2048.45421212264,-1.32802955813634,0.105889232097758,-12.5416865513794,4.41498168449978e-36,5.02892007961247e-34
"Gar1",342.207730384747,-1.33035804955906,0.106495716009245,-12.4921273776268,8.24198847030042e-36,9.32056235716923e-34
"Clec2d",67.5848702628397,-2.99209678605573,0.24046227163397,-12.443102885638,1.52463974850427e-35,1.71184372905276e-33
"Stat1",2132.98513068461,-1.87038300604994,0.151237825254599,-12.3671641198309,3.9346941994464e-35,4.38648639156723e-33
"Ifi204",185.463061273633,-4.17530575013981,0.338816598969902,-12.3232030627599,6.79411101855368e-35,7.52088951412996e-33
"Arid5a",289.45269613724,-1.60748449617637,0.130605989358214,-12.3078926477675,8.21399707452896e-35,9.02907832269375e-33
"Atp13a1",317.921947825768,-1.20207036680276,0.0977455163956362,-12.297959140522,9.28915825130941e-35,1.0140019343912e-32
"Inpp5j",105.564575022008,2.48458754046038,0.202518957499348,12.2684195649604,1.33840292488927e-34,1.45092107422996e-32
"Tor1aip1",599.984801047305,-1.48646427494023,0.121178069639488,-12.2667763182113,1.36583774491293e-34,1.47052078851276e-32
"Utp20",94.9990664053607,-1.80782396851972,0.147405516588013,-12.2642897658468,1.40841784733029e-34,1.50604898926427e-32
"Rere",397.684756137267,-1.31779017521159,0.107560464478958,-12.2516222070554,1.6466871059899e-34,1.74893747426049e-32
"Cd63",1024.93686995306,1.80465394053518,0.14769955865559,12.2184111920289,2.47881864147216e-34,2.61507048491953e-32
"Tmem140",57.8699191256312,-2.94326694466827,0.241458464279615,-12.189537250017,3.53422531745213e-34,3.70363251766867e-32
"Rflnb",186.537695189382,2.19338908253581,0.180309593709369,12.1645722638098,4.79952779017078e-34,4.99627664461553e-32
"Mybbp1a",530.780297802492,-1.25828102208991,0.103461124117644,-12.16187271133,4.96082388885829e-34,5.13020991506339e-32
"Klrk1",57.294909715452,-2.86403576778622,0.235585727145211,-12.1570852465985,5.26022330331503e-34,5.40427778462804e-32
"Tspan32",210.831420763394,1.59310911804534,0.131366451582696,12.1272143599195,7.57836945694025e-34,7.73534996711973e-32
"Rgs16",28.5898315408004,-3.56744795531249,0.294315256151347,-12.1211791803208,8.15768964239119e-34,8.27294990249981e-32
"Mov10",144.596328792858,-2.08649971663149,0.172206058110216,-12.116296833739,8.65836965492979e-34,8.72441747473342e-32
"Abtb2",116.538643717284,-1.7981919564717,0.148613275295458,-12.0998070522079,1.05859694229858e-33,1.05987804687843e-31
"Mat2a",637.858814747876,-1.10463070118349,0.0916165128262823,-12.0571135825485,1.7790928102634e-33,1.76997214459053e-31
"Crtam",23.9320236567581,-4.545606361826,0.37799174327807,-12.0256763346336,2.60446643899682e-33,2.57481811035163e-31
"Itm2a",36.4457730522691,-3.95540044704034,0.328952295080906,-12.0242372714485,2.65024099474976e-33,2.60369613727947e-31
"Psmb10",846.061228481362,-1.38540510519046,0.115350832780805,-12.0103606692036,3.1347490078147e-33,3.06056643812667e-31
"Eomes",30.0922745825201,-4.15666640348825,0.346366509635168,-12.0007745779652,3.51986745101632e-33,3.41535780632874e-31
"Kif20a",82.504017965682,2.17434792082412,0.181433673722238,11.9842578073621,4.29675338067866e-33,4.14359916508515e-31
"Tent5c",169.016879704901,-2.60922431218532,0.217733823381641,-11.983550702694,4.33357048438175e-33,4.15362161243882e-31
"Pygl",293.373434240612,2.88307054633158,0.240931600476325,11.9663445585042,5.33266941145113e-33,5.08025639264244e-31
"Fscn1",1116.12982100654,2.23546933860828,0.18713945825286,11.9454729616014,6.85592300396643e-33,6.49206347586436e-31
"Irf4",382.871423460351,-2.13267543539471,0.178696969057353,-11.934592101057,7.8140993766043e-33,7.35507952699659e-31
"Rrp9",129.478428861401,-1.57085622757499,0.131759221958682,-11.9221729168042,9.07113591502045e-33,8.48745151477419e-31
"F5",92.8416798404626,2.10760802601336,0.176864183397268,11.9165338370364,9.70633092358672e-33,9.02803643715146e-31
"St6galnac4",107.628323826029,-2.359961577881,0.198140908601971,-11.9105216309557,1.0432257722028e-32,9.64615641956223e-31
"Noc2l",344.418514213086,-1.32838437430294,0.111538768065079,-11.9096202813346,1.05456399131309e-32,9.69397156693006e-31
"Ceacam1",108.860615318395,2.8114248527016,0.236170190143692,11.9042324985683,1.12493545230663e-32,1.02807327760511e-30
"Slfn9",97.4077384024215,-2.54202362833107,0.213728077658601,-11.8937280313332,1.27581968112756e-32,1.15922598656902e-30
"Il15ra",141.526919070653,-2.15766563025682,0.181939052992692,-11.8592770203299,1.92631221685696e-32,1.74021274349279e-30
"Capn5",56.30165719207,-2.14698273701729,0.181083108174317,-11.8563391067406,1.99508963463389e-32,1.79204651238915e-30
"Clic4",674.645388579259,-2.00802682795087,0.169418752030075,-11.8524472875021,2.08996625920555e-32,1.86660111525295e-30
"Sgcb",39.358653261634,-3.70842606403446,0.312959487752902,-11.8495403052374,2.16374489946662e-32,1.92157661439072e-30
"Adar",349.147191934918,-1.39617199728654,0.117892671745585,-11.8427377767764,2.34665404157275e-32,2.07230645390349e-30
"Smox",154.057011983252,-2.24622598568147,0.189702335242764,-11.8407924858013,2.40172730882891e-32,2.10909226633975e-30
"Cct3",727.162495784192,-1.10047573738862,0.0931175790431833,-11.8181308910349,3.14606321927508e-32,2.74738709687695e-30
"Cfp",439.174287284913,2.12934461109741,0.180223090180727,11.815048831768,3.26359238042437e-32,2.83427671977297e-30
"Rsad2",163.533633757344,-4.73458893078429,0.401600171970681,-11.7893100183481,4.43156700822579e-32,3.82746163748908e-30
"Cenpa",407.316729103464,1.33563869700857,0.113511757309347,11.7665229458886,5.80689076050614e-32,4.98789704177028e-30
"Tap2",530.445510230787,-1.0607958737023,0.0901748343022042,-11.7637684827591,5.99953993330493e-32,5.12536783758806e-30
"Mitd1",143.643950187021,-1.80128737757742,0.153289080490674,-11.7509177549474,6.98560030091855e-32,5.93549465568317e-30
"Il2ra",56.3925882564915,-2.81229796798386,0.240945154751816,-11.6719424006706,1.77327605647402e-31,1.49860894256532e-29
"Trim30c",26.1185109661999,-4.13785139041916,0.355157388306233,-11.6507540787841,2.27437274019284e-31,1.91181096807975e-29
"Ssh1",157.28377144521,1.93515818492851,0.166417604183364,11.6283261883538,2.95841617408592e-31,2.47358211917322e-29
"Usp25",309.473284202557,-1.71531392856332,0.147572940146763,-11.6234990429643,3.1304704501722e-31,2.60359074107179e-29
"Ifi47",708.217762457163,-2.97790788927294,0.25655129253113,-11.6074561928453,3.77684902577761e-31,3.12464683348412e-29
"Ptgs1",104.501849439999,3.35532080016556,0.289536601363741,11.58858943692,4.70822286062759e-31,3.8747934631521e-29
"Phf11c",106.327753337396,-2.93820026687628,0.253603731640385,-11.5857927163418,4.8644543706799e-31,3.9825186589957e-29
"Slfn5",148.861450258259,-4.30174593425865,0.372461104152945,-11.5495172148021,7.42362717490375e-31,6.04621738664829e-29
"Emb",368.047943562269,2.0800493549156,0.180656216961783,11.5138542691594,1.12342754108335e-30,9.05597821450727e-29
"Tnfrsf9",252.130163509789,-2.13897252931515,0.185772516526488,-11.5139341884846,1.12238658070452e-30,9.05597821450727e-29
"Aurkb",153.273037017051,1.66968462054836,0.145429758307958,11.4810382687475,1.64295604220943e-30,1.31763398099439e-28
"Sort1",108.612923783318,3.10684473514089,0.27071530935615,11.4764279217529,1.73293030223034e-30,1.38273763557151e-28
"Ppan",242.081147986342,-1.53305938505399,0.13359222409435,-11.4756633138413,1.74831788698684e-30,1.38797014472455e-28
"Zbtb5",64.1800801947323,-1.95839325540371,0.170841895574243,-11.4631908573775,2.01935380757207e-30,1.59508655785052e-28
"Ifit1",332.467311070648,-3.84395666233677,0.335628060111808,-11.45302529549,2.2707946492908e-30,1.7847310546101e-28
"Anxa3",285.106903043172,1.82350883211387,0.159364042186475,11.4424107665401,2.56653194352452e-30,2.00713013036129e-28
"Ifi211",78.967910283516,-5.21993939054463,0.457171170552732,-11.4179102418763,3.40318702710037e-30,2.64825232074212e-28
"Nle1",102.242065313329,-1.79133189342527,0.156943583662773,-11.4138587358521,3.56553292372565e-30,2.7609168486721e-28
"Alox5",159.661184471419,2.73433325270844,0.240194077119289,11.3838496165352,5.03280108109537e-30,3.87797059773226e-28
"Trim30d",52.0166500876857,-2.73330860574011,0.240476367539321,-11.366225437072,6.15939592073477e-30,4.72290460868439e-28
"Gypa",82.6788929314012,-5.71851970813698,0.503173859446491,-11.364898237018,6.25373017856642e-30,4.77196042120803e-28
"Alox5ap",746.350579025103,2.05180142342962,0.181035319732835,11.3337078447322,8.93409133830119e-30,6.78429863510901e-28
"H2-K2",155.519431551986,-1.78624471298104,0.158108341268863,-11.2975994729054,1.3485395548049e-29,1.01911986836434e-27
"Ubr4",316.248520709785,-1.47519035443194,0.13059669614297,-11.2957708579166,1.37690594400161e-29,1.035578207357e-27
"Tent4a",116.295175351001,-1.91371412815229,0.169708250444489,-11.2764943551066,1.71442584257624e-29,1.28328856283123e-27
"Nab2",113.724431754527,-1.63480017239168,0.145063190802927,-11.2695726830703,1.85467815346842e-29,1.38169127461469e-27
"Aida",198.151015798907,-1.66332708817455,0.148005314202606,-11.2382930108686,2.644462157929e-29,1.96076889907952e-27
"Rmnd5b",194.419848888334,1.64700791816957,0.146724293769462,11.2251889299082,3.06730167518126e-29,2.26361103437438e-27
"Bbx",246.791190890749,-2.4969194730464,0.222547739498208,-11.219702696942,3.26365777995319e-29,2.39726339453665e-27
"Stxbp3",252.451831742919,-2.04355718489602,0.182396251559603,-11.203942884913,3.89981424932898e-29,2.85121768303266e-27
"Nol10",90.5346261818702,-2.23405144936247,0.199662211205235,-11.1891551028956,4.6080349950501e-29,3.35341213366632e-27
"Tgif1",247.073329017779,-1.79076008386772,0.160272549342993,-11.1732176920415,5.51462754800296e-29,3.9946742132285e-27
"Iigp1",97.4829242783458,-4.60687865489429,0.412576929170628,-11.1661082556292,5.97414387399118e-29,4.30768658510401e-27
"Ddx24",550.801688368396,-0.997457284820114,0.0894018534954567,-11.1570090084408,6.61807950852522e-29,4.75020967098209e-27
"Mdn1",116.723597172353,-1.98981355732913,0.178569140214928,-11.1430987175845,7.73792808570583e-29,5.52874961723681e-27
"Cd5",50.4285072837354,-2.27360139937386,0.204073441412337,-11.1410940279092,7.91411235790068e-29,5.6290467037937e-27
"Tnfsf10",24.3280711489894,-3.93138813733036,0.352997282813104,-11.1371626036336,8.27126653626309e-29,5.85657831907745e-27
"Cd6",70.3419468371359,-2.28231035175194,0.20523612289117,-11.1204125258309,9.98094162702331e-29,7.03544490740715e-27
"Arhgdib",2132.55511747682,1.05131714883253,0.0945720926458288,11.1165685290448,1.04203146174292e-28,7.3123627442576e-27
"Dhrs7",112.028999343035,1.736529447976,0.15634610728712,11.1069567263799,1.1604730711604e-28,8.10732275803128e-27
"Gbp9",189.996169425029,-2.30049859264947,0.207576258084531,-11.0826672273505,1.52267739228065e-28,1.05906928890529e-26
"Pml",600.509989979649,-1.50514679974941,0.136031860628346,-11.0646637691859,1.86159713899945e-28,1.28909451224372e-26
"Fubp1",288.171843682333,-1.14653023454441,0.103864729336366,-11.0386869716992,2.48639883735387e-28,1.71419751422656e-26
"Trim26",178.118534935933,-1.47905268718216,0.134004998018199,-11.0372949446355,2.52521123859475e-28,1.73335351351401e-26
"Rogdi",257.058054343569,1.55849007604606,0.141283159787351,11.0309684352459,2.70931696448859e-28,1.85164145064331e-26
"Gypc",186.727858781301,-1.38946780154777,0.126023479745857,-11.0254676695947,2.88017515345019e-28,1.95989061632397e-26
"Car1",67.5371537682932,-3.76390360033221,0.341406195266678,-11.0247079652206,2.90459723138524e-28,1.96798982242002e-26
"Themis2",405.247560634223,-1.98616143179399,0.180246771529618,-11.0191234768808,3.09053788194802e-28,2.084985620873e-26
"Hsh2d",167.493080509455,-1.66227433020024,0.150984354183516,-11.0095800269464,3.43601644135106e-28,2.30815138639305e-26
"Nop14",205.39893607514,-1.21059932581812,0.110073885279571,-10.998061190839,3.9043611879722e-28,2.61160227718021e-26
"Bcat1",54.2030177229508,-2.82400484664536,0.256948016214227,-10.9905687860648,4.24244046008345e-28,2.82571701661236e-26
"Arl11",66.7517154844848,3.37545961342121,0.307268910013188,10.985360065476,4.49442802690299e-28,2.98092464788558e-26
"Ppp1r18",616.985931587309,1.06162405578002,0.0968347347341887,10.9632567145888,5.7395991027565e-28,3.79078816370712e-26
"Slfn1",281.249679023074,-1.97790098108368,0.180925523613911,-10.9321279915401,8.09280077045786e-28,5.32262490840281e-26
"Snca",185.320389849556,-3.85256299481082,0.353620687761459,-10.8946199364038,1.22276009207479e-27,8.0085691197182e-26
"Il2rg",1322.38067477908,-1.46741762614649,0.134935762864137,-10.8749348208302,1.51764222042477e-27,9.89867969413155e-26
"Uba7",382.127821044995,-1.63841201896615,0.150685733446023,-10.873040078164,1.54950075167336e-27,1.0064711700642e-25
"Zup1",154.731777184652,-2.22969541345709,0.205367815113929,-10.8570829962823,1.84550366767056e-27,1.19380543835858e-25
"Cd160",25.0820438920668,-4.77452327485081,0.440019025257582,-10.8507200843324,1.97860357113857e-27,1.27465858748882e-25
"1110038F14Rik",164.673372286047,-1.3174948085339,0.121468598465952,-10.8463819058816,2.0747644742163e-27,1.33115194980433e-25
"Irgm2",131.570554234353,-3.36294775033702,0.310358935548259,-10.8356723945978,2.33245526574244e-27,1.49040098870754e-25
"Atf3",350.030636299729,-2.39889760756809,0.22143405493106,-10.8334628488601,2.38944601749322e-27,1.52063570643627e-25
"Grhpr",77.7782394763303,2.02521964180549,0.187014861806555,10.8291909115776,2.5035763463699e-27,1.58684341083018e-25
"Fyn",266.544832074685,-1.78142805102471,0.16461348412878,-10.8218841272509,2.71145127691803e-27,1.71169890047689e-25
"Etnk1",527.243472508675,-1.2693517478349,0.117411686347027,-10.8111192959375,3.04926546097922e-27,1.91725615124529e-25
"Il15",67.1783372512152,-2.3774815156254,0.220078905775995,-10.8028595800331,3.33647588212498e-27,2.08948463709652e-25
"Bst2",1220.08914050371,-2.01729593444986,0.18704237968183,-10.7852345435371,4.04210885500446e-27,2.52134559888155e-25
"Trim21",97.4276054436458,-2.16611978137633,0.200964848637043,-10.7786003177526,4.34445959553467e-27,2.69923163566045e-25
"Gm20559",139.477172941828,-2.37120274364043,0.220025875243346,-10.7769267638086,4.42420790967436e-27,2.73795764299887e-25
"Cd274",375.330953223487,-1.9583818830322,0.181778830267457,-10.7734320886033,4.59544675474637e-27,2.83277755050424e-25
"St3gal5",73.5631775375452,-3.6379137512719,0.338006886333651,-10.7628391561256,5.15568279253551e-27,3.16571007093225e-25
"Cdc20",123.022855331163,1.70108270563377,0.158579095424085,10.7270299473244,7.59997113213234e-27,4.6484025768867e-25
"H2-K1",8165.47923252607,-0.789370180812251,0.0736925594374804,-10.7116673221526,8.97309833750989e-27,5.46698189020612e-25
"Lars",193.453391217317,-1.16520135532444,0.108900911515858,-10.6996474051989,1.02166231500498e-26,6.20058298438737e-25
"Ube2o",209.352405373327,-2.17328075687865,0.203173573406588,-10.6966704401537,1.05501256041307e-26,6.37836247582037e-25
"Snord104",80.3894798701305,-2.45890624783218,0.229934246843904,-10.6939539524161,1.08638545260143e-26,6.54287085419227e-25
"Prmt3",130.979654477529,-1.47971098890845,0.138452158356184,-10.6875256151784,1.16435929937179e-26,6.98571138428439e-25
"Gbp5",148.50528781993,-2.87471195352133,0.269131048774781,-10.6814578496552,1.24304042354478e-26,7.42941156566557e-25
"Ppm1m",191.281608644993,1.41573424506411,0.132562374170405,10.6797592750129,1.26599516423706e-26,7.53794620706149e-25
"Ccpg1",129.236384919566,1.9932410032611,0.186671432327539,10.6778041953613,1.29293700047605e-26,7.66931196622002e-25
"Prex1",360.376877157902,1.15704917023262,0.108477704060879,10.6662394844131,1.46433413893594e-26,8.65333395862184e-25
"Arel1",151.05777274364,-1.20704039340912,0.113240340293636,-10.6591024919143,1.58115894113573e-26,9.30870314446161e-25
"Slamf8",31.4090692281075,-6.04010048315201,0.568863724597215,-10.6178338009313,2.46208175420224e-26,1.44408444381735e-24
"Riox2",147.175829161461,-1.295435559363,0.122126088737227,-10.6073613980247,2.75417138333984e-26,1.60939851207134e-24
"Slc4a1",266.633870978587,-7.3908328975002,0.697240988990818,-10.600112463551,2.97622105092268e-26,1.73271180368347e-24
"Naa25",134.225348509615,-1.57957060800948,0.149257102988137,-10.5828840060966,3.5777296148161e-26,2.07521519613632e-24
"Birc3",375.815925656825,-1.33565578023239,0.126362281870057,-10.5700511297026,4.10270894486299e-26,2.37097359942285e-24
"Crem",119.271119850052,-1.75891086538593,0.16647312705405,-10.5657345213132,4.29592279489545e-26,2.47353884296562e-24
"Ifi207",54.7280499749155,-4.25354874649298,0.403088198600739,-10.5524020828656,4.95147479587457e-26,2.84059242030483e-24
"Rrp15",163.51949497667,-1.29929244176597,0.123232199557277,-10.543449248117,5.44639253304858e-26,3.11315797189057e-24
"Ogfr",451.641794447982,-1.38345458439421,0.131273097058356,-10.5387517731772,5.7253745809685e-26,3.26076677674797e-24
"Unc119",161.562855092644,1.9662297865424,0.186735088307198,10.5295143208852,6.31595074681383e-26,3.5841310393201e-24
"Gbp3",435.655857707515,-2.41047047666623,0.229151418543109,-10.5191165387124,7.05318106989255e-26,3.98809184308061e-24
"Cebpe",262.305013797617,2.07504934251991,0.197434849698102,10.5100459503116,7.76557025670368e-26,4.37516124964606e-24
"Adgrg3",173.957190539593,2.68247103810154,0.255299859816168,10.5071387036134,8.00865490689099e-26,4.4960016600507e-24
"Bcl2l1",215.225117271471,-1.89054303349351,0.180310179771813,-10.4849489689714,1.01300333164811e-25,5.66669016732262e-24
"Camk2g",134.201913525098,1.60913947265564,0.153489012119692,10.4837437575063,1.02600058784507e-25,5.71904370224707e-24
"Slc25a33",108.12673016713,-1.49285141628148,0.143135154728764,-10.4296629232028,1.81531119319668e-25,1.00829952812221e-23
"Ncl",2645.34831534497,-0.998926396432044,0.0959872058236344,-10.4068702475563,2.30681150482325e-25,1.27678767761679e-23
