"","baseMean","lgFC_CD8_Tumor_vs_CD8_DLN","lfcSE","stat","pvalue","padj"
"Nudt9",1511.15484870754,0.901153568338655,0.256666756312456,3.51098670231226,0.00044644673032687,0.00187515894269329
"Slc16a1",2744.28012977668,0.750174259445307,0.213662237446299,3.51102875459616,0.000446376111979307,0.00187515894269329
"Areg",248.946669649103,3.21215481403479,0.914904447656421,3.51091835028554,0.000446561536048471,0.00187529387134149
"Rai1",3213.92008421414,-0.964486463275288,0.274735465320683,-3.51060050492389,0.000447095758899091,0.00187718972743248
"Dusp4",4541.80828167811,1.88725674007533,0.537627466778068,3.51034286135978,0.000447529234423338,0.00187866195927369
"Mdfic",2113.3163964838,1.80776052376226,0.515071449620611,3.50972767971087,0.000448565841147953,0.001882665033878
"Map1s",2023.86040389852,-0.626367916798838,0.178492184697182,-3.50921760446537,0.000449427038069829,0.00188558169634883
"Rpl19-ps11",334.803101991337,-0.87482172909238,0.24928906290697,-3.50926638694472,0.000449344608399086,0.00188558169634883
"Inpp5d",5472.52770152581,-0.836205030385867,0.23831452372731,-3.50882949686562,0.000450083341664018,0.00188798599450372
"Zdbf2",29.2371722054262,6.6534583996133,1.89642552747913,3.508420606665,0.000450775756873971,0.00189054085459662
"Lonp1",3524.31948089241,0.683357633930166,0.194797412082818,3.50804267173548,0.000451416636349244,0.00189224823999123
"Rpl30",7265.90019749565,-0.905599849888829,0.258146079002704,-3.50809066474081,0.000451335205569518,0.00189224823999123
"Trav3-3",78.3034897478694,-1.79409533061057,0.511424881302423,-3.5080329413024,0.000451433147859114,0.00189224823999123
"Tg",125.733019736079,2.27954033401316,0.649985359391072,3.50706412241148,0.000453079955134967,0.00189880015935258
"Prss50",8.8531019329095,-3.54452517299919,1.01072837009141,-3.50690183226838,0.000453356365026188,0.00189960755868446
"Vwa3a",11.2887090633506,5.58560480854384,1.59287578282259,3.50661669213534,0.000453842392162019,0.00190129281430121
"Pot1b",682.598903510223,-1.52275797643763,0.434281319489269,-3.50638608685368,0.000454235819134335,0.00190254353124973
"Prpf6",2407.59634236135,-0.513784648700798,0.146530043494754,-3.50634338492633,0.000454308706196753,0.00190254353124973
"Fnbp1l",722.294893134084,2.34282791833245,0.668203717776397,3.50615816106016,0.000454624987457017,0.00190351658492018
"Gm43328",127.26013466891,-1.42299589890915,0.405877748063681,-3.5059717013259,0.000454943586567484,0.00190449898245424
"Cdh2",416.092775730702,3.47954292395862,0.992490807091144,3.5058691718835,0.000455118864846657,0.00190488115401126
"Nwd1",14.7118188705119,6.73977775018267,1.92265519996226,3.50545316202039,0.000455830697515693,0.00190750849637517
"Ighv1-34",7.53407615691667,-6.02444206588374,1.71872464608509,-3.50518163546802,0.000456295865623035,0.00190894256294994
"Prpsap2",1024.81732437579,-0.675339735939232,0.19267044068354,-3.50515488283163,0.000456341721102006,0.00190894256294994
"Lrrc58",1669.17040963721,0.679271067641699,0.193824561837759,3.50456650695428,0.000457351317409781,0.0019128130610679
"Gapdh",44456.4104112541,1.52773990867774,0.435966371125847,3.50426090143715,0.000457876529086833,0.00191465662909632
"Vdac3",2136.10215716145,0.916347674704584,0.261509621539728,3.50406868133291,0.000458207165589538,0.0019156860318408
"Rangap1",5666.74057598905,0.606777661926139,0.173183962380481,3.50365965523449,0.000458911470176407,0.00191827700978089
"Dnal4",492.115532225346,0.906328575239126,0.258691423386163,3.50351226714695,0.000459165506128857,0.00191898523023929
"Cdk19",2393.43436813548,-1.1915893589015,0.340228993523592,-3.50231573905789,0.000461232686307794,0.00192726944696888
"Nbeal2",5573.12039522495,-1.19365496419341,0.340850288771223,-3.50199194049849,0.000461793587526342,0.00192925775625068
"A530021J07Rik",47.3187706850991,-5.57355906407296,1.59230476315107,-3.50030923291547,0.000464718725622137,0.0019400488525374
"Gm371",7.64303352340098,-4.29810613586831,1.22791117423489,-3.50033962232361,0.000464665745196972,0.0019400488525374
"Polg",2443.90447991597,-0.963610915141647,0.275283719720932,-3.5004282713068,0.000464511228122447,0.0019400488525374
"Trim37",1252.79596496743,0.843551975460701,0.240988296012876,3.50038565945804,0.000464585495502138,0.0019400488525374
"Trmo",348.938563057689,-0.830439200042242,0.237257967322146,-3.50015305877877,0.000464991086119349,0.00194082863899024
"Prcd",4.91946286664362,6.05597338349129,1.73076942873384,3.49900644358018,0.000466995295425144,0.0019488353809637
"Itsn2",7454.64677418881,-0.907878259021595,0.259496690451595,-3.49861209189851,0.000467686457230444,0.00195136065791827
"Scin",292.691496147895,2.94784285582478,0.842629409389616,3.49838591316215,0.000468083300680467,0.00195265722691441
"Sulf1",286.910884438155,4.01006828416558,1.14629690136255,3.49828066306294,0.000468268075048669,0.00195306881393506
"Blvra",1012.67234988308,1.12902303118163,0.32275864047599,3.49804122832034,0.000468688674037198,0.00195446365431839
"Gm43625",5.76318221897422,-5.62776155749589,1.60888684052592,-3.49792254852197,0.000468897281513765,0.00195497412537016
"Gm12258",63.7437219971852,-1.7529304200186,0.501232446547661,-3.49724051603654,0.000470097793194951,0.00195961919637101
"Or2q2-ps1",4.48319222614914,6.00232044948064,1.71659742303369,3.49663838995686,0.000471160036403015,0.00196368628916883
"Leng8",7592.73535058789,-1.30366202596428,0.372847663318796,-3.4965004590886,0.000471403682724109,0.00196434079145058
"Gm26674",5.12161233532409,6.12406896232849,1.75153536981994,3.49640039696032,0.000471580509822343,0.00196471666849386
"Bcam",272.620477992178,3.33565911171515,0.954202420084824,3.49575628975939,0.000472720240655462,0.00196910335689744
"Crmp1",300.066622415722,0.939955184680435,0.26888858350774,3.49570507017594,0.00047281098257082,0.00196911970174234
"Limk1",1288.51170416015,-1.09804388952554,0.314133213646605,-3.49547211763741,0.000473223892251549,0.00197047752894389
"Itgbl1",12.8008639212291,7.49875680195312,2.14546360536891,3.49516849560527,0.000473762568942145,0.00197235844827034
"Aip",2262.20143452858,-0.533672767388837,0.152694065606885,-3.49504589630087,0.000473980242854379,0.00197290253040561
"Nt5dc3",941.577943590496,0.858572212901465,0.245664247422266,3.49490095490242,0.000474237705289228,0.00197361199883761
"Lrif1",1268.18314706476,-0.713697966498852,0.204238184971127,-3.49443942913881,0.000475058392481426,0.00197666472204572
"Ces2e",22.4537876434296,6.6980950736723,1.91710239303534,3.49386401999489,0.00047608344311219,0.00198056650279303
"Zfp703",1628.45040769403,2.0459906701712,0.585629456253185,3.49366079237424,0.000476445971471956,0.00198171118264358
"Klf5",34.0120247982036,2.05738826132465,0.589030294274589,3.49283947077527,0.000477913713919399,0.00198745158514959
"Hcn2",61.1259630343982,2.50321631411517,0.716765118072186,3.49238021075556,0.00047873627177083,0.00199050731073038
"Vps35",4606.72603596319,0.815544618216898,0.23352913247575,3.49226072811959,0.000478950487557834,0.00199103299272347
"Trav19",41.928108612758,-2.73266969262528,0.782699187335248,-3.49134090956302,0.000480602590508845,0.00199753479115469
"Bnip2",3079.0853712685,0.714852236616135,0.204767803463015,3.49103826151678,0.000481147343342053,0.00199943255667664
"Cldn4",13.4094137561851,-4.10914033948015,1.17760020144955,-3.48941884896254,0.000484072011216104,0.00201121767473758
"Ehmt1",1930.78790025285,-0.721995230929903,0.206954709758866,-3.48866296288274,0.000485442813762341,0.00201654367379921
"Dino",22.3329701133599,2.4763260327356,0.710357244136077,3.48602911165812,0.000490247650574654,0.00203613018910158
"Gm11948",15.7170556010797,-3.53830882828062,1.01508949090706,-3.48571122051403,0.000490830557529179,0.00203817793396546
"L3mbtl3",1144.58255675516,-1.09684364323202,0.314692955738052,-3.48544072319503,0.000491327068817744,0.00203986623610749
"Git2",4127.89074370419,-1.15368475359266,0.33104703249508,-3.48495724277426,0.000492215688090072,0.0020431815559244
"Prr3",1020.94250331537,-0.708175350992518,0.203289855847651,-3.48357446582694,0.000494765460999436,0.00205338982999601
"Zfp960",14.6171713289197,2.40806137311391,0.691309442033057,3.4833335503593,0.000495210955167164,0.00205486272853027
"Rps27a",10044.8700937102,-0.569736794899494,0.16357376990937,-3.48305718707322,0.000495722459076144,0.00205660894353503
"Gm37354",6.99000886715208,6.57429405344208,1.88771477256491,3.4826734149616,0.00049643357649286,0.002059182507029
"Foxk2",2826.83006917864,0.583917294694257,0.167666428897158,3.48261305817169,0.000496545502211135,0.00205927016559714
"Hotairm1",15.4454977887238,2.5191070773341,0.72347103082728,3.48197366583364,0.00049773263806543,0.00206381608116308
"Ap2s1",3092.91005722978,0.801024367163277,0.230082508893199,3.48146571860923,0.000498677610343342,0.00206735640288747
"Riok3",4101.68774945819,0.460862007673778,0.132391350618864,3.48105828303342,0.000499436802007974,0.00207012538493108
"Ppp2r5a",8349.85962696381,-1.00307575146035,0.288175080904102,-3.48078587611866,0.000499944990109265,0.00207185315561269
"Gm38155",43.9218693137554,-1.75053543193655,0.503012258079556,-3.48010491557382,0.000501217464256514,0.00207674704179795
"Gm44379",4.96786324531248,6.06841713330711,1.74411713811043,3.47936328398309,0.000502606745900642,0.00208212303265251
"Spata7",88.9708065698459,1.8675169713419,0.536749166514515,3.47931042626296,0.000502705900003055,0.00208215349122887
"Tssk4",30.8478239503705,-1.67584898048304,0.481948290033949,-3.47723815010317,0.00050660762006536,0.00209793088017207
"Dcp1a",1666.04867181726,-0.688643817720647,0.198055247104814,-3.47702889869009,0.000507003167863846,0.00209880249138892
"Gm56544",27.8617514999656,-2.05304818313287,0.590456005692416,-3.47705529851508,0.000506953248427647,0.00209880249138892
"Rrm2b",782.349969305213,-0.824848054910649,0.237245967769104,-3.47676322032761,0.000507505794322954,0.00210049980310929
"Zfp68",1028.22508814963,-0.679403228267475,0.195435129033918,-3.476361857901,0.000508265997155563,0.00210326237574992
"Eaf1",2611.47885979699,0.768022331681441,0.220932582993254,3.47627462312742,0.000508431365058439,0.00210356289509129
"Zfp791",7.57548065430787,4.73851240900132,1.36314914049675,3.4761511181928,0.000508665574809069,0.00210414807628023
"Sgcb",754.341569405581,1.32530480258001,0.381329097035305,3.47548826691634,0.000509924298455597,0.00210897027958997
"5031434O11Rik",193.058707449518,-1.8308224587864,0.526954173237759,-3.47434853307509,0.00051209539062545,0.00211756345574765
"Rsph10b",19.5893621851824,-2.47665044956161,0.712972392703093,-3.47369754412494,0.000513339330268703,0.00212232033354438
"Mgat3",15.3711925058707,3.27383548449846,0.94248439168442,3.47362302589162,0.000513481902659879,0.00212252287848163
"Araf",3366.31762582766,-0.825173779364267,0.237604524709831,-3.47288748129688,0.000514891168712102,0.00212796038585262
"Pgam1-ps2",22.1996381476782,2.15261210315467,0.619917758070737,3.47241561502266,0.000515797137875581,0.0021313162477967
"Ttf1",969.973292142954,-1.09135699455874,0.31431830767173,-3.47213944565563,0.000516328063881939,0.00213312146027437
"Plscr1",1627.27130413845,2.28024333504508,0.656748174311321,3.47202082051646,0.000516556272941711,0.00213367561948478
"Mapk1ip1",437.545547627936,-1.25102549575894,0.360338904643801,-3.47180246050753,0.000516976596102694,0.00213458267467591
"Rpl18",21163.4185186946,-0.745773293008131,0.21481018155694,-3.47177814199858,0.000517023426744319,0.00213458267467591
"Zfp59",129.126954425924,-0.863695240911529,0.248777340752636,-3.47176008192128,0.000517058207956857,0.00213458267467591
"Rab3il1",511.687742304806,4.74055690304669,1.3659014380326,3.47064346741947,0.000519212893862315,0.00214308783361077
"Prpf39",2379.74872920321,-0.979168533920931,0.282169909839886,-3.4701380259736,0.000520190972696349,0.00214673425249743
"P2ry12",127.924976560533,3.33949216900642,0.962411339547283,3.46992188452114,0.000520609751584963,0.002148071634655
"Adcy9",78.8697072954761,2.0394052168173,0.587854591368032,3.46923413844787,0.000521944366458858,0.00215318664526253
"Gmfg",2641.39271325546,-1.1318043880225,0.326410166447704,-3.46742995274881,0.000525460673091629,0.00216729833176782
"Gm11953",11.3080425035411,2.54413644751921,0.734026946334679,3.46599870784473,0.000528265818483284,0.00217847218709443
"Gm14322",8.41859865278324,3.95190032386871,1.14031812101851,3.46561214017975,0.000529025855623026,0.0021808134190087
"Rps12",16869.3374783889,-0.70124120574115,0.20234227164324,-3.46561892404542,0.000529012508971705,0.0021808134190087
"Tfeb",1595.78419610802,-1.09430539357866,0.315772344778614,-3.46548838640658,0.000529269385226716,0.0021814208479606
"Gm15446",277.031364939548,-1.19556986131335,0.345046985778331,-3.46494799430423,0.000530334023635704,0.00218501471209471
"Pkp3",1046.78669883227,-1.38824874242682,0.40065278547584,-3.46496715548365,0.000530296239672624,0.00218501471209471
