"","baseMean","lgFC_LMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Cog2",108.342196489977,0.607706825760428,0.168098742439367,3.61517770413796,0.000300141668209505,0.00261858479252789
"Slc49a3",9.53008719750423,2.06326082641532,0.570774669307987,3.61484301487457,0.000300529672563965,0.00262036922073172
"Recql5",109.820984950677,-0.648887083881764,0.179537697525911,-3.61421079151421,0.000301263889479568,0.0026251683157701
"Hmg20b",236.343866929594,0.532056777843705,0.147227375334938,3.61384407372128,0.000301690537535224,0.00262728308358419
"Bcl2l1",156.23516176147,0.597081545557566,0.165270325268769,3.61275712737038,0.000302958442819885,0.00263511113298027
"Ltb",858.199129907709,0.453479135295474,0.125519741916752,3.61281124682547,0.000302895195492546,0.00263511113298027
"Gm4929",13.3051928669287,2.39802003649941,0.664155355907244,3.61063118014562,0.000305452763252118,0.0026521399292052
"Rpl10a",2059.80726809327,0.833243525716635,0.230770646364208,3.61069979585527,0.000305371958739946,0.0026521399292052
"Sec14l1",171.585255802238,0.600849756455734,0.16641934970347,3.61045610096628,0.000305659033991861,0.0026521399292052
"Sgms1",65.6743554201885,-0.831618487432413,0.230328718507296,-3.61057228478466,0.000305522136673649,0.0026521399292052
"Kdr",7.0401126113201,2.68357559898681,0.743415668703464,3.60979154995083,0.000306443167093226,0.0026573292728752
"9130019O22Rik",13.6618700750786,1.49715527416392,0.414900677542693,3.60846668901827,0.000308012053076442,0.00266931319298407
"Lamp2",261.488002212703,0.594955591996758,0.164903066984319,3.60791101631441,0.000308672310729005,0.00267341294228723
"Snapc5",118.546707149365,-0.602827267287145,0.167092847174355,-3.60773831723699,0.000308877783838472,0.00267357121744306
"C230085N15Rik",31.1745799208774,-1.2596744550762,0.349237529089155,-3.6069275211102,0.000309844162259845,0.00268031152355852
"Mafb",25.7589184656312,-3.70102421622597,1.02619725974612,-3.60654268083077,0.000310303838927404,0.00268104018606242
"Retreg1",230.045658871817,-0.523224713645494,0.145072164305437,-3.60665132522522,0.000310174002803006,0.00268104018606242
"Gm29994",7.03740204991846,-2.73599602512774,0.75888106084664,-3.60530281527298,0.000311789155924135,0.00269008134312401
"Ptgs1",134.831410553668,-0.638318295256712,0.17705500216818,-3.60519774894804,0.000311915327280028,0.00269008134312401
"Smc4",395.4174028133,-0.698821662849155,0.193825521566546,-3.60541613509461,0.000311653126725159,0.00269008134312401
"Cbx4",18.0183548510129,-1.49785782997758,0.415624332215545,-3.6038742534467,0.000313508776923673,0.0027005623353582
"Sdcbp",488.689888608463,0.433217212910827,0.120205567960142,3.60396960192788,0.000313393725901212,0.0027005623353582
"Elovl6",33.2136299732535,-1.12042409272601,0.310965022279106,-3.60305504623723,0.000314498893386079,0.00270688163026405
"Mid1ip1",140.264758040735,-0.59628974937802,0.165500247840994,-3.60295381521672,0.000314621447012906,0.00270688163026405
"Cdca7l",33.2286423681462,-1.11292884055436,0.308950721804326,-3.60228593755878,0.000315431123016482,0.00271058200897798
"Lemd2",137.437617067064,0.573771280572791,0.159275653027586,3.60237908095983,0.000315318087233813,0.00271058200897798
"Tcf4",346.081065933822,0.56354050646732,0.156500922392289,3.60087658176694,0.000317146107180732,0.00272368051879447
"Gm26532",15.8097914856654,1.49986180682965,0.416574762352823,3.60046249167472,0.000317651652162751,0.0027239898210814
"Med16",87.5233477011826,-0.63165428294513,0.175435582472402,-3.6004912688935,0.00031761649490404,0.0027239898210814
"Nop14",187.24604457356,0.417671397169042,0.116007636240699,3.60037848114097,0.000317754309054867,0.0027239898210814
"Add1",435.303857791048,-0.459693045711352,0.127691224909256,-3.6000363066298,0.000318172751024976,0.00272594074993324
"Thap12",109.173970126254,-0.706756767953464,0.196353852731388,-3.59940361812156,0.000318947818767289,0.00273094289426524
"Clspn",31.9809741463381,-1.01995385268512,0.283599311806656,-3.59646095820034,0.000322575972003599,0.0027601631615677
"Csgalnact2",59.1828280410018,-0.90454292690437,0.251518821310029,-3.59632301945867,0.000322746987804093,0.0027601631615677
"Luzp1",20.0868592118303,1.19137845172275,0.331318059476506,3.59587537608172,0.00032330255867852,0.00276325981032114
"BC018473",5.85575302378394,4.69141301940072,1.3048455786393,3.59537794831858,0.000323920966935102,0.00276523565437366
"Gm42829",7.74946559921529,-2.96790361927844,0.825458743004482,-3.59545966946324,0.000323819294268601,0.00276523565437366
"Gigyf2",154.12783125714,0.603048123402456,0.167804276455375,3.59375896813229,0.000325941376941322,0.00278082123385661
"Pcgf5",218.84766167596,0.535349825661279,0.148972992540274,3.59360321983563,0.000326136364012942,0.00278082361243752
"Gm4366",33.0499469428743,1.1534293261007,0.321192424801178,3.59108508494461,0.000329304100598505,0.00280615821285671
"Cdkn2d",262.291303176913,-0.46963135996875,0.13082205488462,-3.58984851891331,0.000330870182607149,0.00281782227071873
"Stac2",19.5890946310964,-1.42183668066353,0.396545363617277,-3.58555870555029,0.00033635732523427,0.00286284583968763
"Pnp",514.05594581702,0.83976926890615,0.234223935682497,3.58532643753584,0.000336656837890836,0.00286368848049847
"Rab11fip2",13.2272304660993,-1.91977283594577,0.535650354135302,-3.58400367165789,0.000338367324539511,0.00287652507682935
"Opa3",97.9726081682031,0.567047609672124,0.158266594024651,3.58286354215598,0.000339848162643887,0.00288739527595478
"Gm8203",10.7367763228262,2.66338337974586,0.743552831216076,3.58196925346907,0.0003410139352601,0.00289557730284468
"Gm2606",2.8749771216479,4.8796615433356,1.36278372220573,3.5806573440998,0.000342730879167129,0.00290842686646758
"Rsrc1",65.2209389786882,-0.760275828434471,0.212359293279304,-3.58013919096314,0.00034341123028225,0.00291246982832013
"Oas1g",6.41851273130987,2.35225622242532,0.657228609962005,3.57905329556682,0.000344841144952134,0.00292286126540438
"Otud1",29.7738702840786,-1.24320231669009,0.34742415656583,-3.57834161268096,0.00034578131322094,0.00292909176478141
"Gm47772",4.2614506979148,3.0511957622144,0.852812366003699,3.57780431411001,0.000346492699050815,0.00293337802480364
"Cobll1",24.8117278982268,-1.30014040610017,0.363508344722227,-3.5766452819499,0.000348031927480098,0.00293943937804302
"Commd10",61.880665753901,-0.912917021942989,0.255240740642972,-3.57669006775046,0.000347972332029644,0.00293943937804302
"Dmtf1",43.070066714416,-0.893554769064112,0.249829003778495,-3.57666546137437,0.000348005073995375,0.00293943937804302
"Timm13",372.520047743305,0.469116956955074,0.131146810199183,3.5770367288582,0.00034751136073738,0.00293943937804302
"Serpinb2",746.633632333856,0.819065726348811,0.229030985949603,3.57622233058474,0.000348595210288151,0.00294245673364975
"Cox19",69.4415989556403,0.67103602253063,0.187677955809412,3.5754653210954,0.000349605518236968,0.00294924158975805
"Exoc2",120.506062451431,-0.545948875475577,0.152700007220487,-3.57530353412014,0.000349821794706114,0.0029493240094408
"Shld3",12.4423511370303,-1.81733687358042,0.508422180220229,-3.57446418406299,0.000350945846174733,0.00295705520652952
"Gbp7",158.961046478306,0.853440890300512,0.2388085135563,3.5737456658944,0.000351910763249017,0.00296062881389742
"Mier2",52.7467601184967,0.751301518613675,0.210215759194698,3.57395431004691,0.000351630314145128,0.00296062881389742
"Tuba1a",542.567024008878,0.434832807324443,0.121676298606761,3.57368536274888,0.00035199185870311,0.00296062881389742
"Chpf2",201.515374806683,0.656534219847054,0.183760299156787,3.57277509265964,0.000353218111828191,0.00296515530912526
"Hdc",261.275227514321,0.87138990576487,0.243904419498417,3.57266960376061,0.000353360477253269,0.00296515530912526
"Nono",232.414053269896,0.739379019004713,0.206928394768275,3.57311532732225,0.000352759304292464,0.00296515530912526
"Pdlim7",125.697584824123,0.722469776983084,0.202217077172963,3.57274364303631,0.00035326054991289,0.00296515530912526
"Dgka",457.996916874968,-0.573202124745082,0.160461730715714,-3.57220455113131,0.000353988741766144,0.00296868303576281
"Kmt2b",76.2564648673529,0.707223610485351,0.197999744355899,3.5718410283103,0.00035448057153692,0.00297106310017036
"Sapcd1",15.3770530453467,-1.84965682273489,0.517982512050557,-3.57088662204557,0.000355774882841309,0.00298016239104961
"Tnip2",56.7431447049806,0.698760776955315,0.195752123059255,3.5696204262561,0.000357498847308725,0.00299284791164314
"Ssbp3",128.852143256409,-0.545944522885702,0.1529646845739,-3.56908867171851,0.000358225174146899,0.00299717160935326
"Rps8-ps5",21.9331821368644,1.93386199735604,0.541895142372231,3.56870148141624,0.000358754907766242,0.00299984636575964
"Ppan",191.715286208861,0.439295383915461,0.123105683508259,3.56844112632695,0.000359111523851372,0.00300107126017864
"Ascc1",44.7313659938945,0.850708840870359,0.238435136919473,3.56788370984797,0.00035987614863602,0.00300394573630604
"Gm14056",39.5371291390469,1.76561615605552,0.4948618008406,3.56789744744158,0.000359857286086117,0.00300394573630604
"BC147527",12.7802441085869,1.5167856330132,0.425246516598292,3.56683846618321,0.000361314046059872,0.0030141864520018
"Cyth1",421.042732919575,-0.491182186887239,0.137774927950312,-3.56510574307381,0.00036370951997739,0.00303239892838125
"Frg1",142.709307248602,0.548224218446227,0.153824956400981,3.56394847281575,0.000365317697933805,0.00304335154651182
"Hmgb3",67.5913645511397,-0.804107456248595,0.225628623368399,-3.56385393060559,0.000365449369994943,0.00304335154651182
"Gramd2b",257.813256894456,0.600557381450646,0.168583272076401,3.56237824817207,0.000367510361961186,0.00305694990654028
"Zfp597",17.5720679792393,-1.50967942258469,0.423783560412353,-3.56238316822797,0.000367503472411918,0.00305694990654028
"Snx32",27.3102419313738,1.12814489315923,0.316839558206183,3.56061881775852,0.000369981848139348,0.00307571638831558
"Bcl7a",46.6339886375379,-0.955021812488968,0.268288664232886,-3.55968007526389,0.00037130685580293,0.00308493572692114
"Cpox",263.566139167534,0.985656646201937,0.277033305254534,3.557899456516,0.000373832343227557,0.0031041125151023
"Tmpo",364.057120261871,-0.421169996100184,0.11844056173935,-3.55596081203198,0.00037660021516192,0.00312527848514964
"Ifi47",425.331946571362,0.97737010745904,0.274976209498617,3.55438061074864,0.000378870483368528,0.00314156463479717
"Pbx2",132.842595469152,0.505508011771385,0.142224795880866,3.5542888892231,0.000379002651292223,0.00314156463479717
"Gm7434",9.04036517900311,2.88475675460976,0.812101122526171,3.55221372633529,0.00038200443966388,0.00316460986501133
"Ints5",107.955698938053,0.589745235091975,0.166029776015461,3.55204499605576,0.000382249487612904,0.00316475031972731
"Tgoln1",39.0596251243102,-0.966858560846086,0.272209066459458,-3.55189697911876,0.000382464574418803,0.00316475031972731
"B4galt1",251.142713211596,0.513090506217348,0.144508166361703,3.55059869027114,0.000384356000862395,0.00317855958559162
"Gas7",82.4065132038274,0.77403706753883,0.218022489779098,3.55026249045724,0.000384847220305994,0.00318078009282998
"Klf9",38.453837522427,-0.907844935666544,0.25581711145764,-3.54880457563477,0.000386984166961228,0.00319659217613664
"Tut1",115.841949131312,0.565012815610114,0.159294809125709,3.54696313527849,0.000389699117418172,0.00321715768495163
"Sec24d",77.724139711296,-0.709469565494316,0.20004227018392,-3.54659825066984,0.000390239198085017,0.0032177684467326
"Tufm",123.13746706827,0.757560946465574,0.213605935230836,3.54653509813248,0.000390332743717777,0.0032177684467326
"Zfp688",37.682170838767,0.880788039715574,0.248357200424556,3.54645662863772,0.000390449007014955,0.0032177684467326
"Midn",253.621902518498,-0.427478514501444,0.120561650290179,-3.54572547300529,0.000391533870734912,0.00322369073224281
"Synrg",74.7652061063356,-0.730169386561367,0.205932805326483,-3.54566813871042,0.00039161906038659,0.00322369073224281
"Atosb",63.3769584167674,0.778052826973698,0.219469668268944,3.54514969248621,0.000392390175891891,0.00322817770281566
"Elob",786.962635545935,0.385462976030702,0.108752152284225,3.54441698793502,0.000393482390072546,0.0032352996517076
"Maff",27.27303775103,1.32493937432076,0.373928213815331,3.54329875459759,0.000395154774293284,0.00324718094732836
"Chpf",47.5661474556813,0.902513087441599,0.25479888485149,3.54206058620559,0.000397014275391566,0.00326058532555626
"Zfta",17.4005776781702,1.22154279159615,0.3448901316636,3.54183167173836,0.000397358957025062,0.00326154058863904
"Col7a1",5.85791584580378,2.61653782924223,0.738997117679765,3.5406603985918,0.000399126948534529,0.00327417063697308
"Pcbp4",41.6257124203668,0.941814566150736,0.266063019430001,3.53981762729908,0.000400403622809285,0.00328275806025385
"Rpa2",178.076660456108,-0.453553451553053,0.128275161911386,-3.53578545366696,0.000406564735859058,0.00333135832331558
"Scarna2",6.82559485819841,2.30832022291958,0.653163873513422,3.53405985316202,0.00040922839655589,0.00335126144473121
"5031439G07Rik",150.132159960799,-0.558174942536189,0.157997219418317,-3.532814973524,0.000411160121852962,0.00336515120934327
"Gabpa",116.437377990979,-0.648474669114864,0.183579481166929,-3.53239188275734,0.000411818584145,0.00336860997637966
"Aamp",346.215943299198,0.38897471409385,0.110140148885709,3.53163417726523,0.000413000274215718,0.00337634225320486
"Ndufaf8",169.091815604377,-0.547677297560001,0.155127109997397,-3.53050667655184,0.000414764547341888,0.00338882566655426
"Arsg",12.2072946337964,-1.69269952734723,0.479513958952298,-3.53003180771975,0.000415509709752906,0.00339297294150429
"Itgb2",859.161738813026,-0.339866680942961,0.0963108223601141,-3.52885244476651,0.000417365773818049,0.00340618170381108
"Slc9a8",89.6880731343618,0.692620854179434,0.196482546731633,3.52510116394946,0.000423321095841031,0.00345281090279932
"Gm42820",36.0545337199879,-0.952639868995616,0.270295781677854,-3.52443483609744,0.000424387183923645,0.0034595306853867
"Dram1",75.4978882865096,0.905815332300294,0.257071821402041,3.52358857287461,0.000425744772731339,0.00346861770915515
"Acot1",8.84089258946699,-2.17521559287726,0.617368271663848,-3.52336796806047,0.00042609933618251,0.00346952720601973
"Dtx2",113.879346497991,0.607659904845977,0.172476840024563,3.52313913427123,0.000426467416838198,0.00347054566796761
"Gm4600",21.2377033334301,2.14764314615719,0.609710623528808,3.52239745098638,0.000427662460831656,0.00347734665320848
"Ptgr3",65.3864292603242,-1.09186968578483,0.309986087551404,-3.52231835438025,0.000427790090301589,0.00347734665320848
"Pycr1",8.33614098123873,1.85492534756135,0.527050181594588,3.51944731704538,0.000432446912455582,0.00351320068469319
"Rnaseh2b",118.899335151786,-0.541493351296698,0.15387690598735,-3.51900337365253,0.000433171199341286,0.0035170841779376
"Ifngr1",271.608861914688,-0.521769377421443,0.148362753823089,-3.51684883150399,0.000436702415512171,0.00354374085133229
"Slc30a5",124.009592735641,-0.683715540787417,0.194551021637436,-3.51432511139204,0.000440872870384069,0.0035724043607161
"Tmem216",11.914769134053,-2.20029777784191,0.626087153175136,-3.51436340241663,0.000440809317544904,0.0035724043607161
"Tsbp1",6.66308724421775,-3.65395789966677,1.03975246008989,-3.51425751793931,0.000440985078276326,0.0035724043607161
"Rpsa-ps11",13.558362913993,2.03160458380161,0.578202257059406,3.51365730416524,0.00044198262764028,0.00357845571879732
"AI480526",29.9443242549868,1.10175802892222,0.313640255984838,3.51280809111278,0.000443397610042359,0.0035878779980878
"Gm15710",58.3435951029936,1.99146196455663,0.566962622692746,3.51251014590403,0.000443895055806171,0.00358986930182545
"Ampd2",218.782194376083,0.502877949159301,0.143190035542081,3.51196189913309,0.000444811763471571,0.00359524708879512
"Mir142",25.804604473016,1.46586045271102,0.417424697847645,3.51167638203824,0.000445289867829621,0.00359707573096304
"Gpr180",49.375019034961,-0.821369552720286,0.233979322076006,-3.51043650110872,0.000447371643743916,0.00361184952851928
"Glyr1",414.96492472668,-0.314334816637365,0.0895594499435581,-3.50978949553022,0.000448461577729702,0.00361656027845037
"Rpsa-ps1",24.3544635639126,1.5981727914735,0.455340907465853,3.50983793739935,0.000448379887674601,0.00361656027845037
"Asb13",17.8778110471756,1.21584210288601,0.346733029349704,3.506565570538,0.000453929581347441,0.00365730852172872
"Ppp4r2",45.9529244812059,0.837996988344092,0.238983291346516,3.50650869197809,0.000454026607549714,0.00365730852172872
"Eif3i",1043.57247499231,0.423574543874171,0.120808504781982,3.50616493961727,0.000454613409028205,0.00365997108666337
"Rab38",32.9416651875385,1.06350124956596,0.303356410584699,3.50578135967567,0.000455269033507083,0.00366112181111946
"Slc46a3",13.8212225114294,-1.61889974398903,0.46177744186062,-3.50580084091173,0.000455235714432066,0.00366112181111946
"H2-Oa",323.416996179799,-0.578995078100223,0.165176026431074,-3.50532150827488,0.000456056185998997,0.0036653879844894
"Cdkn3",50.4340790674665,-1.17235777439757,0.334611914539522,-3.50363428036001,0.000458955196591317,0.00368454081940258
"Tpsg1",5.56536560875917,2.46857279514506,0.704571490256896,3.50365126787204,0.000458925922991805,0.00368454081940258
"Ide",137.475520646277,-0.658581887284072,0.187981484348063,-3.50344019022988,0.000459289784618021,0.0036851554516374
"Herc6",26.677613224101,1.22950482580938,0.350978825129705,3.50307408247496,0.000459921529983354,0.00368815232522306
"Cyp4f13",38.5012695260637,-0.977348464859021,0.279069403583215,-3.50216989863451,0.000461485240181871,0.00369861515167087
"Cops6",165.222913081623,0.65183007831141,0.186295962403735,3.49889535930351,0.000467189891186712,0.00373922683332696
"Prkrip1",114.110876247074,0.609269037062244,0.17413602932724,3.49881089752709,0.00046733790067838,0.00373922683332696
"Slc43a3",136.353711125662,0.512189667018048,0.146385606268435,3.49890730430708,0.000467168962480048,0.00373922683332696
"Dot1l",225.465326583175,0.53359307291276,0.152544516979949,3.49794986720432,0.000468849254873002,0.00374921895750068
"Ifi209",8.28237445443607,1.96053324342208,0.560574504448312,3.49736427159052,0.000469879746290507,0.00375535676358199
"Fam216a",95.3564380181533,0.538500588518361,0.154049493363596,3.49563362241875,0.000472937588374772,0.00377768156441191
"Exoc6b",22.8783459467582,1.16732501975238,0.333990755941259,3.49508182183845,0.000473916447738527,0.00378338440838549
"Tstd3",43.5285230400091,-0.835028720385136,0.23908724130491,-3.49256913847701,0.000478397732946045,0.00381702593404213
"Tank",119.189483707245,-0.771613601065683,0.220976747177184,-3.491831656147,0.000479720491305043,0.00382544280112709
"Rps26-ps1",17.0512726189387,1.89972734401522,0.544095778049694,3.49153112495153,0.000480260505843566,0.00382761191096976
"Cenatac",44.1014942466917,0.73093577912624,0.209432843686083,3.49007236048341,0.000482889776096661,0.00384557385558912
"Zxdb",5.59551341275229,-3.93953765999147,1.1288131164774,-3.48998217905661,0.000483052758502092,0.00384557385558912
"Esco2",18.6606809338992,-1.208668797167,0.346366430458295,-3.48956680232478,0.000483804120010062,0.00384940971698257
"9330175E14Rik",31.2612770673194,0.964833838221261,0.276735041731767,3.48648957567308,0.000489404456940217,0.00389180092094665
"Rab5a",14.2301104351795,1.39128021691673,0.399216232835653,3.48502917086913,0.00049208339206306,0.00391092654727024
"Asb6",129.786941628852,0.548463294723151,0.15747429800942,3.48287499392658,0.000496059938626721,0.003940338177679
"Tcf19",42.4872216309891,-0.953675101625906,0.273904589189508,-3.48177847055377,0.000498095576769076,0.00395430851996439
"Klf6",267.712829063979,-0.772460900879539,0.221942343056774,-3.48045753793785,0.000500558161419431,0.00397081824416143
"Nudt2",38.1047436011973,-0.981159401846754,0.281912794636528,-3.48036492317339,0.000500731246165434,0.00397081824416143
"5830428M24Rik",38.5031403905573,-0.957263957754283,0.275059154360417,-3.48021122939961,0.000501018602644151,0.00397089216590664
"Rpl19-ps9",14.889845918225,2.08259609759261,0.598455829710378,3.47994955383839,0.00050150820307559,0.00397256802902139
"Enkd1",31.627290069379,0.953748963791554,0.274127888111339,3.47921172983386,0.000502891090289656,0.00398131405294727
"Maged1",16.1360530823833,1.48044802296771,0.425764050294548,3.47715600211789,0.000506762870030421,0.00400752342733913
"Rbfox2",6.14863292959512,2.4071608125665,0.692276556530478,3.47716644433347,0.000506743133019096,0.00400752342733913
"Fam20c",89.1859951884182,0.890498444513803,0.256116069663681,3.47693311740712,0.000507184319193108,0.00400863666115992
"Snx1",349.085179230552,0.335876636696955,0.0966112951548026,3.47657731074583,0.000507857785570633,0.00401173943225651
"Eprs",387.548787964764,0.42654571644132,0.122706923536578,3.47613406112467,0.00050869792904476,0.00401615468359163
"Dapk1",16.2592446440079,-1.4432387696826,0.415219981626772,-3.47584132157658,0.000509253503176156,0.00401831963113915
"Anp32e",514.533871058227,-0.461999164835767,0.132987115440572,-3.47401448106619,0.000512733361162365,0.0040435438233688
"Pofut1",67.7151105352461,0.6358478218266,0.183089908318149,3.47287203138313,0.00051492080858303,0.00405855352548722
"Mideas",112.373043410867,-0.685144384302093,0.197319373007136,-3.47226110574209,0.000516094113854299,0.00406427896595305
"Scd1",232.52125871264,-0.954662558220711,0.274944772117563,-3.47219752850042,0.000516216359350149,0.00406427896595305
"Klc1",205.304402453665,0.492060139437613,0.141752427405041,3.47126429116879,0.000518013884561923,0.00407618418694952
"Slc66a1",53.102580648659,0.816934927198952,0.235352918212006,3.47110600287122,0.000518319344554837,0.00407634189368512
"Adamts7",8.21253209507259,3.12767256535748,0.901137579542877,3.4708047210106,0.000518901213153305,0.00407867205627711
"Fbrsl1",173.664013509695,-0.543653262789142,0.15664554328288,-3.47059515001572,0.0005193063186363,0.00407961102462246
"Wdr55",117.695068020037,0.500480421222658,0.144265509382444,3.46916198726266,0.000522084565066205,0.0040991818352257
"Preb",249.409827780732,0.359706926501815,0.103736387775794,3.467509658031,0.000525304864798227,0.00412220004343312
"Ppp3cc",194.809831613179,-0.76947521683557,0.221972737684081,-3.46653028143804,0.000527222344353709,0.00413497502584276
"Tgfbr3",8.83818929636628,-2.196281807172,0.633733683812476,-3.46562264760711,0.000529005183329195,0.00414668058633785
"Hmgb1-ps5",9.98725895590568,1.77537588538172,0.512575876843955,3.46363526959776,0.000532928569160715,0.004175143074467
"Gm10095",8.81292767207662,3.32838197820961,0.961273627429255,3.46247091695497,0.00053523975662214,0.00419095076977928
"Smc3",154.424576681835,-0.476975220532128,0.137765551174012,-3.46222416611,0.000535730743699167,0.00419249670219808
"Ctns",61.0093353918234,0.859606483182801,0.248501557448822,3.45915933891011,0.000541864244675326,0.00423817368151863
"Gm49703",5.55260563240381,-3.7893567342209,1.09573007931472,-3.45829397746461,0.00054360786084856,0.0042494841098189
"Saa1",1.49057567632573,5.04196044824328,1.45849978059194,3.45694974749805,0.000546326717960928,0.00426446970528387
"Tmem43",116.492670701992,0.494422735784762,0.143024746483625,3.45690342364192,0.000546420638612904,0.00426446970528387
"Zwint",208.621828156531,0.563072559554995,0.16287985103089,3.45698105684176,0.000546263247437201,0.00426446970528387
"Ralbp1",391.203786597079,0.344775024648764,0.0997423380174238,3.45665673676644,0.000546921044485557,0.0042660438871342
"Hspa4",86.1772245675382,-0.624600728989238,0.180739281119632,-3.45581063020723,0.000548640622025952,0.00427478743250117
"Tsg101",214.522670898577,0.393406453128066,0.113835483098689,3.4559211453164,0.000548415731965857,0.00427478743250117
"Atp6v0d2",7.3014759936086,-4.65023109246781,1.34605279084692,-3.45471672737437,0.000550871271548058,0.00428982742652637
"Gm4335",9.1382673327914,2.32123549195469,0.671999864840324,3.45422017682435,0.000551886605837456,0.0042953921005834
"Map4",249.874052622597,0.400391270250582,0.115930280986539,3.45372465971228,0.000552901564529566,0.0043009477911826
"Rhoc",50.6507871577793,0.947230241083241,0.274406693726097,3.45192104544189,0.000556610575145797,0.00432744269691468
"H2-K1",7708.75386534001,0.294394240124544,0.085313591452168,3.450730828623,0.000559070854002415,0.00434420562397306
"Atg14",28.0914464173392,-1.13240702490314,0.328186026312996,-3.45050347702236,0.000559541959616604,0.00434550204852873
"Dvl1",167.986970926428,0.548647570329125,0.159019229265497,3.45019638733822,0.000560178881157065,0.00434808411993761
"Mms22l",52.0189152768687,-0.758148013006943,0.219953708428488,-3.44685260559466,0.000567157917338747,0.00439986386498207
"Med15",156.460709743406,0.473109807561052,0.137286538519572,3.4461485638929,0.000568637652788402,0.00440894840234743
"Smg5",164.604669530601,0.505079250943971,0.146593897815742,3.44543162075422,0.000570148198120964,0.00441826183698513
"Cops3",143.464611716899,-0.598741846273513,0.173808091911111,-3.44484448157754,0.000571388038441626,0.0044254685276699
"Glb1",116.323643937738,0.555903179769162,0.161399897890745,3.44425979838887,0.000572625187049976,0.00443264656989038
"Ccno",9.61710090813607,-2.26333428888662,0.657490763098404,-3.44238187958828,0.000576615622914509,0.00446111827002439
"H2-M2",32.9557013285843,-2.21523554834207,0.6435573188856,-3.44217287774464,0.000577061333684295,0.00446214941401142
"Gm55836",23.9721105139822,1.94335480168972,0.564630814259261,3.44181499240207,0.000577825293753705,0.00446563898560087
"Adrm1",94.4063404372201,0.728226044855744,0.211619852278947,3.44119909835223,0.00057914221733835,0.00447339596972759
"Sod1",1397.38222050509,0.232843762215401,0.0676794802210946,3.44038933890671,0.000580877922456061,0.00448437756136079
"Napa",381.234557957768,0.36911623340684,0.107348240160316,3.43849356874032,0.000584960432340984,0.00451345483235761
"Septin11",128.410405482975,0.563161054456164,0.163788501651659,3.43834303859669,0.000585285738600347,0.00451352641397957
"Trim30d",32.3618134947542,0.970277460556442,0.282354856453578,3.43637602959369,0.0005895520921938,0.00454397354598589
"Gm28530",22.3016250790231,1.11474434162734,0.32445071108151,3.43578948528576,0.00059082987277992,0.00455136582688394
"Cdc14b",26.2950661536524,-1.17210802856034,0.341220053434919,-3.435050246201,0.000592443969445,0.00455677805155884
"Clcc1",109.214182585157,-0.641385712024401,0.186719135185053,-3.43502936315947,0.000592489626224952,0.00455677805155884
"Psme1",1681.37077187956,0.354075000432307,0.103076367366698,3.43507449358079,0.000592390961291265,0.00455677805155884
"Clptm1l",348.361477369574,-0.449978498785879,0.131042514225133,-3.43383596878193,0.000595104203323908,0.00457442316031865
"Gm40319",2.4080446724961,5.46431639203836,1.59154059874841,3.43335029991412,0.000596171314217306,0.00458016068297556
"Mpp2",1.94842454360342,4.41646092713252,1.28666361795807,3.43249071901282,0.000598064351020258,0.00459223390390931
"Hif1a",146.526156466362,-0.658722258118712,0.191999540457366,-3.43085330594831,0.000601685880070842,0.00461617601129966
"Svip",60.6330084778904,-0.914200302443918,0.266469416353021,-3.43078884982725,0.000601828856815569,0.00461617601129966
"Idh3b",485.286687174336,-0.299961021577703,0.0874396980100826,-3.43049013667813,0.000602491876079487,0.00461878098452347
"Gm28875",43.717855146678,-0.872890421535833,0.254470892531657,-3.43021715706539,0.000603098372000109,0.00462095007988496
"Gpr155",22.5492236956182,-1.20455474233002,0.351231339332805,-3.42951954292627,0.000604650887559763,0.00462874395552417
"Osbpl1a",14.2405530087605,-1.50562864501516,0.439026769554884,-3.42946888305164,0.00060476377405182,0.00462874395552417
"Agap1",31.109201773979,-1.06037895264201,0.309278031337237,-3.42856215185155,0.00060678758299455,0.00464174625620148
"Il1r2",108.920814331201,-1.66068696074371,0.484404405459839,-3.42830688991618,0.000607358459289037,0.0046436260789968
"Trp53inp2",86.5577475485915,0.622549853588232,0.181644044678589,3.42730671236597,0.000609600109230833,0.00465827113966547
"Ascc2",73.7960279063361,0.695163877759689,0.202840198358013,3.42715045334715,0.000609951019681659,0.00465846014069168
"Ftsj3",180.739749448477,0.520752447699552,0.151958542780264,3.42693762503747,0.000610429270015408,0.00465962096972745
"Chd8",283.319273855065,0.390790895154569,0.114043370418479,3.42668665193402,0.000610993684573799,0.00466143792899733
"Fmr1",70.2429517186352,-0.643808281901329,0.187928999602612,-3.42580593342541,0.000612978181068248,0.00467408135718992
"Mapre1",16.1579098019782,-1.80712341844627,0.527537123392839,-3.42558530634547,0.000613476252031413,0.00467538304776555
"Galnt6",131.345697808326,0.669867744911244,0.195627898909408,3.42419332132913,0.00061662738538942,0.00469689190300357
"AU022252",17.5282194052997,1.26196341251192,0.368631582899766,3.42337301265653,0.000618491421446713,0.00470857914770893
"Hcfc1",202.613610925585,-0.51509076353761,0.150495316752148,-3.42263649563208,0.000620169518537053,0.0047165037059703
"Pdrg1",137.493095168694,0.479811141793748,0.140188002649452,3.42262627846652,0.00062019282732196,0.0047165037059703
"4930581F22Rik",29.5415414537705,-1.01864276117827,0.297831551173633,-3.42019761561263,0.00062575660625642,0.00475507637715232
