"","baseMean","lgFC_LcDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Ppp1r21",120.791086111884,-0.517692995387401,0.124274681535804,-4.16571572736842,3.1037726422096e-05,0.000195595541320047
"Jpt1",743.810625548625,-0.339461770561231,0.0815126171983553,-4.16453037859372,3.11994085436749e-05,0.000196536480385949
"Dse",11.1922650243976,-1.64652131400397,0.395673153212125,-4.16131673487903,3.16417868309759e-05,0.00019924418049295
"Nol12",143.899716769299,0.560151216398333,0.134672257979126,4.15936604022155,3.19132121692179e-05,0.000200873693237862
"Slc22a4",9.88841827222205,1.82384765773312,0.438705508461345,4.1573393143155,3.21975591160282e-05,0.000202583216505481
"Coprs",27.7053380771119,1.26444656818788,0.304186587449807,4.15681236568829,3.22718826323875e-05,0.000202970466896572
"Pygo2",150.392100351949,-0.492140697527339,0.118468111666144,-4.15420395080023,3.26421933775255e-05,0.000205218253339433
"Sharpin",201.247474968445,-0.423012665519741,0.101837561108466,-4.15379807720645,3.27001760138207e-05,0.000205501462156475
"Mdp1",82.7694587355271,-0.760550077902948,0.183117271091352,-4.15334978164638,3.27643327194467e-05,0.000205823232073487
"Igha",200.108229381381,-1.41140740016307,0.33985125576152,-4.15301510950861,3.28123064292493e-05,0.000206043127368176
"Mfng",142.953537252265,-0.53742088303482,0.129434700817547,-4.15206184771404,3.29493181129743e-05,0.000206821737203012
"Ndufc1",203.458177212553,-0.591924519625265,0.142575892884034,-4.15164518805934,3.30093748624358e-05,0.000207116879320505
"BC004004",274.11454831362,-0.405717557701223,0.0977393874419819,-4.15101391894907,3.31005632827529e-05,0.000207607046534977
"Ift20",260.532176662594,0.456637082606206,0.110034669784495,4.14993822856503,3.32565010253041e-05,0.00020850277497593
"Ciao2b",253.758295108754,0.470751091546776,0.113442998660584,4.14967073424461,3.32953866132364e-05,0.000208664223717746
"Ruvbl1",122.013594045929,0.702933346635518,0.169446051097365,4.14841976005453,3.34778144410909e-05,0.000209724778401267
"Aimp1",399.027073084797,-0.351699473952574,0.0848077928565452,-4.14701835888459,3.36833062974872e-05,0.000210845818419298
"Kxd1",176.600974517999,-0.473637634162263,0.114210562375094,-4.14705631696943,3.36777246325562e-05,0.000210845818419298
"Cgrrf1",80.0822604596724,0.56553419675746,0.1363748128179,4.14691089264857,3.36991137711552e-05,0.000210861685893006
"Apol7c",7.66926075644125,-1.98165994405742,0.477909374758036,-4.14651824953366,3.37569285399229e-05,0.000211140284926675
"Ppfia4",6.6134859995953,-2.40221593793242,0.579420868205735,-4.14589130241589,3.3849438782112e-05,0.000211635589898234
"Heg1",124.878663989268,0.752094066841809,0.181485561498942,4.14409863038165,3.41152900474739e-05,0.000213213852472155
"Tbcb",321.82580091094,0.401586829386565,0.0969370085041398,4.14276070185738,3.43149944433594e-05,0.000214377631428097
"Dhrs3",52.7431668042427,0.767477324245966,0.185272384483551,4.14242698060651,3.43649797053068e-05,0.000214605515950554
"Brap",138.20208011084,0.478296491839155,0.115481678202858,4.14175217473866,3.44662644945546e-05,0.000215068948949328
"Mib2",64.5991387364649,0.694026894008163,0.167567120859032,4.14178444106598,3.44614150423184e-05,0.000215068948949328
"Nfam1",251.36008420467,0.665827041380975,0.160777699799866,4.14128975728466,3.45358345458648e-05,0.0002154184544288
"Nemp2",22.722514388019,-1.13922170940407,0.275113300777558,-4.14091832777358,3.45918121552534e-05,0.000215682935522178
"Csta2",22.2447869345789,4.00592303407308,0.967423699991151,4.14081548147903,3.46073271996635e-05,0.000215695020486879
"Paxbp1",179.419576085757,-0.473309277034228,0.114323902840841,-4.14007276932417,3.47195665985205e-05,0.000216309707666939
"Il4i1",536.083212587994,-0.790385740267142,0.190922452181444,-4.13982604579158,3.47569281382997e-05,0.000216457592055338
"Gm6548",35.8898095614003,-1.74426810299019,0.421382912385974,-4.13938973726704,3.48230921658471e-05,0.000216784665062231
"Dph5",94.8726929121934,-0.573771758365154,0.138619437166284,-4.13918689971936,3.48538921896594e-05,0.000216891416066243
"Gigyf2",154.12783125714,0.646127112613953,0.156174645837282,4.13720875850201,3.51556240739166e-05,0.000218683398458228
"Iglc4",5.45471678424457,-2.68424523500361,0.648966208909119,-4.13618644261262,3.53125316463196e-05,0.000219487554876792
"Kif9",8.66897226836069,-2.14434718296456,0.518426421154659,-4.13626137762923,3.53010078849979e-05,0.000219487554876792
"Ly6i",95.0633645349328,-2.21741133897883,0.536254616659835,-4.1349972011251,3.54958961498107e-05,0.000220540986363724
"Sirpa",447.689897409052,0.895115086037379,0.216527332819911,4.13395886043569,3.56567328527574e-05,0.00022145368054408
"Aldh2",396.973806314,0.750737604137961,0.181615179064768,4.13367213029165,3.57012685127028e-05,0.000221643631442481
"Surf1",186.652038088891,-0.506736992647592,0.122602745510955,-4.13316186791521,3.57806544399347e-05,0.000222049709799704
"Mrpl38",138.810818162892,0.586674237450503,0.141969407435603,4.132399000937,3.5899652945202e-05,0.000222701205130974
"Adgrg6",20.3471176157603,-2.42868199861516,0.587890416102917,-4.13118147887955,3.60903512450991e-05,0.0002236327938102
"Mgme1",37.0749306299968,0.862863875503626,0.208866675698684,4.13117062651208,3.60920553489867e-05,0.0002236327938102
"Myl10",82.1598014701367,1.45241014473195,0.351567224938562,4.13124444403419,3.60804655859625e-05,0.0002236327938102
"Emilin2",417.269034364389,0.812677819354179,0.196723035030825,4.13107605434634,3.61069088724458e-05,0.000223637606727698
"Tdrkh",6.45096325288065,-2.30980353863696,0.559195707494747,-4.13058166877767,3.6184651697483e-05,0.000224031785470737
"Itga1",6.18395100378354,-2.44481696765574,0.592183715891498,-4.1284771972752,3.65173645676971e-05,0.000225915642868771
"Tox3",10.4381058805825,-1.63019527416388,0.394858238279066,-4.12855834354338,3.65044818365131e-05,0.000225915642868771
"Sugp2",63.8277551428161,0.718131451387435,0.173992147884356,4.12737850598143,3.66922175599321e-05,0.000226909015326836
"Acrbp",31.9402875390306,0.941775490806433,0.228209638339604,4.1267998041562,3.67846353104815e-05,0.000227329982673468
"Nt5c3",139.732866077216,0.585707905859139,0.141928788991482,4.12677308121252,3.67889082553966e-05,0.000227329982673468
"Gm10252",9.84284308083193,2.73567833011946,0.662924248448691,4.12668315651633,3.68032904946378e-05,0.000227330433937912
"Chst10",27.6017175975798,-1.404115159727,0.340290836954979,-4.12622088884741,3.68773082509489e-05,0.000227699104618276
"Wasl",46.73973132777,-0.90918759380998,0.220437350712329,-4.12447160552421,3.71586827707306e-05,0.000229347316697202
"Lgmn",301.495139022428,-0.689427657354845,0.167179779054999,-4.12386989175309,3.72559394687989e-05,0.000229858295277984
"Smarca2",93.6248338030956,-0.600084750485342,0.145548423857043,-4.12292166815042,3.74096941709044e-05,0.000230717318048586
"Thap3",84.0188652733649,-0.619870097038231,0.150353775662679,-4.12274380411252,3.74386018851608e-05,0.000230806002386321
"Cd48",28.4580689223463,-1.05748105124908,0.256535363676439,-4.12216482006297,3.75328493851849e-05,0.000231296990768616
"Tfpt",36.571197139982,1.13906459084424,0.276332762720515,4.12207578873408,3.75473619432404e-05,0.000231296990768616
"Nectin1",54.7359761365898,1.3537453070195,0.328441489395315,4.12172441889679,3.76046890232116e-05,0.000231560346709985
"Tmem50b",187.307016900307,-0.611904401863779,0.148484809350519,-4.12098991499725,3.77247941170637e-05,0.000232209920239361
"Ppp2cb",256.723419795366,0.525668581861989,0.127577773312995,4.12037746239958,3.78252198715146e-05,0.000232737903988673
"Alas2",41.8399190515816,-2.069867168516,0.502365692729936,-4.12023989390678,3.78478122826606e-05,0.000232786757156263
"Peg13",23.3812109676474,-1.12244977945486,0.272857262823129,-4.11368848254719,3.89386826581365e-05,0.000239403580259216
"Gpr35",6.16134371791856,-2.33716465665403,0.568188610288395,-4.11336062415569,3.89940507602651e-05,0.000239651251229529
"Odr4",91.6828071406735,-0.572249571010442,0.139150524072675,-4.11244998769511,3.91482295977149e-05,0.000240319908662634
"Ppp2r5c",378.954587716916,-0.420410789592971,0.102228760976547,-4.11245118865738,3.91480258836404e-05,0.000240319908662634
"Upf1",93.2490553291099,0.751565028519412,0.182753153583762,4.11245997008169,3.914653635891e-05,0.000240319908662634
"Kcmf1",340.158981284615,0.394134133486389,0.0958496312074499,4.11200469445056,3.92238321654305e-05,0.000240691008733949
"Gm7265",5.65011814194157,2.76003042900644,0.67126247882348,4.11170073716012,3.92755180546721e-05,0.000240915117889797
"Psmd13",271.324613279752,0.486854232942793,0.118409827051044,4.11160327709053,3.92921041642113e-05,0.000240923835915409
"Trip13",49.9245790869251,0.86128516532171,0.209531799609888,4.11052244540101,3.94764902556785e-05,0.000241961034217579
"Heatr1",191.467723299295,0.48188315519884,0.117243973468724,4.11008891068832,3.95506802679598e-05,0.000242322274360616
"Sdhaf4",43.7873395671137,-0.911685519189719,0.221850692840418,-4.10945536169912,3.96593363859382e-05,0.000242894324272706
"Ppp2r5a",593.031936109154,0.275315588517436,0.0670020199325466,4.10906400724346,3.97265966838826e-05,0.000243212501547917
"Mtf1",78.7268373143947,-0.628658805994592,0.153005455202132,-4.10873458834578,3.9783296301376e-05,0.000243465804445285
"Trdc",2.07031532707504,-4.88276718146366,1.18885557330378,-4.10711552446581,4.00630878719256e-05,0.00024508366462121
"Sde2",91.792782166029,0.579091171107831,0.141007190560194,4.10682014730748,4.01143332086983e-05,0.000245302698878595
"Map3k7",44.5149032821031,-0.857146701053467,0.208726201231053,-4.10656015391491,4.01594912421446e-05,0.000245397212412551
"Mrpl9",134.574241319184,0.553684274529778,0.134829438140241,4.10655330295057,4.01606818324815e-05,0.000245397212412551
"Vav1",335.777152352597,0.617617841978668,0.150415107393579,4.10608916006421,4.0241420651643e-05,0.000245796020719974
"Rasd1",19.3146057226574,-1.45334482251947,0.353990514097623,-4.10560386405909,4.0326003822117e-05,0.000246217994896992
"Itsn1",33.1138364166496,0.88179726994239,0.214837013963951,4.10449416360978,4.05200500520073e-05,0.000247307735373123
"Setd1b",273.277215977809,-0.432421282239934,0.105373809030215,-4.10368844231435,4.06614962670012e-05,0.000248075726264919
"Gm14027",6.23727729439846,-2.28460570783315,0.556869799986899,-4.10258503493437,4.08559622923561e-05,0.000249136309428637
"Trmt1",195.820764684508,0.526762271715334,0.128399550432587,4.10252426850899,4.08666974489223e-05,0.000249136309428637
"Arf4",440.427603477558,-0.569712822495808,0.138902154970368,-4.10154056009674,4.10408547856318e-05,0.000250102055995141
"Cyba",1618.28558164292,0.605720352876223,0.147768004176755,4.09913063555818,4.14704925561947e-05,0.000252623357070654
"Parp10",253.932426721048,-0.612783934165208,0.149504703163261,-4.09876024766953,4.15369019124616e-05,0.000252930916321685
"Hcrtr2",2.69486165813146,-4.75528890179507,1.16047630612424,-4.09770443110275,4.17267606387391e-05,0.000253989672899482
"Inafm1",49.829170498903,-0.820060429117754,0.200147298648379,-4.0972845232273,4.18024977960977e-05,0.000254353229600385
"Gpatch3",29.1277211966564,1.1109818202937,0.271178748635101,4.09686166738913,4.1878898459748e-05,0.000254720543579639
"Fblim1",14.6663556333888,-2.15798835608435,0.526870254495678,-4.09586295235054,4.20598703988372e-05,0.000255723368169279
"Setd2",174.524996877446,-0.509426557037935,0.124482010477204,-4.09237089829316,4.26984974458579e-05,0.000259506897062871
"Xlr4b",14.6386580220069,-1.33644830739584,0.326599888957265,-4.09200478194501,4.2765983065232e-05,0.000259817656962654
"Gsn",228.391926987092,-0.530171725314257,0.129595205306833,-4.09098256420066,4.29549428433863e-05,0.000260766212056889
"Robo3",8.11482210211819,1.96197204726279,0.479582609092435,4.09099915231631,4.29518701720072e-05,0.000260766212056889
"Mapk1ip1",67.049167049593,0.698230847181512,0.170698521681994,4.09043288894027,4.30568790243354e-05,0.000261285193682054
"Emd",263.524327366447,-0.45669698073202,0.11167096570787,-4.08966626049186,4.31994320174095e-05,0.000262050162833365
"Btbd2",23.3215956778993,-1.04035741278515,0.254452867757443,-4.08860557145251,4.33974033839283e-05,0.000263050189836119
"Ifi209",8.28237445443607,-2.28581502565025,0.559060231432733,-4.08867398740253,4.33846080279448e-05,0.000263050189836119
"Bend3",30.4510211226715,1.0588372732805,0.259075723570562,4.08697989409308,4.3702497646882e-05,0.000264798466863469
"Lrr1",27.3392720290894,1.11876614472313,0.273748957022285,4.08683253771104,4.37302526676416e-05,0.00026486562109448
"Zfp326",80.7573080805027,-0.646790395968983,0.158279376497694,-4.08638453272152,4.38147384925103e-05,0.000265276200621384
"Med10",267.405734322844,-0.376734393374875,0.0922343167240753,-4.08453606808732,4.41649663181655e-05,0.000267294788532075
"Arhgef39",26.1735827400699,1.10582172432872,0.270794507979832,4.0836194669468,4.43396175956972e-05,0.000268249620998797
"Nat10",70.5640171071536,0.671163281246952,0.16436645062187,4.0833350036315,4.43939529503922e-05,0.000268476106023175
"Kifc5b",15.9015560471385,2.07752609129414,0.50879807198959,4.08320354511218,4.44190841808369e-05,0.000268525871530044
"Ppp4r2",45.9529244812059,0.804521325861495,0.197072893015017,4.0823540647987,4.45818069221492e-05,0.000269407062218404
"Map4",249.874052622597,-0.397908762303189,0.0975326232621915,-4.07975043625673,4.5084075984312e-05,0.000272338674966831
"Dmxl1",6.94314991963675,-2.02794258947802,0.497124106500361,-4.07934872391175,4.51620470586478e-05,0.000272705983132169
"Synpo2",15.1367596116244,-1.36923532486042,0.335679248012185,-4.07899902352831,4.52300268857267e-05,0.000273012704078093
"Usp34",15.6019547594627,-1.74901683056918,0.428873849547426,-4.07816152095738,4.53932274986474e-05,0.000273893735385876
"Kcnh4",3.92249799768228,3.3435111390328,0.820286381099085,4.07602907481275,4.5811293315561e-05,0.000276210748423669
"Nceh1",42.4860523225495,0.796121254799743,0.195318027927027,4.07602546088158,4.58120049157404e-05,0.000276210748423669
"Cpq",10.0945253469596,-1.52599771967314,0.374432131228263,-4.07549884852925,4.59158095109307e-05,0.00027673158789839
"Mir692-1",753.97914177728,6.70187261141426,1.64555170526354,4.07272077199235,4.64671197198362e-05,0.000279948096696639
"Slc8a1",11.3628500725766,-2.13451099118975,0.524329603551508,-4.07093358210523,4.68250998525668e-05,0.000281997862531361
"Mast3",259.696535824176,-0.41815971898263,0.102747952075213,-4.06976207833838,4.70611732022348e-05,0.000283312185927967
"Rcsd1",244.221447493838,-0.50770085185881,0.124759780560233,-4.06942725916141,4.71288507330188e-05,0.00028361214075586
"Eif3i",1043.57247499231,0.484961517078178,0.119188782597047,4.06885200529092,4.72453432366964e-05,0.000284205516092918
"Cnot10",159.372685816027,-0.486732265883559,0.119658341267253,-4.06768354574177,4.74828046167506e-05,0.000285525858041755
"Cd14",544.630066364265,1.12964112453547,0.277740396042078,4.06725539616615,4.75700987018465e-05,0.000285942549404554
"Gltp",492.18338117686,-0.349558667482932,0.0859951821243574,-4.06486338940984,4.80606039978957e-05,0.000288781700345903
"Syt11",35.292933554249,-0.898843098514616,0.221149620367985,-4.06441167305181,4.81537696751944e-05,0.000289232112979135
"Tbc1d25",34.0327317775297,0.859126062364649,0.211397515912504,4.06403102068728,4.8232411444265e-05,0.000289594981335993
"Pak1ip1",249.329228616806,0.47817999514211,0.117723484447573,4.06189128181187,4.86767466769826e-05,0.000292152427071108
"Cdk1",226.410582117629,0.587368737245843,0.144678823110889,4.05981141272939,4.91123665950888e-05,0.000294544419817356
"Med24",62.8843187746615,0.720473927720927,0.177463687638455,4.05983859181796,4.91066502920328e-05,0.000294544419817356
"Dhrs13",16.3319363835693,1.26558036165499,0.311791316831001,4.05906224239389,4.927018057305e-05,0.000295379380665678
"Eci2",146.081394952068,-0.544540490864493,0.134165717153377,-4.05871561243904,4.93433613033934e-05,0.000295706518682388
"Prc1",72.0732603532514,0.796622869558528,0.196314318037067,4.05789489795704,4.95170420577126e-05,0.000296635462734118
"Rsad2",61.8657936160313,-1.8876940534326,0.4652272872458,-4.05757380356593,4.9585150085961e-05,0.000296931503737528
"Pycr1",8.33614098123873,1.95000246036079,0.48066120824984,4.05691665333478,4.97248165858755e-05,0.00029765567486805
"Ube2d1",84.0589600720797,-0.601977244603349,0.148389526804251,-4.05673673585773,4.97631200683052e-05,0.00029777276403961
"Zbtb17",75.6215426400187,0.680792673163078,0.167850334586243,4.05595064699309,4.99308025327147e-05,0.000298663652047153
"C77080",15.997327857712,1.33062926470353,0.328243409385842,4.05378821525525,5.03948433679253e-05,0.000301111979129761
"Dubr",23.600294252726,1.18783013006863,0.293008510915512,4.05390999175152,5.03686028415038e-05,0.000301111979129761
"Utp18",56.2184791537998,0.756651474872213,0.186653392145823,4.05377832234133,5.03969756723129e-05,0.000301111979129761
"Surf4",855.373305262743,0.440795342533912,0.108771605687654,4.05248538667059,5.06763902754536e-05,0.000302667598611328
"Dpp9",352.642524738338,0.574363038469444,0.141959853473608,4.04595401034436,5.21104636369574e-05,0.000311115721834026
"Pex16",74.7031680904806,0.697244749925428,0.172412511937114,4.04404959994865,5.25357973985257e-05,0.00031353727019924
"Nectin2",16.4241923897125,-1.70548917408533,0.421802084563099,-4.0433398423146,5.26951555670321e-05,0.00031437023525852
"Ap3s1",96.2117237026307,1.12191096508232,0.277478171569014,4.04324044208027,5.27175099144352e-05,0.000314385540544532
"Ntmt1",63.607174177988,0.711190236002408,0.17593238328285,4.04240664925806,5.29053776567613e-05,0.000315269970572666
"Zfp638",22.8285065607447,-1.17967268275887,0.291824387903967,-4.04240608960713,5.29055039684476e-05,0.000315269970572666
"Klk1",3.42645353583853,-3.31232731541152,0.819578839551018,-4.04149931106821,5.31105371623362e-05,0.000316373117322098
"Primpol",19.9131254173791,-1.15095134940162,0.284917636651258,-4.03959320640581,5.35439870571911e-05,0.000318835578102547
"Rcn2",76.2178660965282,-0.64943887357843,0.160852942642319,-4.037469647183,5.40308329343461e-05,0.000321614028785297
"Gm11110",9.1648263245327,-1.94758568383623,0.482483270061292,-4.03658697552107,5.42344251228927e-05,0.000322704985740598
"Rps6",1163.34955385467,0.963407790500327,0.238783051882323,4.03465732976356,5.46820407720632e-05,0.000325246567482504
"Tnpo3",165.961225765632,0.501907643820925,0.1244160353184,4.03410736032912,5.48102554933823e-05,0.00032588717403569
"Ndufb3",227.1057521719,-0.518150556665197,0.128451098755336,-4.03383514571668,5.48738223816395e-05,0.000326143066283991
"Hnrnpul1",527.892341756826,-0.349427874004247,0.0866525664709947,-4.03251615312757,5.51828206452765e-05,0.000327856945247385
"Pmm1",124.142333992923,0.580992300868855,0.144098011029698,4.03192449859085,5.53219614887441e-05,0.000328560748475394
"Fen1",211.894473604621,0.422425596819458,0.104788494467801,4.03122116569067,5.54877983948814e-05,0.000329422516105934
"Rab31",89.2863080033826,0.841815784493847,0.208844155953633,4.03083237187037,5.55796730124721e-05,0.000329844701213726
"Mrpl41",213.652029865945,0.477299393303682,0.118429114049172,4.03025385384126,5.57166475372565e-05,0.000330534122264523
"Taok2",75.7782278718164,0.887928273370571,0.220335950063786,4.0298837893386,5.5804434586065e-05,0.000330931337166411
"Serhl",59.2212931385646,-0.876636513026488,0.217557010514434,-4.02945651327714,5.59059563903924e-05,0.000331409675064987
"Mat2b",223.896198398209,-0.42794267991922,0.106255998619325,-4.0274684298284,5.6380634948163e-05,0.000334098898702524
"Mfsd2b",14.2985226683326,1.6125654516554,0.400464528438448,4.02673729417025,5.65561604875908e-05,0.000335014064752556
"Polr3e",89.8149167502217,0.605660920778633,0.150430741006153,4.02617787247261,5.66908116371905e-05,0.000335686516764832
"Bach2",341.886957531561,-0.854627491550789,0.212324422046169,-4.02510216825153,5.69505842515379e-05,0.000337099080478458
"Zzef1",251.765264914424,-0.401170293909635,0.0997458602605716,-4.02192424689742,5.77246243288747e-05,0.000341553484809249
"Jak3",54.296680334428,-0.889838819706988,0.221258403484806,-4.02171761927268,5.77752956657654e-05,0.000341726032107973
"Ackr2",4.14112377863993,-4.40240203351656,1.0947782980629,-4.02127265520899,5.78845573748529e-05,0.000342244869004201
"Birc5",156.750671668686,0.755535750188669,0.187899593980848,4.02095467149161,5.79627587022451e-05,0.000342514998714871
"Sbno2",394.593085627438,0.606089935056567,0.150734459838438,4.02091157991473,5.7973363853735e-05,0.000342514998714871
"Trmt2b",33.8949258842934,-0.872139495609296,0.216951616015496,-4.01997234050103,5.82049745941325e-05,0.000343755550697763
"Stk11ip",58.8207139769221,-0.779661509254868,0.193993328064223,-4.01901197858081,5.8442699967051e-05,0.000345031279961553
"Ctnnb1",552.136222134751,0.300938829231233,0.0748825946972839,4.01880878257212,5.84931162754502e-05,0.000345172626744148
"Ikbkb",273.377216260366,-0.438202424965891,0.109039744452805,-4.01874038833202,5.85100952868378e-05,0.000345172626744148
"Fiz1",72.8380908441247,0.73037896172401,0.181806573429104,4.01734078118372,5.88585774196119e-05,0.000346970767890677
"Pemt",6.81625832887364,2.26238849250541,0.563148458630978,4.0173926747581,5.88456216503801e-05,0.000346970767890677
"Elf1",319.250212723158,-0.812196759044764,0.202245297897057,-4.01589934347039,5.92195287680703e-05,0.000348969085140331
"Tm7sf3",40.7179322214325,-1.07272673620095,0.26720344393617,-4.014644124337,5.95355555033005e-05,0.000350701286718923
"Ccdc28b",105.366828350689,-0.719160892005113,0.179151930513786,-4.0142514230388,5.96347535007453e-05,0.000351155422115026
"Arid3b",103.998704795824,-0.570402181453008,0.142106618914354,-4.01390298221634,5.97229021440374e-05,0.000351544181682965
"Map2k6",5.32708383174381,-2.55481789359744,0.636608779706401,-4.01316785919243,5.99092786483686e-05,0.000352510633291345
"Pskh1",49.1994438934261,-0.841362811090631,0.209655928778118,-4.01306471986804,5.9935471682291e-05,0.000352534186825826
"Zbtb34",32.6417062642175,0.94603086061217,0.235764982341812,4.01260124050406,6.00533097836425e-05,0.000353096570145347
"Setd1a",66.8754736227581,0.682106645853245,0.170002965691659,4.01232203848966,6.01244018223191e-05,0.000353383785331551
"Ctbp1",408.861458929489,0.342846695794817,0.0855385400520163,4.00809618198219,6.12101926102587e-05,0.000359632518490821
"Crtc1",44.3468117022807,0.764094103965935,0.190683707906035,4.00712841362652,6.14614503103315e-05,0.000360975253634098
"Abitram",42.0876343004669,0.790326802365393,0.197240042514043,4.0069287771986,6.15134024405027e-05,0.00036101345569718
"Krtcap2",1010.28971767053,0.450560437985148,0.112443352872811,4.00699931542237,6.14950412681038e-05,0.00036101345569718
"Rock1",68.6216278920795,-0.689719094920738,0.172138588611369,-4.00676629502227,6.15557164686484e-05,0.000361128385353552
"Rpsa-ps10",181.587471862163,1.37671089021771,0.343652483207982,4.00611361037224,6.17259681352156e-05,0.00036199352372247
"Itpripl2",49.7500849919598,1.10624276885562,0.276233833929135,4.00473306662141,6.20875504733149e-05,0.000363979673199097
"Gng2",95.126507322274,-0.649417068672292,0.162175048493771,-4.00442037603113,6.21697262689141e-05,0.000364326979429819
"Cdan1",57.4387112286895,0.672372943865528,0.168021035907752,4.00171883379339,6.28839979905463e-05,0.000368376871709369
"Steap4",7.4092627166193,1.7263872100515,0.431552128944612,4.00041407343648,6.32317443201898e-05,0.000370277450060765
"Slc25a37",98.8558381390953,0.794149244044166,0.198566280375249,3.99941642933226,6.34988648937831e-05,0.000371704667121419
"Bcl3",386.047324717118,-0.407924992686822,0.102024549963434,-3.99830229913314,6.37984372214766e-05,0.000373320726385856
"Acod1",467.04285484597,1.53088296644993,0.382892407031277,3.99820664588126,6.38242191605667e-05,0.000373334083138411
"Prelid1",495.246499597264,0.710219365669257,0.177645038457961,3.99796905015913,6.38883023019353e-05,0.00037357138707061
"Utp4",97.6162343213947,0.692822656672719,0.173308265325374,3.99763193851137,6.39793309049069e-05,0.000373966015484274
"Klhl8",17.5393432186393,-1.12037123594294,0.280291417674742,-3.9971656829074,6.41054339544531e-05,0.000374565292105331
"Nprl2",63.8627641264975,0.686349488622373,0.171735910407162,3.99654031003263,6.42749411375596e-05,0.000375409093240917
"Son",331.961629998906,-0.331700755943032,0.0829986708886316,-3.9964586467669,6.429710723916e-05,0.000375409093240917
"Cdkn1a",1017.72531599321,0.671907328561753,0.168131925784349,3.99631019169769,6.43374213710685e-05,0.000375506470728202
"St6galnac6",32.3899157744669,-1.0035220135851,0.2511342698343,-3.9959580755236,6.44331369579879e-05,0.000375927009493777
"Slc25a35",3.85154693990839,-3.33483203523567,0.834848609383451,-3.9945350543238,6.48213309241229e-05,0.000378053041259743
"Gvin3",36.2975077139684,-1.68146210066103,0.421005917493501,-3.99391559784188,6.49910065683073e-05,0.000378625640392628
"Lage3",82.0442658625209,-0.561190279497547,0.140509296787172,-3.99397258636614,6.49753792721059e-05,0.000378625640392628
"Ppp1r9b",237.722759802868,-0.510690877658823,0.127865389907343,-3.9939727085562,6.49753457691775e-05,0.000378625640392628
"Tmcc3",108.174143105454,-0.721599238056837,0.180824971480495,-3.99059506078603,6.59077258463163e-05,0.00038382552805001
"Angptl8",3.47476357871333,3.66036197656541,0.91741828437905,3.98985069176259,6.61149004390186e-05,0.000384890957594243
"Rtn1",7.1016995014904,-1.76173652052147,0.441688241286216,-3.98864256696356,6.64524610836665e-05,0.000386714377009601
"Rps8",9209.40288453885,0.454399387361551,0.11393283024804,3.98830948351139,6.65458139485307e-05,0.000387115835298538
"Gm6407",7.67295015976031,2.25215231492324,0.56479490693133,3.98755776173645,6.67569543376223e-05,0.000388201952255419
"Habp4",25.2019081706816,-1.06788773017358,0.267869232611002,-3.98660092375877,6.70266239971567e-05,0.00038962750656525
"Scarf1",13.5737721780819,-1.40704635832351,0.352984003437152,-3.98614765718138,6.71547295409979e-05,0.000390229403152097
"Eef1akmt1",86.4992652745898,-0.797439067243588,0.200090318425844,-3.98539556294988,6.73678032670119e-05,0.000391324420659239
"Baz1b",312.15477305212,0.409391416042005,0.102727342469573,3.98522346826273,6.7416648794052e-05,0.000391465021707275
"Pxmp2",12.940171687736,-1.34806087777128,0.338398501970783,-3.98364907031317,6.78650675391039e-05,0.00039392485494839
"Zfp580",18.9387584363891,-1.25688683005083,0.315531687185687,-3.98339336775126,6.79381624113419e-05,0.000394205108191742
"Rps6ka2",13.1208353556547,1.48700695493554,0.373328349335616,3.98310751803836,6.80199633014339e-05,0.00039453565424238
"Ndufa5",125.490652505624,-0.919995401933891,0.231008492931264,-3.98251765664578,6.81890571149281e-05,0.000395372098680607
"Gm37660",9.70220917179181,-1.83516469677249,0.460854157880754,-3.98209425995314,6.8310676115473e-05,0.000395932765941817
"Trim33",62.4399456236961,-0.733359934537233,0.184169993565147,-3.9819729606377,6.8345556662118e-05,0.000395990466335182
"Mccc2",16.0520406410004,-1.31938967452512,0.331384745027606,-3.98144360693249,6.84979737114874e-05,0.000396728876541889
"Tmem154",54.0667911842319,0.925340337431165,0.232480051890203,3.98029994361921,6.88283679197277e-05,0.000398497187004634
"Zfp467",23.3015606238284,-1.12818997085646,0.283576391219809,-3.9784340508867,6.93706466455312e-05,0.000401490514847925
"Arid5b",82.3797684483516,-0.580007467779715,0.145879645095808,-3.97593144265458,7.01043209861186e-05,0.000405588983068633
"Smagp",35.3395116640548,-1.04116851149113,0.261876483749679,-3.97579995188251,7.01430715997157e-05,0.000405665445396681
"Mrps7",265.779919511538,0.335649669340738,0.0845168569773639,3.97139317935871,7.14535386853439e-05,0.000413094020776586
"Mrps16",373.464637279183,-0.311192732260283,0.0784120936706059,-3.96868286118649,7.22709879317046e-05,0.000417516067371269
"Zfp710",161.523228028092,-0.495981451031415,0.124971596044841,-3.96875343460808,7.22495908259121e-05,0.000417516067371269
"Tut1",115.841949131312,0.561721671837574,0.141567537922398,3.96787060141916,7.251768827699e-05,0.000418788990787546
"Eloa",84.2517633501567,-0.60356828972256,0.152202632107984,-3.96555750293689,7.3224596089145e-05,0.000422572313553737
"Scyl1",213.334929486457,0.402283002157174,0.101444366441656,3.96555290616891,7.32260073779467e-05,0.000422572313553737
