"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Control","lfcSE","stat","pvalue","padj"
"Usp16",138.576450689692,0.711668308234659,0.213975052180726,3.32594057569652,0.000881207133214565,0.00455206999234902
"H2ac25",12.9196219301525,1.87678430968439,0.56430947394193,3.32580684243043,0.000881630015237306,0.00455253199623107
"Phrf1",140.230356276022,0.804764254884367,0.242007648580023,3.32536702706014,0.000883022095922929,0.00455799647472051
"Cebpd",34.694191922822,1.8307095541403,0.550653044348197,3.32461533252267,0.000885406038715483,0.00456857469636526
"Nup54",28.0924558735077,1.15309130684157,0.347185702840167,3.32125227913666,0.000896144946918242,0.00461700640010368
"Klhl25",48.3646878565694,1.06488574228005,0.32065859232657,3.32093312876373,0.000897170305816569,0.00462054552444874
"Dtnb",33.8467504280159,1.18955219849558,0.358273957331272,3.32023071773448,0.000899430827100744,0.00463044083047001
"Copa",313.778542093716,0.583804818204543,0.176023457720032,3.31663078186485,0.000911099340402566,0.00468697788037537
"Apmap",78.3019856395748,1.03688625764863,0.312817040661012,3.31467318870351,0.000917503240647601,0.0047057369438624
"Tmem132e",2.62309564852637,4.85599693177498,1.46499025156145,3.31469573029531,0.000917429263256506,0.0047057369438624
"Rapgef1",291.479946791257,0.840316142166685,0.253674274217828,3.31257927023815,0.000924399254414223,0.00473576848799902
"Cul2",51.5902635182266,0.959822790672674,0.289790335397907,3.31212836810018,0.000925890505089316,0.00473902278704015
"Pik3r1",119.646804792875,0.992277718773179,0.299668089991035,3.31125585911688,0.000928782450956245,0.00474982101373732
"Leng1",49.4327556354781,0.991974124629671,0.299894502850648,3.30774360717005,0.000940508727853682,0.00480208139917215
"Tbc1d9",150.612379999242,1.24933014562746,0.377830373707049,3.30659002707954,0.00094438998274921,0.0048182946317171
"Tefm",32.7066772410072,1.0997541564538,0.332818825636045,3.30436282969294,0.00095192546466013,0.00484768309175858
"Alpk1",13.589438159846,1.48959120649562,0.451007730084487,3.30280637588313,0.000957224577129434,0.00486740676035313
"Itpkb",199.492888330806,1.0142685113111,0.307129601498474,3.30241209692105,0.000958571272222375,0.00487243990307226
"Rnf20",86.5482090789899,0.777633202413366,0.235687882113999,3.29941953501553,0.000968849983109097,0.0049210226262606
"Zfp558",2.45232465416808,4.76145949756122,1.44378221755701,3.29790701094655,0.000974083874211835,0.00494025525059962
"Prpf4",14.9604996375269,1.57137181725676,0.476617279039978,3.29692582782957,0.000977493118422765,0.00494835504109233
"Nampt",14.8558608344708,1.81790118826212,0.551799002877249,3.2944988642296,0.000985973431269446,0.00498573898411917
"Fam207a",109.72288316777,0.597398883381613,0.181408061692258,3.29312202450541,0.000990814627768034,0.00500651077458067
"Arl14ep",80.6793686184861,0.676430815983088,0.205539669563375,3.29099884912738,0.000998323217045077,0.00503699441327289
"Ap5b1",43.4536676605515,0.876118483515056,0.266436809110704,3.28827869707384,0.00100801998962497,0.00507841214699252
"Cyth2",166.842717029173,0.499580390945192,0.151949568129219,3.28780395427215,0.00100972125795108,0.00508510672622874
"Gm42820",19.3282988746593,1.48636145578521,0.452247508137707,3.28661060379491,0.00101400944283128,0.00510481966186413
"Rps5",5024.24594488058,0.576364735476737,0.17539473694761,3.28610051537006,0.00101584753177502,0.00511218811327844
"Mosmo",44.6756791852571,1.12737033249474,0.343487787444776,3.28212639197833,0.00103027413532554,0.00517525120294319
"Tcerg1",138.116942043127,0.847882132724846,0.259092452681224,3.27250803313844,0.00106597843316755,0.00532716088873958
"2410004B18Rik",127.471611462021,0.675096254704296,0.206375239357184,3.27120761583164,0.00107089260389486,0.00534976096632878
"Ankrd52",14.0334071572883,1.6651816682088,0.509080847601669,3.27095720857234,0.00107184127532157,0.00535254167226242
"Ido2",12.0363314331655,2.81278441706824,0.86016665675297,3.2700458626078,0.00107530048942111,0.00536785286364404
"Slc25a43",22.1529905519507,1.5732166907229,0.481866336316406,3.26484041767525,0.00109525764379175,0.00546148743998857
"Wbp4",111.778892097368,0.67201663615081,0.205860188378503,3.26443224133854,0.00109683694552962,0.00546537037128316
"Fanca",22.2621571670684,1.82080621991022,0.557976068292327,3.2632335388196,0.00110148710574849,0.00548479088275971
"Pfdn2",187.251905521272,0.57946487755995,0.177574540710819,3.26322047766753,0.00110153787449843,0.00548479088275971
"Snx27",164.765476519268,0.493754393805246,0.151327178699659,3.2628269293595,0.00110306861359756,0.00549041041977668
"Luzp1",57.7073861570332,0.74690297941295,0.22897858622188,3.26189008211101,0.00110672047765203,0.00550657969438164
"Il10ra",155.781327969309,0.729790177223824,0.223927471657386,3.25904710048448,0.00111787107223378,0.00555598607543059
"Acbd3",111.705576642632,0.858101979784924,0.263488099019247,3.25670109192387,0.0011271505912646,0.00559192842388648
"Tapt1",96.0663782524532,1.05084101329667,0.322779483025001,3.25560039767234,0.00113152883072156,0.00561161028908154
"Abhd15",6.8418076124416,2.44949864764202,0.752554793190606,3.25491069860426,0.00113428025821347,0.00562321291408441
"Sec22b",113.534276757881,0.74477765233371,0.229042181043639,3.25170520530368,0.00114714934045171,0.00568151014040024
"Eng",110.954304503869,1.65466411271405,0.509181368232865,3.2496556550304,0.00115544825195042,0.0057157010811156
"Gphn",59.392109578873,0.755111205394253,0.232447303007772,3.24852642135841,0.00116004434857386,0.00573220611331124
"P3h2",3.60915148808734,4.72187402932066,1.45491482654645,3.24546423142103,0.00117259294293072,0.00578583717016013
"Kctd1",15.1555347839258,2.20759252899377,0.680434230155626,3.24438782053756,0.00117703369692329,0.00580355401375718
"Efhd2",1412.96709514468,0.616383322135202,0.190077236519258,3.24280452211201,0.00118359387101917,0.00583168788200098
"Ccng2",130.804940050588,0.778493893793239,0.240077943603346,3.24267145123276,0.00118414676762874,0.00583230729380777
"Gm43055",66.5786740121732,1.30730807949104,0.403350430220794,3.2411223133577,0.00119060086865051,0.00585986793788229
"Gm5970",2.44729220376442,4.55987830743748,1.40730077365169,3.24015902841113,0.00119463052983271,0.00587334916233561
"Stard5",52.1086372777888,1.04847936804007,0.323768355233606,3.2383627093005,0.0012021786560325,0.00590408100388911
"Prkce",55.0824341202142,1.53827709297806,0.475039852002636,3.23820640835314,0.00120283751123852,0.00590519257135546
"Clec4d",2573.30006047847,1.17749122580713,0.364399186419268,3.23132232367923,0.00123218903729064,0.00603843392897673
"Tnc",7.5983131248792,2.71012791645554,0.84106741268577,3.22224815226323,0.00127188926024587,0.00621514104156655
"Fus",480.793119299739,0.69254486737948,0.21508157482704,3.21991722413413,0.00128227616374438,0.00625917642602861
"Phtf2",20.9030511109979,1.37804081146177,0.428357850575484,3.21703176353701,0.00129524258037519,0.00631752399290352
"Psmd1",466.403223516143,0.554731666518916,0.17269365700133,3.21222954074476,0.00131709095809841,0.00641764555707268
"Pmpcb",117.310436810337,0.718708924302241,0.224103648410503,3.20703803530115,0.00134109263183097,0.0065183117488032
"D5Ertd579e",50.8681239338833,0.849858968243232,0.265312794546005,3.20323401552302,0.00135893506293656,0.00659329794394911
"Ehmt2",245.890547481843,0.479466560979506,0.14971876463643,3.20244801741331,0.00136264890888981,0.00660896822489257
"Mtmr6",196.278930220627,0.492410271250126,0.15381084762661,3.20140145411263,0.00136760845928703,0.00662423933307955
"Spop",307.79971893584,0.386895446778834,0.120928302662149,3.19937879108207,0.00137724085536324,0.00666553328545706
"Luc7l",120.353732101377,0.682363877625848,0.213321515951365,3.19875786829407,0.00138021036384854,0.0066775379509653
"Cacnb3",541.822387560967,1.9647868936735,0.616027691572608,3.18944573523594,0.00142545898487127,0.0068818216126052
"Pdzd11",48.9247959085688,1.01313414471176,0.317935046237093,3.18660731713182,0.00143952072056792,0.00694234418859549
"Rock1",60.2129291117362,0.853918985087291,0.26915972814695,3.17253621470849,0.00151113711291843,0.00725951970537485
"Ppp2r2d",167.05917545516,0.635300710529856,0.200288918959706,3.17192141147692,0.00151433980982041,0.0072723466139564
"Pcnx",73.2285930055093,0.710993924899662,0.22418274433932,3.17149264540857,0.00151657708224118,0.00727541352910711
"Dld",166.270548102838,0.661126453035394,0.208604642187767,3.16927967710473,0.00152817268908226,0.00732846565649457
"Cert1",283.009322024875,0.760947104320866,0.240434052725721,3.16488906498169,0.00155142089876779,0.00743212264241287
"Tfam",21.9942469004018,1.24224363671686,0.392659389759431,3.16366721162058,0.00155794827638858,0.00745815842129497
"Srfbp1",24.8819886068974,1.12593620948982,0.356279219017401,3.16026349388294,0.00157626517601113,0.00753527606725487
"Atp1a1",777.795175805287,0.484225087592645,0.15324420546589,3.15982640988292,0.00157863162867195,0.00754394736655867
"Il4ra",329.653831799255,1.03195342968386,0.326788761496862,3.15786083021024,0.00158931411986744,0.00759233928570682
"Sf3b4",208.577733436976,0.700266838209506,0.221857430247369,3.15638217493421,0.00159739410255375,0.0076229366243154
"Fstl1",23.8989837410403,1.47691640286505,0.468127240358837,3.15494650927159,0.00160527533736647,0.00765519531298095
"Vhl",56.5460560237924,0.819046600124016,0.259978511820439,3.15043960513825,0.00163024958523117,0.00776344526932724
"Itgal",291.657204114156,0.867533761774966,0.275618109137572,3.14759347449825,0.00164620462501727,0.00782577707011168
"Trip12",148.104253369201,0.784156557029854,0.249276603424078,3.14572866550103,0.0016567362844522,0.00786215519347441
"Pola2",58.7895324838419,0.942764980717203,0.300220818805519,3.1402385233248,0.00168810328153178,0.00798879518293014
"Plcb3",27.221636227155,1.17353684308516,0.37439063317657,3.13452511652902,0.00172132517480692,0.00812629758355427
"Hnrnpu",348.511826185829,0.450500953844826,0.143735108458425,3.13424436573986,0.00172297305911588,0.00813126552924615
"Atp6v0a2",122.185252694107,0.5678498926319,0.181422744769497,3.12998181872604,0.00174817122619674,0.00823026956940142
"St3gal5",212.077093527193,1.73389850019335,0.554084558445874,3.12930305269051,0.00175221490318866,0.00824646331376585
"Homer1",20.2712384525902,1.23924457504581,0.396069715975039,3.12885465629467,0.00175489089246663,0.00825336732857284
"Ptafr",708.73937051644,1.01106884739363,0.323313724112762,3.12720670973126,0.00176475800192581,0.0082865013312712
"Itprid2",295.559387448012,0.82991713708023,0.265447754230224,3.12648015986016,0.00176912441137002,0.00830314733187859
"Cnn3",56.4508735374803,1.61260804220663,0.516254869612688,3.12366650103749,0.00178612776957631,0.00837143921662389
"Zwint",164.389895118564,0.742586662605722,0.237725290147335,3.1237175571244,0.00178581789650915,0.00837143921662389
"Creb1",21.2967032828963,1.36093230655953,0.435778651569101,3.12298985197932,0.00179023920461711,0.00838782973940883
"Ewsr1",519.279747122566,0.469879673623441,0.150506899408389,3.12198095549399,0.00179638558832517,0.00841074362644203
"Vps29",346.635607575462,0.528548885254214,0.169459137488432,3.11903443560425,0.00181444754208452,0.00847222436761138
"Hmgn5",40.661268797552,0.987681524088827,0.316886230050003,3.11683320519474,0.00182804967366102,0.00852939147007658
"Fbn1",2.79320791258979,3.91301752327398,1.25605231833736,3.11533004330078,0.00183739198063131,0.00856232063416589
"Wfdc21",197.41087653592,3.83825891790813,1.2320631514254,3.11531021236012,0.00183751552465437,0.00856232063416589
"Zswim4",73.229859473891,0.831687063787851,0.268453013866795,3.09807311085182,0.0019478336910409,0.00902401539999367
"Ppp4r3a",118.519470282118,0.656125894313641,0.21190746857938,3.09628489600808,0.00195961982803454,0.009072461686048
"Sh3glb1",500.437079864843,0.553295761114726,0.178758637090332,3.09521134262805,0.0019667270410906,0.00910227942102031
"Smarca4",280.889540480559,0.621846919000608,0.201069109177144,3.09270241234696,0.00198342920145756,0.00917646861657068
"Pik3r6",54.9969428862794,0.986376286040837,0.319017240373787,3.09192156789118,0.00198865385303786,0.00919752407030012
"Eif4g2",715.151289695943,1.02427646809241,0.331319889374447,3.09150310905363,0.00199145896834502,0.00920426177888104
"Itga5",29.5407657921911,1.8961447972177,0.613414275775266,3.0911324892484,0.00199394642952049,0.00920952320779543
"Prelid3b",316.281071862141,0.477320076824047,0.154422641728347,3.09099800056344,0.00199484977206986,0.00921057962058498
"Psma2",379.312073594888,1.446000460255,0.468264414188324,3.08799989160281,0.00201508544434604,0.00929458161204609
"Sugt1",238.914060769964,0.492839696871267,0.159626271420669,3.08745980523762,0.00201875070702464,0.0093020598727666
"4933430I17Rik",13.1868333953651,1.42387544315942,0.462034410660041,3.08175194381157,0.00205786246771199,0.00945038556060267
"Mpp1",547.551320371667,0.871893833646465,0.282915752184797,3.08181438083008,0.002057430898221,0.00945038556060267
"9130015A21Rik",2.82516568896415,4.16039216814693,1.35035829948516,3.08095426949509,0.00206338336709138,0.00947253168930346
"Ppig",145.758856865045,0.668657120645683,0.217036230328216,3.08085483992464,0.00206407249510568,0.00947253168930346
"Ino80d",89.9905774139381,0.703623976031218,0.228756511161048,3.07586425610354,0.0020989337790295,0.00962281493790793
"Psma4",34.0529740869362,1.00936219239435,0.328209322899659,3.07536112465317,0.00210247815989503,0.00963582890803856
"Dennd1b",43.8608113507845,1.02873236255423,0.334600679011794,3.07450769553868,0.00210850281706681,0.00966019763805811
"Nudt13",77.5783237440128,0.688527243810103,0.224342280995858,3.06909264162654,0.0021470999860678,0.00981397928014182
"Mark2",243.255846193631,0.772618051433981,0.251781369630608,3.06860691308297,0.0021505936085823,0.00982517517968992
"Sesn2",126.764748419883,0.80695728145626,0.26297656804409,3.06855202901943,0.00215098869201591,0.00982517517968992
"Mapre2",247.456592982314,0.797600441425389,0.26017435683906,3.06563817862639,0.00217205986881789,0.00990154704139252
"Mbd1",141.4830431243,0.509742010850576,0.166304128189054,3.06511940744551,0.00217583108698475,0.00991542784733069
"Trps1",19.88667760335,1.15807991778014,0.37784640078857,3.06494891935774,0.00217707176358224,0.00991777136743019
"Kdm7a",155.023184279156,0.801144312433277,0.262159393670581,3.05594356630212,0.00224353478857466,0.0102035244731545
"Orc4",53.7334615485765,1.01189177793109,0.331349854216852,3.05384705939499,0.00225927227203368,0.0102682571005579
"Armc7",37.6772270724385,1.02605928483967,0.336975503810512,3.04490763642167,0.00232751777192185,0.0105538359814178
"Arid4b",99.216830561772,0.627451788960369,0.206209199713319,3.0427924158218,0.00234393962719015,0.0106121419877721
"Cs",484.220564709157,0.526124454127955,0.172912676113241,3.04271766509123,0.00234452190274399,0.0106121419877721
"Lipe",104.131311766546,0.758766837519684,0.249743346384535,3.03818639617087,0.00238006687501784,0.0107492732532645
"Lysmd2",23.5326684738957,2.02587071920733,0.667449985433379,3.03523973843812,0.00240344557452447,0.0108440986216069
"Psmd8",1333.20886999968,0.396935742668462,0.130857721427186,3.03333833372097,0.00241864265177485,0.0109090611578071
"Abi1",316.794491795549,0.668332325186631,0.220463299635469,3.03149016771365,0.00243349845827223,0.0109651994887098
"Cbwd1",18.0882262584798,1.4208872041248,0.468846571677258,3.03060167218819,0.00244066998700133,0.0109938856260407
"E2f4",214.83500273967,0.446097362511404,0.147611876104846,3.02209669223734,0.00251030348178244,0.0112666965494168
"Stk19",120.000341424047,0.593419570462623,0.196360287114679,3.02209565479017,0.00251031208549959,0.0112666965494168
"Slamf1",6.97336230279103,3.40652919519167,1.12958917435034,3.01572401059073,0.00256366490976705,0.0114722114103735
"Abcf1",280.231837563853,0.632408723046617,0.209716199718196,3.01554540801526,0.00256517526578544,0.0114752090117197
"Bud31",183.077803804845,0.593819342474851,0.197196997494887,3.0113001212924,0.00260131601357098,0.0116140508611133
"Ift57",76.2583446151342,1.04087035981549,0.34599828915412,3.00831071263434,0.00262704396995601,0.0117135961207738
"Ostf1",1375.16757699809,0.362507712000052,0.120595264349372,3.0059862960277,0.00264720927910344,0.0117919570269492
"Acap2",200.452057717419,0.645254868522231,0.214919673934607,3.0023071257709,0.00267941702486519,0.0119082293751577
"Arfgef1",233.811926293075,0.936422593226821,0.311996293182317,3.00139012446412,0.00268750008266323,0.0119402663939476
"Ssr3",424.310497508348,0.857594956324856,0.285948266068151,2.99912626894707,0.00270755070820414,0.0120215251444264
"Srsf11",373.982121590226,0.494072777149512,0.164809618171982,2.99783946246351,0.00271900859486906,0.0120645512985854
"Rnf11",109.457197528962,1.00430339539695,0.335131295551894,2.99674607751288,0.00272877902697648,0.0121039701284308
"Eloc",156.136807138415,0.505063612125804,0.168543910252833,2.99662925446643,0.00272982484621088,0.0121046763966603
"1110004F10Rik",282.45405493951,0.308795758001583,0.103119495903745,2.99454293579773,0.00274856368772694,0.012175905265586
"Amigo3",9.20739932344326,2.4223906718678,0.809411416758254,2.99278045962044,0.00276448533291241,0.0122226419204188
"Mex3c",40.0674020017854,1.14866765062568,0.384093760443191,2.99059180055484,0.00278437422959054,0.0122986287145259
"Rpa2",64.998827473742,0.718853052851942,0.240432295454261,2.98983566868076,0.00279127570726756,0.012321140391634
"Slc12a6",99.6223346269111,0.653725839062462,0.21870939160022,2.98901585468908,0.00279877608326604,0.0123475982992785
"Sema4d",973.478239068756,0.929432190925537,0.31128980604105,2.98574567135993,0.00282887808261255,0.0124629469060694
"Tpm3",1027.29113136538,0.673897168497957,0.225871196705199,2.98354627915444,0.00284928942556511,0.0125366898250855
"Crk",102.683125449818,0.726318968506927,0.243490401527958,2.98294702357509,0.00285487404705691,0.0125572150014394
"Acss1",118.082198312704,0.641775692045078,0.215189662922039,2.98237230975907,0.00286023934343833,0.0125699835477139
"Jund",448.15671862401,0.861053077311655,0.28870547009099,2.98246194310167,0.0028594019572592,0.0125699835477139
"Adamts1",10.2911141955469,1.74354787388692,0.585351672423462,2.97863311241312,0.00289537235850412,0.0126985283683446
"Ints13",60.543220872306,0.911440247307533,0.306103451386268,2.97755625812072,0.00290556314908396,0.0127273639035642
"Intu",5.17426923200733,2.82846794304342,0.949964470516522,2.97744603175054,0.00290660811919088,0.0127273639035642
"Tnrc6a",253.880599225157,0.505879716295316,0.169891620991144,2.97766136637008,0.00290456701927838,0.0127273639035642
"Dcaf13",124.32569235901,0.805801930551262,0.270702366712937,2.97670811059352,0.00291361261266155,0.0127416889816362
"Sfr1",318.730216085961,0.474302456829092,0.159717606263376,2.96963163877477,0.00298157036241733,0.0130119365014995
"Nckap1l",689.3513927609,0.612075917428124,0.206470502264992,2.96447148969766,0.00303203337084415,0.0131961592643083
"Arhgef2",234.128041716235,0.506387501958581,0.170838347515763,2.96413252248216,0.00303537536902637,0.0132060631715683
"Dclre1c",32.171690863754,1.06091817446582,0.358248155054936,2.96140582860262,0.00306238127506471,0.0133112676053672
"Hmbox1",72.7310035564979,0.680515713392148,0.229901377126015,2.96003321902304,0.0030760587213163,0.0133622111747157
"Zcrb1",411.206124193014,0.758028879757282,0.256301291709749,2.95756948667945,0.00310074853057139,0.0134352648961889
"BC055308",11.2137748180949,1.46811754844889,0.496792335935054,2.95519363374563,0.00312472867770007,0.0135126780684529
"Ptma",828.759920502018,0.678895473481125,0.229843268789607,2.95373224134995,0.00313956277891316,0.01356899354875
"Zscan29",59.5188093028284,0.666243064120163,0.225794572908319,2.95066021976836,0.00317095535733145,0.0136830131143003
"Kif3c",46.0902988433682,0.797457653031474,0.270917371504063,2.94354565971239,0.00324475955896543,0.0139541295394249
"Cbx1",118.83139177472,0.589973898076334,0.200481132582845,2.94279012930325,0.00325268842662295,0.013978267261153
"Ube2l6",248.512291628924,2.68079905858057,0.911106154159024,2.94235643820783,0.0032572477419343,0.0139934560794931
"Smim30",250.775343336398,0.610810298477438,0.208182582714595,2.93401249284537,0.00334610740104809,0.0143526246768802
"Rufy3",57.1573380675963,0.86410230091015,0.294633849266308,2.93280050157822,0.00335919666351588,0.0143952015213378
"Acsl4",104.80453819735,0.73439492291342,0.250670291718866,2.92972461107224,0.00339262524566593,0.0145293326471383
"Eapp",132.472327071499,0.568770666052712,0.194243002274232,2.92813980114312,0.00340996682880592,0.0145852998476464
"Zfp346",28.0895945669564,1.21065949829467,0.413788581157259,2.92579242981712,0.00343580095814855,0.0146774062833549
"Limd1",429.506421897457,0.488342341231364,0.16716025951174,2.92140214820059,0.00348459717606492,0.0148579654106228
"Adgb",7.12659174209881,3.55382804942594,1.21978427202352,2.91348899222191,0.00357414437824063,0.015187610705297
"Sh3kbp1",260.78954980616,0.548147637492127,0.188297594851895,2.91107083934488,0.00360192344019926,0.0152866213021575
"Glrx",363.999665498141,0.968619795011543,0.333069708008922,2.90815937841335,0.00363562996779608,0.0154052540086333
"Map4k4",262.449874890874,0.727482343108373,0.250179456340762,2.90784204965852,0.00363932102499282,0.0154118020949836
"Gm37988",34.9929597306048,1.44838787645232,0.498148943466286,2.90753979396996,0.00364283992603639,0.0154219204682713
"Mybpc3",7.13876402573399,2.2971141317594,0.790266813909516,2.90675768149163,0.00365195975007624,0.0154461606157964
"Dph3",172.134901262248,0.62580974556841,0.215682322154805,2.90153471696784,0.00371339630161961,0.0156865716912167
"Pip4p1",234.704706764806,0.602700854214309,0.207956456184035,2.89820698656711,0.00375302812343812,0.0158295004539081
"Baz2a",154.809590755796,0.677727763477263,0.234047052093115,2.89569023585749,0.00378325643390319,0.015939698156463
"Snrnp35",50.5036007536177,0.890118595850654,0.307464059748894,2.89503298882352,0.0037911868800758,0.0159604715711072
"Klrg2",3.27980855277688,3.62662207211697,1.25306671569838,2.89419711391483,0.00380129450099221,0.0159738608254991
"Lcor",17.9789742032406,1.64623793911755,0.569622396293809,2.89005128630586,0.00385178980989984,0.0161661500997733
"Zfp703",187.230119979323,0.595293409284035,0.206010828486968,2.88962193713857,0.00385705386352048,0.0161832687150108
"Xylt2",125.038297090904,0.629566680023008,0.217912569165057,2.88907924143716,0.00386371695847102,0.0162062450488494
"Arl5b",18.1465257402832,1.4733086705709,0.510283217496736,2.88723716566345,0.00388641160664851,0.0162864265394635
"Atp6v1f",1152.11564087952,0.454030801996842,0.157526258447555,2.88225472039636,0.0039484040632415,0.0165360615568823
"Arfrp1",105.500051322975,0.53545190803791,0.185880284859047,2.88062775696703,0.00396884068092749,0.0166012811938428
"Git2",231.223534012546,0.417239885225152,0.144861172007297,2.88027412344927,0.00397329543114846,0.0166148246620122
"Snrpf",262.028986518822,0.62846221092991,0.21820648202669,2.88012622307453,0.00397515989034953,0.0166175315318255
"Traf3",116.533136331043,0.672042106818508,0.233637117716997,2.87643553124357,0.00402194343753676,0.0167925363158072
"Hmgcr",121.318612523369,0.782023342321642,0.272110317255643,2.87392021812588,0.00405411359488171,0.0169061737663164
"Msl1",435.151054639906,0.31432066631447,0.109545139435242,2.86932553954419,0.00411348187772871,0.0171171496728528
"Dusp4",34.2085508856721,1.40407590851609,0.489617901781838,2.86769724596735,0.004134709823296,0.0171950025030339
"Nck1",66.9009119306003,0.746932826537247,0.260498195823028,2.86732437503975,0.00413958488073218,0.0172100342194386
"Ube2j1",143.72779127002,0.550943881047394,0.192212854702557,2.86632172390323,0.00415271980501626,0.0172436385334206
"Fcgr4",93.3806390625243,0.731375610592786,0.255191411532246,2.86598834263813,0.004157095533947,0.0172565598434109
"Trio",171.722283826693,0.517428430400496,0.180614598007008,2.86482065187455,0.0041724548309967,0.0173045339634259
"Dcun1d2",62.815313469634,0.59821369983023,0.208908805886427,2.86351595995167,0.00418967706689077,0.0173706835694685
"Ing1",82.3913007660458,0.997387306117461,0.348911098365712,2.85857145499009,0.00425553254063755,0.0176055403149263
"Gpbp1",144.108535006274,0.966362108322011,0.339589706358996,2.84567550260321,0.0044317330648297,0.0182303258614402
"Zfp622",160.993885985809,0.556686530115335,0.195672519465865,2.84499086348428,0.00444126969499051,0.0182530569372984
"AB124611",324.770215284597,0.708180630401217,0.24931433531762,2.84051307959895,0.00450410258810137,0.0184834723881419
"Eif4e",31.5852724035247,1.45848324960305,0.513701410525015,2.83916535894353,0.00452317105127075,0.0185561461427282
"Mamld1",8.46737789921324,1.98945157836967,0.701374100789223,2.83650561965581,0.00456101756919944,0.0186833401957036
"Chst15",49.8651675384322,1.33577800564141,0.471435785355141,2.83342513898293,0.0046052093141214,0.0188304650391433
"Slc35a3",123.328325356262,0.597214954385575,0.211066973082645,2.82950452012088,0.00466201414622993,0.0190285438381098
"Mob4",166.212516485779,0.487946967548141,0.172516084292104,2.82841434496014,0.00467792174521902,0.0190820632170527
"Serpine2",11.9692474128806,2.11621299834728,0.749020920267291,2.82530559706142,0.00472355415176045,0.0192337264640577
"Pop7",103.359219911937,0.562119063348051,0.198967259786575,2.82518372093487,0.00472535131623855,0.0192353075493754
"Iqgap1",1028.348783718,0.440670460643606,0.156194749453983,2.8212885656149,0.00478311560411723,0.0194414639306379
"Ppp2cb",179.462548580262,0.534820117430021,0.189695857786216,2.81935580287026,0.00481201460001599,0.0195531057541721
"Arl4a",38.4871989663902,1.09966513461938,0.39007183136993,2.8191349545989,0.00481532679901686,0.0195607428702699
"Selenos",339.692068644443,0.569666689862594,0.202198077132998,2.81736947225215,0.00484187908901014,0.0196569060964185
"Ppic",27.7096327388271,1.05279142122964,0.373829683823605,2.81623281078558,0.00485904413990533,0.0197185622350171
"Tiprl",23.445080551193,1.14551967581037,0.406765076322727,2.81617017411179,0.00485999163281543,0.0197185622350171
"Zfp382",8.9826394776785,1.5477184880296,0.549600881587961,2.81607715685932,0.00486139899531733,0.0197185622350171
"Gpr18",127.184458755636,2.00653902189183,0.713616827448179,2.81178770554922,0.00492670083387511,0.0199656415805571
"Med6",56.6973712543637,0.817489854615676,0.290902034229333,2.81018954295523,0.00495123313662193,0.0200591056422253
"Gm29367",4.42493010248775,2.35077404581028,0.836624810184254,2.80983066387017,0.00495675721163561,0.0200755283923052
"Pkmyt1",41.9672991363816,1.09639736817778,0.390815214084547,2.80541117301691,0.00502524301096661,0.0203227615014002
"Il13",8.3462748208228,3.64121600422857,1.29807853856423,2.80508143078617,0.00503038693645436,0.0203247967848758
"U2af2",257.081019781005,0.683612994152357,0.243699397962492,2.80514847335639,0.0050293406978033,0.0203247967848758
"Atp13a4",3.25276381278025,3.49690645894895,1.24703287355932,2.80418145591301,0.00504445063571067,0.0203642473475334
"Garre1",78.9062827099457,0.714622945609831,0.255173393787548,2.80053862592278,0.00510174015316964,0.0205651190762401
"Prdm4",65.9030885768299,0.648498934149949,0.231652729676268,2.79944438840077,0.00511906333927131,0.0206176586944514
"Slu7",97.6797341562861,0.552934104729027,0.197585748306922,2.79845135323284,0.00513483035925431,0.0206736445215154
"Cct6a",467.32380443488,0.517921851476682,0.18520129291721,2.79653475047935,0.00516538557817369,0.0207726095136393
"Gm12764",2.04500282824704,3.96413697033867,1.41857623856394,2.79444760357164,0.00519884648243319,0.0208754680931557
"Prag1",33.2031127348656,1.22060014033942,0.437190384441041,2.79191899863029,0.00523964709134995,0.0209970360253011
"Scamp1",118.289260012356,0.601474874776166,0.215687030362701,2.78864646504114,0.00529288084037141,0.0211924953390329
"Ly6a2",31.6157300986482,3.13499081502605,1.12447452237948,2.78796073422114,0.00530409722315742,0.0212303838721103
"Akap12",4.92275893958696,3.55535913617368,1.27625440833833,2.78577618454827,0.00533997281153875,0.0213489454746526
"2200002D01Rik",30.0851457005609,1.05798504197111,0.380103672237303,2.78341178800976,0.00537904873430563,0.021480009467527
"Ahsa2",22.8434109377516,1.18346421158215,0.426009855601011,2.77802073361081,0.00546911283120611,0.0218141389086933
"Ufm1",31.574042918961,1.03851125355794,0.374189819026621,2.77535945862828,0.00551407256507169,0.0219742068683374
"Arpc5",1144.61142217557,0.382876346918115,0.13796450616664,2.7751800630204,0.00551711525205384,0.0219799167015731
"Ppp1r8",68.6001718016798,0.884475331696748,0.319785136760126,2.76584252994911,0.00567759437333044,0.022573149673582
"Jmjd6",114.402648496697,0.558011089326145,0.202021782264161,2.76213328618444,0.00574250304128991,0.0227980209429285
"Fez2",116.22497475687,0.598085905168174,0.216742585095767,2.75942960126599,0.00579023611278356,0.0229741626410444
"Rpl24",10.2532176287934,1.82017572511801,0.65993700642335,2.75810525459512,0.00581374749863175,0.0230540501303571
"Ube2d2a",156.038737493286,0.605587644506161,0.219720637145569,2.75617098317874,0.00584824167051236,0.0231841009081026
