,Source,Target,capacity
18417,Hsd3b7,Vapb,0.08956592295489794
18418,Ywhab,Vapb,0.20256352399853308
18419,Vcp,Vapb,0.15645982636806233
18420,Stx1a,Vapb,0.05215633683634207
18421,Ywhae,Gosr2,0.40567147479253796
18422,Hsd3b7,Gosr2,0.19747733877227577
18423,Ywhae,Get3,0.1569442571740442
18424,Xpo7,Get3,0.27267058367865027
18425,Eed,Get3,0.1411013532969521
18426,Vapb,Get3,0.1371737241688545
18427,Foxp3,Elf4,0.2411512681949194
18428,Sting1,Elf4,0.00354908160721083
18429,Ewsr1,Ankrd49,0.35549587240420494
18430,Nfe2,Ankrd49,0.6684510035558913
18431,Fancd2,Srpk3,0.17487501493098714
18432,Ctr9,Ruvbl1,0.060941946514258986
18433,Ruvbl2,Ruvbl1,0.6774596368946743
18434,Dmap1,Ruvbl1,0.25213222112304395
18435,Rpgrip1l,Ruvbl1,0.24382520221482054
18436,Ywhae,Ruvbl1,0.7111003020068344
18437,Wdr1,Ruvbl1,0.6783068606929746
18438,Cenpc1,Ruvbl1,0.16188419075656751
18439,Ezh2,Ruvbl1,0.33889978125170145
18440,Eed,Ruvbl1,0.36631192706184384
18441,Fancd2,Ruvbl1,0.41912758164267716
18442,Ighmbp2,Ruvbl1,0.3254014871583157
18443,Kcnma1,Ruvbl1,0.05065998288135987
18444,Tfcp2l1,Ruvbl1,0.13277906082836025
18445,Kat5,Ruvbl1,0.31751970576796884
18446,Chaf1a,Ruvbl1,0.4041526616420388
18447,Ppp1ca,Ruvbl1,0.19557400768457686
18448,Trpm7,Ruvbl1,0.03474347784999005
18449,Xpo7,Ruvbl1,0.5497246028773309
18450,Itga7,Cib2,0.5508316260836306
18451,Egr2,Cib2,0.6718442446440509
18452,Kalrn,Rapgef4,0.4032470299911897
18453,Shank3,Rapgef4,0.09855430923594762
18454,Agap2,Rapgef4,0.2666611405592147
18455,Tnik,Rapgef4,0.7366753283846494
18456,Ywhab,Rapgef4,0.15328892956400855
18457,Rac1,Pard6a,0.06582894820903722
18458,Srsf1,Pard6a,0.24165574850150778
18459,Vhl,Pard6a,0.23763258777755608
18460,Smurf1,Pard6a,0.08171824961579792
18461,Prkci,Pard6a,0.06087598108043872
18462,Dvl2,Pard6a,0.40124081540551476
18463,Cdc42,Pard6a,0.6591674414111476
18464,Prkcz,Pard6a,0.4483794582818289
18465,Smurf2,Pard6a,0.061813551441801715
18466,Map2k5,Pard6a,0.09765415765349164
18467,Rad51d,Rnf138,0.1735107106862843
18468,Ubc,Rnf138,0.09932880024729336
18469,Rab38,Slc22a21,0.036899858323665075
18470,Ywhae,Pals2,0.691680728450065
18471,Fancd2,Pals2,0.34157853963155127
18472,Epb41l2,Pals2,0.16812967997688522
18473,Ywhab,Pals2,0.19007892672725596
18474,Ywhaz,Pals2,0.010191945336017806
18475,Ywhab,Septin6,0.06275137508652627
18476,Ywhae,Septin6,0.5937387990189312
18477,Septin7,Septin6,0.0037612479268923377
18478,Sntb2,Mast1,0.024970976738309874
18479,Fancd2,Sec11a,0.23082925873631724
18480,Eed,Sec11a,0.36009729785420236
18481,Ywhae,Cnpy2,0.37307741778919856
18482,Ywhaz,Cnpy2,0.32514176664076
18483,Ywhah,Cnpy2,0.7313162888230673
18484,Pgls,Cnpy2,0.02179933180030651
18485,Hsd3b7,Cnpy2,0.3302987785268824
18486,Lipc,Cnpy2,0.3846866154359501
18487,Ywhae,Ylpm1,0.6336286185542525
18488,Ppp1ca,Ylpm1,0.4218358710706984
18489,Eed,Ylpm1,0.5553765588038547
18490,Pgls,Ylpm1,0.4197840287932658
18491,Cyfip1,Ylpm1,0.41338462460261355
18492,Pik3cb,Ylpm1,0.12503947955252748
18493,Prkar1a,Ylpm1,0.05359945650054561
18494,Abi1,Ylpm1,0.38093930140732957
18495,Il1b,Ripk3,0.19713412798003596
18496,Ticam1,Ripk3,0.16722473231904883
18497,Sirt2,Ripk3,0.17323837402348116
18498,Ripk1,Ripk3,0.052795972417949075
18499,Ywhae,Habp4,0.7008315391669913
18500,Rbx1,Ube2d2a,0.6284952482087447
18501,Ywhae,Ube2d2a,0.4281253515087598
18502,Rnf25,Ube2d2a,0.7779398068459191
18503,Dapk3,Ube2d2a,0.448747046382707
18504,Ywhae,Txn2,0.10017212701231719
18505,Irf8,Txn2,0.40220042191353084
18506,Ywhae,Pfdn5,0.6626092546296509
18507,Mapk1,Rps6ka4,0.04306800753709193
18508,Eed,Rps6ka4,0.07523109786814687
18509,Hsd3b7,Mgst1,0.02966361478285129
18510,Kcnma1,Mgst1,0.08066375272949823
18511,Ywhae,Mgst1,0.7040783494432756
18512,Cebpb,Clec4e,0.5355992959894831
18513,Fcer1g,Clec4e,0.4488086702006979
18514,Sap130,Clec4e,0.11453373930552634
18515,Irf8,Clec4n,0.07558554710199095
18516,Fcer1g,Clec4n,0.4861008001527388
18517,Pgls,Sphk2,0.022113589436697424
18518,Ywhae,Sphk2,0.3910145155804274
18519,Fyn,Sphk2,0.21537176329349053
18520,Ywhaz,Sphk2,0.1772799688852369
18521,Bhlhe41,Gsk3b,0.3821301357934983
18522,Axin1,Gsk3b,0.07435181249410686
18523,Fmr1,Gsk3b,0.2209841418906449
18524,Foxp3,Gsk3b,0.37477426676029574
18525,Trp53,Gsk3b,0.026809974092848913
18526,Gps1,Gsk3b,0.4034969557500927
18527,Smad3,Gsk3b,0.6524510278148973
18528,Shank3,Gsk3b,0.08768636729242325
18529,Ctnnb1,Gsk3b,0.3157099150407804
18530,Sufu,Gsk3b,0.15554664132933863
18531,Ppp1ca,Gsk3b,0.3220960234410224
18532,Akt1,Gsk3b,0.7587732798886412
18533,Btrc,Gsk3b,0.057654132636588445
18534,Akt2,Gsk3b,0.32239176850505763
18535,Ifngr1,Gsk3b,0.13786518793018693
18536,Ctnnd2,Gsk3b,0.11370707472526229
18537,Cry2,Gsk3b,0.17100238185533867
18538,Prkaca,Gsk3b,0.5916587972377464
18539,Traf6,Gsk3b,0.03288028743030623
18540,Lrrk2,Gsk3b,0.1472938577189089
18541,Ywhae,Gsk3b,0.5136542360875563
18542,Apc,Gsk3b,0.24753534905773888
18543,Eed,Gsk3b,0.19803367338006092
18544,Disc1,Gsk3b,0.04496815533025771
18545,Cyfip1,Gsk3b,0.45810568035229843
18546,Stat3,Gsk3b,0.5622279263859254
18547,Ikbkg,Gsk3b,0.36237568985667756
18548,Mdm2,Gsk3b,0.07818382684311072
18549,Tnik,Gsk3b,0.49215762029326726
18550,Agap2,Gsk3b,0.2162962815826652
18551,Fxr1,Gsk3b,0.3200334324984104
18552,Syngap1,Gsk3b,0.021389898689666103
18553,Arrb2,Gsk3b,0.7152775055881511
18554,Tlr2,Clec7a,0.4674111215084392
18555,Mrc1,Clec7a,0.4669774946158136
18556,Syk,Clec7a,0.19023350712490264
18557,Lyn,Clec7a,0.7240239619567879
18558,Ppp1ca,Mlycd,0.06588933851161878
18559,Sirt4,Mlycd,0.5614505807848174
18560,Ywhae,Lamtor3,0.31955253363110253
18561,Fancd2,Lamtor3,0.1789035835205285
18562,Ywhaz,Lamtor3,0.006625988668143863
18563,Ncoa3,Lamtor3,0.1821752426891846
18564,Hsd3b7,Lamtor3,0.03753682177315952
18565,Sufu,Lamtor3,0.4943096116780713
18566,Pias1,Lamtor3,0.4645207315968618
18567,Ywhae,Pnkd,0.1940356097978808
18568,Ywhae,Akap10,0.4273167311875226
18569,Rhoq,Cdc42ep4,0.16511071037025063
18570,Ywhae,Glmp,0.06641000133458838
18571,Rab31,Glmp,0.7464473387097807
18572,Rab4b,Glmp,0.40092534550764686
18573,Rab11b,Glmp,0.35956304756969065
18574,Cdk4,H1f5,0.3435385186360606
18575,Ywhae,H1f5,0.031762861502440606
18576,Cdk2,H1f5,0.3574447823422276
18577,Fancd2,H1f5,0.19544766358097687
18578,Pigf,Pigo,0.21426309389925804
18579,Aire,Ranbp9,0.1207502913141774
18580,Ywhab,Ranbp9,0.48710038357724644
18581,Pde4dip,Ranbp9,0.09290951763219157
18582,Tnik,Ranbp9,0.5918572688884777
18583,Ddx4,Ranbp9,0.16667502645037086
18584,Unk,Ranbp9,0.12049035117686814
18585,App,Ranbp9,0.29024061621469427
18586,L1cam,Ranbp9,0.28651939623254596
18587,Fmr1,Ranbp9,0.40034008595538967
18588,Lrp4,Ranbp9,0.022638699045020392
18589,Lrp1,Ranbp9,0.0733978842120476
18590,Cops5,Ranbp9,0.14170388128293976
18591,Ywhae,Ccnl1,0.4922750379031166
18592,Nr1h3,Zfp111,0.4643943372030892
18593,Nfe2,Zfp111,0.5113681778551984
18594,Ewsr1,Zfp111,0.48383196158827146
18595,Nr2f6,Zfp111,0.22410789803369988
18596,Fancd2,Dnajb12,0.03213557143008197
18597,Crbn,Rabgef1,0.41782945310592146
18598,Ubc,Rabgef1,0.3525259377617044
18599,Tal1,Rabgef1,0.06669299668175625
18600,Ppp1ca,Rabgef1,0.3416460879845662
18601,Hras,Rabgef1,0.43319121287524304
18602,Pde4dip,Rabgef1,0.07319263666509188
18603,Raf1,Rabgef1,0.4316985863068714
18604,Mapkap1,Mtor,0.2544463355909808
18605,Mlst8,Mtor,0.1877584244328617
18606,Zfp322a,Litaf,0.1760420632325748
18607,Nedd4,Litaf,0.006673906003971713
18608,Irf8,Cript,0.4540888100012494
18609,Ryr1,Cript,0.5610519153956987
18610,Ywhae,Sh3bgrl,0.31013809995361535
18611,Irf8,Sh3bgrl,0.37887972655104346
18612,Tcf3,Rnf14,0.5193190880079072
18613,Nfe2,Rnf14,0.13258418483516624
18614,Mtf1,Rnf14,0.1807099774434305
18615,Bmal1,Rnf14,0.35080222174023407
18616,Ywhae,Alg2,0.028793110190757382
18617,Fancd2,Alg2,0.46899138580478394
18618,Sycp3,Rec8,0.14596940021263738
18619,Smc3,Rec8,0.026604917913055758
18620,Mapre3,Psrc1,0.2108352668716842
18621,Tuba1a,Psrc1,0.32016087072249494
18622,Nck1,Psrc1,0.7443477298131754
18623,Grb2,Lat2,0.4523281059890763
18624,Ywhae,Pf4,0.048063873457645276
18625,Ywhae,Nfu1,0.2445473235575992
18626,Hira,Nfu1,0.22128101713682619
18627,Cep290,Dhodh,0.1628384920650222
18628,Pgls,Aldh9a1,0.39686900213216153
18629,Ywhae,Aldh9a1,0.2341837665589014
18630,Ywhae,Mbnl1,0.1333794123998967
18631,Foxp3,Mbnl1,0.05507913669637345
18632,Tal1,Mbnl1,0.12217432293619145
18633,Ewsr1,Med20,0.0017044442788431073
18634,Cdk9,Med20,0.10251465617009135
18635,Med30,Med20,0.6560459382743185
18636,Kat2a,Med20,0.16924561967067508
18637,Zfp275,Med20,0.2144996793267418
18638,Tada2a,Med20,0.350686173429036
18639,Med8,Med20,0.5512731923732503
18640,Tcf3,Ralgapa1,0.542499417452404
18641,Ywhae,Ralgapa1,0.3200309197882135
18642,Agap2,Ralgapa1,0.7146932858001589
18643,Mapk14,Supt20,0.09258360296383208
18644,Isg15,Ube2l6,0.5632933951373291
18645,Kit,Stap1,0.06298586652946958
18646,Csf1r,Stap1,0.12802801946087497
18647,Tec,Stap1,0.3085076622433011
18648,Lck,Stap1,0.1545126501193365
18649,Hsd3b7,Hacl1,0.006365474442267849
18650,Pgls,Hacl1,0.2735261092959217
18651,Ywhae,Hacl1,0.2420970363875313
18652,Fancd2,Arl10,0.07436824078219514
18653,Rnf2,Zbtb33,0.6117138824464486
18654,Ubc,Zbtb33,0.32298106611296423
18655,Ctnnd1,Zbtb33,0.14363671635866326
18656,Foxp3,Zbtb33,0.1520626561686983
18657,Stat4,Zbtb33,0.25223168970218074
18658,Ctcf,Zbtb33,0.1925528036314815
18659,Ywhab,Cacna2d2,0.11179943316940921
18660,Ubp1,Gmeb1,0.6182981915828792
18661,Ciita,Gmeb1,0.03889977692296999
18662,Zfp111,Gmeb1,0.2208781270383973
18663,Xpo7,Dnajb2,0.4952452744912183
18664,Nek2,Necab3,0.1068100703575767
18665,Invs,Aldh1a3,0.17012853175580772
18666,Trpm7,Gtf2ird1,0.21586597871621088
18667,Rab1b,Slc12a5,0.08606721835022509
18668,Dlg4,Slc12a5,0.13483670717841162
18669,Clstn1,Slc12a5,0.43716911677761777
18670,Ywhab,Slc12a5,0.06009419466174928
18671,Ywhae,Slc12a5,0.575365133250155
18672,Tet2,Sap30bp,0.1494603595478463
18673,Ywhae,Sap30bp,0.40553390657601446
18674,Xpo7,Sap30bp,0.25526717716536773
18675,Ywhah,Sap30bp,0.4243006387463447
18676,Nfkb1,Zfp276,0.0329099975493404
18677,Stat4,Ly6i,0.37184699636498714
18678,Traf6,Vav3,0.23813742507613167
18679,Sting1,Xpo4,0.16261964390167563
18680,Eed,Xpo4,0.1622365972045767
18681,Vdr,Tob2,0.0033453009022144735
18682,Srsf6,Brd4,0.11993705206305262
18683,Magoh,Brd4,0.2243442963088689
18684,Cebpa,Brd4,0.0336330661905028
18685,Polr2a,Brd4,0.15878676670024836
18686,Nsd2,Brd4,0.02191831684198979
18687,Srsf2,Brd4,0.039659453038660836
18688,Irf1,Brd4,0.25802016225041385
18689,Tmsb4x,Brd4,0.35850324040501574
18690,Cdk9,Brd4,0.2312223301165827
18691,Smyd3,Brd4,0.26375066091927646
18692,Hnrnph1,Brd4,0.08133334473472875
18693,Ywhae,Brd4,0.0012841076815207828
18694,Ptbp1,Brd4,0.1932009735809059
18695,Stat6,Retnla,0.4327625695556039
18696,Cebpa,Retn,0.11675250258499689
18697,Cebpb,Retn,0.47071461146116317
18698,Ywhae,Bcam,0.41402308308887953
18699,Fancd2,Slc25a20,0.42569674799786794
18700,Ubc,Rps27,0.693813723112949
18701,Eed,Rps27,0.5592707512876272
18702,Npm1,Rps27,0.47619506465095207
18703,Ywhah,Rps27,0.744397625423893
18704,Fancd2,Rps27,0.5246126133342054
18705,Fancd2,Icmt,0.06386130895670199
18706,Nras,Icmt,0.2400091773535752
18707,Ubc,Psmd8,0.1425680570885486
18708,Ywhae,Psmd8,0.08148105244118556
18709,Psmd4,Psmd8,0.6820325879049818
18710,Ar,Nelfcd,0.2947419021586734
18711,Lmo2,Wdr46,0.20472479146160544
18712,Ywhae,Wdr46,0.787240263953418
18713,Eed,Wdr46,0.4007713738922812
18714,Thrb,C1d,0.2490076379495966
18715,Ywhae,Srsf4,0.39955852749581156
18716,Fbxo32,Srsf4,0.5026503259307561
18717,Xpo7,Srsf4,0.007628799872646004
18718,Fancd2,Srsf4,0.17921413241540168
18719,Ywhae,Smpdl3a,0.7409921092144919
18720,Ywhaz,Park7,0.5443988080165028
18721,Fancd2,Park7,0.010788257035890616
18722,Dlg4,Park7,0.5130578288673981
18723,Rab3a,Park7,0.4468824698174838
18724,Ywhae,Park7,0.45854912178678164
18725,Ywhab,Park7,0.40290937677061395
18726,Trp53,Park7,0.04380226410620789
18727,Actn1,Park7,0.13680128693979976
18728,Unk,Park7,0.18372465168586422
18729,Kcnma1,Park7,0.12030721250426474
18730,Rack1,Park7,0.18792503163108396
18731,Foxp3,Park7,0.5493805342087608
18732,Tcf3,Park7,0.45785768644359975
18733,Pgls,Park7,0.7498593035287264
18734,Nfkbie,Park7,0.6451765134658707
18735,Hsd3b7,Park7,0.14643008846183383
18736,Ret,Park7,0.01863605300930555
18737,Pag1,Park7,0.3047010862613895
18738,Chuk,Terf2ip,0.03507108813395703
18739,Ikbkg,Terf2ip,0.1928548421454372
18740,Terf2,Terf2ip,0.13928833588346287
18741,Acd,Terf2ip,0.10227977226059856
18742,Ikbkb,Terf2ip,0.0018596440980043069
18743,Ywhae,Terf2ip,0.11433859313628154
18744,Grb10,Gigyf1,0.34962217637934156
18745,Ywhae,Gigyf1,0.07101356647910004
18746,Igf1r,Gigyf1,0.046572031682809316
18747,Stat3,Gigyf1,0.40052807523097617
18748,Igf1,Gigyf1,0.13012817629994167
18749,Ilk,Parva,0.2094631067011922
18750,Ywhae,Parva,0.34875465578225934
18751,Lims1,Parva,0.14998802450828178
18752,Eed,As3mt,0.3855349060913305
18753,Eed,Srd5a3,0.09558336695494968
18754,Fancd2,Srd5a3,0.010254407540965639
18755,Ywhae,B4galt3,0.2626240955282196
18756,Rac1,Akip1,0.21864183918908478
18757,Tcf3,Smarce1,0.30912640089997406
18758,Smarca4,Smarce1,0.29633026534193063
18759,Tfcp2l1,Smarce1,0.10935119674749133
18760,Nfe2,Smarce1,0.45943234657534276
18761,Foxp3,Smarce1,0.03322934616180129
18762,Ywhae,Smarce1,0.53744539327892
18763,Nr4a1,Smarce1,0.2600089251234135
18764,Top2a,Smarce1,0.1994529836676491
18765,Rnf41,Smarce1,0.40456436714740873
18766,Gli1,Smarce1,0.11929112398784142
18767,Chd7,Smarce1,0.21602742503392625
18768,Btk,Smarce1,0.6263565032108281
18769,Arid1a,Smarce1,0.40960535464751696
18770,Hdac2,Smarce1,0.20149304291329825
18771,Tet2,Smarce1,0.3085949511543505
18772,Cbl,Mogs,0.6313302061776609
18773,Ywhae,Mogs,0.49033906550973705
18774,Ywhab,Mogs,0.07249885029218554
18775,Fancd2,Mogs,0.2672557706752492
18776,Eed,Mogs,0.05844873904437045
18777,Hsd3b7,Mogs,0.25702668187140965
18778,Cebpa,Mogs,0.16648708633750442
18779,Ywhah,Atp5mf,0.8285883807330479
18780,Eed,Atp5mf,0.8479916962983229
18781,Ywhae,Atp5mf,0.7315816949648747
18782,Fancd2,Atp5mf,0.21649531542805026
18783,Rad51d,Xrcc2,0.24461275600619176
18784,Trp53,Xrcc2,0.344594670997204
18785,Dvl2,Gabarapl1,0.62594869745729
18786,Nras,Golga7,0.2634093824317741
18787,Ank2,Ehd3,0.21270454756854787
18788,Ywhab,Ehd3,0.08268993492870559
18789,Ehd1,Ehd3,0.10494718272720963
18790,Cacna1h,Ehd3,0.43383430176742477
18791,Ywhaz,Ehd3,0.02229550099764179
18792,Fmr1,Ehd3,0.40578962549430825
18793,Spata24,Gmnn,0.27498035052467357
18794,Tbp,Gmnn,0.2626806462688214
18795,Irf8,Isg20,0.6378991461950841
18796,Ywhaz,Slc15a2,0.0830664123189779
18797,Ywhae,Stk32c,0.6210040810783554
18798,Rab3d,Stk32c,0.3994291801397746
18799,Rab1b,Stk32c,0.0981459820472275
18800,Egr2,Stk32c,0.03454752037895973
18801,Rab3b,Stk32c,0.30223993758735684
18802,Foxp3,Noc2l,0.28644425611274943
18803,Cebpa,Noc2l,0.5175210065880113
18804,Eed,Noc2l,0.5161692643323815
18805,Ywhae,Abhd1,0.42444008665829086
18806,Fancd2,Piwil2,0.14948109400021659
18807,Eif3a,Piwil2,0.026981144030698005
18808,Cenpc1,Piwil2,0.03311124385869695
18809,Vapa,Jmy,0.07433317785321125
18810,Ywhae,Wdr12,0.45295823677833824
18811,Eed,Wdr12,0.4332519588940673
18812,Ppp2ca,Wdr12,0.030406310922318706
18813,Fancd2,Wdr12,0.13841811435540727
18814,Notch1,Wdr12,0.39206190238080024
18815,Atp1b1,Tacc2,0.19289836545883818
18816,Cep120,Tacc2,0.22114611763128922
18817,Ywhae,Noc3l,0.5713195890243105
18818,Fancd2,Noc3l,0.45238013203653554
18819,Ywhah,Noc3l,0.07125550507866989
18820,Eed,Noc3l,0.5268982054396474
18821,Ahi1,Cend1,0.2750005549957071
18822,Ywhae,Cend1,0.10327810940178314
18823,Lamc1,Ntn4,0.40231149267740113
18824,Bcl6,Tbx21,0.6212804429826752
18825,Dlx1,Tbx21,0.7035527388809937
18826,Smarca4,Tbx21,0.49790224742664607
18827,Ywhae,Ttyh1,0.13557294446406243
18828,Ywhab,Ttyh1,0.04820682282021513
18829,Fancd2,Fmnl1,0.14027270494165167
18830,Ywhab,Fmnl1,0.04754670223862852
18831,Foxp3,Fmnl1,0.25718736130122666
18832,Ywhae,Fmnl1,0.7865837708168478
18833,Pag1,Fmnl1,0.6759793567368584
18834,Fmnl3,Fmnl1,0.5247960534739117
18835,Cd200,Cd200r1,0.3812036907807912
18836,Tyrobp,Cd200r1,0.25933965356204197
18837,Rb1,Rbak,0.13562003969004105
18838,Rab38,Tnip1,0.8126462872044037
18839,Ubc,Tnip1,0.33385953071523455
18840,Myd88,Tnip1,0.0742447787024708
18841,Tnfaip3,Tnip1,0.29254815600866924
18842,Ubc,Rpl35a,0.56852495674138
18843,Ywhae,Rpl35a,0.5135875158934098
18844,Fancd2,Rpl35a,0.19663487872147414
18845,Cdk9,Rpl35a,0.2890949493180507
18846,Eed,Rpl35a,0.3878309151004754
18847,Casp9,Cdon,0.26459984051543384
18848,Cdh2,Cdon,0.23552245167882827
18849,Abl1,Cdon,0.316892466538998
18850,Mapk14,Cdon,0.2744882520131061
18851,Stat3,Cdon,0.2723428149973621
18852,Fancd2,Afg2a,0.16544936799654444
18853,Fancd2,Hacd3,0.18765498853266896
18854,Ywhae,Hacd3,0.37433091882805364
18855,Il17ra,Il17re,0.5271634790019375
18856,Traf6,Il17re,0.34684989972531105
18857,Ywhae,Isy1,0.11659204949434492
18858,Shank3,Zfp318,0.16780541376042063
18859,Irf8,Cdc42se1,0.3065334234715072
18860,Pcna,Pidd1,0.2546020484653195
18861,Jak2,Crlf2,0.257188318942732
18862,Caml,Tnfrsf13b,0.41399298609053914
18863,Traf6,Tnfrsf13b,0.016788647155057367
18864,Traf5,Tnfrsf13b,0.43820617754352004
18865,Myd88,Tnfrsf13b,0.7742066908412938
18866,Irak4,Tnfrsf13b,0.4327855580152627
18867,Traf2,Tnfrsf13b,0.5317956860142228
18868,Ep300,Sertad2,0.13573988940820958
18869,Trim28,Sertad2,0.12137896236338774
18870,Trim24,Sertad2,0.12278599834317362
18871,Cers2,Sertad2,0.04990429790595026
18872,Crebbp,Sertad2,0.13392140030476657
18873,Ccna2,Sertad2,0.43725954933629774
18874,Zfp322a,Sorcs1,0.1261962189642011
18875,Ywhae,Hic2,0.6414254562525019
18876,Ywhah,Cnot9,0.5970916563006345
18877,Rab1a,Cnot9,0.6327480468587905
18878,Cnot7,Cnot9,0.15438791257963624
18879,Rab13,Cnot9,0.243344737835169
18880,Myb,Cnot9,0.57566149730544
18881,Cnot6l,Cnot9,0.35452424746974237
18882,Irf1,Rsad2,0.5923474856376678
18883,Tet2,Rsad2,0.035926942920535596
18884,Irak1,Rsad2,0.3252712965537743
18885,Traf6,Rsad2,0.07431384467928052
18886,Irf7,Rsad2,0.8074903051345073
18887,Foxo3,Rsad2,0.029830058002266707
18888,Rab32,Rad18,0.14255916317241948
18889,Ubc,Rad18,0.5959152325215983
18890,Rab38,Rad18,0.12162148880392276
18891,Ube2b,Rad18,0.15857440326106187
18892,Grb2,Sh3kbp1,0.09917122475176186
18893,Blnk,Sh3kbp1,0.47856126784465775
18894,Tnik,Sh3kbp1,0.4237972881063189
18895,Inpp5d,Sh3kbp1,0.408060304650585
18896,Spry2,Sh3kbp1,0.05445058030141703
18897,Cbl,Sh3kbp1,0.5099076282951669
18898,Ywhae,Sh3kbp1,0.2759055883195465
18899,Dab2,Sh3kbp1,0.4182318962965469
18900,Plcg2,Sh3kbp1,0.4213970546088059
18901,Dlg4,Sh3kbp1,0.20683081294700534
18902,Ripk3,Zbp1,0.2569590498144336
18903,Stat4,Zbp1,0.44186187949684597
18904,Ripk1,Zbp1,0.4509201825413134
18905,Irf3,Zbp1,0.22142085019861898
18906,Tbk1,Zbp1,0.5701871450863308
18907,Pdcd1,Pdcd1lg2,0.40800735573799457
18908,Stat4,Zbtb32,0.111696489730063
18909,Prdm1,Zbtb32,0.1263944394797068
18910,Irf8,Zbtb32,0.6944037758166548
18911,Htt,Bcl11b,0.37855827652594914
18912,Fmr1,Bcl11b,0.07396103302458129
18913,Il10,Bcl11b,0.7465544692010234
18914,Foxp3,Bcl11b,0.03691685688062124
18915,Gfi1,Bcl11b,0.14321796362063494
18916,Tnik,Bcl11b,0.7496646261729761
18917,Ahr,Bcl11b,0.0902169148588406
18918,Pag1,Bcl11b,0.6601578699350191
18919,Ep300,Bcl11b,0.4236207935402025
18920,Fos,Trem1,0.7095783062019952
18921,Spi1,Trem1,0.48742327159456655
18922,Rela,Trem1,0.10118509390063686
18923,Irf8,Trem3,0.8743763483065469
18924,Ywhae,Pard6b,0.33724818294689074
18925,Cdc42,Pard6b,0.0349067551372971
18926,Rab39b,Rab37,0.3726478478028313
18927,Rab1a,Rab37,0.10852589268122169
18928,Ube2n,Rnf8,0.08170626651553517
18929,Tpp1,Rnf8,0.46159062729975986
18930,Chfr,Rnf8,0.0215698973177925
18931,Lats2,Stk4,0.5643539204543364
18932,Fancd2,Stk4,0.40697752116867725
18933,Daxx,Stk4,0.3516506745995344
18934,Eed,Stk4,0.1725120491622017
18935,Eea1,Stk4,0.27279346530314896
18936,Sav1,Stk4,0.0748144670895813
18937,Ywhae,Dnaja4,0.4156611540413445
18938,Tsc1,Dnaja4,0.6187523914910775
18939,Ywhaz,Shank3,0.13485912678621942
18940,Ryr2,Shank3,0.05825878434796021
18941,Ywhae,Shank3,0.04896481216394951
18942,Agap2,Shank3,0.07693869733372097
18943,Dlg2,Shank3,0.3498015915359123
18944,Grb2,Shank3,0.08108069630431176
18945,Syngap1,Shank3,0.3015103627105984
18946,Fmr1,Shank3,0.18527946693852576
18947,Pde4dip,Shank3,0.060629579911728744
18948,Ywhab,Shank3,0.24023644616120007
18949,Dlg4,Shank3,0.12687136777036523
18950,Nphp4,Shank3,0.28250192741417457
18951,Tnik,Shank3,0.15059928511546017
18952,Cyfip1,Shank3,0.15048373192453846
18953,Fxr1,Shank3,0.32303280985178184
18954,Prnp,Nectin1,0.014600268681366305
18955,Ywhae,Hs1bp3,0.5082498542718198
18956,Eed,Hs1bp3,0.5235038155939499
18957,Pgls,Hs1bp3,0.49536404397674905
18958,Vps16,Stx6,0.4046564395964659
18959,Arf5,Stx6,0.06489968767405455
18960,Vps18,Stx6,0.16512866906093057
18961,Vti1b,Stx6,0.11506842943663806
18962,Vti1a,Stx6,0.09293666305642248
18963,Rer1,Stx6,0.5254505394392913
18964,Ywhae,Stx6,0.634172511368897
18965,Clstn1,Stx6,0.3991595753354857
18966,Vps11,Stx6,0.2580691502509746
18967,Stx7,Stx6,0.42783434565064077
18968,Tal1,1700123O20Rik,0.09384114889557338
18969,Ywhab,Fibp,0.20215568208983406
18970,Wasl,Fibp,0.1914590342143318
18971,Mdm2,Eid1,0.001972900215996585
18972,Ndn,Eid1,0.11751739613030503
18973,Stat3,Elp2,0.5781563512552889
18974,Jak2,Elp2,0.13375036007699223
18975,Jak1,Elp2,0.03900274177088856
18976,Stat5b,Elp2,0.42425089023541757
18977,Ywhae,Elp2,0.45584871230807505
18978,Ddb1,Trpm7,0.42263677908151814
18979,Ctnnb1,Trpm7,0.8264097320520768
18980,Jup,Trpm7,0.812943008257406
18981,Actb,Trpm7,0.8319441039522881
18982,Eed,Trpm7,0.8315857718847651
18983,Rnf2,Trpm7,0.7090566321383789
18984,Rybp,Trpm7,0.5297664288521711
18985,Nod2,Trpm7,0.2580285666841218
18986,Mcl1,Pmaip1,0.10167635201925307
18987,Trp53,Pmaip1,0.23557251743052654
18988,Gfi1,Pmaip1,0.08015396202745205
18989,Bcl2a1a,Pmaip1,0.008541758441270891
18990,Cdc42,Cdc42ep5,0.5195967912086077
18991,Dlg4,Akr1a1,0.014622722336183272
18992,Ywhae,Akr1a1,0.12978691184737795
18993,Pgls,Akr1a1,0.5953922646864734
18994,Dmd,Akr1a1,0.030264996226272354
18995,Ywhaz,Akr1a1,0.22882375487089598
18996,Xpo7,Efemp2,0.5147026180786891
18997,Fancd2,Tdh,0.0030179849858255068
18998,Ywhae,Hibadh,0.2896191806992757
18999,Ppp1ca,Hibadh,0.29347862366693783
19000,Egr2,Repin1,0.25065829299309816
19001,Ywhae,Sumf1,0.7497668079005791
19002,Hsd3b7,Sumf1,0.20686000779610184
