"","GeneNameA","GeneNameB"
"8892","Bcor","Ppard"
"8893","Prkaa1","Ppard"
"8894","Rxra","Ppard"
"8895","Hsp90aa1","Ppard"
"8897","Rxrg","Ppard"
"8898","Hsp90aa1","Pparg"
"8899","Siah2","Pparg"
"8900","Cav1","Pparg"
"8901","Med1","Pparg"
"8902","Nfe2l2","Pparg"
"8903","Gadd45a","Pparg"
"8904","Foxp3","Pparg"
"8905","Sp1","Pparg"
"8906","Sirt1","Pparg"
"8907","Wwtr1","Pparg"
"8908","Pias2","Pparg"
"8909","Bcl6","Pparg"
"8910","Prdm16","Pparg"
"8911","Tgif1","Pparg"
"8912","Rela","Pparg"
"8913","Fbxw7","Ppargc1a"
"8914","Nr1h4","Ppargc1a"
"8915","Lrpprc","Ppargc1a"
"8916","Cdk7","Ppargc1a"
"8917","Nr5a1","Ppargc1a"
"8918","Pparg","Ppargc1a"
"8919","Ewsr1","Ppargc1a"
"8920","Akt1","Ppargc1a"
"8921","Neu1","Ctsa"
"8922","Dlg4","Ppib"
"8923","Siglece","Lgals3bp"
"8924","Itsn1","Ppl"
"8925","Ubc","Ppm1b"
"8926","Pparg","Ppm1b"
"8927","Fech","Ppox"
"8928","Bcl2","Ppp1ca"
"8929","Bmal1","Ppp1ca"
"8930","Wbp11","Ppp1ca"
"8931","Dab2","Ppp1ca"
"8932","Snca","Ppp1ca"
"8933","Sh3kbp1","Ppp1ca"
"8934","Apaf1","Ppp1ca"
"8935","Mapt","Ppp1ca"
"8936","Dlg4","Ppp1ca"
"8937","Htt","Ppp1cb"
"8938","Dlg4","Ppp1cb"
"8939","Ccnd3","Ppp1cb"
"8940","Ppp1r12c","Ppp1cb"
"8941","Skp1","Ppp1cc"
"8942","Dlg3","Ppp1cc"
"8943","Pou5f1","Ppp1cc"
"8944","Ppp1r12a","Ppp1cc"
"8945","Max","Ppp1cc"
"8946","Ccnd1","Ppp1cc"
"8947","Sh3kbp1","Ppp1cc"
"8948","Eif2s1","Ppp1cc"
"8949","Esr1","Ppp1cc"
"8950","Pcna","Ppp1cc"
"8951","Ccnd3","Ppp1cc"
"8952","Ppp1cc","Ppp1cc"
"8953","Grin2b","Ppp1cc"
"8954","Bcl2","Ppp1cc"
"8955","Ppp1r9b","Ppp1cc"
"8956","Cdk4","Ppp1cc"
"8957","Grin1","Ppp1cc"
"8958","Akt1","Ppp2ca"
"8959","Bcl2","Ppp2ca"
"8960","Hnrnpa2b1","Ppp2ca"
"8961","Tiprl","Ppp2ca"
"8962","Mapt","Ppp2ca"
"8964","Grin1","Ppp2ca"
"8965","Ppp5c","Ppp2ca"
"8966","Ern2","Ppp2ca"
"8967","Hdac4","Ppp2ca"
"8969","Axin1","Ppp2ca"
"8970","Grin2b","Ppp2ca"
"8971","Nlrp3","Ppp2ca"
"8972","Arrb2","Ppp2ca"
"8973","Ppp2r1a","Ppp2ca"
"8974","Cebpa","Ppp2ca"
"8975","Nr1i3","Ppp2ca"
"8976","Dusp1","Ppp2cb"
"8977","Igbp1","Ppp2cb"
"8978","Mtnr1a","Ppp2cb"
"8979","Ppp2cb","Ppp2cb"
"8981","Mtnr1b","Ppp2cb"
"8982","Grin1","Ppp3ca"
"8983","Slc6a4","Ppp3ca"
"8984","Fkbp5","Ppp3ca"
"8985","Grin2b","Ppp3ca"
"8986","Patj","Ppp3ca"
"8987","Mtnr1b","Ppp3ca"
"8988","Dlg4","Ppp3ca"
"8989","Bcl2","Ppp3ca"
"8990","Crtc2","Ppp3ca"
"8991","Otud4","Ppp3cb"
"8992","Atoh8","Ppp3cb"
"8993","Dlg4","Ppp3cb"
"8994","Akap5","Ppp3cb"
"8995","Bcl2","Ppp3r1"
"8996","Map3k5","Ppp3r1"
"8997","Ppp3cb","Ppp3r1"
"8998","Cpne2","Ppp5c"
"8999","Grin2b","Ppp5c"
"9000","Chordc1","Ppp5c"
"9001","Grin1","Ppp5c"
"9002","Ubc","Mob4"
"9003","Ccnb1ip1","Srgn"
"9004","Lmo2","Prim1"
"9005","Pola1","Prim1"
"9006","Prim1","Prim2"
"9007","Ppp1r3d","Prkab1"
"9008","Prkaa1","Prkag1"
"9009","Prkab1","Prkag1"
"9010","Ranbp2","Prkar1a"
"9011","Fhl2","Prkar1a"
"9012","Ing4","Prkar1a"
"9013","Cbfa2t3","Prkar1a"
"9014","Itgb2","Prkar1a"
"9015","Ing4","Prkar1b"
"9016","Oxct1","Prkar1b"
"9017","Grin2b","Prkar2b"
"9018","Grin1","Prkar2b"
"9019","Dlg4","Prkar2b"
"9020","Lrrk2","Prkar2b"
"9022","Fbxo32","Prkcsh"
"9023","Itgb1","Prkdc"
"9024","Itgb3","Prkdc"
"9025","Mknk1","Mapk11"
"9026","Mapt","Mapk8ip1"
"9027","Mapk8","Mapk8ip1"
"9028","Lrp1","Mapk8ip1"
"9029","Map3k7","Mapk8ip1"
"9030","Lrrk2","Mapk8ip1"
"9032","Map3k12","Mapk8ip1"
"9033","Nlrp3","Eif2ak2"
"9034","Jak2","Prlr"
"9035","Agap2","Prlr"
"9036","Adam23","Prnp"
"9037","App","Prnp"
"9038","Nectin1","Prnp"
"9039","Bace1","Prnp"
"9040","Ncam1","Prnp"
"9041","Grm5","Prnp"
"9042","Syn1","Prnp"
"9043","Ncam2","Prnp"
"9044","Aplp2","Prnp"
"9045","Prnd","Prnp"
"9046","Cacna2d1","Prnp"
"9047","Cntn1","Prnp"
"9048","Eri3","Prnp"
"9049","Sparcl1","Prnp"
"9050","Psmc2","Prnp"
"9053","Clu","Prnp"
"9054","Dpp6","Prnp"
"9055","P4hb","Prnp"
"9056","Itga2b","Lgmn"
"9057","Kcnma1","Prx"
"9058","Itgb3","Npepps"
"9059","Sema4a","Psap"
"9060","Grn","Psap"
"9061","Arf6","Cyth1"
"9062","Tamalin","Cyth2"
"9063","Atp6v0a2","Cyth2"
"9064","Tamalin","Cyth3"
"9065","Ryr2","Psen2"
"9066","Aph1a","Psen2"
"9067","Otud4","Psma3"
"9068","Psmc3","Psmb5"
"9069","Lmna","Psmb5"
"9070","Krt8","Psmb5"
"9071","Psmd14","Psmb5"
"9072","Hsd17b10","Psmb5"
"9073","Psmd4","Psmb5"
"9074","Pou5f1","Psmb6"
"9075","App","Psmc1"
"9076","Topors","Psmc1"
"9077","Lmo2","Psmc1"
"9078","Ubc","Psmc1"
"9079","Usp14","Psmc2"
"9080","Ubc","Psmc2"
"9081","Smad1","Psmc3"
"9082","Smad5","Psmc3"
"9083","Fbxo32","Psmc3"
"9084","Smad9","Psmc3"
"9085","Ubc","Psmc3"
"9086","Psmd4","Psmc5"
"9087","Psmd14","Psmc5"
"9088","Psmc3","Psmc5"
"9089","App","Psmc5"
"9090","Fbxo32","Psmc5"
"9091","Ubc","Psmc5"
"9092","Prpf19","Psmc5"
"9093","Ubqln2","Psmc5"
"9094","Fos","Psmc5"
"9095","App","Psmd4"
"9096","Ubc","Psmd4"
"9097","Ube3a","Psmd4"
"9098","Rps27a","Psmd4"
"9099","Psmb1","Psmd4"
"9100","Uba52","Psmd4"
"9101","C9orf72","Psmd4"
"9102","Ubb","Psmd4"
"9103","Psme1","Psme2"
"9104","Klf2","Psme3"
"9105","Casp7","Psme3"
"9106","Lmo2","Psme3"
"9107","Casp3","Psme3"
"9108","Otud4","Psme3"
"9109","Ptpn18","Pstpip1"
"9110","Inpp5d","Pstpip1"
"9111","Ptpn22","Pstpip1"
"9112","Ptpn22","Pstpip2"
"9113","Ptpn18","Pstpip2"
"9114","Pdgfrb","Pten"
"9115","Nherf2","Pten"
"9116","Rps27a","Pten"
"9117","Ubb","Pten"
"9118","Nherf1","Pten"
"9119","Trp53","Pten"
"9120","Ndfip1","Pten"
"9121","Xiap","Pten"
"9122","Usp7","Pten"
"9123","Irs1","Pten"
"9124","Uba52","Pten"
"9125","Ubc","Pten"
"9126","Otud3","Pten"
"9127","Pten","Pten"
"9128","Apmap","Ptgfrn"
"9129","Pdzk1","Ptgir"
"9130","Nos1","Ptgs2"
"9131","Ptgs2","Ptgs2"
"9132","Ctnnb1","Pth1r"
"9133","Arhgap10","Ptk2b"
"9134","Socs1","Ptk2b"
"9135","Sorbs2","Ptk2b"
"9136","Pik3cb","Ptk2b"
"9137","Grin1","Ptk2b"
"9138","Erbb4","Ptk2b"
"9139","Ptpro","Ptk2b"
"9140","Grin2b","Ptk2b"
"9141","Nphp4","Ptk2b"
"9142","Trp53","Ptk2b"
"9143","Itga2b","Twf1"
"9144","Stab2","Tmsb4x"
"9145","Frs2","Ptpn11"
"9146","Cblb","Ptpn11"
"9147","Tek","Ptpn11"
"9149","Grin2b","Ptpn11"
"9150","Heatr6","Ptpn11"
"9151","Ptpn11","Ptpn11"
"9152","Dab1","Ptpn11"
"9153","Spry2","Ptpn11"
"9154","Smarcc1","Ptpn11"
"9155","Egfr","Ptpn11"
"9156","Pik3r1","Ptpn11"
"9157","Cd300a","Ptpn11"
"9158","Ptk2","Ptpn11"
"9159","Itch","Ptpn11"
"9160","Luc7l3","Ptpn11"
"9161","Tnfrsf14","Ptpn11"
"9162","Inpp5d","Ptpn11"
"9163","Abi1","Ptpn11"
"9164","Btla","Ptpn11"
"9165","Gab1","Ptpn11"
"9166","Abl1","Ptpn11"
"9167","Grb2","Ptpn11"
"9168","Ceacam1","Ptpn11"
"9169","Ctnnd1","Ptpn11"
"9170","Lepr","Ptpn11"
"9171","Traf6","Ptpn11"
"9172","Grin1","Ptpn11"
"9173","Fasl","Ptpn12"
"9174","Pstpip1","Ptpn12"
"9176","Bcar1","Ptpn12"
"9177","Was","Ptpn12"
"9178","Lpxn","Ptpn12"
"9179","Shc1","Ptpn12"
"9180","Pstpip2","Ptpn12"
"9181","Brd7","Ptpn13"
"9182","Ptpn13","Ptpn13"
"9183","Amot","Ptpn13"
"9184","Trip6","Ptpn13"
"9185","Mtnr1b","Ptpn13"
"9186","Efnb1","Ptpn13"
"9187","Grin2a","Ptpn4"
"9188","Capn1","Ptpn5"
"9189","Prkn","Ptpn5"
"9190","Grin2b","Ptpn5"
"9191","Ptpn11","Sirpa"
"9192","Prc1","Sirpa"
"9193","Ghr","Sirpa"
"9194","Sirpa","Sirpa"
"9195","Jak2","Sirpa"
"9196","Ptprn2","Ptpra"
"9197","Itgav","Ptpra"
"9198","Ptprm","Ptpra"
"9199","Ptprf","Ptpra"
"9200","Pag1","Ptpra"
"9201","Chl1","Ptpra"
"9202","Ptprd","Ptpra"
"9203","Ptpra","Ptpra"
"9204","Vim","Ptprb"
"9205","Plg","Ptprb"
"9206","Cdh5","Ptprb"
"9207","Ptpra","Ptprc"
"9208","Ptpre","Ptprd"
"9209","Ptprf","Ptprd"
"9210","Ptprc","Ptpre"
"9211","Ptpra","Ptpre"
"9212","Ptprm","Ptpre"
"9213","Ptprf","Ptpre"
"9214","Itga3","Ptprm"
"9215","Ptpre","Ptprs"
"9216","Ptprf","Ptprs"
"9217","Ptprc","Ptprs"
"9218","Ptpra","Ptprs"
"9219","Ptprm","Ptprs"
"9220","Il34","Ptprz1"
"9221","Fbxo32","Cavin1"
"9222","Dmd","Cavin1"
"9223","Gnpat","Pts"
"9224","Pts","Pts"
"9225","Rara","Pura"
"9226","Ppp1r9b","Pura"
"9227","Cdk5","Pura"
"9228","Cdk2","Pura"
"9229","E2f1","Pura"
"9230","Rara","Purb"
"9231","Otud4","Purb"
"9232","Fbxo32","Purb"
"9233","Fbxo32","Pvalb"
"9235","Ndn","Pex19"
"9236","Abcd1","Abcd3"
"9237","Sumo1","Pex2"
"9238","Limk1","Pxn"
"9239","Vcl","Pxn"
"9241","Ilk","Pxn"
"9242","Ptpro","Pxn"
"9243","Abl1","Pxn"
"9244","Bcl2l2","Pxn"
"9245","Ptk2b","Pxn"
"9246","Bcl2l1","Pxn"
"9247","Limk2","Pxn"
"9248","Sorbs2","Pxn"
"9249","Crkl","Pxn"
"9250","Dnm1","Pxn"
"9251","Fblim1","Pxn"
"9252","Ptpn1","Pxn"
"9253","Cbl","Pxn"
"9254","Set","Pygm"
"9255","Ppp1r9b","Pygm"
"9256","Otud4","Qki"
"9257","Itga2b","Rab1a"
"9258","Rab3a","Rab1a"
"9259","Kcnma1","Rab1a"
"9260","Rab4b","Rab1a"
"9261","Gdi1","Rab10"
"9262","Lmna","Rab10"
"9263","Bicdl2","Rab10"
"9264","Rab1b","Rab10"
"9265","Rims1","Rab10"
"9266","Bicdl1","Rab11b"
"9267","Kcnma1","Rab11b"
"9268","Bicdl2","Rab12"
"9269","Bicdl1","Rab12"
"9270","Rab21","Rab18"
"9271","Bicdl2","Rab24"
"9272","Rab18","Rab33a"
"9273","Rab21","Rab33a"
"9274","C9orf72","Rab33b"
"9275","Rims1","Rab3a"
"9276","Bicdl2","Rab3a"
"9277","Park7","Rab3a"
"9278","App","Rab3a"
"9279","Rph3al","Rab3a"
"9280","Rims2","Rab3a"
"9281","Rab3d","Rab3a"
"9282","Sytl4","Rab3a"
"9283","Rab3c","Rab3a"
"9284","Rab4b","Rab3a"
"9285","Rph3a","Rab3a"
"9286","Rph3al","Rab3d"
"9287","Rims2","Rab3d"
"9288","Rims1","Rab3d"
"9289","Bicdl2","Rab3d"
"9290","Rph3a","Rab3d"
"9291","Park7","Rab4a"
"9292","Park7","Rab5b"
"9293","Rab5a","Rab5c"
"9294","Kat5","Rab5c"
"9295","Rab34","Rab5c"
"9296","Lmna","Rab5c"
"9297","Rab5b","Rab5c"
"9298","Apba1","Rab6a"
"9299","Bicd2","Rab6a"
"9300","Tyr","Rab6a"
"9301","C9orf72","Rab6a"
"9303","Lmo2","Dennd5a"
"9304","Mtss1","Rab7"
"9305","Rab9b","Rab7"
"9306","Lmna","Rab7"
"9307","Ltbp1","Rac1"
"9308","Smurf2","Rac1"
"9309","Rbm39","Rac1"
"9310","Homer2","Rac1"
"9311","Bcr","Rac1"
"9312","Abr","Rac1"
"9313","Chn2","Rac1"
"9314","Epb41l2","Rac1"
"9315","Arhgap32","Rac1"
"9316","Grin1","Rac1"
"9317","Xiap","Rac1"
"9318","Cit","Rac1"
"9319","Dock1","Rac1"
"9320","Arhgap22","Rac1"
"9321","Traf6","Rac1"
"9322","Lrrk2","Rac1"
"9323","Ubc","Rac1"
"9324","Arhgap1","Rac1"
"9325","Agap2","Rac1"
"9326","Cav1","Rac1"
"9327","Nono","Rac1"
"9328","Grin2b","Rac1"
"9329","Akip1","Rac1"
"9330","Arhgdia","Rac1"
"9331","Pak1","Rac1"
"9332","Rcc2","Rac1"
"9333","Nde1","Rad21"
"9334","Pou5f1","Rad21"
"9335","Psmd4","Rad23a"
"9336","Ubc","Rad23a"
"9337","Ubc","Rad23b"
"9338","Calm1","Rad23b"
"9339","Psmd4","Rad23b"
"9340","Sfr1","Rad51"
"9341","Brca2","Rad51"
"9342","Rad51","Rad51ap1"
"9343","Brca2","Rad51b"
"9344","Otud4","Rad51b"
"9345","Rad51c","Rad51d"
"9346","Rad51","Rad54l"
"9347","Klrk1","Raet1b"
"9348","Rag1","Rag1"
"9349","Rag2","Rag1"
"9350","Rab5b","Rab34"
"9351","Lmo2","Rai1"
"9352","Sf1","Raly"
"9353","Fus","Raly"
"9354","Rcc1","Ran"
"9355","Nutf2","Ran"
"9356","Ranbp10","Ran"
"9357","Mycbp2","Ran"
"9358","Top2a","Ranbp2"
"9359","Ube2i","Rangap1"
"9360","Mycbp2","Rangap1"
"9361","Kat5","Rangap1"
"9363","Tgif1","Rara"
"9364","Cdk1","Rara"
"9365","Mapk8","Rara"
"9366","Arid1a","Rara"
"9368","Trib3","Rara"
"9369","Mapk10","Rara"
"9370","Nrip2","Rara"
"9371","Mapk9","Rara"
"9372","Mapk3","Rara"
"9373","Flot2","Rara"
"9374","Ddr1","Rara"
"9375","Trim24","Rara"
"9376","Rps6ka5","Rara"
"9377","Tacc1","Rara"
"9378","Nrip1","Rara"
"9379","Pus1","Rarg"
"9380","Mapk9","Rarg"
"9381","Dlg4","Rasal1"
"9382","Cenpb","Rasd1"
"9383","Sh3gl2","Rasd1"
"9384","Ywhah","Rasd1"
"9385","Nr2f6","Rasd1"
"9386","Fkbp5","Rasgrf1"
"9387","Usp8","Rasgrf1"
"9388","Rhoa","Rasgrf1"
"9390","Zfr","Rasgrf2"
"9391","Glrx5","Rasgrf2"
"9392","Rangrf","Rasl2-9"
"9393","E2f1","Rb1"
"9395","Ppp1cb","Rb1"
"9396","Cebpb","Rb1"
"9397","Kmt5c","Rb1"
"9398","Prkcb","Rb1"
"9399","Cebpd","Rb1"
"9400","Dgkz","Rb1"
"9401","Csnk2a1","Rb1"
"9402","Kmt5b","Rb1"
"9403","Cdk9","Rb1"
"9404","Cdk2","Rb1"
"9406","Pax2","Rb1"
"9407","Ppp1ca","Rb1"
"9408","Id2","Rb1"
"9409","Smarca4","Rb1"
"9410","Hdac1","Rb1"
"9411","E2f2","Rb1"
"9412","Ppp1cc","Rb1"
"9415","Cebpa","Rb1"
"9416","Ifi202b","Rb1"
"9417","Ccnc","Rb1"
"9418","Ccnd1","Rb1"
"9419","Zfpm1","Rb1"
"9420","Runx2","Rb1"
"9421","Pdx1","Rb1"
"9422","Cdk6","Rb1"
"9423","Ccnd3","Rb1"
"9425","Epop","Rbbp4"
"9427","Gata1","Rbbp4"
"9428","Rnf2","Rbbp4"
"9429","Hdac1","Rbbp4"
"9430","Ezh2","Rbbp4"
"9431","Kdm2b","Rbbp4"
"9432","Otud4","Rbbp4"
"9433","L3mbtl2","Rbbp4"
"9434","Suz12","Rbbp4"
"9435","Tlx3","Rbl1"
"9436","Rbl1","Rbl1"
"9437","Kmt5c","Rbl1"
"9438","Kmt5b","Rbl1"
"9439","Cebpa","Rbl1"
"9440","Kmt5c","Rbl2"
"9441","Cbx1","Rbl2"
"9442","Cbx5","Rbl2"
"9443","Kmt5b","Rbl2"
"9444","Runx2","Rbl2"
"9445","Desi1","Rbm3"
"9446","Rara","Rbm3"
"9447","Otud4","Rbm4"
"9448","Ppp1r9b","Rbmx"
"9449","Otud4","Rbmx"
"9450","Otud4","Rbmxl1"
"9451","Prmt1","Rbmxl1"
"9452","Sema4a","Rbp1"
"9453","Kdm1a","Rbpj"
"9455","Smarcd3","Rbpj"
"9456","Notch1","Rbpj"
"9457","Sufu","Rbpj"
"9458","Ptf1a","Rbpj"
"9459","Tlx3","Rbpjl"
"9460","Cpne4","Pitpnm2"
"9461","Nherf1","Rdx"
"9462","Icam1","Rdx"
"9463","Cpne2","Rdx"
"9464","Itgb2","Rdx"
"9465","Abcc2","Rdx"
"9466","Icam2","Rdx"
"9467","Nherf2","Rdx"
"9468","Cpne4","Rdx"
"9469","Tsc1","Rdx"
"9470","Cd44","Rdx"
"9471","Ubc","Rfc1"
"9472","Otud4","Rfc1"
"9473","Ubc","Recql"
"9474","Ehmt1","Rela"
"9475","Kat2a","Rela"
"9476","Nr4a1","Rela"
"9477","Setd6","Rela"
"9478","Nr4a2","Rela"
"9480","Zmynd11","Rela"
"9481","Hsf1","Rela"
"9482","Gfi1","Rela"
"9483","Ankrd7","Rela"
"9484","Nanog","Rela"
"9485","Srebf1","Rela"
"9486","Setd7","Rela"
"9489","Zdhhc13","Rela"
"9492","Rela","Rela"
"9493","Cxxc1","Rela"
"9494","Cers2","Rela"
"9495","Prkcz","Rela"
"9496","Ankrd33","Rela"
"9497","Nos2","Rela"
"9498","Nfkbia","Rela"
"9500","Brpf1","Rela"
"9501","Sirt1","Rela"
"9502","Relb","Relb"
"9503","Nanog","Relb"
"9504","Cnr1","Reln"
"9505","Pcdha10","Reln"
"9506","Cnr2","Reln"
"9507","Vldlr","Reln"
"9508","App","Reln"
"9509","Lrp8","Reln"
"9510","Efnb1","Reln"
"9511","Pcdha4","Reln"
"9512","Efnb3","Reln"
"9513","Itgb3","Upf1"
"9514","Ppp1r9b","Upf1"
"9515","Otud4","Upf1"
"9516","Ubc","Reps1"
"9517","L3mbtl2","Rest"
"9518","Shank3","Ret"
"9519","Cdh2","Ret"
"9520","Map1lc3b","Ret"
"9521","Pxn","Ret"
"9522","Pik3r1","Ret"
"9523","Epha5","Ret"
"9524","Omp","Bex1"
"9525","Mbd4","Trim27"
"9526","Epc1","Trim27"
"9527","Otud4","Trim27"
"9528","Tal1","Trim27"
"9529","Mynn","Rfx2"
"9530","Pou5f1","Rfx2"
"9531","Vax2","Rfxank"
"9532","Raf1","Rfxank"
"9533","Hdac4","Rfxank"
"9534","Oog1","Ralgds"
"9535","Hras","Ralgds"
"9536","Ccnd1","Rgl2"
"9537","Yif1b","Rgs16"
"9538","Gnb5","Rgs9"
"9539","Rgs7bp","Rgs9"
"9540","Ppp1r9b","Rgs9"
"9541","Htr6","Rheb"
"9542","Rptor","Rheb"
"9543","Mtor","Rheb"
"9544","Creb1","Rheb"
"9545","Rlf","Rit2"
"9546","Fos","Rit2"
"9547","Ring1","Ring1"
"9548","Rnf2","Ring1"
"9549","Kdm2b","Ring1"
"9551","Phc2","Ring1"
"9552","Cbx7","Ring1"
"9554","E2f6","Ring1"
"9555","Usp26","Ring1"
"9556","Pcgf2","Ring1"
"9557","Tradd","Ripk1"
"9558","Mavs","Ripk1"
"9559","Tnf","Ripk1"
"9560","Fadd","Ripk1"
"9561","Ubb","Ripk1"
"9562","Cradd","Ripk1"
"9563","Atg5","Ripk1"
"9564","Khdrbs1","Ripk1"
"9565","Sqstm1","Ripk1"
"9566","Uba52","Ripk1"
"9568","Tnfrsf1a","Ripk1"
"9569","Ticam1","Ripk1"
"9570","Tlr3","Ripk1"
"9571","Tnfaip3","Ripk1"
"9572","Rps27a","Ripk1"
"9573","Birc2","Ripk1"
"9574","Tax1bp1","Ripk1"
"9575","Cyld","Ripk1"
"9576","Rnf11","Ripk1"
"9577","Traf2","Ripk1"
"9578","Il1b","Ripk1"
"9579","Tank","Ripk1"
"9580","Ubc","Ripk1"
"9581","Sema4a","Rlbp1"
"9582","Otud4","Rlim"
"9583","Ubc","Rlim"
"9584","Zfp42","Rlim"
"9585","C9orf72","Rlim"
"9586","Yy1","Rlim"
"9587","Eed","Rnf2"
"9588","Aurkb","Rnf2"
"9589","Mapkapk2","Rnf2"
"9590","Mllt3","Rnf2"
"9591","Cbfb","Rnf2"
"9592","Rnf2","Rnf2"
"9593","Spata24","Rnf2"
"9594","Smurf2","Rnf2"
"9595","Pou5f1","Rnf2"
"9596","Mbd1","Rnf2"
"9597","Usp11","Rnf2"
"9598","Rnf4","Rnf4"
"9599","Cul5","Rnf7"
"9600","Socs4","Rnf7"
"9601","Socs3","Rnf7"
"9602","Cul2","Rnf7"
"9603","Cul3","Rnf7"
"9604","Cul4a","Rnf7"
"9605","Cul1","Rnf7"
"9606","Gpsm1","Robo1"
"9607","Usp33","Robo1"
"9608","Slit3","Robo1"
"9609","Casp3","Rock1"
"9610","Myh9","Rock1"
"9611","Rhoa","Rock1"
"9612","Cdc42","Rock1"
"9613","Casp7","Rock1"
"9614","Shroom3","Rock1"
"9615","Npm1","Rock2"
"9616","Raf1","Rock2"
"9617","Tubg1","Rock2"
"9618","Mtnr1b","Rock2"
"9619","Pfn2","Rock2"
"9620","Dlg4","Rock2"
"9621","Prph2","Rom1"
"9622","Maged1","Rora"
"9623","Atxn1","Rora"
"9624","Hif1a","Rorc"
"9625","Foxo1","Rorc"
"9626","Cul3","Rorc"
"9627","Myo7a","Rpe65"
"9628","Whrn","Rpgr"
"9629","Nphp4","Rpgr"
"9630","Rpgrip1","Rpgr"
"9631","Rab27a","Rph3a"
"9632","Ube3a","Rph3a"
"9633","Fbxo32","Rpl18"
"9634","Itgb2","Rpl19"
"9635","Fbxo32","Rpl22"
"9636","Npm1","Rpl22"
"9637","Npm1","Rpl27"
"9638","Otud4","Rpl27"
"9639","Ndn","Rpl28"
"9640","Dcc","Rpl28"
"9641","Epop","Rpl28"
"9642","Otud4","Rpl6"
"9643","Fbxo32","Rpl6"
"9644","Itgb2","Rpl6"
"9645","Dmrt2","Rpl7"
"9646","Tia1","Rpl7"
"9647","Npm1","Rpl7"
"9648","Fbxo32","Rpl7"
"9649","Otud4","Rpl7"
"9650","Cdkn2a","Rpl9"
"9651","Ctcf","Polr1b"
"9652","Rrn3","Polr1b"
"9653","Gmeb2","Polr1b"
"9654","Polr1e","Polr1b"
"9656","Fbl","Polr1d"
"9657","Ctcf","Polr1a"
"9658","Pcbd1","Polr1a"
"9659","Kat2b","Polr1a"
"9660","Tcf3","Polr1a"
"9661","Ercc6","Polr1a"
"9662","Nsd2","Polr2a"
"9663","Nf1","Polr2a"
"9664","Smarca4","Polr2a"
"9665","Rnf2","Polr2a"
"9666","Gpbp1","Polr2a"
"9667","Eya3","Polr2a"
"9668","Nanog","Polr2a"
"9669","Nfya","Polr2a"
"9670","Smyd2","Polr2a"
"9671","Smyd3","Polr2a"
"9672","Srsf2","Polr2a"
"9673","Ezh2","Polr2a"
"9674","Leo1","Polr2a"
"9675","Irf1","Polr2a"
"9676","Wwp2","Polr2a"
"9677","Hnrnpu","Polr2a"
"9678","Otud4","Polr2c"
"9679","Poc5","Polr2c"
"9680","Npm1","Rps15"
"9681","Rara","Rps16"
"9682","Rara","Rps17"
"9683","Casp3","Rps18"
"9684","Casp7","Rps18"
"9685","Kat5","Rps18"
"9686","Fbxo32","Rps19"
"9687","Rara","Rps19"
"9688","Plekho1","Rps3a1"
"9689","Pknox1","Rps3a1"
"9690","Fbxo32","Rps3a1"
"9691","Npm1","Rps3a1"
"9692","Rara","Rps4x"
"9693","Rara","Rps5"
"9694","Npm1","Rps5"
"9695","Rara","Rps6"
"9696","Rps6kb1","Rps6"
"9697","Npm1","Rps6"
"9698","Nf2","Rps6ka1"
"9699","Grin1","Rps6ka1"
"9700","Grin2b","Rps6ka1"
"9701","Eif3b","Rps6ka1"
"9702","Npm1","Rps7"
"9703","Cdkn2a","Rps7"
"9704","Snca","Rps7"
"9705","Tab3","Trim30a"
"9706","Sqstm1","Trim30a"
"9707","Sox17","Trim30a"
"9708","Ntrk1","Trim30a"
"9709","Rrm2","Rrm1"
"9710","Fzr1","Rrm2"
"9711","Atp1a3","Rs1"
"9713","Fbxo32","Rtn2"
"9714","Hps5","Hps6"
"9715","Nufip1","Ruvbl2"
"9716","Leo1","Ruvbl2"
"9717","Ruvbl1","Ruvbl2"
"9718","Ruvbl2","Ruvbl2"
"9719","Znhit6","Ruvbl2"
"9720","Ctr9","Ruvbl2"
"9721","Rfc5","Ruvbl2"
"9722","Kat5","Ruvbl2"
"9723","Wdr1","Ruvbl2"
"9724","Ncoa1","Rxra"
"9725","Sqstm1","Rxra"
"9726","Med25","Rxra"
"9728","Rarb","Rxra"
"9729","Thrb","Rxra"
"9730","Thra","Rxra"
"9731","Traf6","Rxra"
"9734","Vdr","Rxra"
"9735","Nr1h3","Rxra"
"9737","Mecr","Rxra"
"9738","Tgif1","Rxra"
"9740","Nono","Rxra"
"9741","Trim24","Rxra"
"9743","Nrip1","Rxrb"
"9744","Tgif1","Rxrb"
"9745","Pawr","Rxrg"
"9746","Nr1h2","Rxrg"
"9747","Tgif1","Rxrg"
"9748","Foxh1","Rxrg"
"9749","Thrb","Rxrg"
"9750","Nr1h3","Rxrg"
"9751","Ep300","Nr1h4"
"9752","Nr5a2","Nr1h4"
"9753","Smarca4","Nr1h4"
"9754","Rara","Nr1h4"
"9755","Rxra","Nr1h4"
"9756","Wnt5a","Ryk"
"9757","Ctnnb1","Ryk"
"9758","Fzd8","Ryk"
"9759","Hint2","Ryr1"
"9760","Adam23","Ryr1"
"9761","Cript","Ryr1"
"9762","Luc7l2","Ryr1"
"9763","Pdk2","Ryr1"
"9764","Rnf138","Ryr1"
"9765","Coa3","Ryr1"
"9766","Slc30a4","Ryr1"
"9767","Afg3l1","Ryr1"
"9768","Cdip1","Ryr1"
