"","GeneNameA","GeneNameB"
"4823","Rmdn3","Ndufv3"
"4824","Msn","Ndufv3"
"4825","Xpo1","Drg1"
"4826","Rrbp1","Drg1"
"4827","Rpl35","Drg1"
"4828","Usp2","Nedd4"
"4829","Ndfip1","Nedd4"
"4830","Xpo1","Septin2"
"4831","Ect2","Septin2"
"4832","Septin6","Septin2"
"4833","Arhgap30","Septin2"
"4834","Septin9","Septin2"
"4835","Wdpcp","Septin2"
"4836","Pik3r2","Septin2"
"4837","Septin11","Septin2"
"4838","Septin7","Septin2"
"4839","Xpo1","Rpl10a"
"4840","Eif3a","Rpl10a"
"4841","Mecom","Rpl10a"
"4842","Rrbp1","Rpl10a"
"4843","Prdm16","Rpl10a"
"4844","Smad6","Rpl10a"
"4845","Eif3e","Rpl10a"
"4846","Rrp1b","Rpl10a"
"4847","Dnajc17","Rpl10a"
"4848","Brwd3","Nedd8"
"4849","Cul4a","Nedd8"
"4850","Mecom","Nell1"
"4851","Plekhg5","Nefl"
"4852","Cep104","Nek1"
"4853","Cenpe","Nek1"
"4854","Xpo1","Nek1"
"4855","Cdc26","Nek2"
"4856","Anapc16","Nek2"
"4857","Cdc23","Nek2"
"4858","Anapc2","Nek2"
"4859","Cdc16","Nek2"
"4860","Nek2","Nek2"
"4861","Ppp2r1a","Nek2"
"4862","Rcc1","Neu1"
"4863","Spred2","Nf1"
"4864","Flot1","Nf2"
"4865","Lin7c","Nf2"
"4866","Yap1","Nf2"
"4867","Coro1c","Nf2"
"4868","Myh9","Nf2"
"4869","Ksr1","Nf2"
"4870","Tnks2","Nf2"
"4871","Schip1","Nf2"
"4872","Ppp3cb","Nfatc1"
"4873","Xpo1","Nfia"
"4874","Keap1","Nfe2l2"
"4875","Rara","Nfe2l2"
"4876","Ube2e1","Nfe2l2"
"4877","Ncf1","Nfe2l2"
"4878","Cry1","Nfib"
"4879","Dctn3","Nfib"
"4880","Osgep","Nfib"
"4881","Mecom","Nfic"
"4882","Prdm16","Nfic"
"4883","Xpo1","Nfkb1"
"4884","Akirin2","Nfkb1"
"4885","Xpo1","Nfkb2"
"4886","Xpo1","Nfkbia"
"4887","Ikbkb","Nfkbia"
"4888","Ikbkg","Nfkbia"
"4889","Xpo1","Nfkbib"
"4890","Xpo1","Nfkbie"
"4891","Ubr5","Nfkbie"
"4892","Tpx2","Nfkbie"
"4893","Mus81","Nfkbil1"
"4894","Cdc37","Nfkbil1"
"4895","Sesn2","Nfkbil1"
"4896","Dctn3","Nfkbil1"
"4897","Sart1","Nfkbil1"
"4898","Ruvbl1","Nfrkb"
"4899","Ruvbl2","Nfrkb"
"4900","Xpo1","Nfx1"
"4901","Nfyc","Nfya"
"4902","Nfyc","Nfyb"
"4903","Nfya","Nfyb"
"4904","Nfya","Nfyc"
"4905","Ndn","Ngfr"
"4906","Prpf8","Snu13"
"4907","Prpf3","Snu13"
"4908","Ruvbl1","Snu13"
"4909","Mecom","Snu13"
"4910","Ruvbl2","Snu13"
"4911","Snu13","Snu13"
"4912","Otud5","Nhs"
"4913","Tubg1","Nhs"
"4914","Sesn2","Nhs"
"4915","Spred2","Nktr"
"4916","Ccdc9","Nktr"
"4917","AI837181","Nme1"
"4918","Dppa3","Nme1"
"4919","Csnk1e","Nme1"
"4920","Tubb5","Nme1"
"4921","Arhgap18","Nme2"
"4922","Inpp5b","Nme2"
"4923","Tubb4b","Nme2"
"4924","Smad6","Nqo2"
"4925","Skic8","Nmt1"
"4926","Rpl35","Nmt1"
"4927","Rrbp1","Nmt1"
"4928","Eif3a","Nmt1"
"4929","Ccdc77","Nmt1"
"4930","Ksr1","Nop2"
"4931","Rrbp1","Nop2"
"4932","Dppa3","Nop2"
"4933","Dnajc17","Nop2"
"4934","Ctcf","Nop2"
"4935","Mecom","Nop2"
"4936","Prdm16","Nop2"
"4937","Eif3e","Nop2"
"4938","Ktn1","Nop2"
"4939","Ybx1","Nop2"
"4940","Sgo2a","Nop2"
"4941","Mki67","Nop2"
"4942","Bach1","Nono"
"4943","AI837181","Nono"
"4944","Bhlhe41","Nono"
"4945","Polr2a","Nono"
"4946","Ksr1","Nono"
"4947","Mecom","Nono"
"4948","Lin7c","Nono"
"4949","Prdm16","Nono"
"4950","Dppa3","Nono"
"4951","Mki67","Nono"
"4952","Xpo1","Nono"
"4953","Cxxc1","Nono"
"4954","Rpl35","Nono"
"4955","Mapk13","Nono"
"4956","Cnot3","Cnot2"
"4957","Cnot7","Cnot2"
"4958","Rc3h2","Cnot2"
"4959","Ncor2","Cnot2"
"4960","Rrbp1","Cnot2"
"4961","Tnks1bp1","Cnot2"
"4962","Rc3h1","Cnot2"
"4963","Xpo1","Cnot2"
"4964","Rpl35","Cnot3"
"4965","Cnot7","Cnot3"
"4966","Rrbp1","Cnot3"
"4967","Xpo1","Cnot3"
"4968","Rc3h2","Cnot3"
"4969","Rc3h1","Cnot3"
"4970","Tnks1bp1","Cnot3"
"4971","Cnot3","Cnot3"
"4972","Cnot2","Cnot3"
"4973","Xpo1","Cnot4"
"4974","Lats2","Notch1"
"4975","Fbxw7","Notch1"
"4976","Bicdl1","Npy"
"4977","Lats2","Notch2"
"4978","Bmpr1a","Notch2"
"4979","Rnf183","Notch2"
"4980","Psma1","Notch3"
"4981","Ddb1","Pnp"
"4982","Tmed10","Pnp"
"4983","Batf3","Pnp"
"4984","Bmal1","Npas2"
"4985","Cry1","Npas2"
"4986","Gspt1","Npat"
"4987","Unc93b1","Npc1"
"4988","Nphs2","Nphs1"
"4989","Was","Nphs1"
"4990","Mdm2","Npm1"
"4991","Rpl35","Npm1"
"4992","Ktn1","Npm1"
"4993","Rrbp1","Npm1"
"4994","Eif3a","Npm1"
"4995","Smad6","Npm1"
"4996","Rrp1b","Npm1"
"4997","Rnf183","Npm1"
"4998","Prdm16","Npm1"
"4999","Mecom","Npm1"
"5000","Dnajc11","Npm1"
"5001","Cdkn2a","Npm1"
"5002","Eif3e","Npm1"
"5003","Ndc80","Npr1"
"5004","Wdr48","Nptx1"
"5005","Racgap1","Nras"
"5006","Mecom","Nras"
"5007","Grb7","Nras"
"5008","Raf1","Nras"
"5009","Pik3ca","Nras"
"5010","Fus","Nrdc"
"5011","Haus1","Nrdc"
"5012","Mtx2","Nrdc"
"5013","Smchd1","Nrdc"
"5014","Prep","Nrgn"
"5015","Rax","Nrl"
"5016","Smad6","Ybx1"
"5017","Cbx1","Ybx1"
"5018","Mapk13","Ybx1"
"5019","Ybx1","Ybx1"
"5020","Rc3h1","Ybx1"
"5021","Dppa3","Ybx1"
"5022","Xpo1","Ybx1"
"5023","Mecom","Ybx1"
"5024","Rc3h2","Ybx1"
"5025","Prdm16","Ybx1"
"5026","Ksr1","Ybx1"
"5027","Zfp36","Ybx1"
"5028","Vps4b","Nsf"
"5029","Trim32","Nsf"
"5030","Chmp3","Nsf"
"5031","Mecom","Nsf"
"5032","Chmp6","Nsf"
"5033","Dppa3","Nsf"
"5034","Dok6","Ntf3"
"5035","Gspt1","Nthl1"
"5036","Rpl35","Nthl1"
"5037","Ntrk2","Ntrk1"
"5038","Bdnf","Ntrk2"
"5039","Src","Ror1"
"5040","Prdm16","Numa1"
"5041","Mecom","Numa1"
"5042","Bach1","Numa1"
"5043","Tnks2","Numa1"
"5044","Gpsm2","Numa1"
"5045","Cbx1","Numa1"
"5046","Ranbp2","Numa1"
"5047","Gnai3","Numa1"
"5048","Tnks","Numa1"
"5049","Nup107","Nup88"
"5050","Nup98","Nup88"
"5051","Stn1","Nup88"
"5052","Nup88","Nup88"
"5053","Ranbp2","Nup88"
"5054","Nup214","Nup88"
"5055","Nup188","Nup88"
"5056","Rcc1","Nup88"
"5057","Ube2i","Nup88"
"5058","Kifc1","Nup98"
"5059","Xpo1","Nup98"
"5060","Mecom","Nup98"
"5061","Nup107","Nup98"
"5062","Rcc1","Nup98"
"5063","Ube2i","Nup98"
"5064","Ssna1","Nup98"
"5065","Nup155","Nup98"
"5066","Nup188","Nup98"
"5067","Nup98","Nup98"
"5068","Nup214","Nup98"
"5069","Ranbp2","Nup98"
"5070","Cry1","Nvl"
"5071","Tmed2","Nvl"
"5072","Rbm8a","Nvl"
"5073","Rrbp1","Nvl"
"5074","Hgs","Gpr143"
"5075","Eea1","Oas3"
"5076","Mecom","Oat"
"5077","Inpp5b","Ocrl"
"5078","Xpo1","Ocrl"
"5079","Mta2","Odf2"
"5080","Ndc80","Odf2"
"5081","Hdac6","Ogdh"
"5082","Hspd1","Ogg1"
"5083","Ogg1","Ogg1"
"5084","Ccn1","Opa1"
"5085","Orc2","Orc1"
"5086","Atrx","Orc1"
"5087","Orc1","Orc1"
"5088","Cbx1","Orc1"
"5089","Orc1","Orc2"
"5090","Rrbp1","Orc4"
"5091","Cbx1","Orc4"
"5092","Sesn2","Orc4"
"5093","Ufl1","Orc4"
"5094","Orc1","Orc5"
"5095","Orc2","Orc5"
"5096","Tuba3a","Oxa1l"
"5097","Tubg1","Oxa1l"
"5098","Tuba3b","Oxa1l"
"5099","Gspt1","P4ha1"
"5100","Uso1","P4ha1"
"5101","Dppa3","P4ha1"
"5102","Cdk1","P4ha1"
"5103","Naa50","P4ha1"
"5104","Wbp11","P4ha1"
"5105","Prdm16","P4ha1"
"5106","Wiz","P4ha1"
"5107","Mecom","P4ha1"
"5108","P4ha2","P4hb"
"5109","Tapt1","P4hb"
"5110","Rc3h1","P4hb"
"5111","Creld2","P4hb"
"5112","AI837181","P4hb"
"5113","Edem1","P4hb"
"5114","Prdm16","P4hb"
"5115","Wbp11","P4hb"
"5116","Rc3h2","P4hb"
"5117","Mecom","P4hb"
"5118","Eif3a","Pa2g4"
"5119","Rpl35","Pa2g4"
"5120","Mecom","Pa2g4"
"5121","Tmed2","Pa2g4"
"5122","Pik3r2","Pa2g4"
"5123","Rrbp1","Pa2g4"
"5124","Ksr1","Pa2g4"
"5125","AI837181","Pa2g4"
"5126","Erbb3","Pa2g4"
"5127","Tnfrsf19","Pbp2"
"5128","Dennd6a","Furin"
"5129","Gdf11","Furin"
"5130","Gdf11","Pcsk6"
"5131","Ndel1","Pafah1b1"
"5132","Ccser2","Pafah1b1"
"5133","Kif20b","Pafah1b1"
"5134","Nudc","Pafah1b1"
"5135","Pafah1b2","Pafah1b1"
"5136","Nde1","Pafah1b1"
"5137","Pafah1b1","Pafah1b1"
"5138","Pafah1b1","Pafah1b2"
"5139","Pafah1b2","Pafah1b3"
"5140","Pafah1b1","Pafah1b3"
"5141","Myc","Prdx1"
"5142","Tor1aip1","Prdx1"
"5143","Myh3","Prdx1"
"5144","Dctn3","Prdx1"
"5145","Cdc26","Prdx1"
"5146","Cdk1","Prdx1"
"5147","Dppa3","Prdx1"
"5148","Dab2","Prdx1"
"5149","Myl12b","Pak2"
"5150","Racgap1","Pak2"
"5151","Tmod3","Palm"
"5152","Flnb","Palm"
"5153","Coro1c","Palm"
"5154","Myh9","Palm"
"5155","Ubc","Prkn"
"5156","Ywhah","Prkn"
"5157","Ube2g1","Prkn"
"5158","Ubb","Prkn"
"5159","Mfn2","Prkn"
"5160","Septin5","Prkn"
"5161","Rps27a","Prkn"
"5162","Sncaip","Prkn"
"5163","Uba52","Prkn"
"5164","Eps15","Prkn"
"5165","Egfr","Prkn"
"5166","Ube2l3","Prkn"
"5167","Spsb2","Pawr"
"5168","Kif23","Pawr"
"5169","Cep350","Pawr"
"5170","Spsb4","Pawr"
"5171","Spsb1","Pawr"
"5172","Rad23b","Pax3"
"5173","Pax6","Pax6"
"5174","Dynll1","Pax6"
"5175","Cct7","Pdcl"
"5176","Cct2","Pdcl"
"5177","Rnf183","Pdcl"
"5178","Xpo1","Pdcl"
"5179","Cct8","Pdcl"
"5180","Cct4","Pdcl"
"5181","Cct3","Pdcl"
"5182","Gnb1","Pdcl"
"5183","Tube1","Pcx"
"5184","Ckap5","Pcx"
"5185","Prdm16","Pcx"
"5186","Prkaa1","Pcx"
"5187","Tubg1","Pcx"
"5188","Lgals3bp","Pcx"
"5189","Arhgap18","Pcbd1"
"5190","Aif1l","Pcbp1"
"5191","Cep55","Pcbp1"
"5192","Prdm16","Pcbp1"
"5193","Csnk1e","Pcbp1"
"5194","Mecom","Pcbp1"
"5195","Dppa3","Pcbp2"
"5196","Aif1l","Pcbp2"
"5197","Rc3h1","Pcbp2"
"5198","Lgals3bp","Pcbp2"
"5199","Rc3h2","Pcbp2"
"5200","Nup155","Pcca"
"5201","Cxxc1","Pcca"
"5202","Rab5c","Pcdh7"
"5203","Mecom","Pck1"
"5204","Prdm16","Pck2"
"5205","Mecom","Pck2"
"5206","Sdccag8","Pcm1"
"5207","Cdk5rap2","Pcm1"
"5208","Cep290","Pcm1"
"5209","Cep135","Pcm1"
"5210","Cep72","Pcm1"
"5211","Cep43","Pcm1"
"5212","Haus1","Pcm1"
"5213","Lrrcc1","Pcm1"
"5214","Cenpe","Pcm1"
"5215","Cep120","Pcm1"
"5216","Prkacb","Pcm1"
"5217","Ndc80","Pcm1"
"5218","Uso1","Pcm1"
"5219","Cep104","Pcm1"
"5220","Nedd1","Pcm1"
"5221","Cep170","Pcm1"
"5222","Ppp2r1a","Pcm1"
"5223","Cep78","Pcm1"
"5224","Haus4","Pcm1"
"5225","Immt","Pcm1"
"5226","Cep131","Pcm1"
"5227","Cit","Pcm1"
"5228","Dlg5","Pcm1"
"5229","Mib1","Pcm1"
"5230","Myh10","Pcm1"
"5231","Ccdc77","Pcm1"
"5232","Cetn2","Pcm1"
"5233","Lats2","Pcm1"
"5234","Cep152","Pcm1"
"5235","Cep55","Pcm1"
"5236","Ccp110","Pcm1"
"5237","Bag2","Pcm1"
"5238","Rnf183","Pcmt1"
"5239","Arhgap6","Pcna"
"5240","Poli","Pcna"
"5241","Dtl","Pcna"
"5242","Rev1","Pcna"
"5243","Cdkn1a","Pcna"
"5244","Lig1","Pcna"
"5245","Prdm16","Pcna"
"5246","Mecom","Pcna"
"5247","Gadd45b","Pcna"
"5248","Aire","Pcna"
"5249","Cep43","Pcnt"
"5250","Prkacb","Pcnt"
"5251","Cdk5rap2","Pcnt"
"5252","Tapt1","Pcnt"
"5253","Cep120","Pcnt"
"5254","Sdc4","Pcolce"
"5255","Sdc1","Pcolce"
"5256","Sdc2","Pcolce"
"5257","Vps4b","Chmp1a"
"5258","Ruvbl1","Chmp1a"
"5259","Ksr1","Chmp1a"
"5260","Spast","Chmp1a"
"5261","Ufl1","Chmp1a"
"5262","Cd2ap","Chmp1a"
"5263","Chmp4b","Chmp1a"
"5264","Ranbp2","Chmp1a"
"5265","Chmp2a","Chmp1a"
"5266","Ptpn23","Chmp1a"
"5267","Cdk1","Cdk16"
"5268","Xpo1","Cdk16"
"5269","Xpo1","Cdk17"
"5270","Cdc16","Cdk17"
"5271","Cdk1","Cdk17"
"5272","Tpx2","Cdk18"
"5273","Psmb4","Cdk18"
"5274","Cep170","Pcyt1a"
"5275","Rpl35","Pdcd2"
"5276","Ccser2","Pde3a"
"5277","Cep44","Pde3a"
"5278","Cenph","Pde3a"
"5279","Kctd5","Pde3a"
"5280","Cenpe","Pde3a"
"5281","Spred2","Pde3a"
"5282","Mecom","Pde4a"
"5283","Xpo1","Pde4b"
"5284","Smo","Pde4d"
"5285","Ptpn13","Pde4d"
"5286","Cep152","Pde4d"
"5287","Smap1","Pde4d"
"5288","Bub1","Pde4d"
"5289","Pdlim5","Pde4d"
"5290","Arl3","Pde6d"
"5291","Kdr","Pdgfrb"
"5292","Hdac6","Pdha1"
"5293","Arhgap30","Pdha1"
"5294","Mecom","Pdha2"
"5295","Hdac6","Pdhb"
"5296","Mecom","Pdhb"
"5297","Prdm16","Pdhb"
"5298","Hdac6","Pdk2"
"5299","Kctd5","Pdpk1"
"5300","Xpo1","Pdpk1"
"5301","Cct2","Pdpk1"
"5302","Pparg","Pdyn"
"5303","Cry2","Per1"
"5304","Csnk1e","Per1"
"5305","Csnk1d","Per1"
"5306","Xpo1","Per1"
"5307","Cry1","Per1"
"5308","Cdc26","Pex10"
"5309","Tor1aip1","Pex10"
"5310","Bcas2","Pex10"
"5311","Cd2ap","Pex10"
"5312","Bub1","Pex10"
"5313","Mbp","Pex13"
"5314","Rnf183","Pex14"
"5315","Arhgap18","Pex14"
"5316","Bag2","Pfas"
"5317","Ncr1","Cfp"
"5318","Tuba3a","Pfdn1"
"5319","Cct3","Pfdn1"
"5320","Tubb4b","Pfdn1"
"5321","Pfdn2","Pfdn1"
"5322","Vbp1","Pfdn1"
"5323","Cct4","Pfdn1"
"5324","Gnb1","Pfdn1"
"5325","Skic8","Pfdn1"
"5326","Tuba3b","Pfdn2"
"5327","Tuba3a","Pfdn2"
"5328","Tubb4b","Pfdn2"
"5329","Ruvbl2","Pfdn2"
"5330","Cct3","Pfdn2"
"5331","Vbp1","Pfdn2"
"5332","Ncaph","Pfdn2"
"5333","Mecom","Pfdn2"
"5334","Skic8","Pfdn2"
"5335","Ruvbl1","Pfdn2"
"5336","Ect2","Pfdn2"
"5337","Cct8","Pfdn2"
"5338","Vbp1","Pfdn4"
"5339","Pfdn2","Pfdn4"
"5340","Gspt1","Pfdn5"
"5341","Max","Pfdn5"
"5342","Pfdn2","Pfdn5"
"5343","Vbp1","Pfdn5"
"5344","Tubb4b","Pfdn5"
"5345","Dnajc11","Pfkfb2"
"5346","Mecom","Pfkl"
"5347","Mad2l1","Pfkl"
"5348","Prdm16","Pfkl"
"5349","Tmed10","Pfkl"
"5350","Scai","Pfkl"
"5351","Ufl1","Pfkm"
"5352","Cep78","Pfkm"
"5353","Tubg1","Pfkm"
"5354","Sesn2","Pfkm"
"5355","Prdm16","Pfkm"
"5356","Mecom","Pfkp"
"5357","Ostm1","Pfkp"
"5358","Prdm16","Pfkp"
"5359","Mad2l1","Pfkp"
"5360","Csnk1e","Pfn1"
"5361","AI837181","Pfn1"
"5362","Mapk13","Pfn1"
"5363","Akap12","Pfn1"
"5364","Actb","Pfn1"
"5365","Mast3","Pfn1"
"5366","Rnf183","Pfn1"
"5367","Flot1","Pfn1"
"5368","Mapk13","Pgam1"
"5369","Magoh","Pgd"
"5370","Smad6","Pggt1b"
"5371","Csnk1e","Pgk1"
"5372","Mapk13","Pgk1"
"5373","Cdk1","Pgk1"
"5374","Rfx5","Pgk1"
"5375","AI837181","Pgk1"
"5376","Ncoa2","Pgr"
"5377","Prdm16","Phb"
"5378","Rmdn3","Phb"
"5379","Tmem109","Phb"
"5380","Mtx2","Phb"
"5381","Mecom","Phb"
"5382","Bmpr1a","Phb"
"5383","Tmed2","Phb"
"5384","Eef1a1","Phb"
"5385","AI837181","Phb"
"5386","Rab11a","Phb"
"5387","Dppa3","Phb"
"5388","Aifm1","Phb"
"5389","Rab5c","Phb"
"5390","Lima1","Phb"
"5391","Rnf183","Phb"
"5392","Atp2a2","Phb"
"5393","Hnrnpf","Slc25a3"
"5394","Ecsit","Slc25a3"
"5395","Prdm16","Slc25a3"
"5396","Mecom","Slc25a3"
"5397","Mbp","Phex"
"5398","Kifc1","Phf2"
"5399","Mtx2","Phka2"
"5400","Ppp1r3b","Phka2"
"5401","Rmdn3","Phka2"
"5402","Ndc80","Phka2"
"5403","Oxnad1","Phka2"
"5404","Ndc80","Phkb"
"5405","Ppp1r3b","Phkb"
"5406","Ppp1r3b","Phkg2"
"5407","Cdk1","Serpinb5"
"5408","Dynll1","Pigr"
"5409","Uso1","Pik3c2a"
"5410","Septin9","Pik3c2a"
"5411","Actb","Pik3c2a"
"5412","Myo1c","Pik3c2a"
"5413","Cyfip2","Pik3c2a"
"5414","Myh10","Pik3c2a"
"5415","Calml3","Pik3c2a"
"5416","Xpo1","Pik3c2b"
"5417","Atg14","Pik3c3"
"5418","Becn2","Pik3c3"
"5419","Slamf1","Pik3c3"
"5420","Bub1","Pik3ca"
"5421","Prkcb","Pik3cg"
"5422","Pik3r6","Pik3cg"
"5423","Gab1","Pik3r1"
"5424","Myo16","Pik3r1"
"5425","Tek","Pik3r1"
"5426","Plekhg2","Pik3r1"
"5427","Sstr2","Pik3r1"
"5428","Nyap1","Pik3r1"
"5429","Lepr","Pik3r1"
"5430","Thra","Pik3r1"
"5431","Pik3ca","Pik3r1"
"5432","Pik3r2","Pik3r1"
"5433","Kit","Pik3r1"
"5434","Arhgap28","Pik3r1"
"5435","Syk","Pik3r1"
"5436","Mbp","Pik3r2"
"5437","Coro1c","Pi4ka"
"5438","Flnb","Pi4ka"
"5439","Cbll1","Pi4ka"
"5440","Xpo1","Pi4kb"
"5441","Lamp2","Pi4kb"
"5442","Lamp1","Pi4kb"
"5443","Nanog","Pin1"
"5444","Trp63","Pin1"
"5445","Bach1","Pin1"
"5446","Myb","Pin1"
"5447","Irak1","Pin1"
"5448","Rab5c","Pip"
"5449","Uba1","Pip"
"5450","Cep290","Pip"
"5451","Dnajc17","Pip"
"5452","Bud13","Pip"
"5453","Ect2","Pip"
"5454","Dynll1","Pip"
"5455","Pip4k2c","Pip4k2a"
"5456","Dync1li1","Pitpna"
"5457","Cdc26","Pitpna"
"5458","Xpo1","Pitx1"
"5459","Mapk13","Pkd1"
"5460","Mecom","Pkd1"
"5461","Chek1","Pkd2"
"5462","Nrip3","Pkd2"
"5463","Pkd1","Pkd2"
"5464","Kctd5","Pkd2"
"5465","Trpv4","Pkd2"
"5466","Ppp2r1a","Pkd2"
"5467","Diaph1","Pkd2"
"5468","Cobll1","Pkm"
"5469","Mecom","Pkm"
"5470","Cdk1","Pkm"
"5471","Rc3h1","Pkm"
"5472","Creld2","Pkm"
"5473","Csnk1e","Pkm"
"5474","Pkm","Pkm"
"5475","AI837181","Pkm"
"5476","Prdm16","Pkm"
"5477","Poc1b","Pkm"
"5478","Trim69","Pkm"
"5479","Akap12","Pkm"
"5480","Mapk13","Pkm"
"5481","Dnajc11","Pkm"
"5482","Nup188","Pkm"
"5483","Tpr","Pkm"
"5484","Rnf183","Pkm"
"5485","Des","Pkp1"
"5486","Dppa3","Pkp2"
"5487","Uso1","Pkp2"
"5488","Ccdc9","Pla2g4a"
"5489","Eif3e","Pla2g4a"
"5490","Plgrkt","Plat"
"5491","Mad2l1bp","Plaur"
"5492","Wipi2","Plaur"
"5493","Dtna","Plcb2"
"5494","Dnm2","Plcg1"
"5495","Lepr","Plcg1"
"5496","Tespa1","Plcg1"
"5497","Csk","Plcg2"
"5498","Coro1c","Pld1"
"5499","Tmed2","Pld1"
"5500","Hsph1","Pld1"
"5501","Pparg","Pld2"
"5502","Xpo1","Pld2"
"5503","Myh9","Plec"
"5504","Cep78","Plec"
"5505","Flnb","Plec"
"5506","Calml3","Plec"
"5507","Prdm16","Plec"
"5508","Mecom","Plec"
"5509","Lima1","Plec"
"5510","Plgrkt","Plg"
"5511","Mecom","Plg"
"5512","Paxip1","Plk1"
"5513","Ercc6l","Plk1"
"5514","Mecom","Plk1"
"5515","Haus3","Plk1"
"5516","Birc6","Plk1"
"5517","Haus4","Plk1"
"5518","Ogn","Plk1"
"5519","Plk1","Plk1"
"5520","Dvl2","Plk1"
"5521","Prdm16","Plk1"
"5522","Stard13","Plod1"
"5523","Zfp36","Plod1"
"5524","Anxa2","Plod1"
"5525","Fam107b","Plod1"
"5526","Fbxw11","Plod1"
"5527","Hnrnph1","Plod1"
"5528","Lats2","Plod1"
"5529","Cdc26","Plod1"
"5530","Stard13","Plod2"
"5531","Anxa2","Plod2"
"5532","Fam107b","Plod2"
"5533","Xpo1","Plrg1"
"5534","Bcas2","Plrg1"
"5535","Ccdc12","Plrg1"
"5536","Mecom","Plrg1"
"5537","Cdc5l","Plrg1"
"5538","Crnkl1","Plrg1"
"5539","Prpf8","Plrg1"
"5540","Snw1","Plrg1"
"5541","Ppp4r3a","Plrg1"
"5542","Dnajc17","Plrg1"
"5543","Prdm16","Plrg1"
"5544","Myh9","Pls1"
"5545","Actb","Pls3"
"5546","Pafah1b1","Pls3"
"5547","Aif1","Pls3"
"5548","Mapk13","Pls3"
"5549","Hnrnph2","Pls3"
"5550","Hnrnpf","Pls3"
"5551","Sass6","Pls3"
"5552","Tgfbr1","Plxnb1"
"5553","Mcl1","Pmaip1"
"5554","Rbm8a","Pml"
"5555","Sap25","Pml"
"5556","Hipk1","Pml"
"5557","Senp2","Pml"
"5558","Espl1","Pml"
"5559","Mlip","Pml"
"5560","Exosc1","Exosc9"
"5561","Mecom","Exosc9"
"5562","Zfp36","Exosc9"
"5563","Mecom","Exosc10"
"5564","Exosc1","Exosc10"
"5565","Aicda","Exosc10"
"5566","Rrbp1","Exosc10"
"5567","Mcm3","Pms2"
"5568","Prkaa1","Pms2"
"5569","Mecom","Pnn"
"5570","Spred2","Pnn"
"5571","Washc1","Pnn"
"5572","Ccdc9","Pnn"
"5573","Rbm8a","Pnn"
"5574","Prdm16","Pnn"
"5575","Septin9","Septin5"
"5576","Mad2l1","Pola1"
"5577","Bag2","Pola1"
"5578","Junb","Polb"
"5579","Ktn1","Polb"
"5580","Xpo1","Pold1"
"5581","Pcna","Pold1"
"5582","Prdm16","Pold1"
"5583","Xpo1","Pold2"
"5584","Pcna","Pold2"
"5585","Mdm2","Pole"
"5586","Septin9","Polg"
"5587","Shprh","Polh"
"5588","Rprd1b","Polr2a"
"5589","Aire","Polr2a"
"5590","Med22","Polr2a"
"5591","Bach1","Polr2a"
"5592","Ruvbl1","Polr2a"
"5593","Pfdn2","Polr2a"
"5594","Mecom","Polr2a"
"5595","Xpo1","Polr2a"
"5596","Prdm16","Polr2a"
"5597","Med28","Polr2a"
"5598","Clp1","Polr2a"
"5599","Eif3a","Polr2a"
"5600","Ruvbl2","Polr2a"
"5601","Supt6","Polr2a"
"5602","Ep300","Polr2a"
"5603","Gtf2b","Polr2a"
"5604","Gtf2b","Polr2b"
"5605","Prdm16","Polr2b"
"5606","Aire","Polr2b"
"5607","Bag2","Polr2b"
"5608","Ruvbl1","Polr2b"
"5609","Rprd1b","Polr2b"
"5610","Xpo1","Polr2b"
"5611","Mecom","Polr2b"
"5612","Med28","Polr2b"
"5613","Dppa3","Polr2c"
"5614","Med28","Polr2c"
"5615","Xpo1","Polr2c"
"5616","Gtf2b","Polr2c"
"5617","Racgap1","Polr2c"
"5618","Rprd1b","Polr2c"
"5619","Rprd1b","Polr2d"
"5620","Med28","Polr2d"
"5621","Xpo1","Polr2e"
"5622","Ruvbl1","Polr2e"
"5623","Mecom","Polr2e"
"5624","Sumo3","Polr2f"
"5625","Xpo1","Polr2g"
"5626","Racgap1","Polr2g"
"5627","Tfcp2l1","Polr2g"
"5628","Smad3","Polr2g"
"5629","Rprd1b","Polr2g"
"5630","Med28","Polr2g"
"5631","Mecom","Polr2h"
"5632","Smad6","Polr2h"
"5633","Prdm16","Polr2h"
"5634","Rprd1b","Polr2i"
"5635","Gtf2b","Polr2i"
"5636","Xpo1","Polr2i"
"5637","Med28","Polr2j"
"5638","Mecom","Polr2j"
"5639","Rprd1b","Polr2j"
"5640","Gtf2b","Polr2j"
"5641","Xpo1","Polr2k"
"5642","Mecom","Polr2l"
"5643","Cdca8","Polr2l"
"5644","Med28","Polr2l"
"5645","Kctd5","Polrmt"
"5646","Set","Polrmt"
"5647","Mecom","Polrmt"
"5648","Eif3e","Polrmt"
"5649","Ktn1","Pon2"
"5650","Atp2a2","Pon2"
"5651","Tubg1","Pon2"
"5652","Kcnk1","Pon2"
"5653","Nup98","Pon2"
"5654","Mecom","Pou4f1"
"5655","Hmgb2","Pou5f1"
"5656","Mapk13","Ppa1"
"5657","Gadd45b","Ppara"
"5658","Gadd45b","Ppard"
"5659","Ppargc1a","Pparg"
"5660","Pparg","Pparg"
"5661","Gadd45b","Pparg"
"5662","Smurf1","Pparg"
"5663","Med22","Med1"
"5664","Med28","Med1"
"5665","Med10","Med1"
"5666","Calm3","Ppef2"
"5667","Calm1","Ppef2"
