"","GeneNameA","GeneNameB"
"134753","Eed","Ndst4"
"134754","Ywhae","Nisch"
"134758","Iqcb1","Nisch"
"134766","Tsc1","Nisch"
"134770","Fmr1","Nisch"
"134774","Fgfr1","Fgf23"
"134776","Kl","Fgf23"
"134778","C1qbp","Mrps22"
"134782","Fancd2","Mrps22"
"134786","Ubc","Mrps22"
"134790","Hsd3b4","Mrps22"
"134794","Fancd2","Mrps23"
"134795","Liat1","Mrps14"
"134797","Hsd3b4","Mrps14"
"134799","Ywhae","Mrps24"
"134800","Hsd3b4","Mrps24"
"134802","Rrn3","Nmi"
"134805","Irf7","Nmi"
"134808","Abcf1","Nmi"
"134811","Nmi","Nmi"
"134814","Sting1","Nmi"
"134817","Ywhae","Keg1"
"134818","Hsd3b4","Keg1"
"134820","Birc3","Htra2"
"134822","Xiap","Htra2"
"134824","Dpysl5","Dpys"
"134826","Pgls","Dpys"
"134828","Per2","Suv39h2"
"134830","Smad5","Suv39h2"
"134832","Smad1","Suv39h2"
"134834","Cbx3","Suv39h2"
"134836","Fancd2","Krt81"
"134837","Cyfip1","Tsc1"
"134843","Ywhae","Tsc1"
"134849","Rack1","Tsc1"
"134861","Fmr1","Tsc1"
"134867","Hras","Tsc1"
"134873","Tnik","Tsc1"
"134879","Abi1","Tsc1"
"134885","Cdk5","Tsc1"
"134891","Shank3","Tsc1"
"134897","Dlg4","Tsc1"
"134903","Ezr","Tsc1"
"134909","Fxr1","Tsc1"
"134915","Ywhab","Tsc1"
"134921","Ctnnb1","Tsc1"
"134927","Ppp1ca","Tsc1"
"134933","Camk2a","Tsc1"
"134939","Syngap1","Tsc1"
"134945","Ywhaz","Tsc1"
"134951","Hsp90ab1","Tsc1"
"134957","Rictor","Tsc1"
"134963","Nedd4","Tsc1"
"134969","Izumo1","Izumo1r"
"134970","Ywhab","Ap3m2"
"134971","Fancd2","Pes1"
"134974","Map1b","Pes1"
"134977","Eed","Pes1"
"134980","Ywhae","Pes1"
"134986","Rara","Rpl23"
"134994","Hsd3b4","Rpl23"
"135002","Ywhaz","Rpl23"
"135010","Mtor","Rpl23"
"135018","Mapkap1","Rpl23"
"135026","Ubc","Rpl23"
"135034","Eed","Rpl23"
"135042","Pgls","Rpl23"
"135050","Hsd3b7","Rpl23"
"135058","Rictor","Rpl23"
"135066","Cblb","Rpl23"
"135074","Elf5","Rpl23"
"135082","Tial1","Rpl23"
"135090","Mdm2","Rpl23"
"135106","Ywhae","Rpl23"
"135114","Fancd2","Rpl23"
"135130","Ubc","Zfp110"
"135134","Pcbd1","Zfp110"
"135138","Sqstm1","Zfp110"
"135142","Traf6","Zfp110"
"135146","Rtn4","Rtn4r"
"135148","Crtac1","Rtn4r"
"135150","Pkn1","Zfand6"
"135152","Ubc","Zfand6"
"135154","Irak1","Irak1bp1"
"135156","Nfkb1","Irak1bp1"
"135158","Ywhae","Nif3l1"
"135160","Cops2","Nif3l1"
"135164","Arl6","Arl6ip6"
"135165","Arl6","Arl6ip4"
"135169","Ywhae","Arl6ip4"
"135173","Hmga2","Arl6ip4"
"135177","Rnf41","Arl6ip4"
"135185","Reep3","Arl6ip5"
"135188","Ywhae","Arl6ip5"
"135191","Slc1a1","Arl6ip5"
"135194","Fam241b","Arl6ip5"
"135200","Arl6","Arl6ip5"
"135203","Ywhae","Dap3"
"135206","C1qbp","Dap3"
"135212","Ubc","Dap3"
"135215","Myod1","Pmepa1"
"135218","Stat4","Pmepa1"
"135221","Smad3","Pmepa1"
"135224","Pou5f1","Pmepa1"
"135227","Nedd4","Pmepa1"
"135230","Unk","Ndfip1"
"135231","Ywhab","Vps35"
"135239","Pgls","Vps35"
"135247","Vps26a","Vps35"
"135255","Lrrk2","Vps35"
"135263","Rab32","Vps35"
"135271","Sorl1","Vps35"
"135279","Rabl2","Vps35"
"135287","Hsd3b7","Vps35"
"135295","Ywhae","Vps35"
"135303","Eed","Vps35"
"135311","Rab17","Vps35"
"135319","Gpr107","Vps35"
"135327","Rab5c","Vps35"
"135335","Rab1a","Vps35"
"135351","Rab3a","Vps35"
"135359","Rab4a","Vps35"
"135367","Fancd2","Vps35"
"135375","Pag1","Vps35"
"135383","Rab4b","Vps35"
"135391","Xpo7","Vps35"
"135399","Unk","Vps35"
"135407","Vps26b","Vps35"
"135415","Ywhaz","Vps35"
"135423","Hsd3b4","Vps35"
"135439","Nedd4","Bean1"
"135440","Nedd4","Prrg2"
"135441","Ywhae","Slc15a3"
"135445","Irf8","Slc15a3"
"135447","Eed","Xpo7"
"135449","Jup","Xpo7"
"135451","Ywhae","Xpo7"
"135453","Ywhah","Xpo7"
"135457","Nfe2","Asb1"
"135459","Hoxb8","Asb1"
"135461","Ywhae","Dpysl5"
"135465","Rab40c","Dpysl5"
"135473","Ywhab","Dpysl5"
"135477","Dpysl2","Dpysl5"
"135481","Irs4","Asb4"
"135482","Elob","Asb2"
"135483","Rab40b","Asb2"
"135484","Ssbp3","Asb3"
"135486","Pcbd1","Asb3"
"135488","Ywhae","Clstn1"
"135490","Vapa","Clstn1"
"135491","Chrd","Twsg1"
"135493","Bmp4","Twsg1"
"135495","Ywhae","Utp3"
"135499","Cbfb","Utp3"
"135507","Foxp3","Utp3"
"135511","Ikbkb","Utp3"
"135515","Ywhae","Nherf2"
"135518","Hsd3b4","Nherf2"
"135524","Pten","Nherf2"
"135527","Slc34a1","Nherf2"
"135530","Tmem176a","Tmem176b"
"135532","Nphs2","Tmem176b"
"135534","Ywhae","Map3k20"
"135538","Rpgrip1l","Map3k20"
"135540","Secisbp2","Eefsec"
"135543","Ywhae","Eefsec"
"135546","Ywhaz","Eefsec"
"135552","Hsd3b4","Cubn"
"135556","Eed","Cubn"
"135560","Lgals3","Cubn"
"135564","Pou5f1","Cubn"
"135568","Eed","Lima1"
"135574","Hsd3b4","Lima1"
"135580","Dnm1","Lima1"
"135586","Mycbp2","Lima1"
"135592","Hsd3b7","Lima1"
"135598","Kat5","Lima1"
"135610","Nphp4","Lima1"
"135616","Lrrk2","Lima1"
"135622","Ywhae","Lima1"
"135628","Cdh1","Lima1"
"135640","Kif17","Tbata"
"135641","Ywhae","Ifi30"
"135643","Rab38","Asph"
"135648","Fancd2","Asph"
"135653","Htt","Asph"
"135658","Hsd3b7","Asph"
"135663","Kcnq1","Asph"
"135673","Ywhaz","Asph"
"135678","Pgls","Asph"
"135683","Ywhae","Asph"
"135688","Apc","Asph"
"135698","Rab32","Asph"
"135703","Bmp2","Sostdc1"
"135704","Bmp4","Sostdc1"
"135705","Bmp7","Sostdc1"
"135706","Hsd3b7","Atp5f1d"
"135710","Ywhae","Atp5f1d"
"135714","Pgls","Atp5f1d"
"135718","Invs","Atp5f1d"
"135722","Fbxo32","Atp5f1d"
"135726","Hsd3b4","Atp5f1d"
"135734","Htt","Atp5f1d"
"135738","Hmga2","Atp5f1d"
"135742","Ywhaz","Atp5f1d"
"135750","Cblb","Atp5f1d"
"135754","Ywhae","Dtd1"
"135756","Hspb2","Ndufb5"
"135758","Hsd3b4","Ndufb5"
"135760","Ywhae","Ndufb5"
"135764","Cav3","Ndufb5"
"135766","Unk","Emc6"
"135767","Ywhae","Rogdi"
"135769","Ywhaz","Rogdi"
"135773","Ywhae","Sdhc"
"135777","Hsd3b4","Sdhc"
"135785","Unk","Sdhc"
"135789","Sdha","Sdhc"
"135793","Cav3","Sdhc"
"135797","Foxp3","Ppil2"
"135798","Fancd2","Cndp2"
"135800","Eed","Cndp2"
"135802","Pgls","Cndp2"
"135804","Pag1","Cndp2"
"135806","Ywhae","Cndp2"
"135810","Ywhae","Sf3b6"
"135814","Eed","Sf3b6"
"135818","Ywhah","Sf3b6"
"135826","Vdac1","Sf3b6"
"135830","Hsd17b10","Sf3b6"
"135834","Fancd2","Gtpbp8"
"135835","Kpnb1","Snupn"
"135836","Stat4","Cwc15"
"135841","Ywhae","Cwc15"
"135846","Ywhah","Cwc15"
"135851","Pag1","Cwc15"
"135861","Pdha1","Cwc15"
"135866","Ywhae","Ethe1"
"135868","Hsd3b4","Ethe1"
"135869","Hsd3b7","Txndc12"
"135871","Hsd3b4","Txndc12"
"135873","Ywhae","Txndc12"
"135875","Ywhaz","Txndc12"
"135881","Vdac1","Chchd3"
"135889","Prkce","Chchd3"
"135897","Dlst","Chchd3"
"135905","Ywhab","Chchd3"
"135913","Ywhae","Chchd3"
"135921","Sdha","Chchd3"
"135929","Coq2","Chchd3"
"135937","Eed","Chchd3"
"135945","Kcnq1","Chchd3"
"135953","Fancd2","Chchd3"
"135961","Immt","Chchd3"
"135969","Hsd3b4","Chchd3"
"135977","Htt","Chchd3"
"135985","Cav3","Chchd3"
"136001","Fancd2","Tsen34"
"136003","Tpm2","Tsen34"
"136005","Ywhae","Abhd6"
"136007","Zfp322a","Abhd6"
"136011","Ankrd1","Setd6"
"136012","Hsd3b7","Eif3f"
"136019","Xpo7","Eif3f"
"136026","Fancd2","Eif3f"
"136033","Eed","Eif3f"
"136047","Eif3a","Eif3f"
"136054","Ywhaz","Eif3f"
"136061","Fbxo32","Eif3f"
"136068","Ywhae","Eif3f"
"136075","Kcnma1","Eif3f"
"136082","Mtor","Eif3f"
"136096","Chaf1a","Eif3f"
"136110","Notch1","Eif3f"
"136117","Irf8","Cep20"
"136118","Ywhae","Emc3"
"136120","Hsd3b4","Emc3"
"136121","Stat4","Rmnd5b"
"136122","Lmo2","Ypel3"
"136123","Unk","Ghitm"
"136124","Lsm5","Lsm7"
"136127","Ywhah","Lsm7"
"136130","Ywhae","Lsm7"
"136136","Hmga2","Lamtor4"
"136137","Kalrn","Chchd6"
"136142","Chchd3","Chchd6"
"136147","Ywhae","Chchd6"
"136152","Ubc","Chchd6"
"136157","Ywhab","Chchd6"
"136162","Fancd2","Chchd6"
"136172","Ywhae","Ppih"
"136176","Hmga2","Ppih"
"136178","Cxcr6","Cxcl16"
"136179","Ywhae","Tceal6"
"136181","Dapk3","Ube2d3"
"136185","Rbx1","Ube2d3"
"136189","Traf6","Ube2d3"
"136193","Ubc","Ube2d3"
"136197","Rnf31","Ube2d3"
"136201","Trim17","Ube2d3"
"136205","Mdm2","Ube2d3"
"136209","Tax1bp1","Ube2d3"
"136213","Traf2","Ube2d3"
"136217","Ywhae","Smpx"
"136219","Cav3","Ndufa9"
"136224","Ppp1ca","Ndufa9"
"136229","Htt","Ndufa9"
"136234","Ywhab","Ndufa9"
"136239","Hsd3b4","Ndufa9"
"136244","Ywhae","Ndufa9"
"136254","Hmga2","Ndufa9"
"136259","Sirt3","Ndufa9"
"136264","Ssr1","Ndufa9"
"136269","Cacna1b","Tspan13"
"136270","Ywhae","Mtarc1"
"136272","Hsd3b7","Mtarc1"
"136278","Pgls","Apoa5"
"136281","Ywhae","Apoa5"
"136284","Hsd3b7","Apoa5"
"136293","Ywhae","Sarnp"
"136295","Otx2","Sarnp"
"136299","Hmga2","Sf3b5"
"136302","Cdk9","Sf3b5"
"136305","Ywhae","Sf3b5"
"136311","Ywhae","Elof1"
"136313","Ywhae","Mrps36"
"136316","Cav3","Mrps36"
"136319","Hsd3b4","Mrps36"
"136325","Pgls","Mrps36"
"136328","Fancd2","Prxl2c"
"136329","Prdx2","Tipin"
"136330","Timeless","Tipin"
"136331","Rpa2","Tipin"
"136332","Ywhae","Bud23"
"136334","Mymx","Mymk"
"136335","Hmga2","Ska2"
"136336","Nphs2","Ifitm3"
"136340","Cd81","Ifitm3"
"136344","Hsd3b4","Ifitm3"
"136348","Ywhae","Ifitm3"
"136356","Ywhaz","Ifitm3"
"136360","Irf8","Cox7b"
"136362","Unk","Cox7b"
"136364","Atm","Eef1e1"
"136366","Atr","Eef1e1"
"136368","Ywhae","Eef1e1"
"136372","Ywhaz","Atp6v1f"
"136375","Ywhae","Atp6v1f"
"136378","Atp6v1a","Atp6v1f"
"136384","Hsd3b4","Atp6v1f"
"136387","Ywhae","Necap2"
"136391","Irf8","Necap2"
"136393","Ndufv1","Dnajc15"
"136394","Stat4","Prr13"
"136395","Eed","Uqcr10"
"136396","Cyc1","Uqcr10"
"136397","Eed","Tmem14c"
"136398","Ywhae","Ufc1"
"136401","Hsd3b7","Ufc1"
"136407","Pgls","Ufc1"
"136410","Mef2c","Ufc1"
"136416","Fbxo43","Anapc11"
"136417","Ywhae","Bola2"
"136419","Eed","Bola2"
"136423","Ywhae","Mrpl4"
"136427","Fancd2","Mrpl4"
"136429","Ywhae","Nip7"
"136432","Ywhah","Nip7"
"136438","Fancd2","Nip7"
"136441","Nanog","Nip7"
"136444","Eed","Nip7"
"136447","Ywhah","Bccip"
"136448","Ywhae","Pgls"
"136452","Gopc","Pgls"
"136454","Gps1","Pgls"
"136456","Ywhae","Med11"
"136460","Cdk9","Med11"
"136462","Ywhae","Mustn1"
"136464","Ywhae","Nop10"
"136467","Eed","Nop10"
"136470","Hmbox1","Nop10"
"136473","Ywhah","Nop10"
"136476","Fancd2","Nop10"
"136484","Meioc","Virma"
"136488","Fmr1","Virma"
"136492","Eed","Virma"
"136496","Nanog","Virma"
"136500","Foxp3","Virma"
"136504","Ywhae","Pithd1"
"136506","Ybx3","Pycrl"
"136512","Pgls","Pycrl"
"136518","Ywhae","Pycrl"
"136524","Hsd3b4","Pycrl"
"136530","Hmga2","Pycrl"
"136536","Fancd2","Pycrl"
"136542","Ubc","Pycrl"
"136554","Pycrl","Pycrl"
"136560","Ywhah","Pycrl"
"136566","Ywhaz","Pycrl"
"136572","Lce1a2","Lce1g"
"136573","Eed","Myo19"
"136575","Myl12b","Myo19"
"136577","Myl9","Myo19"
"136579","Unk","Commd6"
"136580","Vps4b","Vta1"
"136583","Trim28","Vta1"
"136586","Fancd2","Vta1"
"136589","Ywhae","Inip"
"136591","Ywhae","Rpl3l"
"136593","Hsd3b7","Rpl3l"
"136599","Hmga2","Sec61b"
"136603","Fancd2","Sec61b"
"136607","Arl6","Sec61b"
"136611","Tnfrsf1a","Sec61b"
"136615","Tfcp2l1","Med7"
"136619","Med21","Med7"
"136623","Esrrb","Med7"
"136627","Cdk9","Med7"
"136635","Cdk1","Rgcc"
"136638","Smad3","Rgcc"
"136641","Egr2","Rgcc"
"136644","Ywhae","Ndufb9"
"136648","Hspb2","Ndufb9"
"136650","Ywhae","Serpinb1a"
"136654","Fancd2","Serpinb1a"
"136656","Ywhae","Llph"
"136659","Myo1c","Llph"
"136665","Ctcf","Llph"
"136668","Trappc5","Trappc2"
"136670","Acta1","Trappc2"
"136672","Fancd2","Rpl7l1"
"136674","Ywhae","Rpl7l1"
"136678","Hmga2","Thoc7"
"136681","Ywhae","Thoc7"
"136687","Xpo7","Thoc7"
"136690","Esrrb","Dmap1"
"136700","Tfcp2l1","Dmap1"
"136705","Actb","Dmap1"
"136710","Dnmt1","Dmap1"
"136715","Max","Dmap1"
"136720","Daxx","Dmap1"
"136725","Rnf2","Dmap1"
"136730","Kat5","Dmap1"
"136735","Foxp3","Dmap1"
"136740","Nanog","Dmap1"
"136745","Xpo7","Eif1ax"
"136746","Ywhae","Atp6v1g2"
"136752","Atp6v1a","Atp6v1g2"
"136755","Atp6v0c","Atp6v1g2"
"136758","Ywhae","Hspbp1"
"136762","Iqcb1","Hspbp1"
"136764","Hmga2","Osgep"
"136765","Ywhae","Alg5"
"136767","Ywhae","Pno1"
"136773","Ywhah","Pno1"
"136776","Stat4","Pno1"
"136779","Eed","Pno1"
"136782","Ubc","Dimt1"
"136785","Ywhae","Dimt1"
"136791","Eed","Dimt1"
"136794","Ywhah","Mrps17"
"136795","Zbtb17","Camk2n1"
"136796","Myc","Camk2n1"
"136797","Map1lc3b","Retreg1"
"136798","Fancd2","Tmem126a"
"136799","Ywhae","1810009A15Rik"
"136801","Mef2a","Klf15"
"136802","B9d1","Tmem218"
"136803","Cenpc1","Tma16"
"136804","Rab6b","Sec11c"
"136805","Ywhaz","Atp6v1g1"
"136809","Atp6v0c","Atp6v1g1"
"136813","Hsd3b4","Atp6v1g1"
"136817","Lamp2","Atp6v1g1"
"136821","Ubc","Mrps21"
"136822","Ywhae","Isoc1"
"136824","Ywhae","Dpy30"
"136834","Rbbp5","Dpy30"
"136839","Paxip1","Dpy30"
"136844","Cebpa","Dpy30"
"136849","Nanog","Dpy30"
"136854","Ash2l","Dpy30"
"136859","Foxp3","Dpy30"
"136864","Unk","Dpy30"
"136869","Mafa","Dpy30"
"136874","Dvl1","Smurf2"
"136877","Trp53bp1","Smurf2"
"136880","Dvl2","Smurf2"
"136886","Smad7","Smurf2"
"136889","Tgfbr1","Smurf2"
"136892","Rac1","Smurf2"
"136895","Smad1","Smurf2"
"136898","Smurf1","Smurf2"
"136901","Ywhae","Tpd52l2"
"136903","Cyfip1","Tpd52l2"
"136907","Cbx3","Senp7"
"136909","Cbx1","Senp7"
"136911","Cbx5","Senp7"
"136913","Wdr1","Skic8"
"136918","Leo1","Skic8"
"136923","Ywhae","Skic8"
"136928","Hsd3b7","Skic8"
"136933","Ctr9","Skic8"
"136938","Ywhaz","Skic8"
"136943","Cdk9","Skic8"
"136948","Xpo7","Skic8"
"136963","Atp6v1a","Atp6v1c1"
"136967","Eed","Atp6v1c1"
"136971","Ywhab","Atp6v1c1"
"136975","Dmxl2","Atp6v1c1"
"136979","Ywhaz","Atp6v1c1"
"136983","Cenpc1","Cenpp"
"136984","Tal1","Cdrt4"
"136986","Gsap","Psenen"
"136988","Psen2","Psenen"
"136990","Syt1","Psenen"
"136992","Tmed2","Psenen"
"136994","Psen1","Psenen"
"136996","Ncstn","Psenen"
"136998","Aph1a","Psenen"
"137000","Smc6","Eid3"
"137001","Fancd2","Tmem177"
"137002","Orc2","Blzf1"
"137004","Ywhae","Blzf1"
"137008","Nr0b1","Snw1"
"137013","Ywhae","Snw1"
"137018","Tbx5","Snw1"
"137023","Daxx","Snw1"
"137028","Fxr1","Snw1"
"137038","Sirt1","Snw1"
"137043","Rara","Snw1"
"137048","Ywhae","Knop1"
"137050","Hmga2","Knop1"
"137054","Ywhae","Ostc"
"137057","Eed","Ostc"
"137060","Hsd3b7","Ostc"
"137063","Hmga2","Ostc"
"137072","Ywhae","Cox20"
"137074","Ywhae","Exosc3"
"137078","Aicda","Exosc3"
"137080","Ywhae","Ccdc90b"
"137081","Hsd3b4","Ccdc90b"
"137083","Desi1","Ergic3"
"137084","Stat4","2310022A10Rik"
"137086","Foxp3","2310022A10Rik"
"137088","Fancd2","Rtca"
"137089","Eed","Lsm5"
"137090","Ywhae","2310011J03Rik"
"137092","Ywhae","Dhrs7"
"137094","Ywhae","Iscu"
"137096","Irf8","Iscu"
"137100","Ubc","Srp19"
"137101","Ppp1ca","Ppp1r7"
"137105","Shank3","Ppp1r7"
"137109","Ywhae","Ppp1r7"
"137117","Eed","Ppp1r7"
"137121","Xpo7","Cutc"
"137122","Ywhae","Prl2b1"
"137124","Foxp3","Nosip"
"137126","Fmr1","Nosip"
"137128","Cdkn2a","Ahnak"
"137132","Fancd2","Ahnak"
"137136","Fbxo32","Ahnak"
"137140","Pou5f1","Ahnak"
"137144","Dmd","Ahnak"
"137148","Agap2","Ahnak"
"137152","Preb","Sar1b"
"137154","Eed","Sar1b"
"137156","Ywhae","Commd5"
"137158","Ywhae","Tsfm"
"137160","H3f3a","Asf1a"
"137162","Chaf1a","Asf1a"
"137164","Tfcp2l1","Asf1a"
"137166","Pou5f1","Asf1a"
"137168","Nphp4","Sac3d1"
"137170","Stat5b","Sac3d1"
"137172","Ppp1ca","Mrps15"
"137175","Fancd2","Mrps15"
"137178","Mrpl13","Mrps15"
"137181","Gnl3","Rsl1d1"
"137185","Ywhae","Rsl1d1"
"137189","Coq2","Rsl1d1"
"137197","Fancd2","Rsl1d1"
"137201","Ywhah","Tbcb"
"137204","Ywhae","Tbcb"
"137207","Rabl2","Tbcb"
"137213","Psmd4","Psmd6"
"137220","Prnp","Psmd6"
"137227","Hmga2","Psmd6"
"137234","Tnk2","Psmd6"
"137241","Psmc6","Psmd6"
"137248","Cblb","Psmd6"
"137255","Eed","Psmd6"
"137262","Nanog","Psmd6"
"137269","Ubc","Psmd6"
"137276","Trim21","Psmd6"
"137283","Adrm1","Psmd6"
"137290","Kcnq1","Ndufa12"
"137293","Kcnh2","Ndufa12"
"137296","Cav3","Ndufa12"
"137299","Zfp819","Ndufa7"
"137300","Ubc","Mrpl11"
"137301","Pml","Polr2e"
"137305","Hmga2","Polr2e"
"137309","Leo1","Polr2e"
"137313","Xpo7","Polr2e"
"137317","Fancd2","Dctpp1"
"137318","Fancd2","Coprs"
"137320","Prmt5","Coprs"
"137322","Ywhae","Pcp4l1"
"137324","Hsd3b4","Cyb5b"
"137327","Ywhae","Cyb5b"
"137330","Cbl","Cyb5b"
"137336","Ywhaz","Cyb5b"
"137339","Ywhah","Slc7a6os"
"137340","Fancd2","Fis1"
"137342","Ywhah","Fis1"
"137344","Lrrk2","Fis1"
"137346","Irf8","Cdc26"
"137348","Cdc27","Cdc26"
"137350","Rbm8a","Magohb"
"137353","Cenpc1","Magohb"
"137356","Xpo7","Magohb"
"137359","Fbxw5","Tnfaip8l1"
"137360","Foxp3","Exosc7"
"137361","Eed","Mgst3"
"137365","Cav3","Mgst3"
"137369","Atp1b1","Mgst3"
"137373","Cacna1c","Mgst3"
"137377","Unk","Mgst3"
"137381","Fancd2","Mrpl20"
"137382","Ywhae","Pam16"
"137383","Hsd3b4","Pam16"
"137385","Fancd2","Nmnat1"
"137387","Hmga2","Nmnat1"
"137389","Tlr4","Cnpy4"
"137392","Ywhah","Cnpy4"
"137395","Ywhae","Cnpy4"
"137401","Kat2a","Taf12"
"137405","Ywhae","Taf12"
"137409","Trrap","Taf12"
"137413","Atxn7","Taf12"
"137421","Unk","Gtf2h5"
"137422","Xpo7","Anp32e"
"137425","Unk","Anp32e"
"137428","Ywhae","Anp32e"
"137434","Ubc","Anp32e"
"137437","Atp1b1","Rps23"
"137443","Eed","Rps23"
"137449","Fancd2","Rps23"
"137455","Ywhae","Rps23"
"137461","Ubc","Rps23"
"137467","Pgls","Rps23"
"137473","Hsd3b7","Rps23"
"137479","Ywhaz","Rps23"
"137485","Kcnh2","Rps23"
"137503","Hsd3b4","Rps23"
"137509","Kcnq1","Rps23"
"137515","Eed","Atp5mk"
"137518","Cav3","Atp5mk"
"137521","Unk","Atp5mk"
"137524","Nphp4","Atp5mk"
"137527","Rab3a","Atp5mk"
"137530","Tial1","Rpl15"
"137536","Meioc","Rpl15"
"137542","Hsd3b7","Rpl15"
"137554","Fancd2","Rpl15"
"137560","Elf5","Rpl15"
"137566","Ubc","Rpl15"
"137572","Cacna1c","Rpl15"
"137578","Pgls","Rpl15"
"137584","Ywhae","Rpl15"
"137590","Ywhaz","Rpl15"
"137602","Eed","Rpl15"
"137608","Hsd3b4","Rpl15"
"137614","Otx2","Rps21"
"137615","Eed","Exoc2"
"137618","Lnx2","Exoc2"
"137621","Ywhae","Exoc2"
"137627","Ywhab","Exoc2"
"137630","Exoc3l","Exoc2"
"137633","Ywhae","Fam136a"
"137635","Ubc","Rpl35"
"137637","Fancd2","Rpl35"
"137639","Ywhah","Rpl35"
"137641","Ywhae","Polr2l"
"137645","Ywhah","Polr2l"
"137647","Hspb2","Ndufb3"
"137648","Cav3","Ndufb3"
"137649","Ywhah","Cmss1"
"137650","Ywhae","Zmynd11"
"137654","Mapk1","Zmynd11"
"137656","Ywhah","Psmg3"
"137658","Hmga2","Psmg3"
"137660","Eed","Lamtor1"
"137665","Fancd2","Lamtor1"
"137670","Ywhae","Lamtor1"
"137675","Hmga2","Lamtor1"
"137680","Lamtor3","Lamtor1"
"137685","Rraga","Lamtor1"
"137695","Tsc1","Lamtor1"
"137700","Pgls","Lamtor1"
"137705","Ubc","Rnf181"
"137706","Ywhae","Chtop"
"137718","Dlst","Chtop"
"137724","Hmga2","Chtop"
"137730","Hsd17b10","Chtop"
"137736","Cox15","Chtop"
"137742","Park7","Chtop"
"137748","Pdha1","Chtop"
"137754","Prmt1","Chtop"
"137760","Soat1","Chtop"
"137766","Vdac1","Chtop"
"137772","Itch","Tab1"
"137777","Gsk3b","Tab1"
"137782","Ikbkb","Tab1"
"137787","Ubc","Tab1"
"137792","Mapk14","Tab1"
"137797","Map3k7","Tab1"
"137802","Fancd2","Tab1"
"137807","Traf6","Tab1"
"137812","Arrb2","Tab1"
"137817","Tlr3","Tab1"
"137822","Trim29","Tab1"
"137827","Ywhae","Asrgl1"
"137830","Dlg4","Asrgl1"
"137833","Abl1","Asrgl1"
"137839","Rbx1","Cul7"
"137843","Skp1","Cul7"
"137847","Eed","Cul7"
"137851","Cul1","Cul7"
"137855","Fbxw8","Cul7"
"137859","Ywhae","Rwdd1"
"137863","Ywhah","Rwdd1"
"137865","Fancd2","Timm50"
"137867","Eed","Timm50"
"137869","Rpgrip1l","Timm50"
"137871","Ywhae","Ubxn6"
"137875","Ubc","Ubxn6"
"137877","Cyfip1","Nipsnap3b"
"137879","Ywhae","Nipsnap3b"
"137883","Ccnb1ip1","Pomp"
"137884","Rps19","Rps19bp1"
"137887","Ywhah","Rps19bp1"
"137890","Foxp3","Rps19bp1"
"137893","Pag1","Fam107b"
"137894","Lamp2","Sppl2a"
"137895","Foxh1","Drap1"
"137896","Ywhae","Metap1d"
"137898","Fancd2","Ntpcr"
"137899","Cenpc1","Cenpm"
"137901","Stat4","Cenpm"
"137903","Rab8a","Dzip1"
"137906","Stat3","Dzip1"
"137909","Gli3","Dzip1"
"137912","Rab10","Dzip1"
"137915","Gsk3b","Dzip1"
"137918","Ywhae","Uqcrh"
"137921","Hsd3b4","Uqcrh"
"137924","Cyc1","Uqcrh"
"137930","Hspb2","Uqcrh"
"137933","Ubc","Uqcrh"
"137936","Dnmt3a","Mis18a"
"137937","Dnmt3b","Mis18a"
"137938","Foxp3","Exosc1"
"137939","Ywhae","Snrnp40"
"137945","Ywhah","Snrnp40"
"137948","Elf5","Snrnp40"
"137951","Fbxo15","Crls1"
"137954","Fancd2","Crls1"
"137957","Pink1","Crls1"
"137960","Hmga2","Cmpk1"
"137964","Ywhae","Cmpk1"
"137968","Kcnma1","Cmpk1"
"137972","Ywhah","Cmpk1"
"137976","Pgls","Cmpk1"
"137988","Fbxo32","Ube2v1"
"137991","Ube2n","Ube2v1"
"137994","Chfr","Ube2v1"
"137997","Trim21","Ube2v1"
"138000","Rnf8","Ube2v1"
"138003","Dlg4","Ube2v1"
"138006","Fancd2","Farsa"
"138011","Hsd3b7","Farsa"
"138016","Ywhaz","Farsa"
"138021","Eed","Farsa"
"138026","Hmga2","Farsa"
"138031","Fxr1","Farsa"
"138036","Stat4","Farsa"
"138046","Ywhae","Farsa"
"138051","Rpgrip1l","Farsa"
"138056","Ubc","Farsa"
"138066","Trip13","Mad2l1bp"
"138067","Ywhab","Stoml2"
"138071","Pdha1","Stoml2"
"138075","Pde4dip","Stoml2"
"138079","Atp6v1a","Stoml2"
"138083","Dlst","Stoml2"
"138087","Birc2","Diablo"
"138091","Xiap","Diablo"
"138095","Birc3","Diablo"
"138099","Tgfbr1","Diablo"
"138103","Ywhae","Diablo"
"138111","Stat3","Uqcr11"
"138112","Ifih1","Trim13"
"138114","Cacna1c","Trim13"
"138116","Trp53","Rdm1"
"138117","Ctbp2","Gemin2"
"138120","Hmga2","Gemin2"
"138123","Smad5","Gemin2"
"138126","Ywhae","Cryzl1"
"138128","Pgls","Cryzl1"
"138132","Rpgrip1l","Ribc1"
"138133","Hmga2","Ormdl3"
"138134","Foxp3","Gpatch4"
"138136","Cdk9","Gpatch4"
"138138","Gbp6","Atg4b"
"138140","Ywhae","Atg4b"
"138142","Gbp5","Atg4b"
"138146","Map1lc3a","Atg4b"
"138148","Ywhae","Snx9"
"138150","Pik3r1","Snx9"
"138154","Hmga2","Spcs2"
"138156","Fancd2","Spcs2"
