,Source,Target,capacity
14069,Trpm7,Tuba1b,0.45390785658521826
14070,Xpo7,Tuba1b,0.3635374353640697
14071,Invs,Tuba4a,0.600376356970202
14072,Ywhae,Tuba4a,0.5821667390190173
14073,Shc1,Tuba4a,0.6576802519492451
14074,Hsd3b7,Tuba4a,0.6342147181142356
14075,Xpo7,Tuba4a,0.25970571331674214
14076,Ywhah,Tuba4a,0.7840082442196585
14077,Nphp4,Tuba4a,0.27648186760371285
14078,Pgls,Tuba4a,0.5970745493010325
14079,Trpm7,Tuba4a,0.5125622709319716
14080,Iqcb1,Tuba4a,0.3631712075464628
14081,Syk,Tuba4a,0.45207029847708236
14082,B9d1,Tuba4a,0.49008363567037144
14083,Fancd2,Tuba4a,0.70450516657092
14084,Ywhaz,Tuba4a,0.6685576761456563
14085,Rpgrip1l,Tuba4a,0.5460833481569337
14086,Dlg4,Tuba4a,0.7482856598429979
14087,Ywhae,Tuba1c,0.5016523113910492
14088,Eed,Tuba1c,0.4098319379931893
14089,Cask,Tuba1c,0.37561208614492114
14090,Myd88,Tuba1c,0.48660908127442576
14091,Git1,Tuba1c,0.8240681521199797
14092,Rab38,Tuba1c,0.9300929432192337
14093,Fancd2,Tuba1c,0.5726994449847884
14094,Patj,Tuba1c,0.29382211139427467
14095,Trpm7,Tuba1c,0.42377185179497356
14096,Dlg4,Tuba1c,0.861534785844259
14097,Foxp3,Tuba1c,0.3066510130896489
14098,Cacnb4,Tuba1c,0.3884395237787986
14099,Patj,Tubb2a,0.38377697702481156
14100,Dlg4,Tubb2a,0.5630380901038414
14101,Nphp4,Tubb2a,0.6211877728391567
14102,Ryr2,Tubb2a,0.2916329963470398
14103,Ywhaz,Tubb2a,0.45182047756067273
14104,Trpm7,Tubb2a,0.23934450904927493
14105,Ywhae,Tubb2a,0.18250168610036988
14106,Xpo7,Tubb2a,0.5973937867038143
14107,Fancd2,Tubb2a,0.30956465204438266
14108,Atp1b1,Tubb2a,0.7588847806076905
14109,Ywhae,Tubb3,0.7119558964831949
14110,Xpo7,Tubb3,0.8274739958147121
14111,Nphp4,Tubb3,0.6076988872397677
14112,Capzb,Tubb3,0.2979448193708724
14113,Fancd2,Tubb3,0.3485935316352801
14114,Ubc,Tubb3,0.39645894888815286
14115,Ywhaz,Tubb3,0.471189308613931
14116,Rpgrip1l,Tubb3,0.4382895081663357
14117,Ppp1ca,Tubb3,0.27431454664608773
14118,Aicda,Tubb3,0.24418755464494674
14119,Map2,Tubb3,0.7668609779435304
14120,Rusc1,Tubb3,0.251778362537047
14121,Xpo7,Tubb4a,0.2876345656585022
14122,Lipc,Tubb4a,0.4595248890450569
14123,Unk,Tubb4a,0.3838165494512954
14124,Ywhae,Tubb4a,0.5790259199437005
14125,Cacnb4,Tubb4a,0.5460128758199199
14126,Lrrk2,Tubb4a,0.3610220086537401
14127,Ywhaz,Tubb4a,0.459700068749967
14128,Fancd2,Tubb4a,0.4365372125208317
14129,Kcnma1,Tubb5,0.4952142553614157
14130,Fancd2,Tubb5,0.7024376173522685
14131,Nphp4,Tubb5,0.284665182080144
14132,Cbl,Tubb5,0.9035868073232979
14133,Kat5,Tubb5,0.6967671070569152
14134,Iqcb1,Tubb5,0.31805793035205193
14135,Trpm7,Tubb5,0.422302599258624
14136,Rpgrip1l,Tubb5,0.5349137849815314
14137,Ezh2,Tubb5,0.5618331741964033
14138,Dlg4,Tubb5,0.9008296624541754
14139,Xpo7,Tubb5,0.14838158981629773
14140,Myd88,Tubb5,0.350381874237175
14141,Eed,Tubb5,0.3406704996523702
14142,Invs,Tubb5,0.6407333661021679
14143,Cep290,Tubb5,0.5841193593820232
14144,Ilk,Tubb5,0.9116908451774492
14145,Ubc,Tubb5,0.4091648544945002
14146,Tfip11,Tuft1,0.8339161500123935
14147,B9d1,Tuft1,0.3302173745887612
14148,Map1b,Tulp1,0.4507329498980571
14149,Chd7,Tulp3,0.4982378589338419
14150,Trp53,Twist1,0.6366656677980878
14151,Runx2,Twist1,0.7105735734263285
14152,Tcf3,Twist1,0.5825907896773745
14153,Gli3,Twist1,0.534845561246347
14154,Ppargc1a,Twist1,0.42558989007541276
14155,Ikbkg,Tnfrsf4,0.4635934717383521
14156,Stat4,Tnfrsf4,0.6272314753808964
14157,Traf2,Tnfrsf4,0.7488636819153287
14158,Chuk,Tnfrsf4,0.6962437645294212
14159,Nfkb1,Tnfrsf4,0.788429124736068
14160,Ikbkb,Tnfrsf4,0.2938790909956399
14161,Rela,Tnfrsf4,0.6088266573938366
14162,Traf3,Tnfrsf4,0.4695304616117601
14163,Tnfrsf4,Tnfsf4,0.5488840230066636
14164,Ywhae,Txk,0.18498006233515235
14165,Dlg4,Txn1,0.38331417727907213
14166,Ywhae,Txn1,0.8679614281048118
14167,Eed,Txn1,0.9221080290378108
14168,Dtnbp1,Txn1,0.6654008594144989
14169,Pgls,Txn1,0.17651599116179906
14170,Unk,Txn1,0.35914747873167363
14171,Txnip,Txn1,0.01698779090699981
14172,Fancd2,Txn1,0.4890981115955193
14173,Foxo3,Cmpk2,0.33429739698580485
14174,Stat2,Cmpk2,0.8983799290450998
14175,Tet2,Cmpk2,0.39679140039348204
14176,Nfkb1,Cmpk2,0.7456484895560571
14177,Fancd2,Tyms,0.7909669760626512
14178,Ywhae,Tyro3,0.5865369907171719
14179,Axl,Tyro3,0.5342281731339736
14180,Syk,Tyrobp,0.6296222952882835
14181,A530064D06Rik,Tyrobp,0.36288406616268876
14182,Plxna1,Tyrobp,0.39653024480253346
14183,Trem3,Tyrobp,0.6605411303891109
14184,Eed,U2af2,0.6144371140391834
14185,Ywhae,U2af2,0.7226993383416556
14186,Atp1b1,U2af2,0.47291542492919575
14187,Hsd3b7,U2af2,0.43985065106408844
14188,Fancd2,U2af2,0.4733426734442833
14189,Pgls,U2af2,0.6215393180077546
14190,Trim21,Uba52,0.6380929016461474
14191,Atxn3,Uba52,0.1639713426275886
14192,Cpeb3,Uba52,0.30552625382531284
14193,Nbr1,Uba52,0.2622817113147852
14194,Fzd4,Uba52,0.48672595327663387
14195,Tnfrsf4,Uba52,0.6290007548038095
14196,Epop,Uba52,0.6699525739611569
14197,Cttn,Uba52,0.6298358131964902
14198,Ralbp1,Uba52,0.6818663131194912
14199,Irak1,Uba52,0.43059311004766465
14200,Fzd5,Uba52,0.5089983674660048
14201,Cd247,Uba52,0.38285430402573384
14202,Dll1,Uba52,0.5569776248174915
14203,Vcp,Uba52,0.7897039969392987
14204,Ripk1,Uba52,0.6833163475620996
14205,Psmd4,Uba52,0.7975702588490585
14206,Nfe2,Uba52,0.653554726116978
14207,Sgk1,Uba52,0.21085927453132214
14208,Uimc1,Uba52,0.39473675630578653
14209,Dlg1,Uba52,0.29314087171477493
14210,Pten,Uba52,0.4991094194245868
14211,Dlg4,Uba52,0.5171688642382132
14212,Map3k1,Uba52,0.20516818322507618
14213,Ecsit,Uba52,0.40823437049253103
14214,Ripk2,Uba52,0.79586006528218
14215,Gmnn,Uba52,0.29894937929245136
14216,Brca1,Uba52,0.4565532344672683
14217,Axin1,Uba52,0.4015582834928594
14218,Cdk5r1,Uba52,0.7728774463054779
14219,Crtc2,Uba52,0.7374571345476063
14220,Trp53,Uba52,0.831063892346229
14221,Notch1,Uba52,0.7426543086303613
14222,Fancd2,Uba52,0.364177430326465
14223,Traf3,Uba52,0.49920256571330324
14224,Cd3e,Uba52,0.23685964366220935
14225,Ido1,Uba52,0.5361754624230066
14226,Foxp3,Uba52,0.49556852252968586
14227,Mdm2,Uba52,0.5957495728673463
14228,Traf6,Uba52,0.346649313770404
14229,Rela,Uba52,0.5780311294085511
14230,Tnfrsf1a,Uba52,0.49844840927701767
14231,Tab3,Uba52,0.5289147662571366
14232,Insr,Uba52,0.4066487479054943
14233,Ikbkg,Uba52,0.39098795844895695
14234,Fbxo32,Uba52,0.33596954608727353
14235,Irak4,Uba52,0.302531315571652
14236,Anxa2,Uba52,0.4444301777350903
14237,Tab2,Uba52,0.3255960022973402
14238,Ltn1,Uba52,0.47585055460774683
14239,Akt1,Uba52,0.4502199955660699
14240,Ncstn,Uba52,0.5340740742583732
14241,Sqstm1,Uba52,0.7852019515350439
14242,Epn1,Uba52,0.23097837298061064
14243,Akap1,Uba52,0.7080562182648069
14244,Trim21,Ubb,0.3797134106933232
14245,Arid1a,Ubb,0.32311186427013006
14246,Nbr1,Ubb,0.4547736206300467
14247,Tcf3,Ubb,0.6526684059945638
14248,Hdac9,Ubb,0.4822224765293076
14249,Cep290,Ubb,0.5908706495250963
14250,Stat4,Ubb,0.39720615176004226
14251,Nphp4,Ubb,0.558397363424033
14252,Desi1,Ubb,0.5093341163470664
14253,Dlg3,Ubc,0.7605832993959489
14254,Fyn,Ubc,0.5997318719632045
14255,Ap3b1,Ubc,0.5248513593583917
14256,Huwe1,Ubc,0.26826439506382344
14257,Trp53,Ubc,0.1352369569020348
14258,Xrcc6,Ubc,0.4870267515281745
14259,Gps1,Ubc,0.4797096941511583
14260,Htt,Ubc,0.7402901647896487
14261,Fancd2,Ubc,0.33545930484047193
14262,Itpr1,Ubc,0.4465794625120217
14263,Cdkn2a,Ubc,0.2076388875252188
14264,Fmr1,Ubc,0.26849091866758007
14265,Tcf3,Ubc,0.7703622223677626
14266,Cdh1,Ubc,0.3798397817547736
14267,Irak1,Ubc,0.4555011045537415
14268,Ahnak,Ubc,0.862579304944838
14269,Eed,Ube2m,0.4535644330942995
14270,Mpeg1,Ube2m,0.18937142070940444
14271,Foxp3,Ube2m,0.38609920217552995
14272,Ywhah,Ube2m,0.7538392196620152
14273,Rbx1,Ube2e3,0.20587240249727257
14274,Rnf25,Ube2e3,0.8851433893569303
14275,Rnf25,Ube2e1,0.3165995300096002
14276,Rnf220,Ube2e1,0.5219945346566083
14277,Ywhae,Ube2l3,0.5794076460799626
14278,Ywhaz,Ube2l3,0.7833840258757437
14279,Rnf25,Ube2l3,0.5542675823233665
14280,Pgls,Ube2l3,0.8108975660430264
14281,Xpo7,Ube2i,0.2733331003038493
14282,Ywhae,Ube2i,0.6218548732340974
14283,Egr2,Ube2i,0.5279344171683715
14284,Fas,Ube2i,0.5835513145437758
14285,Tcf3,Ube2i,0.2081242533562221
14286,Ubc,Ube2i,0.35455958436277535
14287,Eed,Uba1,0.5486871554691656
14288,Ywhae,Uba1,0.7716295586284085
14289,Shank3,Uba1,0.5441133532336344
14290,Unk,Uba1,0.3415508625076852
14291,Ubc,Uba1,0.24740372873842473
14292,Fancd2,Uba1,0.4128759808411011
14293,Pde4dip,Uba1,0.49470728285352067
14294,Pgls,Uba1,0.6959254065336564
14295,Isg15,Uba1,0.7570070761363694
14296,Dlg4,Uba1,0.6299448567711272
14297,Cdk1,Uba1,0.6410479209781892
14298,Rad18,Ube2a,0.7545135520072179
14299,Ubr1,Ube2a,0.49358689938908956
14300,H2bc18,Ube2a,0.6325273772336657
14301,H2bc18,Ube2b,0.3000997583714491
14302,Ubr1,Ube2b,0.4521868328649813
14303,Unk,Ube2b,0.48271673228655787
14304,Rbx1,Ube2g2,0.6185605310960681
14305,Fancd2,Ube2g2,0.31864898709291917
14306,Skp1,Ube2g2,0.32001021667812296
14307,Ywhae,Ube3a,0.7405698001959382
14308,Ar,Ube3a,0.5956719283551113
14309,Pml,Ube3a,0.6437678707330934
14310,Ubc,Ube3a,0.1630615399774763
14311,Fancd2,Ube3a,0.6384067251452344
14312,Prdx1,Ube3a,0.6716755211704437
14313,Herc2,Ube3a,0.5616361296887804
14314,B9d1,Usp12,0.43059598060350474
14315,Ubc,Usp12,0.668929095966494
14316,Ywhae,Usp12,0.3644880171413678
14317,Srebf1,Sumo1,0.4797685362404575
14318,Smad4,Sumo1,0.46436526531835143
14319,Trp53,Sumo1,0.8035385096781964
14320,Ube2i,Sumo1,0.6431734371939065
14321,Vhl,Sumo1,0.22809089711572927
14322,Irf8,Sumo1,0.533717296652298
14323,Maf,Sumo1,0.26197450316617377
14324,Rbbp7,Sumo1,0.9449503222848337
14325,Xpo7,Sumo1,0.46645674900407036
14326,Pml,Sumo1,0.6100821764479246
14327,Anxa2,Sumo1,0.3700630545380222
14328,Mdm2,Sumo1,0.47174693787095445
14329,Septin2,Sumo1,0.3217201293635361
14330,Irf1,Sumo1,0.5021318970693008
14331,Daxx,Sumo1,0.7160033075125746
14332,Ewsr1,Ubp1,0.4521341613805553
14333,Nfe2,Ubp1,0.5041331680871631
14334,Tfcp2l1,Ubp1,0.42768976462691644
14335,Sos1,Ubr1,0.7548762354476146
14336,Trpm7,Ubr1,0.8088671970274854
14337,Cdk1,Uchl1,0.31026459590245625
14338,Sharpin,Uchl1,0.6766838010434306
14339,Ywhae,Uchl1,0.3123982802858185
14340,Rpgrip1l,Uchl1,0.31583960066777916
14341,Ubc,Uchl1,0.7794951707120297
14342,Kcnma1,Uchl1,0.5607740023184098
14343,Fmr1,Usp10,0.713440920094407
14344,Eed,Usp10,0.8735576281699174
14345,Mycbp2,Usp10,0.7397054859647169
14346,Ywhaz,Usp10,0.42402635681462353
14347,Hsd3b7,Usp10,0.5416349135125217
14348,Ikbkg,Usp10,0.5424751749595744
14349,Ywhae,Usp10,0.9125219877693485
14350,Tnik,Usp10,0.20195089226382595
14351,Fancd2,Usp5,0.4339387757784246
14352,Isg15,Usp5,0.49118260427450994
14353,Ywhae,Usp5,0.4349761293787043
14354,Eed,Usp5,0.2848467071570679
14355,Ubc,Usp5,0.4604942928725735
14356,Irf8,Ucp2,0.4538836791311045
14357,Ncor1,Ucp3,0.5177935485285132
14358,H4c6,Ucp3,0.3452855733434059
14359,Vcp,Ufd1,0.3118270638349193
14360,Foxp3,Ufd1,0.5578625365873687
14361,Ubc,Ufd1,0.6209305010053541
14362,Itpr1,Ufd1,0.74682506926589
14363,Ywhae,Ugdh,0.49218291283143245
14364,Pgls,Ugdh,0.32783268393239384
14365,Ywhaz,Ugdh,0.47731666742761686
14366,Fancd2,Ugdh,0.5830522795215205
14367,Htt,Ulk1,0.2714821346066323
14368,Mtor,Ulk1,0.338212621573473
14369,Syngap1,Ulk1,0.5136414950453223
14370,Ubc,Ulk1,0.641690417326209
14371,Hsp90ab1,Ulk1,0.2525393704274229
14372,Prkaa1,Ulk1,0.3530294476888036
14373,Sqstm1,Ulk1,0.6959833839155019
14374,Chaf1a,Ulk1,0.49778187653334555
14375,Ywhae,Uck1,0.5483747968545616
14376,Plcg2,Uck1,0.5091774463966339
14377,Fancd2,Uck1,0.5685472753035783
14378,Eed,Umps,0.6464409822010004
14379,Ywhae,Umps,0.7399059162877718
14380,Pgls,Umps,0.19180864967631656
14381,Fancd2,Umps,0.7217515537518681
14382,Ubc,Usp4,0.566384203230371
14383,Ywhae,Usp4,0.2950316996791074
14384,Traf6,Usp4,0.36269084013216935
14385,Rb1,Usp4,0.2839269627964166
14386,Rbl2,Usp4,0.3392129578145967
14387,Rbl1,Usp4,0.354592291357102
14388,Sirt1,Nr1h3,0.2711187446060652
14389,Rxra,Nr1h3,0.6608605835160003
14390,Ep300,Nr1h3,0.054337196252745745
14391,Rxrg,Nr1h3,0.825991243546123
14392,Rxrb,Nr1h3,0.759870648497877
14393,Ppargc1a,Nr1h3,0.3081339554386592
14394,Ncor1,Nr1h3,0.33673759302848555
14395,Ncoa1,Nr1h3,0.618424075505804
14396,Abca1,Nr1h2,0.21434628963695618
14397,Men1,Nr1h2,0.7995696178017448
14398,Sirt1,Nr1h2,0.3497266043160261
14399,Rxrg,Nr1h2,0.3266047684039454
14400,Rxrb,Nr1h2,0.618401766566834
14401,Rxra,Nr1h2,0.48982989589263654
14402,Ywhae,Upp1,0.8658788669454723
14403,Cyc1,Uqcrq,0.7676737560643803
14404,Ncor1,Uqcrq,0.18250017792518258
14405,Eed,Uqcrq,0.4936415636183008
14406,Creb1,Uqcrq,0.39161673442336686
14407,Ywhae,Uqcrq,0.6563514885649325
14408,Ywhab,Uqcrc1,0.2651728883487112
14409,Ywhae,Uqcrc1,0.5565421268442418
14410,Htt,Uqcrc1,0.43691417094768503
14411,Fancd2,Uqcrc1,0.3752619603741977
14412,Cyc1,Uqcrc1,0.7008503468364329
14413,Ywhaz,Uqcrc1,0.8104439476558802
14414,Pgls,Urod,0.8912316199051771
14415,Ywhae,Uros,0.40331528918824466
14416,Stat1,Usf1,0.5377228050935263
14417,Irf8,Usf1,0.4699558465355298
14418,E2f3,Usf1,0.5598669417387148
14419,Hdac9,Usf1,0.36702862768886
14420,Usf2,Usf1,0.33396794128457774
14421,Trim25,Usf1,0.5807929278039041
14422,Ep300,Usf1,0.3800193426024243
14423,Kat2b,Usf1,0.5883664064216647
14424,Trp53,Usf1,0.4733322311688387
14425,App,Usf1,0.5860405394441877
14426,Ciita,Usf1,0.7136928105960243
14427,Fasn,Usf1,0.3137284080502994
14428,Mylk,Usf2,0.5231925894558886
14429,Stat1,Usf2,0.13795187259256053
14430,App,Usf2,0.4598384425528409
14431,Ppp1ca,Usp9x,0.24379354723547478
14432,Chaf1a,Usp9x,0.32766042174663845
14433,Agap2,Usp9x,0.3514974610970857
14434,Htt,Usp9x,0.4954038118727462
14435,Ywhae,Usp9x,0.5845229056871993
14436,Unk,Usp9x,0.5269492856032734
14437,Eed,Usp9x,0.6653152944032998
14438,Tnik,Usp9x,0.6222340495506964
14439,Lat,Usp9x,0.3853956794841007
14440,Ctnnb1,Usp9x,0.6034349634092482
14441,Fmr1,Usp9x,0.7193092188623377
14442,Ubc,Usp9x,0.4262037106203975
14443,Tsc1,Usp9x,0.544388594116275
14444,Fxr1,Usp9x,0.5847954572863765
14445,Atf2,Utf1,0.4556127170893143
14446,Sox8,Utf1,0.6217571881081444
14447,Tbp,Utf1,0.5582739603179134
14448,Snta1,Utrn,0.4884050057549547
14449,Dag1,Utrn,0.6269006114369298
14450,Dmd,Utrn,0.4712869004217431
14451,Nde1,Utrn,0.3833171453056121
14452,Smarca4,Kdm6a,0.2783108805639095
14453,Paxip1,Kdm6a,0.4834305298766176
14454,Rbbp5,Kdm6a,0.5461431721002177
14455,Mafa,Kdm6a,0.7169012495265451
14456,Rnf2,Kdm6a,0.7564531849928333
14457,Uty,Kdm6a,0.7731257327883903
14458,Rbbp5,Uty,0.5700481728563327
14459,Smarca4,Uty,0.37019346170667305
14460,Srf,Uty,0.28384059812162743
14461,Pias2,Uxt,0.6665968278234916
14462,Chaf1a,Uxt,0.30070939947102987
14463,Tal1,Cdh23,0.17379969334197004
14464,Myo1c,Cdh23,0.6394696263454336
14465,Nherf1,Cdh23,0.5511459893899138
14466,Ubc,Vamp2,0.8914755546588021
14467,Snap29,Vamp2,0.4297458399252334
14468,Lrrk2,Vamp2,0.19203190538154913
14469,Ywhae,Vamp2,0.13651098601777145
14470,Stx7,Vamp2,0.49014572066153866
14471,Stx1a,Vamp2,0.5668186677730394
14472,Clstn1,Vamp2,0.8378309909366073
14473,Atp1a1,Vamp2,0.742569220200054
14474,Park7,Vamp2,0.7613534264538907
14475,Ywhae,Vamp3,0.20345947747214854
14476,Stx3,Vamp3,0.2282562038976812
14477,Stx7,Vamp3,0.540140056284001
14478,Clstn1,Vamp3,0.7070096677737625
14479,Dlg4,Vamp3,0.6391669606020686
14480,Snap23,Vamp8,0.321164870711929
14481,Tal1,Vamp8,0.8260957953934774
14482,Stx7,Vamp8,0.5290118228267362
14483,Vps18,Vamp8,0.7688833028940913
14484,Stx17,Vamp8,0.6088712783760409
14485,Chd7,Vars,0.5225914289135306
14486,Ywhae,Vars,0.7794793869869305
14487,Isg15,Vars,0.9000693197533101
14488,Sting1,Vars,0.36147683607900033
14489,Eed,Vars,0.5361170006065141
14490,Ryr2,Vars,0.4039964450608626
14491,Fancd2,Vars,0.21039690375906456
14492,Pfn2,Vasp,0.26063557289402395
14493,Apbb1ip,Vasp,0.6765335885452357
14494,Lasp1,Vasp,0.8545561011674212
14495,Ywhae,Vasp,0.3698873638488602
14496,Trim9,Vasp,0.7052393993035949
14497,Ywhah,Vasp,0.6049740637964357
14498,Pag1,Vasp,0.5403758494632424
14499,Ptprc,Vav1,0.08673269611952372
14500,Socs1,Vav1,0.3249884521817782
14501,Grb2,Vav1,0.6924478469850605
14502,Zap70,Vav1,0.3038676692191856
14503,Ptpn6,Vav1,0.8585847098152298
14504,Pag1,Vav1,0.3931448348353541
14505,Itk,Vav1,0.2926100709645765
14506,Mapk14,Vav1,0.735084096935111
14507,Tal1,Vav1,0.7577640812448716
14508,Haus7,Vav1,0.3900258186740434
14509,Fancd2,Vav1,0.4573959722354886
14510,Carmil2,Vav1,0.4845689566015313
14511,Foxp3,Vav1,0.3368705205451942
14512,Cd3e,Vav1,0.4784335285218638
14513,Kit,Vav1,0.41063484780781023
14514,Themis2,Vav1,0.27419401509711
14515,Lat,Vav1,0.6635029824271819
14516,Themis,Vav1,0.4281696576906389
14517,Lcp2,Vav1,0.6757125961765614
14518,Cblb,Vav2,0.5400825250983594
14519,Epha2,Vav2,0.7147940116377637
14520,Grb2,Vav2,0.8391616626577132
14521,Ssx2ip,Vav2,0.4075112325861845
14522,Smn1,Vav2,0.1586632827309803
14523,Ywhae,Vbp1,0.7218431985277701
14524,Ywhae,Vcam1,0.2702838180479892
14525,Lgals3,Vcam1,0.40272935290933237
14526,Abcf1,Vcam1,0.5020867384568772
14527,Relb,Vcam1,0.33583797912637103
14528,Rela,Vcam1,0.6127404426187836
14529,Fancd2,Vcam1,0.2330649988519991
14530,Crebbp,Vcam1,0.3500202387410625
14531,Fancd2,Vcl,0.8494837448420943
14532,Ywhae,Vcl,0.4248533422348685
14533,Unk,Vcl,0.12318899225762953
14534,Ctnna1,Vcl,0.5016859085006201
14535,Ywhah,Vcl,0.7229417021562656
14536,Lat,Vdac1,0.31651211150986136
14537,Kcnma1,Vdac1,0.4531466501356415
14538,Hsd3b7,Vdac1,0.5288298591989788
14539,Dlg4,Vdac1,0.6536670735719452
14540,Eed,Vdac1,0.42300366603007256
14541,Ywhae,Vdac1,0.4211548278655096
14542,Ywhaz,Vdac1,0.5525350597276699
14543,Itpr1,Vdac1,0.31535561315161753
14544,Ywhab,Vdac1,0.6198233461029841
14545,Ppp1ca,Vdac1,0.5479354934079049
14546,Htt,Vdac1,0.32921110718029245
14547,Mybpc3,Vdac2,0.3885509047674104
14548,Ywhaz,Vdac2,0.33545511588446575
14549,Vdac1,Vdac2,0.7032399823762906
14550,Ywhah,Vdac2,0.8988993110682552
14551,Dlg4,Vdac2,0.48193034915135075
14552,Ppp1ca,Vdac2,0.1654766688197088
14553,Htt,Vdac2,0.36270722650941967
14554,Ywhae,Vdac2,0.8284675175509186
14555,Ywhab,Vdac2,0.585819024896267
14556,Eed,Vdac2,0.8475257888888345
14557,Cox15,Vdac2,0.5919303428598461
14558,Sting1,Vdac2,0.6641020285368613
14559,Dlst,Vdac2,0.37462979886228504
14560,Fancd2,Vdac2,0.6843463425030696
14561,Soat1,Vdac2,0.3382379893141657
14562,Kcnq1,Vdac2,0.34103625689849354
14563,Coq2,Vdac2,0.36294674154739237
14564,Invs,Vdac2,0.6079977014869037
14565,Pdha1,Vdac2,0.6692192839632853
14566,Lat,Vdac3,0.5619324471085003
14567,Cbl,Vdac3,0.6095249215365949
14568,Sting1,Vdac3,0.4509327344842909
14569,Fbp1,Vdac3,0.5566978768098847
14570,Ywhae,Vdac3,0.5267763690755737
14571,Pag1,Vdac3,0.40954817126780724
14572,Eed,Vdac3,0.39246180324978497
14573,Dlg4,Vdac3,0.740310527612516
14574,Fancd2,Vdac3,0.5519672593688553
14575,Ywhab,Vdac3,0.4870255147358412
14576,Nfkbia,Vdr,0.45485232491123945
14577,Sqstm1,Vdr,0.27030367669026284
14578,Smad3,Vdr,0.43508148475042807
14579,Relb,Vdr,0.6590490556302517
14580,Gfi1,Vdr,0.2854437187783172
14581,Rxra,Vdr,0.2617293171705475
14582,Acta2,Vdr,0.30556102654330664
14583,Flt1,Vegfa,0.10737918500922261
14584,Cryab,Vegfa,0.5597135047039699
14585,Ep300,Vegfa,0.8694227828601584
14586,Ccnd2,Vegfa,0.44741189006638094
14587,Nrp1,Vegfa,0.23576157077655185
14588,Polr2a,Vegfa,0.5136196864877949
14589,Ubc,Vegfa,0.4580386114399904
14590,Stat3,Vegfa,0.512327822297792
14591,Jun,Vegfa,0.1940248027929456
14592,Itgb1,Vegfb,0.5748825813514391
14593,Ncl,Vegfc,0.43009233044667255
14594,Ywhaz,Lin7b,0.6916433683428145
14595,Ywhab,Lin7b,0.5706085197873616
14596,Ywhae,Lin7b,0.3730347631538143
14597,Cask,Lin7b,0.35427422620080073
14598,Kcnma1,Lin7c,0.4464670053938171
14599,Mrgbp,Vezf1,0.4643168230283577
14600,Cbx3,Vezf1,0.5280616535870016
14601,Top2a,Vezf1,0.5437414780202824
14602,Trim28,Vezf1,0.5145211215883833
14603,Foxp3,Vezf1,0.5361965408195417
14604,Chd4,Vezf1,0.35745817324226836
14605,Morf4l1,Vezf1,0.2956724525729385
14606,Irf8,Vezf1,0.5422265233112924
14607,Ywhae,Vil1,0.4611002217828984
14608,Ptprs,Vil1,0.5591583692892551
14609,Plcg1,Vil1,0.4352179430144546
14610,Mttp,Vil1,0.2403172743989961
14611,Ywhaz,Vil1,0.4345131869932124
14612,Eed,Ezr,0.40357880601437723
14613,Fancd2,Ezr,0.22126572537917388
14614,Ubc,Ezr,0.7415913485858168
14615,Ywhae,Ezr,0.4031631922514639
14616,Fas,Ezr,0.5371342023922044
14617,Ywhaz,Ezr,0.5577037869767923
14618,Pde4dip,Ezr,0.33445686645470835
14619,Ywhae,Vill,0.27388581057134803
14620,Eed,Vill,0.09345920120698586
14621,Prkce,Vim,0.38378075227659725
14622,Ywhae,Vim,0.6618720370058621
14623,Eed,Vim,0.7240042995960461
14624,Ywhab,Vim,0.599609448899317
14625,Nphp4,Vim,0.5375799154780254
14626,Pparg,Vim,0.5023691305278724
14627,Nphp1,Vim,0.42464825743475393
14628,Polr2a,Vim,0.559815245192121
14629,Pla2g4a,Vim,0.6997971163031304
14630,Npm1,Vim,0.6785513869265583
14631,Srsf1,Vim,0.7427554999978531
14632,Rara,Vim,0.24151108882974417
14633,Fbxo32,Vim,0.41914768652163886
14634,Ezh2,Vim,0.5828987166336267
14635,Cdk9,Vim,0.5304441225550122
14636,Invs,Vim,0.5092164953883394
14637,Kcnq1,Vim,0.38969970542557175
14638,Fxr1,Vim,0.7528748254379329
14639,Ywhaz,Vim,0.438838801998627
14640,Kcnma1,Vim,0.6105466016507398
14641,Rock2,Vim,0.41404599482950827
14642,Ubc,Vim,0.330860089553162
14643,Snta1,Vim,0.34727079744893813
14644,Arrb1,Vim,0.2995852798911124
14645,Fancd2,Vim,0.43894074090903434
14646,Srsf2,Vim,0.710446870235846
14647,Pgls,Vim,0.24810748227178966
14648,Pde4dip,Vim,0.58672570046595
14649,Ywhae,Vldlr,0.565391140913367
14650,Igll1,Vpreb1a,0.9236838251468851
14651,Smad3,Vpreb1b,0.8016025946371789
14652,Spi1,Vpreb1b,0.4391097019713743
14653,Ywhae,Vps45,0.21827603841393312
14654,Ywhab,Vps45,0.3580023839538221
14655,Vps18,Vps45,0.3936530955112643
14656,Clstn1,Vps45,0.7577160826056015
14657,Ywhaz,Vps45,0.785572597831288
14658,Vps11,Vps45,0.49690484661421014
14659,Vps16,Vps45,0.40477215620622187
14660,Ywhae,Vrk1,0.5087423913538932
14661,Stat4,Vrk1,0.4045170539313918
14662,Ywhae,Vwf,0.2854948967565393
14663,Mfap2,Vwf,0.2887007275483712
14664,Ywhae,Wars1,0.7675666465065937
14665,Fancd2,Wars1,0.24463128081008248
14666,Eed,Wars1,0.7265078893147673
14667,Pgls,Wars1,0.32825373212006975
14668,Hck,Was,0.4738824695145453
14669,Lcp2,Was,0.5594935091445291
