"","GeneNameA","GeneNameB"
"30493","Ccar2","Dctn3"
"30494","Pi4kb","Dctn3"
"30495","Dctn2","Dctn3"
"30496","Actr10","Dctn3"
"30497","Dctn1","Dctn3"
"30498","Nphs2","Dctn3"
"30499","Ndel1","Dctn3"
"30500","Actr1a","Dctn3"
"30501","Gsk3b","Dctn3"
"30502","Dctn4","Dctn3"
"30503","Prkce","Pcdh12"
"30504","Dlg4","Hpcal1"
"30505","Kcnma1","Hpcal1"
"30506","Nphp4","Hpcal1"
"30507","Ywhah","Hpcal1"
"30508","Il7r","Tslp"
"30509","Crlf2","Tslp"
"30510","Wnt7a","Nap1l1"
"30511","Foxa2","Nap1l1"
"30512","Atg16l1","Nap1l1"
"30513","Nap1l2","Nap1l1"
"30514","Hnf4a","Nap1l1"
"30515","Rgs14","Nap1l1"
"30516","Afp","Nap1l1"
"30517","Fancd2","Nap1l1"
"30518","Cops2","Nap1l1"
"30519","Iqcb1","Nap1l1"
"30520","H2az1","Nap1l1"
"30521","Eed","Nap1l1"
"30522","U2af2","Snrpa"
"30523","Ppm1g","Snrpa"
"30524","Cirbp","Snrpa"
"30525","Snrpa1","Snrpa"
"30526","Cul4b","Snrpa"
"30527","Rbm3","Snrpa"
"30528","Tedc2","Snrpa"
"30529","Cul4a","Snrpa"
"30530","Foxp3","Snrpa"
"30531","Dpysl2","Snrpa"
"30532","Atg16l1","Clasrp"
"30533","Pou5f1","Nono"
"30534","Ppp1cb","Nono"
"30535","Ywhae","Nono"
"30536","Fndc5","Nono"
"30537","U2af2","Nono"
"30538","Tcf3","Nono"
"30539","Sfpq","Nono"
"30540","Smarca2","Nono"
"30541","Myc","Nono"
"30542","Tedc2","Nono"
"30543","Hnrnpk","Nono"
"30544","Eed","Nono"
"30545","Pspc1","Nono"
"30546","Ttc23","Nono"
"30547","Atxn1","Nono"
"30548","Rara","Nono"
"30549","Mettl21e","Nono"
"30550","Per1","Nono"
"30551","Psap","Nono"
"30552","Rbm14","Nono"
"30553","Atg16l1","Nono"
"30554","Tfe3","Nono"
"30555","Smarca4","Nono"
"30556","Uhmk1","Nono"
"30557","Actb","Nono"
"30558","Fzr1","Nono"
"30559","Tcerg1","Nono"
"30560","Snrpa","Nono"
"30561","Spi1","Nono"
"30562","Fancd2","Nono"
"30563","Kat5","Nono"
"30564","Myh10","Nono"
"30565","Cfd","Nono"
"30566","Per2","Nono"
"30567","AI837181","Nono"
"30568","Ryr2","Nono"
"30569","Nanog","Nono"
"30570","Pip4k2a","Vti1a"
"30571","Trim69","Reck"
"30572","Nphp4","Krt35"
"30573","Nsf","Krt35"
"30574","Fndc5","Fut8"
"30575","Sqstm1","Fut8"
"30576","Cfd","Fut8"
"30577","Stx4a","Vamp5"
"30578","Hmga2","Vamp5"
"30579","Snap29","Vamp5"
"30580","Rab1a","Cnot4"
"30581","Rab3a","Cnot4"
"30582","Tedc2","Krt85"
"30583","Slc6a4","Gria3"
"30584","Syngap1","Gria3"
"30585","Dlgap1","Gria3"
"30586","Gria1","Gria3"
"30587","Kalrn","Gria3"
"30588","Ywhab","Gria3"
"30589","Tnik","Gria3"
"30590","Dlg4","Gria3"
"30591","Wnt6","Porcn"
"30592","Wnt5a","Porcn"
"30593","Wnt1","Porcn"
"30594","Wnt3a","Porcn"
"30595","Dnaaf2","Prrc2a"
"30596","Fxr1","Prrc2a"
"30597","Dmrt2","Prrc2a"
"30598","Foxp3","Prrc2a"
"30599","Atg16l1","Prrc2a"
"30600","Asf1a","Prrc2a"
"30601","Psma3","Prrc2a"
"30602","Prrc2c","Prrc2a"
"30603","Ube3a","Prrc2a"
"30604","Bag1","Prrc2a"
"30605","Zbtb7b","Prrc2a"
"30606","Rad23b","Prrc2a"
"30607","Fbxo7","Prrc2a"
"30608","Ubfd1","Prrc2a"
"30609","Fga","Prrc2a"
"30610","Hdac4","Prrc2a"
"30611","Ufd1","Prrc2a"
"30612","Tlr11","Tlr5"
"30613","Tlr1","Tlr5"
"30614","Ccnb1ip1","Oaz3"
"30615","Ggn","Oaz3"
"30616","Sarnp","Ddx39b"
"30617","Hnrnpa2b1","Ddx39b"
"30618","Snrpd3","Ddx39b"
"30619","Ywhah","Ddx39b"
"30620","Cct2","Ddx39b"
"30621","Magoh","Ddx39b"
"30622","Srrm1","Ddx39b"
"30623","Lmna","Ddx39b"
"30624","Rps15a","Ddx39b"
"30625","Rbbp4","Ddx39b"
"30626","Rbm39","Ddx39b"
"30627","Prpf31","Ddx39b"
"30628","Snrpf","Ddx39b"
"30629","Plk1","Ddx39b"
"30630","Hnrnpk","Ddx39b"
"30631","Snrnp200","Ddx39b"
"30632","Hnrnpll","Ddx39b"
"30633","Cav3","Ddx39b"
"30634","Alyref","Ddx39b"
"30635","Ddx39a","Ddx39b"
"30636","Eif4a3","Ddx39b"
"30637","Snrpd2","Ddx39b"
"30638","Eed","Ddx39b"
"30639","Atg16l1","Ddx39b"
"30640","U2af2","Ddx39b"
"30641","Ppp1ca","Tuba8"
"30642","Meikin","Tuba8"
"30643","Fancd2","Tuba8"
"30644","Cav3","Tuba8"
"30645","Atxn1","Tuba8"
"30646","Stub1","Map3k14"
"30647","Hspa8","Map3k14"
"30648","Hdac4","Septin9"
"30649","Septin7","Septin9"
"30650","Rab10","Septin9"
"30651","Fancd2","Septin9"
"30652","Septin4","Septin9"
"30653","Septin2","Septin9"
"30654","Hnrnpd","Septin9"
"30655","Ywhab","Septin9"
"30656","Dpysl2","Septin9"
"30657","Nphs2","Septin9"
"30658","Mettl21e","Septin9"
"30659","Wdtc1","Septin9"
"30660","Atg16l1","Zranb2"
"30661","Xpo7","Zranb2"
"30662","Srpk2","Zranb2"
"30663","Ark2n","Zranb2"
"30664","Mapt","Zranb2"
"30665","Atxn1","Zranb2"
"30666","Stx12","Rab11a"
"30667","Grin1","Rab11a"
"30668","Slitrk5","Rab11a"
"30669","App","Rab11a"
"30670","Sema4a","Rab11a"
"30671","Arl6","Rab11a"
"30672","Rab11a","Rab11a"
"30673","Ctnnb1","Rab11a"
"30674","Grin2b","Rab11a"
"30675","Optn","Rab11a"
"30676","Vps33b","Rab11a"
"30677","Fancd2","Rab11a"
"30678","Rab11b","Rab11a"
"30679","Bbs2","Rab11a"
"30680","Chl1","Cntn6"
"30681","Cnksr2","Caprin1"
"30682","Fxr1","Caprin1"
"30683","Cenpc1","Caprin1"
"30684","Rab19","Caprin1"
"30685","Cirbp","Caprin1"
"30686","Itgb3","Caprin1"
"30687","Mycbp2","Caprin1"
"30688","Rab18","Caprin1"
"30689","G3bp1","Caprin1"
"30690","U2af2","Caprin1"
"30691","Dlgap1","Caprin1"
"30692","Rab1a","Caprin1"
"30693","Fzr1","Caprin1"
"30694","Atxn1","Caprin1"
"30695","Tnik","Caprin1"
"30696","Ywhae","Caprin1"
"30697","Rab33b","Caprin1"
"30698","Khsrp","Caprin1"
"30699","Tia1","Caprin1"
"30700","Cfd","Celsr2"
"30701","Fndc5","Celsr2"
"30702","Tsc1","Celsr2"
"30703","Ruvbl1","Nphp1"
"30704","Spata7","Nphp1"
"30705","Rpgrip1l","Nphp1"
"30706","Nphp3","Nphp1"
"30707","Pag1","Sart3"
"30708","Prpf3","Sart3"
"30709","Prpf31","Sart3"
"30710","Ubc","Sart3"
"30711","Prpf4","Sart3"
"30712","Sting1","Sart3"
"30713","Nefm","Sart3"
"30714","Prpf8","Sart3"
"30715","Snrnp200","Sart3"
"30716","Eftud2","Sart3"
"30717","Abcf1","Sart3"
"30718","Fancd2","Nudt5"
"30719","Ppp1r12a","Nudt5"
"30720","Atxn1","Nudt5"
"30721","Hmga2","Nudt5"
"30722","Wdtc1","Nudt5"
"30723","Foxp3","Nudt5"
"30724","Hmga2","Clpp"
"30725","Dpysl2","Clpp"
"30726","Fndc5","Clpp"
"30727","Fbxo32","Clpp"
"30728","Atxn1","Clpp"
"30729","Cfd","Clpp"
"30730","Ppp3ca","Rcan2"
"30731","Cp","Slc40a1"
"30732","Slc40a1","Slc40a1"
"30733","Jak2","Slc40a1"
"30734","Akap13","Ngef"
"30735","Hdac4","Ngef"
"30736","Arhgap42","Ngef"
"30737","Arhgef19","Ngef"
"30738","Wdtc1","Ngef"
"30739","Prickle2","Ngef"
"30740","Fcho2","Ngef"
"30741","Tnik","Ngef"
"30742","Chaf1a","Ddx20"
"30743","Myc","Ddx20"
"30744","Etv3","Ddx20"
"30745","Hdac4","Ddx20"
"30746","Ppp4r2","Ddx20"
"30747","Ros1","Nell2"
"30748","Cbl","Diaph2"
"30749","Fmnl2","Diaph2"
"30750","Diaph1","Diaph2"
"30751","Ajuba","Deaf1"
"30752","Rarg","Deaf1"
"30753","Clock","Deaf1"
"30754","Rb1","Deaf1"
"30755","Ep300","Deaf1"
"30756","Hoxa10","Deaf1"
"30757","Rcor2","Deaf1"
"30758","Tbl1x","Deaf1"
"30759","Tbx2","Deaf1"
"30760","Sin3a","Deaf1"
"30761","Abt1","Deaf1"
"30762","Ldb2","Deaf1"
"30763","Rbl1","Deaf1"
"30764","Tcf7l2","Deaf1"
"30765","Dach1","Deaf1"
"30766","Nr6a1","Deaf1"
"30767","Zeb1","Deaf1"
"30768","Fos","Deaf1"
"30769","Arid5a","Deaf1"
"30770","Arnt","Deaf1"
"30771","Sema4c","Gipc2"
"30772","Rgs19","Gipc2"
"30773","Ikbkb","Irf7"
"30774","Nmi","Irf7"
"30775","Rsad2","Irf7"
"30776","Fgd4","Arhgef7"
"30777","Anks1b","Arhgef7"
"30778","Sorbs1","Arhgef7"
"30779","Akap13","Arhgef7"
"30780","Pxn","Arhgef7"
"30781","Usp1","Arhgef7"
"30782","Ywhaz","Arhgef7"
"30783","Lrrk2","Arhgef7"
"30784","Prickle2","Arhgef7"
"30785","Sorbs2","Arhgef7"
"30786","Cblb","Arhgef7"
"30787","Git1","Arhgef7"
"30788","Itch","Arhgef7"
"30789","Foxo3","Arhgef7"
"30790","Gli1","Arhgef7"
"30791","Prex2","Arhgef7"
"30792","Cdc42","Arhgef7"
"30793","Srgap1","Arhgef7"
"30794","Arhgef2","Arhgef7"
"30795","Prex1","Arhgef7"
"30796","Cask","Arhgef7"
"30797","Nck1","Arhgef7"
"30798","Lpxn","Arhgef7"
"30799","Tubb4a","Arhgef7"
"30800","Egfr","Arhgef7"
"30801","Ywhab","Arhgef7"
"30802","Chn2","Arhgef7"
"30803","Itpa","Arhgef7"
"30804","Prickle1","Arhgef7"
"30805","Ppp2r1a","Arhgef7"
"30806","Vav1","Arhgef7"
"30807","Gli2","Arhgef7"
"30808","Cnksr2","Arhgef7"
"30809","Timm44","Arhgef7"
"30810","Wdr48","Arhgef7"
"30811","Slc6a4","Arhgef7"
"30812","Arhgef6","Arhgef7"
"30813","Git2","Arhgef7"
"30814","Arhgap21","Arhgef7"
"30815","Arhgap15","Arhgef7"
"30816","Shank3","Arhgef7"
"30817","Pdlim5","Arhgef7"
"30818","Hcn1","Arhgef7"
"30819","Phlpp1","Arhgef7"
"30820","Cenpc1","Arhgef7"
"30821","Mtor","Arhgef7"
"30822","Fxr1","Arhgef7"
"30823","Cbl","Arhgef7"
"30824","Ppm1e","Arhgef7"
"30825","Pak2","Arhgef7"
"30826","Atp6v1b1","Arhgef7"
"30827","Parvb","Arhgef7"
"30828","Pak3","Arhgef7"
"30829","Rps24","Rps28"
"30830","Eef1a1","Rps28"
"30831","Rps16","Rps28"
"30832","Rps8","Rps28"
"30833","Rps2","Rps28"
"30834","Rps18","Rps28"
"30835","Rplp0","Rps28"
"30836","Rpl7","Rps28"
"30837","Rps7","Rps28"
"30838","Rps25","Rps28"
"30839","Fancd2","Rps28"
"30840","Rpl13a","Rps28"
"30841","Rps13","Rps28"
"30842","Ppia","Rps28"
"30843","Fndc5","Rps28"
"30844","Rpl5","Rps28"
"30845","Rpgrip1l","Rps28"
"30846","Fzr1","Rps28"
"30847","Eef1b2","Rps28"
"30848","Rpl26","Rps28"
"30849","Esrrb","Rps28"
"30850","Rpl6","Rps28"
"30851","Pabpc1","Rps28"
"30852","Rpsa","Rps28"
"30853","Psmd3","Rps28"
"30854","Rgs14","Rps28"
"30855","Zbtb7b","Rps28"
"30856","Hnrnpa2b1","Rps28"
"30857","Rps15a","Rps28"
"30858","Rps4x","Rps28"
"30859","Rps20","Rps28"
"30860","Actb","Rps28"
"30861","Rps14","Rps28"
"30862","Rps15","Rps28"
"30863","Rps11","Rps28"
"30864","Rps6","Rps28"
"30865","Eef2","Rps28"
"30866","Cfd","Rps28"
"30867","Atg16l1","Rps28"
"30868","Rpl18","Rps28"
"30869","Rps23","Rps28"
"30870","Rpl23a","Rps28"
"30871","Rpl23","Rps28"
"30872","Rpl13","Rps28"
"30873","Tnik","Actr1a"
"30874","Kcnma1","Actr1a"
"30875","Inpp5d","Actr1a"
"30876","Anks1b","Actr1a"
"30877","Ywhae","Actr1a"
"30878","Mettl21e","Actr1a"
"30879","Cav3","Actr1a"
"30880","Ywhah","Actr1a"
"30881","Ppp1r9b","Actr1a"
"30882","Dctn1","Actr1a"
"30883","Atxn1","Actr1a"
"30884","Trpv1","Actr1a"
"30885","Ywhab","Actr1a"
"30886","Mapt","Actr1a"
"30887","Eed","Actr1a"
"30888","Bcl2","Actr1a"
"30889","Hsp90ab1","Irf3"
"30890","Tbk1","Irf3"
"30891","Gss","Irf3"
"30892","Rnf41","Irf3"
"30893","Irf3","Irf3"
"30894","Eed","Pdlim1"
"30895","Eed","Lsr"
"30896","Hmga2","Lsr"
"30897","Eed","Atxn10"
"30898","Wdtc1","Atxn10"
"30899","Rgs14","Atxn10"
"30900","Atxn1","Atxn10"
"30901","Rpgrip1l","Atxn10"
"30902","Pou5f1","Atxn10"
"30903","Iqcb1","Atxn10"
"30904","Fancd2","Atxn10"
"30905","Gls","Atxn10"
"30906","Pparg","Irf6"
"30907","Cenpe","Spag5"
"30908","Ift22","Spag5"
"30909","Zw10","Spag5"
"30910","Nup43","Spag5"
"30911","Meaf6","Spag5"
"30912","Rab39b","Spag5"
"30913","Wdtc1","Copg2"
"30914","Foxp3","Copg2"
"30915","Atxn1","Copg2"
"30916","Wdfy4","Copg2"
"30917","Eed","Copg1"
"30918","Fndc5","Copg1"
"30919","Cyp2a12","Copg1"
"30920","Trpv1","Copg1"
"30921","Cfd","Copg1"
"30922","Atxn1","Copg1"
"30923","Fancd2","Copg1"
"30924","Rpl36a","Copg1"
"30925","Sox2","Kat6b"
"30926","Meaf6","Kat6b"
"30927","Etv6","Kat6b"
"30928","Lamtor4","Rragc"
"30929","Vdac2","Rragc"
"30930","Atp6v1a","Rragc"
"30931","Rraga","Rragc"
"30932","Atp6v1b2","Rragc"
"30933","Itga2b","Rragc"
"30934","Atg16l1","Cpsf4"
"30935","Eed","Cpsf4"
"30936","Ubc","Rabep1"
"30937","Pde4dip","Rabep1"
"30938","Ppp1ca","Rabep1"
"30939","Rpgrip1l","Rabep1"
"30940","Rabgef1","Rabep1"
"30941","Kcnh1","Rabep1"
"30942","Shroom2","Rabep1"
"30943","Xpo7","Gucy1b1"
"30944","Syncrip","Pabpn1"
"30945","Rps8","Pabpn1"
"30946","Actb","Pabpn1"
"30947","Gapdh","Pabpn1"
"30948","Ybx1","Pabpn1"
"30949","Ncbp1","Pabpn1"
"30950","Tfe3","Pabpn1"
"30951","Rplp0","Pabpn1"
"30952","Eed","Pabpn1"
"30953","Hnrnpa2b1","Pabpn1"
"30954","Hspa8","Pabpn1"
"30955","Rps4x","Pabpn1"
"30956","Rps3a1","Pabpn1"
"30957","Atg16l1","Pabpn1"
"30958","Pabpc1","Pabpn1"
"30959","Ube2e3","Rnf5"
"30960","Mical1","Septin1"
"30961","Atg16l1","Septin1"
"30962","Cfd","Arl6ip1"
"30963","Fndc5","Arl6ip1"
"30964","Unk","Arl6ip1"
"30965","Ankrd27","Golga4"
"30966","Zbtb4","Golga4"
"30967","Krt6a","Golga4"
"30968","Rpgrip1l","Golga4"
"30969","Trp63","Golga4"
"30970","Cenpe","Golga4"
"30971","Rab38","Golga4"
"30972","Cfd","Cd320"
"30973","Fndc5","Cd320"
"30974","Akap13","Arhgef5"
"30975","Tedc2","Arhgef5"
"30976","Rabac1","Elovl1"
"30977","Rab22a","Atf7ip"
"30978","Ywhab","Atf7ip"
"30979","Rnf2","Atf7ip"
"30980","Ehmt2","Atf7ip"
"30981","Pde4dip","Atf7ip"
"30982","Elp2","Elp5"
"30983","Lcp2","Skap2"
"30984","Lck","Skap2"
"30985","Clnk","Skap2"
"30986","Eea1","Rassf5"
"30987","Rap1b","Rassf5"
"30988","Rassf5","Rassf5"
"30989","Wdr48","Rpp30"
"30990","Phlpp1","Rpp30"
"30991","Foxo3","Rpp30"
"30992","Xpo7","Rpp30"
"30993","Hdac4","Rpp30"
"30994","Usp1","Rpp30"
"30995","Zcchc7","Rpp30"
"30996","Nanog","Zfp326"
"30997","Zbtb7b","Zfp326"
"30998","Tbx5","Zfp326"
"30999","Cdx2","Zfp326"
"31000","Hnrnpk","Zfp326"
"31001","Eed","Zfp326"
"31002","Foxp3","Zfp326"
"31003","Esrrb","Zfp326"
"31004","Tcf4","Zfp326"
"31005","Fancd2","Zfp326"
"31006","Clspn","Smarcal1"
"31007","Primpol","Smarcal1"
"31008","Helb","Smarcal1"
"31009","Top3a","Smarcal1"
"31010","Wrn","Smarcal1"
"31011","Pcgf2","Phc2"
"31012","Mapkapk3","Phc2"
"31013","Foxp3","Phc2"
"31014","Trank1","Phc2"
"31015","Cbx4","Phc2"
"31016","Dcaf6","Phc2"
"31017","Syt16","Phc2"
"31018","Kdm1a","Phc2"
"31019","Spata24","Phc2"
"31020","Ccdc158","Phc2"
"31021","Mapkapk2","Phc2"
"31022","Kdm3a","Phc2"
"31023","Rnf2","Phc2"
"31024","Mtmr6","Mtmr7"
"31025","Mtmr3","Mtmr7"
"31026","Mtmr4","Mtmr7"
"31027","Trib3","Mcm3ap"
"31028","Fam118b","Mcm3ap"
"31029","Crmp1","Mcm3ap"
"31030","Rabac1","Mcm3ap"
"31031","Clstn1","Mcm3ap"
"31032","Lcp2","Sit1"
"31033","Zap70","Sit1"
"31034","Pag1","Sit1"
"31035","Tradd","Rfk"
"31036","Cyba","Rfk"
"31037","Tnfrsf1a","Rfk"
"31038","Cybb","Rfk"
"31039","App","Gabbr1"
"31040","Ywhab","Gabbr1"
"31041","Slc6a4","Gabbr1"
"31042","Jakmip1","Gabbr1"
"31043","Gabrg2","Gabbr1"
"31044","Grm1","Gabbr1"
"31045","Sugt1","Crlf3"
"31046","Acta1","Crlf3"
"31047","Snrpd2","Crlf3"
"31048","Slc8a1","Ywhab"
"31049","Hmga2","Ywhab"
"31050","Pfdn2","Ywhab"
"31051","Vipas39","Ywhab"
"31052","Cfd","Ywhab"
"31053","Pik3r4","Ywhab"
"31054","Zfp36","Ywhab"
"31055","Camkk1","Ywhab"
"31056","Sdha","Ywhab"
"31057","Pag1","Ywhab"
"31058","Ssb","Ywhab"
"31059","Nrip1","Ywhab"
"31060","Snrnp200","Ywhab"
"31061","Emd","Ywhab"
"31062","Lsm2","Ywhab"
"31063","Sod1","Ywhab"
"31064","Rara","Ywhab"
"31065","Ptpn11","Ywhab"
"31066","Rmdn3","Ywhab"
"31067","Dcaf7","Ywhab"
"31068","Hnrnpk","Ywhab"
"31069","Slc6a4","Ywhab"
"31070","Gigyf2","Ywhab"
"31071","Pfkfb2","Ywhab"
"31072","Dnm1l","Ywhab"
"31073","Fndc5","Ywhab"
"31074","Tbc1d22a","Ywhab"
"31075","Cdc25b","Ywhab"
"31076","Unk","Ywhab"
"31077","Hdac4","Ywhab"
"31078","Ccdc6","Ywhab"
"31079","R3hdm2","Ywhab"
"31080","Vim","Ywhab"
"31081","Vps33b","Ywhab"
"31082","Fancd2","Ywhab"
"31083","Fbxo32","Ywhab"
"31084","Cav3","Ywhab"
"31085","Park7","Ywhab"
"31086","Cdc37","Ywhab"
"31087","Braf","Ywhab"
"31088","Sipa1l3","Ywhab"
"31089","Kcnma1","Ywhab"
"31090","Pik3c2a","Ywhab"
"31091","Cep170b","Ywhab"
"31092","Tfe3","Ywhab"
"31093","Itgb2","Ywhab"
"31094","Atg16l1","Ywhab"
"31095","Eed","Ywhab"
"31096","Lrrk2","Ywhab"
"31097","Dlgap1","Ywhab"
"31098","Pi4kb","Ywhab"
"31099","Mtmr12","Ywhab"
"31100","Bad","Ywhab"
"31101","Hsp90aa1","Ywhab"
"31102","Dyrk1a","Ywhab"
"31103","Bcl2l11","Ywhab"
"31104","Crk","Ywhab"
"31105","Ndel1","Ywhab"
"31106","Slc9a1","Ywhab"
"31107","Lnx1","Ywhab"
"31108","G3bp1","Ywhab"
"31109","G6pdx","Ywhab"
"31110","Cbl","Ywhab"
"31111","Tbc1d4","Ywhab"
"31112","Soat1","Ywhab"
"31113","Atxn1","Ywhab"
"31114","Car4","Slc4a4"
"31115","Pex5l","Slc4a4"
"31116","Shank3","Slc4a4"
"31117","Dlg4","Slc4a4"
"31118","Lnx2","Slc4a4"
"31119","Ywhab","Slc4a4"
"31120","Ndufab1","Ndufa1"
"31121","Fndc5","Ndufa1"
"31122","Cfd","Ndufa1"
"31123","Plxnb2","Atp6ap1"
"31124","Lama5","Atp6ap1"
"31125","Hdac4","Fmn2"
"31126","Fmn1","Fmn2"
"31127","Med31","Barhl1"
"31128","Gtf2a1","Barhl1"
"31129","Nanog","Dnmt3l"
"31130","Dnmt3l","Dnmt3l"
"31131","Eed","Dnmt3l"
"31132","Pou5f1","Dnmt3l"
"31133","Cfd","Unc93b1"
"31134","Fndc5","Unc93b1"
"31135","Flad1","Nfat5"
"31136","Plcg1","Nfat5"
"31137","Prdm16","Nfat5"
"31138","Zbtb7b","Nfat5"
"31139","Sympk","Cpsf3"
"31140","Eed","Cpsf3"
"31141","Fancd2","Cpsf3"
"31142","Atg16l1","Cpsf3"
"31143","Anks1b","Tollip"
"31144","Il1r1","Tollip"
"31145","Hmga2","Tollip"
"31146","Slc6a4","Tollip"
"31147","Ubc","Tollip"
"31148","Uggt1","Tollip"
"31149","Fth1","Tollip"
"31150","Xrn2","Tollip"
"31151","Tom1l2","Tollip"
"31152","Fancd2","Tollip"
"31153","Apeh","Tollip"
"31154","Tom1","Tollip"
"31155","Ntaq1","Tollip"
"31156","Itch","Tollip"
"31157","Ywhaq","Mefv"
"31158","Mpdz","Dll4"
"31159","Magi2","Dll4"
"31160","Synj2bp","Dll4"
"31161","Mib1","Dll4"
"31162","Magi3","Dll4"
"31163","S2bpcox16","Dll4"
"31164","Neurl1a","Dll4"
"31165","Wasf2","Apbb1ip"
"31166","Evl","Apbb1ip"
"31167","Cyfip1","Apbb1ip"
"31168","Pacsin1","Apbb1ip"
"31169","Pag1","Apbb1ip"
"31170","Syt6","Syt6"
"31171","Slc6a4","Syt6"
"31172","Prkcb","Syt6"
"31173","Syt9","Syt6"
"31174","Rab3a","Syt6"
"31175","Hdac4","Syt6"
"31176","Syt10","Syt6"
"31177","Ywhab","Syt7"
"31178","Syncrip","Syt7"
"31179","Syt7","Syt7"
"31180","Rgs14","Syt7"
"31181","Ppp1r9b","Syt7"
"31182","Ap2a1","Syt7"
"31183","Syt10","Syt10"
"31184","Wdtc1","Syt10"
"31185","Nap1l2","Nap1l3"
"31186","Atg16l1","Nup210"
"31187","Fancd2","Nup210"
"31188","Cul5","Socs6"
"31189","Lck","Socs6"
"31190","Zfand2b","Ubqln2"
"31191","Adrm1","Ubqln2"
"31192","Tpd52l2","Ubqln2"
"31193","Rnaseh2b","Ubqln2"
"31194","Calu","Ubqln2"
"31195","Txnl1","Ubqln2"
"31196","Adsl","Ubqln2"
"31197","Prrc2a","Ubqln2"
"31198","Psma6","Ubqln2"
"31199","Psmd2","Ubqln2"
"31200","Ufd1","Ubqln2"
"31201","Hspa13","Ubqln2"
"31202","Psma2","Ubqln2"
"31203","Psmd8","Ubqln2"
"31204","Aarsd1","Ubqln2"
"31205","Rad23b","Ubqln2"
"31206","Wdr4","Ubqln2"
"31207","Ubfd1","Ubqln2"
"31208","Pde12","Ubqln2"
"31209","Epn2","Ubqln2"
"31210","Marcks","Ubqln2"
"31211","Bag1","Ubqln2"
"31212","Pfdn2","Ubqln2"
"31213","Fbxo32","Ubqln2"
"31214","Psmd4","Ubqln2"
"31215","Psmf1","Ubqln2"
"31216","Ublcp1","Ubqln2"
"31217","Nsfl1c","Ubqln2"
"31218","Fbxo7","Ubqln2"
"31219","Emc8","Ubqln2"
"31220","Rnf181","Ubqln2"
"31221","App","Ubqln2"
"31222","Rad23a","Ubqln2"
"31223","Nploc4","Ubqln2"
"31224","Ube3a","Ubqln2"
"31225","Tbc1d8b","Tbc1d8"
"31226","Tbc1d9","Tbc1d8"
"31227","Pde10a","Pde3a"
"31228","Pde7a","Pde3a"
"31229","Pde6c","Pde3a"
"31230","Pde5a","Pde3a"
"31231","Leo1","Paf1"
"31232","Cpsf2","Paf1"
"31233","Atxn1","Paf1"
"31234","Ywhah","Paf1"
"31235","Rnf20","Paf1"
"31236","Pou5f1","Paf1"
"31237","Arglu1","Paf1"
"31238","Ctr9","Paf1"
"31239","Rnf40","Paf1"
"31240","Tnik","Paf1"
"31241","Rtf1","Paf1"
"31242","Cdk9","Paf1"
"31243","Xpo7","Paf1"
"31244","Nphs2","Nphs1"
"31245","Tmem47","Nphs1"
"31246","Kcnmb4","Nphs1"
"31247","Arrb2","Nphs1"
"31248","F2","Nphs1"
"31249","Rab39b","Nphs1"
"31250","Kcnma1","Nphs1"
"31251","Agap2","Pqbp1"
"31252","Caprin1","Pqbp1"
"31253","Khsrp","Pqbp1"
"31254","Cirbp","Pqbp1"
"31255","Rpgrip1l","Wdr45"
"31256","Wdtc1","Wdr45"
"31257","Mycbp2","Wdr45"
"31258","Trmt61a","Wdr45"
"31259","Bag5","Wdr45"
"31260","Fancd2","Wdr45"
"31261","Canx","Praf2"
"31262","Syngap1","Praf2"
"31263","Rhob","Praf2"
"31264","Cfd","Praf2"
"31265","Fndc5","Praf2"
"31266","Fancd2","Praf2"
"31267","Commd5","Ccdc22"
"31268","Commd2","Ccdc22"
"31269","Cpne4","Ccdc22"
"31270","Cul2","Ccdc22"
"31271","Ywhah","Ccdc22"
"31272","Ccdc93","Ccdc22"
"31273","Cpne1","Ccdc22"
"31274","Commd8","Ccdc22"
"31275","Commd10","Ccdc22"
"31276","Commd7","Ccdc22"
"31277","Commd4","Ccdc22"
"31278","Actg1","Ccdc22"
"31279","Ubc","Otud5"
"31280","Atxn1","Otud5"
"31281","Casp3","Gripap1"
"31282","Uba1","Gripap1"
"31283","Ube2n","Gripap1"
"31284","Arl15","Gripap1"
"31285","Myl6","Gripap1"
"31286","Sdsl","Gripap1"
"31287","Pex5l","Ppp1r3f"
"31288","L3mbtl3","Sfmbt1"
"31289","Rpl32","Prdx5"
"31290","Fndc5","Prdx5"
"31291","Rpl27a","Prdx5"
"31292","Slc4a2","Prdx5"
"31293","Sufu","Prdx5"
"31294","Fancd2","Prdx5"
"31295","Anks1b","Prdx5"
"31296","Cfd","Prdx5"
"31297","Arf3","Prdx5"
"31298","Sod1","Prdx5"
"31299","Cav3","Prdx5"
"31300","Scrib","Crtam"
"31301","Psmc4","Eif3i"
"31302","Atg16l1","Eif3i"
"31303","Eif3l","Eif3i"
"31304","Wipi2","Eif3i"
"31305","Xpo7","Eif3i"
"31306","Eif5b","Eif3i"
"31307","Kcnq1","Eif3i"
"31308","Eif4g1","Eif3i"
"31309","Eif5","Eif3i"
"31310","Eif3c","Eif3i"
"31311","Chaf1a","Eif3i"
"31312","Pdcl","Eif3i"
"31313","Lmna","Eif3i"
"31314","Mettl21e","Eif3i"
"31315","Eif3h","Eif3i"
"31316","Npm1","Eif3i"
"31317","Huwe1","Eif3i"
