"","GeneNameA","GeneNameB"
"16031","Pou5f1","Sf3a2"
"16032","Pgls","Sar1a"
"16033","Unk","Sar1a"
"16034","Fancd2","Sar1a"
"16035","Lmna","Sar1a"
"16036","Ywhae","Sar1a"
"16037","Ywhae","Sars1"
"16038","Ppp2ca","Sars1"
"16039","Sting1","Sart1"
"16040","Eed","Sart1"
"16041","Elf5","Sart1"
"16042","Ywhah","Sart1"
"16043","Ywhae","Sart1"
"16044","Tnik","Sart1"
"16045","Apc","Sat1"
"16046","Zbtb16","Satb1"
"16047","Hipk2","Nkx1-2"
"16048","Kat5","Atxn1"
"16049","Ywhae","Atxn1"
"16050","Cbl","Atxn2"
"16051","Sh3kbp1","Atxn2"
"16052","Fmr1","Atxn2"
"16053","Ywhae","Atxn2"
"16054","Pls3","Atxn2"
"16055","Sh3gl2","Atxn2"
"16056","Foxp3","Atxn2"
"16057","Lcp1","Atxn2"
"16058","Src","Atxn2"
"16059","Ywhae","Scg2"
"16060","Gga1","Scg2"
"16061","Pcdhgb8","Stmn2"
"16062","Fancd2","Stmn2"
"16063","Pcdhgb1","Stmn2"
"16064","Pcdhgb2","Stmn2"
"16065","Clstn1","Stmn2"
"16066","Ywhae","Scin"
"16067","Elf5","Scin"
"16068","Stat3","Stmn3"
"16069","Syp","Stmn3"
"16070","Clstn1","Stmn3"
"16071","Fancd2","Stmn3"
"16072","Rasgrf1","Stmn3"
"16073","Nedd4","Scn10a"
"16074","Nedd4l","Scn10a"
"16075","Nedd4l","Scn1a"
"16076","Nedd4","Scn1a"
"16077","Cdh2","Scn1b"
"16078","Gja1","Scn1b"
"16079","Ank2","Scn1b"
"16080","Nedd4l","Scn3a"
"16081","Nedd4","Scn3a"
"16082","Snta1","Scn5a"
"16083","Rangrf","Scn5a"
"16084","Nedd4","Scn5a"
"16085","Nedd4l","Scn5a"
"16086","Ywhae","Scn5a"
"16087","Gja1","Scn5a"
"16088","B9d1","Scn7a"
"16089","Lnx1","Scn7a"
"16090","Dlg1","Scn7a"
"16091","Map1b","Scn8a"
"16092","Nedd4l","Scn8a"
"16093","Nedd4","Scn8a"
"16094","Nedd4l","Scn9a"
"16095","Nedd4","Scn9a"
"16096","Nedd4","Scnn1a"
"16097","Nedd4l","Scnn1a"
"16098","Tsc22d3","Scnn1a"
"16099","Nedd4","Scnn1b"
"16100","Tsc22d3","Scnn1b"
"16101","Ubc","Scnn1b"
"16102","Raf1","Scnn1b"
"16103","Ikbkb","Scnn1b"
"16104","Nedd4l","Scnn1b"
"16105","Nedd4l","Scnn1g"
"16106","Ubc","Scnn1g"
"16107","Nedd4","Scnn1g"
"16108","Hsd3b7","Scp2"
"16109","Pgls","Scp2"
"16110","Ywhae","Scp2"
"16111","Stat3","Scp2"
"16112","Hsd3b4","Scp2"
"16113","Cav1","Scp2"
"16114","Traf6","Msr1"
"16115","Npas3","Scx"
"16116","Tcf3","Scx"
"16117","Egr2","Ccl1"
"16118","Cxcr3","Ccl11"
"16119","Jun","Ccl12"
"16120","Ccr2","Ccl12"
"16121","Etv6","Ccl12"
"16122","Ccr4","Ccl17"
"16123","Ccr5","Ccl17"
"16124","Ccl5","Ccl17"
"16125","Stat6","Ccl17"
"16126","Ncor1","Ccl17"
"16127","Ncor1","Ccl2"
"16128","Bcl6","Ccl2"
"16129","Jun","Ccl2"
"16130","Etv6","Ccl2"
"16131","Nfkb1","Ccl2"
"16132","Rela","Ccl2"
"16133","Rela","Ccl20"
"16134","Ccr6","Ccl20"
"16135","Ccr9","Ccl25"
"16136","Ccr3","Ccl3"
"16137","Cbx3","Ccl3"
"16138","Ccr1","Ccl3"
"16139","Atf7","Ccl3"
"16140","Ccr1","Ccl4"
"16141","Jun","Ccl4"
"16142","Ncor1","Ccl4"
"16143","Ccr3","Ccl4"
"16144","Ccr5","Ccl4"
"16145","Nfkbia","Ccl5"
"16146","Pf4","Ccl5"
"16147","Rela","Ccl5"
"16148","Irf1","Ccl5"
"16149","Spi1","Ccl5"
"16150","Ywhab","Ccl5"
"16151","Nrip1","Ccl5"
"16152","Irf8","Ccl5"
"16153","Ywhag","Ccl5"
"16154","Nfkb1","Ccl5"
"16155","Rel","Ccl5"
"16156","Irf8","Ccl6"
"16157","Rxra","Ccl6"
"16158","Etv6","Ccl7"
"16159","Ccr2","Ccl7"
"16160","Jun","Ccl7"
"16161","Yy1","Ccl8"
"16162","Prdm1","Ccl8"
"16163","Cebpb","Ccl8"
"16164","Ccr5","Ccl8"
"16165","Rxra","Ccl9"
"16166","Ywhae","Cxcl15"
"16167","Jun","Cxcl2"
"16168","Ncor1","Cxcl2"
"16169","Atf7","Cxcl2"
"16170","Rela","Cxcl2"
"16171","Cbx3","Cxcl2"
"16172","Cxcr2","Cxcl2"
"16173","Ywhae","Cx3cl1"
"16174","Hmgb1","Cxcl12"
"16175","Relb","Cxcl12"
"16176","Ywhae","Sdf2"
"16177","Col3a1","Serpinf1"
"16178","Col1a1","Serpinf1"
"16179","Stat4","Sdf4"
"16180","Nphp4","Sdf4"
"16181","Vangl2","Sfrp2"
"16182","Barx1","Sfrp2"
"16183","Dkk1","Sfrp2"
"16184","Wnt5a","Sfrp2"
"16185","Wnt3a","Sfrp2"
"16186","Sfrp1","Sfrp2"
"16187","Agap2","Nptn"
"16188","Ywhab","Nptn"
"16189","Ywhaz","Nptn"
"16190","Dlg4","Nptn"
"16191","Lnx1","Nptn"
"16192","Huwe1","Nptn"
"16193","Ywhae","Nptn"
"16194","Nphp4","Frrs1"
"16195","Isg15","Sord"
"16196","Ywhae","Sord"
"16197","Hsd3b7","Sord"
"16198","Ywhaz","Sord"
"16199","Hsd3b4","Sord"
"16200","Pgls","Sord"
"16201","Cavin1","Cavin2"
"16202","Ywhae","Cavin2"
"16203","Irs1","Cavin2"
"16204","Eed","Sec22b"
"16205","Stx1a","Sec22b"
"16206","Ywhae","Sec22b"
"16207","Pag1","Sec22b"
"16208","Fancd2","Sec22b"
"16209","Lmna","Sec22b"
"16210","Ywhaz","Sec23a"
"16211","Pgls","Sec23a"
"16212","Ywhab","Sec23a"
"16213","Eed","Sec23a"
"16214","Mycbp2","Sec23a"
"16215","Herc2","Sec23a"
"16216","Tnik","Sec23a"
"16217","Inpp5d","Sec23a"
"16218","Ywhae","Sec23a"
"16219","Fancd2","Sec23a"
"16220","Tsc1","Sec23a"
"16221","Hsd3b4","Sec23a"
"16222","Chaf1a","Sec23a"
"16223","Fancd2","Sec61g"
"16224","Ncam1","Exoc4"
"16225","Ywhaz","Exoc4"
"16226","Fancd2","Exoc4"
"16227","Iqcb1","Exoc4"
"16228","Dlg4","Exoc4"
"16229","Grin1","Exoc4"
"16230","Exoc4","Exoc4"
"16231","Gria1","Exoc4"
"16232","Ywhab","Exoc4"
"16233","Dlg3","Exoc4"
"16234","Dlg1","Exoc4"
"16235","Gria2","Exoc4"
"16236","Exoc7","Exoc4"
"16237","Exoc3","Exoc4"
"16238","Lnx2","Exoc4"
"16239","Ywhae","Exoc4"
"16240","Syvn1","Sel1l"
"16241","Ywhae","Sel1l"
"16242","Hsd3b7","Sel1l"
"16243","Polr2a","Sele"
"16244","Cdk9","Sele"
"16245","Cd44","Sele"
"16246","Selplg","Sele"
"16247","Rela","Sele"
"16248","Nfkb1","Sele"
"16249","Glg1","Sele"
"16250","Ep300","Sele"
"16251","Ywhaz","Glg1"
"16252","Ywhae","Glg1"
"16253","Stat4","Glg1"
"16254","Hsd3b4","Glg1"
"16255","Cav3","Selenbp1"
"16256","Ywhae","Selenbp1"
"16257","Ywhaz","Selenbp2"
"16258","Pgls","Selenbp2"
"16259","Hsd3b7","Selenbp2"
"16260","Ywhae","Selenbp2"
"16261","Hsd3b4","Selenbp2"
"16262","Set","Selenbp2"
"16263","Sp1","Sell"
"16264","Ets1","Sell"
"16265","Irf1","Sell"
"16266","Prdm1","Sell"
"16267","Hmgb1","Sell"
"16268","Mzf1","Sell"
"16269","Klf2","Sell"
"16270","Ezr","Sell"
"16271","Msn","Sell"
"16272","Stat3","Selp"
"16273","Nrp1","Sema3a"
"16274","Sema3a","Sema3a"
"16275","Ywhah","Sema3a"
"16276","Npr1","Sema3a"
"16277","Stat4","Sema3b"
"16278","Nrp2","Sema3c"
"16279","Plxnd1","Sema3e"
"16280","Rab11a","Sema4a"
"16281","Optn","Sema4a"
"16282","Rbp1","Sema4a"
"16283","Gipc1","Sema4b"
"16284","Dlg4","Sema4b"
"16285","Dlg4","Sema4c"
"16286","Gipc1","Sema4c"
"16287","Tal1","Sema4d"
"16288","Plxnb2","Sema4d"
"16289","Plxnb1","Sema4d"
"16290","Dlg4","Sema4f"
"16291","Stat4","Sema4f"
"16292","Plxna4","Sema6a"
"16293","Sema6a","Sema6a"
"16294","Evl","Sema6a"
"16295","Plxna4","Sema6b"
"16296","Plxna1","Sema6c"
"16297","Egr2","Sema7a"
"16298","Ywhae","Sema7a"
"16299","Itgb1","Sema7a"
"16300","Itga1","Sema7a"
"16301","Ywhae","Septin8"
"16302","Atp6v1a","Septin8"
"16303","Ywhab","Septin8"
"16304","Stat2","Septin8"
"16305","Lrp2","Selenop"
"16306","Ywhae","Sez6"
"16307","Tet2","Foxp3"
"16308","Tet1","Foxp3"
"16309","Foxp3","Foxp3"
"16310","Tcf3","Foxp3"
"16311","Max","Foxp3"
"16312","Gcn1","Foxp3"
"16313","Il1b","Spi1"
"16314","Gfi1","Spi1"
"16315","Crebbp","Spi1"
"16316","Id2","Spi1"
"16317","Dab2","Spi1"
"16318","Emx1","Spi1"
"16319","Ldb1","Spi1"
"16320","Cebpb","Spi1"
"16321","Nfatc1","Spi1"
"16322","Gata2","Spi1"
"16323","Jun","Spi1"
"16324","Ep300","Spi1"
"16325","Tal1","Spi1"
"16326","Irf8","Spi1"
"16327","Tlr9","Spi1"
"16328","Id3","Spi1"
"16329","Cebpa","Spi1"
"16330","Cbfa2t3","Spi1"
"16331","Smad3","Spi1"
"16332","Pml","Spi1"
"16333","Cdkn2b","Spi1"
"16334","Ciita","Spi1"
"16335","Sin3a","Spi1"
"16336","Lrg1","Spi1"
"16337","Wnt3a","Sfrp1"
"16338","Myoc","Frzb"
"16339","Wnt3a","Frzb"
"16340","Wnt3a","Sfrp4"
"16341","Srsf2","Srsf2"
"16342","Fancd2","Srsf2"
"16343","Srsf1","Srsf2"
"16344","Cdk9","Srsf2"
"16345","Srsf7","Srsf2"
"16346","Ywhae","Srsf2"
"16347","Aire","Srsf2"
"16348","Lmna","Srsf2"
"16349","Dyrk1a","Srsf2"
"16350","Xpo7","Srsf2"
"16351","Nphp4","Srsf2"
"16352","Phb2","Srsf3"
"16353","Eed","Srsf3"
"16354","Ezh2","Srsf3"
"16355","Xpo7","Srsf3"
"16356","Srsf3","Srsf3"
"16357","Cebpa","Srsf3"
"16358","Aire","Srsf3"
"16359","Cdk9","Srsf3"
"16360","Ywhae","Srsf3"
"16361","Fancd2","Srsf3"
"16362","Ubc","Srsf3"
"16363","Phf5a","Srsf5"
"16364","Cebpa","Srsf5"
"16365","Xpo7","Srsf5"
"16366","Ywhae","Srsf5"
"16367","Fancd2","Srsf5"
"16368","Itgam","Sftpa1"
"16369","Myo18a","Sftpa1"
"16370","Ywhae","Sftpa1"
"16371","Nfatc3","Sftpb"
"16372","Ywhae","Sftpb"
"16373","Ywhae","Sftpc"
"16374","Nedd4","Sftpc"
"16375","Eed","Sftpd"
"16376","B9d1","Sftpd"
"16377","Sftpd","Sftpd"
"16378","Ywhae","Sftpd"
"16379","Dmd","Sgca"
"16380","Dag1","Sgca"
"16381","Snta1","Sgca"
"16382","Cav3","Sgca"
"16383","Tor1a","Sgce"
"16384","Raf1","Sgk1"
"16385","Tsc22d3","Sgk1"
"16386","Nedd4l","Sgk1"
"16387","Ywhae","Scg5"
"16388","Eed","Sgpl1"
"16389","Ywhae","Sgpl1"
"16390","Fancd2","Sgpl1"
"16391","Foxa1","Sgpl1"
"16392","Ubc","Sgpl1"
"16393","Jak2","Sh2b1"
"16394","Pag1","Sh2d1a"
"16395","Cd22","Sh2d1a"
"16396","Prkcq","Sh2d1a"
"16397","Slamf1","Sh2d1a"
"16398","Fyn","Sh2d1a"
"16399","Abl1","Sh3bp1"
"16400","Pde4dip","Sh3bp1"
"16401","Ywhae","Zfp106"
"16402","Fyn","Zfp106"
"16403","Grb2","Zfp106"
"16404","Lmo2","Zfp106"
"16405","Sharpin","Zfp106"
"16406","Ubc","Itsn2"
"16407","Cbl","Itsn2"
"16408","Ankrd54","Itsn2"
"16409","Cblb","Itsn2"
"16410","Eed","Itsn2"
"16411","Ywhae","Itsn2"
"16412","Sh3gl2","Sh3gl2"
"16413","Ywhae","Sh3gl2"
"16414","Tnik","Sh3gl2"
"16415","Sh3kbp1","Sh3gl2"
"16416","Dlg4","Sh3gl2"
"16417","Htt","Sh3gl2"
"16418","Ywhaz","Sh3gl2"
"16419","Ubc","Sh3gl2"
"16420","Prkn","Sh3gl2"
"16421","Drd2","Sh3gl2"
"16422","Dnm1","Sh3gl2"
"16423","Ywhae","Sh3gl1"
"16424","Prkn","Sh3gl1"
"16425","Pik3r1","Sh3gl1"
"16426","Crebbp","Sh3gl1"
"16427","App","Sh3gl1"
"16428","Dnm1","Sh3gl1"
"16429","Dnm1","Sh3gl3"
"16430","Htt","Sh3gl3"
"16431","Prkn","Sh3gl3"
"16432","App","Sh3gl3"
"16433","Ywhah","Ostf1"
"16434","Ywhae","Sorbs3"
"16435","Fancd2","Sorbs3"
"16436","Rarg","Sorbs3"
"16437","Socs7","Sorbs3"
"16438","Raf1","Sorbs3"
"16439","Syngap1","Sorbs1"
"16440","Hsd3b4","Sorbs1"
"16441","Kalrn","Sorbs1"
"16442","Mycbp2","Sorbs1"
"16443","Vcl","Sorbs1"
"16444","Nck2","Sorbs1"
"16445","Dlgap1","Sorbs1"
"16446","Cav3","Sorbs1"
"16447","Sh2b2","Sorbs1"
"16448","Snta1","Sorbs1"
"16449","Cblb","Sorbs1"
"16450","Agap2","Sorbs1"
"16451","Cbl","Sorbs1"
"16452","Ywhae","Sorbs1"
"16453","Ptk2","Sorbs1"
"16454","Dlg4","Sorbs1"
"16455","Insr","Sorbs1"
"16456","Herc2","Sorbs1"
"16457","Cd22","Shc1"
"16458","Src","Shc1"
"16459","Erbb2","Shc1"
"16460","Ptpn12","Shc1"
"16461","Egfr","Shc1"
"16462","Ptpn11","Shc1"
"16463","Sos1","Shc1"
"16464","Grb2","Shc1"
"16465","Ubc","Shc1"
"16466","Bmal1","Shc1"
"16467","Jak2","Shc1"
"16468","Ywhae","Shc1"
"16469","Shc1","Shc1"
"16470","Ceacam1","Shc1"
"16471","Csf3r","Shc1"
"16472","Cbl","Shc1"
"16473","Syk","Shc1"
"16474","Socs1","Shc1"
"16475","Pgls","Shc1"
"16476","Inpp5d","Shc1"
"16477","Grin1","Shc3"
"16478","Src","Shc3"
"16479","App","Shc3"
"16480","Grin2b","Shc3"
"16481","Rab1b","Shcbp1"
"16482","Rab9b","Shcbp1"
"16483","Rab31","Shcbp1"
"16484","Shc1","Shcbp1"
"16485","Trim71","Shcbp1"
"16486","Rab13","Shcbp1"
"16487","Ubc","Shcbp1"
"16488","Brca2","Sem1"
"16489","Sufu","Shh"
"16490","Sin3a","Shh"
"16491","Stat1","Shh"
"16492","Pgls","Shmt1"
"16493","Ywhae","Shmt1"
"16494","Chaf1a","Cyfip1"
"16495","Ywhab","Cyfip1"
"16496","Tnik","Cyfip1"
"16497","Eed","Cyfip1"
"16498","Ywhae","Cyfip1"
"16499","Grin2a","Cyfip1"
"16500","Fmr1","Cyfip1"
"16501","Dlg4","Cyfip1"
"16502","Dlg2","Cyfip1"
"16503","Sec61a1","Pmel"
"16504","Dab1","Siah1a"
"16505","Oprm1","Siah1a"
"16506","Gapdh","Siah1a"
"16507","Cacybp","Siah1a"
"16508","Siah1a","Siah1a"
"16509","Sh3rf1","Siah1b"
"16510","Pparg","Siah2"
"16511","Spry1","Siah2"
"16512","Spry4","Siah2"
"16513","Thrb","Siah2"
"16514","Ncor1","Siah2"
"16515","Thra","Siah2"
"16516","Spry2","Siah2"
"16517","Tal1","St3gal1"
"16518","Ywhae","St3gal1"
"16519","Tal1","St3gal2"
"16520","Stat4","St8sia1"
"16521","Tal1","St8sia1"
"16522","Kcnma1","St8sia2"
"16523","Fancd2","Stil"
"16524","Ywhae","Tra2b"
"16525","Pgls","Tra2b"
"16526","Xpo7","Tra2b"
"16527","Fancd2","Tra2b"
"16528","Fmr1","Tra2b"
"16529","Eed","Tra2b"
"16530","Unk","Tra2b"
"16531","Hspb2","Cox7a2l"
"16532","Ywhae","Cox7a2l"
"16533","Ilk","Sim1"
"16534","Arnt","Sim1"
"16535","Hsp90aa1","Sim1"
"16536","Arnt2","Sim1"
"16537","Arnt","Sim2"
"16538","Tet1","Sin3a"
"16539","Trp53","Sin3a"
"16540","Nanog","Sin3a"
"16541","Tfcp2l1","Sin3a"
"16542","Foxp3","Sin3a"
"16543","L3mbtl2","Sin3a"
"16544","Mxi1","Sin3a"
"16545","Tet2","Sin3a"
"16546","Ywhae","Sin3a"
"16547","Unk","Sin3a"
"16548","Elf5","Sin3a"
"16549","Tal1","Sin3a"
"16550","Cebpb","Sin3a"
"16551","Ezh2","Sin3a"
"16552","Chaf1a","Sin3a"
"16553","Mxi1","Sin3b"
"16554","Sin3a","Sin3b"
"16555","Fmr1","Sin3b"
"16556","Ywhae","Sin3b"
"16557","Stat3","Sipa1"
"16558","Mycbp2","Sipa1"
"16559","Herc2","Sipa1"
"16560","Eya1","Six1"
"16561","Sox2","Six1"
"16562","Smarca4","Six1"
"16563","Tal1","Six2"
"16564","Hoxa11","Six2"
"16565","Eya3","Six2"
"16566","Eya1","Six2"
"16567","Tcf7l2","Six2"
"16568","Tle4","Six3"
"16569","Tle5","Six3"
"16570","Eya3","Six4"
"16571","Kdm6a","Six4"
"16572","Eya2","Six4"
"16573","Srf","Six5"
"16574","Otx2","Six6"
"16575","Tle5","Six6"
"16576","Tle4","Six6"
"16577","Pgls","Vps4b"
"16578","Ywhae","Vps4b"
"16579","Ubc","Clpb"
"16580","Ncor1","Ski"
"16581","Satb2","Ski"
"16582","Ubc","Ski"
"16583","Pml","Skil"
"16584","Smurf2","Skil"
"16585","Map3k7","Skil"
"16586","Trp53","Skil"
"16587","Ubc","Skil"
"16588","Zap70","Sla"
"16589","Cbl","Sla"
"16590","Stat4","Sla"
"16591","Nde1","Sla"
"16592","Desi1","Slbp"
"16593","Ywhae","Slc12a1"
"16594","Ywhaz","Slc12a1"
"16595","Nedd4l","Slc12a1"
"16596","Hsd3b4","Slc12a1"
"16597","Stk39","Slc12a1"
"16598","Oxsr1","Slc12a1"
"16599","Ywhaz","Slc12a3"
"16600","Stat4","Slc12a3"
"16601","Ubc","Slc12a3"
"16602","Rab6a","Slc12a4"
"16603","Rab32","Slc12a4"
"16604","Rab5c","Slc12a4"
"16605","Ift27","Slc12a4"
"16606","Atp1b1","Slc16a1"
"16607","Eed","Slc16a1"
"16608","Fancd2","Slc16a1"
"16609","Unk","Slc16a1"
"16610","Nherf4","Slc17a1"
"16611","Pdzk1","Slc17a1"
"16612","Nherf1","Slc17a1"
"16613","Hccs","Slc1a1"
"16614","Sumo1","Slc1a2"
"16615","Ywhae","Slc1a2"
"16616","Stat4","Slc1a2"
"16617","Htt","Slc1a2"
"16618","Dlg4","Slc1a2"
"16619","Syp","Slc1a2"
"16620","Grin2b","Slc1a2"
"16621","Ywhab","Slc1a2"
"16622","Fancd2","Slc1a3"
"16623","Septin2","Slc1a3"
"16624","Ywhaz","Slc1a3"
"16625","Dlg4","Slc1a3"
"16626","Lnx1","Slc1a3"
"16627","Syngap1","Slc1a3"
"16628","Septin4","Slc1a3"
"16629","Cav3","Slc1a5"
"16630","Prkcd","Slc1a5"
"16631","Abcf1","Slc1a5"
"16632","Usp7","Slc20a1"
"16633","Nphs2","Slc20a1"
"16634","Ywhae","Slc20a2"
"16635","Ywhaz","Slc22a12"
"16636","Hsd3b4","Slc22a12"
"16637","Pdzk1","Slc22a12"
"16638","Dlg4","Slc2a1"
"16639","Slc2a1","Slc2a1"
"16640","Gipc1","Slc2a1"
"16641","Tnfrsf1a","Slc2a1"
"16642","Eed","Slc2a1"
"16643","Fancd2","Slc2a1"
"16644","H3f3a","Slc2a3"
"16645","Irf4","Slc2a3"
"16646","Fancd2","Slc2a3"
"16647","Lnpep","Slc2a4"
"16648","Ubc","Slc2a4"
"16649","Daxx","Slc2a4"
"16650","H4c6","Slc2a4"
"16651","Tert","Slc2a4"
"16652","Mapk8","Slc2a4"
"16653","Ywhae","Slc2a4"
"16654","Vamp3","Slc2a4"
"16655","Slc31a1","Slc31a2"
"16656","Hsd3b4","Slc3a1"
"16657","Slc7a15","Slc3a1"
"16658","Ywhaz","Slc3a1"
"16659","Syk","Slc4a1"
"16660","Hsd3b4","Slc4a1"
"16661","Hsd3b7","Slc4a1"
"16662","Ywhaz","Slc4a1"
"16663","Fancd2","Slc4a1"
"16664","Ywhae","Slc4a1"
"16665","Cav3","Slc4a1"
"16666","Zap70","Slc4a1"
"16667","Kcnq1","Slc4a1"
"16668","Slc4a1","Slc4a1ap"
"16669","Ywhae","Slc4a2"
"16670","Ywhab","Slc4a3"
"16671","Atp1a1","Slc5a1"
"16672","Pick1","Slc6a2"
"16673","Ubc","Slc7a5"
"16674","Fancd2","Slc7a5"
"16675","Pou5f1","Slc8a1"
"16676","Nanog","Slc8a1"
"16677","Slc8a1","Slc8a1"
"16678","Clstn1","Slc8a1"
"16679","Tnfrsf1a","Slc9a1"
"16680","Mapk14","Slc9a1"
"16681","Mapkapk2","Slc9a1"
"16682","Arrb1","Slc9a1"
"16683","Dnajb6","Slfn1"
"16684","Dag1","Slit2"
"16685","Ighmbp2","Slit3"
"16686","Robo1","Slit3"
"16687","Grn","Slpi"
"16688","Ahr","Snai2"
"16689","Ajuba","Snai2"
"16690","Cdh1","Snai2"
"16691","Wtip","Snai2"
"16692","Limd1","Snai2"
"16693","S100a10","Hltf"
"16694","Anxa2","Hltf"
"16695","Nkx2-1","Smarca4"
"16696","Ctnnb1","Smarca4"
"16697","Parp1","Smarca4"
"16698","Stat6","Smarca4"
"16699","Mysm1","Smarca4"
"16700","Ttr","Smarca4"
"16701","Tbx5","Smarca4"
"16702","Wnt7a","Smarca4"
"16703","Tbp","Smarca4"
"16704","Apoa1","Smarca4"
"16705","Hdac2","Smarca4"
"16706","Trp53","Smarca4"
"16707","Dnmt3a","Smarca4"
"16708","Foxa2","Smarca4"
"16709","Eed","Smarca4"
"16710","Actl6a","Smarca4"
"16711","H2az1","Smarca4"
"16712","Sall4","Smarca4"
"16713","Ddx5","Smarca4"
"16714","Srebf1","Smarca4"
"16715","Igfbp5","Smarca4"
"16716","Tert","Smarca4"
"16717","Ciita","Smarca4"
"16718","Srf","Smarca4"
"16719","Fmr1","Smarca4"
"16720","Tcf3","Smarca4"
"16721","Myocd","Smarca4"
"16722","Gata4","Smarca4"
"16723","Cbx5","Smarca4"
"16724","Brd7","Smarca4"
"16725","Trim28","Smarca4"
"16726","Prmt5","Smarca4"
"16727","Baz1b","Smarca4"
"16728","L3mbtl2","Smarca4"
"16729","Myod1","Smarca4"
"16730","Arid1b","Smarca4"
"16731","Pou5f1","Smarca4"
"16732","Cxcr4","Smarca4"
"16733","Nanog","Smarca4"
"16734","Hdac1","Smarca4"
"16735","Esrrb","Smarca4"
"16736","Myc","Smarca4"
"16737","Foxp3","Smarca4"
"16738","Chaf1a","Smarca4"
"16739","Sfpq","Smarca4"
"16740","Rb1","Smarca4"
"16741","Klf4","Smarca4"
"16742","Fancd2","Smarca4"
"16743","Rbpj","Smarca4"
"16744","Chd7","Smarca4"
"16745","E2f1","Smarca4"
"16746","Tfcp2l1","Smarca4"
"16747","Smarcd1","Smarca4"
"16748","Fxr1","Smarca4"
"16749","Nkx2-5","Smarca4"
"16750","Hdac3","Smarca4"
"16751","Smarca4","Smarca4"
"16752","Top2a","Smarca4"
"16753","Olig2","Smarca4"
"16754","Actg1","Smarca4"
"16755","Cul4a","Smarca4"
"16756","Notch1","Smarca4"
"16757","Ets2","Smarcb1"
"16758","Pou5f1","Smarcb1"
"16759","Jun","Smarcb1"
"16760","Hdac2","Smarcb1"
"16761","Tet2","Smarcb1"
"16762","Smarce1","Smarcb1"
"16763","Ywhae","Smarcb1"
"16764","Top2a","Smarcb1"
"16765","Tfcp2l1","Smarcb1"
"16766","Fos","Smarcb1"
"16767","Smarca4","Smarcb1"
"16768","Runx1","Smarcb1"
"16769","Ywhaz","Smarcb1"
"16770","Trim28","Smarcb1"
"16771","Gli1","Smarcb1"
"16772","Sox2","Smarcb1"
"16773","Arid1a","Smarcb1"
"16774","Sall4","Smarcb1"
"16775","Rnf2","Smarcb1"
"16776","Smarcc1","Smarcb1"
"16777","Pou5f1","Smarcc1"
"16778","Fancd2","Smarcc1"
"16779","Six1","Smarcc1"
"16780","Zfp42","Smarcc1"
"16781","Actl6a","Smarcc1"
"16782","Smarca4","Smarcc1"
"16783","Hdac2","Smarcc1"
"16784","Chaf1a","Smarcc1"
"16785","Nr4a1","Smarcc1"
"16786","Tfcp2l1","Smarcc1"
"16787","Foxp3","Smarcc1"
"16788","Trim28","Smarcc1"
"16789","Nacc1","Smarcc1"
"16790","Tcf4","Smarcc1"
"16791","Baz1b","Smarcc1"
"16792","Ywhae","Smarcc1"
"16793","Ifng","Smarcc1"
"16794","Runx1","Smarcc1"
"16795","Sall4","Smarcc1"
"16796","Eya1","Smarcc1"
"16797","Srebf1","Smarcc1"
"16798","Ikzf1","Smarcc1"
"16799","Sox2","Smarcc1"
"16800","Mycbp2","Smarcc1"
"16801","Wwp2","Smarcc1"
"16802","Top2a","Smarcc1"
"16803","Arid1a","Smarcc1"
"16804","L3mbtl2","Smarcc1"
"16805","Arid1b","Smarcc1"
"16806","Add1","Smarcc1"
"16807","Esrrb","Smarcc1"
"16808","Kdm6b","Smarcc1"
"16809","Ptpn11","Smarcc1"
"16810","Smarcd1","Smarcc1"
"16811","Smarce1","Smarcc1"
"16812","Hspa1b","Ighmbp2"
"16813","Ighmbp2","Ighmbp2"
"16814","Btk","Ighmbp2"
"16815","Tyr","Ighmbp2"
"16816","Stat3","Ighmbp2"
"16817","Stat4","Kdm5c"
"16818","Nfe2","Kdm5c"
"16819","L3mbtl2","Kdm5c"
"16820","Ewsr1","Kdm5d"
"16821","Nfe2","Kdm5d"
"16822","Chuk","Smn1"
"16823","Tcerg1","Smn1"
"16824","Xpo7","Smn1"
"16825","Ikbkb","Smn1"
"16826","Ikbkg","Smn1"
"16827","Smn1","Smn1"
"16828","Cdk2","Smn1"
"16829","Traf6","Smn1"
"16830","Fancd2","Smpd2"
"16831","Nr6a1","Ncor2"
"16832","Mecp2","Ncor2"
"16833","Tet2","Ncor2"
"16834","Il10","Ncor2"
"16835","Cebpb","Ncor2"
"16836","Hdac5","Ncor2"
"16837","Hdac7","Ncor2"
"16838","Pou5f1","Ncor2"
"16839","Ccl17","Ncor2"
"16840","Gmnn","Ncor2"
"16841","Ywhae","Ncor2"
"16842","Nr3c1","Ncor2"
"16843","Tnik","Ncor2"
"16844","Pparg","Ncor2"
"16845","Sirt1","Ncor2"
"16846","Sox2","Ncor2"
"16847","Nfe2l2","Ncor2"
"16848","Nr1i3","Ncor2"
"16849","Ccl2","Ncor2"
"16850","Nos2","Ncor2"
"16851","Nanog","Ncor2"
"16852","Il12b","Ncor2"
"16853","Ddx20","Ncor2"
"16854","Il1b","Ncor2"
"16855","Fmr1","Ncor2"
"16856","Epha4","Ncor2"
"16857","Relb","Ncor2"
"16858","Nr4a2","Ncor2"
"16859","Lcn2","Ncor2"
