from	to
Cxcl1	Oprl1
Cxcl1	Ccr2
Cxcl1	Ccr10
Cxcl1	Bdkrb1
Cxcl1	Galr1
Cxcl1	Htr5a
Cxcl1	Mtnr1a
Cxcl1	Npbwr1
Cxcl1	Npy2r
Cxcl1	Mtnr1b
Cxcl1	Cxcr3
Cxcl1	Agtr2
Cxcl1	Npy4r
Cxcl1	Ccr3
Cxcl1	Ccr4
Cxcl1	Ccr5
Cxcl1	Ccr6
Cxcl1	Ccr8
Cxcl1	Ccr9
Cxcl1	Cxcr4
Cxcl1	Grm4
Cxcl1	P2ry14
Cxcl1	Npy5r
Cxcl1	C3ar1
Cxcl1	Rxfp4
Cxcl1	Lpar1
Cxcl1	Mchr1
Cxcl1	Nmur2
Cxcl1	Hrh4
Cxcl1	Nmur1
Cxcl1	Lpar2
Cxcl1	Rxfp3
Cxcl1	Hrh3
Cxcl1	Ptgdr2
Cxcl2	Fpr1
Cxcl2	C5ar1
Cxcl2	Fpr2
Cxcl2	Ackr3
Cxcl2	Npy1r
Cxcl2	Htr1d
Cxcl2	Htr1b
Cxcl2	Bdkrb2
Cxcl2	Sstr1
Cxcl2	Sstr2
Cxcl2	Htr1f
Cxcl2	Sstr4
Cxcl2	Ccr1
Cxcl2	Ccr7
Cxcl2	Cxcr5
Cxcl2	Sstr3
Cxcl2	Sstr5
Cxcl2	Oprm1
Cxcl2	Aplnr
Cxcl2	Oprd1
Cxcl2	Oprk1
Cxcl2	Oprl1
Cxcl2	Ccr2
Cxcl2	Ccr10
Cxcl2	Bdkrb1
Cxcl2	Galr1
Cxcl2	Htr5a
Cxcl2	Mtnr1a
Cxcl2	Npbwr1
Cxcl2	Npy2r
Cxcl2	Mtnr1b
Cxcl2	Cxcr3
Cxcl2	Agtr2
Cxcl2	Npy4r
Cxcl2	Ccr3
Cxcl2	Ccr4
Cxcl2	Ccr5
Cxcl2	Ccr6
Cxcl2	Ccr8
Cxcl2	Ccr9
Cxcl2	Cxcr4
Cxcl2	Grm4
Cxcl2	P2ry14
Cxcl2	Npy5r
Cxcl2	C3ar1
Cxcl2	Rxfp4
Cxcl2	Lpar1
Cxcl2	Mchr1
Cxcl2	Nmur2
Cxcl2	Hrh4
Cxcl2	Nmur1
Cxcl2	Lpar2
Cxcl2	Rxfp3
Cxcl2	Hrh3
Cxcl2	Ptgdr2
Tac1	Ednrb
Tac1	Fpr2
Tac1	Ednra
Tac1	F2r
Tac1	Htr2a
Tac1	Htr2c
Tac1	Nmbr
Tac1	Bdkrb2
Tac1	Grpr
Tac1	Agtr1a
Tac1	Oxtr
Tac1	Gnrhr
Tac1	Ntsr1
Tac1	Cckar
Tac1	Cckbr
Tac1	Trhr
Tac1	Hrh1
Tac1	Avpr1a
Tac1	Oprd1
Tac1	Htr2b
Tac1	Xcr1
Tac1	Bdkrb1
Tac1	Gcgr
Tac1	Avpr1b
Tac1	F2rl1
Tac1	Npsr1
Tac1	Prokr2
Tac1	Prokr1
Tac1	Lpar1
Tac1	Ghsr
Tac1	Kiss1r
Tac1	Qrfpr
Tac1	F2rl3
Tac1	Lpar4
Tac1	Mchr1
Tac1	Nmur2
Tac1	Npffr1
Tac1	Nmur1
Tac1	Lpar2
Tac1	Uts2r
Tac1	Npffr2
Pmch	Tacr2
Pmch	Fpr1
Pmch	C5ar1
Pmch	Ednrb
Pmch	Cxcr1
Pmch	Cxcr2
Pmch	Fpr2
Pmch	Ednra
Pmch	Tacr1
Pmch	Ackr3
Pmch	F2r
Pmch	Npy1r
Pmch	Htr1d
Pmch	Htr1b
Pmch	Htr2a
Pmch	Htr2c
Pmch	Nmbr
Pmch	Tacr3
Pmch	Bdkrb2
Pmch	Grpr
Pmch	Agtr1a
Pmch	Oxtr
Pmch	Sstr1
Pmch	Sstr2
Pmch	Htr1f
Pmch	Gnrhr
Pmch	Ntsr1
Pmch	Sstr4
Pmch	Cckar
Pmch	Cckbr
Pmch	Ccr1
Pmch	Ccr7
Pmch	Cxcr5
Pmch	Sstr3
Pmch	Trhr
Pmch	Sstr5
Pmch	Hrh1
Pmch	Oprm1
Pmch	Aplnr
Pmch	Avpr1a
Pmch	Oprd1
Pmch	Oprk1
Pmch	Oprl1
Pmch	Htr2b
Pmch	Ccr2
Pmch	Ccr10
Pmch	Xcr1
Pmch	Bdkrb1
Pmch	Galr1
Pmch	Gcgr
Pmch	Htr5a
Pmch	Avpr1b
Pmch	Mtnr1a
Pmch	Npbwr1
Pmch	Npy2r
Pmch	Mtnr1b
Pmch	Cxcr3
Pmch	Agtr2
Pmch	Npy4r
Pmch	Ccr3
Pmch	Ccr4
Pmch	Ccr5
Pmch	Ccr6
Pmch	Ccr8
Pmch	Ccr9
Pmch	F2rl1
Pmch	Cxcr4
Pmch	Grm4
Pmch	P2ry14
Pmch	Npy5r
Pmch	C3ar1
Pmch	Npsr1
Pmch	Prokr2
Pmch	Prokr1
Pmch	Rxfp4
Pmch	Lpar1
Pmch	Ghsr
Pmch	Kiss1r
Pmch	Qrfpr
Pmch	F2rl3
Pmch	Lpar4
Pmch	Nmur2
Pmch	Npffr1
Pmch	Hrh4
Pmch	Nmur1
Pmch	Lpar2
Pmch	Rxfp3
Pmch	Uts2r
Pmch	Hrh3
Pmch	Npffr2
Pmch	Ptgdr2
Trh	Tacr2
Trh	Ednrb
Trh	Fpr2
Trh	Ednra
Trh	Tacr1
Trh	F2r
Trh	Htr2a
Trh	Htr2c
Trh	Nmbr
Trh	Tacr3
Trh	Bdkrb2
Trh	Grpr
Trh	Agtr1a
Trh	Oxtr
Trh	Gnrhr
Trh	Ntsr1
Trh	Cckar
Trh	Cckbr
Trh	Hrh1
Trh	Avpr1a
Trh	Htr2b
Trh	Xcr1
Trh	Bdkrb1
Trh	Gcgr
Trh	Avpr1b
Trh	F2rl1
Trh	Npsr1
Trh	Prokr2
Trh	Prokr1
Trh	Lpar1
Trh	Ghsr
Trh	Kiss1r
Trh	Qrfpr
Trh	F2rl3
Trh	Lpar4
Trh	Mchr1
Trh	Nmur2
Trh	Npffr1
Trh	Nmur1
Trh	Lpar2
Trh	Uts2r
Trh	Npffr2
Edn2	Tacr2
Edn2	Fpr2
Edn2	Tacr1
Edn2	F2r
Edn2	Htr2a
Edn2	Htr2c
Edn2	Nmbr
Edn2	Tacr3
Edn2	Bdkrb2
Edn2	Grpr
Edn2	Agtr1a
Edn2	Oxtr
Edn2	Gnrhr
Edn2	Ntsr1
Edn2	Cckar
Edn2	Cckbr
Edn2	Trhr
Edn2	Hrh1
Edn2	Avpr1a
Edn2	Htr2b
Edn2	Xcr1
Edn2	Bdkrb1
Edn2	Gcgr
Edn2	Avpr1b
Edn2	F2rl1
Edn2	Npsr1
Edn2	Prokr2
Edn2	Prokr1
Edn2	Lpar1
Edn2	Ghsr
Edn2	Kiss1r
Edn2	Qrfpr
Edn2	F2rl3
Edn2	Lpar4
Edn2	Mchr1
Edn2	Nmur2
Edn2	Npffr1
Edn2	Nmur1
Edn2	Lpar2
Edn2	Uts2r
Edn2	Npffr2
Efna1	Ephb2
Efna1	Tgfbr1
Efna1	Ephb3
Efna1	Ephb4
Fgf7	Ddr1
Il10	Il22ra1
Gal	Cxcr1
Gal	Cxcr2
Gal	Fpr2
Gal	Ackr3
Gal	Npy1r
Gal	Htr1d
Gal	Htr1b
Gal	Bdkrb2
Gal	Sstr1
Gal	Sstr2
Gal	Htr1f
Gal	Sstr4
Gal	Ccr1
Gal	Ccr7
Gal	Cxcr5
Gal	Sstr3
Gal	Sstr5
Gal	Oprm1
Gal	Aplnr
Gal	Oprd1
Gal	Oprk1
Gal	Oprl1
Gal	Ccr2
Gal	Ccr10
Gal	Bdkrb1
Gal	Htr5a
Gal	Mtnr1a
Gal	Npbwr1
Gal	Npy2r
Gal	Mtnr1b
Gal	Cxcr3
Gal	Agtr2
Gal	Npy4r
Gal	Ccr3
Gal	Ccr4
Gal	Ccr5
Gal	Ccr6
Gal	Ccr8
Gal	Ccr9
Gal	Cxcr4
Gal	Grm4
Gal	P2ry14
Gal	Npy5r
Gal	C3ar1
Gal	Rxfp4
Gal	Lpar1
Gal	Mchr1
Gal	Nmur2
Gal	Hrh4
Gal	Nmur1
Gal	Lpar2
Gal	Rxfp3
Gal	Hrh3
Gal	Ptgdr2
Omg	Rtn4r
Tnc	Itga7
Calr	Ncstn
Calr	Lgr4
Il12a	Il6st
Cd40lg	Traf2
Lrpap1	Mtnr1b
Nts	Cckar
Nts	Cckbr
Nts	Trhr
Nts	Hrh1
Nts	Avpr1a
Nts	Htr2b
Nts	Xcr1
Nts	Bdkrb1
Nts	Gcgr
Nts	Avpr1b
Nts	F2rl1
Nts	Npsr1
Nts	Prokr2
Nts	Prokr1
Nts	Lpar1
Nts	Ghsr
Nts	Kiss1r
Nts	Qrfpr
Nts	F2rl3
Nts	Lpar4
Nts	Mchr1
Nts	Nmur2
Nts	Npffr1
Nts	Nmur1
Nts	Lpar2
Nts	Uts2r
Nts	Npffr2
Adm	Adcyap1r1
Adm	Vipr2
Adm	Mc3r
Adm	Glp1r
Adm	Gcgr
Adm	Sctr
Adm	Gipr
Adm	Pth2r
Adm	Htr6
Adm	Mc2r
Adm	Mc1r
Adm	Ghrhr
Adm	Pth1r
Adm	Crhr2
Adm	Htr4
Adm	Npsr1
Adm	Rxfp2
Adm	Rxfp1
Ptgs2	Mtnr1b
Thbs2	Lrp1
Col18a1	Ptch1
Gdnf	Gfra4
Wnt5a	Lrp2
Wnt5a	Fzd8
Cxcl5	Ccr10
Cxcl5	Bdkrb1
Cxcl5	Galr1
Cxcl5	Htr5a
Cxcl5	Mtnr1a
Cxcl5	Npbwr1
Cxcl5	Npy2r
Cxcl5	Mtnr1b
Cxcl5	Cxcr3
Cxcl5	Agtr2
Cxcl5	Npy4r
Cxcl5	Ccr3
Cxcl5	Ccr4
Cxcl5	Ccr5
Cxcl5	Ccr6
Cxcl5	Ccr8
Cxcl5	Ccr9
Cxcl5	Cxcr4
Cxcl5	Grm4
Cxcl5	P2ry14
Cxcl5	Npy5r
Cxcl5	C3ar1
Cxcl5	Rxfp4
Cxcl5	Lpar1
Cxcl5	Mchr1
Cxcl5	Nmur2
Cxcl5	Hrh4
Cxcl5	Nmur1
Cxcl5	Lpar2
Cxcl5	Rxfp3
Cxcl5	Hrh3
Cxcl5	Ptgdr2
Xcl1	F2rl1
Xcl1	Npsr1
Xcl1	Prokr2
Xcl1	Prokr1
Xcl1	Lpar1
Xcl1	Ghsr
Xcl1	Kiss1r
Xcl1	Qrfpr
Xcl1	F2rl3
Xcl1	Lpar4
Xcl1	Mchr1
Xcl1	Nmur2
Xcl1	Npffr1
Xcl1	Nmur1
Xcl1	Lpar2
Xcl1	Uts2r
Xcl1	Npffr2
Cxcl12	Npbwr1
Cxcl12	Npy2r
Cxcl12	Mtnr1b
Cxcl12	Agtr2
Cxcl12	Npy4r
Cxcl12	Ccr3
Cxcl12	Ccr4
Cxcl12	Ccr5
Cxcl12	Ccr6
Cxcl12	Ccr8
Cxcl12	Ccr9
Cxcl12	Grm4
Cxcl12	P2ry14
Cxcl12	Npy5r
Cxcl12	C3ar1
Cxcl12	Rxfp4
Cxcl12	Lpar1
Cxcl12	Mchr1
Cxcl12	Nmur2
Cxcl12	Hrh4
Cxcl12	Nmur1
Cxcl12	Lpar2
Cxcl12	Rxfp3
Cxcl12	Hrh3
Cxcl12	Ptgdr2
Nmu	Npy2r
Nmu	Mtnr1b
Nmu	Cxcr3
Nmu	Agtr2
Nmu	Npy4r
Nmu	Ccr3
Nmu	Ccr4
Nmu	Ccr5
Nmu	Ccr6
Nmu	Ccr8
Nmu	Ccr9
Nmu	F2rl1
Nmu	Cxcr4
Nmu	Grm4
Nmu	P2ry14
Nmu	Npy5r
Nmu	C3ar1
Nmu	Il20rb
Nmu	Npsr1
Nmu	Prokr2
Nmu	Prokr1
Nmu	Rxfp4
Nmu	Lpar1
Nmu	Ghsr
Nmu	Kiss1r
Nmu	Qrfpr
Nmu	F2rl3
Nmu	Lpar4
Nmu	Mchr1
Nmu	Npffr1
Nmu	Hrh4
Nmu	Lpar2
Nmu	Rxfp3
Nmu	Uts2r
Nmu	Hrh3
Nmu	Npffr2
Nmu	Ptgdr2
Psen1	Dag1
Tnfsf10	Traf2
Insl3	Mc2r
Insl3	Mc1r
Insl3	Ghrhr
Insl3	Pth1r
Insl3	Crhr2
Insl3	Htr4
Insl3	Calcrl
Insl3	Npsr1
Insl3	Rxfp1
Efna3	Ephb3
Efna3	Ephb4
Efna4	Ephb3
Efna4	Ephb4
Efna4	Ephb1
Efnb2	Epha6
Efna5	Ephb3
Efna5	Ephb4
Copa	Notch2
Copa	Ncstn
Copa	Sort1
Copa	Notch3
Yars	Sort1
Lamb2	Plaur
Lamb2	Itga7
Wnt3	Ror2
Wnt3	Fzd5
Wnt3	Fzd4
Wnt3a	Ror2
Wnt3a	Traf2
Wnt3a	Fzd5
Wnt3a	Fzd4
Wnt3a	Fzd10
Wnt4	Ror2
Wnt7b	Fzd4
Prok1	Npsr1
Prok1	Lpar1
Prok1	Ghsr
Prok1	Kiss1r
Prok1	Qrfpr
Prok1	F2rl3
Prok1	Lpar4
Prok1	Mchr1
Prok1	Nmur2
Prok1	Npffr1
Prok1	Nmur1
Prok1	Lpar2
Prok1	Uts2r
Prok1	Npffr2
Il2	Il21r
Sst	Grm4
Sst	P2ry14
Sst	Npy5r
Sst	C3ar1
Sst	Rxfp4
Sst	Lpar1
Sst	Mchr1
Sst	Nmur2
Sst	Hrh4
Sst	Nmur1
Sst	Lpar2
Sst	Rxfp3
Sst	Hrh3
Sst	Ptgdr2
Jag1	Lrp1
Adam17	Ptch1
Ccl20	Grm4
Ccl20	P2ry14
Ccl20	Npy5r
Ccl20	C3ar1
Ccl20	Rxfp4
Ccl20	Lpar1
Ccl20	Mchr1
Ccl20	Nmur2
Ccl20	Hrh4
Ccl20	Nmur1
Ccl20	Lpar2
Ccl20	Rxfp3
Ccl20	Hrh3
Ccl20	Ptgdr2
Dlk1	Acvr2b
Qrfp	Npsr1
Qrfp	Prokr2
Qrfp	Prokr1
Qrfp	Lpar1
Qrfp	Ghsr
Qrfp	Kiss1r
Qrfp	F2rl3
Qrfp	Lpar4
Qrfp	Mchr1
Qrfp	Nmur2
Qrfp	Npffr1
Qrfp	Nmur1
Qrfp	Lpar2
Qrfp	Uts2r
Qrfp	Npffr2
Hspg2	Lrp2
Hspg2	Lrp1
Hspg2	Lrp8
Efnb1	Epha6
Ltb	Traf2
Cxcl9	Grm4
Cxcl9	P2ry14
Cxcl9	Npy5r
Cxcl9	C3ar1
Cxcl9	Rxfp4
Cxcl9	Lpar1
Cxcl9	Mchr1
Cxcl9	Nmur2
Cxcl9	Hrh4
Cxcl9	Nmur1
Cxcl9	Lpar2
Cxcl9	Rxfp3
Cxcl9	Hrh3
Cxcl9	Ptgdr2
Pnoc	Grm4
Pnoc	P2ry14
Pnoc	Npy5r
Pnoc	C3ar1
Pnoc	Rxfp4
Pnoc	Lpar1
Pnoc	Mchr1
Pnoc	Nmur2
Pnoc	Hrh4
Pnoc	Nmur1
Pnoc	Lpar2
Pnoc	Rxfp3
Pnoc	Hrh3
Pnoc	Ptgdr2
Ihh	Cdon
Ihh	Smo
Kiss1	Npsr1
Kiss1	Prokr2
Kiss1	Prokr1
Kiss1	Lpar1
Kiss1	Ghsr
Kiss1	Qrfpr
Kiss1	F2rl3
Kiss1	Lpar4
Kiss1	Mchr1
Kiss1	Nmur2
Kiss1	Npffr1
Kiss1	Nmur1
Kiss1	Lpar2
Kiss1	Uts2r
Kiss1	Npffr2
Efnb3	Epha6
Rspo1	Sorl1
Rspo1	Kremen1
Nms	Npsr1
Nms	Prokr2
Nms	Prokr1
Nms	Rxfp4
Nms	Lpar1
Nms	Ghsr
Nms	Kiss1r
Nms	Qrfpr
Nms	F2rl3
Nms	Lpar4
Nms	Mchr1
Nms	Npffr1
Nms	Hrh4
Nms	Lpar2
Nms	Rxfp3
Nms	Uts2r
Nms	Hrh3
Nms	Npffr2
Nms	Ptgdr2
Artn	Gfra4
Uts2b	Prokr2
Uts2b	Prokr1
Uts2b	Lpar1
Uts2b	Ghsr
Uts2b	Kiss1r
Uts2b	Qrfpr
Uts2b	F2rl3
Uts2b	Lpar4
Uts2b	Mchr1
Uts2b	Nmur2
Uts2b	Npffr1
Uts2b	Nmur1
Uts2b	Lpar2
Uts2b	Npffr2
Adm2	Rxfp2
Adm2	Rxfp1
Nlgn1	Nrxn2
Npw	Rxfp4
Npw	Lpar1
Npw	Mchr1
Npw	Nmur2
Npw	Hrh4
Npw	Nmur1
Npw	Lpar2
Npw	Rxfp3
Npw	Hrh3
Npw	Ptgdr2
Sema6d	Plxna4
Npb	Rxfp4
Npb	Lpar1
Npb	Mchr1
Npb	Nmur2
Npb	Hrh4
Npb	Nmur1
Npb	Lpar2
Npb	Rxfp3
Npb	Hrh3
Npb	Ptgdr2
Rln3	Lpar1
Rln3	Mchr1
Rln3	Nmur2
Rln3	Hrh4
Rln3	Nmur1
Rln3	Lpar2
Rln3	Hrh3
Rln3	Ptgdr2
Pth2	Rxfp1
Gpha2	Epha6
Ccl19	Nmur2
Ccl19	Hrh4
Ccl19	Nmur1
Ccl19	Lpar2
Ccl19	Rxfp3
Ccl19	Hrh3
Ccl19	Ptgdr2
Nrtn	Gfra4
Cxcl16	Hrh4
Cxcl16	Nmur1
Cxcl16	Lpar2
Cxcl16	Rxfp3
Cxcl16	Hrh3
Cxcl16	Ptgdr2
Prok2	Uts2r
Prok2	Npffr2
Ccl28	Rxfp3
Ccl28	Hrh3
Ccl28	Ptgdr2
Hebp1	Rxfp3
Hebp1	Hrh3
Hebp1	Ptgdr2
Ghrl	Uts2r
Ghrl	Npffr2
Tac2	Uts2r
Tac2	Npffr2
Apln	Hrh3
Apln	Ptgdr2
Gm13306	Hrh3
Gm13306	Ptgdr2
Insl5	Ptgdr2
Agrp	Sdc3
Kng1	Sdc2
Wnt3	Fzd7
Efnb1	Erbb2
Il24	Ccr5
Anxa1	Egfr
Il24	Hmmr
Nrg1	Egfr
Tgfb1	Egfr
Proc	Kit
Wnt3	Lrp1
Fgf4	Nrp1
Fgf7	Nrp1
Fgf2	Nrp1
Fgf7	Fgfr1
Fgf1	Nrp1
Iapp	Ramp2
Vegfc	Nrp1
Efnb1	Epha3
Apob	Lrp6
Anxa1	Cd4
Wnt3	Fzd2
Gdf2	Bmpr2
Calr	Egfr
Tnf	Nrp1
Nampt	Ntrk1
Lamb1	Ntrk1
Nampt	Igf1r
Hgf	Nrp1
Efnb1	Egfr
Insl3	Lepr
Hebp1	Egfr
Nrg4	Erbb2
Areg	Erbb3
Lama1	Sdc2
Jag2	Ephb4
Jag2	Lrp6
Efnb1	Lrp6
Efnb1	Fzd6
Efnb1	Epha2
Efnb1	Insr
Efnb1	Ror2
Anxa1	Ptprf
Icam5	Fzd6
Gstp2	Egfr
Icam5	Ret
Jag2	Unc5c
Efnb1	Unc5c
Trf	Sdc2
Lama1	Fas
Lamb1	Mylk2
Anxa1	Erbb2
Anxa1	Met
Il25	Mylk2
Icam5	Robo1
Icam5	Robo2
Lama1	Lifr
Lama1	Osmr
Calr	Mylk
Anxa1	Fas
Rtn4	Cd44
Anxa1	Cd44
Gstp2	Cd44
Lama1	Ptprf
Lamb1	Ptprf
Shh	Lrp2
Calm1	Insr
Ptgs2	Erbb2
Bmp4	Notch1
Calr	Il7r
Psen1	Cxcr1
Mmp9	Gnrhr
Calm1	Egfr
Jag2	Ncstn
Calr	Cd40
Copa	Pdgfrb
Dusp18	Insr
Hsp90b1	Erbb2
Psap	Erbb2
Spp1	Itga5
Cd40lg	Itga5
Angpt1	Itga5
Tnc	Itga5
Ctgf	Itga5
App	Egfr
App	Tnfrsf21
Ptn	Sdc1
Mdk	Sdc1
Thbs1	Itgb3
Cx3cl1	Itgb3
Nid1	Itgb3
Ptn	Sdc3
Mdk	Sdc3
Calr	Itga3
Calr	Itga2b
Calr	Itgav
Cx3cl1	Itgb4
Psen1	Tgfbr1
Thbs1	Lrp5
Thbs1	Tnfrsf11b
Fn1	Egfr
Fn1	Tnfrsf11b
Adam9	Itga3
Ptgs2	Egfr
Hsp90b1	Egfr
Tnc	Egfr
Amh	Egfr
Fasl	Tnfrsf1a
Col18a1	Kdr
Hspg2	Kdr
Cxcl12	Cd4
Ntn4	Neo1
Calm1	Hmmr
Gm13306	Ackr4
Ccl28	Ackr4
Hspg2	Flt1
Rps19	Rpsa
Calm1	Rpsa
Ltb	Tnfrsf1a
Ptn	Plxnb2
Ctsg	Gp1ba
Ctsg	F2rl2
Gdf6	Bmpr1b
Gdf9	Bmpr1b
Il2	Ngfr
Wnt7a	Fzd9
Kitl	Epor
Tnc	Ptprb
Hspg2	Fgfr1
Nlgn3	Tgfbr1
Il24	Notch2
Hspg2	Fgfr3
Lrrc4c	Ntng2
Calm1	Glp2r
Vtn	Tnfrsf11b
Nid1	Itgav
Lrpap1	Ldlr
Vwf	Tnfrsf11b
Hspg2	Itga2
H2-T23	Cd8a
H2-M3	Cd8a
Sema3f	Nrp1
Sema3c	Nrp1
Pgf	Nrp2
Ucn3	Il10rb
Ucn2	Il10rb
Sema3b	Nrp2
Copa	Mtnr1b
Tnfsf13	Tnfrsf11b
Nppc	Npr3
Gpha2	Gpr1
Calca	Ramp2
App	Bmpr1b
Npff	F2rl2
Hcrt	F2rl2
Uts2	F2rl2
Agt	F2rl2
Kng1	F2rl2
Gnrh1	F2rl2
Oxt	F2rl2
Avp	F2rl2
Gcg	F2rl2
Gast	F2rl2
Anxa1	F2rl2
App	F2rl2
Edn1	F2rl2
Cck	F2rl2
Grp	F2rl2
Nmb	F2rl2
Nps	F2rl2
Saa1	F2rl2
Edn3	F2rl2
Tac1	F2rl2
Pmch	F2rl2
Trh	F2rl2
Edn2	F2rl2
Nts	F2rl2
Xcl1	F2rl2
Nmu	F2rl2
Prok1	F2rl2
Qrfp	F2rl2
Kiss1	F2rl2
Nms	F2rl2
Uts2b	F2rl2
Prok2	F2rl2
Ghrl	F2rl2
Tac2	F2rl2
Pspn	Gfra2
Artn	Gfra2
Ccl21a	Cxcr6
Cxcl11	Cxcr6
Ccl25	Cxcr6
Cxcl13	Cxcr6
Agt	Cxcr6
C3	Cxcr6
Hc	Cxcr6
Kng1	Cxcr6
Pomc	Cxcr6
Penk	Cxcr6
Pdyn	Cxcr6
Ppy	Cxcr6
Npy	Cxcr6
Ppbp	Cxcr6
Pf4	Cxcr6
Cxcl10	Cxcr6
Anxa1	Cxcr6
App	Cxcr6
Saa1	Cxcr6
Pyy	Cxcr6
Ccl5	Cxcr6
Cxcl1	Cxcr6
Cxcl2	Cxcr6
Pmch	Cxcr6
Gal	Cxcr6
Cxcl5	Cxcr6
Cxcl12	Cxcr6
Nmu	Cxcr6
Sst	Cxcr6
Ccl20	Cxcr6
Cxcl9	Cxcr6
Pnoc	Cxcr6
Nms	Cxcr6
Npw	Cxcr6
Npb	Cxcr6
Rln3	Cxcr6
Ccl19	Cxcr6
Ccl28	Cxcr6
Hebp1	Cxcr6
Apln	Cxcr6
Gm13306	Cxcr6
Insl5	Cxcr6
Ccl22	Ackr2
App	Ackr2
Ccl17	Ackr2
Fasl	Tnfrsf10b
Sost	Nrp1
H2-T23	Plxnb2
Efna2	Ephb6
Efna1	Ephb6
Efna3	Ephb6
Efna4	Ephb6
Efna5	Ephb6
Cxcl13	Galr2
Agt	Galr2
C3	Galr2
Hc	Galr2
Kng1	Galr2
Pomc	Galr2
Penk	Galr2
Pdyn	Galr2
Ppy	Galr2
Npy	Galr2
Ppbp	Galr2
Pf4	Galr2
Cxcl10	Galr2
Anxa1	Galr2
App	Galr2
Saa1	Galr2
Pyy	Galr2
Ccl5	Galr2
Cxcl1	Galr2
Cxcl2	Galr2
Pmch	Galr2
Cxcl5	Galr2
Cxcl12	Galr2
Nmu	Galr2
Sst	Galr2
Ccl20	Galr2
Cxcl9	Galr2
Pnoc	Galr2
Nms	Galr2
Npw	Galr2
Npb	Galr2
Rln3	Galr2
Ccl19	Galr2
Cxcl16	Galr2
Ccl28	Galr2
Hebp1	Galr2
Apln	Galr2
Gm13306	Galr2
Insl5	Galr2
Uts2	Hcrtr1
F2	Hcrtr1
Agt	Hcrtr1
Kng1	Hcrtr1
Gnrh1	Hcrtr1
Oxt	Hcrtr1
Avp	Hcrtr1
Gcg	Hcrtr1
Npy	Hcrtr1
Gast	Hcrtr1
Anxa1	Hcrtr1
App	Hcrtr1
Edn1	Hcrtr1
Cck	Hcrtr1
Grp	Hcrtr1
Nmb	Hcrtr1
Nps	Hcrtr1
Saa1	Hcrtr1
Edn3	Hcrtr1
Tac1	Hcrtr1
Pmch	Hcrtr1
Trh	Hcrtr1
Edn2	Hcrtr1
Nts	Hcrtr1
Xcl1	Hcrtr1
Nmu	Hcrtr1
Prok1	Hcrtr1
Qrfp	Hcrtr1
Kiss1	Hcrtr1
Nms	Hcrtr1
Uts2b	Hcrtr1
Prok2	Hcrtr1
Ghrl	Hcrtr1
Tac2	Hcrtr1
Uts2	Hcrtr2
F2	Hcrtr2
Agt	Hcrtr2
Kng1	Hcrtr2
Gnrh1	Hcrtr2
Oxt	Hcrtr2
Avp	Hcrtr2
Gcg	Hcrtr2
Gast	Hcrtr2
Anxa1	Hcrtr2
App	Hcrtr2
Edn1	Hcrtr2
Cck	Hcrtr2
Grp	Hcrtr2
Nmb	Hcrtr2
Nps	Hcrtr2
Saa1	Hcrtr2
Edn3	Hcrtr2
Tac1	Hcrtr2
Pmch	Hcrtr2
Trh	Hcrtr2
Edn2	Hcrtr2
Nts	Hcrtr2
Xcl1	Hcrtr2
Nmu	Hcrtr2
Prok1	Hcrtr2
Qrfp	Hcrtr2
Kiss1	Hcrtr2
Nms	Hcrtr2
Uts2b	Hcrtr2
Prok2	Hcrtr2
Ghrl	Hcrtr2
Tac2	Hcrtr2
Gdnf	Gfra3
Nrtn	Gfra3
Agt	Galr3
C3	Galr3
Hc	Galr3
Kng1	Galr3
Pomc	Galr3
Penk	Galr3
Pdyn	Galr3
Ppy	Galr3
Npy	Galr3
Ppbp	Galr3
Pf4	Galr3
Cxcl10	Galr3
Anxa1	Galr3
App	Galr3
Saa1	Galr3
Pyy	Galr3
Ccl5	Galr3
Cxcl1	Galr3
Cxcl2	Galr3
Pmch	Galr3
Cxcl5	Galr3
Cxcl12	Galr3
Nmu	Galr3
Sst	Galr3
Ccl20	Galr3
Cxcl9	Galr3
Pnoc	Galr3
Nms	Galr3
Npw	Galr3
Npb	Galr3
Rln3	Galr3
Ccl19	Galr3
Cxcl16	Galr3
Ccl28	Galr3
Hebp1	Galr3
Apln	Galr3
Gm13306	Galr3
Insl5	Galr3
Avp	Ramp1
Pomc	Ramp1
Cga	Ramp1
Tshb	Ramp1
Fshb	Ramp1
Lhb	Ramp1
Pth	Ramp1
Gcg	Ramp1
Vip	Ramp1
Ghrh	Ramp1
Crh	Ramp1
Gip	Ramp1
Sct	Ramp1
Nps	Ramp1
Pthlh	Ramp1
Adcyap1	Ramp1
Adm	Ramp1
Insl3	Ramp1
Rln3	Ramp1
Pth2	Ramp1
Avp	Ramp2
Pomc	Ramp2
Cga	Ramp2
Tshb	Ramp2
Fshb	Ramp2
Lhb	Ramp2
Pth	Ramp2
Gcg	Ramp2
Vip	Ramp2
Ghrh	Ramp2
Crh	Ramp2
Gip	Ramp2
Sct	Ramp2
Nps	Ramp2
Calcb	Ramp2
Pthlh	Ramp2
Adcyap1	Ramp2
Insl3	Ramp2
Adm2	Ramp2
Rln3	Ramp2
Pth2	Ramp2
Tnf	Plxna2
Sema6d	Plxna2
Gpha2	Plxna2
Apoe	Sdc3
Apob	Sdc3
Tnc	Sdc3
