"","baseMean","lgFC_Treatment_6H_vs_Naive","lfcSE","stat","pvalue","padj"
"Gm49662",5.28296598030371,3.42183930815794,0.936232283746697,3.6549042022607,0.000257278027616427,0.00261149295743571
"Tnks1bp1",20.0888519506555,1.49708059473034,0.409785538009212,3.65332705981606,0.000258864161149123,0.00262553532905516
"Rnf181",217.057468104581,-0.702970343770425,0.192570602720448,-3.65045512575415,0.000261776043072181,0.00265299163526674
"Lrrc8d",136.039587357346,0.64683124863081,0.177223255423532,3.64981021867023,0.000262434129405252,0.00265729491593821
"Ltv1",143.243169687555,0.842507694751135,0.230846973901921,3.64963716227481,0.000262610986133486,0.00265729491593821
"Shisa8",67.1365595005021,1.38395871950595,0.379384532439352,3.64790496493736,0.00026438739008397,0.00267318148038062
"Cited2",228.634061007384,0.768328652737344,0.210662839213525,3.64719594402967,0.000265117749701906,0.00267847511243298
"Sct",5.90068203335752,4.65630524380454,1.27698292200435,3.64633321524459,0.000266008994138901,0.00268538463919489
"Dock10",641.220235120063,0.849649183617593,0.233137225947664,3.64441663129477,0.000267998986997672,0.00270253051520917
"Szrd1",221.397163614213,0.517281378786219,0.141942746823082,3.64429595991234,0.000268124746142973,0.00270253051520917
"Ppp1r9b",192.996646198396,-0.62299145883694,0.171001462506426,-3.6431937464484,0.000269275994254437,0.00271202385504158
"Gm6545",2.71886562833413,4.76870851206317,1.30904356147788,3.64289520409802,0.000269588614520825,0.00271306273137042
"Itgb8",3.39391874472957,4.43588581617696,1.21810926176526,3.64161570346206,0.000270932308122818,0.00272446836553318
"Eif5b",54.3984289938309,0.872977859480115,0.239780367075613,3.64073952395289,0.000271856064245444,0.00272740491410301
"Perm1",4.90962577786992,3.378123540871,0.92783555541225,3.64086450574752,0.000271724115657368,0.00272740491410301
"Phlpp1",204.602277280928,0.777381890899497,0.213518436639429,3.64081857817398,0.000271772596369368,0.00272740491410301
"Slco2b1",5.65761459043224,-3.25329229704676,0.894296134786179,-3.63782439675265,0.000274950777097014,0.00275631769733787
"Accs",18.8928671095218,-1.43611664393803,0.394805674690381,-3.63752786751171,0.000275267417255995,0.00275735776357281
"Dpep2",4.25295842887649,-4.09561234419266,1.1262455502462,-3.63651811392049,0.000276348218501786,0.00276604491965621
"Kat2a",46.113419871012,1.13406339112217,0.311913430984753,3.63582737537714,0.000277089847735084,0.00277132641533962
"Plat",4.76200756871209,3.11290692177507,0.856270087842198,3.63542644543335,0.00027752117158532,0.00277349862220144
"Fam193b",94.5878583046677,-0.662303570751973,0.182350660318756,-3.63203275268781,0.000281197420873458,0.00280807170019509
"Ppp2r2a",122.624441990042,0.641971259915131,0.176779949978959,3.63147098973351,0.000281810340143661,0.00281202428778174
"Tnfaip8l2",176.383485695114,-0.721226884160197,0.198615798226024,-3.63126644809717,0.000282033818845714,0.00281208777651246
"Adm",14.857600944178,1.50704632480015,0.415144163309215,3.63017587140601,0.000283228170024002,0.00282182404473145
"Dmpk",15.514140208058,-1.54750243729298,0.42661976971078,-3.62735753746735,0.000286336668996767,0.00284843829198264
"Plpbp",94.7295919536334,-0.806569889409995,0.22235757281906,-3.62735516125789,0.000286339303286087,0.00284843829198264
"Foxp4",162.868682407068,0.761053903012793,0.209838247748999,3.62685978927511,0.00028688897361294,0.00285171602934366
"Il1r2",62.3015200041052,-1.10908210008818,0.306004673772776,-3.62439594929758,0.000289637594731273,0.00287682985196277
"M6pr",662.635267520955,0.539904282122035,0.148976021556742,3.6241018955953,0.000289967279270522,0.00287789747211632
"Gemin5",46.7315926190747,1.10144940283861,0.304072051146765,3.62233029535154,0.000291960997407025,0.00289546618561698
"Nop14",167.580144569155,0.732865366270896,0.202332107741056,3.62209129560799,0.000292230943129427,0.00289592591844861
"9530082P21Rik",7.15996610961619,2.44688634013204,0.675591814621716,3.62184130591061,0.00029251355196145,0.00289651034021766
"Psmc4",361.155452647279,0.432041335812246,0.119306668438323,3.62126728930995,0.000293163436454641,0.00289960485632539
"Zfp703",120.515456635145,-0.659746795200612,0.182191614753221,-3.62116992098809,0.000293273808044028,0.00289960485632539
"Lage3",45.2659338850749,-1.03004543237594,0.28447812589746,-3.62082472642278,0.000293665416064922,0.00290126198998694
"Serbp1",1963.64471878618,0.531532873403304,0.146843883287705,3.61971409024845,0.000294928709609996,0.00291152183450356
"Acer3",34.9148674069255,1.06124952031617,0.293371929817395,3.61742011574429,0.000297554123466333,0.00293520259492456
"Morrbid",62.2294094520998,0.784192839806901,0.216831729761215,3.61659633795519,0.000298502252715314,0.00294231444228976
"Fmr1",75.1107489964313,0.840410611879423,0.232425699972053,3.61582480758571,0.000299392813008717,0.00294884845177863
"Pdcd11",78.0179206041222,0.805483449554854,0.222841254773575,3.61460650709982,0.000300804138590174,0.00296049787463521
"Triobp",190.150546752157,0.770150425849554,0.213148623704736,3.61320853244826,0.000302431281465198,0.00297425205583693
"Pmepa1",19.5041159566145,1.48293852928829,0.410522076353054,3.61232346494551,0.000303465694217338,0.00298216060053335
"Prpf38a",139.509302494045,0.826716718280643,0.228895070339101,3.61177161681939,0.000304112336486757,0.0029862494178745
"Igsf9",10.3550990067373,1.9800906870542,0.548517057001422,3.60989810942027,0.000306317306195272,0.00300562253775846
"Hip1",11.3408334461045,-1.87955990651596,0.5207562091042,-3.60928947875468,0.000307036831759422,0.00300812484489261
"Rps6ka1",235.799368318187,-0.542428633257165,0.150280167339551,-3.60944922314048,0.000306847828297427,0.00300812484489261
"Nfatc2",41.2441800088616,-0.94369205608923,0.261533391915717,-3.60830427494073,0.000308204898731568,0.00301728635553384
"Ifna2",4.14994415501876,4.69258421111025,1.30057727393578,3.60807797056891,0.000308473794340648,0.0030176379035499
"AW011738",34.4271098187001,2.00394999331977,0.555503197105968,3.60744997285316,0.000309221134325397,0.00302246715979767
"Vwa5a",272.334375083623,0.797824376140061,0.221171164947099,3.60727121155639,0.000309434176489477,0.00302246715979767
"Map3k4",24.1340987101798,-1.20139332497521,0.333086644224868,-3.60684928622999,0.000309937559102273,0.00302510268688217
"Map3k14",323.993703476807,-0.714092004298629,0.197996202478103,-3.60659444656573,0.000310241969635263,0.00302579366770778
"Acyp1",40.954373898414,-1.0834195862438,0.300607317311164,-3.60410250799827,0.000313233422442888,0.00305267064520714
"Smpd2",25.4013800580008,-1.4531259039637,0.403339391683528,-3.6027373817826,0.000314883618490128,0.00306644558397303
"Mdp1",49.2335812974834,-0.947298638833713,0.263000558250603,-3.60188831968587,0.000315914085796115,0.00307416922556821
"B230217C12Rik",2.52230952725173,-4.82137078124163,1.33919295170865,-3.60020621008356,0.000317964913268178,0.00309180297045753
"Acox3",103.663763379566,-0.877772863825962,0.243863235493899,-3.59944729695807,0.000318894253770517,0.00309851340947917
"Eprs",292.260510145837,0.695845709387634,0.193488725915966,3.59631139278805,0.000322761406372564,0.00313373743278669
"Gm13889",22.795933543236,1.62225188233661,0.451990503085572,3.58912824774436,0.000331785598528516,0.00321894162707217
"Dhrs9",4.45853744923243,-3.69390523121854,1.02962796196741,-3.58761161085818,0.000333720895906603,0.00322804558908314
"Mrto4",95.9356016949553,0.845516138816021,0.235671260260883,3.58769303427178,0.000333616728195836,0.00322804558908314
"Pik3cg",73.5224790567353,-0.864963121503899,0.241082420921555,-3.58783157310895,0.000333439560722718,0.00322804558908314
"Sco1",27.0482304617495,1.25497222867614,0.349795546215746,3.58773072514223,0.000333568519300098,0.00322804558908314
"Il36a",2.70587255930429,4.76112261711123,1.3272850595363,3.58711384785314,0.000334358362863365,0.00323179814612411
"Ado",14.7229730959642,-1.48893509741711,0.415150656282397,-3.58649342084695,0.0003351545162958,0.0032322571072697
"Entrep3",86.2778405228561,-1.03273055510169,0.287942042489222,-3.586591753583,0.000335028214144838,0.0032322571072697
"Mmp13",13.6442324846736,2.67947853016873,0.747043954694914,3.5867749324911,0.000334793051223446,0.0032322571072697
"Prkd2",129.336668972794,-0.602836403398363,0.168136600331625,-3.58539664897087,0.000336566273018004,0.00324345711914374
"Dok3",356.493583502202,-0.765394724586611,0.21355223455868,-3.58411011792196,0.000338229377158625,0.003257060886958
"Rbck1",154.49339923833,0.703309731841001,0.196364288530312,3.58165803520039,0.000341420508456315,0.00328534801302094
"Cmc4",27.1350550036041,-1.21975732365549,0.340633027757961,-3.58085453922043,0.000342472287281636,0.00329302231987509
"Gm47662",29.0002189897172,1.23189671747137,0.344061248817241,3.58045761243439,0.000342992983544451,0.00329558243536182
"2410002F23Rik",79.5576166342695,0.691256596370189,0.193197689667463,3.57797547972752,0.000346265926509429,0.00332456358795414
"Bcl7a",19.36596465739,-1.42446893050613,0.398341347741415,-3.57600068027795,0.000348890742590814,0.00334728362817498
"Tspan13",139.251008229704,-0.715211480232797,0.200065143226059,-3.57489300084952,0.000350371156468622,0.00335899868140754
"Was",165.25133823947,-0.61302514638649,0.171490223391719,-3.57469443016711,0.000350637166497572,0.00335906255952408
"Cnot6l",152.605769501954,0.611241864732262,0.171038845014722,3.57370201301144,0.000351969465743086,0.00336933371788947
"Elk3",94.3171652515654,-0.710279976711121,0.198819188951622,-3.57249207411238,0.000353600188400108,0.00338244434280516
"Pkp4",29.3240944378257,1.08079123246705,0.302581904101136,3.57189646115058,0.000354405532162657,0.0033876460904581
"Ghitm",275.869682908618,0.684706775584518,0.191810514081001,3.56970408460179,0.000357384703308356,0.00341360374428453
"Plpp3",34.6368034036478,1.06092987610502,0.29727646827161,3.56883234745541,0.000358575781762779,0.00342245654045064
"Sh3bp5",252.604058729884,0.653896236258613,0.183263423083758,3.56806734947736,0.000359624076688223,0.00342835330573825
"Wdr4",67.3835507271511,0.835007687207231,0.234027128007544,3.56799527608745,0.000359722988148415,0.00342835330573825
"Phgdh",83.8976873165076,0.881879753990391,0.247394044856715,3.5646765648751,0.000364305145267009,0.00346947076580757
"Hap1",22.4062243810536,1.50786957506227,0.423043938214688,3.5643332496991,0.000364782263950594,0.00347146207398097
"Scd2",78.40462340818,-1.23432000613373,0.346392314390575,-3.56335852400572,0.000366140064909681,0.0034818253456022
"Sh3pxd2a",29.3435783249522,-1.32462373920158,0.371861056913175,-3.5621469755325,0.000367834349082811,0.00349280827662798
"Slc19a1",39.151958336416,1.13370046203867,0.318258146292826,3.56220406372745,0.000367754350088496,0.00349280827662798
"2010007H06Rik",30.772841788686,1.34615533464933,0.378264386669873,3.55876836965933,0.000372597946876726,0.00353544952963176
"Snai1",15.6860564617942,1.57126943822586,0.441769076236521,3.55676647087134,0.0003754476291038,0.00355988118019943
"Icosl",98.0750796184848,0.735552216004911,0.206880121971043,3.55545138410091,0.000377330715370469,0.00357511881893073
"Cds2",214.246261090828,-0.527795258956149,0.14848505397184,-3.55453458000051,0.000378648715220362,0.00358498403474717
"Lsr",37.6265077102568,-1.08308562676224,0.304869169473889,-3.55262432285728,0.000381408741216176,0.00360847773282097
"Nol9",107.299847542312,0.728670869773896,0.205248217697956,3.55019340945611,0.000384948226761019,0.00363930615548082
"Pfkfb3",327.15034501628,0.852939020268406,0.240327829377029,3.54906471913539,0.000386602049214898,0.00365227552256117
"Gcdh",19.0464482099713,-1.27627397249968,0.359731673691863,-3.54784987210469,0.000388389531737444,0.00366648776608118
"Ints6l",45.0501485364056,-1.0155945703054,0.286370876378956,-3.54643105872769,0.00039048689932648,0.00368360256378483
"Iigp1c",3.42475980619622,4.35283555009386,1.22854164096479,3.54309158513791,0.000395465336754745,0.00372785083089334
"Fam3a",23.1896352346247,-1.18386063004288,0.334154633025895,-3.54285265873041,0.000395823788414808,0.00372851615094443
"Echs1",62.4588936995332,-0.882816243835172,0.249218990762702,-3.54233134936237,0.000396606941874125,0.00373317813310586
"Ncoa7",183.489932943246,0.658359033669187,0.185903690379875,3.54139841077871,0.000398012093230094,0.00374368382826156
"Ctdsp2",185.913796592966,-0.67455840248532,0.190509748621932,-3.54080779259221,0.00039890405945532,0.00374935078234057
"Kcnn4",99.2667205945034,-0.86790259060328,0.245148102013863,-3.54031943740768,0.00039964299571366,0.00375357221209813
"Atosa",48.2198471596882,-1.17187617809645,0.331030834604834,-3.54008163467722,0.000400003280755904,0.00375423369010903
"Pde4b",326.192653879364,0.61378872749989,0.17341128925797,3.53949693890348,0.000400890419740093,0.00375870908380489
"Retreg2",97.2037262490415,-0.822517085034982,0.232389834335244,-3.53938496228895,0.000401060527626494,0.00375870908380489
"Mettl26",32.8471553458946,-1.23192237756208,0.348217301346496,-3.53779772802341,0.000403479018713073,0.00377864081733313
"Fgd3",66.3021442445528,-0.853165812781324,0.241225001013406,-3.53680509564558,0.000404998423791923,0.00379012975791401
"Dab2",100.932776631232,-1.01075657979428,0.285870514201903,-3.53571470151835,0.000406673630686248,0.00380305910804931
"Kcnk13",9.13388559963614,-2.23658463455027,0.632637701318468,-3.53533251320471,0.000407262329006075,0.00380581651175085
"Ms4a6b",238.065362722773,0.815574656109925,0.230771058876286,3.53412884649087,0.000409121585407312,0.00381834961055985
"Rangap1",183.961984927077,0.497319065203536,0.14072083648382,3.53408263928786,0.000409193117623307,0.00381834961055985
"Ino80",119.050619953513,0.723439952123347,0.205006380303906,3.52886554579864,0.000417345113145046,0.00388881575931988
"Tmem109",143.132264736313,-0.686202938439153,0.194448215424352,-3.52897524382842,0.000417172153939148,0.00388881575931988
"H4c4",21.8593742176836,-2.67255042715837,0.757808945509308,-3.52668102296181,0.000420803393479942,0.00391822110161913
"Gm11427",67.8772965521166,1.08123942176375,0.306699018880832,3.52540880537954,0.000422829730692533,0.00393426054017938
"Pacs2",94.9994666538136,-0.694158428012652,0.197053520233352,-3.52268981132956,0.000427191019698713,0.0039719871408024
"Cd200",99.4541868993518,0.847416893631136,0.240773150724107,3.51956557898002,0.000432254160710952,0.0040161806955009
"Hk1",141.238566699706,0.713905730380694,0.203048789346331,3.51593197220703,0.000438213250301003,0.00406862940351153
"Sfxn2",37.6400247445401,0.964577572572591,0.274377810641729,3.51550867147962,0.000438912426082563,0.00407220182136201
"Tcn2",77.4685966767629,-0.705111587227526,0.200589438763694,-3.5151979664203,0.000439426287489807,0.00407405102044952
"Lsp1",1862.87437058608,0.522796925870706,0.148739931233315,3.51483909892793,0.000440020501513116,0.00407664201401851
"Fmnl2",95.8688838231641,1.19928895835584,0.342075590885056,3.50591796173737,0.000455035448736742,0.00421273704934831
"Mnt",130.296392984027,-0.773138269524836,0.220568370628176,-3.50520914364534,0.000456248719589333,0.00422095244008646
"Hcls1",491.393777667887,0.534574989855682,0.152569512746478,3.50381265714584,0.000458647897056327,0.00424011960219382
"Dbp",25.2668176733274,-1.16898106028183,0.333692017491359,-3.50317358224518,0.000459749755757631,0.00424684997137304
"Fbxw7",74.2723484292377,0.72336573322273,0.206507021639924,3.50286265076267,0.000460286739910668,0.00424684997137304
"Siglece",36.5780626857722,1.26165752698495,0.360183323198081,3.5028204964701,0.000460359586149455,0.00424684997137304
"Gm28875",24.7873153555822,-1.35221167476419,0.386217314044848,-3.50116793212219,0.000463223850944822,0.00427023154266003
"Eno2",48.1649691224784,1.03891976882763,0.296757645564819,3.5009031253441,0.000463684363211579,0.00427143660904436
"Ubl3",279.627608618254,-0.548388301645172,0.156687662012977,-3.49988183243014,0.000465464446313302,0.00428478714189757
"A530040E14Rik",4.77424274078436,3.54935825753692,1.01436006537543,3.49911079772572,0.000466812558294427,0.00429414506749249
"Prickle3",35.7720935296125,-0.929371379845658,0.265639931755565,-3.49861323071278,0.000467684459910495,0.00429911222481244
"Abca1",9.66909544076058,-1.88642485912747,0.539354224050671,-3.49756203809807,0.000469531494147962,0.00431302972496766
"Cyp4f16",23.1469549635312,-1.45620604186352,0.416485886426368,-3.49641149753814,0.000471560890129176,0.00432860145212834
"Spred1",50.3474457832705,1.05793517297241,0.302648544924261,3.49558982098249,0.000473015220387774,0.00433887615755131
"Arrdc2",21.4371924557195,-1.48912809175739,0.426068943415023,-3.49504021537395,0.000473990331548013,0.00434474364770691
"4930599N23Rik",7.41599357761825,2.55679814398838,0.731843664007211,3.49363978911648,0.00047648345289058,0.00436142309670586
"Rps17",2048.53124463652,0.608397325659092,0.174140535122704,3.49371457501494,0.000476350006057194,0.00436142309670586
"S1pr1",349.741911820589,-0.931488338578242,0.26673444688771,-3.49219363845562,0.000479070809207584,0.00438200926614168
"Il16",311.418651780092,-0.737503458631006,0.211223376003831,-3.49158067910831,0.000480171424603156,0.00438588172881528
"Prnp",38.3887691580027,0.946381728439431,0.271046175614589,3.49158856897183,0.000480157242778805,0.00438588172881528
"Rnf5",130.474801719281,-0.565087751055515,0.161859383896303,-3.49122638090323,0.000480808669239253,0.00438860738829232
"Gm14207",3.64142541367729,3.90963322470582,1.12039431096067,3.48951542011449,0.000483897139343072,0.00441368714702216
"Dcakd",56.0131990338164,0.839862707745042,0.240798400239259,3.48782511391499,0.000486966486344553,0.00443855730551348
"Mtmr7",5.62752786578329,2.76863596710083,0.795288688371265,3.48129680150605,0.000498992229940646,0.00454497001560566
"Polr1c",137.207713081405,0.627071918829934,0.180288047134458,3.47816690455506,0.000504855465867281,0.00459514265208224
"Tia1",87.0099157526823,-0.834793812723515,0.24013977106303,-3.47628303728334,0.000508415412452637,0.00462429524022932
"Zfp395",16.0199930524371,-1.34879562624707,0.388162918485219,-3.47481833532851,0.000511199417089897,0.00464635428080586
"Tor4a",59.1313518366545,-0.945213085711352,0.272117317813261,-3.47354991335024,0.000513621821475311,0.00466509805872947
"Csk",551.221558726954,-0.530606443063013,0.152786606334882,-3.4728596687331,0.000514944526841559,0.00467383427585975
"Nod1",35.2365428895015,1.29668153396942,0.374018865178841,3.46688804948222,0.000526521130702454,0.00477556140396232
"Slc9a1",106.365069230708,0.636328732028484,0.183575631906567,3.46630282799381,0.000527668598070231,0.00478261979160646
"Scamp1",34.4412815430965,-1.06808386192355,0.308204292658261,-3.46550611839743,0.000529234484811582,0.0047934580750207
"Pwp2",63.9281849674979,0.924395778763549,0.266818950206154,3.46450571838817,0.000531206845821478,0.00480796021459104
"Prex1",563.974591800363,0.538057633833837,0.155399635760221,3.46241245162279,0.000535356053554896,0.00484213100952724
"Tjp1",9.13054591225247,1.89253833534207,0.546828369723454,3.46093663044436,0.00053829950888938,0.00486535606359753
"H2aj",278.112304416286,-0.500440312040177,0.144622306359058,-3.46032589742911,0.00053952199226738,0.00487300477255726
"Me2",85.9724179131573,-0.759831020102291,0.219602854663968,-3.46002341939029,0.000540128409535714,0.00487508234167705
"Snrpd3",254.850696078673,0.603278605519524,0.174410146310817,3.45896507904087,0.000542255204598179,0.00489087006264319
"Eif1",1427.28369454407,0.530917769008345,0.153507181871198,3.45858586247658,0.000543019158588381,0.00489094863841218
"Med11",166.355282926502,0.549828354561098,0.158970200046014,3.45868819691962,0.00054281290113082,0.00489094863841218
"Sh3pxd2b",84.0375986320479,-0.763550376173,0.220873487825538,-3.45695802465938,0.000546309937772734,0.00491716908549857
"Eomes",35.3833135058662,1.79328774334504,0.518857196703054,3.45622601891239,0.000547795781911332,0.00492444724220729
"Igsf6",128.936540117504,0.702163951457491,0.203161559192998,3.45618508858979,0.000547878974368491,0.00492444724220729
"Fam168a",38.8369723564042,-1.14594359674272,0.331902997254831,-3.45264612317701,0.000555116724991663,0.00498604148550071
"Apex1",111.691336454093,0.693093189142068,0.200815701524728,3.45138942761765,0.000557708225326654,0.00500584680140736
"Rab29",73.6715766506311,0.794685926003084,0.230432367602348,3.44867318021249,0.00056334809284906,0.00505296710428049
"Tmem51",85.9205469908943,-0.778133790026142,0.225718689883573,-3.44736091826294,0.000566091789761097,0.0050740628795749
"Pnisr",174.090894513722,-0.546570061363278,0.158597616961965,-3.44626906654189,0.000568384128895715,0.00509108660958319
"Ceacam10",17.6335385304279,-1.62800409703361,0.472445069285725,-3.44591192261767,0.000569135825646232,0.00509429662319972
"Wdr13",30.6131043091068,-1.02372973186389,0.297366063867966,-3.44265824602783,0.000576026744677396,0.00515241602007019
"Oxld1",16.8221259457849,-1.45216582118949,0.422020676572714,-3.44098263853497,0.000579605721652961,0.00518085114344317
"Daam1",18.2193534427685,1.26340815585582,0.367213329868837,3.44052912324041,0.000580577951746193,0.00518596250414944
"Zfp652",87.0887780837027,-0.680280520113615,0.19774019679252,-3.44027431522891,0.000581124866160452,0.00518727034218482
"Plxdc1",8.26502313397818,2.24912941448923,0.654210021335199,3.43793176677255,0.000586175384903202,0.00522874902566547
"3110080O07Rik",5.09915286624044,-3.18780501867337,0.927418436583012,-3.43728881476472,0.000587568715037109,0.00523757054174854
"Hnrnpc",495.742515712581,0.777186024240442,0.226278637200605,3.43464161643962,0.000593337955550119,0.00528535983513421
"Rogdi",602.73401602183,-0.54953274479304,0.160055455992898,-3.4333896422589,0.000596084805026375,0.00530253461174561
"Tmem254",69.6070201722065,-0.993172726278657,0.289253979343151,-3.43356633687113,0.000595696418410665,0.00530253461174561
"Nt5c",175.745456221888,-0.566022859561065,0.164948058570184,-3.43152180430318,0.00060020487825063,0.00533324839067874
"Pbx2",89.6835081983253,-0.731507546722813,0.213177310296822,-3.43145124452637,0.000600361037184188,0.00533324839067874
"Tnfrsf8",4.93729424764778,2.83148843037862,0.825481226247239,3.43010639169953,0.000603344628376965,0.00535607925067749
"Gda",45.9696648037721,-1.44104447147025,0.4207295382254,-3.4251088657774,0.000614553113118183,0.00545184378157994
"Gm2962",22.2966586758791,-1.28028631035684,0.37385519455309,-3.42455134771446,0.000615815460588122,0.00545930311125076
"Capza2",162.378007243633,0.693322866710395,0.202525362029334,3.42338786492318,0.000618457625205078,0.00547523114262213
"Ubxn2a",179.848777366524,0.611030822911896,0.17847848078613,3.42355459448409,0.000618078351010346,0.00547523114262213
"Lta4h",119.560458562772,-0.764757137971625,0.223421654461319,-3.42293203322433,0.000619495650736927,0.00547693356201002
"Zc3h7a",386.976843122755,0.620188692133363,0.181178070264251,3.42308918087497,0.000619137609222152,0.00547693356201002
"Rnase4",4.81150776508464,-3.00537179299674,0.878176884373007,-3.42228524398304,0.00062097130931154,0.00548623492374015
"Inpp5e",32.9788173862416,-1.09509451666236,0.32019778379211,-3.420056515361,0.000626081273244654,0.00552761053242315
"Bag5",74.8008286803695,0.773581823204129,0.226291934525021,3.41851257238951,0.000629644088760811,0.00555527945342645
"Coro2a",572.492474802513,0.626483811110705,0.183289900115746,3.41799417597525,0.000630844568104398,0.00556208226418527
"Nsun2",190.832114681926,0.638278651272271,0.186828429575766,3.41638931891479,0.000634574537566337,0.00559116286432598
"Tm7sf3",18.3039156322746,-1.27122815694548,0.372318991780888,-3.41435216845883,0.000639338782711846,0.00562931061433299
"Ppp1r16b",150.709396765665,0.682708402967892,0.199998283101447,3.41357131861775,0.000641173745846678,0.00564163203546615
"1700025N23Rik",2.31325760732106,4.52736111574543,1.32682183033009,3.41218467487765,0.000644444376808336,0.00566020317621423
"Slc43a2",53.8739949298052,-1.07449634879656,0.314905717341171,-3.41212080196196,0.000644595404950277,0.00566020317621423
"Zfp365",2.96442529613741,4.187672690795,1.22719761783316,3.41238658708374,0.000643967169831574,0.00566020317621423
"Mapk1ip1",74.2473378682926,-0.744208208569467,0.218219843299367,-3.41035992564854,0.000648772000618186,0.00569301826016717
"Sorl1",109.894193988916,-0.634898217502161,0.186224193110404,-3.40932188722525,0.000651245885398284,0.00571085762198955
"Rnf157",89.5212796261391,0.727824373494296,0.213605287964154,3.40733312565013,0.000656010085251529,0.0057487433181176
"Rrp1b",51.8238312624966,1.21145965956651,0.355875333918721,3.40416866273513,0.000663657610650056,0.00581182783849867
"Nf1",32.4743980433137,1.00546542632803,0.295483715860309,3.4027777923416,0.000667045067701935,0.00583754575464558
"Vamp1",20.9627608111452,-1.30084236913762,0.382520511980107,-3.4007127157805,0.000672104213828648,0.00587784860061354
"Psap",592.829570131663,-0.566060417840244,0.166479888397173,-3.40017297758986,0.000673432364083851,0.0058854898647868
"Hes6",68.132617047728,-0.715138025096907,0.210348572930521,-3.39977597724478,0.00067441083192618,0.00588609777298375
"Rnf14",125.334756284521,0.562329272805308,0.165398992235203,3.39983493977798,0.000674265426255974,0.00588609777298375
"Zbtb46",40.9906162864024,0.972855900670022,0.286203522171318,3.39917515091824,0.000675894173954646,0.0058950716101418
"Cyp4f18",119.657971741922,-0.729896680085533,0.214788583822049,-3.39820984475715,0.000678283709527253,0.00591193176702354
"Ccm2",339.853475909215,-0.485148631046537,0.142897246335514,-3.39508733364558,0.00068606712235966,0.00597575075238892
"Rbpms",100.516871282292,0.711497484768161,0.209694931326913,3.39301231682582,0.000691285298618024,0.00601572516551999
"Xpo6",310.297335186614,0.641511710433366,0.189075114986202,3.39289340366225,0.000691585451780363,0.00601572516551999
"Snhg16",49.0395667135265,1.15711297464708,0.341327174943315,3.39004058156004,0.000698822779380988,0.00607459908627017
"Rbm7",187.161194474552,0.676431228534511,0.199593375987008,3.3890464810743,0.000701361206634573,0.00609257568633869
"Tbl1x",70.9426205369696,0.950723774638394,0.280557577109533,3.38869398728525,0.000702263352527619,0.00609632368762582
"Ptgr2",38.2531122940617,-0.871112457875893,0.257112246406555,-3.38806287934826,0.000703881256589438,0.00610627597812887
"Zfpm1",171.221535525081,0.694895499223973,0.205150699939293,3.38724410606254,0.000705985420242626,0.0061204304973109
"Gch1",18.6595003441199,1.3054443403933,0.385487039429788,3.38648049574979,0.00070795308684772,0.00613338353234225
"Klhl17",20.5920512253759,-1.16816225870531,0.345077764382308,-3.38521452054822,0.000711226475346029,0.00615762386943969
"Eif3b",328.231086892703,0.507429448470035,0.149931244242061,3.38441430960715,0.000713302801341074,0.00617147487172317
"Gpn3",93.5083059531278,-0.647802428165057,0.191426188564319,-3.38408465959399,0.000714159788737738,0.00617476474214365
"Srsf6",390.028788558409,0.428955859985172,0.126792695801353,3.38312753170907,0.000716653447350575,0.00619219176123058
"Akr1b10",58.7464253962573,-0.928661875487856,0.274624351727913,-3.38157147989534,0.000720724789104717,0.00622321831232286
"Cttnbp2nl",26.1096806424792,1.18310038206864,0.350022139656823,3.38007299546424,0.000724665809285149,0.00625307898858178
"Ctnnbip1",6.00655395355729,-2.2992390921136,0.680364566647137,-3.37942215810023,0.000726383742202839,0.0062637298462125
"Ccr6",38.4588385947478,-1.09473236527281,0.323984875091936,-3.37896133256889,0.000727602411871282,0.00627006416404315
"Rubcn",140.875444655601,-0.650159696320185,0.19249648884439,-3.37751457298403,0.00073144077224038,0.00629895005455944
"Relt",101.402116181822,-0.737676588317394,0.21843043770793,-3.37716939112562,0.000732359340253638,0.00630266988369775
"Emid1",25.9223433464888,-1.26401666307796,0.374457791181861,-3.37559183663525,0.000736571046445987,0.0063347066358356
"Ripk3",79.9681196170088,-0.637732012129089,0.189062529241518,-3.37312747633042,0.000743195363441057,0.00638743619594464
"Fbxw17",24.188678802779,1.32790783777824,0.393930933318977,3.37091536983463,0.00074918869251097,0.00643467635636743
"Xrn1",66.1721597907979,0.790960329805263,0.234691371821421,3.37021477895282,0.000751096163918825,0.00644678430422572
"Mafg",162.424526484151,0.629406084277465,0.186779757133346,3.36977675706109,0.000752291039283016,0.00645246465909959
"Retreg1",196.175112917921,-0.720899263647634,0.213941638658559,-3.36960709550399,0.000752754331369632,0.00645246465909959
"Pik3ip1",183.602288742361,-0.771077759082912,0.228962121399254,-3.36770883485283,0.000757955978113359,0.00649275517759539
"Dkc1",76.5609668751441,1.01787980441411,0.302592286171917,3.36386567315138,0.000768589418093977,0.00657949117194527
"Immt",245.807832159563,0.601438999028874,0.17883809362469,3.36303629075278,0.000770902287717161,0.00659493159214839
"Sema4b",43.6880159731722,-1.06535407581909,0.316818726132355,-3.36266132000677,0.000771950075089274,0.00659953621950909
"Msn",575.387374635928,0.623112282311039,0.185321676150143,3.36232811647035,0.000772882260872152,0.00660314712586814
"Batf3",248.04716922554,-0.585357836893888,0.174139753723753,-3.36142566172726,0.000775412261196686,0.00662039525841758
